"path","type","sha256_pre","sha256_post","bytes_pre","bytes_post","content_identical"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","file","dfc17bbb68db4815f3678e43b76f773007799692ea98a3880c3d47b532d77f76","dfc17bbb68db4815f3678e43b76f773007799692ea98a3880c3d47b532d77f76",62305,62305,TRUE
"audit/hypotheses/H04","directory","",,,,TRUE
"audit/hypotheses/H04/H04_analysis_preparation_files","directory","",,,,TRUE
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html","directory","",,,,TRUE
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-category-support-1.png","file","a3f54f67d90596009c360508d646400b66b13b37ace93256f8f7a17e963aed15","a3f54f67d90596009c360508d646400b66b13b37ace93256f8f7a17e963aed15",104111,104111,TRUE
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-clock-category-support-1.png","file","d1d992030eb74902c84f10c3e1a8fbccc2a75cbe9eb39187c13e5e09e064589f","d1d992030eb74902c84f10c3e1a8fbccc2a75cbe9eb39187c13e5e09e064589f",233676,233676,TRUE
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-positive-distribution-1.png","file","f771ee1518b6653e18ff1075ae736220ba607e4f16de4efd2e935a611636f85a","f771ee1518b6653e18ff1075ae736220ba607e4f16de4efd2e935a611636f85a",106720,106720,TRUE
"audit/hypotheses/H04/H04_analysis_preparation_files/figure-html/fig-h04-prep-site-category-support-1.png","file","d6ba4122cc3dbfd1f1d29bf8691c7118f69a5519f780c8c26996a23b11fecfac","d6ba4122cc3dbfd1f1d29bf8691c7118f69a5519f780c8c26996a23b11fecfac",240772,240772,TRUE
"audit/hypotheses/H04/H04_analysis_preparation.html","file","73e1c1f097b2053fd55bfea4857d3c72490af490bfa5e7ebf96c8f801bb57a8f","73e1c1f097b2053fd55bfea4857d3c72490af490bfa5e7ebf96c8f801bb57a8f",1207573,1207573,TRUE
"audit/hypotheses/H04/H04_analysis_preparation.qmd","file","28e44e527f1048cdd2b56cf2d7d7ed4b6a1faea5b8cd2c6765068fb2bf994d3d","28e44e527f1048cdd2b56cf2d7d7ed4b6a1faea5b8cd2c6765068fb2bf994d3d",89045,89045,TRUE
"audit/hypotheses/H05","directory","",,,,TRUE
"audit/hypotheses/H05/H05_analysis_preparation_files","directory","",,,,TRUE
"audit/hypotheses/H05/H05_analysis_preparation_files/figure-html","directory","",,,,TRUE
"audit/hypotheses/H05/H05_analysis_preparation_files/figure-html/fig-h05-prep-leba-distribution-1.png","file","5b2328a49847f08e6b2e0d2561bab5e3a05dd8ebc7f11cfba34e1e1e1630d97d","5b2328a49847f08e6b2e0d2561bab5e3a05dd8ebc7f11cfba34e1e1e1630d97d",114208,114208,TRUE
"audit/hypotheses/H05/H05_analysis_preparation_files/figure-html/fig-h05-prep-sample-support-1.png","file","d5411b8382ec7aee94095ef6019a58442813174480ec5d315304770e1e5b94f4","d5411b8382ec7aee94095ef6019a58442813174480ec5d315304770e1e5b94f4",191904,191904,TRUE
"audit/hypotheses/H05/H05_analysis_preparation_files/figure-html/fig-h05-prep-site-range-1.png","file","bb416e74ea5d31d0182a9c230874627c78710e753a28bc9932a449d00d983ef1","bb416e74ea5d31d0182a9c230874627c78710e753a28bc9932a449d00d983ef1",130727,130727,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.html","file","c44f4f77f4e2295f6b265ed9505c3c560361a7280562dd9ce1afce73149d5866","c44f4f77f4e2295f6b265ed9505c3c560361a7280562dd9ce1afce73149d5866",839152,839152,TRUE
"audit/hypotheses/H05/H05_analysis_preparation.qmd","file","f8087740def5e4e75e5bf5eff82d9f58acf1865954a16919719a7280f3447bfc","f8087740def5e4e75e5bf5eff82d9f58acf1865954a16919719a7280f3447bfc",72797,72797,TRUE
"audit/hypotheses/H06","directory","",,,,TRUE
"audit/hypotheses/H06_daily","directory","",,,,TRUE
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html","file","7f3adfd0d80c9e083baa34f6aa056bc12e0a30e233f786fbc55a6ad6ac176259","7f3adfd0d80c9e083baa34f6aa056bc12e0a30e233f786fbc55a6ad6ac176259",4613650,4613650,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files","directory","",,,,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/figure-html","directory","",,,,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/figure-html/fig-h06-prep-clock-support-1.png","file","d138e26e6075273c91265ecd058926bfba97ad31c99d12febfc5896d4528922e","d138e26e6075273c91265ecd058926bfba97ad31c99d12febfc5896d4528922e",215489,215489,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/figure-html/fig-h06-prep-response-distribution-1.png","file","5cf25ad6cef9840e78a217ab083ca816105eacb37568ac788d3cd82c4bc31f46","5cf25ad6cef9840e78a217ab083ca816105eacb37568ac788d3cd82c4bc31f46",105897,105897,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/figure-html/fig-h06-prep-site-day-activity-support-1.png","file","e184e5b7b172c83ac7a780141216c0f1dff28a39aa3587ae48254c8dc4b7d0dc","e184e5b7b172c83ac7a780141216c0f1dff28a39aa3587ae48254c8dc4b7d0dc",256511,256511,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs","directory","",,,,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap","directory","",,,,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952,430952,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/clipboard","directory","",,,,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-diagram","directory","",,,,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","file","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113,14113,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-diagram/mermaid.css","file","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281,281,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","file","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992,2748992,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html","directory","",,,,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,3678,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,26830,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/tabsets","directory","",,,,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,2882,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"audit/hypotheses/H06/H06_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"audit/hypotheses/H06/H06_analysis_preparation.html","file","222894f4416f6f4d48bace8e9bfa9c08d22f22d613bf2b0c1e5440b0485efcae","222894f4416f6f4d48bace8e9bfa9c08d22f22d613bf2b0c1e5440b0485efcae",771694,771694,TRUE
"audit/hypotheses/H06/H06_analysis_preparation.qmd","file","a4b35a1997fdae48b2e751d31a70147bd4149354eddd2a703d6473abbc67ea97","a4b35a1997fdae48b2e751d31a70147bd4149354eddd2a703d6473abbc67ea97",50898,50898,TRUE
"audit/hypotheses/H07","directory","",,,,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files","directory","",,,,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs","directory","",,,,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap","directory","",,,,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952,430952,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/clipboard","directory","",,,,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-diagram","directory","",,,,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","file","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113,14113,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-diagram/mermaid.css","file","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281,281,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","file","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992,2748992,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html","directory","",,,,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,3678,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,26830,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/tabsets","directory","",,,,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,2882,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"audit/hypotheses/H07/H07_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"audit/hypotheses/H07/H07_analysis_preparation.html","file","53c261b88b5d10238e18e33323ad705c61c92215c040fc84880385cdc434fd2f","53c261b88b5d10238e18e33323ad705c61c92215c040fc84880385cdc434fd2f",641597,641597,TRUE
"audit/hypotheses/H07/H07_analysis_preparation.qmd","file","e32aff685b713838acd5e416003edae8c9d066abe8dbd52fe9e133159b23e663","e32aff685b713838acd5e416003edae8c9d066abe8dbd52fe9e133159b23e663",45382,45382,TRUE
"audit/hypotheses/H08","directory","",,,,TRUE
"audit/hypotheses/H08/H08_analysis_preparation_files","directory","",,,,TRUE
"audit/hypotheses/H08/H08_analysis_preparation_files/figure-html","directory","",,,,TRUE
"audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-sample-support-1.png","file","a07550980585fc1d0e87edf1edff539be1ffc6ada6bf0ce2a4af18d3b8239fd4","a07550980585fc1d0e87edf1edff539be1ffc6ada6bf0ce2a4af18d3b8239fd4",106003,106003,TRUE
"audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-site-range-1.png","file","fdbc12328301366532f9ae5ac38e0e2e6e6aca5f06ff454a4210bcf229a6b02e","fdbc12328301366532f9ae5ac38e0e2e6e6aca5f06ff454a4210bcf229a6b02e",89133,89133,TRUE
"audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-vlsq-distribution-1.png","file","6782b1b24f7e54a00c6e8631a4f9251d67821368097d0add26fc0d7999ff2f1d","6782b1b24f7e54a00c6e8631a4f9251d67821368097d0add26fc0d7999ff2f1d",44589,44589,TRUE
"audit/hypotheses/H08/H08_analysis_preparation.html","file","95f5ba0aede0ee6cf0d1b65fcdc53623d52810f8316c846cb214b4fb34a5f135","95f5ba0aede0ee6cf0d1b65fcdc53623d52810f8316c846cb214b4fb34a5f135",675700,675700,TRUE
"audit/hypotheses/H08/H08_analysis_preparation.qmd","file","1a3c9ee012f58647556a5f397d8945e03633b7966522dc6996a23c231e30596d","1a3c9ee012f58647556a5f397d8945e03633b7966522dc6996a23c231e30596d",54705,54705,TRUE
"audit/hypotheses/H09","directory","",,,,TRUE
"audit/hypotheses/H09/H09_analysis_preparation.html","file","4054dfc668365fdcb0d8cdedcb73900cbd3c471a1443fdcf37dfb4a1c9379d05","4054dfc668365fdcb0d8cdedcb73900cbd3c471a1443fdcf37dfb4a1c9379d05",593181,593181,TRUE
"audit/hypotheses/H09/H09_analysis_preparation.qmd","file","4640129c38a5aabd874549ff8d5ebc74b736a16fe6f900f4654b1573b2b69f5c","4640129c38a5aabd874549ff8d5ebc74b736a16fe6f900f4654b1573b2b69f5c",43562,43562,TRUE
"audit/hypotheses/H10","directory","",,,,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files","directory","",,,,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs","directory","",,,,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap","directory","",,,,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952,430952,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/clipboard","directory","",,,,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-diagram","directory","",,,,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","file","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113,14113,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-diagram/mermaid.css","file","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281,281,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","file","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992,2748992,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html","directory","",,,,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","file","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,3678,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/quarto.js","file","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,26830,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tabsets","directory","",,,,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","file","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,2882,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tippy.css","file","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,1409,TRUE
"audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","file","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,24033,TRUE
"audit/hypotheses/H10/H10_analysis_preparation.html","file","efd4c91f970040cf551c5d7a8ad2cb8026f36e8413c6f4846882b4c7111521d8","efd4c91f970040cf551c5d7a8ad2cb8026f36e8413c6f4846882b4c7111521d8",617113,617113,TRUE
"audit/hypotheses/H10/H10_analysis_preparation.qmd","file","52742f1ce080649c0c3008a00c8fe5122e7acf645202a14bd86d3ea82fe90623","52742f1ce080649c0c3008a00c8fe5122e7acf645202a14bd86d3ea82fe90623",55823,55823,TRUE
"audit/hypotheses/H11","directory","",,,,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files","directory","",,,,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs","directory","",,,,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap","directory","",,,,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","file","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952,430952,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","file","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,99464,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","file","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,180288,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","file","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,80668,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/clipboard","directory","",,,,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/clipboard/clipboard.min.js","file","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,9160,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram","directory","",,,,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","file","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113,14113,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram/mermaid.css","file","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281,281,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","file","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992,2748992,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html","directory","",,,,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/anchor.min.js","file","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,5888,TRUE
"audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/popper.min.js","file","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,20084,TRUE
