category,metric_order,metric_id,table_name,unit,site,reader_site,previous_display,current_display,comparison_status,difference_reason,analysis_unit,n_observations,n_participants,n_participant_days
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,KNUST,Kumasi (GH),"12:48(12:05, 13:36)13:04 ±01:50n=80",12:49 (12:06–13:39); mean 13:03 ± 01:58; n=81 obs / 15 participants / 81 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,81,15,81
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,Overall,Overall,"02:48(01:51, 03:47)02:46 ±01:55n=811",02:54 (02:01–03:50); mean 02:58 ± 01:41; n=816 obs / 141 participants / 816 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,816,141,816
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,RISE,Borås (SE),"01:56(01:21, 02:37)01:59 ±01:02n=78",02:02 (01:25–02:48); mean 02:03 ± 01:07; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,78,13,78
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,THUAS,Delft (NL),"02:52(01:53, 03:24)02:25 ±02:55n=78",02:55 (02:01–03:27); mean 02:50 ± 02:05; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,78,13,78
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,BAUA,Dortmund (DE),"02:24(01:39, 03:12)02:27 ±01:23n=106",02:32 (01:45–03:22); mean 02:37 ± 01:19; n=107 obs / 18 participants / 107 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,107,18,107
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,MPI,Tübingen (DE),"03:05(02:05, 04:08)03:08 ±01:35n=150",03:08 (02:11–04:10); mean 03:16 ± 01:34; n=150 obs / 26 participants / 150 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,150,26,150
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,TUM,Munich (DE),"02:33(01:50, 04:22)03:12 ±02:06n=60",02:37 (01:54–04:17); mean 03:10 ± 02:00; n=60 obs / 10 participants / 60 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,60,10,60
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,FUSPCEU,Madrid (ES),"03:21(02:40, 04:50)03:14 ±01:58n=127",03:39 (02:43–04:34); mean 03:34 ± 01:49; n=129 obs / 23 participants / 129 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,129,23,129
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,IZTECH,Izmir (TR),"03:32(02:35, 04:20)03:25 ±01:27n=102",03:31 (02:33–04:14); mean 03:26 ± 01:25; n=101 obs / 17 participants / 101 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,101,17,101
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,UCR,San José (CR),"01:44(01:04, 02:57)02:07 ±01:30n=30",01:45 (01:05–03:01); mean 02:10 ± 01:27; n=32 obs / 6 participants / 32 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,32,6,32
Timing,14,l10_midpoint,Midpoint of the darkest 10 hours,HH:MM clock time,KNUST,Kumasi (GH),"02:19(01:31, 02:59)02:00 ±02:17n=80",02:33 (02:04–03:17); mean 02:36 ± 01:36; n=81 obs / 15 participants / 81 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,81,15,81
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,Overall,Overall,"09:08(08:01, 10:39)09:27 ±02:28n=778",09:08 (08:02–10:40); mean 09:26 ± 02:22; n=727 obs / 140 participants / 727 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,727,140,727
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,RISE,Borås (SE),"07:59(06:57, 08:42)08:09 ±01:33n=78",07:57 (06:56–08:33); mean 08:03 ± 01:32; n=74 obs / 13 participants / 74 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,74,13,74
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,THUAS,Delft (NL),"09:06(08:17, 09:58)09:22 ±02:05n=75",09:04 (08:18–09:52); mean 09:17 ± 01:56; n=68 obs / 13 participants / 68 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,68,13,68
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,BAUA,Dortmund (DE),"08:41(07:19, 10:16)09:00 ±02:32n=99",08:36 (07:10–10:13); mean 08:45 ± 02:21; n=93 obs / 18 participants / 93 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,93,18,93
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,MPI,Tübingen (DE),"09:43(08:11, 10:58)09:39 ±02:31n=147",09:43 (08:13–10:53); mean 09:45 ± 02:21; n=133 obs / 25 participants / 133 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,133,25,133
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,TUM,Munich (DE),"09:33(07:54, 11:06)09:33 ±03:28n=59",09:36 (07:58–10:53); mean 09:39 ± 03:12; n=56 obs / 10 participants / 56 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,56,10,56
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,FUSPCEU,Madrid (ES),"09:36(08:40, 11:30)10:07 ±02:26n=120",09:32 (08:40–11:21); mean 10:05 ± 02:18; n=118 obs / 23 participants / 118 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,118,23,118
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,IZTECH,Izmir (TR),"10:02(09:05, 11:54)10:21 ±02:40n=96",10:01 (09:06–11:52); mean 10:26 ± 02:28; n=95 obs / 17 participants / 95 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,95,17,95
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,UCR,San José (CR),"08:08(07:12, 09:16)08:22 ±01:27n=30",08:11 (07:26–09:57); mean 08:36 ± 01:30; n=29 obs / 6 participants / 29 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,29,6,29
Timing,15,first_timing_above_250,First light timing above 250 lx melEDI,HH:MM clock time,KNUST,Kumasi (GH),"08:39(08:00, 09:54)09:12 ±01:47n=74",08:43 (08:01–10:10); mean 09:19 ± 01:52; n=61 obs / 15 participants / 61 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,61,15,61
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,Overall,Overall,"18:02(16:13, 19:37)17:49 ±02:36n=778",18:08 (16:27–19:42); mean 18:03 ± 02:36; n=687 obs / 141 participants / 687 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,687,141,687
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,RISE,Borås (SE),"18:43(17:39, 19:47)18:43 ±01:42n=78",18:41 (17:38–19:38); mean 18:39 ± 01:38; n=73 obs / 13 participants / 73 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,73,13,73
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,THUAS,Delft (NL),"18:26(17:24, 19:52)18:21 ±02:04n=75",18:30 (17:37–19:59); mean 18:37 ± 02:08; n=62 obs / 13 participants / 62 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,62,13,62
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,BAUA,Dortmund (DE),"19:32(17:59, 20:40)18:49 ±02:40n=99",19:34 (18:04–20:42); mean 19:16 ± 02:28; n=89 obs / 18 participants / 89 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,89,18,89
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,MPI,Tübingen (DE),"17:29(15:32, 18:51)17:02 ±02:41n=147",17:37 (15:35–19:09); mean 17:18 ± 02:44; n=121 obs / 26 participants / 121 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,121,26,121
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,TUM,Munich (DE),"19:46(18:34, 20:35)19:24 ±02:09n=59",19:50 (18:37–20:50); mean 19:33 ± 02:11; n=53 obs / 10 participants / 53 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,53,10,53
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,FUSPCEU,Madrid (ES),"17:52(16:42, 19:18)18:01 ±02:19n=120",17:48 (16:46–19:19); mean 18:01 ± 02:21; n=106 obs / 23 participants / 106 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,106,23,106
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,IZTECH,Izmir (TR),"18:37(16:45, 19:37)18:13 ±02:16n=96",18:45 (17:02–19:38); mean 18:23 ± 02:15; n=89 obs / 17 participants / 89 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,89,17,89
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,UCR,San José (CR),"15:23(12:59, 16:36)15:17 ±02:44n=30",15:45 (13:20–16:38); mean 15:22 ± 02:38; n=28 obs / 6 participants / 28 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,28,6,28
Timing,16,last_timing_above_250,Last light timing above 250 lx melEDI,HH:MM clock time,KNUST,Kumasi (GH),"15:51(14:29, 17:19)15:30 ±02:13n=74",15:54 (14:34–17:25); mean 15:46 ± 02:13; n=66 obs / 15 participants / 66 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,66,15,66
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,Overall,Overall,"13:29(12:27, 14:35)13:30 ±01:49n=778",13:29 (12:29–14:39); mean 13:31 ± 01:52; n=742 obs / 141 participants / 742 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,742,141,742
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,RISE,Borås (SE),"13:20(12:24, 14:18)13:21 ±01:22n=78",13:20 (12:29–14:24); mean 13:21 ± 01:25; n=72 obs / 13 participants / 72 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,72,13,72
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,THUAS,Delft (NL),"13:56(13:09, 15:04)13:59 ±01:25n=75",13:52 (13:13–15:06); mean 14:02 ± 01:41; n=71 obs / 13 participants / 71 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,71,13,71
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,BAUA,Dortmund (DE),"13:50(12:32, 14:54)13:54 ±01:56n=99",13:44 (12:28–14:55); mean 13:51 ± 01:56; n=93 obs / 18 participants / 93 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,93,18,93
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,MPI,Tübingen (DE),"13:16(12:16, 14:28)13:22 ±01:46n=147",13:17 (12:17–14:31); mean 13:24 ± 01:45; n=138 obs / 26 participants / 138 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,138,26,138
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,TUM,Munich (DE),"13:58(12:56, 15:32)14:07 ±02:03n=59",14:04 (12:58–15:25); mean 14:09 ± 02:22; n=55 obs / 10 participants / 55 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,55,10,55
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,FUSPCEU,Madrid (ES),"13:51(13:02, 14:27)13:51 ±01:33n=120",13:43 (12:55–14:29); mean 13:47 ± 01:33; n=117 obs / 23 participants / 117 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,117,23,117
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,IZTECH,Izmir (TR),"13:50(12:58, 14:52)14:04 ±01:33n=96",13:58 (12:54–14:58); mean 14:04 ± 01:39; n=94 obs / 17 participants / 94 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,94,17,94
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,UCR,San José (CR),"11:26(10:15, 12:37)11:19 ±01:40n=30",11:30 (10:28–12:38); mean 11:26 ± 01:36; n=31 obs / 6 participants / 31 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,31,6,31
Timing,17,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,HH:MM clock time,KNUST,Kumasi (GH),"12:10(11:05, 13:01)12:04 ±01:37n=74",12:17 (11:04–13:04); mean 12:11 ± 01:36; n=71 obs / 15 participants / 71 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,71,15,71
