variable_id,placement,analysis_unit,value_type,comparison_status,comparison_unit,axis_geometry,variable_order,metric_id,manuscript_name,abbreviation,manuscript_category,analytical_role,variant_label,domain,native_unit,display_unit,canonical_transform,baseline_transform,linear_summary_interpretation,technical_estimand,mapping_scope,semantic_comparability,comparability_class,comparability_note,non_applicable_reason,canonical_n_observations,canonical_n_estimable,canonical_n_observed,canonical_n_missing,canonical_n_nonfinite,canonical_n_participants,canonical_n_participants_observed,canonical_n_participant_days,canonical_n_participant_days_observed,canonical_mean,canonical_median,canonical_sd,canonical_iqr,canonical_q025,canonical_q25,canonical_q75,canonical_q975,canonical_zero_rate,canonical_nonfinite_rate,canonical_circular_mean,canonical_circular_median,canonical_circular_resultant_length,canonical_circular_sd_hours,baseline_n_observations,baseline_n_estimable,baseline_n_observed,baseline_n_missing,baseline_n_nonfinite,baseline_n_participants,baseline_n_participants_observed,baseline_n_participant_days,baseline_n_participant_days_observed,baseline_mean,baseline_median,baseline_sd,baseline_iqr,baseline_q025,baseline_q25,baseline_q75,baseline_q975,baseline_zero_rate,baseline_nonfinite_rate,baseline_circular_mean,baseline_circular_median,baseline_circular_resultant_length,baseline_circular_sd_hours,delta_n_observations,delta_n_estimable,delta_n_observed,delta_n_missing,delta_n_nonfinite,delta_n_participants,delta_n_participants_observed,delta_n_participant_days,delta_n_participant_days_observed,distance_scope,distance_interpretation,baseline_bowley_skew,canonical_bowley_skew,baseline_tail_asymmetry,canonical_tail_asymmetry,ecdf_max_distance,wasserstein_1,wasserstein_1_iqr_scaled,circular_kuiper_distance,total_variation_distance,maximum_absolute_proportion_difference,key_baseline_n_keys,key_canonical_n_keys,key_common_n_keys,key_baseline_only_n_keys,key_canonical_only_n_keys,key_baseline_n_participants,key_canonical_n_participants,key_baseline_n_participant_days,key_canonical_n_participant_days,n_common_keys,n_paired_observed,mean_difference,sd_difference,median_difference,iqr_difference,q025_difference,q975_difference,mean_absolute_difference,root_mean_square_difference,pearson_correlation,spearman_correlation,n_equal,agreement_rate
participant_age,glasses,participant,numeric,applicable_field_key_mapping,years,linear,102,,Current age,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,years,years,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Current age,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,141,141,141,0,0,141,141,,,30.79432624113475,27,10.598866334590731,13,20,23,36,59.5,0,0,,,,,141,141,141,0,0,141,141,,,30.79432624113475,27,10.598866334590731,13,20,23,36,59.5,0,0,,,,,0,0,0,0,0,0,0,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,0.38461538461538464,0.38461538461538464,0.6470588235294118,0.6470588235294118,0,0,0,,,,141,141,141,0,0,141,141,,,141,141,0,0,0,0,0,0,0,0,1,1,,
participant_sex,chest,participant,categorical,applicable_field_key_mapping,category,categorical,103,,Sex assigned at birth,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Sex assigned at birth,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,154,154,154,0,,154,154,,,,,,,,,,,,,,,,,154,154,154,0,,154,154,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,0,0,154,154,154,0,0,154,154,,,154,154,,,,,,,,,,,154,1
participant_sex,glasses,participant,categorical,applicable_field_key_mapping,category,categorical,103,,Sex assigned at birth,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Sex assigned at birth,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,141,141,141,0,,141,141,,,,,,,,,,,,,,,,,141,141,141,0,,141,141,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,0,0,141,141,141,0,0,141,141,,,141,141,,,,,,,,,,,141,1
participant_gender,chest,participant,categorical,applicable_field_key_mapping,category,categorical,104,,Gender identity,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Gender identity,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,154,154,154,0,,154,154,,,,,,,,,,,,,,,,,154,154,154,0,,154,154,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,0,0,154,154,154,0,0,154,154,,,154,154,,,,,,,,,,,154,1
participant_gender,glasses,participant,categorical,applicable_field_key_mapping,category,categorical,104,,Gender identity,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Gender identity,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,141,141,141,0,,141,141,,,,,,,,,,,,,,,,,141,141,141,0,,141,141,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,0,0,141,141,141,0,0,141,141,,,141,141,,,,,,,,,,,141,1
participant_employment_status,chest,participant,categorical,applicable_field_key_mapping,category,categorical,105,,Employment status,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Employment status,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,154,154,154,0,,154,154,,,,,,,,,,,,,,,,,154,154,154,0,,154,154,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,0,0,154,154,154,0,0,154,154,,,154,154,,,,,,,,,,,154,1
participant_employment_status,glasses,participant,categorical,applicable_field_key_mapping,category,categorical,105,,Employment status,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Employment status,Direct field and key mapping for descriptive before/after reconciliation; not a claim of value or estimand equivalence.,same_declared_field_and_scale,exact_field_key_and_scale_mapping,The manuscript-prepared and main-analysis fields share the declared record key and scale; paired equality is descriptive and still subject to upstream sample availability.,,141,141,141,0,,141,141,,,,,,,,,,,,,,,,,141,141,141,0,,141,141,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,0,0,141,141,141,0,0,141,141,,,141,141,,,,,,,,,,,141,1
participant_meq_type,chest,participant,categorical,not_applicable_no_field_key_mapping,category,categorical,106,,MEQ chronotype,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,MEQ chronotype,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,154,154,0,,154,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_meq_type,glasses,participant,categorical,not_applicable_no_field_key_mapping,category,categorical,106,,MEQ chronotype,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,MEQ chronotype,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,141,141,0,,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
participant_meq,chest,participant,numeric,not_applicable_no_field_key_mapping,score,linear,107,,Morningness-Eveningness Questionnaire score,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Morningness-Eveningness Questionnaire score,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,154,154,0,0,154,154,,,53.18181818181818,54,10.181011766724223,16,34,45,61,71.17499999999998,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,-0.125,,-0.09090909090909091,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_meq,glasses,participant,numeric,not_applicable_no_field_key_mapping,score,linear,107,,Morningness-Eveningness Questionnaire score,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,Morningness-Eveningness Questionnaire score,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,141,141,0,0,141,141,,,52.312056737588655,54,10.514707218105132,16,32.5,44,60,70.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,-0.25,,-0.14285714285714285,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
participant_msf_sc,chest,participant,numeric,not_applicable_no_field_key_mapping,clock_hour,linear,108,,Sleep-corrected midsleep on free days,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,clock_hour,clock_hour,difftime_to_hours,identity,Ordinary linear summaries on the observed post-midnight midsleep hour range.,Sleep-corrected midsleep on free days,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,153,153,1,0,154,153,,,4.059321506375538,3.9880952380432024,1.3254639381547684,1.8690476191706131,1.7500000000000002,3.1666666666666665,5.03571428583728,6.773809523880482,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.12101910839377786,,0.03520352035962976,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_msf_sc,glasses,participant,numeric,not_applicable_no_field_key_mapping,clock_hour,linear,108,,Sleep-corrected midsleep on free days,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,clock_hour,clock_hour,difftime_to_hours,identity,Ordinary linear summaries on the observed post-midnight midsleep hour range.,Sleep-corrected midsleep on free days,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,140,140,1,0,141,140,,,4.26426020408268,4.263690476251973,1.3710009931279847,2.0833333333333335,1.8114583333333334,3.1666666666666665,5.25,6.82693452384323,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,-0.05314285720189474,,0.02928756296252299,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
participant_sjl,chest,participant,numeric,not_applicable_no_field_key_mapping,h,linear,109,,Social jetlag,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,h,h,difftime_to_hours,identity,Ordinary linear distribution summary on the declared comparison scale.,Social jetlag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,153,153,1,0,154,153,,,1.1238562091503268,1,0.8174590335826175,1,0,0.5,1.5,2.8999999999999986,0.0784313725490196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0,,0.2814371257485032,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_sjl,glasses,participant,numeric,not_applicable_no_field_key_mapping,h,linear,109,,Social jetlag,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,h,h,difftime_to_hours,identity,Ordinary linear distribution summary on the declared comparison scale.,Social jetlag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,140,140,1,0,141,140,,,1.0844642857142857,0.9916666666666667,0.8089818597439441,1,0,0.5,1.5,2.875,0.07857142857142857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.016666666666666607,,0.2798789712556728,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
participant_outdoor,chest,participant,numeric,not_applicable_no_field_key_mapping,min,linear,110,,Average time outdoors,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,min,min,difftime_to_minutes,identity,Ordinary linear distribution summary on the declared comparison scale.,Average time outdoors,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,153,153,1,0,154,153,,,143.16059757236226,120,99.71649167080432,94.28571428571428,36.85714285714286,77.14285714285714,171.42857142857142,498.8571428571428,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.09090909090909075,,0.43396226415094363,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_outdoor,glasses,participant,numeric,not_applicable_no_field_key_mapping,min,linear,110,,Average time outdoors,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,min,min,difftime_to_minutes,identity,Ordinary linear distribution summary on the declared comparison scale.,Average time outdoors,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,140,140,1,0,141,140,,,148.0816326530612,120,99.25260583946834,101.07142857142857,38.57142857142857,81.07142857142857,182.14285714285714,427.92857142857224,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.22968197879858665,,0.4766594193630898,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
participant_leba_f2,chest,participant,numeric,not_applicable_no_field_key_mapping,score,linear,111,,LEBA F2: time outdoors,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,LEBA F2: time outdoors,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,154,154,0,0,154,154,,,15.551948051948052,15,3.996799712894828,6,9,13,19,23.174999999999983,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.3333333333333333,,0.07692307692307693,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_leba_f2,glasses,participant,numeric,not_applicable_no_field_key_mapping,score,linear,111,,LEBA F2: time outdoors,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,LEBA F2: time outdoors,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,141,141,0,0,141,141,,,16.148936170212767,16,3.887592296033931,6,9,13,19,23.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0,,0,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
participant_leba_f3,chest,participant,numeric,not_applicable_no_field_key_mapping,score,linear,112,,LEBA F3: devices in bed,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,LEBA F3: devices in bed,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,154,154,0,0,154,154,,,13.935064935064934,14,3.188368002384869,4,7,12,16,21.349999999999966,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0,,-0.03381642512077292,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_leba_f3,glasses,participant,numeric,not_applicable_no_field_key_mapping,score,linear,112,,LEBA F3: devices in bed,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,LEBA F3: devices in bed,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,141,141,0,0,141,141,,,14.00709219858156,14,3.127062642482578,4,7,12,16,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0,,0,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
participant_leba_f4,chest,participant,numeric,not_applicable_no_field_key_mapping,score,linear,113,,LEBA F4: ambient light before bed,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,LEBA F4: ambient light before bed,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,154,154,0,0,154,154,,,12.629870129870131,12,4.160114532582005,5.75,4.825,10,15.75,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.30434782608695654,,0.14285714285714285,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_leba_f4,glasses,participant,numeric,not_applicable_no_field_key_mapping,score,linear,113,,LEBA F4: ambient light before bed,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,LEBA F4: ambient light before bed,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,141,141,0,0,141,141,,,12.872340425531915,12,4.254159416432996,6,5,10,16,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.3333333333333333,,0.14285714285714285,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
participant_leba_f5,chest,participant,numeric,not_applicable_no_field_key_mapping,score,linear,114,,LEBA F5: morning/daytime light,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,LEBA F5: morning/daytime light,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,154,154,0,0,154,154,,,12.11038961038961,12,3.7004887299754974,4.75,5,10,14.75,19.174999999999983,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.15789473684210525,,0.07692307692307693,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_leba_f5,glasses,participant,numeric,not_applicable_no_field_key_mapping,score,linear,114,,LEBA F5: morning/daytime light,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,LEBA F5: morning/daytime light,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,141,141,0,0,141,141,,,12.141843971631207,12,3.8220816323114666,5,5,10,15,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0.2,,0.07692307692307693,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
participant_vlsq8,chest,participant,numeric,not_applicable_no_field_key_mapping,score,linear,115,,VLSQ-8 light-sensitivity sum score,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,VLSQ-8 light-sensitivity sum score,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,154,154,154,0,0,154,154,,,21.896103896103895,22,5.514293762718246,7.75,13,18,25.75,33.17499999999998,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,-0.03225806451612903,,0.019073569482288524,,,,,,,,154,,,,,154,,,,,,,,,,,,,,,,
participant_vlsq8,glasses,participant,numeric,not_applicable_no_field_key_mapping,score,linear,115,,VLSQ-8 light-sensitivity sum score,,participant predictor,predictor_or_context,Main analysis variable,participant_predictor,score,score,identity,identity,Ordinary linear distribution summary on the declared comparison scale.,VLSQ-8 light-sensitivity sum score,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,This predictor was not present in the manuscript-prepared general metric object; main-analysis availability is reported without a direct comparison.,141,141,141,0,0,141,141,,,21.418439716312058,21,5.4447301236658365,8,13,17,25,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,0,,0.058823529411764705,,,,,,,,141,,,,,141,,,,,,,,,,,,,,,,
