"endpoint","element","header_token","matches_in_table","resolves_to_th","pass"
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0019",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0019",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0019",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0019",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0019",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0019",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0020",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0020",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0020",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0020",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0020",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0020",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0021",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0021",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0021",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0021",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0021",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0021",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0022",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0022",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0022",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0022",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0022",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0022",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0023",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0023",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0023",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0023",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0023",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0023",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0024",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0024",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0024",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0024",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0024",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0024",1,TRUE,TRUE
"tbl-h01-prep-primary-near-samples","td","tbl-h01-prep-primary-near-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0008",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0008",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0008",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0008",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0008",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0008",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0009",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0009",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0009",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0009",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0009",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0009",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0010",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0010",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0010",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0010",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0010",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0010",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0011",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0011",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0011",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0011",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0011",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0011",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0012",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0012",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0012",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0012",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0012",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0012",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0013",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0013",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0013",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0013",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0013",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0013",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0014",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0014",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0014",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0014",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0014",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0014",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0015",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0015",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0015",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0015",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0015",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0015",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0016",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0017",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0002",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0003",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0004",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0005",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0006",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0018",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0007",1,TRUE,TRUE
"tbl-h01-prep-primary-chest-samples","td","tbl-h01-prep-primary-chest-samples--gt-0019",1,TRUE,TRUE
