run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,site,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,effect_type,interval_method,slope_status,display_order,display_name,color_hex
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.03956871034821197,0.016385367337158393,-0.07168344020250138,-0.0074539804939225685,0.9129169899704815,0.8478451882988869,0.9829830281267853,0.6036645336829363,0.4007607532183445,0.9092977950066302,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,-0.007027019083608562,0.015431176201027075,-0.03727156867671323,0.023217530509496105,0.983949888655178,0.9177585334422473,1.0549151526308975,0.9142636140250179,0.6216149620466352,1.3446876393998008,ratio,wald_normal,PASS,7,Izmir (TR),#332288
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,UCR,0.0032863082031502986,0.011301138670091257,-0.01886351657452144,0.025436132980822042,1.0075957064071404,0.9574949308757058,1.0603179973408086,1.0428110461291697,0.7861386151917903,1.3832864292815745,ratio,wald_normal,PASS,8,San José (CR),#44AA99
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,KNUST,0.024496302108963305,0.02407807521669622,-0.022695858132807733,0.07168846235073434,1.0580259071753997,0.9490828852583616,1.1794742457605232,1.366801992751923,0.7486323136843573,2.495414174946083,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,7.722772379289377e-4,0.009425903286206424,-0.017702153724793387,0.019246708200651264,1.0017798160514728,0.9600588298725771,1.0453138585073163,1.0098998149428864,0.7978713931549305,1.278273221689041,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,0.003247282928664976,0.011302002995766745,-0.018904235896201636,0.025398801753531586,1.0075051689170282,0.9574051606437503,1.0602268580963239,1.0422920591808578,0.7857303899836985,1.3826278714432971,ratio,wald_normal,PASS,2,Delft (NL),#117733
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.0030620878167772272,0.00803746869261,-0.0126910613476066,0.018815236981161054,1.0070756325922126,0.9712005924357074,1.0442758557400122,1.0398327166900154,0.8505376561031784,1.2712571523908773,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TUM,0.004196980443688308,0.01971693560232958,-0.03444750322237321,0.04284146410974983,1.0097107509158192,0.9237458424960673,1.1036756579711782,1.0549954866416105,0.6444160240338265,1.727169150554432,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.012591568122069807,0.008677561200418267,-0.029599275548531763,0.00441613930439215,0.9714231118384986,0.9341158139441853,1.010220411781164,0.851617785071234,0.6855272745680331,1.057948937635827,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,0.01093964221354458,0.008235283293208362,-0.005201216443628212,0.027080500870717374,1.025509392139416,0.9880951863172525,1.0643402861680273,1.1497512000943386,0.9358065727313802,1.4126079690378774,ratio,wald_normal,PASS,7,Izmir (TR),#332288
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,UCR,-0.005172631081168559,0.005991091643145769,-0.016914954929813156,0.006569692767476037,0.988160225109572,0.9618006031146925,1.015242273010053,0.9361478614364193,0.8059235561339252,1.0874143233584166,ratio,wald_normal,PASS,8,San José (CR),#44AA99
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,KNUST,0.017205867263335013,0.012699135430187357,-0.007683980814628764,0.04209571534129879,1.0404132328071445,0.9824625827503145,1.1017821075383512,1.245425512684659,0.9066339399410964,1.7108169453115982,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,RISE,-0.08220655507945514,0.030970306557870884,-0.1429072405230467,-0.021505869635863574,0.9210816849454018,0.8668344722785971,0.9787237327003657,0.6341871413787181,0.4530814809304665,0.887684328796996,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,THUAS,-0.0017388003302078875,0.036195301956180655,-0.07268028857387411,0.06920268791345834,0.9982627105072779,0.9298980815477101,1.0716533983280494,0.9904135693542945,0.6685546091669495,1.4672235071169208,ratio,wald_normal,PASS,2,Delft (NL),#117733
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,BAUA,-0.017636607553951952,0.025928648253427437,-0.06845582429847709,0.033182609190573184,0.9825180071152992,0.9338347119958593,1.0337392923021902,0.9069173201681274,0.6843852157667328,1.201807120715594,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,TUM,0.09617028093172313,0.06419553820522753,-0.02965066191868783,0.2219912237821341,1.1009465182324867,0.9707846063512888,1.2485604201779337,1.7036414755589784,0.8485214337570571,3.420531481913947,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,FUSPCEU,-0.009645188543439235,0.030262228266136636,-0.06895806603699703,0.049667688950118555,0.9904011770993854,0.933365818985293,1.0509218054141147,0.9479696378167904,0.6824836706485046,1.3167295759158484,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,IZTECH,-0.04477439977682749,0.029018993136473933,-0.1016505811919314,0.012101781638276417,0.9562131794081495,0.9033451423119139,1.012175304484153,0.7803263671559421,0.5694251173119371,1.069340323716741,ratio,wald_normal,PASS,7,Izmir (TR),#332288
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,UCR,-0.014309823442135227,0.020001789219985848,-0.05351260993966897,0.02489296305539852,0.9857920754505602,0.9478939880424384,1.025205379799935,0.9237866450966808,0.7434518200015092,1.14786424984103,ratio,wald_normal,PASS,8,San José (CR),#44AA99
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,KNUST,-0.03518184066133811,0.04123929657907015,-0.11600937670408143,0.045645695381405206,0.9654298458934819,0.8904668736139583,1.04670349336991,0.8229154798981586,0.5258846282416098,1.2877156902652267,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,RISE,-0.039792190884627376,0.023847107213023595,-0.08653166215761895,0.006947280388364195,0.9609891207028374,0.9171065107541079,1.0069714687226978,0.8021638538533347,0.6191723604517236,1.0392370356444627,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,THUAS,-0.004230773463454292,0.03035843328902164,-0.06373220933699855,0.05527066241008997,0.9957781636505181,0.9382562221474867,1.0568266192082123,0.976834722497681,0.7025306378763991,1.358241226263788,ratio,wald_normal,PASS,2,Delft (NL),#117733
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,BAUA,-0.02468857192295347,0.02102897508097075,-0.06590460571344639,0.01652746186753945,0.9756136982200796,0.9362201700871023,1.0166647959166555,0.8721701504967858,0.694126543865438,1.0958819802244157,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,TUM,0.06098228487984296,0.049930568448560725,-0.036879831006947986,0.15884440076663392,1.062880084971997,0.9637919462981698,1.1721555459860402,1.4019051368205901,0.8152109404323521,2.41083370593828,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,FUSPCEU,-0.02813892324943462,0.02273588748550667,-0.07270044387758261,0.016422597378713367,0.9722532888325709,0.9298793393583364,1.016558189472237,0.8556574630132568,0.6684799644219408,1.0952455316194851,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,IZTECH,-0.010788505236806304,0.022163136670954917,-0.054227454896316876,0.032650444422704275,0.9892694819667225,0.9472166329364343,1.0331893190228458,0.9419843700642772,0.7405134783573154,1.1982692812206088,ratio,wald_normal,PASS,7,Izmir (TR),#332288
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,UCR,-0.007476093390875655,0.015707372037238414,-0.03826197687563448,0.023309790093883166,0.99255178308302,0.9624607653963284,1.023583586491037,0.9594295748675519,0.8089928143570145,1.137840896475881,ratio,wald_normal,PASS,8,San José (CR),#44AA99
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,KNUST,-0.022387925105797603,0.033901399089139465,-0.08883344634602994,0.044057596134434725,0.9778608247006905,0.9149979571372165,1.0450425435659387,0.8833572873535335,0.6113270993850987,1.276436293934091,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,RISE,0.021570007033613694,0.024846202483378686,-0.027127654986398162,0.07026766905362555,0.021570007033613694,-0.027127654986398162,0.07026766905362555,0.1194943957241335,-0.15028287820958347,0.3892716696578505,difference,wald_normal,PASS,1,Borås (SE),#88CCEE
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,THUAS,0.02193912274096184,0.031120765922362018,-0.03905645763816913,0.08293470312009281,0.02193912274096184,-0.03905645763816913,0.08293470312009281,0.12153923782052772,-0.21636654069353617,0.4594450163345916,difference,wald_normal,PASS,2,Delft (NL),#117733
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,BAUA,-0.05764192465989704,0.021378656585859527,-0.09954332160603173,-0.015740527713762345,-0.05764192465989704,-0.09954332160603173,-0.015740527713762345,-0.3193270611769697,-0.5514541114960897,-0.08720001085784969,difference,wald_normal,PASS,3,Dortmund (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,TUM,0.03303213468974278,0.05182291419381499,-0.06853891070404414,0.1346031800835297,0.03303213468974278,-0.06853891070404414,0.1346031800835297,0.18299275322803277,-0.3796946243646171,0.7456801308206826,difference,wald_normal,PASS,5,Munich (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,FUSPCEU,0.06089607716721225,0.023186072284677516,0.015452210546302005,0.1063399437881225,0.06089607716721225,0.015452210546302005,0.1063399437881225,0.3373545466038328,0.08560277977448108,0.5891063134331845,difference,wald_normal,PASS,6,Madrid (ES),#CC6677
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,IZTECH,0.030189631240560046,0.02159776208373969,-0.012141204590234482,0.07252046707135457,0.030189631240560046,-0.012141204590234482,0.07252046707135457,0.1672457378712672,-0.06726033531710385,0.4017518110596382,difference,wald_normal,PASS,7,Izmir (TR),#332288
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,UCR,0.002810956489226576,0.015865294673062347,-0.028284449674090786,0.03390636265254394,0.002810956489226576,-0.028284449674090786,0.03390636265254394,0.01557225023448164,-0.15669133611909208,0.18783583658805536,difference,wald_normal,PASS,8,San José (CR),#44AA99
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,KNUST,-2.3686324887306834e-4,0.03375127259722393,-0.06638814197182559,0.06591441547407946,-2.3686324887306834e-4,-0.06638814197182559,0.06591441547407946,-0.001312184588036294,-0.3677797089175191,0.36515533974144654,difference,wald_normal,PASS,9,Kumasi (GH),#AA4499
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,RISE,-0.004093786062450229,0.007773868202529248,-0.01933028775996868,0.01114271563506822,0.9959145820567212,0.9808553442216621,1.011205026914823,0.9775763123292978,0.8984477665754588,1.0636739073546186,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,THUAS,-0.003168901457097512,0.009427500188486747,-0.0216464622907761,0.015308659376581076,0.9968361142116727,0.978586141004777,1.0154264371415989,0.9825979866843574,0.8869932153881159,1.0885075406283524,ratio,wald_normal,PASS,2,Delft (NL),#117733
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,BAUA,0.0020113145898701906,0.006599637812000474,-0.010923737832659458,0.01494636701239984,1.0020133386398329,0.9891357095320785,1.0150586225292706,1.011204669074329,0.9412789307445555,1.0863250513308464,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,TUM,-0.020106850658311144,0.016536066891907363,-0.052516946212394756,0.012303244895772468,0.9800939440285326,0.9488382417051874,1.0123792411603352,0.8945909153950223,0.7475638953185916,1.0705344532004728,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,FUSPCEU,0.009710342711579603,0.006993700150712541,-0.00399705770248932,0.023417743125648524,1.0097576410597946,0.9960109199001305,1.023694091407027,1.055266929374186,0.9781002964311213,1.1385215772800281,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,IZTECH,-0.008963321977638475,0.006854549641048417,-0.022397992404335324,0.004471348449058374,0.9910767288406777,0.9778509803333931,1.0044813598434508,0.951557300402538,0.8833080228076594,1.0250798957664744,ratio,wald_normal,PASS,7,Izmir (TR),#332288
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,UCR,0.003287274759605758,0.004965347411503391,-0.006444627337670069,0.013019176856881585,1.003292683772625,0.993576094733851,1.0131042953296026,1.0183778084464148,0.9649275996875305,1.0747887831915695,ratio,wald_normal,PASS,8,San José (CR),#44AA99
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,KNUST,-0.009225689333046044,0.01056266336598416,-0.02992812911119561,0.01147675044510352,0.9908167367685334,0.9705152828379823,1.0115428610149286,0.9501752419402166,0.8472181530442534,1.0656440577341957,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.02134941137842223,0.009695174487249658,-0.040351604197263136,-0.0023472185595813204,0.9520299007014568,0.9112727754805041,0.9946099084894877,0.7616012865046843,0.5976660050997296,0.9705027802422901,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-0.006777785368544282,0.011554214317167114,-0.029423629299848868,0.015868058562760308,0.9845147216829802,0.9344936845571767,1.037213255935291,0.917174878808301,0.687064944682326,1.224352610081084,ratio,wald_normal,PASS,2,Delft (NL),#117733
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,BAUA,-0.0063269440178098345,0.00829632514228291,-0.022587442500718473,0.009933554465098804,0.9855372776463207,0.9493198402957364,1.0231364440123178,0.9224646663041935,0.7496683470728109,1.1350900220108402,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.032875409323116674,0.020275738130288407,-0.006864307172214083,0.07261512581844742,1.078637237703363,0.9843186024403198,1.1819936021486326,1.5209835594289793,0.9161631805128613,2.5250861825272533,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.0011044387092581716,0.008963144829950713,-0.018671879764177952,0.016463002345661608,0.9974601667401337,0.9579175283798456,1.0386351170710955,0.9860106046573405,0.7880626898929671,1.2336796614857868,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,-0.006043488697443068,0.008429751983916453,-0.02256549898452438,0.010478521589638242,0.9861807280727393,0.9493678076138542,1.0244211154225844,0.9258060986907094,0.7498782164705612,1.1430081759236708,ratio,wald_normal,PASS,7,Izmir (TR),#332288
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,UCR,-0.004993019195943104,0.006180869396178911,-0.017107300605599597,0.007121262213713388,0.9885689846836456,0.9613747233635159,1.016532485958577,0.9382951482927081,0.8039486041415554,1.095092125011786,ratio,wald_normal,PASS,8,San José (CR),#44AA99
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,KNUST,-0.004059589295916826,0.013180411616825566,-0.029892721366308272,0.021773542774474616,0.990696002738338,0.9334848600533958,1.0514134849338423,0.9495340069669319,0.6829660183006581,1.3201459607464172,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,RISE,-0.04745295986576703,0.01765969419463647,-0.08206532446524557,-0.012840595266288488,0.8964932833858308,0.8278176380414728,0.9708662514818788,0.5459063892750681,0.35105179873456865,0.8489168462477279,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,THUAS,-0.008289983025701666,0.02102620830325024,-0.04950059403150916,0.03292062798010583,0.9810926383208485,0.892276399124108,1.0787495510496872,0.8996525543623924,0.5318321786495881,1.5218611266168904,ratio,wald_normal,PASS,2,Delft (NL),#117733
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,BAUA,-0.001616787945278586,0.015119404927821828,-0.031250277071486775,0.028016701180929603,0.9962841291769992,0.9305714472429094,1.0666371389223113,0.9795875410238783,0.671240965705791,1.4295786454574104,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TUM,0.01729502302408923,0.03693156112926705,-0.05508950668211358,0.08967955273029204,1.0406268398386822,0.8808673104073446,1.2293613430743258,1.246842699441389,0.49523682082075043,3.139137987708267,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
