site,Id,position,local_date,expected_real_minutes,expected_wall_minutes,represented_wall_minutes,source_observed_real_minutes,valid_medi_real_minutes,valid_light_real_minutes,valid_paired_real_minutes,unknown_diary_state_real_minutes,missing_medi_real_minutes,missing_medi_runs,maximum_missing_medi_run_minutes,dst_fold_real_minutes,repeated_wall_real_minutes,structural_nonexistent_wall_minutes
RISE,RISE_S006,chest,2025-04-19,1440,1440,1440,1440,1278,1278,1278,0,162,1,162,0,0,0
RISE,RISE_S006,chest,2025-04-20,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S007,chest,2025-04-15,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S007,chest,2025-04-16,1440,1440,1440,1440,1349,1349,1349,0,91,2,83,0,0,0
RISE,RISE_S007,chest,2025-04-17,1440,1440,1440,1440,1431,1431,1431,0,9,1,9,0,0,0
RISE,RISE_S007,chest,2025-04-18,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S007,chest,2025-04-19,1440,1440,1440,1440,1399,1399,1399,0,41,1,41,0,0,0
RISE,RISE_S007,chest,2025-04-20,1440,1440,1440,1440,1430,1430,1430,0,10,1,10,0,0,0
RISE,RISE_S008,chest,2025-04-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S008,chest,2025-04-30,1440,1440,1440,1440,1305,1305,1305,1150,135,1,135,0,0,0
RISE,RISE_S008,chest,2025-05-01,1440,1440,1440,1440,1440,1440,1440,1215,0,0,0,0,0,0
RISE,RISE_S008,chest,2025-05-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S008,chest,2025-05-03,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S008,chest,2025-05-04,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S009,chest,2025-05-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S009,chest,2025-05-28,1440,1440,1440,1440,1267,1267,1267,0,173,2,87,0,0,0
RISE,RISE_S009,chest,2025-05-29,1440,1440,1440,1440,1364,1365,1364,0,76,2,75,0,0,0
RISE,RISE_S009,chest,2025-05-30,1440,1440,1440,1440,1311,1311,1311,0,129,1,129,0,0,0
RISE,RISE_S009,chest,2025-05-31,1440,1440,1440,1440,1359,1359,1359,0,81,1,81,0,0,0
RISE,RISE_S009,chest,2025-06-01,1440,1440,1440,1440,1324,1324,1324,0,116,1,116,0,0,0
RISE,RISE_S010,chest,2025-06-10,1440,1440,1440,1440,1371,1371,1371,0,69,2,55,0,0,0
RISE,RISE_S010,chest,2025-06-11,1440,1440,1440,1440,1356,1356,1356,0,84,2,72,0,0,0
RISE,RISE_S010,chest,2025-06-12,1440,1440,1440,1440,1269,1269,1269,0,171,2,91,0,0,0
RISE,RISE_S010,chest,2025-06-13,1440,1440,1440,1440,1329,1329,1329,0,111,2,65,0,0,0
RISE,RISE_S010,chest,2025-06-14,1440,1440,1440,1440,1437,1440,1437,0,3,3,1,0,0,0
RISE,RISE_S012,chest,2025-06-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S012,chest,2025-06-11,1440,1440,1440,1440,1436,1440,1436,0,4,3,2,0,0,0
RISE,RISE_S012,chest,2025-06-12,1440,1440,1440,1440,1433,1440,1433,0,7,3,3,0,0,0
RISE,RISE_S012,chest,2025-06-13,1440,1440,1440,1440,1425,1440,1425,0,15,7,6,0,0,0
RISE,RISE_S012,chest,2025-06-14,1440,1440,1440,1440,1427,1440,1427,0,13,3,7,0,0,0
RISE,RISE_S012,chest,2025-06-15,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S012,chest,2025-06-16,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S013,chest,2025-06-24,1440,1440,1440,1440,1438,1440,1438,0,2,1,2,0,0,0
RISE,RISE_S013,chest,2025-06-25,1440,1440,1440,1440,1233,1233,1233,0,207,1,207,0,0,0
RISE,RISE_S013,chest,2025-06-26,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S013,chest,2025-06-27,1440,1440,1440,1440,1299,1299,1299,0,141,1,141,0,0,0
RISE,RISE_S013,chest,2025-06-28,1440,1440,1440,1440,1262,1262,1262,0,178,1,178,0,0,0
RISE,RISE_S013,chest,2025-06-29,1440,1440,1440,1440,1435,1435,1435,0,5,1,5,0,0,0
RISE,RISE_S014,chest,2025-10-07,1440,1440,1440,1440,1425,1425,1425,0,15,1,15,0,0,0
RISE,RISE_S014,chest,2025-10-08,1440,1440,1440,1440,1411,1411,1411,0,29,2,15,0,0,0
RISE,RISE_S014,chest,2025-10-09,1440,1440,1440,1440,1394,1394,1394,0,46,2,31,0,0,0
RISE,RISE_S014,chest,2025-10-10,1440,1440,1440,1440,1412,1412,1412,0,28,2,15,0,0,0
RISE,RISE_S014,chest,2025-10-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S014,chest,2025-10-12,1440,1440,1440,1440,1402,1402,1402,0,38,2,25,0,0,0
RISE,RISE_S015,chest,2025-10-07,1440,1440,1440,1440,1415,1415,1415,0,25,1,25,0,0,0
RISE,RISE_S015,chest,2025-10-08,1440,1440,1440,1440,1423,1423,1423,0,17,1,17,0,0,0
RISE,RISE_S015,chest,2025-10-09,1440,1440,1440,1440,1338,1338,1338,0,102,1,102,0,0,0
RISE,RISE_S015,chest,2025-10-10,1440,1440,1440,1440,1402,1402,1402,0,38,1,38,0,0,0
RISE,RISE_S015,chest,2025-10-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S015,chest,2025-10-12,1440,1440,1440,1440,1394,1394,1394,0,46,1,46,0,0,0
RISE,RISE_S016,chest,2025-10-07,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S016,chest,2025-10-08,1440,1440,1440,1440,1260,1260,1260,0,180,1,180,0,0,0
RISE,RISE_S016,chest,2025-10-09,1440,1440,1440,1440,1262,1262,1262,0,178,3,104,0,0,0
RISE,RISE_S016,chest,2025-10-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S016,chest,2025-10-11,1440,1440,1440,1440,1308,1308,1308,0,132,1,132,0,0,0
RISE,RISE_S016,chest,2025-10-12,1440,1440,1440,1440,1391,1391,1391,0,49,1,49,0,0,0
RISE,RISE_S017,chest,2025-10-14,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S017,chest,2025-10-15,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S017,chest,2025-10-16,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S017,chest,2025-10-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S017,chest,2025-10-18,1440,1440,1440,1440,1440,1440,1440,1000,0,0,0,0,0,0
RISE,RISE_S017,chest,2025-10-19,1440,1440,1440,1440,1440,1440,1440,1127,0,0,0,0,0,0
THUAS,THUAS_S001,chest,2025-02-22,1440,1440,1440,1440,1440,1440,1440,1395,0,0,0,0,0,0
THUAS,THUAS_S001,chest,2025-02-23,1440,1440,1440,1440,1161,1161,1161,0,279,2,251,0,0,0
THUAS,THUAS_S001,chest,2025-02-24,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S001,chest,2025-02-25,1440,1440,1440,1440,1425,1425,1425,0,15,1,15,0,0,0
THUAS,THUAS_S001,chest,2025-02-26,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S001,chest,2025-02-27,1440,1440,1440,1440,1357,1357,1357,0,83,3,34,0,0,0
THUAS,THUAS_S001,chest,2025-02-28,1440,1440,1440,1440,1341,1341,1341,0,99,1,99,0,0,0
THUAS,THUAS_S001,chest,2025-03-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S002,chest,2025-03-04,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
THUAS,THUAS_S002,chest,2025-03-05,1440,1440,1440,1440,1440,1440,1440,940,0,0,0,0,0,0
THUAS,THUAS_S002,chest,2025-03-06,1440,1440,1440,1440,1440,1440,1440,1295,0,0,0,0,0,0
THUAS,THUAS_S002,chest,2025-03-07,1440,1440,1440,1440,1440,1440,1440,985,0,0,0,0,0,0
THUAS,THUAS_S002,chest,2025-03-08,1440,1440,1440,1440,1440,1440,1440,1365,0,0,0,0,0,0
THUAS,THUAS_S003,chest,2025-03-18,1440,1440,1440,1440,1325,1325,1325,0,115,1,115,0,0,0
THUAS,THUAS_S003,chest,2025-03-19,1440,1440,1440,1440,1190,1190,1190,0,250,2,233,0,0,0
THUAS,THUAS_S003,chest,2025-03-20,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S003,chest,2025-03-21,1440,1440,1440,1440,1394,1394,1394,0,46,1,46,0,0,0
THUAS,THUAS_S003,chest,2025-03-22,1440,1440,1440,1440,1390,1390,1390,0,50,1,50,0,0,0
THUAS,THUAS_S003,chest,2025-03-23,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S005,chest,2025-03-25,1440,1440,1440,1440,1428,1428,1428,0,12,1,12,0,0,0
THUAS,THUAS_S005,chest,2025-03-26,1440,1440,1440,1440,1323,1323,1323,0,117,2,89,0,0,0
THUAS,THUAS_S005,chest,2025-03-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S005,chest,2025-03-28,1440,1440,1440,1440,1303,1303,1303,0,137,2,109,0,0,0
THUAS,THUAS_S005,chest,2025-03-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S005,chest,2025-03-30,1380,1440,1380,1380,1289,1289,1289,0,91,2,60,0,0,60
THUAS,THUAS_S006,chest,2025-04-01,1440,1440,1440,1440,1409,1409,1409,0,31,1,31,0,0,0
THUAS,THUAS_S006,chest,2025-04-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S006,chest,2025-04-03,1440,1440,1440,1440,1413,1413,1413,0,27,1,27,0,0,0
THUAS,THUAS_S006,chest,2025-04-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S006,chest,2025-04-06,1440,1440,1440,1440,1349,1349,1349,0,91,1,91,0,0,0
THUAS,THUAS_S007,chest,2025-04-08,1440,1440,1440,1440,1376,1376,1376,0,64,3,37,0,0,0
THUAS,THUAS_S007,chest,2025-04-09,1440,1440,1440,1440,1325,1325,1325,0,115,3,53,0,0,0
THUAS,THUAS_S007,chest,2025-04-10,1440,1440,1440,1440,1349,1349,1349,0,91,3,62,0,0,0
THUAS,THUAS_S007,chest,2025-04-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S007,chest,2025-04-12,1440,1440,1440,1440,1232,1232,1232,0,208,3,102,0,0,0
THUAS,THUAS_S007,chest,2025-04-13,1440,1440,1440,1440,1353,1353,1353,0,87,2,45,0,0,0
THUAS,THUAS_S010,chest,2025-06-03,1440,1440,1440,1440,1398,1398,1398,0,42,1,42,0,0,0
THUAS,THUAS_S010,chest,2025-06-05,1440,1440,1440,1440,1249,1249,1249,0,191,3,153,0,0,0
THUAS,THUAS_S010,chest,2025-06-06,1440,1440,1440,1440,1183,1183,1183,0,257,2,235,0,0,0
THUAS,THUAS_S010,chest,2025-06-07,1440,1440,1440,1440,1364,1364,1364,0,76,2,56,0,0,0
THUAS,THUAS_S010,chest,2025-06-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S010,chest,2025-06-09,1440,1440,1440,1440,1343,1343,1343,0,97,1,97,0,0,0
THUAS,THUAS_S011,chest,2025-05-13,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
THUAS,THUAS_S011,chest,2025-05-14,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S011,chest,2025-05-15,1440,1440,1440,1440,1420,1420,1420,0,20,1,20,0,0,0
THUAS,THUAS_S011,chest,2025-05-16,1440,1440,1440,1440,1365,1365,1365,0,75,1,75,0,0,0
THUAS,THUAS_S011,chest,2025-05-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S011,chest,2025-05-18,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
THUAS,THUAS_S014,chest,2025-07-08,1440,1440,1440,1440,1317,1317,1317,0,123,1,123,0,0,0
THUAS,THUAS_S014,chest,2025-07-09,1440,1440,1440,1440,1240,1241,1240,0,200,3,179,0,0,0
THUAS,THUAS_S014,chest,2025-07-10,1440,1440,1440,1440,1304,1304,1304,0,136,3,99,0,0,0
THUAS,THUAS_S014,chest,2025-07-11,1440,1440,1440,1440,1219,1219,1219,0,221,2,127,0,0,0
THUAS,THUAS_S014,chest,2025-07-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S014,chest,2025-07-13,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S015,chest,2025-07-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S015,chest,2025-07-09,1440,1440,1440,1440,1220,1220,1220,0,220,1,220,0,0,0
THUAS,THUAS_S015,chest,2025-07-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S015,chest,2025-07-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S015,chest,2025-07-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S015,chest,2025-07-13,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S016,chest,2025-07-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S016,chest,2025-07-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S016,chest,2025-07-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S016,chest,2025-07-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S016,chest,2025-07-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S016,chest,2025-07-13,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S017,chest,2025-09-09,1440,1440,1440,1440,1440,1440,1440,1020,0,0,0,0,0,0
THUAS,THUAS_S017,chest,2025-09-10,1440,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0
THUAS,THUAS_S017,chest,2025-09-11,1440,1440,1440,1440,1440,1440,1440,1220,0,0,0,0,0,0
THUAS,THUAS_S017,chest,2025-09-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S017,chest,2025-09-13,1440,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0
THUAS,THUAS_S017,chest,2025-09-14,1440,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0
THUAS,THUAS_S018,chest,2025-09-23,1440,1440,1440,1440,1353,1353,1353,0,87,1,87,0,0,0
THUAS,THUAS_S018,chest,2025-09-24,1440,1440,1440,1440,1240,1240,1240,0,200,2,147,0,0,0
THUAS,THUAS_S018,chest,2025-09-25,1440,1440,1440,1440,1290,1290,1290,0,150,2,88,0,0,0
THUAS,THUAS_S018,chest,2025-09-26,1440,1440,1440,1440,1281,1281,1281,0,159,2,130,0,0,0
THUAS,THUAS_S018,chest,2025-09-27,1440,1440,1440,1440,1290,1290,1290,0,150,2,126,0,0,0
THUAS,THUAS_S018,chest,2025-09-28,1440,1440,1440,1440,1335,1335,1335,0,105,1,105,0,0,0
THUAS,THUAS_S018,chest,2025-09-29,1440,1440,1440,1440,1439,1439,1439,0,1,1,1,0,0,0
THUAS,THUAS_S019,chest,2025-09-30,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S019,chest,2025-10-01,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S019,chest,2025-10-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S019,chest,2025-10-03,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S019,chest,2025-10-04,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S019,chest,2025-10-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S019,chest,2025-10-06,1440,1440,1440,1440,1260,1260,1260,0,180,1,180,0,0,0
THUAS,THUAS_S020,chest,2025-10-07,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S020,chest,2025-10-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S020,chest,2025-10-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S020,chest,2025-10-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S020,chest,2025-10-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S020,chest,2025-10-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S020,chest,2025-10-13,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S001,chest,2024-05-14,1440,1440,1440,1440,1415,1415,1415,0,25,1,25,0,0,0
TUM,TUM_S001,chest,2024-05-15,1440,1440,1440,1440,1343,1343,1343,0,97,1,97,0,0,0
TUM,TUM_S001,chest,2024-05-16,1440,1440,1440,1440,1388,1388,1388,0,52,1,52,0,0,0
TUM,TUM_S001,chest,2024-05-17,1440,1440,1440,1440,1277,1277,1277,0,163,4,68,0,0,0
TUM,TUM_S001,chest,2024-05-18,1440,1440,1440,1440,1406,1406,1406,0,34,1,34,0,0,0
TUM,TUM_S001,chest,2024-05-19,1440,1440,1440,1440,1404,1404,1404,0,36,2,19,0,0,0
TUM,TUM_S002,chest,2024-05-28,1440,1440,1440,1440,1297,1297,1297,0,143,1,143,0,0,0
TUM,TUM_S002,chest,2024-05-29,1440,1440,1440,1440,1256,1256,1256,0,184,3,115,0,0,0
TUM,TUM_S002,chest,2024-05-30,1440,1440,1440,1440,1340,1340,1340,0,100,2,90,0,0,0
TUM,TUM_S002,chest,2024-05-31,1440,1440,1440,1440,1400,1400,1400,0,40,2,25,0,0,0
TUM,TUM_S002,chest,2024-06-01,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S002,chest,2024-06-02,1440,1440,1440,1440,1399,1399,1399,0,41,1,41,0,0,0
TUM,TUM_S003,chest,2024-06-04,1440,1440,1440,1440,1371,1371,1371,0,69,2,44,0,0,0
TUM,TUM_S003,chest,2024-06-05,1440,1440,1440,1440,1293,1293,1293,0,147,2,133,0,0,0
TUM,TUM_S003,chest,2024-06-06,1440,1440,1440,1440,1361,1361,1361,0,79,2,51,0,0,0
TUM,TUM_S003,chest,2024-06-07,1440,1440,1440,1440,1309,1309,1309,0,131,4,58,0,0,0
TUM,TUM_S003,chest,2024-06-08,1440,1440,1440,1440,1393,1393,1393,0,47,2,24,0,0,0
TUM,TUM_S003,chest,2024-06-09,1440,1440,1440,1440,1424,1424,1424,0,16,1,16,0,0,0
TUM,TUM_S004,chest,2024-06-11,1440,1440,1440,1440,1429,1429,1429,0,11,1,11,0,0,0
TUM,TUM_S004,chest,2024-06-12,1440,1440,1440,1440,1416,1416,1416,0,24,1,24,0,0,0
TUM,TUM_S004,chest,2024-06-13,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S004,chest,2024-06-14,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
TUM,TUM_S004,chest,2024-06-15,1440,1440,1440,1440,1418,1418,1418,0,22,1,22,0,0,0
TUM,TUM_S004,chest,2024-06-16,1440,1440,1440,1440,1423,1423,1423,0,17,1,17,0,0,0
TUM,TUM_S005,chest,2024-06-18,1440,1440,1440,1440,1435,1435,1435,0,5,1,5,0,0,0
TUM,TUM_S005,chest,2024-06-19,1440,1440,1440,1440,1377,1377,1377,0,63,2,46,0,0,0
TUM,TUM_S005,chest,2024-06-20,1440,1440,1440,1440,1352,1352,1352,0,88,2,46,0,0,0
TUM,TUM_S005,chest,2024-06-21,1440,1440,1440,1440,1322,1322,1322,0,118,2,70,0,0,0
TUM,TUM_S005,chest,2024-06-22,1440,1440,1440,1440,1354,1354,1354,0,86,2,55,0,0,0
TUM,TUM_S005,chest,2024-06-23,1440,1440,1440,1440,1358,1358,1358,0,82,1,82,0,0,0
TUM,TUM_S006,chest,2024-06-25,1440,1440,1440,1440,1417,1417,1417,0,23,2,14,0,0,0
TUM,TUM_S006,chest,2024-06-26,1440,1440,1440,1440,1427,1427,1427,0,13,1,13,0,0,0
TUM,TUM_S006,chest,2024-06-27,1440,1440,1440,1440,1329,1329,1329,0,111,2,87,0,0,0
TUM,TUM_S006,chest,2024-06-28,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S006,chest,2024-06-29,1440,1440,1440,1440,1402,1402,1402,0,38,3,14,0,0,0
TUM,TUM_S006,chest,2024-06-30,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
TUM,TUM_S007,chest,2024-07-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S007,chest,2024-07-03,1440,1440,1440,1440,1391,1391,1391,0,49,1,49,0,0,0
TUM,TUM_S007,chest,2024-07-04,1440,1440,1440,1440,1363,1363,1363,0,77,1,77,0,0,0
TUM,TUM_S007,chest,2024-07-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S007,chest,2024-07-06,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S007,chest,2024-07-07,1440,1440,1440,1440,1386,1386,1386,0,54,1,54,0,0,0
TUM,TUM_S008,chest,2024-07-09,1440,1440,1440,1440,1243,1263,1243,0,197,6,160,0,0,0
TUM,TUM_S008,chest,2024-07-10,1440,1440,1440,1440,1387,1387,1387,0,53,1,53,0,0,0
TUM,TUM_S008,chest,2024-07-11,1440,1440,1440,1440,1265,1265,1265,0,175,4,112,0,0,0
TUM,TUM_S008,chest,2024-07-12,1440,1440,1440,1440,1370,1370,1370,0,70,1,70,0,0,0
TUM,TUM_S008,chest,2024-07-13,1440,1440,1440,1440,1299,1299,1299,0,141,2,91,0,0,0
TUM,TUM_S008,chest,2024-07-14,1440,1440,1440,1440,1195,1195,1195,0,245,2,215,0,0,0
TUM,TUM_S009,chest,2024-07-16,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S009,chest,2024-07-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S009,chest,2024-07-18,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S009,chest,2024-07-19,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
TUM,TUM_S009,chest,2024-07-20,1440,1440,1440,1440,1383,1383,1383,0,57,1,57,0,0,0
TUM,TUM_S009,chest,2024-07-21,1440,1440,1440,1440,1427,1427,1427,0,13,1,13,0,0,0
TUM,TUM_S010,chest,2024-07-23,1440,1440,1440,1440,1195,1195,1195,0,245,3,114,0,0,0
TUM,TUM_S010,chest,2024-07-24,1440,1440,1440,1440,1362,1362,1362,0,78,2,48,0,0,0
TUM,TUM_S010,chest,2024-07-25,1440,1440,1440,1440,1269,1269,1269,0,171,2,150,0,0,0
TUM,TUM_S010,chest,2024-07-26,1440,1440,1440,1440,1331,1331,1331,0,109,1,109,0,0,0
TUM,TUM_S010,chest,2024-07-27,1440,1440,1440,1440,1372,1372,1372,0,68,1,68,0,0,0
TUM,TUM_S010,chest,2024-07-28,1440,1440,1440,1440,1435,1435,1435,0,5,1,5,0,0,0
UCR,UCR_S001,chest,2025-06-17,1440,1440,1440,1440,1357,1357,1357,0,83,1,83,0,0,0
UCR,UCR_S001,chest,2025-06-18,1440,1440,1440,1440,1419,1419,1419,0,21,1,21,0,0,0
UCR,UCR_S001,chest,2025-06-19,1440,1440,1440,1440,1411,1411,1411,0,29,1,29,0,0,0
UCR,UCR_S001,chest,2025-06-22,1440,1440,1440,1440,1384,1384,1384,0,56,1,56,0,0,0
UCR,UCR_S002,chest,2025-06-17,1440,1440,1440,1440,1419,1419,1419,0,21,1,21,0,0,0
UCR,UCR_S002,chest,2025-06-18,1440,1440,1440,1440,1429,1429,1429,0,11,1,11,0,0,0
UCR,UCR_S002,chest,2025-06-19,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S002,chest,2025-06-20,1440,1440,1440,1440,1428,1428,1428,0,12,1,12,0,0,0
UCR,UCR_S002,chest,2025-06-21,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S002,chest,2025-06-22,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S003,chest,2025-06-17,1440,1440,1440,1440,1367,1367,1367,0,73,2,49,0,0,0
UCR,UCR_S003,chest,2025-06-18,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S003,chest,2025-06-19,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S003,chest,2025-06-20,1440,1440,1440,1440,1183,1183,1183,0,257,3,218,0,0,0
UCR,UCR_S003,chest,2025-06-22,1440,1440,1440,1440,1349,1349,1349,0,91,2,72,0,0,0
UCR,UCR_S004,chest,2025-06-24,1440,1440,1440,1440,1393,1393,1393,0,47,1,47,0,0,0
UCR,UCR_S004,chest,2025-06-25,1440,1440,1440,1440,1185,1185,1185,0,255,3,157,0,0,0
UCR,UCR_S004,chest,2025-06-26,1440,1440,1440,1440,1405,1405,1405,0,35,1,35,0,0,0
UCR,UCR_S004,chest,2025-06-27,1440,1440,1440,1440,1308,1308,1308,0,132,2,131,0,0,0
UCR,UCR_S004,chest,2025-06-28,1440,1440,1440,1440,1375,1375,1375,0,65,1,65,0,0,0
UCR,UCR_S004,chest,2025-06-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
UCR,UCR_S005,chest,2025-06-24,1440,1440,1440,1440,1409,1409,1409,0,31,1,31,0,0,0
UCR,UCR_S005,chest,2025-06-25,1440,1440,1440,1440,1439,1439,1439,0,1,1,1,0,0,0
UCR,UCR_S005,chest,2025-06-26,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
UCR,UCR_S005,chest,2025-06-27,1440,1440,1440,1440,1165,1165,1165,0,275,2,233,0,0,0
UCR,UCR_S005,chest,2025-06-29,1440,1440,1440,1440,1419,1419,1419,1200,21,1,21,0,0,0
UCR,UCR_S006,chest,2025-06-24,1440,1440,1440,1440,1388,1388,1388,0,52,2,32,0,0,0
UCR,UCR_S006,chest,2025-06-25,1440,1440,1440,1440,1288,1288,1288,0,152,3,107,0,0,0
