site,Id,position,local_date,profile_variant,analysis_unit,metric,value,units,state_domain,estimable,failure_reason,ordinary_support,relevance_support,valid_minutes,expected_minutes,descriptive_nonconfirmatory,left_censored,right_censored,any_censored,state_domain_complete,medi_profile_support,light_profile_support,minimum_support,passes_ordinary_support,passes_medi_profile_support,passes_light_profile_support,support_threshold_enforced,ratio_scaled_or_weighted,estimate_interpretation,missing_invalid_breaks_runs,exact_identifiable
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,duration_above_250_wake,1.2833333333333334,h,wake,TRUE,,0.8847926267281107,0.9331540896082441,768,868,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,duration_below_10_pre_sleep,2.0833333333333335,h,pre-sleep,TRUE,,0.9222222222222223,0.23178178764007704,166,180,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,duration_below_10_pre_sleep,,h,pre-sleep,FALSE,insufficient_state_support,0.7888888888888889,0.1752344225575945,142,180,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,duration_below_10_pre_sleep,2.8333333333333335,h,pre-sleep,TRUE,,1,0.15018650180838214,170,170,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,duration_below_10_pre_sleep,2.9833333333333334,h,pre-sleep,TRUE,,0.9421052631578948,0.22488103194171347,179,190,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,duration_below_10_pre_sleep,2.5,h,pre-sleep,TRUE,,0.8888888888888888,0.17008226552605057,160,180,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,duration_below_10_pre_sleep,2.5,h,pre-sleep,TRUE,,0.8333333333333334,0.15615556654722718,150,180,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,duration_below_1_sleep_environment,6.666666666666667,h,sleep,TRUE,,1,0,400,400,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,duration_below_1_sleep_environment,7,h,sleep,TRUE,,1,0,420,420,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,duration_below_1_sleep_environment,6.166666666666667,h,sleep,TRUE,,1,0,370,370,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,duration_below_1_sleep_environment,6.783333333333333,h,sleep,TRUE,,1,0,410,410,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,duration_below_1_sleep_environment,6.066666666666666,h,sleep,TRUE,,1,0,364,364,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,duration_below_1_sleep_environment,6.533333333333333,h,sleep,TRUE,,1,0,392,392,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,first_timing_above_250,501,clock_minute,full_day_hybrid,TRUE,,0.9395833333333333,1,1353,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,first_timing_above_250,825,clock_minute,full_day_hybrid,TRUE,,0.9416666666666667,0.9920248036350905,1356,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,first_timing_above_250,501,clock_minute,full_day_hybrid,TRUE,,0.9166666666666666,0.8567450987836156,1320,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,first_timing_above_250,,clock_minute,full_day_hybrid,FALSE,insufficient_relevance_support,0.9215277777777777,0.334853654472253,1327,1440,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,first_timing_above_250,,clock_minute,full_day_hybrid,FALSE,insufficient_relevance_support,0.8930555555555556,0.5665118531765951,1286,1440,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,first_timing_above_250,559,clock_minute,full_day_hybrid,TRUE,,0.9097222222222222,0.8914011191981491,1310,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,l10_mean_medi,0.11787053138503165,lx,full_day_hybrid,TRUE,,0.9766666666666667,0.9851725839396245,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,l10_mean_medi,0.12449004726263346,lx,full_day_hybrid,TRUE,,0.8816666666666667,0.879359569956496,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,l10_mean_medi,0.011869881217628428,lx,full_day_hybrid,TRUE,,0.95,0.9427623862331992,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,l10_mean_medi,0.09769232142527295,lx,full_day_hybrid,TRUE,,0.8716666666666667,0.8674250601380202,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,l10_mean_medi,0.1134196662091495,lx,full_day_hybrid,TRUE,,0.8083333333333333,0.8033682438904258,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,l10_mean_medi,0.01943819107238136,lx,full_day_hybrid,TRUE,,0.8533333333333334,0.8523115708933656,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,l10_midpoint,118,clock_minute,full_day_hybrid,TRUE,,0.9766666666666667,0.9851725839396245,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,l10_midpoint,144,clock_minute,full_day_hybrid,TRUE,,0.8816666666666667,0.879359569956496,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,l10_midpoint,100,clock_minute,full_day_hybrid,TRUE,,0.95,0.9427623862331992,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,l10_midpoint,142,clock_minute,full_day_hybrid,TRUE,,0.8716666666666667,0.8674250601380202,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,l10_midpoint,158,clock_minute,full_day_hybrid,TRUE,,0.8083333333333333,0.8033682438904258,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,l10_midpoint,156,clock_minute,full_day_hybrid,TRUE,,0.8533333333333334,0.8523115708933656,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,l10_offset,418,clock_minute,full_day_hybrid,TRUE,,0.9766666666666667,0.9851725839396245,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,l10_offset,444,clock_minute,full_day_hybrid,TRUE,,0.8816666666666667,0.879359569956496,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,l10_offset,400,clock_minute,full_day_hybrid,TRUE,,0.95,0.9427623862331992,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,l10_offset,442,clock_minute,full_day_hybrid,TRUE,,0.8716666666666667,0.8674250601380202,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,l10_offset,458,clock_minute,full_day_hybrid,TRUE,,0.8083333333333333,0.8033682438904258,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,l10_offset,456,clock_minute,full_day_hybrid,TRUE,,0.8533333333333334,0.8523115708933656,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,l10_onset,1258,clock_minute,full_day_hybrid,TRUE,,0.9766666666666667,0.9851725839396245,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,l10_onset,1284,clock_minute,full_day_hybrid,TRUE,,0.8816666666666667,0.879359569956496,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,l10_onset,1240,clock_minute,full_day_hybrid,TRUE,,0.95,0.9427623862331992,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,l10_onset,1282,clock_minute,full_day_hybrid,TRUE,,0.8716666666666667,0.8674250601380202,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,l10_onset,1298,clock_minute,full_day_hybrid,TRUE,,0.8083333333333333,0.8033682438904258,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,l10_onset,1296,clock_minute,full_day_hybrid,TRUE,,0.8533333333333334,0.8523115708933656,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,last_timing_above_250,800,clock_minute,full_day_hybrid,TRUE,,0.9395833333333333,0.9573706619558423,1353,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,last_timing_above_250,827,clock_minute,full_day_hybrid,TRUE,,0.9416666666666667,0.9639077379747484,1356,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,last_timing_above_250,1053,clock_minute,full_day_hybrid,TRUE,,0.9166666666666666,1,1320,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,last_timing_above_250,1051,clock_minute,full_day_hybrid,TRUE,,0.9215277777777777,0.8926972056385698,1327,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,last_timing_above_250,1057,clock_minute,full_day_hybrid,TRUE,,0.8930555555555556,0.8629821674846003,1286,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,last_timing_above_250,954,clock_minute,full_day_hybrid,TRUE,,0.9097222222222222,0.8978593553382721,1310,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,longest_bout_above_250,1.1666666666666667,h,full_day_hybrid,TRUE,,0.9395833333333333,0.9278896927519358,1353,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,observed_lower_bound,TRUE,TRUE
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,longest_bout_above_250,0.05,h,full_day_hybrid,TRUE,,0.9416666666666667,0.9784669426953827,1356,1440,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,observed_lower_bound,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,longest_bout_above_250,0.16666666666666666,h,full_day_hybrid,TRUE,,0.9166666666666666,0.9110757643007259,1320,1440,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,observed_lower_bound,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,longest_bout_above_250,0.21666666666666667,h,full_day_hybrid,TRUE,,0.9215277777777777,0.9388131640449024,1327,1440,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,observed_lower_bound,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,longest_bout_above_250,0.26666666666666666,h,full_day_hybrid,TRUE,,0.8930555555555556,0.94574295343448,1286,1440,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,observed_lower_bound,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,longest_bout_above_250,0.7666666666666667,h,full_day_hybrid,TRUE,,0.9097222222222222,0.9337859810381873,1310,1440,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,observed_lower_bound,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,longest_bout_above_250_exact_only_sensitivity,1.1666666666666667,h,full_day_hybrid,TRUE,,0.9395833333333333,0.9278896927519358,1353,1440,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,exact_only_sensitivity,TRUE,TRUE
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,longest_bout_above_250_exact_only_sensitivity,,h,full_day_hybrid,FALSE,not_exactly_identifiable_due_to_missing_or_invalid_minutes,0.9416666666666667,0.9784669426953827,1356,1440,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,exact_only_sensitivity,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,longest_bout_above_250_exact_only_sensitivity,,h,full_day_hybrid,FALSE,not_exactly_identifiable_due_to_missing_or_invalid_minutes,0.9166666666666666,0.9110757643007259,1320,1440,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,exact_only_sensitivity,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,longest_bout_above_250_exact_only_sensitivity,,h,full_day_hybrid,FALSE,not_exactly_identifiable_due_to_missing_or_invalid_minutes,0.9215277777777777,0.9388131640449024,1327,1440,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,exact_only_sensitivity,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,longest_bout_above_250_exact_only_sensitivity,,h,full_day_hybrid,FALSE,not_exactly_identifiable_due_to_missing_or_invalid_minutes,0.8930555555555556,0.94574295343448,1286,1440,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,exact_only_sensitivity,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,longest_bout_above_250_exact_only_sensitivity,,h,full_day_hybrid,FALSE,not_exactly_identifiable_due_to_missing_or_invalid_minutes,0.9097222222222222,0.9337859810381873,1310,1440,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,exact_only_sensitivity,TRUE,FALSE
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,m10_mean_medi,50.8430798679079,lx,full_day_hybrid,TRUE,,0.9433333333333334,0.938712069664121,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,m10_mean_medi,13.19553094204524,lx,full_day_hybrid,TRUE,,0.9783333333333334,0.9787765925184797,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,m10_mean_medi,80.93473109832188,lx,full_day_hybrid,TRUE,,0.8916666666666667,0.8934221060966309,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,m10_mean_medi,97.70146078087038,lx,full_day_hybrid,TRUE,,0.9633333333333334,0.9606251175240084,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,m10_mean_medi,99.3560797139752,lx,full_day_hybrid,TRUE,,0.895,0.9583529889629229,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,m10_mean_medi,107.93652367713022,lx,full_day_hybrid,TRUE,,0.8766666666666667,0.9541327406984403,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,m10_midpoint,718,clock_minute,full_day_hybrid,TRUE,,0.9433333333333334,0.938712069664121,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,m10_midpoint,851,clock_minute,full_day_hybrid,TRUE,,0.9783333333333334,0.9787765925184797,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,m10_midpoint,766,clock_minute,full_day_hybrid,TRUE,,0.8916666666666667,0.8934221060966309,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,m10_midpoint,769,clock_minute,full_day_hybrid,TRUE,,0.9633333333333334,0.9606251175240084,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,m10_midpoint,700,clock_minute,full_day_hybrid,TRUE,,0.895,0.9583529889629229,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,m10_midpoint,690,clock_minute,full_day_hybrid,TRUE,,0.8766666666666667,0.9541327406984403,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,m10_offset,1018,clock_minute,full_day_hybrid,TRUE,,0.9433333333333334,0.938712069664121,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,m10_offset,1151,clock_minute,full_day_hybrid,TRUE,,0.9783333333333334,0.9787765925184797,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,m10_offset,1066,clock_minute,full_day_hybrid,TRUE,,0.8916666666666667,0.8934221060966309,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,m10_offset,1069,clock_minute,full_day_hybrid,TRUE,,0.9633333333333334,0.9606251175240084,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,m10_offset,1000,clock_minute,full_day_hybrid,TRUE,,0.895,0.9583529889629229,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,m10_offset,990,clock_minute,full_day_hybrid,TRUE,,0.8766666666666667,0.9541327406984403,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,m10_onset,418,clock_minute,full_day_hybrid,TRUE,,0.9433333333333334,0.938712069664121,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,m10_onset,551,clock_minute,full_day_hybrid,TRUE,,0.9783333333333334,0.9787765925184797,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,m10_onset,466,clock_minute,full_day_hybrid,TRUE,,0.8916666666666667,0.8934221060966309,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,m10_onset,469,clock_minute,full_day_hybrid,TRUE,,0.9633333333333334,0.9606251175240084,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,m10_onset,400,clock_minute,full_day_hybrid,TRUE,,0.895,0.9583529889629229,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,m10_onset,390,clock_minute,full_day_hybrid,TRUE,,0.8766666666666667,0.9541327406984403,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,mder_mean_of_viable_ratios,0.7403194606798527,dimensionless,full_day_positive_paired_minutes,TRUE,,0.6159722222222223,,887,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,mder_mean_of_viable_ratios,0.7365989091900955,dimensionless,full_day_positive_paired_minutes,TRUE,,0.6479166666666667,,933,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,mder_mean_of_viable_ratios,0.7395303707103519,dimensionless,full_day_positive_paired_minutes,TRUE,,0.5291666666666667,,762,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,mder_mean_of_viable_ratios,0.7577974426119639,dimensionless,full_day_positive_paired_minutes,TRUE,,0.6243055555555556,,899,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,mder_mean_of_viable_ratios,0.7429139474211086,dimensionless,full_day_positive_paired_minutes,TRUE,,0.6076388888888888,,875,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,mder_mean_of_viable_ratios,0.7917515443472993,dimensionless,full_day_positive_paired_minutes,TRUE,,0.5618055555555556,,809,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
KNUST,KNUST_S006,glasses,2024-11-12,pooled,participant_day,mean_timing_above_250,653.1101844487114,clock_minute,full_day_hybrid,TRUE,,0.9395833333333333,0.9278896927519358,1353,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-13,pooled,participant_day,mean_timing_above_250,826,clock_minute,full_day_hybrid,TRUE,,0.9416666666666667,0.9784669426953827,1356,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-14,pooled,participant_day,mean_timing_above_250,801.0415903380954,clock_minute,full_day_hybrid,TRUE,,0.9166666666666666,0.9110757643007259,1320,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-15,pooled,participant_day,mean_timing_above_250,578.3234914666283,clock_minute,full_day_hybrid,TRUE,,0.9215277777777777,0.9388131640449024,1327,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-16,pooled,participant_day,mean_timing_above_250,898.1722152765726,clock_minute,full_day_hybrid,TRUE,,0.8930555555555556,0.94574295343448,1286,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S006,glasses,2024-11-17,pooled,participant_day,mean_timing_above_250,826.8457413467194,clock_minute,full_day_hybrid,TRUE,,0.9097222222222222,0.9337859810381873,1310,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,,pooled,participant,interdaily_stability,0.36570067436850534,dimensionless,repeated_hybrid_days,TRUE,,,,5485,5760,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,,pooled,participant,intradaily_variability,0.971587407114952,dimensionless,repeated_hybrid_days,TRUE,,,,5485,5760,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-19,pooled,participant_day,daily_geometric_mean_medi,0.6441118273797797,lx,full_day_hybrid,TRUE,,0.9145833333333333,0.8913672036196081,1317,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-20,pooled,participant_day,daily_geometric_mean_medi,1.5998154168226508,lx,full_day_hybrid,TRUE,,1,1,1440,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-21,pooled,participant_day,daily_geometric_mean_medi,1.7926670329117713,lx,full_day_hybrid,TRUE,,0.9493055555555555,0.970851848951949,1367,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-22,pooled,participant_day,daily_geometric_mean_medi,2.1442675835737055,lx,full_day_hybrid,TRUE,,0.9451388888888889,0.9892903212065901,1361,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-19,pooled,participant_day,dose_observed_medi,3031.8824444444435,lx_h,full_day_hybrid,TRUE,,0.9145833333333379,0.8913672036196081,1317,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-20,pooled,participant_day,dose_observed_medi,4894.059805555555,lx_h,full_day_hybrid,TRUE,,1,1,1440,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-21,pooled,participant_day,dose_observed_medi,13112.316638888891,lx_h,full_day_hybrid,TRUE,,0.9493055555555583,0.970851848951949,1367,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-22,pooled,participant_day,dose_observed_medi,16920.689638888936,lx_h,full_day_hybrid,TRUE,,0.9451388888888919,0.9892903212065901,1361,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-19,pooled,participant_day,dose_time_sensitive_corrected_medi,3401.3843364808185,lx_h,full_day_hybrid,TRUE,,0.9145833333333379,0.8913672036196081,1317,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-20,pooled,participant_day,dose_time_sensitive_corrected_medi,4894.059805555555,lx_h,full_day_hybrid,TRUE,,1,1,1440,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-21,pooled,participant_day,dose_time_sensitive_corrected_medi,13505.991313755912,lx_h,full_day_hybrid,TRUE,,0.9493055555555583,0.970851848951949,1367,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
KNUST,KNUST_S007,glasses,2024-11-22,pooled,participant_day,dose_time_sensitive_corrected_medi,17103.86655582719,lx_h,full_day_hybrid,TRUE,,0.9451388888888919,0.9892903212065901,1361,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
