site,Id,position,local_date,expected_real_minutes,expected_wall_minutes,represented_wall_minutes,source_observed_real_minutes,valid_medi_real_minutes,valid_light_real_minutes,valid_paired_real_minutes,unknown_diary_state_real_minutes,missing_medi_real_minutes,missing_medi_runs,maximum_missing_medi_run_minutes,dst_fold_real_minutes,repeated_wall_real_minutes,structural_nonexistent_wall_minutes
MPI,MPI_S209,glasses,2023-09-05,1440,1440,1440,1440,1341,1341,1341,0,99,1,99,0,0,0
MPI,MPI_S209,glasses,2023-09-06,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S209,glasses,2023-09-07,1440,1440,1440,1440,1343,1343,1343,0,97,1,97,0,0,0
MPI,MPI_S209,glasses,2023-09-08,1440,1440,1440,1440,1305,1305,1305,0,135,1,135,0,0,0
MPI,MPI_S209,glasses,2023-09-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S209,glasses,2023-09-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S210,glasses,2023-09-05,1440,1440,1440,1440,1427,1427,1427,0,13,1,13,0,0,0
MPI,MPI_S210,glasses,2023-09-06,1440,1440,1440,1440,1430,1430,1430,0,10,1,10,0,0,0
MPI,MPI_S210,glasses,2023-09-07,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S210,glasses,2023-09-08,1440,1440,1440,1440,1430,1430,1430,0,10,1,10,0,0,0
MPI,MPI_S210,glasses,2023-09-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S210,glasses,2023-09-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S212,glasses,2023-09-12,1440,1440,1440,1440,1350,1350,1350,0,90,2,75,0,0,0
MPI,MPI_S212,glasses,2023-09-13,1440,1440,1440,1440,1418,1418,1418,0,22,1,22,0,0,0
MPI,MPI_S212,glasses,2023-09-14,1440,1440,1440,1440,1350,1350,1350,0,90,2,77,0,0,0
MPI,MPI_S212,glasses,2023-09-15,1440,1440,1440,1440,1404,1404,1404,0,36,2,25,0,0,0
MPI,MPI_S212,glasses,2023-09-16,1440,1440,1440,1440,1334,1334,1334,0,106,2,91,0,0,0
MPI,MPI_S212,glasses,2023-09-17,1440,1440,1440,1440,1339,1339,1339,0,101,2,86,0,0,0
MPI,MPI_S213,glasses,2023-09-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S213,glasses,2023-09-13,1440,1440,1440,1440,1392,1392,1392,0,48,1,48,0,0,0
MPI,MPI_S213,glasses,2023-09-14,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S213,glasses,2023-09-15,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S213,glasses,2023-09-16,1440,1440,1440,1440,1320,1320,1320,0,120,1,120,0,0,0
MPI,MPI_S213,glasses,2023-09-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S214,glasses,2023-09-26,1440,1440,1440,1440,1390,1390,1390,0,50,1,50,0,0,0
MPI,MPI_S214,glasses,2023-09-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S214,glasses,2023-09-28,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S214,glasses,2023-09-29,1440,1440,1440,1440,1400,1400,1400,0,40,1,40,0,0,0
MPI,MPI_S214,glasses,2023-09-30,1440,1440,1440,1440,1377,1377,1377,0,63,2,33,0,0,0
MPI,MPI_S214,glasses,2023-10-01,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S215,glasses,2023-10-03,1440,1440,1440,1440,1378,1378,1378,0,62,1,62,0,0,0
MPI,MPI_S215,glasses,2023-10-04,1440,1440,1440,1440,1405,1405,1405,0,35,1,35,0,0,0
MPI,MPI_S215,glasses,2023-10-05,1440,1440,1440,1440,1363,1363,1363,0,77,1,77,0,0,0
MPI,MPI_S215,glasses,2023-10-06,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S215,glasses,2023-10-07,1440,1440,1440,1440,1168,1168,1168,0,272,2,185,0,0,0
MPI,MPI_S215,glasses,2023-10-08,1440,1440,1440,1440,1325,1325,1325,0,115,2,90,0,0,0
MPI,MPI_S216,glasses,2023-10-03,1440,1440,1440,1440,1414,1414,1414,0,26,1,26,0,0,0
MPI,MPI_S216,glasses,2023-10-04,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S216,glasses,2023-10-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S216,glasses,2023-10-06,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S216,glasses,2023-10-07,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S216,glasses,2023-10-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S218,glasses,2023-10-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S218,glasses,2023-10-18,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S218,glasses,2023-10-19,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S218,glasses,2023-10-20,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S218,glasses,2023-10-21,1440,1440,1440,1440,1230,1230,1230,0,210,1,210,0,0,0
MPI,MPI_S218,glasses,2023-10-22,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S219,glasses,2023-10-17,1440,1440,1440,1440,1420,1420,1420,0,20,1,20,0,0,0
MPI,MPI_S219,glasses,2023-10-18,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S219,glasses,2023-10-19,1440,1440,1440,1440,1408,1408,1408,0,32,1,32,0,0,0
MPI,MPI_S219,glasses,2023-10-20,1440,1440,1440,1440,1413,1413,1413,0,27,1,27,0,0,0
MPI,MPI_S219,glasses,2023-10-21,1440,1440,1440,1440,1405,1405,1405,0,35,2,22,0,0,0
MPI,MPI_S219,glasses,2023-10-22,1440,1440,1440,1440,1269,1269,1269,0,171,1,171,0,0,0
MPI,MPI_S221,glasses,2023-10-24,1440,1440,1440,1440,1435,1435,1435,0,5,1,5,0,0,0
MPI,MPI_S221,glasses,2023-10-25,1440,1440,1440,1440,1278,1278,1278,0,162,1,162,0,0,0
MPI,MPI_S221,glasses,2023-10-26,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S221,glasses,2023-10-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S221,glasses,2023-10-28,1440,1440,1440,1440,1344,1344,1344,0,96,1,96,0,0,0
MPI,MPI_S221,glasses,2023-10-29,1500,1440,1440,1500,1260,1260,1260,0,240,2,180,120,60,0
MPI,MPI_S222,glasses,2023-10-24,1440,1440,1440,1440,1307,1307,1307,0,133,4,54,0,0,0
MPI,MPI_S222,glasses,2023-10-25,1440,1440,1440,1440,1348,1348,1348,0,92,2,82,0,0,0
MPI,MPI_S222,glasses,2023-10-26,1440,1440,1440,1440,1282,1282,1282,0,158,3,88,0,0,0
MPI,MPI_S222,glasses,2023-10-27,1440,1440,1440,1440,1258,1258,1258,0,182,2,129,0,0,0
MPI,MPI_S222,glasses,2023-10-28,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S222,glasses,2023-10-29,1500,1440,1440,1500,1280,1280,1280,0,220,3,112,120,60,0
MPI,MPI_S223,glasses,2023-10-31,1440,1440,1440,1440,1352,1352,1352,0,88,2,66,0,0,0
MPI,MPI_S223,glasses,2023-11-01,1440,1440,1440,1440,1227,1227,1227,0,213,2,194,0,0,0
MPI,MPI_S223,glasses,2023-11-02,1440,1440,1440,1440,1295,1295,1295,0,145,1,145,0,0,0
MPI,MPI_S223,glasses,2023-11-03,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S223,glasses,2023-11-04,1440,1440,1440,1440,1379,1379,1379,0,61,1,61,0,0,0
MPI,MPI_S223,glasses,2023-11-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S224,glasses,2023-10-31,1440,1440,1440,1440,1372,1372,1372,0,68,4,47,0,0,0
MPI,MPI_S224,glasses,2023-11-01,1440,1440,1440,1440,1300,1300,1300,0,140,3,82,0,0,0
MPI,MPI_S224,glasses,2023-11-02,1440,1440,1440,1440,1425,1425,1425,0,15,1,15,0,0,0
MPI,MPI_S224,glasses,2023-11-03,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S224,glasses,2023-11-04,1440,1440,1440,1440,1436,1436,1436,0,4,1,4,0,0,0
MPI,MPI_S224,glasses,2023-11-05,1440,1440,1440,1440,1344,1344,1344,0,96,1,96,0,0,0
MPI,MPI_S225,glasses,2023-10-31,1440,1440,1440,1440,1405,1405,1405,0,35,2,31,0,0,0
MPI,MPI_S225,glasses,2023-11-01,1440,1440,1440,1440,1414,1414,1414,0,26,1,26,0,0,0
MPI,MPI_S225,glasses,2023-11-02,1440,1440,1440,1440,1386,1386,1386,0,54,1,54,0,0,0
MPI,MPI_S225,glasses,2023-11-03,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S225,glasses,2023-11-04,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S225,glasses,2023-11-05,1440,1440,1440,1440,1378,1378,1378,0,62,2,36,0,0,0
MPI,MPI_S226,glasses,2023-10-31,1440,1440,1440,1440,1421,1421,1421,0,19,1,19,0,0,0
MPI,MPI_S226,glasses,2023-11-01,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S226,glasses,2023-11-02,1440,1440,1440,1440,1361,1361,1361,0,79,2,41,0,0,0
MPI,MPI_S226,glasses,2023-11-03,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S226,glasses,2023-11-04,1440,1440,1440,1440,1406,1406,1406,0,34,1,34,0,0,0
MPI,MPI_S226,glasses,2023-11-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S227,glasses,2023-10-31,1440,1440,1440,1440,1436,1436,1436,0,4,1,4,0,0,0
MPI,MPI_S227,glasses,2023-11-01,1440,1440,1440,1440,1421,1421,1421,0,19,1,19,0,0,0
MPI,MPI_S227,glasses,2023-11-02,1440,1440,1440,1440,1291,1291,1291,0,149,1,149,0,0,0
MPI,MPI_S227,glasses,2023-11-03,1440,1440,1440,1440,1302,1302,1302,0,138,2,82,0,0,0
MPI,MPI_S227,glasses,2023-11-04,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S227,glasses,2023-11-05,1440,1440,1440,1440,1364,1364,1364,0,76,1,76,0,0,0
MPI,MPI_S228,glasses,2023-11-07,1440,1440,1440,1440,1305,1305,1305,0,135,1,135,0,0,0
MPI,MPI_S228,glasses,2023-11-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S228,glasses,2023-11-09,1440,1440,1440,1440,1192,1192,1192,0,248,1,248,0,0,0
MPI,MPI_S228,glasses,2023-11-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S228,glasses,2023-11-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S228,glasses,2023-11-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S229,glasses,2023-11-07,1440,1440,1440,1440,1365,1365,1365,0,75,2,38,0,0,0
MPI,MPI_S229,glasses,2023-11-08,1440,1440,1440,1440,1379,1379,1379,0,61,2,38,0,0,0
MPI,MPI_S229,glasses,2023-11-09,1440,1440,1440,1440,1380,1380,1380,0,60,2,36,0,0,0
MPI,MPI_S229,glasses,2023-11-10,1440,1440,1440,1440,1221,1221,1221,0,219,2,187,0,0,0
MPI,MPI_S229,glasses,2023-11-11,1440,1440,1440,1440,1354,1354,1354,0,86,2,49,0,0,0
MPI,MPI_S229,glasses,2023-11-12,1440,1440,1440,1440,1414,1414,1414,0,26,1,26,0,0,0
MPI,MPI_S230,glasses,2023-11-07,1440,1440,1440,1440,1323,1323,1323,0,117,2,79,0,0,0
MPI,MPI_S230,glasses,2023-11-09,1440,1440,1440,1440,1303,1303,1303,0,137,4,110,0,0,0
MPI,MPI_S230,glasses,2023-11-10,1440,1440,1440,1440,1208,1208,1208,0,232,2,146,0,0,0
MPI,MPI_S230,glasses,2023-11-11,1440,1440,1440,1440,1269,1269,1269,0,171,2,131,0,0,0
MPI,MPI_S230,glasses,2023-11-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
MPI,MPI_S231,glasses,2023-11-07,1440,1440,1440,1440,1269,1269,1269,0,171,1,171,0,0,0
MPI,MPI_S231,glasses,2023-11-08,1440,1440,1440,1440,1289,1289,1289,0,151,2,135,0,0,0
MPI,MPI_S231,glasses,2023-11-09,1440,1440,1440,1440,1302,1302,1302,0,138,1,138,0,0,0
MPI,MPI_S231,glasses,2023-11-10,1440,1440,1440,1440,1421,1421,1421,0,19,1,19,0,0,0
MPI,MPI_S231,glasses,2023-11-11,1440,1440,1440,1440,1280,1280,1280,0,160,1,160,0,0,0
MPI,MPI_S231,glasses,2023-11-12,1440,1440,1440,1440,1357,1357,1357,0,83,2,55,0,0,0
RISE,RISE_S001,glasses,2025-03-04,1440,1440,1440,1440,1381,1381,1381,0,59,2,39,0,0,0
RISE,RISE_S001,glasses,2025-03-05,1440,1440,1440,1440,1406,1406,1406,0,34,1,34,0,0,0
RISE,RISE_S001,glasses,2025-03-06,1440,1440,1440,1440,1399,1399,1399,0,41,2,33,0,0,0
RISE,RISE_S001,glasses,2025-03-07,1440,1440,1440,1440,1320,1320,1320,0,120,2,63,0,0,0
RISE,RISE_S001,glasses,2025-03-08,1440,1440,1440,1440,1261,1261,1261,0,179,2,104,0,0,0
RISE,RISE_S001,glasses,2025-03-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S002,glasses,2025-03-18,1440,1440,1440,1440,1395,1395,1395,0,45,1,45,0,0,0
RISE,RISE_S002,glasses,2025-03-19,1440,1440,1440,1440,1363,1363,1363,0,77,1,77,0,0,0
RISE,RISE_S002,glasses,2025-03-20,1440,1440,1440,1440,1337,1337,1337,0,103,2,69,0,0,0
RISE,RISE_S002,glasses,2025-03-21,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S002,glasses,2025-03-22,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S002,glasses,2025-03-23,1440,1440,1440,1440,1405,1405,1405,0,35,1,35,0,0,0
RISE,RISE_S003,glasses,2025-03-18,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
RISE,RISE_S003,glasses,2025-03-19,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S003,glasses,2025-03-20,1440,1440,1440,1440,1342,1342,1342,0,98,2,70,0,0,0
RISE,RISE_S003,glasses,2025-03-21,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S003,glasses,2025-03-22,1440,1440,1440,1440,1329,1329,1329,0,111,1,111,0,0,0
RISE,RISE_S003,glasses,2025-03-23,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S004,glasses,2025-03-25,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S004,glasses,2025-03-26,1440,1440,1440,1440,1390,1390,1390,0,50,1,50,0,0,0
RISE,RISE_S004,glasses,2025-03-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S004,glasses,2025-03-28,1440,1440,1440,1440,1434,1434,1434,0,6,1,6,0,0,0
RISE,RISE_S004,glasses,2025-03-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S004,glasses,2025-03-30,1380,1440,1380,1380,1320,1320,1320,0,60,1,60,0,0,60
RISE,RISE_S005,glasses,2025-04-01,1440,1440,1440,1440,1398,1398,1398,0,42,3,27,0,0,0
RISE,RISE_S005,glasses,2025-04-02,1440,1440,1440,1440,1425,1425,1425,0,15,1,15,0,0,0
RISE,RISE_S005,glasses,2025-04-03,1440,1440,1440,1440,1424,1424,1424,0,16,1,16,0,0,0
RISE,RISE_S005,glasses,2025-04-04,1440,1440,1440,1440,1437,1437,1437,0,3,1,3,0,0,0
RISE,RISE_S005,glasses,2025-04-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S005,glasses,2025-04-06,1440,1440,1440,1440,1331,1331,1331,0,109,2,90,0,0,0
RISE,RISE_S006,glasses,2025-04-15,1440,1440,1440,1440,1411,1411,1411,0,29,2,18,0,0,0
RISE,RISE_S006,glasses,2025-04-16,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S006,glasses,2025-04-17,1440,1440,1440,1440,1408,1408,1408,0,32,1,32,0,0,0
RISE,RISE_S006,glasses,2025-04-18,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S006,glasses,2025-04-19,1440,1440,1440,1440,1278,1278,1278,0,162,1,162,0,0,0
RISE,RISE_S006,glasses,2025-04-20,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S007,glasses,2025-04-15,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S007,glasses,2025-04-16,1440,1440,1440,1440,1349,1349,1349,0,91,2,83,0,0,0
RISE,RISE_S007,glasses,2025-04-17,1440,1440,1440,1440,1431,1431,1431,0,9,1,9,0,0,0
RISE,RISE_S007,glasses,2025-04-18,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S007,glasses,2025-04-19,1440,1440,1440,1440,1399,1399,1399,0,41,1,41,0,0,0
RISE,RISE_S007,glasses,2025-04-20,1440,1440,1440,1440,1430,1430,1430,0,10,1,10,0,0,0
RISE,RISE_S008,glasses,2025-04-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S008,glasses,2025-04-30,1440,1440,1440,1440,1305,1305,1305,1150,135,1,135,0,0,0
RISE,RISE_S008,glasses,2025-05-01,1440,1440,1440,1440,1440,1440,1440,1215,0,0,0,0,0,0
RISE,RISE_S008,glasses,2025-05-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S008,glasses,2025-05-03,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S008,glasses,2025-05-04,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S009,glasses,2025-05-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S009,glasses,2025-05-28,1440,1440,1440,1440,1267,1267,1267,0,173,2,87,0,0,0
RISE,RISE_S009,glasses,2025-05-29,1440,1440,1440,1440,1365,1365,1365,0,75,1,75,0,0,0
RISE,RISE_S009,glasses,2025-05-30,1440,1440,1440,1440,1311,1311,1311,0,129,1,129,0,0,0
RISE,RISE_S009,glasses,2025-05-31,1440,1440,1440,1440,1359,1359,1359,0,81,1,81,0,0,0
RISE,RISE_S009,glasses,2025-06-01,1440,1440,1440,1440,1324,1324,1324,0,116,1,116,0,0,0
RISE,RISE_S010,glasses,2025-06-10,1440,1440,1440,1440,1371,1371,1371,0,69,2,55,0,0,0
RISE,RISE_S010,glasses,2025-06-11,1440,1440,1440,1440,1356,1356,1356,0,84,2,72,0,0,0
RISE,RISE_S010,glasses,2025-06-12,1440,1440,1440,1440,1269,1269,1269,0,171,2,91,0,0,0
RISE,RISE_S010,glasses,2025-06-13,1440,1440,1440,1440,1329,1329,1329,0,111,2,65,0,0,0
RISE,RISE_S010,glasses,2025-06-14,1440,1440,1440,1440,1439,1440,1439,0,1,1,1,0,0,0
RISE,RISE_S012,glasses,2025-06-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S012,glasses,2025-06-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S012,glasses,2025-06-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S012,glasses,2025-06-13,1440,1440,1440,1440,1436,1440,1436,0,4,3,2,0,0,0
RISE,RISE_S012,glasses,2025-06-14,1440,1440,1440,1440,1424,1440,1424,0,16,5,5,0,0,0
RISE,RISE_S012,glasses,2025-06-15,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S012,glasses,2025-06-16,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S013,glasses,2025-06-24,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S013,glasses,2025-06-25,1440,1440,1440,1440,1233,1233,1233,0,207,1,207,0,0,0
RISE,RISE_S013,glasses,2025-06-26,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S013,glasses,2025-06-27,1440,1440,1440,1440,1299,1299,1299,0,141,1,141,0,0,0
RISE,RISE_S013,glasses,2025-06-28,1440,1440,1440,1440,1262,1262,1262,0,178,1,178,0,0,0
RISE,RISE_S013,glasses,2025-06-29,1440,1440,1440,1440,1435,1435,1435,0,5,1,5,0,0,0
RISE,RISE_S016,glasses,2025-10-07,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S016,glasses,2025-10-08,1440,1440,1440,1440,1260,1260,1260,0,180,1,180,0,0,0
RISE,RISE_S016,glasses,2025-10-09,1440,1440,1440,1440,1262,1262,1262,0,178,3,104,0,0,0
RISE,RISE_S016,glasses,2025-10-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S016,glasses,2025-10-11,1440,1440,1440,1440,1308,1308,1308,0,132,1,132,0,0,0
RISE,RISE_S016,glasses,2025-10-12,1440,1440,1440,1440,1391,1391,1391,0,49,1,49,0,0,0
THUAS,THUAS_S001,glasses,2025-02-22,1440,1440,1440,1440,1440,1440,1440,1395,0,0,0,0,0,0
THUAS,THUAS_S001,glasses,2025-02-23,1440,1440,1440,1440,1161,1161,1161,0,279,2,251,0,0,0
THUAS,THUAS_S001,glasses,2025-02-24,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S001,glasses,2025-02-25,1440,1440,1440,1440,1425,1425,1425,0,15,1,15,0,0,0
THUAS,THUAS_S001,glasses,2025-02-26,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S001,glasses,2025-02-27,1440,1440,1440,1440,1357,1357,1357,0,83,3,34,0,0,0
THUAS,THUAS_S001,glasses,2025-02-28,1440,1440,1440,1440,1341,1341,1341,0,99,1,99,0,0,0
THUAS,THUAS_S001,glasses,2025-03-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S002,glasses,2025-03-04,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
THUAS,THUAS_S002,glasses,2025-03-05,1440,1440,1440,1440,1440,1440,1440,940,0,0,0,0,0,0
THUAS,THUAS_S002,glasses,2025-03-06,1440,1440,1440,1440,1440,1440,1440,1295,0,0,0,0,0,0
THUAS,THUAS_S002,glasses,2025-03-07,1440,1440,1440,1440,1440,1440,1440,985,0,0,0,0,0,0
THUAS,THUAS_S002,glasses,2025-03-08,1440,1440,1440,1440,1440,1440,1440,1365,0,0,0,0,0,0
THUAS,THUAS_S002,glasses,2025-03-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S003,glasses,2025-03-18,1440,1440,1440,1440,1325,1325,1325,0,115,1,115,0,0,0
THUAS,THUAS_S003,glasses,2025-03-19,1440,1440,1440,1440,1190,1190,1190,0,250,2,233,0,0,0
THUAS,THUAS_S003,glasses,2025-03-20,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S003,glasses,2025-03-21,1440,1440,1440,1440,1394,1394,1394,0,46,1,46,0,0,0
THUAS,THUAS_S003,glasses,2025-03-22,1440,1440,1440,1440,1390,1390,1390,0,50,1,50,0,0,0
THUAS,THUAS_S003,glasses,2025-03-23,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S005,glasses,2025-03-25,1440,1440,1440,1440,1428,1428,1428,0,12,1,12,0,0,0
THUAS,THUAS_S005,glasses,2025-03-26,1440,1440,1440,1440,1323,1323,1323,0,117,2,89,0,0,0
THUAS,THUAS_S005,glasses,2025-03-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S005,glasses,2025-03-28,1440,1440,1440,1440,1303,1303,1303,0,137,2,109,0,0,0
THUAS,THUAS_S005,glasses,2025-03-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S005,glasses,2025-03-30,1380,1440,1380,1380,1288,1288,1288,0,92,2,61,0,0,60
THUAS,THUAS_S006,glasses,2025-04-01,1440,1440,1440,1440,1409,1409,1409,0,31,1,31,0,0,0
THUAS,THUAS_S006,glasses,2025-04-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S006,glasses,2025-04-03,1440,1440,1440,1440,1413,1413,1413,0,27,1,27,0,0,0
THUAS,THUAS_S006,glasses,2025-04-05,1440,1440,1440,1440,1438,1440,1438,0,2,2,1,0,0,0
THUAS,THUAS_S006,glasses,2025-04-06,1440,1440,1440,1440,1349,1349,1349,0,91,1,91,0,0,0
THUAS,THUAS_S007,glasses,2025-04-08,1440,1440,1440,1440,1376,1376,1376,0,64,3,37,0,0,0
THUAS,THUAS_S007,glasses,2025-04-09,1440,1440,1440,1440,1324,1325,1324,0,116,4,53,0,0,0
THUAS,THUAS_S007,glasses,2025-04-10,1440,1440,1440,1440,1349,1349,1349,0,91,3,62,0,0,0
THUAS,THUAS_S007,glasses,2025-04-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S007,glasses,2025-04-12,1440,1440,1440,1440,1232,1232,1232,0,208,3,102,0,0,0
THUAS,THUAS_S007,glasses,2025-04-13,1440,1440,1440,1440,1353,1353,1353,0,87,2,45,0,0,0
THUAS,THUAS_S010,glasses,2025-06-03,1440,1440,1440,1440,1398,1398,1398,0,42,1,42,0,0,0
THUAS,THUAS_S010,glasses,2025-06-05,1440,1440,1440,1440,1249,1249,1249,0,191,3,153,0,0,0
THUAS,THUAS_S010,glasses,2025-06-06,1440,1440,1440,1440,1183,1183,1183,0,257,2,235,0,0,0
THUAS,THUAS_S010,glasses,2025-06-07,1440,1440,1440,1440,1364,1364,1364,0,76,2,56,0,0,0
THUAS,THUAS_S010,glasses,2025-06-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
THUAS,THUAS_S010,glasses,2025-06-09,1440,1440,1440,1440,1343,1343,1343,0,97,1,97,0,0,0
