site,Id,position,local_date,clock_bin,expected_wall_minutes,wall_minutes_existing,source_real_minutes,source_observed_real_minutes,dst_fold_wall_minutes,valid_medi_wall_minutes,valid_light_wall_minutes,diary_state_composition,diary_state_categories,missing_diary_state_wall_minutes,measurement_context_composition,measurement_context_categories,arithmetic_mean_medi_lx,zero_aware_geometric_mean_medi_lx,ordinary_support,bin_admissible,failure_reason,spans_diary_state_boundary,spans_measurement_context_boundary,metric_value_lx,metric,zero_offset
RISE,RISE_S003,chest,2025-03-22,90,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,120,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,150,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,180,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,210,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,240,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,270,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,300,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,330,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,360,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,390,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,420,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,450,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.004944444444444444,0.004048922455818352,1,TRUE,,FALSE,FALSE,0.004944444444444444,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,480,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.025500000000000002,0.023772431178527356,1,TRUE,,FALSE,FALSE,0.025500000000000002,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,510,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.183,0.15797219279985422,1,TRUE,,FALSE,FALSE,0.183,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,540,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.3164444444444445,0.31167081663463503,1,TRUE,,FALSE,FALSE,0.3164444444444445,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,570,30,30,30,30,0,30,30,sleep|wake,2,0,bedside_sleep_environment|worn_chest,2,0.9096666666666666,0.49068737008860186,1,TRUE,,TRUE,TRUE,0.9096666666666666,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,600,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,2131.7672777777775,62.31845378771097,1,TRUE,,FALSE,FALSE,2131.7672777777775,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,630,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,10605.078444444445,3704.5150070452764,1,TRUE,,FALSE,FALSE,10605.078444444445,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,660,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,14325.40138888889,3791.802073354876,1,TRUE,,FALSE,FALSE,14325.40138888889,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,690,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,17102.998833333335,9059.239361407197,1,TRUE,,FALSE,FALSE,17102.998833333335,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,720,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,2560.5999444444446,1133.9057118676697,1,TRUE,,FALSE,FALSE,2560.5999444444446,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,750,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,782.7173333333334,572.9642717736223,1,TRUE,,FALSE,FALSE,782.7173333333334,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,780,30,30,30,30,0,16,16,wake,1,0,invalid_nonwear|worn_chest,2,6448.606041666666,48.504938720995604,0.5333333333333333,TRUE,,FALSE,TRUE,6448.606041666666,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,810,30,30,30,30,0,0,0,wake,1,0,invalid_nonwear,1,,,0,FALSE,insufficient_bin_support,FALSE,FALSE,,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,840,30,30,30,30,0,0,0,wake,1,0,invalid_nonwear,1,,,0,FALSE,insufficient_bin_support,FALSE,FALSE,,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,870,30,30,30,30,0,0,0,wake,1,0,invalid_nonwear,1,,,0,FALSE,insufficient_bin_support,FALSE,FALSE,,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,900,30,30,30,30,0,23,23,wake,1,0,invalid_nonwear|worn_chest,2,36.603913043478265,14.586520017195095,0.7666666666666667,TRUE,,FALSE,TRUE,36.603913043478265,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,930,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,13.308777777777777,13.007183622637037,1,TRUE,,FALSE,FALSE,13.308777777777777,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,960,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,4.421222222222222,2.2222276396974765,1,TRUE,,FALSE,FALSE,4.421222222222222,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,990,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,224.364,181.40650175650293,1,TRUE,,FALSE,FALSE,224.364,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1020,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1480.1152777777775,547.0591539866679,1,TRUE,,FALSE,FALSE,1480.1152777777775,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1050,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,482.9530555555555,177.74259011104385,1,TRUE,,FALSE,FALSE,482.9530555555555,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1080,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,107.17527777777777,26.94473437901367,1,TRUE,,FALSE,FALSE,107.17527777777777,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1110,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,2.116277777777778,1.193294566528733,1,TRUE,,FALSE,FALSE,2.116277777777778,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1140,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.2798888888888893,0.11991134342902102,1,TRUE,,FALSE,FALSE,1.2798888888888893,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1170,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.01672222222222222,0.013891643935041428,1,TRUE,,FALSE,FALSE,0.01672222222222222,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1200,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.02205555555555556,0.017652455685493076,1,TRUE,,FALSE,FALSE,0.02205555555555556,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1230,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.1922222222222223,0.6323138737369461,1,TRUE,,FALSE,FALSE,1.1922222222222223,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1260,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.2158333333333333,0.7549198572576743,1,TRUE,,FALSE,FALSE,1.2158333333333333,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1290,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.063777777777778,0.6709177907980539,1,TRUE,,FALSE,FALSE,1.063777777777778,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1320,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.33949999999999997,0.1811816377640645,1,TRUE,,FALSE,FALSE,0.33949999999999997,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1350,30,30,30,30,0,30,30,pre-sleep|wake,2,0,worn_chest,1,0.17855555555555555,0.12533430624340663,1,TRUE,,TRUE,FALSE,0.17855555555555555,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1380,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,0.4478888888888889,0.20771682260141158,1,TRUE,,FALSE,FALSE,0.4478888888888889,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-22,1410,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,0.9880555555555556,0.9173465119054117,1,TRUE,,FALSE,FALSE,0.9880555555555556,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,0,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,0.992,0.5551470233568132,1,TRUE,,FALSE,FALSE,0.992,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,30,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,0.1960555555555555,0.05117148904754576,1,TRUE,,FALSE,FALSE,0.1960555555555555,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,60,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,3.0347777777777787,0.0747608086277585,1,TRUE,,FALSE,FALSE,3.0347777777777787,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,90,30,30,30,30,0,30,30,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,5.303555555555555,0.10149776547161232,1,TRUE,,TRUE,TRUE,5.303555555555555,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,120,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,150,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,180,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,210,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,240,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,270,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,300,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,330,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,360,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,390,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,420,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,450,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.010722222222222225,0.009062379068133314,1,TRUE,,FALSE,FALSE,0.010722222222222225,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,480,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.138,0.12099859086821987,1,TRUE,,FALSE,FALSE,0.138,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,510,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.36294444444444446,0.3578047792472111,1,TRUE,,FALSE,FALSE,0.36294444444444446,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,540,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.4082777777777778,0.4021219444008537,1,TRUE,,FALSE,FALSE,0.4082777777777778,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,570,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.6018333333333333,0.5615070474623932,1,TRUE,,FALSE,FALSE,0.6018333333333333,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,600,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.8515,0.847621588885367,1,TRUE,,FALSE,FALSE,0.8515,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,630,30,30,30,30,0,30,30,sleep|wake,2,0,bedside_sleep_environment|worn_chest,2,0.7929444444444445,0.5515919031453675,1,TRUE,,TRUE,TRUE,0.7929444444444445,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,660,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.6930000000000001,0.3394935744916995,1,TRUE,,FALSE,FALSE,0.6930000000000001,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,690,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.8367222222222221,0.49684047583836966,1,TRUE,,FALSE,FALSE,0.8367222222222221,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,720,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,3.5586666666666664,0.34489538737928405,1,TRUE,,FALSE,FALSE,3.5586666666666664,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,750,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,502.0034999999999,48.62330114975917,1,TRUE,,FALSE,FALSE,502.0034999999999,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,780,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.5703333333333334,0.41254192783943644,1,TRUE,,FALSE,FALSE,0.5703333333333334,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,810,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.03372222222222224,0.01599073105838604,1,TRUE,,FALSE,FALSE,0.03372222222222224,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,840,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.19166666666666668,0.09131013989614889,1,TRUE,,FALSE,FALSE,0.19166666666666668,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,870,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.6854999999999999,0.32327185424926586,1,TRUE,,FALSE,FALSE,0.6854999999999999,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,900,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,3.210111111111111,2.8608601020769857,1,TRUE,,FALSE,FALSE,3.210111111111111,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,930,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,717.6147777777777,6.455156500149344,1,TRUE,,FALSE,FALSE,717.6147777777777,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,960,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.6006111111111112,1.4893428855992676,1,TRUE,,FALSE,FALSE,1.6006111111111112,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,990,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.12377777777777776,0.04713122273133377,1,TRUE,,FALSE,FALSE,0.12377777777777776,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1020,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.3755,0.20059407209089528,1,TRUE,,FALSE,FALSE,0.3755,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1050,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.8635,1.550222642498239,1,TRUE,,FALSE,FALSE,1.8635,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1080,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.6229444444444446,0.17376872447701644,1,TRUE,,FALSE,FALSE,0.6229444444444446,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1110,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.4109444444444444,0.15841372638389664,1,TRUE,,FALSE,FALSE,0.4109444444444444,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1140,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.1037777777777777,1.0287438646108085,1,TRUE,,FALSE,FALSE,1.1037777777777777,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1170,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.1835555555555555,0.9119599658714704,1,TRUE,,FALSE,FALSE,1.1835555555555555,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1200,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.1253888888888888,0.15276880254019817,1,TRUE,,FALSE,FALSE,1.1253888888888888,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1230,30,30,30,30,0,30,30,pre-sleep|wake,2,0,worn_chest,1,1.6281111111111115,0.1019813372216678,1,TRUE,,TRUE,FALSE,1.6281111111111115,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1260,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,1.1343333333333332,0.18258567375771464,1,TRUE,,FALSE,FALSE,1.1343333333333332,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1290,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,0.9988888888888888,0.7898978264156196,1,TRUE,,FALSE,FALSE,0.9988888888888888,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1320,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,2.491388888888889,1.6039810845654299,1,TRUE,,FALSE,FALSE,2.491388888888889,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1350,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,0.5401111111111111,0.3576594468111812,1,TRUE,,FALSE,FALSE,0.5401111111111111,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1380,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,1.1808333333333334,0.802267464366447,1,TRUE,,FALSE,FALSE,1.1808333333333334,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S003,chest,2025-03-23,1410,30,30,30,30,0,30,30,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,0.6498333333333333,0.15849190813004452,1,TRUE,,TRUE,TRUE,0.6498333333333333,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,0,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.31983333333333336,0.2868099117969183,1,TRUE,,FALSE,FALSE,0.31983333333333336,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,30,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.1827777777777778,0.16153841196015398,1,TRUE,,FALSE,FALSE,0.1827777777777778,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,60,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,6.302222222222222,0.41750922561024195,1,TRUE,,FALSE,FALSE,6.302222222222222,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,90,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,120,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,150,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,180,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,210,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,240,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,270,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,300,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,330,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,360,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,390,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1.7107777777777777,0.18269119224270522,1,TRUE,,FALSE,FALSE,1.7107777777777777,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,420,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.009388888888888888,0.007783126372526622,1,TRUE,,FALSE,FALSE,0.009388888888888888,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,450,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,148.74272222222223,126.08617693249906,1,TRUE,,FALSE,FALSE,148.74272222222223,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,480,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,145.51633333333334,124.50278081245504,1,TRUE,,FALSE,FALSE,145.51633333333334,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,510,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,99.31616666666667,80.93739182876799,1,TRUE,,FALSE,FALSE,99.31616666666667,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,540,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,131.34716666666668,128.49095496074054,1,TRUE,,FALSE,FALSE,131.34716666666668,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,570,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,132.91716666666667,126.33017388959095,1,TRUE,,FALSE,FALSE,132.91716666666667,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,600,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,188.9423888888889,165.11337061406968,1,TRUE,,FALSE,FALSE,188.9423888888889,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,630,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,298.2894444444444,296.993563975576,1,TRUE,,FALSE,FALSE,298.2894444444444,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,660,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,97.14572222222222,82.02525655292212,1,TRUE,,FALSE,FALSE,97.14572222222222,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,690,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,21.843611111111112,19.965961634703596,1,TRUE,,FALSE,FALSE,21.843611111111112,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,720,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,9.703055555555556,9.573869656817697,1,TRUE,,FALSE,FALSE,9.703055555555556,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,750,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,18.793,14.471763912416412,1,TRUE,,FALSE,FALSE,18.793,30_minute_arithmetic_mean_medi,0.1
RISE,RISE_S004,chest,2025-03-25,780,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,12.68461111111111,8.087363292970773,1,TRUE,,FALSE,FALSE,12.68461111111111,30_minute_arithmetic_mean_medi,0.1
