placement,deletion_type,deletion_id,site_deviation_relative_change_percent,full_deviation_inside_deletion_interval,display_order,site,site_display_name,site_color_hex,category_order,category_code,light_source,short_label,architecture,hours,participants,participant_days,shared_participants,site_present,support_rule_pass,reporting_status,model_cell_mean_lx,model_cell_conf_low_lx,model_cell_conf_high_lx,cell_mean_lx,cell_conf_low_lx,cell_conf_high_lx,site_standardized_category_mean_lx,category_mean_conf_low_lx,category_mean_conf_high_lx,category_ratio_to_indoor,category_ratio_conf_low,category_ratio_conf_high,site_deviation_ratio,site_deviation_conf_low,site_deviation_conf_high,site_deviation_statistic,site_deviation_df,site_deviation_p_raw,within_site_ratio_to_indoor,within_site_ratio_conf_low,within_site_ratio_conf_high,family_id,family_n,site_deviation_p_adjusted,full_site_deviation,full_site_conf_low,full_site_conf_high
Near-eye,site,UCR,-9.1920612627718,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,218,21,72,21,TRUE,TRUE,ESTIMABLE,623.145583946523,303.8640049407633,1277.9085790952838,623.145583946523,303.8640049407633,1277.9085790952838,1056.7021313772839,868.4440354949498,1285.7701231385659,11.489539078261384,8.780843819324,15.033806653112563,0.5897078897099676,0.30718035435092267,1.1320886582118714,-1.60170047907729,133,0.11159436332138563,4.951197515689179,2.3095235785891597,10.614464847482532,H03-I-site-context-site,48,0.22318872664277126,0.6494012504968436,0.33446794034437916,1.2608741624463184
Near-eye,site,UCR,3.506761867768904,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,5,display,Emissive display light,Emissive display,full_literal,94,11,30,11,TRUE,TRUE,ESTIMABLE,87.59375496567876,56.606090173893236,135.54488369391058,87.59375496567876,56.606090173893236,135.54488369391058,23.01563045590562,16.389935158435257,32.319788953538634,0.25024931594420663,0.1699164368497455,0.36856187248042066,3.805837738553146,2.2896022344964417,6.3261647258921885,5.202351535071398,133,7.262287609180205e-7,0.6959753758171126,0.43282896525503795,1.1191065354379792,H03-I-site-context-site,48,1.1619660174688328e-5,3.6768976923605705,2.240447946084335,6.034318567282431
Near-eye,site,UCR,-6.1906666057440995,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,834,19,103,19,TRUE,TRUE,ESTIMABLE,3.5519291779298205,0.5694754955944284,22.1540715669604,3.5519291779298205,0.5694754955944284,22.1540715669604,2.385342644235666,1.5863813298372287,3.58669093199238,0.02593586850276149,0.01658302673378702,0.040563721315241434,1.4890645528487427,0.289740174731158,7.652764220936953,0.4810999328648928,133,0.6312360136419857,0.02822182067036723,0.004704704537167552,0.16929249343039066,H03-I-site-context-site,48,0.7117169034874242,1.587330917906214,0.30278612488672746,8.321449484792526
Near-eye,site,UCR,,,6,FUSPCEU,Madrid (ES),#CC6677,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,2,1,1,1,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,0.7318078847685788,0.7318058004992052,0.7318099690438887,,,,11.233773331044791,8.218092882695485,15.35607653194364,0.12214499606917736,0.08444766363831246,0.17667037099615712,,,,,133,,,,,H03-I-site-context-site,,,,,
Near-eye,site,UCR,-7.455416671088056,TRUE,7,IZTECH,Izmir (TR),#332288,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,695,16,93,16,TRUE,TRUE,ESTIMABLE,58.620857982885866,45.18674974676672,76.04895262234609,58.620857982885866,45.18674974676672,76.04895262234609,91.97080267359044,76.11760506352984,111.12578407274779,1,1,1,0.6373855210433966,0.47489174203111345,0.8554798209338949,-3.0270888150797557,133,0.0029658970265752363,1,1,1,H03-I-site-context-site,48,0.008374297486800667,0.688733471064503,0.516857804979345,0.9177645952033461
Near-eye,site,UCR,-7.403748213903416,TRUE,7,IZTECH,Izmir (TR),#332288,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,41,6,17,6,TRUE,TRUE,ESTIMABLE,17.36722381055029,7.631548572706977,39.5228386496081,17.36722381055029,7.631548572706977,39.5228386496081,10.142099406276966,7.137804284047985,14.410899525038321,0.11027520812525524,0.07481412253206976,0.16254446507550224,1.71238942893832,0.7740107632149887,3.7884196133913934,1.3398560279690237,133,0.18257689965109927,0.29626355546724653,0.11396736446908884,0.7701511279740134,H03-I-site-context-site,48,0.32001115524441337,1.8493074999342867,0.8399374476739713,4.0716582392938845
Near-eye,site,UCR,-4.049923206441585,TRUE,7,IZTECH,Izmir (TR),#332288,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,587,16,80,16,TRUE,TRUE,ESTIMABLE,170.2619390369201,131.03312945727984,221.23510294442823,170.2619390369201,131.03312945727984,221.23510294442823,207.14818050141827,174.0480812309325,246.54318727083995,2.252325460685592,1.7785522280236974,2.85230307039652,0.8219330656189586,0.6175364637575276,1.0939823055097195,-1.3565674655076279,133,0.17721691112709778,2.9044600317284237,1.916944075424478,4.400695974419535,H03-I-site-context-site,48,0.32001115524441337,0.8566257506884444,0.6465751275812442,1.1349147924814593
Near-eye,site,UCR,-9.192061262766638,TRUE,7,IZTECH,Izmir (TR),#332288,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,95,14,43,14,TRUE,TRUE,ESTIMABLE,1073.0867728784053,600.0010898849719,1919.1885507197176,1073.0867728784053,600.0010898849719,1919.1885507197176,1056.7021313772839,868.4440354949498,1285.7701231385659,11.489539078261384,8.780843819324,15.033806653112563,1.0155054494683056,0.5915738721307982,1.7432333753776967,0.056321914403482665,133,0.9551698852525525,18.305545326403937,9.977706754106856,33.58416898342935,H03-I-site-context-site,48,0.9754926487685642,1.1183002979583379,0.6454668575871964,1.937505453166918
Near-eye,site,UCR,3.5067618677652845,TRUE,7,IZTECH,Izmir (TR),#332288,5,display,Emissive display light,Emissive display,full_literal,65,10,28,10,TRUE,TRUE,ESTIMABLE,31.381550718911964,16.91522368336854,58.21984645062216,31.381550718911964,16.91522368336854,58.21984645062216,23.01563045590562,16.389935158435257,32.319788953538634,0.25024931594420663,0.1699164368497455,0.36856187248042066,1.363488642165773,0.7234225270433448,2.5698692089577033,0.9675796965840567,133,0.335010515033904,0.5353307986053989,0.2707504737049696,1.0584619114933576,H03-I-site-context-site,48,0.48728802186749676,1.3172942690523866,0.7031477717058546,2.467851369376405
Near-eye,site,UCR,-6.190666605737971,TRUE,7,IZTECH,Izmir (TR),#332288,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,602,16,86,16,TRUE,TRUE,ESTIMABLE,2.1632470703758013,0.9551942246929135,4.899148012535303,2.1632470703758013,0.9551942246929135,4.899148012535303,2.385342644235666,1.5863813298372287,3.58669093199238,0.02593586850276149,0.01658302673378702,0.040563721315241434,0.9068915426483599,0.40061092931877684,2.0529950880912553,-0.23660137135923703,133,0.8133300687104891,0.036902344059982085,0.014052353515620892,0.09690782370422925,H03-I-site-context-site,48,0.8675520732911883,0.9667391397366343,0.42897585286249235,2.1786414271628187
Near-eye,site,UCR,-0.4951646668996723,TRUE,7,IZTECH,Izmir (TR),#332288,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,130,8,29,8,TRUE,TRUE,ESTIMABLE,17.79154646211045,10.784762442328569,29.3505885925745,17.79154646211045,10.784762442328569,29.3505885925745,11.233773331044791,8.218092882695485,15.35607653194364,0.12214499606917736,0.08444766363831246,0.17667037099615712,1.5837551584687133,0.9280534372311118,2.7027327321364427,1.7016354509483398,133,0.09116026072601252,0.30350197991480476,0.1630033251972645,0.5651016732372304,H03-I-site-context-site,48,0.19889511431130003,1.5916363794452473,0.9187017750795036,2.757485000128954
Near-eye,site,UCR,,,8,UCR,San José (CR),#44AA99,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,133,,,,,H03-I-site-context-site,,,0.538031911667697,0.3777976310096395,0.7662259215315474
Near-eye,site,UCR,,,8,UCR,San José (CR),#44AA99,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,133,,,,,H03-I-site-context-site,,,,,
Near-eye,site,UCR,,,8,UCR,San José (CR),#44AA99,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,133,,,,,H03-I-site-context-site,,,0.718393862386326,0.49026324106946756,1.0526788432853695
Near-eye,site,UCR,,,8,UCR,San José (CR),#44AA99,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,133,,,,,H03-I-site-context-site,,,0.4623709511949391,0.21218923641042553,1.0075294116021838
Near-eye,site,UCR,,,8,UCR,San José (CR),#44AA99,5,display,Emissive display light,Emissive display,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,133,,,,,H03-I-site-context-site,,,1.3174974330893816,0.652662313256449,2.659567514380237
Near-eye,site,UCR,,,8,UCR,San José (CR),#44AA99,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,133,,,,,H03-I-site-context-site,,,0.599747434845488,0.2532350675347485,1.4204074858407427
Near-eye,site,UCR,,,8,UCR,San José (CR),#44AA99,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,133,,,,,H03-I-site-context-site,,,,,
Near-eye,site,UCR,-7.455416671092663,TRUE,9,KNUST,Kumasi (GH),#AA4499,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,610,15,77,15,TRUE,TRUE,ESTIMABLE,49.491802307350085,32.131124470984624,76.23257934348797,49.491802307350085,32.131124470984624,76.23257934348797,91.97080267359044,76.11760506352984,111.12578407274779,1,1,1,0.5381251535120257,0.35384749951710126,0.8183714205626205,-2.923659695791153,133,0.004067546317005941,1,1,1,H03-I-site-context-site,48,0.010846790178682508,0.5814766614697549,0.3827933835829696,0.8832835736846695
Near-eye,site,UCR,-7.403748213945194,TRUE,9,KNUST,Kumasi (GH),#AA4499,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,59,15,38,15,TRUE,TRUE,ESTIMABLE,58.557272570425134,19.772784113180915,173.41787333839645,58.557272570425134,19.772784113180915,173.41787333839645,10.142099406276966,7.137804284047985,14.410899525038321,0.11027520812525524,0.07481412253206976,0.16254446507550224,5.773683556501519,2.1161252429978106,15.753047661484992,3.455114433318163,133,7.385982995677907e-4,1.1831711483606393,0.37139403077821753,3.7692958160358736,H03-I-site-context-site,48,0.003302958030771165,6.235331825138788,2.2785142218087104,17.06347171216062
Near-eye,site,UCR,-4.049923206437677,TRUE,9,KNUST,Kumasi (GH),#AA4499,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,260,15,59,15,TRUE,TRUE,ESTIMABLE,97.28802331238292,48.59832242585743,194.75897536320707,97.28802331238292,48.59832242585743,194.75897536320707,207.14818050141827,174.0480812309325,246.54318727083995,2.252325460685592,1.7785522280236974,2.85230307039652,0.4696542498075035,0.2511860543737579,0.8781343968803268,-2.3887091309906117,133,0.01831217590885749,1.9657401585056957,1.1825067623536238,3.2677482224887644,H03-I-site-context-site,48,0.04394922218125797,0.48947772164682046,0.2600068625500656,0.9214696782952345
Near-eye,site,UCR,-9.192061262770835,TRUE,9,KNUST,Kumasi (GH),#AA4499,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,239,15,69,15,TRUE,TRUE,ESTIMABLE,478.2302392826765,363.8021403017626,628.6498522924109,478.2302392826765,363.8021403017626,628.6498522924109,1056.7021313772839,868.4440354949498,1285.7701231385659,11.489539078261384,8.780843819324,15.033806653112563,0.45256863318649787,0.3327472915664438,0.6155372949245966,-5.098773836938373,133,1.1506922107046407e-6,9.662817213905624,5.555834836961999,16.805761735063882,H03-I-site-context-site,48,1.3808306528455688e-5,0.4983800309531254,0.36470286702597793,0.6810548468629007
Near-eye,site,UCR,3.5067618677913526,TRUE,9,KNUST,Kumasi (GH),#AA4499,5,display,Emissive display light,Emissive display,full_literal,57,9,23,9,TRUE,TRUE,ESTIMABLE,30.305790357873107,8.494050421915832,108.12755794875544,30.305790357873107,8.494050421915832,108.12755794875544,23.01563045590562,16.389935158435257,32.319788953538634,0.25024931594420663,0.1699164368497455,0.36856187248042066,1.316748216649303,0.415809722093078,4.169757881853967,0.4721693249690431,133,0.6375797260408176,0.6123395985797906,0.14578087698683478,2.572077982647347,H03-I-site-context-site,48,0.7117169034874242,1.2721373878270665,0.39725502366463783,4.073789976470297
Near-eye,site,UCR,-6.190666605736372,TRUE,9,KNUST,Kumasi (GH),#AA4499,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,624,15,81,15,TRUE,TRUE,ESTIMABLE,0.37075080388529175,0.11745492445945836,1.1702885955116802,0.37075080388529175,0.11745492445945836,1.1702885955116802,2.385342644235666,1.5863813298372287,3.58669093199238,0.02593586850276149,0.01658302673378702,0.040563721315241434,0.15542874093214024,0.05300513741352027,0.45576890630960326,-3.4226754562441717,133,8.244425563509611e-4,0.007491155839968901,0.002224483610612493,0.025227165329956603,H03-I-site-context-site,48,0.003302958030771165,0.16568579618714632,0.056231869226562474,0.48818905428100345
Near-eye,site,UCR,,,9,KNUST,Kumasi (GH),#AA4499,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,12,5,7,5,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,0.6600330774548715,0.5254019326677241,0.829162658619414,,,,11.233773331044791,8.218092882695485,15.35607653194364,0.12214499606917736,0.08444766363831246,0.17667037099615712,,,,,133,,,,,H03-I-site-context-site,,,,,
Near-eye,participant,BAUA.BAUA_S012,-0.05196710226776924,TRUE,1,RISE,Borås (SE),#88CCEE,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,377,13,58,13,TRUE,TRUE,ESTIMABLE,121.60440116289138,88.04570097692243,167.95403089653848,121.60440116289138,88.04570097692243,167.95403089653848,85.15825039365619,71.66059239628055,101.19826487068012,1,1,1,1.4279814416190757,1.0235427243207753,1.9922285109902613,2.1154798156925887,138,0.036185619079733854,1,1,1,H03-I-site-context-participant,53,0.08717444596481337,1.4287239080334875,1.0241178467237304,1.993180776916132
Near-eye,participant,BAUA.BAUA_S012,,,1,RISE,Borås (SE),#88CCEE,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,8,2,4,2,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,4.480265750028445,3.184079157171124,6.304108723450043,,,,9.391203902634274,6.872998393484788,12.83205752302471,0.1102794369215207,0.07795237967745473,0.1560126099812321,,,,,138,,,,,H03-I-site-context-participant,,,,,
Near-eye,participant,BAUA.BAUA_S012,5.208345318008578,TRUE,1,RISE,Borås (SE),#88CCEE,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,541,13,76,13,TRUE,TRUE,ESTIMABLE,320.5423979778124,221.37290249894187,464.13733452249147,320.5423979778124,221.37290249894187,464.13733452249147,188.91927029820485,163.83416589691456,217.84522474062493,2.218449409480567,1.8117604164325154,2.7164285839269486,1.6967162612466342,1.1882803644812552,2.4226993538141306,2.9349424249819336,138,0.003908868544233554,2.635944052291659,1.656441932631883,4.19465416199162,H03-I-site-context-participant,53,0.011509446269132133,1.612720223018474,1.120830577209268,2.320481409606614
Near-eye,participant,BAUA.BAUA_S012,1.8179471120131074,TRUE,1,RISE,Borås (SE),#88CCEE,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,161,13,51,13,TRUE,TRUE,ESTIMABLE,2946.2179760923887,1824.4886841077744,4757.607124811948,2946.2179760923887,1824.4886841077744,4757.607124811948,942.4364282665533,771.4109088732107,1151.3791302500247,11.066883407186106,8.54087780608181,14.339967287793089,3.1261715779720447,1.9584143832309764,4.990235375414723,4.81905942569764,138,3.752151936408898e-6,24.227889352013456,15.534627320719315,37.785948148914265,H03-I-site-context-participant,53,3.977281052593432e-5,3.070354163134762,1.9249703132831133,4.897257179515001
Near-eye,participant,BAUA.BAUA_S012,-0.2411784411601836,TRUE,1,RISE,Borås (SE),#88CCEE,5,display,Emissive display light,Emissive display,full_literal,106,11,42,11,TRUE,TRUE,ESTIMABLE,7.286160177027457,3.9696046868477333,13.373656651805828,7.286160177027457,3.9696046868477333,13.373656651805828,23.88032801121162,17.48041390604438,32.6233731642859,0.2804229525714935,0.1974097597474677,0.3983441975184453,0.3051113943496364,0.1641604958462756,0.5670850497987906,-3.786853318339354,138,2.2689242268676324e-4,0.05991691178403576,0.028225088758673883,0.1271930922319125,H03-I-site-context-participant,53,0.0015031623002998065,0.3058490362876584,0.16457092485065922,0.5684092319647354
Near-eye,participant,BAUA.BAUA_S012,0.8780960497585477,TRUE,1,RISE,Borås (SE),#88CCEE,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,512,13,76,13,TRUE,TRUE,ESTIMABLE,3.39639943846397,0.7730641288655762,14.921826941480326,3.39639943846397,0.7730641288655762,14.921826941480326,2.2181961410384856,1.521511741606139,3.2338850799297543,0.026047929951408776,0.017316144448211123,0.03918277863659145,1.531153794575573,0.39350536801341157,5.957814386316765,0.619993395419512,138,0.5362845486369314,0.027929905546053634,0.005925168262645361,0.1316552693919956,H03-I-site-context-participant,53,0.7105770269439341,1.5178258259556416,0.39030451269647215,5.902558548508295
Near-eye,participant,BAUA.BAUA_S012,14.82056490834478,TRUE,1,RISE,Borås (SE),#88CCEE,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,111,8,33,8,TRUE,TRUE,ESTIMABLE,7.802743926757507,2.066774125903762,29.457893837299814,7.802743926757507,2.066774125903762,29.457893837299814,9.735318462924603,7.002993010053414,13.53370272374979,0.11432032032036474,0.07940886199738881,0.16458031647123403,0.8014883084177477,0.23732355542886874,2.706783603378467,-0.3595159252062331,138,0.7197587118800151,0.06416497965649767,0.014801357398726548,0.2781599351606077,H03-I-site-context-participant,53,0.7864302124745921,0.6980355035333031,0.20682053882887974,2.3559244500186627
Near-eye,participant,BAUA.BAUA_S012,-0.05196710225224832,TRUE,2,THUAS,Delft (NL),#117733,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,374,13,59,13,TRUE,TRUE,ESTIMABLE,155.81565812493568,113.45512508075771,213.99226610190863,155.81565812493568,113.45512508075771,213.99226610190863,85.15825039365619,71.66059239628055,101.19826487068012,1,1,1,1.8297188752076927,1.3170868472965942,2.5418757837898283,3.6339126055045674,138,3.928570357308095e-4,1,1,1,H03-I-site-context-participant,53,0.0019939801332898546,1.8306702214735873,1.3178264726191735,2.543091620499439
Near-eye,participant,BAUA.BAUA_S012,,,2,THUAS,Delft (NL),#117733,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,13,4,5,4,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,3.9779908824159285,0.9240989386400602,17.12415283570402,,,,9.391203902634274,6.872998393484788,12.83205752302471,0.1102794369215207,0.07795237967745473,0.1560126099812321,,,,,138,,,,,H03-I-site-context-participant,,,,,
Near-eye,participant,BAUA.BAUA_S012,5.20834531803287,TRUE,2,THUAS,Delft (NL),#117733,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,448,12,65,12,TRUE,TRUE,ESTIMABLE,290.66362681120097,180.5305426966365,467.9836591031041,290.66362681120097,180.5305426966365,467.9836591031041,188.91927029820485,163.83416589691456,217.84522474062493,2.218449409480567,1.8117604164325154,2.7164285839269486,1.5385599698347074,0.9873961617290725,2.397383008490257,1.9207573036626262,138,0.056824730671126526,1.8654327190797597,1.0008548001478208,3.476867202814387,H03-I-site-context-participant,53,0.12306152135676793,1.4623934681073214,0.9327490739918588,2.2927866831434933
Near-eye,participant,BAUA.BAUA_S012,1.8179471120234991,TRUE,2,THUAS,Delft (NL),#117733,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,167,13,57,13,TRUE,TRUE,ESTIMABLE,1516.3920792639565,823.8076423051245,2791.240114767944,1516.3920792639565,823.8076423051245,2791.240114767944,942.4364282665533,771.4109088732107,1151.3791302500247,11.066883407186106,8.54087780608181,14.339967287793089,1.6090125909639272,0.9061642373238299,2.857011357594843,1.637965040299157,138,0.10370714333336672,9.731962098751893,4.666735319789554,20.294934210199507,H03-I-site-context-participant,53,0.20357328135809025,1.580283866059132,0.8905762526780464,2.8041361868983037
Near-eye,participant,BAUA.BAUA_S012,-0.2411784411128215,TRUE,2,THUAS,Delft (NL),#117733,5,display,Emissive display light,Emissive display,full_literal,121,11,29,11,TRUE,TRUE,ESTIMABLE,170.87449851265293,97.66809054588116,298.9522379188355,170.87449851265293,97.66809054588116,298.9522379188355,23.88032801121162,17.48041390604438,32.6233731642859,0.2804229525714935,0.1974097597474677,0.3983441975184453,7.1554502280047725,3.9916274584330513,12.826965566960189,6.666523097124129,138,5.789998624010026e-10,1.0966452317368696,0.6097867421800875,1.972215335465659,H03-I-site-context-participant,53,1.534349635362657e-8,7.1727493530794595,4.0015971346856025,12.85694975042609
Near-eye,participant,BAUA.BAUA_S012,0.8780960497449808,TRUE,2,THUAS,Delft (NL),#117733,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,511,13,67,13,TRUE,TRUE,ESTIMABLE,2.11203780695696,1.1637279639483453,3.8331155013935576,2.11203780695696,1.1637279639483453,3.8331155013935576,2.2181961410384856,1.521511741606139,3.2338850799297543,0.026047929951408776,0.017316144448211123,0.03918277863659145,0.9521420436554247,0.4986266942678873,1.8181426741049513,-0.14990811457368344,138,0.8810559837928884,0.013554721215909457,0.0074608837962387604,0.024625831504526272,H03-I-site-context-participant,53,0.8979993680965977,0.9438540981046118,0.4947725554620336,1.8005456217694973
Near-eye,participant,BAUA.BAUA_S012,,,2,THUAS,Delft (NL),#117733,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,13,4,6,4,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,15.841932178892042,5.174814190381964,48.497744252744035,,,,9.735318462924603,7.002993010053414,13.53370272374979,0.11432032032036474,0.07940886199738881,0.16458031647123403,,,,,138,,,,,H03-I-site-context-participant,,,,,
Near-eye,participant,BAUA.BAUA_S012,0.41671071334423715,TRUE,3,BAUA,Dortmund (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,336,15,63,15,TRUE,TRUE,ESTIMABLE,107.65606815131306,56.07570495961481,206.68182447544882,107.65606815131306,56.07570495961481,206.68182447544882,85.15825039365619,71.66059239628055,101.19826487068012,1,1,1,1.2641883511422263,0.6934203468679012,2.3047667902772946,0.7718599183779773,138,0.4415171562636385,1,1,1,H03-I-site-context-participant,53,0.6113269964269608,1.2589422041029175,0.6907790075685093,2.2944175429568516
Near-eye,participant,BAUA.BAUA_S012,,,3,BAUA,Dortmund (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,1,1,1,1,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,0.010799212372082133,,,,,,9.391203902634274,6.872998393484788,12.83205752302471,0.1102794369215207,0.07795237967745473,0.1560126099812321,,,,,138,,,,,H03-I-site-context-participant,,,,,
Near-eye,participant,BAUA.BAUA_S012,-33.38094340416854,FALSE,3,BAUA,Dortmund (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,724,17,92,15,TRUE,TRUE,ESTIMABLE,204.3778001973338,150.81665854528595,276.96068601704815,204.3778001973338,150.81665854528595,276.96068601704815,188.91927029820485,163.83416589691456,217.84522474062493,2.218449409480567,1.8117604164325154,2.7164285839269486,1.0818261147988133,0.7986121810527772,1.465476949171843,0.5123568815176649,138,0.6092203106662831,1.898432700607978,1.0755456618882473,3.350900706912222,H03-I-site-context-participant,53,0.7175261436736223,1.6238988813097455,0.8321542813320136,3.1689407071222067
Near-eye,participant,BAUA.BAUA_S012,-13.422446614667372,TRUE,3,BAUA,Dortmund (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,307,17,72,15,TRUE,TRUE,ESTIMABLE,1207.54230312113,694.6065168788639,2099.258181997995,1207.54230312113,694.6065168788639,2099.258181997995,942.4364282665533,771.4109088732107,1151.3791302500247,11.066883407186106,8.54087780608181,14.339967287793089,1.2812984164270822,0.7562876031199588,2.17076893124499,0.9296568108604771,138,0.35417214504248573,11.216667335685173,5.078738840039251,24.772611879065302,H03-I-site-context-participant,53,0.5520918731544631,1.4799429717358483,0.9129112997337333,2.399171967998593
Near-eye,participant,BAUA.BAUA_S012,1.9505371302960262,TRUE,3,BAUA,Dortmund (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_literal,91,10,21,10,TRUE,TRUE,ESTIMABLE,69.59674546387453,41.809637914964,115.85144528194388,69.59674546387453,41.809637914964,115.85144528194388,23.88032801121162,17.48041390604438,32.6233731642859,0.2804229525714935,0.1974097597474677,0.3983441975184453,2.9143965456085623,1.686367049706342,5.036689507503237,3.866023028248989,138,1.6970132667909786e-4,0.6464730382504283,0.3133969197946306,1.3335401938813187,H03-I-site-context-participant,53,0.001284881473427455,2.8586377547809003,1.6564816208873343,4.933233010265069
Near-eye,participant,BAUA.BAUA_S012,-6.755122000473291,TRUE,3,BAUA,Dortmund (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,651,15,87,13,TRUE,TRUE,ESTIMABLE,1.833295604431276,0.9006165706002098,3.7318575772896776,1.833295604431276,0.9006165706002098,3.7318575772896776,2.2181961410384856,1.521511741606139,3.2338850799297543,0.026047929951408776,0.017316144448211123,0.03918277863659145,0.826480386704211,0.39769653424049467,1.7175654570670127,-0.5151598608390663,138,0.6072655328798332,0.017029189677023476,0.006782081768771428,0.04275874443026293,H03-I-site-context-participant,53,0.7175261436736223,0.8863547300779416,0.4501354155635309,1.7453074794126253
Near-eye,participant,BAUA.BAUA_S012,-66.89888934035804,TRUE,3,BAUA,Dortmund (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,131,10,36,10,TRUE,TRUE,ESTIMABLE,29.702232442155218,6.842902143682246,128.9252123621753,29.702232442155218,6.842902143682246,128.9252123621753,9.735318462924603,7.002993010053414,13.53370272374979,0.11432032032036474,0.07940886199738881,0.16458031647123403,3.0509769716595714,0.8021541176189518,11.604329239407852,1.6510065406845116,138,0.10101118505452793,0.27589928698127864,0.05256049073674291,1.4482440230255547,H03-I-site-context-participant,53,0.20357328135809025,9.217143808347886,2.49663041020565,34.02816037026796
Near-eye,participant,BAUA.BAUA_S012,-0.051967102275363164,TRUE,4,MPI,Tübingen (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,821,26,147,26,TRUE,TRUE,ESTIMABLE,47.67284037259163,32.38512977096657,70.17726114619703,47.67284037259163,32.38512977096657,70.17726114619703,85.15825039365619,71.66059239628055,101.19826487068012,1,1,1,0.5598146997174919,0.38200056225235285,0.820398001960939,-3.0015183373357375,138,0.0031893600788255524,1,1,1,H03-I-site-context-participant,53,0.009943299069279663,0.560105770456075,0.3822167380460179,0.8207868543434184
