route,area,tag,attribute,text,ref,target,fragment,xpath,line,target_exists
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1347,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1347,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1297]/a,18608,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1348,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1348,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1298]/a,18609,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1349,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1349,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1299]/a,18610,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1350,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1350,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1300]/a,18611,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1351,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1351,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1301]/a,18612,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1354,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1354,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1302]/a,18613,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1355,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1355,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1303]/a,18614,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1356,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1356,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1304]/a,18615,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1357,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1357,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1305]/a,18616,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1358,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1358,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1306]/a,18617,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1359,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1359,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1307]/a,18618,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1360,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1360,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1308]/a,18619,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1361,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1361,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1309]/a,18620,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1362,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1362,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1310]/a,18621,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1363,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1363,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1311]/a,18622,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1364,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1364,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1312]/a,18623,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1365,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1365,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1313]/a,18624,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1366,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1366,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1314]/a,18625,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1367,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1367,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1315]/a,18626,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1370,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1370,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1316]/a,18627,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1371,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1371,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1317]/a,18628,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1372,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1372,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1318]/a,18629,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1373,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1373,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1319]/a,18630,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1374,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1374,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1320]/a,18631,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1375,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1375,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1321]/a,18632,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1376,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1376,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1322]/a,18633,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1377,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1377,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1323]/a,18634,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1378,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1378,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1324]/a,18635,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1379,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1379,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1325]/a,18636,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1380,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1380,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1326]/a,18637,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1381,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1381,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1327]/a,18638,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1382,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1382,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1328]/a,18639,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1383,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1383,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1329]/a,18640,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1384,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1384,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1330]/a,18641,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1385,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1385,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1331]/a,18642,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1386,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1386,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1332]/a,18643,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1387,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1387,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1333]/a,18644,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1388,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1388,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1334]/a,18645,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1389,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1389,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1335]/a,18646,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1390,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1390,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1336]/a,18647,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1391,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1391,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1337]/a,18648,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1392,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1392,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1338]/a,18649,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1393,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1393,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1339]/a,18650,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1394,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1394,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1340]/a,18651,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1395,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1395,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1341]/a,18652,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1396,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1396,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1342]/a,18653,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1397,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1397,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1343]/a,18654,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1398,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1398,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1344]/a,18655,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1399,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1399,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1345]/a,18656,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1400,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1400,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1346]/a,18657,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1401,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1401,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1347]/a,18658,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1402,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1402,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1348]/a,18659,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1403,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1403,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1349]/a,18660,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1404,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1404,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1350]/a,18661,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1405,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1405,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1351]/a,18662,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1406,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1406,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1352]/a,18663,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1407,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1407,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1353]/a,18664,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1408,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1408,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1354]/a,18665,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1409,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1409,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1355]/a,18666,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1410,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1410,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1356]/a,18667,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1411,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1411,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1357]/a,18668,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1412,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1412,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1358]/a,18669,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1413,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1413,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1359]/a,18670,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1414,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1414,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1360]/a,18671,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1415,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1415,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1361]/a,18672,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1416,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1416,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1362]/a,18673,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1417,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1417,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1363]/a,18674,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1418,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1418,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1364]/a,18675,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1419,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1419,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1365]/a,18676,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1420,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1420,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1366]/a,18677,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1421,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1421,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1367]/a,18678,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1422,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1422,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1368]/a,18679,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1423,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1423,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1369]/a,18680,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1424,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1424,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1370]/a,18681,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1425,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1425,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1371]/a,18682,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1426,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1426,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1372]/a,18683,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1427,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1427,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1373]/a,18684,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1428,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1428,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1374]/a,18685,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1429,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1429,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1375]/a,18686,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1430,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1430,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1376]/a,18687,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1431,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1431,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1377]/a,18688,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1432,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1432,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1378]/a,18689,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1435,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1435,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1379]/a,18690,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1436,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1436,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1380]/a,18691,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1437,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1437,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1381]/a,18692,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1438,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1438,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1382]/a,18693,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1439,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1439,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1383]/a,18694,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1440,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1440,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1384]/a,18695,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1441,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1441,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1385]/a,18696,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1442,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1442,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1386]/a,18697,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1443,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1443,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1387]/a,18698,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1444,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1444,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1388]/a,18699,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1445,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1445,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1389]/a,18700,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1446,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1446,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1390]/a,18701,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1447,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1447,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1391]/a,18702,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1448,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1448,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1392]/a,18703,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1449,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1449,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1393]/a,18704,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1450,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1450,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1394]/a,18705,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1451,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1451,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1395]/a,18706,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1452,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1452,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1396]/a,18707,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1453,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1453,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1397]/a,18708,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1454,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1454,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1398]/a,18709,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1455,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1455,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1399]/a,18710,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1456,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1456,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1400]/a,18711,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1457,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1457,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1401]/a,18712,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1458,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1458,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1402]/a,18713,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1459,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1459,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1403]/a,18714,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1460,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1460,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1404]/a,18715,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1461,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1461,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1405]/a,18716,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1462,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1462,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1406]/a,18717,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1463,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1463,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1407]/a,18718,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1464,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1464,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1408]/a,18719,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1465,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1465,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1409]/a,18720,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1466,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1466,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1410]/a,18721,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1467,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1467,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1411]/a,18722,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1468,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1468,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1412]/a,18723,True
