metric_slot,metric_id,manuscript_name,predictor_order,predictor_id,predictor,site,reference_level,comparison_level,other_contexts,reference_link,reference_link_se,comparison_link,comparison_link_se,reference_fitted,comparison_fitted,contrast_estimate,contrast_standard_error,contrast_lower_95,contrast_upper_95,display_estimate,display_lower_95,display_upper_95,effect_scale,pointwise_interval_excludes_null,site_name,display_order,site_color,global_interaction_raw_p,global_interaction_bh_q,global_interaction_fdr_supported,global_interaction_status
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,RISE,Work day,Free day,Sedentary; 8 h sleep,0.8012854100598567,0.0814908052839908,0.7674146080347559,0.08558948349916039,6.228275969920889,5.753486324303097,-0.033870802025100705,0.06150769306303273,-0.15442366520078893,0.08668206115058752,0.9249733027013156,0.7007713447779332,1.2209055308637116,ratio for fitted metric + 0.1 lx,FALSE,Borås (SE),1,#88CCEE,3.457469724106193e-6,2.593102293079645e-5,TRUE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,1,work_free_day,Work/free day,THUAS,Work day,Free day,Sedentary; 8 h sleep,14.316319044788843,0.303973431313377,15.01710408400771,0.37118106857328215,14.316319044788843,15.01710408400771,0.7007850392188684,0.3877960585387437,-0.06610523545150027,1.467675313889237,0.7007850392188684,-0.06610523545150027,1.467675313889237,absolute clock-hour difference,FALSE,Delft (NL),2,#117733,0.788680158266137,0.910015567230158,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,1,work_free_day,Work/free day,BAUA,Work day,Free day,Sedentary; 8 h sleep,13.794828719293761,0.30786105819018283,14.631924251823033,0.34943582704454873,13.794828719293761,14.631924251823033,0.8370955325292709,0.33649060578723,0.17166490884389307,1.5025261562146488,0.8370955325292709,0.17166490884389307,1.5025261562146488,absolute clock-hour difference,TRUE,Dortmund (DE),3,#DDCC77,0.788680158266137,0.910015567230158,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,1,work_free_day,Work/free day,MPI,Work day,Free day,Sedentary; 8 h sleep,13.941109388865062,0.27454470159158173,14.44795636083586,0.3172995283407119,13.941109388865062,14.44795636083586,0.506846971970797,0.28558924742670455,-0.057923121947236034,1.07161706588883,0.506846971970797,-0.057923121947236034,1.07161706588883,absolute clock-hour difference,FALSE,Tübingen (DE),4,#DDCC77,0.788680158266137,0.910015567230158,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,1,work_free_day,Work/free day,TUM,Work day,Free day,Sedentary; 8 h sleep,14.207042238410947,0.6236267506882794,15.037703314227642,0.5747297341475451,14.207042238410947,15.037703314227642,0.830661075816695,0.6366657701427311,-0.4283841789952507,2.0897063306286405,0.830661075816695,-0.4283841789952507,2.0897063306286405,absolute clock-hour difference,FALSE,Munich (DE),5,#DDCC77,0.788680158266137,0.910015567230158,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,1,work_free_day,Work/free day,FUSPCEU,Work day,Free day,Sedentary; 8 h sleep,13.768734525760284,0.20011824921733545,15.0410729269544,0.3911943859393002,13.768734525760284,15.0410729269544,1.2723384011941143,0.4222277536724363,0.43735735675692045,2.1073194456313082,1.2723384011941143,0.43735735675692045,2.1073194456313082,absolute clock-hour difference,TRUE,Madrid (ES),6,#CC6677,0.788680158266137,0.910015567230158,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,1,work_free_day,Work/free day,IZTECH,Work day,Free day,Sedentary; 8 h sleep,14.429909168094413,0.24212949547549073,14.86894779524414,0.33887087060057347,14.429909168094413,14.86894779524414,0.43903862714972747,0.3148685753477093,-0.18363311722889114,1.061710371528346,0.43903862714972747,-0.18363311722889114,1.061710371528346,absolute clock-hour difference,FALSE,Izmir (TR),7,#332288,0.788680158266137,0.910015567230158,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,1,work_free_day,Work/free day,UCR,Work day,Free day,Sedentary; 8 h sleep,13.138876788026518,0.8217870620594833,12.749730755804872,1.3840379422296192,13.138876788026518,12.749730755804872,-0.38914603222164657,1.6016395042400589,-3.55648549399407,2.778193429550777,-0.38914603222164657,-3.55648549399407,2.778193429550777,absolute clock-hour difference,FALSE,San José (CR),8,#44AA99,0.788680158266137,0.910015567230158,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,1,work_free_day,Work/free day,KNUST,Work day,Free day,Sedentary; 8 h sleep,13.111026594198131,0.3479761463257333,13.314093180757736,0.4155234294725671,13.111026594198131,13.314093180757736,0.20306658655960597,0.5245587918516215,-0.8342803052052983,1.2404134783245102,0.20306658655960597,-0.8342803052052983,1.2404134783245102,absolute clock-hour difference,FALSE,Kumasi (GH),9,#AA4499,0.788680158266137,0.910015567230158,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,3,activity_status,Daily activity status,RISE,Sedentary,Active,Work day; 8 h sleep,12.968922528591662,0.2680872780769225,13.064217755398424,0.2715119306632682,12.968922528591662,13.064217755398424,0.09529522680676203,0.28641444123032006,-0.4711067380103604,0.6616971916238845,0.09529522680676203,-0.4711067380103604,0.6616971916238845,absolute clock-hour difference,FALSE,Borås (SE),1,#88CCEE,0.4701395873778166,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,3,activity_status,Daily activity status,THUAS,Sedentary,Active,Work day; 8 h sleep,13.965436748691571,0.6781933897437046,14.214349857270017,0.2469528574023638,13.965436748691571,14.214349857270017,0.24891310857844476,0.7460783346651605,-1.2265021422957798,1.7243283594526695,0.24891310857844476,-1.2265021422957798,1.7243283594526695,absolute clock-hour difference,FALSE,Delft (NL),2,#117733,0.4701395873778166,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,3,activity_status,Daily activity status,BAUA,Sedentary,Active,Work day; 8 h sleep,13.218594629168877,0.4176724606810104,13.917022311667623,0.28935351196234255,13.218594629168877,13.917022311667623,0.6984276824987463,0.5046400630591463,-0.2995287124872442,1.696384077484737,0.6984276824987463,-0.2995287124872442,1.696384077484737,absolute clock-hour difference,FALSE,Dortmund (DE),3,#DDCC77,0.4701395873778166,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,3,activity_status,Daily activity status,MPI,Sedentary,Active,Work day; 8 h sleep,14.081919777170196,0.34896659638541155,13.663731485155706,0.27221593409259837,14.081919777170196,13.663731485155706,-0.4181882920144909,0.37244313275612057,-1.1547172228517237,0.3183406388227419,-0.4181882920144909,-1.1547172228517237,0.3183406388227419,absolute clock-hour difference,FALSE,Tübingen (DE),4,#DDCC77,0.4701395873778166,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,3,activity_status,Daily activity status,TUM,Sedentary,Active,Work day; 8 h sleep,14.76963161579685,1.0131398244837466,13.87394035007072,0.3339695554037939,14.76963161579685,13.87394035007072,-0.8956912657261308,1.0347449213633566,-2.9419622359578548,1.1505797045055934,-0.8956912657261308,-2.9419622359578548,1.1505797045055934,absolute clock-hour difference,FALSE,Munich (DE),5,#DDCC77,0.4701395873778166,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,3,activity_status,Daily activity status,FUSPCEU,Sedentary,Active,Work day; 8 h sleep,13.727733082518094,0.18185956720202207,13.982723742699791,0.2273326028707697,13.727733082518094,13.982723742699791,0.25499066018169625,0.27416718453422007,-0.2871916101727703,0.7971729305361628,0.25499066018169625,-0.2871916101727703,0.7971729305361628,absolute clock-hour difference,FALSE,Madrid (ES),6,#CC6677,0.4701395873778166,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,3,activity_status,Daily activity status,IZTECH,Sedentary,Active,Work day; 8 h sleep,14.538318199090956,0.3573176521894566,14.074577716194256,0.24087983592153467,14.538318199090956,14.074577716194256,-0.4637404828966999,0.4397066430751105,-1.3332870934344339,0.40580612764103396,-0.4637404828966999,-1.3332870934344339,0.40580612764103396,absolute clock-hour difference,FALSE,Izmir (TR),7,#332288,0.4701395873778166,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,3,activity_status,Daily activity status,UCR,Sedentary,Active,Work day; 8 h sleep,12.873607750859845,0.8478732873535648,12.626973523181936,0.5688437353299212,12.873607750859845,12.626973523181936,-0.2466342276779101,0.4827190887413767,-1.201240563669124,0.7079721083133037,-0.2466342276779101,-1.201240563669124,0.7079721083133037,absolute clock-hour difference,FALSE,San José (CR),8,#44AA99,0.4701395873778166,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,3,activity_status,Daily activity status,KNUST,Sedentary,Active,Work day; 8 h sleep,13.488597813500071,0.6795707706001821,12.629018247929473,0.2638029160848568,13.488597813500071,12.629018247929473,-0.8595795655706001,0.727394182487697,-2.298045769955415,0.578886638814215,-0.8595795655706001,-2.298045769955415,0.578886638814215,absolute clock-hour difference,FALSE,Kumasi (GH),9,#AA4499,0.4701395873778166,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,RISE,8 h,9 h,Work day; Sedentary,13.146373671574867,0.26263951979847816,13.349944954302718,0.31671420391561134,13.146373671574867,13.349944954302718,0.20357128272784922,0.14497878821511107,-0.08313308227939784,0.49027564773509624,0.20357128272784922,-0.08313308227939784,0.49027564773509624,absolute clock-hour difference,FALSE,Borås (SE),1,#88CCEE,0.9930735846953442,1,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,THUAS,8 h,9 h,Work day; Sedentary,14.306931955059795,0.2803120882840321,14.486451902982726,0.30793386810851286,14.306931955059795,14.486451902982726,0.17951994792293013,0.13974851578906422,-0.09684123548384899,0.45588113132970925,0.17951994792293013,-0.09684123548384899,0.45588113132970925,absolute clock-hour difference,FALSE,Delft (NL),2,#117733,0.9930735846953442,1,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,BAUA,8 h,9 h,Work day; Sedentary,13.859015133315756,0.2942425294311667,13.955782931014252,0.3132017451120728,13.859015133315756,13.955782931014252,0.09676779769849594,0.16014157568335083,-0.21992190106924128,0.4134574964662332,0.09676779769849594,-0.21992190106924128,0.4134574964662332,absolute clock-hour difference,FALSE,Dortmund (DE),3,#DDCC77,0.9930735846953442,1,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,MPI,8 h,9 h,Work day; Sedentary,13.82238925001212,0.31687990037838537,13.904876415882223,0.40867460794951355,13.82238925001212,13.904876415882223,0.08248716587010163,0.12656218556979554,-0.1677972481082981,0.33277157984850136,0.08248716587010163,-0.1677972481082981,0.33277157984850136,absolute clock-hour difference,FALSE,Tübingen (DE),4,#DDCC77,0.9930735846953442,1,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,TUM,8 h,9 h,Work day; Sedentary,14.291230616397142,0.5416471489128128,14.462246805427396,0.4417877183559499,14.291230616397142,14.462246805427396,0.1710161890302547,0.21865917809309857,-0.26139562500126967,0.6034280030617791,0.1710161890302547,-0.26139562500126967,0.6034280030617791,absolute clock-hour difference,FALSE,Munich (DE),5,#DDCC77,0.9930735846953442,1,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,FUSPCEU,8 h,9 h,Work day; Sedentary,13.9677672389897,0.1962403400871887,14.209997662452235,0.22260161628434577,13.9677672389897,14.209997662452235,0.24223042346253426,0.11914132596220191,0.006621210372462161,0.47783963655260636,0.24223042346253426,0.006621210372462161,0.47783963655260636,absolute clock-hour difference,TRUE,Madrid (ES),6,#CC6677,0.9930735846953442,1,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,IZTECH,8 h,9 h,Work day; Sedentary,14.343001714473857,0.24607769690857892,14.519645878618375,0.255888394018581,14.343001714473857,14.519645878618375,0.17664416414451736,0.13191968691881598,-0.08423503436206672,0.4375233626511015,0.17664416414451736,-0.08423503436206672,0.4375233626511015,absolute clock-hour difference,FALSE,Izmir (TR),7,#332288,0.9930735846953442,1,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,UCR,8 h,9 h,Work day; Sedentary,12.802300570796897,0.839024156558525,12.881888828129526,1.1452102853160082,12.802300570796897,12.881888828129526,0.07958825733262943,0.3559262074687903,-0.6242774499070247,0.7834539645722836,0.07958825733262943,-0.6242774499070247,0.7834539645722836,absolute clock-hour difference,FALSE,San José (CR),8,#44AA99,0.9930735846953442,1,FALSE,ESTIMABLE_EXPLORATORY
9,m10_midpoint,Midpoint of the brightest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,KNUST,8 h,9 h,Work day; Sedentary,12.857583773684386,0.2874462093178228,12.95677001808685,0.2628085238012339,12.857583773684386,12.95677001808685,0.09918624440246229,0.12671897531719586,-0.1514082308305629,0.3497807196354875,0.09918624440246229,-0.1514082308305629,0.3497807196354875,absolute clock-hour difference,FALSE,Kumasi (GH),9,#AA4499,0.9930735846953442,1,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,1,work_free_day,Work/free day,RISE,Work day,Free day,Sedentary; 8 h sleep,2.1691904504861643,0.25596238072303557,2.34506148992885,0.42977771526181857,2.1691904504861643,2.34506148992885,0.1758710394426859,0.4296323345514073,-0.6737530137076193,1.025495092592991,0.1758710394426859,-0.6737530137076193,1.025495092592991,absolute unwrapped clock-hour difference,FALSE,Borås (SE),1,#88CCEE,0.41360008342658117,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,1,work_free_day,Work/free day,THUAS,Work day,Free day,Sedentary; 8 h sleep,2.79599511712455,0.313880919374701,2.598093274644622,0.5532154915738202,2.79599511712455,2.598093274644622,-0.19790184247992765,0.6109925126815307,-1.4061766703301046,1.0103729853702492,-0.19790184247992765,-1.4061766703301046,1.0103729853702492,absolute unwrapped clock-hour difference,FALSE,Delft (NL),2,#117733,0.41360008342658117,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,1,work_free_day,Work/free day,BAUA,Work day,Free day,Sedentary; 8 h sleep,2.480839213612316,0.2496264869403947,3.238412818323107,0.33080674521677006,2.480839213612316,3.238412818323107,0.7575736047107913,0.29352953892682887,0.17710110176766825,1.3380461076539143,0.7575736047107913,0.17710110176766825,1.3380461076539143,absolute unwrapped clock-hour difference,TRUE,Dortmund (DE),3,#DDCC77,0.41360008342658117,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,1,work_free_day,Work/free day,MPI,Work day,Free day,Sedentary; 8 h sleep,3.319835503780702,0.2563176012954612,3.955608980862577,0.3113563066172495,3.319835503780702,3.955608980862577,0.6357734770818753,0.18913013755636432,0.261757135385215,1.0097898187785355,0.6357734770818753,0.261757135385215,1.0097898187785355,absolute unwrapped clock-hour difference,TRUE,Tübingen (DE),4,#DDCC77,0.41360008342658117,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,1,work_free_day,Work/free day,TUM,Work day,Free day,Sedentary; 8 h sleep,3.124466011896984,0.6103098425497402,3.7086082490815246,0.693921758077127,3.124466011896984,3.7086082490815246,0.5841422371845411,0.49522979590281413,-0.39520478257614633,1.5634892569452283,0.5841422371845411,-0.39520478257614633,1.5634892569452283,absolute unwrapped clock-hour difference,FALSE,Munich (DE),5,#DDCC77,0.41360008342658117,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,1,work_free_day,Work/free day,FUSPCEU,Work day,Free day,Sedentary; 8 h sleep,3.317099850569527,0.19851165454609268,4.47621638974071,0.27430713912438437,3.317099850569527,4.47621638974071,1.1591165391711826,0.29439845537345705,0.5769257011451007,1.7413073771972645,1.1591165391711826,0.5769257011451007,1.7413073771972645,absolute unwrapped clock-hour difference,TRUE,Madrid (ES),6,#CC6677,0.41360008342658117,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,1,work_free_day,Work/free day,IZTECH,Work day,Free day,Sedentary; 8 h sleep,3.516343808771027,0.3139787040411515,3.7649218088393552,0.32687344932845547,3.516343808771027,3.7649218088393552,0.24857800006832828,0.36777622072095484,-0.47872182858050993,0.9758778287171666,0.24857800006832828,-0.47872182858050993,0.9758778287171666,absolute unwrapped clock-hour difference,FALSE,Izmir (TR),7,#332288,0.41360008342658117,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,1,work_free_day,Work/free day,UCR,Work day,Free day,Sedentary; 8 h sleep,2.3997023722712916,0.5501052132503617,2.287139859765997,0.7071410630222519,2.3997023722712916,2.287139859765997,-0.11256251250529464,0.9387564149737395,-1.969010377500436,1.7438853524898466,-0.11256251250529464,-1.969010377500436,1.7438853524898466,absolute unwrapped clock-hour difference,FALSE,San José (CR),8,#44AA99,0.41360008342658117,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,1,work_free_day,Work/free day,KNUST,Work day,Free day,Sedentary; 8 h sleep,2.6214808626826294,0.3729988995120459,3.290303103693652,0.4984229210286843,2.6214808626826294,3.290303103693652,0.6688222410110229,0.6741665609732563,-0.6643831068373101,2.002027588859356,0.6688222410110229,-0.6643831068373101,2.002027588859356,absolute unwrapped clock-hour difference,FALSE,Kumasi (GH),9,#AA4499,0.41360008342658117,0.5640001137635198,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,3,activity_status,Daily activity status,RISE,Sedentary,Active,Work day; 8 h sleep,1.7320111988137912,0.2228821977448235,1.9703182757002398,0.277724134737667,1.7320111988137912,1.9703182757002398,0.2383070768864487,0.24662232398581035,-0.24940355765169736,0.7260177114245947,0.2383070768864487,-0.24940355765169736,0.7260177114245947,absolute unwrapped clock-hour difference,FALSE,Borås (SE),1,#88CCEE,0.4152568198082063,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,3,activity_status,Daily activity status,THUAS,Sedentary,Active,Work day; 8 h sleep,1.7209614518393488,0.7532281946827776,2.454490576911948,0.21915084720281244,1.7209614518393488,2.454490576911948,0.7335291250725992,0.7078861982407844,-0.6663588548357918,2.1334171049809902,0.7335291250725992,-0.6663588548357918,2.1334171049809902,absolute unwrapped clock-hour difference,FALSE,Delft (NL),2,#117733,0.4152568198082063,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,3,activity_status,Daily activity status,BAUA,Sedentary,Active,Work day; 8 h sleep,2.305733666081521,0.264193181201382,2.4271903225535367,0.22946785935326838,2.305733666081521,2.4271903225535367,0.12145665647201526,0.2454175050113055,-0.36387137531929603,0.6067846882633265,0.12145665647201526,-0.36387137531929603,0.6067846882633265,absolute unwrapped clock-hour difference,FALSE,Dortmund (DE),3,#DDCC77,0.4152568198082063,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,3,activity_status,Daily activity status,MPI,Sedentary,Active,Work day; 8 h sleep,3.7370137016986886,0.3781880339570733,3.0281079342168695,0.2536785411588813,3.7370137016986886,3.0281079342168695,-0.7089057674818191,0.3737207266230998,-1.4479612178387624,0.030149682875124095,-0.7089057674818191,-1.4479612178387624,0.030149682875124095,absolute unwrapped clock-hour difference,FALSE,Tübingen (DE),4,#DDCC77,0.4152568198082063,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,3,activity_status,Daily activity status,TUM,Sedentary,Active,Work day; 8 h sleep,3.681319077122424,1.2428817028056711,2.608299462504993,0.4108973502054091,3.681319077122424,2.608299462504993,-1.0730196146174311,1.2656644456992103,-3.575947978717384,1.4299087494825216,-1.0730196146174311,-3.575947978717384,1.4299087494825216,absolute unwrapped clock-hour difference,FALSE,Munich (DE),5,#DDCC77,0.4152568198082063,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,3,activity_status,Daily activity status,FUSPCEU,Sedentary,Active,Work day; 8 h sleep,3.3471492857658323,0.13952757830427942,3.4193042529278896,0.21453545448145328,3.3471492857658323,3.4193042529278896,0.07215496716205771,0.2365917911298612,-0.39571967903217775,0.5400296133562932,0.07215496716205771,-0.39571967903217775,0.5400296133562932,absolute unwrapped clock-hour difference,FALSE,Madrid (ES),6,#CC6677,0.4152568198082063,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,3,activity_status,Daily activity status,IZTECH,Sedentary,Active,Work day; 8 h sleep,3.4361088995312867,0.4085552484233985,3.179609377980739,0.2494571544602231,3.4361088995312867,3.179609377980739,-0.25649952155054784,0.4353195653382828,-1.1173704192322162,0.6043713761311207,-0.25649952155054784,-1.1173704192322162,0.6043713761311207,absolute unwrapped clock-hour difference,FALSE,Izmir (TR),7,#332288,0.4152568198082063,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,3,activity_status,Daily activity status,UCR,Sedentary,Active,Work day; 8 h sleep,2.290776746553362,0.5126116477407766,1.8479595160307167,0.5299157576911968,2.290776746553362,1.8479595160307167,-0.4428172305226453,0.5899788701201387,-1.6095363030707843,0.7239018420254938,-0.4428172305226453,-1.6095363030707843,0.7239018420254938,absolute unwrapped clock-hour difference,FALSE,San José (CR),8,#44AA99,0.4152568198082063,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,3,activity_status,Daily activity status,KNUST,Sedentary,Active,Work day; 8 h sleep,2.816067112435826,0.60437617601275,2.445144933857325,0.21470859252201915,2.816067112435826,2.445144933857325,-0.3709221785785012,0.5836948600448555,-1.525214239282259,0.7833698821252567,-0.3709221785785012,-1.525214239282259,0.7833698821252567,absolute unwrapped clock-hour difference,FALSE,Kumasi (GH),9,#AA4499,0.4152568198082063,0.6076250182049159,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,RISE,8 h,9 h,Work day; Sedentary,2.0413318662995716,0.27130208105817993,2.16801284328231,0.3405603938002813,2.0413318662995716,2.16801284328231,0.12668097698273828,0.1679238308223958,-0.20539860430114837,0.45876055826662493,0.12668097698273828,-0.20539860430114837,0.45876055826662493,absolute unwrapped clock-hour difference,FALSE,Borås (SE),1,#88CCEE,0.6253364656245645,0.8527315440334969,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,THUAS,8 h,9 h,Work day; Sedentary,2.558197698784924,0.2923459490245455,2.625300565424215,0.33593277609538125,2.558197698784924,2.625300565424215,0.06710286663929119,0.13918991368622813,-0.20815364715921594,0.34235938043779834,0.06710286663929119,-0.20815364715921594,0.34235938043779834,absolute unwrapped clock-hour difference,FALSE,Delft (NL),2,#117733,0.6253364656245645,0.8527315440334969,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,BAUA,8 h,9 h,Work day; Sedentary,2.564491712115652,0.24945271328934976,2.7558083872344676,0.25841295167211986,2.564491712115652,2.7558083872344676,0.1913166751188157,0.11858242582921327,-0.04318727899024449,0.4258206292278759,0.1913166751188157,-0.04318727899024449,0.4258206292278759,absolute unwrapped clock-hour difference,FALSE,Dortmund (DE),3,#DDCC77,0.6253364656245645,0.8527315440334969,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,MPI,8 h,9 h,Work day; Sedentary,3.3560345339100084,0.29066568687091415,3.453534589654567,0.3388331421929218,3.3560345339100084,3.453534589654567,0.09750005574455875,0.09913318394569742,-0.09854184048185347,0.293541951970971,0.09750005574455875,-0.09854184048185347,0.293541951970971,absolute unwrapped clock-hour difference,FALSE,Tübingen (DE),4,#DDCC77,0.6253364656245645,0.8527315440334969,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,TUM,8 h,9 h,Work day; Sedentary,3.14975566170385,0.6190450987576669,3.1401847981691415,0.5175517869852289,3.14975566170385,3.1401847981691415,-0.009570863534708027,0.26306784677963224,-0.529803518899922,0.510661791830506,-0.009570863534708027,-0.529803518899922,0.510661791830506,absolute unwrapped clock-hour difference,FALSE,Munich (DE),5,#DDCC77,0.6253364656245645,0.8527315440334969,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,FUSPCEU,8 h,9 h,Work day; Sedentary,3.5303890888757996,0.17541074420052724,3.7457092953630027,0.17360516093831987,3.5303890888757996,3.7457092953630027,0.21532020648720324,0.06705457574111341,0.08271570761277772,0.3479247053616288,0.21532020648720324,0.08271570761277772,0.3479247053616288,absolute unwrapped clock-hour difference,TRUE,Madrid (ES),6,#CC6677,0.6253364656245645,0.8527315440334969,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,IZTECH,8 h,9 h,Work day; Sedentary,3.4096756564952773,0.27018972133931957,3.6190090502356322,0.2710435503416629,3.4096756564952773,3.6190090502356322,0.20933339374035528,0.1182559341086537,-0.02452490314825506,0.44319169062896563,0.20933339374035528,-0.02452490314825506,0.44319169062896563,absolute unwrapped clock-hour difference,FALSE,Izmir (TR),7,#332288,0.6253364656245645,0.8527315440334969,FALSE,ESTIMABLE_EXPLORATORY
10,l10_midpoint,Midpoint of the darkest 10 hours,11,previous_sleep_duration_centered_h,Previous-night sleep duration,UCR,8 h,9 h,Work day; Sedentary,2.220195325297789,0.6063115293236382,2.353756564764779,1.086770069671119,2.220195325297789,2.353756564764779,0.13356123946699028,0.5602154021507774,-0.9742987662505718,1.2414212451845523,0.13356123946699028,-0.9742987662505718,1.2414212451845523,absolute unwrapped clock-hour difference,FALSE,San José (CR),8,#44AA99,0.6253364656245645,0.8527315440334969,FALSE,ESTIMABLE_EXPLORATORY
