"relative_path","sha256_before","bytes_before","sha256_after","bytes_after","status"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_diagnostics_chest.png","ae019a6424849e34c4de2676cb5374513f830687199bccb3ce4b7525d9a54594",78913,"ae019a6424849e34c4de2676cb5374513f830687199bccb3ce4b7525d9a54594",78913,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_diagnostics_near.png","1830c8f0c200cc2d808718c34548aa637aeada4b3b91cbfe271da2b778a1c143",73400,"1830c8f0c200cc2d808718c34548aa637aeada4b3b91cbfe271da2b778a1c143",73400,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_interactions.png","d48382ada1893523b611a1b5c64617c71d753fe6f6be0618c7fc03afac265329",87610,"d48382ada1893523b611a1b5c64617c71d753fe6f6be0618c7fc03afac265329",87610,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_interpretation.png","bd75dab4f1de84db95b1fd944878771a3c3fd9115d851c2b451b7a988c83933b",92544,"bd75dab4f1de84db95b1fd944878771a3c3fd9115d851c2b451b7a988c83933b",92544,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_metrics_formulas.png","9333b931b69a9abee791b88e986da39bb06f200cb52a2086d53772d6ae4660f3",95485,"9333b931b69a9abee791b88e986da39bb06f200cb52a2086d53772d6ae4660f3",95485,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_model_checks.png","c8f818ef02697bcb6481618af31c2a4e7d0d7cd1b795f528984f0be52b80f828",84221,"c8f818ef02697bcb6481618af31c2a4e7d0d7cd1b795f528984f0be52b80f828",84221,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_paired.png","c38e7ba454742eeec858b636788c5c679222bfc157cb8027f41681a1adeb7f8a",68686,"c38e7ba454742eeec858b636788c5c679222bfc157cb8027f41681a1adeb7f8a",68686,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_primary_chest.png","e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,"e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_primary.png","e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,"e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_provenance.png","b02fcc24fadd5eeba1fc77f0518d7e6146a74d3dc7a14941cb8d4b65fea33850",61051,"b02fcc24fadd5eeba1fc77f0518d7e6146a74d3dc7a14941cb8d4b65fea33850",61051,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_samples.png","05bec0e00578766ee68db67d7c0d3c8ab84868379ae805b786f887f0767e4a7d",73155,"05bec0e00578766ee68db67d7c0d3c8ab84868379ae805b786f887f0767e4a7d",73155,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_sensitivities.png","4078300fcaf223cea343d8d568621c4a68855a3ff3cdd8076a40a41ea64487f0",86726,"4078300fcaf223cea343d8d568621c4a68855a3ff3cdd8076a40a41ea64487f0",86726,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_top.png","ba5420aec380f03cb533bc20f6e8da912b7230b797144bf58741e2148f88b1cd",95186,"ba5420aec380f03cb533bc20f6e8da912b7230b797144bf58741e2148f88b1cd",95186,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_full.png","e3a7da0d87ef9b9e9c6be347184a506d0327d7585acbf497bd4f9645da469ffa",1147987,"e3a7da0d87ef9b9e9c6be347184a506d0327d7585acbf497bd4f9645da469ffa",1147987,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_diagnostics.png","b6444c2e06013c7c981ce64b86d03e6a27a6d618d03203f0eb6f306ef6927644",36924,"b6444c2e06013c7c981ce64b86d03e6a27a6d618d03203f0eb6f306ef6927644",36924,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_formulas.png","37497467ccbf1a3a415554021540c4fcd39922278f1e462c412cf7b7c536e8ce",50716,"37497467ccbf1a3a415554021540c4fcd39922278f1e462c412cf7b7c536e8ce",50716,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_primary.png","66cb19f373fd44d11fee5c8d93bf0478719643b1482b4d77e694eecaa757a984",35907,"66cb19f373fd44d11fee5c8d93bf0478719643b1482b4d77e694eecaa757a984",35907,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_provenance.png","d9f54a6f3ec999c14226ee753b0f3c97f1d2e27f2b062a28ea2f130e1880169e",41401,"d9f54a6f3ec999c14226ee753b0f3c97f1d2e27f2b062a28ea2f130e1880169e",41401,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_sensitivities.png","37436a9f0925345f493715030e022884c5c5258bb495603afecd01f2c0688bfc",43991,"37436a9f0925345f493715030e022884c5c5258bb495603afecd01f2c0688bfc",43991,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_top.png","3384de616bea3b3e2162170bad9544ba1443dcdedb9840c6530da0de7317307d",47683,"3384de616bea3b3e2162170bad9544ba1443dcdedb9840c6530da0de7317307d",47683,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_full.png","3c91d23a71629a5bf07cba3e9c6459af72f5e0eafaa3a985bd99c3127b3f2f68",1158699,"3c91d23a71629a5bf07cba3e9c6459af72f5e0eafaa3a985bd99c3127b3f2f68",1158699,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_qa_status.csv","b59f1ca55635315e22dc637aa347493a2f9f83c039447f72276790d3abec800a",2201,"b59f1ca55635315e22dc637aa347493a2f9f83c039447f72276790d3abec800a",2201,"UNCHANGED"
"audit/hypotheses/H09/report018_order56_result_render/visual_screenshot_manifest.csv","b85237e2af753d9d5abdea92acbe775d57e21d6194f52c29bdd5af9d8da8396f",7908,"b85237e2af753d9d5abdea92acbe775d57e21d6194f52c29bdd5af9d8da8396f",7908,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/build_inventory_preflight.csv","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/build_inventory_prerender.csv","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/build_inventory_stopped.csv","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/build_reconciliation_prerender.csv","9b45c13e74fdca8fb11677b7206de159588c6cb0f636f1c43ba6446fe4031414",208840,"9b45c13e74fdca8fb11677b7206de159588c6cb0f636f1c43ba6446fe4031414",208840,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/build_reconciliation_stopped.csv","acfe3fc4e398d3e5bfc1602e45cda599e20c3f5ee68fd07857e2fffd5cedf627",208824,"acfe3fc4e398d3e5bfc1602e45cda599e20c3f5ee68fd07857e2fffd5cedf627",208824,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/build_symlink_inventory_preflight.csv","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/build_symlink_inventory_prerender.csv","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/build_symlink_inventory_stopped.csv","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/builder_forward.diff","d0dacf29d00214c1326daaba895f3ad4155c55e8265ab1b133db3951b93ef0b1",5728,"d0dacf29d00214c1326daaba895f3ad4155c55e8265ab1b133db3951b93ef0b1",5728,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_evidence_prerender_audit.csv","644a62b22bbfe037663aab910424f2cc47dcc4526a65a10ffcf59a3fa98f1f76",504,"644a62b22bbfe037663aab910424f2cc47dcc4526a65a10ffcf59a3fa98f1f76",504,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_finalsize_diagnostics_chest.png","59ddc4c3811a74cfee7d709bebcf171a4c67c9495c0bd51d5609ce7ab1378e60",42849,"59ddc4c3811a74cfee7d709bebcf171a4c67c9495c0bd51d5609ce7ab1378e60",42849,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_finalsize_diagnostics_near_eye.png","4efd449fa3cc39860744b991bc959653b3e1dfd60165f0493c49b8e354a4db43",77957,"4efd449fa3cc39860744b991bc959653b3e1dfd60165f0493c49b8e354a4db43",77957,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_finalsize_paired_placement_effects.png","b373f601ac2e9e52ecc31864b9f9fa7cf973916b86122df1ae3f8b1b055e015e",30391,"b373f601ac2e9e52ecc31864b9f9fa7cf973916b86122df1ae3f8b1b055e015e",30391,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_finalsize_primary_effects.png","0222f29f5693beefa6b956e3f9dc84b978833d1f668ef6b7e7f1dab891ccc111",15825,"0222f29f5693beefa6b956e3f9dc84b978833d1f668ef6b7e7f1dab891ccc111",15825,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_history.csv","0f1309883ad404f70ff280eedc5254de547e270926bfca335f8ff248a1fa4160",993,"0f1309883ad404f70ff280eedc5254de547e270926bfca335f8ff248a1fa4160",993,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_inventory.csv","bfcd7db98ebfd6343e68a37b9ccb7460d028ab4023f05a04cd7352c16e0d7c70",1480,"bfcd7db98ebfd6343e68a37b9ccb7460d028ab4023f05a04cd7352c16e0d7c70",1480,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_qa_200pct_equivalent_720x500.png","6379809f6cf044e935389a0494e64ff964e9fb7db2d7b4035508542075da6e24",164151,"6379809f6cf044e935389a0494e64ff964e9fb7db2d7b4035508542075da6e24",164151,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_qa_desktop_1440x1000.png","a03b8a16fa84535bb5927e30c50b4bf89a890696ac6e099a43f964cde6024757",184234,"a03b8a16fa84535bb5927e30c50b4bf89a890696ac6e099a43f964cde6024757",184234,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_qa_narrow_708x1000.png","890f6106a3dedbe28d93209f1258cca1e97dd2e6c308d7d253014e73b372d5a6",164263,"890f6106a3dedbe28d93209f1258cca1e97dd2e6c308d7d253014e73b372d5a6",164263,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_server_lifecycle.csv","9e3607e178b9723aaae6ca8b27cc16e44481a98d16fffccb6c378037ef042623",478,"9e3607e178b9723aaae6ca8b27cc16e44481a98d16fffccb6c378037ef042623",478,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_typography_contract.csv","72c4bec75c1be65fe7ee06f86bb02e955a07da49aa2fd89ffc341560344e56df",810,"72c4bec75c1be65fe7ee06f86bb02e955a07da49aa2fd89ffc341560344e56df",810,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/candidate_visual_qa.csv","1a5f07b9871ae9ec985628accefa702d80c16573f434df51dfb220f35f90c33e",819,"1a5f07b9871ae9ec985628accefa702d80c16573f434df51dfb220f35f90c33e",819,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/capture_order56a_preflight.R","31ebfa4f54e88bb0636a16d5043cd4ae51a2775de812de06c1836ffb2cf26ed1",15265,"31ebfa4f54e88bb0636a16d5043cd4ae51a2775de812de06c1836ffb2cf26ed1",15265,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/complete_prerender_status.csv","491f2cc1c7abdc6027e6ec9bb5c4131c4ca65d81a98564fabfa91cb282c6056c",650,"491f2cc1c7abdc6027e6ec9bb5c4131c4ca65d81a98564fabfa91cb282c6056c",650,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/concurrence_manifest_audit.csv","ec4a8cff0e854bfdfeaf156c9597beff98b2287164c78d8fb42367006d566e31",6570,"ec4a8cff0e854bfdfeaf156c9597beff98b2287164c78d8fb42367006d566e31",6570,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/coordination_matrix_observation.csv","b0a9bd86940889bfae4ec03ca5193fc0cc8df4f4b8a0988ab78901f6b343f3ea",312,"b0a9bd86940889bfae4ec03ca5193fc0cc8df4f4b8a0988ab78901f6b343f3ea",312,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/dispatch_reconciliation_preflight.csv","ce3b28cd9c4e45ff7b3608693a32cd3e0e99c0ab3d361c44d257fd1311b6491e",11210,"ce3b28cd9c4e45ff7b3608693a32cd3e0e99c0ab3d361c44d257fd1311b6491e",11210,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/durable_candidate_identity_prerender.csv","f4058c4cb98235b63b9ef969594de66d17520ae94e177088bde0cbe8fe4e8b83",1489,"f4058c4cb98235b63b9ef969594de66d17520ae94e177088bde0cbe8fe4e8b83",1489,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/durable_promotion_receipt.csv","c977f01124d3e17a0dd9f10f26bccc036ddc0537a261e49c4a210f4521bb53e6",124,"c977f01124d3e17a0dd9f10f26bccc036ddc0537a261e49c4a210f4521bb53e6",124,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/figure_manifest_forward.diff","edaec6c02a6fc9c9d4254cded63fb9d9c70671948008ed98ac854f3216c84d47",5601,"edaec6c02a6fc9c9d4254cded63fb9d9c70671948008ed98ac854f3216c84d47",5601,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/figure_manifest_prerender_audit.csv","e400dbfe95ee09a08c772b45cbd154df8910faac41e940133efe7afc1056e8ec",434,"e400dbfe95ee09a08c772b45cbd154df8910faac41e940133efe7afc1056e8ec",434,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/final_stopped_status.csv","f53a2636e977ffe4808bd423fe935a94906e9ce890bd8689e2eb22fe1bc1ca68",567,"f53a2636e977ffe4808bd423fe935a94906e9ce890bd8689e2eb22fe1bc1ca68",567,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/fixed_identity_prerender.csv","e66059a79a24508c98ab0145f29a761716fc3ba231afd19bfa70374d755053a0",1739,"e66059a79a24508c98ab0145f29a761716fc3ba231afd19bfa70374d755053a0",1739,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/fixed_identity_stopped.csv","e66059a79a24508c98ab0145f29a761716fc3ba231afd19bfa70374d755053a0",1739,"e66059a79a24508c98ab0145f29a761716fc3ba231afd19bfa70374d755053a0",1739,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/frozen_source_prerender.csv","e9b98752463ccd93366d6de35cb2185abc2026f3437c1c28491e11c04dfc6b54",674,"e9b98752463ccd93366d6de35cb2185abc2026f3437c1c28491e11c04dfc6b54",674,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/git_diff_check_prerender.csv","f92d40481115fadfca7e3679afe5b1c3d81d2079ff379b4f601044983464332d",99,"f92d40481115fadfca7e3679afe5b1c3d81d2079ff379b4f601044983464332d",99,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/historical_pdf_reproduction.csv","718f26ac739277d300dd19334c3cfa0c6e2ab17a08ce31dd073b7b549c116bbf",842,"718f26ac739277d300dd19334c3cfa0c6e2ab17a08ce31dd073b7b549c116bbf",842,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/historical_png_reproduction.csv","4d66381bda175a6bf177f30ef62cea9c097c65c7b1816704f4f70ad0a9b86900",783,"4d66381bda175a6bf177f30ef62cea9c097c65c7b1816704f4f70ad0a9b86900",783,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/historical_tests_prerender_audit.csv","7dee929a91f9d7178ddcbf295f43a24903ebd6ac00c6f3073385914fac42599d",304,"7dee929a91f9d7178ddcbf295f43a24903ebd6ac00c6f3073385914fac42599d",304,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/independent_acceptance_manifest_audit.csv","684af31cfbdeb773e94ad9e298396894f198fa362cddd425c22a541cdac82bec",10449,"684af31cfbdeb773e94ad9e298396894f198fa362cddd425c22a541cdac82bec",10449,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/new_r_parse_prerender.csv","59a010e3859c2249ec4234faeef6a98a7a61f6a3c70b090c46ac84e0dc230fd0",164,"59a010e3859c2249ec4234faeef6a98a7a61f6a3c70b090c46ac84e0dc230fd0",164,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/no_scientific_call_audit.csv","0b392035ce7571dfc840ef8550fe626f61aaf50b402ac7092317ac4963d61ff9",700,"0b392035ce7571dfc840ef8550fe626f61aaf50b402ac7092317ac4963d61ff9",700,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/order56_owner_manifest_audit.csv","16b7ad9934cd341a98a5f6903fe11db966bc950717e84f706d0656097df7713f",26587,"16b7ad9934cd341a98a5f6903fe11db966bc950717e84f706d0656097df7713f",26587,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/ORDER56A_FAIL_CLOSED_STOP.md","c2b74c53608d342f34954d63181dfee4313e0ff81cf1ec22141b8688fe1079c4",1136,"c2b74c53608d342f34954d63181dfee4313e0ff81cf1ec22141b8688fe1079c4",1136,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/order56a_stopped_evidence_manifest.csv","b77e9acc3dd1286dc914375f8ea6cc785f7e1519c08446fd0cd361f71b4b8a0f",21670,"b77e9acc3dd1286dc914375f8ea6cc785f7e1519c08446fd0cd361f71b4b8a0f",21670,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/preflight_summary.csv","93cd504fd788199bc8c7e0a673b9595cf321793e439796d14b8cea97450a8036",470,"93cd504fd788199bc8c7e0a673b9595cf321793e439796d14b8cea97450a8036",470,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/preimage_inventory.csv","e9dce237f3637b7166620c24ac5f3cb3089ddfc691c416865867d01f1dc796ba",4486,"e9dce237f3637b7166620c24ac5f3cb3089ddfc691c416865867d01f1dc796ba",4486,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/preimage_to_postimage_ledger.csv","3681444ba064370898bde4fd256ed066fe8afba025750d669e551b91d2b3a4b0",2544,"3681444ba064370898bde4fd256ed066fe8afba025750d669e551b91d2b3a4b0",2544,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/process_preflight.csv","4ce7d01f59df94f0de128cf13bd0f2e041570204433813a789852e28b9e92c00",122,"4ce7d01f59df94f0de128cf13bd0f2e041570204433813a789852e28b9e92c00",122,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/process_probe_prerender.csv","a25a31a11032535d5f283d9d8ca179ca2f3051b9651d7777b1a8647c7458b660",99,"a25a31a11032535d5f283d9d8ca179ca2f3051b9651d7777b1a8647c7458b660",99,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/process_probe_stopped.csv","a25a31a11032535d5f283d9d8ca179ca2f3051b9651d7777b1a8647c7458b660",99,"a25a31a11032535d5f283d9d8ca179ca2f3051b9651d7777b1a8647c7458b660",99,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/promote_order56a_candidates.R","7059d7e36ec459b817efb79ef7b241662823b8d841b129e2609cfae5f7fff8e2",5814,"7059d7e36ec459b817efb79ef7b241662823b8d841b129e2609cfae5f7fff8e2",5814,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_inventory_preflight.csv","264c54f0a215ed3ae4cf90f7e3ead1efb260c43ab99e196381aa6515ec2fa828",55924,"264c54f0a215ed3ae4cf90f7e3ead1efb260c43ab99e196381aa6515ec2fa828",55924,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_inventory_prerender.csv","1464a50aced63f86ca5b1dffd3dd3972101dea360def626702f65f64bf8e1af4",55924,"1464a50aced63f86ca5b1dffd3dd3972101dea360def626702f65f64bf8e1af4",55924,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_inventory_stopped.csv","1464a50aced63f86ca5b1dffd3dd3972101dea360def626702f65f64bf8e1af4",55924,"1464a50aced63f86ca5b1dffd3dd3972101dea360def626702f65f64bf8e1af4",55924,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_reconciliation_prerender.csv","f9aed5231a0611da2a070d16c5f9bd9d0cf0af24e3142bdaae2d707ee905f095",65609,"f9aed5231a0611da2a070d16c5f9bd9d0cf0af24e3142bdaae2d707ee905f095",65609,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/protected_reconciliation_stopped.csv","8adfa0e257bb4155fbe80f50315548ccd560f6eb048dfe0b61cfd06682c2c75d",62241,"8adfa0e257bb4155fbe80f50315548ccd560f6eb048dfe0b61cfd06682c2c75d",62241,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/_build/nathealth/notebooks/hypotheses/H09.html","dbc9122ca0a7be6e051741d8354f9ebdec8e072753d9b2592d6387f9716a7caa",244127,"dbc9122ca0a7be6e051741d8354f9ebdec8e072753d9b2592d6387f9716a7caa",244127,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_chest.pdf","614b46f3cb2026ea1f6c7350959482ce4473c114b0c90ec066a176f73c635596",695820,"614b46f3cb2026ea1f6c7350959482ce4473c114b0c90ec066a176f73c635596",695820,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_chest.png","e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,"e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_near_eye.pdf","a01d7184d3fc68bf33375f950c9ba422ac7f86f803cd214064ddf86d003ca5ac",627893,"a01d7184d3fc68bf33375f950c9ba422ac7f86f803cd214064ddf86d003ca5ac",627893,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_near_eye.png","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,"df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_paired_placement_effects.pdf","5d8f8e95c4642ca29391941f63852776ee6d4ee3cb0cbdedfe74d24ec645ff7c",16857,"5d8f8e95c4642ca29391941f63852776ee6d4ee3cb0cbdedfe74d24ec645ff7c",16857,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_paired_placement_effects.png","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,"4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_primary_effects.pdf","b354077d2c1225104ecef7af1d879acd2037a7b740940392092b2d09f2f833e0",17970,"b354077d2c1225104ecef7af1d879acd2037a7b740940392092b2d09f2f833e0",17970,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_primary_effects.png","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,"f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/12_manifests/H09/H09_figure_manifest.csv","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",4284,"0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",4284,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/scripts/hypotheses/H09/run_h09_stage2.R","a234fcaabf254ee924fe3ceb2de1e6c9fbf3ef3f7be1e5a3c5ff3b2cf39bd9c6",90288,"a234fcaabf254ee924fe3ceb2de1e6c9fbf3ef3f7be1e5a3c5ff3b2cf39bd9c6",90288,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/render_console.log","c87ef03eb439a353b33035bb6f4f82fd20a4c771cbb1ec1b5288304de1abc82f",2394,"c87ef03eb439a353b33035bb6f4f82fd20a4c771cbb1ec1b5288304de1abc82f",2394,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/render_execution.csv","f743b584f5762f39c75610d5fcc80ea40343ac31b8b25eeb6608971cdeba5c2a",438,"f743b584f5762f39c75610d5fcc80ea40343ac31b8b25eeb6608971cdeba5c2a",438,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/render_failure_classification.csv","c99f07673a2d7252d524b12b997073fe7e65aa3dabe7204df7812e1072f72704",932,"c99f07673a2d7252d524b12b997073fe7e65aa3dabe7204df7812e1072f72704",932,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/scale_break_label_panel_audit.csv","16df746ac958306a7aeb222b3e8f7a42b28756d7fb71bfaca6a78ff5969866d5",281,"16df746ac958306a7aeb222b3e8f7a42b28756d7fb71bfaca6a78ff5969866d5",281,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/scientific_layer_audit.csv","75fbf7306b87d2c9df155475600f786984bf1864dc2fa1e690903f4e2b924e8e",1167,"75fbf7306b87d2c9df155475600f786984bf1864dc2fa1e690903f4e2b924e8e",1167,"UNCHANGED"
"audit/hypotheses/H09/report018_order56a_display_repair/semantic_directory_prerender.csv","0465a14d199e3310f12469e90b31fd87ea42bf2f094b48244c96ddc2c4bcf284",118,"0465a14d199e3310f12469e90b31fd87ea42bf2f094b48244c96ddc2c4bcf284",118,"UNCHANGED"
