"manifest","path","expected_sha256","observed_sha256","expected_bytes","observed_bytes"
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/e9d44034ace6_H06_paired_placement_effects.svg","e9d44034ace69fc82f67079fdabb266827cc06e053f948bd47e90d6ce1a47e14","e9d44034ace69fc82f67079fdabb266827cc06e053f948bd47e90d6ce1a47e14",7423,7423
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/e9d7d6010040_H05_reader_near_eye_effects.svg","e9d7d60100403aea3ac25282f9be33f981b182a09e74479cd160bdc296ae63b3","e9d7d60100403aea3ac25282f9be33f981b182a09e74479cd160bdc296ae63b3",66573,66573
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/ee82f8f1ef3f_H11_reader_primary_near_eye_curves.svg","ee82f8f1ef3f360a584a92712ea1e9e1e48341617d5d0e332743c72c956cdbfe","ee82f8f1ef3f360a584a92712ea1e9e1e48341617d5d0e332743c72c956cdbfe",25379,25379
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/f0f77bbd8967_H08_near_eye_effects.svg","f0f77bbd896739941d8ae63bb24ed889528a410a963c2123b07ca3a825f7ddee","f0f77bbd896739941d8ae63bb24ed889528a410a963c2123b07ca3a825f7ddee",12850,12850
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/f12465fd629c_H07_revised_smooth_derivative_pairs_near_eye.svg","f12465fd629c44bbcc7f09a13fccd88b41eda9b80d1cba1310bbdab4ce52ba57","f12465fd629c44bbcc7f09a13fccd88b41eda9b80d1cba1310bbdab4ce52ba57",1238493,1238493
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/f18fdc5b9912_table_s6_geographic_associations.html","f18fdc5b9912d1d0ab0ff7be6fdcd230223837f4dfa2f32456583e3055f70a78","f18fdc5b9912d1d0ab0ff7be6fdcd230223837f4dfa2f32456583e3055f70a78",42978,42978
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/f2521c44238a_table_s9_light_behaviour_a.html","f2521c44238a4441744b3a8d0f1df596dd02ce256f41ac066c25d1650a303275","f2521c44238a4441744b3a8d0f1df596dd02ce256f41ac066c25d1650a303275",20226,20226
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/fa7454dedb2f_references_merged.bib","fa7454dedb2f84e5bf49fb9c590d1eadbaef2756dae05aa4bc2c2beceecc00a0","fa7454dedb2f84e5bf49fb9c590d1eadbaef2756dae05aa4bc2c2beceecc00a0",52502,52502
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/from_author_info_blocks.lua","0bb5577a23b9109fe555313ac087096c37af7142e617adf747ba47f930aa5d30","0bb5577a23b9109fe555313ac087096c37af7142e617adf747ba47f930aa5d30",7564,7564
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/from_scholarly_metadata.lua","84a3066380783b6794e6312f653d896ae6547011463af291bbcc7638ab2ad834","84a3066380783b6794e6312f653d896ae6547011463af291bbcc7638ab2ad834",2246,2246
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/utils.lua","75d6b7897e3c6aac79f2f6e04433084758340dac4701b2031fabed665262628f","75d6b7897e3c6aac79f2f6e04433084758340dac4701b2031fabed665262628f",1888,1888
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/supplementary_information_outline.qmd","9f66f3b323f6a541e5a8d4b0975f8e81693930106b5dfcd9fa66ff46016c8f4b","9f66f3b323f6a541e5a8d4b0975f8e81693930106b5dfcd9fa66ff46016c8f4b",25390,25390
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/ZaunerEtAl2026_NatHealth_phase3_brown.qmd","58639e83053b586fb125182472eefad727c23ac7cef04ccb66c05c8f39ce07cb","58639e83053b586fb125182472eefad727c23ac7cef04ccb66c05c8f39ce07cb",82078,82078
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/receipt.md","60bd0f849566cd48b76adcac63c9f015027f104662d522e0cdb81272c1bd0e17","60bd0f849566cd48b76adcac63c9f015027f104662d522e0cdb81272c1bd0e17",1776,1776
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/085266979acb_supp_table_s11a_part_01.png","085266979acbcf2081a0bc95d98050d7071b95def61ac7bb6f060cf20a935708","085266979acbcf2081a0bc95d98050d7071b95def61ac7bb6f060cf20a935708",330229,330229
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/08ad149d4a85_supp_table_s8_part_01.png","08ad149d4a8538efec7173f73b1f0f2dc0ceb2e8b4fcb368f910d971f7c559e8","08ad149d4a8538efec7173f73b1f0f2dc0ceb2e8b4fcb368f910d971f7c559e8",252124,252124
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/0ae5066b9063_main_table_3_part_01.png","0ae5066b9063781a0485f1b5d3888687bfd4fc419f86eda424e2333d009b1fa6","0ae5066b9063781a0485f1b5d3888687bfd4fc419f86eda424e2333d009b1fa6",591637,591637
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/18ea22e03f53_supp_table_s11b_part_01.png","18ea22e03f53a7ac6da7ce68144f544abf86e260ef0acfcd9f321c64b39a12e6","18ea22e03f53a7ac6da7ce68144f544abf86e260ef0acfcd9f321c64b39a12e6",246350,246350
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/1cbbf6ecead4_supp_table_s13_part_01.png","1cbbf6ecead455b33f0394abc28804d17bf5ae8063cac617b3f487cfb5da42e8","1cbbf6ecead455b33f0394abc28804d17bf5ae8063cac617b3f487cfb5da42e8",228605,228605
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/2f63ea9d1590_supp_table_s7_part_02.png","2f63ea9d1590953d6301f7672c0130c43ad7fa0b1f6aaae99f653420d8ab1445","2f63ea9d1590953d6301f7672c0130c43ad7fa0b1f6aaae99f653420d8ab1445",166169,166169
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/406ac771d781_supp_table_s1_part_01.png","406ac771d7810394aaa171616bc60127ce4e24479fc12b694a2edede1ce13689","406ac771d7810394aaa171616bc60127ce4e24479fc12b694a2edede1ce13689",168762,168762
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/4be6ed86410a_supp_table_s12_part_01.png","4be6ed86410ab60a7c4ee030dc899d4c932eaaccd738f8fbb29f8822f343248f","4be6ed86410ab60a7c4ee030dc899d4c932eaaccd738f8fbb29f8822f343248f",207657,207657
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/5a01c243e5bb_supp_table_s14_part_01.png","5a01c243e5bb113aa296a56c7f87a21df6567cbd10166bf2d9e3208e89e4f4ce","5a01c243e5bb113aa296a56c7f87a21df6567cbd10166bf2d9e3208e89e4f4ce",313419,313419
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/6a96e5200bc4_supp_table_s7_part_03.png","6a96e5200bc4c58fa708605c7deea05f76f9b859df30390076e8e87fbffb36ff","6a96e5200bc4c58fa708605c7deea05f76f9b859df30390076e8e87fbffb36ff",273901,273901
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/70e68224e2b5_main_table_3_part_04.png","70e68224e2b514462236563f396885d82dc7c786189dad85f58b6f274565fdc1","70e68224e2b514462236563f396885d82dc7c786189dad85f58b6f274565fdc1",646476,646476
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/8139eb4ea512_supp_table_s3_part_01.png","8139eb4ea512629f6457ad4f5dc6c586304b65c14f3324f22b6707a118b1cb4b","8139eb4ea512629f6457ad4f5dc6c586304b65c14f3324f22b6707a118b1cb4b",397508,397508
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/8cb6bba7991c_main_table_3_part_03.png","8cb6bba7991cdca2ffcb60fd94c5dd2022d0fd1e592ab94a5de5f77115088d15","8cb6bba7991cdca2ffcb60fd94c5dd2022d0fd1e592ab94a5de5f77115088d15",495243,495243
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/99283fa8c24e_supp_table_s7_part_01.png","99283fa8c24ed435ff669e6b8328ff0b76ba28b4c88cc21dfa972464a9ed7a73","99283fa8c24ed435ff669e6b8328ff0b76ba28b4c88cc21dfa972464a9ed7a73",144412,144412
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/9fd4d40280b2_main_table_3_part_02.png","9fd4d40280b22912e5add64cd34963d986099bc2ac9ef3dd92193b492d640c3f","9fd4d40280b22912e5add64cd34963d986099bc2ac9ef3dd92193b492d640c3f",382236,382236
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/a8e5892c5913_main_table_1_part_02.png","a8e5892c59138ec0b4a13f272d3d05e3f67c21bc641d1194e877399564b02a70","a8e5892c59138ec0b4a13f272d3d05e3f67c21bc641d1194e877399564b02a70",378520,378520
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/aa5bb0381f9f_supp_table_s9_part_01.png","aa5bb0381f9f8880757a46cfe210aa00b3723d3ccb587aa59dc475a75984c8f6","aa5bb0381f9f8880757a46cfe210aa00b3723d3ccb587aa59dc475a75984c8f6",64261,64261
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/cf05ca1aac8f_main_table_2_part_01.png","cf05ca1aac8f6a3681318636b6ccbc31824e57e43d1c8f651e99fbedb81c6d0e","cf05ca1aac8f6a3681318636b6ccbc31824e57e43d1c8f651e99fbedb81c6d0e",165710,165710
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/dc86d71f8a47_supp_table_s4_part_01.png","dc86d71f8a4731871bba6638fe979b0a38ad6da32e15e4f1d28d77e6a3443872","dc86d71f8a4731871bba6638fe979b0a38ad6da32e15e4f1d28d77e6a3443872",144287,144287
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/f2df0ce73bc3_main_table_1_part_01.png","f2df0ce73bc31f889d457397596257e2e3f7f9c7610ccc0ec9659efc33a2f9b7","f2df0ce73bc31f889d457397596257e2e3f7f9c7610ccc0ec9659efc33a2f9b7",412834,412834
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/f69bfc0cd6f5_supp_table_s15_part_01.png","f69bfc0cd6f58e0e34adc2f2c41fb82ec92f9af79635436b9c34e45b1f8ce78c","f69bfc0cd6f58e0e34adc2f2c41fb82ec92f9af79635436b9c34e45b1f8ce78c",99856,99856
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/resources/fe8e98ad60b1_supp_table_s4_part_02.png","fe8e98ad60b10b6308253c2fa676137311b245796001b97d33aa6163ec364018","fe8e98ad60b10b6308253c2fa676137311b245796001b97d33aa6163ec364018",189257,189257
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/runtime_paths.json","a16912de1de204798dfb240076dadb61857ae1b938af9451ce13a94fe34082fd","a16912de1de204798dfb240076dadb61857ae1b938af9451ce13a94fe34082fd",519,519
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/selection_comparison_after.txt","24400247eb7bf218abb03c1349756823988adc0e9c3dc7149f018a9dad4f8cf0","24400247eb7bf218abb03c1349756823988adc0e9c3dc7149f018a9dad4f8cf0",44077,44077
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/selection_comparison_before.txt","1990ed4363414b1f5c86acb795b7d2af4bd39c3328bdeb5c29f335d7aa08167c","1990ed4363414b1f5c86acb795b7d2af4bd39c3328bdeb5c29f335d7aa08167c",44076,44076
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/selection_html_attempt1_command.json","ea2905c1077e165f4c9e474678a80f8c004b05ecafab4da147d130b4266ff1d7","ea2905c1077e165f4c9e474678a80f8c004b05ecafab4da147d130b4266ff1d7",714,714
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/selection_html_attempt1.log","c876c9dfa98441c8ff0ba9145b9feca9be44b9d65d790faf264078bc17d503b5","c876c9dfa98441c8ff0ba9145b9feca9be44b9d65d790faf264078bc17d503b5",1699,1699
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/selection_source.diff","e74203aa5aeb9d629541d1958eb96c18cb8053d6fb47b7f3ece53c450f488dac","e74203aa5aeb9d629541d1958eb96c18cb8053d6fb47b7f3ece53c450f488dac",41016,41016
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/server_preflight.json","5f3771de52215901851d6c161375c46c403f53179959a4458a14811070e2b5ce","5f3771de52215901851d6c161375c46c403f53179959a4458a14811070e2b5ce",8575,8575
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/server_session.json","69150bbcc477c7b9efc09df118765e988d9f3475f093c4b03a933124fdf63ff4","69150bbcc477c7b9efc09df118765e988d9f3475f093c4b03a933124fdf63ff4",405,405
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/source_copy_map.json","cc0bb2fde7a5d26eeef82f09356a6370f5923fb2c90ded5b60f8460e954d5424","cc0bb2fde7a5d26eeef82f09356a6370f5923fb2c90ded5b60f8460e954d5424",81439,81439
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/source_execution_absence.csv","67d6d1fffe93a5444e6c041f1b71f5f26e5a32e32e11ae9d097c0d9fa13ed024","67d6d1fffe93a5444e6c041f1b71f5f26e5a32e32e11ae9d097c0d9fa13ed024",277,277
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/source_preservation_checks.csv","d04c1bd28eca0799d12802a11d139ac0b7a3e668355665d73767b254ae6315cc","d04c1bd28eca0799d12802a11d139ac0b7a3e668355665d73767b254ae6315cc",1115,1115
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/source_preservation_initial.csv","b83133ffe8d17cfe5973933d59446a7b64173165e09590528dd4a2c8a755306e","b83133ffe8d17cfe5973933d59446a7b64173165e09590528dd4a2c8a755306e",1116,1116
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/initial_capture_cell_image_preservation.csv","79a2018311887cfeef58fb7e3375f59b0fb7d6b970310130e40e9bac73e0857d","79a2018311887cfeef58fb7e3375f59b0fb7d6b970310130e40e9bac73e0857d",536,536
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/lua_copy_identities.csv","0420b1a5eebc30c55ecb3c9077fcceefed573bf3ef239445c1cd3daaea44081a","0420b1a5eebc30c55ecb3c9077fcceefed573bf3ef239445c1cd3daaea44081a",2007,2007
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/original_429_identities.csv","0d49bed1e8dd7d4ffb2a7f6aee76211c2614cbc0e38a9dc7f4c56f57337991f2","0d49bed1e8dd7d4ffb2a7f6aee76211c2614cbc0e38a9dc7f4c56f57337991f2",144041,144041
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/resource_copy_identities.csv","e65b60e4c28bfefe6870729a7762673a21418db73867f77e7bccf6f154557dc7","e65b60e4c28bfefe6870729a7762673a21418db73867f77e7bccf6f154557dc7",89944,89944
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/served_output_identities.csv","850f41e48ca4ef384fbf14de67ffdcb3e4761ee4ee2157c5ae054d4984a83f16","850f41e48ca4ef384fbf14de67ffdcb3e4761ee4ee2157c5ae054d4984a83f16",7443,7443
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/session.txt","ec79f603fc7fb53692589a255ca94455023d0e8be9e62a6f7c1a3b116511db79","ec79f603fc7fb53692589a255ca94455023d0e8be9e62a6f7c1a3b116511db79",832,832
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/unchanged_candidate_qmds.csv","438084b7b11619059db9b62585628e980935606511b6dc8aedf90a668a5586b2","438084b7b11619059db9b62585628e980935606511b6dc8aedf90a668a5586b2",883,883
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_return.md","7e45b0b3398f9c3d6abcbb8ef6880329a2f48f1390b032ed6ba6e86804dc9d46","7e45b0b3398f9c3d6abcbb8ef6880329a2f48f1390b032ed6ba6e86804dc9d46",7892,7892
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/supplement_source.diff","896abbf73f3109cdbf99c1ca68527112a5d464535797e1b18ac20450ecb9fc70","896abbf73f3109cdbf99c1ca68527112a5d464535797e1b18ac20450ecb9fc70",31412,31412
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/teardown_receipt.json","6ee9e62dff5f9307a27157885b312076d7c2953ee1dbd9eb3faf84b8de96e62e","6ee9e62dff5f9307a27157885b312076d7c2953ee1dbd9eb3faf84b8de96e62e",1033,1033
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/trial_ledger.csv","af5370e6aa3edfb096b2de8dbafa917f2d0f66c5be2d7e209ea6cd038784e033","af5370e6aa3edfb096b2de8dbafa917f2d0f66c5be2d7e209ea6cd038784e033",1198,1198
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_owner_manifest.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/word_figure_svg_manifest.json","f6876a274afe8578528aeb196d18b06e237aa6ef91cb7d03abe3f88772ab3873","f6876a274afe8578528aeb196d18b06e237aa6ef91cb7d03abe3f88772ab3873",5693,5693
"audit/report_harmonization/report018_order72k_non_s5_integration_release/release_manifest.csv","_extensions/kapsner/authors-block/authors-block.lua","d0b0874a22eb4556690773ca04094bf467190d60a3f2267918dc8048aec329d6","d0b0874a22eb4556690773ca04094bf467190d60a3f2267918dc8048aec329d6",2926,2926
"audit/report_harmonization/report018_order72k_non_s5_integration_release/release_manifest.csv","_quarto-nathealth.yml","e54c71794f4f763a8b50417ab83ff3db37bc9af3fef3f4d1910576ab12c61bc7","e54c71794f4f763a8b50417ab83ff3db37bc9af3fef3f4d1910576ab12c61bc7",10042,10042
"audit/report_harmonization/report018_order72k_non_s5_integration_release/release_manifest.csv","_quarto.yml","44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c","44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c",2517,2517
"audit/report_harmonization/report018_order72k_non_s5_integration_release/release_manifest.csv","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/manuscript_selection/supplementary_figure_s5/daytime_label_continuation/panels/panel_a/panel_a_workday.svg","b3e3be0c603511efb64301ea3a5640acc49410217467f3f6850a848e33281206","b3e3be0c603511efb64301ea3a5640acc49410217467f3f6850a848e33281206",29358,29358
"audit/report_harmonization/report018_order72k_non_s5_integration_release/release_manifest.csv","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/manuscript_selection/supplementary_figure_s5/daytime_label_continuation/panels/panel_b/panel_b_free_work.svg","fb75a367f8ce78acda0dfb28c00b73c75a944b81a2c4e6b9fb18292d12c13198","fb75a367f8ce78acda0dfb28c00b73c75a944b81a2c4e6b9fb18292d12c13198",32076,32076
"audit/report_harmonization/report018_order72k_non_s5_integration_release/release_manifest.csv","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/manuscript_selection/supplementary_figure_s5/tag_size_18_continuation/final/supplementary_figure_s5_caption_alt_text.md","8306919b74648a51e7b3afb88564dcdeabfab0d24ea9d57f7e58e7eea7478d37","8306919b74648a51e7b3afb88564dcdeabfab0d24ea9d57f7e58e7eea7478d37",1925,1925
"audit/report_harmonization/report018_order72k_non_s5_integration_release/release_manifest.csv","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/manuscript_selection/supplementary_figure_s5/tag_size_18_continuation/final/supplementary_figure_s5_layout.csv","79f0b8d8eb55a421a429e9f26a1ffe47bf4ddb41ca0b85b033c31ac6d7717cd4","79f0b8d8eb55a421a429e9f26a1ffe47bf4ddb41ca0b85b033c31ac6d7717cd4",1092,1092
"audit/report_harmonization/report018_order72k_non_s5_integration_release/release_manifest.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/main_table_1_part_01.png","f2df0ce73bc31f889d457397596257e2e3f7f9c7610ccc0ec9659efc33a2f9b7","f2df0ce73bc31f889d457397596257e2e3f7f9c7610ccc0ec9659efc33a2f9b7",412834,412834
"audit/report_harmonization/report018_order72k_non_s5_integration_release/release_manifest.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/main_table_1_part_02.png","a8e5892c59138ec0b4a13f272d3d05e3f67c21bc641d1194e877399564b02a70","a8e5892c59138ec0b4a13f272d3d05e3f67c21bc641d1194e877399564b02a70",378520,378520
