run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,site,spearman_rho,conf_low,conf_high,interval_method,pairs,sites,metric_tied_participants,leba_tied_participants,represented_days,p_value_reported
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,-0.39261902739343735,-0.7346313123961523,0.10850099118854824,asymptotic_fisher_z_for_spearman,17,1,0,5,98,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,0.3786629576605054,-0.16575153405276988,0.746184659449424,asymptotic_fisher_z_for_spearman,15,1,0,7,79,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,-0.353503045687717,-0.7225870334182131,0.17241517109906232,asymptotic_fisher_z_for_spearman,16,1,0,8,90,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,0.24237335394474352,-0.3081489082501555,0.671289639143879,asymptotic_fisher_z_for_spearman,15,1,0,4,89,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,0.5891861140094881,-0.06428945871692708,0.8890165476764038,asymptotic_fisher_z_for_spearman,10,1,0,5,55,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,0.1226621615356467,-0.20061925684177087,0.42185266925009296,asymptotic_fisher_z_for_spearman,39,1,0,25,217,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,BAUA,0.19788722834105996,-0.26811190150161074,0.5888434538032341,asymptotic_fisher_z_for_spearman,20,1,0,8,95,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,FUSPCEU,-0.0019608261960600082,-0.43328084958914803,0.43009000846410883,asymptotic_fisher_z_for_spearman,21,1,0,9,73,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,IZTECH,-0.6501908214116506,-0.8615819194361589,-0.24661632369914543,asymptotic_fisher_z_for_spearman,17,1,0,8,94,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,KNUST,-0.2943452950235507,-0.7134956304690944,0.27995592689096566,asymptotic_fisher_z_for_spearman,14,1,0,6,47,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,RISE,0.4622349037378487,-0.043419157814934134,0.7793629939937684,asymptotic_fisher_z_for_spearman,16,1,0,6,89,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,THUAS,0.47849769722404656,-0.04472895590724439,0.7957170823697717,asymptotic_fisher_z_for_spearman,15,1,0,4,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,TUM,-0.2584921310565988,-0.7638063218888811,0.443279421983284,asymptotic_fisher_z_for_spearman,10,1,0,3,48,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,UCR,0.30192766384334435,-0.01502026804757121,0.5637408833900074,asymptotic_fisher_z_for_spearman,39,1,0,26,205,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,-0.02348552243627803,-0.46121299552084666,0.42343595839095516,asymptotic_fisher_z_for_spearman,20,1,0,9,95,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,-0.2843216331610001,-0.6377342556332728,0.16798302887648395,asymptotic_fisher_z_for_spearman,21,1,0,9,73,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,0.23803991486432488,-0.2739479603770619,0.6448999730217975,asymptotic_fisher_z_for_spearman,17,1,0,9,94,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,-0.09723905313933008,-0.5970166468715886,0.4569140374405759,asymptotic_fisher_z_for_spearman,14,1,0,5,47,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,0.2142697836574129,-0.31488047287160026,0.64180590830123,asymptotic_fisher_z_for_spearman,16,1,0,9,89,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,0.13514061940433383,-0.40517122264698646,0.6054870945808839,asymptotic_fisher_z_for_spearman,15,1,0,6,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.38143629368324067,-0.8152663371469371,0.32663556181812503,asymptotic_fisher_z_for_spearman,10,1,0,3,48,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.22299205832094135,-0.5031113065062351,0.09952753064085097,asymptotic_fisher_z_for_spearman,39,1,0,27,205,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,0.41819381886533785,-0.02985121241022131,0.7263049940601882,asymptotic_fisher_z_for_spearman,20,1,0,9,95,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,-0.006557694279366216,-0.4370073627700818,0.4263359869344103,asymptotic_fisher_z_for_spearman,21,1,0,10,73,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,-0.13661665216511457,-0.5792270102013394,0.36820602326088386,asymptotic_fisher_z_for_spearman,17,1,0,5,94,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,-0.2647584183685574,-0.6973740318489904,0.30926523920630455,asymptotic_fisher_z_for_spearman,14,1,0,7,47,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,RISE,-0.49115257939648915,-0.7936342080808617,0.006017913474180491,asymptotic_fisher_z_for_spearman,16,1,0,4,89,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.17854800783179456,-0.632921618783539,0.36731032806296554,asymptotic_fisher_z_for_spearman,15,1,0,7,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM,-0.5377626435534212,-0.872103763456582,0.13889053372362947,asymptotic_fisher_z_for_spearman,10,1,0,3,48,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR,0.15116411565342455,-0.17258431982844122,0.44543615363733097,asymptotic_fisher_z_for_spearman,39,1,0,26,205,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,BAUA,-0.4691735343393003,-0.7549519233800827,-0.03363628546421293,asymptotic_fisher_z_for_spearman,20,1,0,8,95,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,0.07947979896353721,-0.36472068526689716,0.4942100447843203,asymptotic_fisher_z_for_spearman,21,1,0,10,73,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,IZTECH,-0.19569412337165057,-0.6181921352427455,0.31453566484174134,asymptotic_fisher_z_for_spearman,17,1,0,5,94,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,KNUST,0.23413830285964263,-0.33849167684571635,0.6802153441034958,asymptotic_fisher_z_for_spearman,14,1,0,6,47,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,RISE,-0.13573323695182382,-0.5916314221687313,0.3859395280461971,asymptotic_fisher_z_for_spearman,16,1,0,8,89,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,THUAS,0.007181432709473882,-0.5069463559169255,0.5175403589277835,asymptotic_fisher_z_for_spearman,15,1,0,4,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,TUM,0.49415609562086094,-0.19665673834445177,0.8571074163045016,asymptotic_fisher_z_for_spearman,10,1,0,5,48,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,UCR,0.08970814798875654,-0.23238647463471465,0.3940712296428373,asymptotic_fisher_z_for_spearman,39,1,0,25,205,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,BAUA,0.053998971273480204,-0.42354898565363847,0.5080605817581777,asymptotic_fisher_z_for_spearman,18,1,0,8,107,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,FUSPCEU,-0.21233660976785282,-0.5742750136489455,0.2190369058940507,asymptotic_fisher_z_for_spearman,23,1,0,10,129,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,IZTECH,0.45575280434188087,-0.03187416287354004,0.7681338551392839,asymptotic_fisher_z_for_spearman,17,1,0,8,101,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,KNUST,0.32733183114668507,-0.22218737779137598,0.719028091606801,asymptotic_fisher_z_for_spearman,15,1,0,7,81,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,MPI,0.21890325182501585,-0.18405520639343068,0.558867373609335,asymptotic_fisher_z_for_spearman,26,1,0,12,150,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,RISE,-0.4044460987781564,-0.7813192143980677,0.18855825096947185,asymptotic_fisher_z_for_spearman,13,1,0,4,78,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,THUAS,0.3719022376391383,-0.2252369732346093,0.7659372875385041,asymptotic_fisher_z_for_spearman,13,1,0,2,78,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,TUM,0.30772872744833185,-0.39925483405802015,0.7852161744954148,asymptotic_fisher_z_for_spearman,10,1,0,3,60,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,UCR,-0.2353959545345999,-0.8790290658054537,0.7122281345776917,asymptotic_fisher_z_for_spearman,6,1,0,2,32,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,-0.15233291489012196,-0.5780894521647848,0.33861968191587133,asymptotic_fisher_z_for_spearman,18,1,0,6,107,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,-0.21370584869627446,-0.5752355189561957,0.21767096648657625,asymptotic_fisher_z_for_spearman,23,1,0,11,129,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,-0.28913748821216423,-0.6758567990959335,0.2224171239272761,asymptotic_fisher_z_for_spearman,17,1,0,9,101,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,-0.048562407821443006,-0.5472124035744973,0.4755300629778512,asymptotic_fisher_z_for_spearman,15,1,0,6,81,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,MPI,-0.05420597290849925,-0.4324772777904006,0.340290983882672,asymptotic_fisher_z_for_spearman,26,1,0,16,150,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,0.5571420284083803,0.008883871067407898,0.8478552201874217,asymptotic_fisher_z_for_spearman,13,1,0,8,78,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,0.002770178758754496,-0.5490531583704802,0.5529115565309457,asymptotic_fisher_z_for_spearman,13,1,0,4,78,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.25637521378709616,-0.7628601829866366,0.44509926731775507,asymptotic_fisher_z_for_spearman,10,1,0,3,60,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.7944613465542747,-0.9764515304326079,0.048135475525279664,asymptotic_fisher_z_for_spearman,6,1,0,2,32,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,0.3054615110249905,-0.1882558933752191,0.6759358119977853,asymptotic_fisher_z_for_spearman,18,1,0,7,107,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,0.2365170298392447,-0.19466343663845964,0.5910919741524822,asymptotic_fisher_z_for_spearman,23,1,0,12,129,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.2326175428757356,-0.27924905613773504,0.6415346287717665,asymptotic_fisher_z_for_spearman,17,1,0,5,101,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,-0.23986752567301692,-0.6698254228311775,0.31055480900697335,asymptotic_fisher_z_for_spearman,15,1,0,7,81,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,MPI,-0.26202184180984117,-0.5895387415914906,0.13948731598432862,asymptotic_fisher_z_for_spearman,26,1,0,13,150,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,RISE,-0.1986223901157319,-0.6756643275767995,0.395663546044816,asymptotic_fisher_z_for_spearman,13,1,0,3,78,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.15834310790094663,-0.6524091527370797,0.43017247333583725,asymptotic_fisher_z_for_spearman,13,1,0,6,78,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM,0.13756718788575895,-0.5387209204120688,0.7060392494363507,asymptotic_fisher_z_for_spearman,10,1,0,3,60,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR,0.5217939320872036,-0.5026038816479956,0.9366950603511063,asymptotic_fisher_z_for_spearman,6,1,0,1,32,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,0.006243712706336117,-0.4619730134931399,0.4717386669193838,asymptotic_fisher_z_for_spearman,18,1,0,7,107,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,0.1674273522902396,-0.26291996086863406,0.5422095243831859,asymptotic_fisher_z_for_spearman,23,1,0,12,129,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,0.25600237522832275,-0.2561621733251243,0.6559366303583302,asymptotic_fisher_z_for_spearman,17,1,0,5,101,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,0.027176767296208517,-0.4919346172671811,0.5320328372873179,asymptotic_fisher_z_for_spearman,15,1,0,7,81,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,MPI,0.17935613548126533,-0.2235249649537075,0.5298942307696064,asymptotic_fisher_z_for_spearman,26,1,0,11,150,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,RISE,-0.10307406435620366,-0.6189100448709597,0.474880808399052,asymptotic_fisher_z_for_spearman,13,1,0,6,78,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,0.23823537325288668,-0.36000579791899207,0.6976448851701131,asymptotic_fisher_z_for_spearman,13,1,0,4,78,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,TUM,0.32943739708057396,-0.37875019691263206,0.7943066636201145,asymptotic_fisher_z_for_spearman,10,1,0,5,60,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,UCR,0.31428571428571433,-0.667539636488983,0.8970448381398304,asymptotic_fisher_z_for_spearman,6,1,0,0,32,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,BAUA,0.10280573377066424,-0.38241928805386405,0.5435853830169687,asymptotic_fisher_z_for_spearman,18,1,0,8,107,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,FUSPCEU,0.11735700211993738,-0.30983330178524476,0.5051239046406021,asymptotic_fisher_z_for_spearman,23,1,0,10,129,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,IZTECH,0.06563831149489045,-0.42852589413269077,0.5295756485630003,asymptotic_fisher_z_for_spearman,17,1,0,8,101,FALSE
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,KNUST,-0.07233852622026189,-0.5637122575435102,0.456853641189118,asymptotic_fisher_z_for_spearman,15,1,0,7,81,FALSE
