run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,participant_key,influence_screen,influence_score,screen_rank
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,UCR::UCR_S018,maximum_absolute_pearson_residual,3.408160045971171,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,3.0734301754517857,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S017,maximum_absolute_pearson_residual,3.4348379270263663,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR::UCR_S018,maximum_absolute_pearson_residual,3.416928716813224,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,3.0107139495702335,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S017,maximum_absolute_pearson_residual,3.4348575132537715,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S018,maximum_absolute_pearson_residual,3.4009150693184953,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,3.0618419330721887,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S017,maximum_absolute_pearson_residual,3.4151771747018302,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,UCR::UCR_S018,maximum_absolute_pearson_residual,3.409771998150781,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,3.077799794309737,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,KNUST::KNUST_S001,maximum_absolute_pearson_residual,4.51539163895466,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,BAUA::BAUA_S025,maximum_absolute_pearson_residual,4.036659249178992,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,THUAS::THUAS_S005,maximum_absolute_pearson_residual,4.016631106366386,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S001,maximum_absolute_pearson_residual,4.525502443380539,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S025,maximum_absolute_pearson_residual,4.03099610373441,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S005,maximum_absolute_pearson_residual,4.007167754101827,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S001,maximum_absolute_pearson_residual,4.526195839370358,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S025,maximum_absolute_pearson_residual,4.038350411734295,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S005,maximum_absolute_pearson_residual,4.019979715751508,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST::KNUST_S001,maximum_absolute_pearson_residual,4.523525743647935,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S025,maximum_absolute_pearson_residual,4.025677049920311,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S005,maximum_absolute_pearson_residual,4.023666716586378,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,THUAS::THUAS_S002,maximum_absolute_pearson_residual,0.9603393698750872,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,BAUA::BAUA_S012,maximum_absolute_pearson_residual,0.9435690461259542,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TUM::TUM_S004,maximum_absolute_pearson_residual,0.913779335100431,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S002,maximum_absolute_pearson_residual,0.9506957465114242,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S012,maximum_absolute_pearson_residual,0.9481629698772991,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S006,maximum_absolute_pearson_residual,0.916903181424183,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S002,maximum_absolute_pearson_residual,0.9474933860056131,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S012,maximum_absolute_pearson_residual,0.9450931156017635,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM::TUM_S004,maximum_absolute_pearson_residual,0.9100965216253843,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S002,maximum_absolute_pearson_residual,0.9666638832215607,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S012,maximum_absolute_pearson_residual,0.9462389092252008,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S001,maximum_absolute_pearson_residual,0.9137370661933625,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,KNUST::KNUST_S007,maximum_absolute_pearson_residual,7.445918500414285,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,UCR::UCR_S038,maximum_absolute_pearson_residual,5.889491411938127,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS::THUAS_S007,maximum_absolute_pearson_residual,5.617736450350659,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S007,maximum_absolute_pearson_residual,7.4435475231819535,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR::UCR_S038,maximum_absolute_pearson_residual,5.917745114537435,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S007,maximum_absolute_pearson_residual,5.600861974919798,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S007,maximum_absolute_pearson_residual,7.487511148372924,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S038,maximum_absolute_pearson_residual,5.883858553092195,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S022,maximum_absolute_pearson_residual,5.62658217801968,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,KNUST::KNUST_S007,maximum_absolute_pearson_residual,7.43828072536474,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,UCR::UCR_S038,maximum_absolute_pearson_residual,5.898623472059779,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S007,maximum_absolute_pearson_residual,5.638908048359889,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,THUAS::THUAS_S002,maximum_absolute_pearson_residual,9.888954865106166,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,KNUST::KNUST_S003,maximum_absolute_pearson_residual,8.041614943690117,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,FUSPCEU::FUSPCEU_S018,maximum_absolute_pearson_residual,7.498957738690123,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S002,maximum_absolute_pearson_residual,9.919272178852847,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S003,maximum_absolute_pearson_residual,8.044573919315171,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU::FUSPCEU_S018,maximum_absolute_pearson_residual,7.563519709347175,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S002,maximum_absolute_pearson_residual,9.96873260028059,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S003,maximum_absolute_pearson_residual,8.036828775298222,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU::FUSPCEU_S018,maximum_absolute_pearson_residual,7.6483624171701425,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S002,maximum_absolute_pearson_residual,9.884887526634333,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,KNUST::KNUST_S003,maximum_absolute_pearson_residual,8.084622893513622,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU::FUSPCEU_S018,maximum_absolute_pearson_residual,7.502824549630853,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,KNUST::KNUST_S007,maximum_absolute_pearson_residual,9.569930879350515,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,FUSPCEU::FUSPCEU_S018,maximum_absolute_pearson_residual,5.820856855110323,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,IZTECH::IZTECH_S006,maximum_absolute_pearson_residual,5.561930236704203,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S007,maximum_absolute_pearson_residual,9.583085997210997,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU::FUSPCEU_S018,maximum_absolute_pearson_residual,5.833775629484817,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH::IZTECH_S006,maximum_absolute_pearson_residual,5.58948043558431,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S007,maximum_absolute_pearson_residual,9.613500891033915,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU::FUSPCEU_S018,maximum_absolute_pearson_residual,5.818039580031817,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH::IZTECH_S006,maximum_absolute_pearson_residual,5.5868540586163284,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,KNUST::KNUST_S007,maximum_absolute_pearson_residual,9.588679557044394,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU::FUSPCEU_S018,maximum_absolute_pearson_residual,5.851858998775015,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,IZTECH::IZTECH_S006,maximum_absolute_pearson_residual,5.585066528547458,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,FUSPCEU::FUSPCEU_S007,maximum_absolute_pearson_residual,8.962584793922046,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,IZTECH::IZTECH_S001,maximum_absolute_pearson_residual,8.18210027617868,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,BAUA::BAUA_S003,maximum_absolute_pearson_residual,8.003484249483066,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU::FUSPCEU_S007,maximum_absolute_pearson_residual,8.982992443252115,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH::IZTECH_S001,maximum_absolute_pearson_residual,8.169059617844457,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S003,maximum_absolute_pearson_residual,8.036493078762,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU::FUSPCEU_S007,maximum_absolute_pearson_residual,8.915258055899624,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH::IZTECH_S001,maximum_absolute_pearson_residual,8.1777320761055865,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S003,maximum_absolute_pearson_residual,7.995993138884433,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU::FUSPCEU_S007,maximum_absolute_pearson_residual,8.937541956967761,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,IZTECH::IZTECH_S001,maximum_absolute_pearson_residual,8.202583936168143,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S003,maximum_absolute_pearson_residual,7.993550691082197,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,UCR::UCR_S020,maximum_absolute_pearson_residual,9.024085697180036,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,TUM::TUM_S004,maximum_absolute_pearson_residual,8.106685698703323,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,UCR::UCR_S013,maximum_absolute_pearson_residual,7.8855948654207175,3
