run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,omitted_site,spearman_rho,conf_low,conf_high,interval_method,pairs,sites,metric_tied_participants,leba_tied_participants,represented_days,p_value_reported
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.18636451040909768,-0.3395881765538455,-0.023505132526592993,asymptotic_fisher_z_for_spearman,144,7,4,128,736,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.186186786281251,-0.3571219891834609,-0.0031848942531247917,asymptotic_fisher_z_for_spearman,115,7,0,98,577,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,-0.13554239932799608,-0.2982745393015331,0.03484701224554688,asymptotic_fisher_z_for_spearman,134,7,4,117,687,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,-0.07293665734476744,-0.24080794228848046,0.09917174849750882,asymptotic_fisher_z_for_spearman,132,7,3,115,683,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,-0.050249592425511413,-0.21614350167995233,0.1184642689559112,asymptotic_fisher_z_for_spearman,137,7,3,120,697,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,-0.01717391310696752,-0.18315100570800538,0.14975511469130148,asymptotic_fisher_z_for_spearman,139,7,2,122,717,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,RISE,0.008776390596083525,-0.15856098825708753,0.17562366182103686,asymptotic_fisher_z_for_spearman,138,7,4,121,698,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.04004122770690385,-0.20517416024622778,0.12730833127313707,asymptotic_fisher_z_for_spearman,139,7,4,122,714,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM,-0.027163997484189607,-0.18989614341938665,0.13702076320091056,asymptotic_fisher_z_for_spearman,144,7,4,127,736,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR,0.04385366593735081,-0.14038410143298125,0.22515612135782687,asymptotic_fisher_z_for_spearman,115,7,0,98,577,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,BAUA,0.23808177745907924,0.07137521298635924,0.3918489246559532,asymptotic_fisher_z_for_spearman,134,7,4,117,687,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,0.07884117486194578,-0.09328802299449586,0.2463942465344462,asymptotic_fisher_z_for_spearman,132,7,3,115,683,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,IZTECH,0.12254650709978147,-0.04611681718290387,0.28441639962520815,asymptotic_fisher_z_for_spearman,137,7,3,120,697,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,KNUST,0.03534823210778659,-0.13192904497930333,0.20066800619397612,asymptotic_fisher_z_for_spearman,139,7,2,122,717,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,RISE,0.08494829047789974,-0.08333957420247891,0.24852524438013163,asymptotic_fisher_z_for_spearman,138,7,4,121,698,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,THUAS,0.09143079388514082,-0.07623049334175086,0.25406390998807044,asymptotic_fisher_z_for_spearman,139,7,4,122,714,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,TUM,0.10250486570857333,-0.062112521236617105,0.2616929008306672,asymptotic_fisher_z_for_spearman,144,7,4,127,736,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,UCR,0.029623167721061293,-0.1543244099041239,0.21158593337858186,asymptotic_fisher_z_for_spearman,115,7,0,98,577,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,BAUA,0.21185665532754383,0.04384347924313615,0.36821564801727,asymptotic_fisher_z_for_spearman,134,7,0,115,746,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,FUSPCEU,0.2945701749664196,0.13025392448555162,0.4431377542080466,asymptotic_fisher_z_for_spearman,132,7,0,114,733,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,IZTECH,0.2744855635685397,0.11192248094853276,0.42274001190250776,asymptotic_fisher_z_for_spearman,137,7,0,118,753,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,KNUST,0.23960083830180984,0.07613743742500083,0.39052225518388684,asymptotic_fisher_z_for_spearman,139,7,0,120,772,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,RISE,0.19804396953614367,0.03199808047440651,0.35345164065110024,asymptotic_fisher_z_for_spearman,138,7,0,120,761,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,THUAS,0.19077022780783803,0.025065588567295523,0.3462722522784668,asymptotic_fisher_z_for_spearman,139,7,0,120,762,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TUM,0.2693371581382374,0.11063550915655239,0.41464503656292584,asymptotic_fisher_z_for_spearman,144,7,0,125,796,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,UCR,0.25149343628521487,0.07168409249332966,0.4154710199906645,asymptotic_fisher_z_for_spearman,115,7,0,97,634,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,-0.13299100711249578,-0.2959056341162797,0.03744184990276034,asymptotic_fisher_z_for_spearman,134,7,0,117,746,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,-0.13348721102194272,-0.2975722424848843,0.03825786531321258,asymptotic_fisher_z_for_spearman,132,7,0,115,733,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,-0.16923747160328373,-0.32765294179573884,-0.0015664454172333569,asymptotic_fisher_z_for_spearman,137,7,0,120,753,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,-0.1694308159026726,-0.3267148765945592,-0.0030150645001666685,asymptotic_fisher_z_for_spearman,139,7,0,122,772,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,-0.121078158516273,-0.2824678942815547,0.04697715523425556,asymptotic_fisher_z_for_spearman,138,7,0,122,761,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,-0.1631601967959948,-0.32094219098450105,0.0034338969754891344,asymptotic_fisher_z_for_spearman,139,7,0,122,762,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.11091811693713488,-0.2696025007932313,0.05363086232863787,asymptotic_fisher_z_for_spearman,144,7,0,128,796,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.11903738842207358,-0.29570243839496607,0.06550080599512735,asymptotic_fisher_z_for_spearman,115,7,0,98,634,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,-0.03044713404352464,-0.1990079637777434,0.13986345175710396,asymptotic_fisher_z_for_spearman,134,7,0,117,746,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,-0.06645127633033329,-0.23465923478623169,0.10562045312265239,asymptotic_fisher_z_for_spearman,132,7,0,115,733,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,-0.005610360368275854,-0.17316291148277113,0.16225780296421746,asymptotic_fisher_z_for_spearman,137,7,0,120,753,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,0.028013151134549965,-0.13913661907385938,0.19361091620146476,asymptotic_fisher_z_for_spearman,139,7,0,122,772,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,RISE,0.08530053147301436,-0.08298721611405364,0.2488581121467002,asymptotic_fisher_z_for_spearman,138,7,0,121,761,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,0.034103223581210984,-0.13315365890465408,0.19947138977113407,asymptotic_fisher_z_for_spearman,139,7,0,122,762,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM,4.277142247690637e-4,-0.1631596269435655,0.16399216662669466,asymptotic_fisher_z_for_spearman,144,7,0,127,796,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR,-0.012698341225781472,-0.19535457673861586,0.17080929826511798,asymptotic_fisher_z_for_spearman,115,7,0,98,634,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,0.009457021942597989,-0.16038861306125382,0.178758732009292,asymptotic_fisher_z_for_spearman,134,7,0,117,746,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,-0.011666552663907639,-0.18217582830087706,0.15952389876172873,asymptotic_fisher_z_for_spearman,132,7,0,115,733,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,-0.021029178218922275,-0.18808131843896692,0.1472054913817194,asymptotic_fisher_z_for_spearman,137,7,0,120,753,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,-0.08004848810291643,-0.24330647335303973,0.08762013258819937,asymptotic_fisher_z_for_spearman,139,7,0,122,772,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,-0.06934438471748172,-0.23374068549056834,0.0989065598502571,asymptotic_fisher_z_for_spearman,138,7,0,121,761,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,-0.09610991973423809,-0.25847451992245263,0.07153562799487041,asymptotic_fisher_z_for_spearman,139,7,0,122,762,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,-0.07733351016628855,-0.2379000244302716,0.08734735104485061,asymptotic_fisher_z_for_spearman,144,7,0,127,796,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,-0.09094443163341995,-0.26956585812720413,0.09372686423282925,asymptotic_fisher_z_for_spearman,115,7,0,98,634,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,BAUA,0.0503613856672322,-0.12155710026930612,0.21934627095814777,asymptotic_fisher_z_for_spearman,132,7,0,114,637,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,FUSPCEU,0.058639467191658946,-0.11403299008310987,0.22787297829215644,asymptotic_fisher_z_for_spearman,131,7,0,113,659,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,IZTECH,0.14896441168976457,-0.0205089134218872,0.31011636098364265,asymptotic_fisher_z_for_spearman,135,7,0,117,638,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,KNUST,0.06073153357669213,-0.10746390430800114,0.22554739529358728,asymptotic_fisher_z_for_spearman,138,7,0,120,685,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,RISE,0.023963463259793167,-0.1449541403259289,0.19152376918803485,asymptotic_fisher_z_for_spearman,136,7,0,119,643,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,THUAS,0.07182653125917973,-0.09705816004204515,0.23669074252969907,asymptotic_fisher_z_for_spearman,137,7,0,119,651,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,TUM,0.09456118291961566,-0.07127634958638109,0.25531151956256315,asymptotic_fisher_z_for_spearman,142,7,0,124,684,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,UCR,0.1186476208378346,-0.06756303248992584,0.2968707051388731,asymptotic_fisher_z_for_spearman,113,7,0,96,527,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,-0.046565542066529575,-0.21572153762145116,0.12530391384503056,asymptotic_fisher_z_for_spearman,132,7,0,115,637,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,-0.06328314452532505,-0.23228723739811713,0.10943017905116499,asymptotic_fisher_z_for_spearman,131,7,0,114,659,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,-0.06783640749831661,-0.23411030934003907,0.10229316449201858,asymptotic_fisher_z_for_spearman,135,7,0,118,638,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,-0.046506154572361395,-0.21196373578482602,0.1215432439076214,asymptotic_fisher_z_for_spearman,138,7,0,121,685,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,-0.06587114249492945,-0.23163558439579335,0.10361060274755807,asymptotic_fisher_z_for_spearman,136,7,0,120,643,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,-0.05462293598190873,-0.2203200470510004,0.11413818452363106,asymptotic_fisher_z_for_spearman,137,7,0,120,651,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.021424838350535613,-0.18549744516157954,0.14380997840777412,asymptotic_fisher_z_for_spearman,142,7,0,126,684,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.01370823652630693,-0.19793682053381373,0.17145576776199362,asymptotic_fisher_z_for_spearman,113,7,0,96,527,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,-0.1093211284667307,-0.2750555414661782,0.06272297649214746,asymptotic_fisher_z_for_spearman,132,7,0,115,637,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,-0.053002576344275854,-0.2225052110488293,0.11961033103882894,asymptotic_fisher_z_for_spearman,131,7,0,114,659,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.01839046673570194,-0.1510359768039123,0.1867672877202639,asymptotic_fisher_z_for_spearman,135,7,0,118,638,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,-0.0019835611681010483,-0.16903237015222597,0.1651760254216482,asymptotic_fisher_z_for_spearman,138,7,0,121,685,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,RISE,0.04946574866921761,-0.11986521641605072,0.216000060313914,asymptotic_fisher_z_for_spearman,136,7,0,119,643,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.002726020257828157,-0.17036361849752965,0.16506493451328674,asymptotic_fisher_z_for_spearman,137,7,0,120,651,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM,0.01002787534540313,-0.1549553645719386,0.17446695420379066,asymptotic_fisher_z_for_spearman,142,7,0,125,684,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR,-0.08164204034398449,-0.26241420624072903,0.1046663313257141,asymptotic_fisher_z_for_spearman,113,7,0,96,527,FALSE
