run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,converged,positive_definite_hessian,singular,max_gradient,timing_min_hour,timing_max_hour,timing_span_hours,early_cluster_fraction,late_cluster_fraction,timing_cutpoint_hour,observations_within_one_hour_of_cut,fraction_within_one_hour_of_cut,timing_status,shapiro_p,residual_variance_ratio,standardized_residual_over_3_fraction,standardized_residual_over_4_fraction,dharma_uniformity_p,dharma_dispersion_p,dharma_zero_inflation_p,dharma_outlier_p,observed_zero_fraction,simulated_zero_fraction,zero_fraction_ratio,residual_status,observed_below_bound_n,observed_above_bound_n,predicted_below_bound_n,predicted_above_bound_n,prediction_bound_status,audit_upper_threshold,observed_above_audit_threshold_n,predicted_above_audit_threshold_n,audit_threshold_status,participants_with_lag1,median_participant_lag1,pooled_within_participant_lag1,serial_dependence_status,fit_error,fit_warnings,diagnostic_status,model_adequacy,specified_limitations
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,8.473080015392043e-6,,,,,,,,,NOT_APPLICABLE,8.113928549603332e-16,2.2175216331332543,0.013303769401330377,0.005543237250554324,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.04663328507081345,-0.0497670118662954,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,7.27482074580621e-6,,,,,,,,,NOT_APPLICABLE,7.635180786938947e-16,2.2116932179967166,0.013303769401330377,0.005543237250554324,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.04663328507081345,-0.049725802719536506,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,2.036131263594143e-6,,,,,,,,,NOT_APPLICABLE,4.8117280591753444e-18,2.982045319477897,0.014412416851441241,0.0066518847006651885,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.08800178856598424,-0.04856421131258614,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,2.0520474208751693e-6,,,,,,,,,NOT_APPLICABLE,5.376496606667719e-18,3.1603128032200845,0.013303769401330377,0.0066518847006651885,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.08800178856598424,-0.04989850160359902,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,2.0691004465334117e-6,,,,,,,,,NOT_APPLICABLE,5.148494122778928e-18,3.1267817888308898,0.013303769401330377,0.0066518847006651885,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.08800178856598424,-0.049540823228302854,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,1.892885848064907e-6,,,,,,,,,NOT_APPLICABLE,5.022600795719535e-18,3.049888637349022,0.013303769401330377,0.0066518847006651885,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.08800178856598424,-0.04943704255313328,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,4.554578936222242e-7,,,,,,,,,NOT_APPLICABLE,4.282478432432754e-21,12.83541740354994,0.011086474501108648,0.004434589800443459,,,,,,,,WARN_STRONG_GAUSSIAN_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,152,-0.09377235383925098,-0.012492401128922966,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,4.760636329592671e-7,,,,,,,,,NOT_APPLICABLE,4.323395037353214e-21,13.001145006294555,0.011086474501108648,0.004434589800443459,,,,,,,,WARN_STRONG_GAUSSIAN_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,152,-0.09377235383925098,-0.012724070480695375,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,4.6142645260260906e-7,,,,,,,,,NOT_APPLICABLE,4.069879182232457e-21,12.790593871198718,0.011086474501108648,0.004434589800443459,,,,,,,,WARN_STRONG_GAUSSIAN_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,152,-0.09377235383925098,-0.012229463057814674,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,4.654054919228656e-7,,,,,,,,,NOT_APPLICABLE,4.133362086504124e-21,12.783268235395079,0.011086474501108648,0.004434589800443459,,,,,,,,WARN_STRONG_GAUSSIAN_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,152,-0.09377235383925098,-0.012530670567544713,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.07845817476035728,0.376,0.816,1,0.0942350332594235,0.09174722838137472,1.0271158586688578,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.15156641253679073,-0.06215401521795195,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.08438158280613692,0.368,0.856,0.3437274991482734,0.0942350332594235,0.09224390243902439,1.021585500697082,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.15156641253679073,-0.067836096673841,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.07369315738911673,0.424,0.824,1,0.0942350332594235,0.09190243902439024,1.0253812005404364,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.15156641253679073,-0.0672693522363653,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.0849485987996814,0.296,0.888,0.571570141758454,0.0942350332594235,0.09200886917960088,1.0241951031424716,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.15156641253679068,-0.06443601682668501,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.05187750368086341,0.352,0.752,0.6951424498754503,0.02444987775061125,0.022430317848410757,1.090037061260083,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,151,-0.11985426366369427,0.03863787125592098,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.003622969537245002,0.464,0.824,0.4304084578713345,0.02444987775061125,0.022792176039119805,1.072731173567904,WARN_TWEEDIE_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,151,-0.11985426366369427,0.03855792420688257,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_TWEEDIE_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.00812230548406779,0.392,0.792,0.6951424498754503,0.02444987775061125,0.02300244498777506,1.0629251700680273,WARN_TWEEDIE_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,151,-0.11985426366369432,0.037758340288488235,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_TWEEDIE_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.05476809629493795,0.36,0.752,0.5501380159603109,0.02444987775061125,0.022322738386308067,1.095290251916758,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,151,-0.11985426366369427,0.037426439998929494,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,4.5133674575481564e-7,,,,,,,,,NOT_APPLICABLE,2.6250744484126654e-7,1.5606791096364219,0.008075370121130552,0.0026917900403768506,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,6,0,0,PASS,140,-0.30709916923218794,-0.15334340128076515,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,1.0530811778153293e-5,,,,,,,,,NOT_APPLICABLE,3.8328877438995797e-7,1.7836633502918215,0.008075370121130552,0.0026917900403768506,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,6,0,0,PASS,140,-0.30709916923218794,-0.14842935360693552,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,6.953086995054036e-6,,,,,,,,,NOT_APPLICABLE,3.234547188085577e-7,1.517959806018483,0.008075370121130552,0.0026917900403768506,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,6,0,0,PASS,140,-0.30709916923218794,-0.15116078865586471,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,4.3314685171935707e-7,,,,,,,,,NOT_APPLICABLE,2.57757804811366e-7,1.5821930651631884,0.008075370121130552,0.0026917900403768506,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,6,0,0,PASS,140,-0.30709916923218794,-0.15310329295584707,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,6.47275797074496e-11,0.48,0,0.005640928132200012,0.004645760743321719,0,Inf,WARN_STRONG_TWEEDIE_MISFIT,0,0,0,243,WARN_PREDICTED_BOUND,,,,NOT_APPLICABLE,151,0.012326827113395677,0.01773050701085663,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,1.41729283243677e-10,0.384,0,0.002910011373253454,0.004645760743321719,0,Inf,WARN_STRONG_TWEEDIE_MISFIT,0,0,0,241,WARN_PREDICTED_BOUND,,,,NOT_APPLICABLE,151,0.012326827113395692,0.01757463843789337,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,1.493183110360564e-10,0.656,0,0.005640928132200012,0.004645760743321719,0,Inf,WARN_STRONG_TWEEDIE_MISFIT,0,0,0,244,WARN_PREDICTED_BOUND,,,,NOT_APPLICABLE,151,0.012326827113395594,0.017126001149334925,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,3.4712407756951555e-9,0.472,0,7.302800787443378e-4,0.004645760743321719,0,Inf,WARN_STRONG_TWEEDIE_MISFIT,0,0,0,244,WARN_PREDICTED_BOUND,,,,NOT_APPLICABLE,151,0.012326827113395705,0.016785351550770596,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,5.499032340594567e-6,,,,,,,,,NOT_APPLICABLE,1.456197647882651e-4,1.1219222390489707,0.004434589800443459,0,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.15237728540159498,-0.03880653588675251,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,8.2519591160235e-6,,,,,,,,,NOT_APPLICABLE,1.4438990635678281e-4,1.088376580276733,0.004434589800443459,0,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.15237728540159498,-0.0403006314869276,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,1.2657892511924729e-5,,,,,,,,,NOT_APPLICABLE,1.304569791273147e-4,1.1033370615991227,0.005543237250554324,0,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.1523772854015949,-0.03986756957903455,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,2.2595258997171186e-6,,,,,,,,,NOT_APPLICABLE,7.951292624355453e-5,1.1756362047241251,0.005543237250554324,0,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.15237728540159493,-0.03878739274545018,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,3.80168785341084e-6,5,19,14,0,0,,,,PASS,1.9401076005275315e-14,1.2559021962806345,0.011086474501108648,0.0011086474501108647,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.21677780184316434,-0.06826267116911898,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,3.7130121199879795e-6,5,19,14,0,0,,,,PASS,2.060488592273315e-14,1.26035284963798,0.011086474501108648,0.0011086474501108647,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.21677780184316434,-0.06762179599860094,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,3.751665644813329e-6,5,19,14,0,0,,,,PASS,1.8092802298345272e-14,1.2465115178140262,0.011086474501108648,0.0011086474501108647,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.21677780184316434,-0.06746448226125448,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,3.7834979593753815e-6,5,19,14,0,0,,,,PASS,1.8470598682835092e-14,1.2937698449660318,0.011086474501108648,0.0011086474501108647,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.21677780184316434,-0.06745157946706912,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,1.9520030036801472e-5,-6.899999999999999,14.9,21.799999999999997,0.5521064301552107,0.01662971175166297,16,0,0,PASS,4.093376935781332e-21,2.2196693843898707,0.012195121951219513,0.007760532150776054,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.114718206860639,-0.07691506573552619,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,1.922444425872527e-5,-6.899999999999999,14.9,21.799999999999997,0.5521064301552107,0.01662971175166297,16,0,0,PASS,3.1188658056986076e-21,2.220153063716477,0.012195121951219513,0.007760532150776054,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.114718206860639,-0.07754064645216333,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,1.535454430268146e-5,-6.899999999999999,14.9,21.799999999999997,0.5521064301552107,0.01662971175166297,16,0,0,PASS,3.1756992030896173e-21,2.0026322356549526,0.012195121951219513,0.007760532150776054,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.114718206860639,-0.07365984136434069,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,1.9590515876188874e-5,-6.899999999999999,14.9,21.799999999999997,0.5521064301552107,0.01662971175166297,16,0,0,PASS,3.455220055939082e-21,2.153533318292062,0.012195121951219513,0.007760532150776054,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.114718206860639,-0.07697585087599701,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
