run_id,data_scenario_id,placement,sample_scenario,participant_key,site,Id,local_date,mder,viable_minutes,expected_minutes,tukey_outer_fence,outer_tail_flag,upper_tail_rank
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S012,FUSPCEU,FUSPCEU_S012,2024-12-03,0.7138932902248397,,,1.2486651944363871,FALSE,295
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S005,BAUA,BAUA_S005,2025-06-13,0.7126516908430299,,,1.2486651944363871,FALSE,296
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S004,FUSPCEU,FUSPCEU_S004,2024-10-11,0.7112130434180169,,,1.2486651944363871,FALSE,297
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S007,TUM,TUM_S007,2024-07-02,0.7111846092058474,,,1.2486651944363871,FALSE,298
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-25,0.7108602124220617,,,1.2486651944363871,FALSE,299
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S024,BAUA,BAUA_S024,2025-10-19,0.707120651955183,,,1.2486651944363871,FALSE,300
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S022,BAUA,BAUA_S022,2025-09-24,0.7068083532437182,,,1.2486651944363871,FALSE,301
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S015,FUSPCEU,FUSPCEU_S015,2024-11-29,0.7067498223445945,,,1.2486651944363871,FALSE,302
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-28,0.7056645053490046,,,1.2486651944363871,FALSE,303
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S006,THUAS,THUAS_S006,2025-04-02,0.7055448599369303,,,1.2486651944363871,FALSE,304
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-26,0.7055157101301591,,,1.2486651944363871,FALSE,305
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S002,TUM,TUM_S002,2024-05-29,0.7042523543583658,,,1.2486651944363871,FALSE,306
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S012,FUSPCEU,FUSPCEU_S012,2024-12-06,0.7039958619428079,,,1.2486651944363871,FALSE,307
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S002,TUM,TUM_S002,2024-05-28,0.702623672268441,,,1.2486651944363871,FALSE,308
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,KNUST::KNUST_S013,KNUST,KNUST_S013,2025-01-17,0.7017628194738942,,,1.2486651944363871,FALSE,309
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-09,0.6988482493971019,,,1.2486651944363871,FALSE,310
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S011,FUSPCEU,FUSPCEU_S011,2024-11-13,0.6979019111344102,,,1.2486651944363871,FALSE,311
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S004,RISE,RISE_S004,2025-03-30,0.697027662797803,,,1.2486651944363871,FALSE,312
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S006,RISE,RISE_S006,2025-04-15,0.6970254247922474,,,1.2486651944363871,FALSE,313
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,KNUST::KNUST_S008,KNUST,KNUST_S008,2024-12-01,0.6967652961957573,,,1.2486651944363871,FALSE,314
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,KNUST::KNUST_S012,KNUST,KNUST_S012,2025-01-12,0.6959653052134537,,,1.2486651944363871,FALSE,315
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-24,0.6952609181109879,,,1.2486651944363871,FALSE,316
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S001,TUM,TUM_S001,2024-05-15,0.6952432051429848,,,1.2486651944363871,FALSE,317
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S001,UCR,UCR_S001,2025-06-22,0.6922868500832575,,,1.2486651944363871,FALSE,318
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-26,0.6904374637644023,,,1.2486651944363871,FALSE,319
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-30,0.6893831366908605,,,1.2486651944363871,FALSE,320
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-18,0.6893724206179002,,,1.2486651944363871,FALSE,321
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-25,0.6884339500219647,,,1.2486651944363871,FALSE,322
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S001,TUM,TUM_S001,2024-05-17,0.6875065772497093,,,1.2486651944363871,FALSE,323
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S010,FUSPCEU,FUSPCEU_S010,2024-11-05,0.6868630807034904,,,1.2486651944363871,FALSE,324
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-29,0.686264549375981,,,1.2486651944363871,FALSE,325
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S020,FUSPCEU,FUSPCEU_S020,2025-01-23,0.6854608571813605,,,1.2486651944363871,FALSE,326
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S019,FUSPCEU,FUSPCEU_S019,2024-12-11,0.6843688531391834,,,1.2486651944363871,FALSE,327
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S018,BAUA,BAUA_S018,2025-09-09,0.6823233650214973,,,1.2486651944363871,FALSE,328
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S022,BAUA,BAUA_S022,2025-09-27,0.6815434611489651,,,1.2486651944363871,FALSE,329
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S018,FUSPCEU,FUSPCEU_S018,2024-12-10,0.6809779304927992,,,1.2486651944363871,FALSE,330
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S003,BAUA,BAUA_S003,2025-06-11,0.6808909248993534,,,1.2486651944363871,FALSE,331
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S006,RISE,RISE_S006,2025-04-17,0.6799645794125458,,,1.2486651944363871,FALSE,332
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S006,THUAS,THUAS_S006,2025-04-06,0.6792342266184127,,,1.2486651944363871,FALSE,333
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S005,FUSPCEU,FUSPCEU_S005,2024-10-15,0.6786872876536277,,,1.2486651944363871,FALSE,334
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S005,FUSPCEU,FUSPCEU_S005,2024-10-18,0.6785505981934075,,,1.2486651944363871,FALSE,335
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S001,RISE,RISE_S001,2025-03-04,0.6771231689766677,,,1.2486651944363871,FALSE,336
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-23,0.675583065221212,,,1.2486651944363871,FALSE,337
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S015,IZTECH,IZTECH_S015,2025-04-29,0.6750478801921836,,,1.2486651944363871,FALSE,338
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S005,BAUA,BAUA_S005,2025-06-14,0.6749772832251771,,,1.2486651944363871,FALSE,339
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S011,FUSPCEU,FUSPCEU_S011,2024-11-14,0.6740686717975038,,,1.2486651944363871,FALSE,340
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S012,IZTECH,IZTECH_S012,2025-04-24,0.6720286180716216,,,1.2486651944363871,FALSE,341
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S007,TUM,TUM_S007,2024-07-04,0.6706882241771144,,,1.2486651944363871,FALSE,342
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-22,0.6704143131322922,,,1.2486651944363871,FALSE,343
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S007,THUAS,THUAS_S007,2025-04-08,0.6692001995871468,,,1.2486651944363871,FALSE,344
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S003,UCR,UCR_S003,2025-06-19,0.6686595765490476,,,1.2486651944363871,FALSE,345
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S020,FUSPCEU,FUSPCEU_S020,2025-01-21,0.668483400109194,,,1.2486651944363871,FALSE,346
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-27,0.6683383216099928,,,1.2486651944363871,FALSE,347
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S006,RISE,RISE_S006,2025-04-16,0.6680064233292411,,,1.2486651944363871,FALSE,348
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-24,0.6668387157152313,,,1.2486651944363871,FALSE,349
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S003,BAUA,BAUA_S003,2025-06-12,0.6662545419108982,,,1.2486651944363871,FALSE,350
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S013,IZTECH,IZTECH_S013,2025-04-23,0.6655588823520734,,,1.2486651944363871,FALSE,351
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-17,0.6653456650519923,,,1.2486651944363871,FALSE,352
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S002,THUAS,THUAS_S002,2025-03-04,0.6641643916471323,,,1.2486651944363871,FALSE,353
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S012,FUSPCEU,FUSPCEU_S012,2024-12-04,0.6639300110463275,,,1.2486651944363871,FALSE,354
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-27,0.6638842073953024,,,1.2486651944363871,FALSE,355
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-26,0.6632346607115925,,,1.2486651944363871,FALSE,356
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S004,FUSPCEU,FUSPCEU_S004,2024-10-09,0.6629677355159922,,,1.2486651944363871,FALSE,357
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S003,THUAS,THUAS_S003,2025-03-21,0.6629234133930557,,,1.2486651944363871,FALSE,358
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S003,FUSPCEU,FUSPCEU_S003,2024-10-10,0.6623530815643646,,,1.2486651944363871,FALSE,359
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S003,UCR,UCR_S003,2025-06-18,0.6618980338301327,,,1.2486651944363871,FALSE,360
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-21,0.661305435539083,,,1.2486651944363871,FALSE,361
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S006,BAUA,BAUA_S006,2025-06-16,0.660349230850627,,,1.2486651944363871,FALSE,362
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S003,UCR,UCR_S003,2025-06-17,0.6603413833107561,,,1.2486651944363871,FALSE,363
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-20,0.6600118610497034,,,1.2486651944363871,FALSE,364
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S003,FUSPCEU,FUSPCEU_S003,2024-10-11,0.6590798975054386,,,1.2486651944363871,FALSE,365
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S009,FUSPCEU,FUSPCEU_S009,2024-11-08,0.6585529398587973,,,1.2486651944363871,FALSE,366
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S003,RISE,RISE_S003,2025-03-23,0.6582077854635635,,,1.2486651944363871,FALSE,367
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-25,0.6575192854224972,,,1.2486651944363871,FALSE,368
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-19,0.6544901167631415,,,1.2486651944363871,FALSE,369
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S005,UCR,UCR_S005,2025-06-29,0.6518879129747017,,,1.2486651944363871,FALSE,370
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-16,0.6510150818992768,,,1.2486651944363871,FALSE,371
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S003,FUSPCEU,FUSPCEU_S003,2024-10-09,0.6506948431175197,,,1.2486651944363871,FALSE,372
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S003,IZTECH,IZTECH_S003,2025-01-09,0.6504490690497337,,,1.2486651944363871,FALSE,373
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S024,BAUA,BAUA_S024,2025-10-17,0.6494326369197985,,,1.2486651944363871,FALSE,374
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S003,BAUA,BAUA_S003,2025-06-14,0.6488984687188187,,,1.2486651944363871,FALSE,375
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S024,BAUA,BAUA_S024,2025-10-18,0.648394948090528,,,1.2486651944363871,FALSE,376
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S004,RISE,RISE_S004,2025-03-28,0.6470172812839686,,,1.2486651944363871,FALSE,377
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S003,TUM,TUM_S003,2024-06-05,0.6438421500631566,,,1.2486651944363871,FALSE,378
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S002,UCR,UCR_S002,2025-06-20,0.6437786426999907,,,1.2486651944363871,FALSE,379
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S007,FUSPCEU,FUSPCEU_S007,2024-10-22,0.6433191122492548,,,1.2486651944363871,FALSE,380
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S008,FUSPCEU,FUSPCEU_S008,2024-10-24,0.6432727100358769,,,1.2486651944363871,FALSE,381
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S003,FUSPCEU,FUSPCEU_S003,2024-10-12,0.6431113755741544,,,1.2486651944363871,FALSE,382
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S003,TUM,TUM_S003,2024-06-04,0.6428688273130612,,,1.2486651944363871,FALSE,383
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-28,0.6426325923183382,,,1.2486651944363871,FALSE,384
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S001,THUAS,THUAS_S001,2025-02-27,0.6423170326838358,,,1.2486651944363871,FALSE,385
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S005,IZTECH,IZTECH_S005,2025-01-23,0.641994832582564,,,1.2486651944363871,FALSE,386
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S004,FUSPCEU,FUSPCEU_S004,2024-10-08,0.6419412666575872,,,1.2486651944363871,FALSE,387
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S019,FUSPCEU,FUSPCEU_S019,2024-12-13,0.6412285729931373,,,1.2486651944363871,FALSE,388
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S007,FUSPCEU,FUSPCEU_S007,2024-10-26,0.6399664407219452,,,1.2486651944363871,FALSE,389
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S001,THUAS,THUAS_S001,2025-02-25,0.6393388857728554,,,1.2486651944363871,FALSE,390
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S009,FUSPCEU,FUSPCEU_S009,2024-11-07,0.6383304743723487,,,1.2486651944363871,FALSE,391
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S024,FUSPCEU,FUSPCEU_S024,2025-02-05,0.6378243174293161,,,1.2486651944363871,FALSE,392
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S003,IZTECH,IZTECH_S003,2025-01-08,0.637782490308572,,,1.2486651944363871,FALSE,393
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S002,IZTECH,IZTECH_S002,2025-01-07,0.6374663768510365,,,1.2486651944363871,FALSE,394
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-30,0.6373748130591054,,,1.2486651944363871,FALSE,395
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S025,BAUA,BAUA_S025,2025-10-17,0.636875725031901,,,1.2486651944363871,FALSE,396
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S007,FUSPCEU,FUSPCEU_S007,2024-10-24,0.6367904138790715,,,1.2486651944363871,FALSE,397
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-18,0.6346477333580116,,,1.2486651944363871,FALSE,398
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S003,IZTECH,IZTECH_S003,2025-01-07,0.633162543785003,,,1.2486651944363871,FALSE,399
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-15,0.6331141843374474,,,1.2486651944363871,FALSE,400
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S007,IZTECH,IZTECH_S007,2025-02-28,0.6326941181296716,,,1.2486651944363871,FALSE,401
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S016,RISE,RISE_S016,2025-10-10,0.6325173673623934,,,1.2486651944363871,FALSE,402
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S005,TUM,TUM_S005,2024-06-18,0.6319541271922697,,,1.2486651944363871,FALSE,403
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S025,FUSPCEU,FUSPCEU_S025,2025-02-06,0.6313784434362419,,,1.2486651944363871,FALSE,404
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S022,FUSPCEU,FUSPCEU_S022,2025-01-31,0.6313138894694049,,,1.2486651944363871,FALSE,405
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S018,BAUA,BAUA_S018,2025-09-14,0.6308853238910939,,,1.2486651944363871,FALSE,406
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S005,UCR,UCR_S005,2025-06-24,0.629464543691394,,,1.2486651944363871,FALSE,407
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S024,BAUA,BAUA_S024,2025-10-14,0.6284748405679965,,,1.2486651944363871,FALSE,408
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S022,BAUA,BAUA_S022,2025-09-26,0.6280893337496163,,,1.2486651944363871,FALSE,409
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S005,UCR,UCR_S005,2025-06-26,0.6275698922902172,,,1.2486651944363871,FALSE,410
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S008,FUSPCEU,FUSPCEU_S008,2024-10-22,0.6271868780294996,,,1.2486651944363871,FALSE,411
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S005,UCR,UCR_S005,2025-06-25,0.6271827237549551,,,1.2486651944363871,FALSE,412
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S003,BAUA,BAUA_S003,2025-06-15,0.626618879063135,,,1.2486651944363871,FALSE,413
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S006,RISE,RISE_S006,2025-04-20,0.6229922615158723,,,1.2486651944363871,FALSE,414
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S003,TUM,TUM_S003,2024-06-08,0.6221248797114503,,,1.2486651944363871,FALSE,415
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S015,IZTECH,IZTECH_S015,2025-04-30,0.6217960765861574,,,1.2486651944363871,FALSE,416
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S005,IZTECH,IZTECH_S005,2025-01-24,0.6208751085494145,,,1.2486651944363871,FALSE,417
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S004,RISE,RISE_S004,2025-03-27,0.6199086106120631,,,1.2486651944363871,FALSE,418
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S003,TUM,TUM_S003,2024-06-06,0.6197503541165226,,,1.2486651944363871,FALSE,419
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S011,FUSPCEU,FUSPCEU_S011,2024-11-16,0.619223823631724,,,1.2486651944363871,FALSE,420
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S007,THUAS,THUAS_S007,2025-04-13,0.6185774955769363,,,1.2486651944363871,FALSE,421
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S001,THUAS,THUAS_S001,2025-02-24,0.618452175418898,,,1.2486651944363871,FALSE,422
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-29,0.6154518979655685,,,1.2486651944363871,FALSE,423
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-23,0.6142938435863442,,,1.2486651944363871,FALSE,424
