within_omission_observed_range,difference_from_main,ratio_to_main,run_id,placement,metric_id,omitted_site,photoperiod_hours,response_estimate,response_lower_pointwise,response_upper_pointwise,main_response_estimate,main_pooled_eligible,main_loso_eligible
TRUE,-0.004918976067023073,0.9702911500995836,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,17.2,0.16065377695140057,0.0998168977764956,0.24001324309931457,0.16557275301842364,FALSE,FALSE
TRUE,-0.00477835467218124,0.9708081664924386,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,17.3,0.15890970798217505,0.09859327832964501,0.23754534620323361,0.1636880626543563,FALSE,FALSE
TRUE,-0.004643924475764061,0.9712843965974415,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,17.4,0.15707736727847063,0.09718905681448736,0.23515436320081937,0.1617212917542347,FALSE,FALSE
TRUE,-0.004516381845365847,0.9717158944266098,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,17.5,0.15516276493362488,0.09560645092460246,0.23285219531777382,0.15967914677899073,FALSE,FALSE
TRUE,-0.004396372806046156,0.9720985328920443,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,17.6,0.15317142780586476,0.09385163599652024,0.23064344042167764,0.15756780061191092,FALSE,FALSE
TRUE,-0.004284472419874508,0.972428165488285,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,17.7,0.1511086124346743,0.09193432899223528,0.22852661412861888,0.1553930848545488,FALSE,FALSE
TRUE,-0.004181198745806053,0.9727005747133456,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,17.8,0.1489794887742375,0.08986749441488898,0.22649499073717957,0.15316068752004355,FALSE,FALSE
TRUE,-0.004087027595339077,0.9729113818241326,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,17.9,0.14678916582305082,0.08766651286319893,0.22453788072480682,0.1508761934183899,FALSE,FALSE
TRUE,-0.004002378118154543,0.973056134445473,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18,0.14454268161185435,0.08534783979275623,0.22264267658464462,0.1485450597300089,FALSE,FALSE
TRUE,-0.003927567250139985,0.9731306110833811,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18.1,0.14224498852803605,0.0829271271271862,0.22079787939897647,0.14617255577817603,FALSE,FALSE
TRUE,-0.0038627699361276913,0.9731311215493454,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18.2,0.139900950727605,0.08041741037767536,0.21899618800387258,0.1437637206637327,FALSE,FALSE
TRUE,-0.003807863200629147,0.9730556430443961,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18.3,0.13751535363855333,0.0778263124293839,0.21723957182348516,0.14132321683918248,FALSE,FALSE
TRUE,-0.0037623126486594494,0.9729047809786912,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18.4,0.13509290921541223,0.07515420881806806,0.21554295118750702,0.13885522186407168,FALSE,FALSE
TRUE,-0.003725513598133612,0.9726795872332745,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18.5,0.13263822401973493,0.07239838784591537,0.21392720054567874,0.13636373761786855,FALSE,FALSE
TRUE,-0.0036968687799583677,0.9723810577141152,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18.6,0.1301557871868029,0.06955492512584291,0.21241608780317975,0.13385265596676127,FALSE,FALSE
TRUE,-0.0036757903822735583,0.9720101333570352,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18.7,0.12764996508349816,0.06661967435871444,0.21103473705599304,0.13132575546577172,FALSE,FALSE
TRUE,-0.003661701789832411,0.9715677020091169,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18.8,0.12512499673895142,0.0635891226698247,0.2098082765502932,0.12878669852878383,FALSE,FALSE
TRUE,-0.0036540391374553505,0.9710546004508036,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,18.9,0.12258499001275025,0.060461094265129106,0.20876068747926327,0.1262390291502056,FALSE,FALSE
TRUE,-0.0036522526823408036,0.9704716166065148,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19,0.12003391847278572,0.05723528544414491,0.207913870234217,0.12368617115512652,FALSE,FALSE
TRUE,-0.003655808000760638,0.969819491995662,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19.1,0.11747561895319145,0.05391361880591036,0.20728693929752204,0.12113142695395208,FALSE,FALSE
TRUE,-0.003664187015356521,0.9690989244802841,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19.2,0.11491378976149216,0.05050041347831799,0.206895748404711,0.11857797677684868,FALSE,FALSE
TRUE,-0.003676888859837857,0.9683105713705322,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19.3,0.11235198950304778,0.04700237989629072,0.20675263541798175,0.11602887836288564,FALSE,FALSE
TRUE,-0.003693430588343538,0.9674550529551509,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19.4,0.10979363649011076,0.04342845972225445,0.20686636387907606,0.1134870670784543,FALSE,FALSE
TRUE,-0.0037133476859140813,0.9665329569466994,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19.5,0.10724200860296088,0.03978954126378262,0.20724222814884666,0.11095535628887496,FALSE,FALSE
TRUE,-0.003736184667625181,0.9655449244680294,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19.6,0.10470022448081512,0.03609804503639755,0.20788232036169177,0.1084364091484403,FALSE,FALSE
TRUE,-0.0037614706335733494,0.9644918701105372,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19.7,0.10217118888082088,0.032367441992529083,0.20878582375106616,0.10593265951439423,FALSE,FALSE
TRUE,-0.0037887198548037376,0.9633750059099319,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19.8,0.0996575727367123,0.02861191352432782,0.2099490961509968,0.10344629259151604,FALSE,FALSE
TRUE,-0.003817439433566827,0.9621958002690116,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,19.9,0.09716180257476606,0.024846012522692515,0.21136578260731678,0.10097924200833289,FALSE,FALSE
TRUE,-0.003847139717090775,0.9609559081064796,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,20,0.09468607057199849,0.021084333034489505,0.213027004608177,0.09853321028908926,FALSE,FALSE
TRUE,-0.0038773501085795914,0.9596570667006655,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,20.1,0.09223242157833833,0.01734127737569094,0.2149216092778571,0.09610977168691792,FALSE,FALSE
TRUE,-0.00390762440214272,0.958301067678923,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,20.2,0.08980279417774936,0.013630774487644104,0.2170364792470754,0.09371041857989208,FALSE,FALSE
TRUE,-0.003937540347866211,0.9568897692722311,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,20.3,0.08739902365084823,0.00996600211642562,0.2193568320153156,0.09133656399871444,FALSE,FALSE
TRUE,-0.0039667009033635126,0.9554250845573022,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,20.4,0.08502283197556726,0.0063591491247760035,0.221866512039296,0.08898953287893077,FALSE,FALSE
TRUE,-0.0039947646375038115,0.9539085488578115,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,20.5,0.08267563819230256,0.00282086040705061,0.22454881875970725,0.08667040282980637,FALSE,FALSE
FALSE,-0.0040215448080414,0.9523398514462407,loso__chest__omit_ucr,chest,l10_mean_medi,UCR,20.6,0.08035806646205798,-6.410259800026519e-4,0.22738896973095982,0.08437961127009938,FALSE,FALSE
FALSE,-8.282165743133674e-4,0.9692570836527578,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,10.3,0.026111861750027554,-0.013588073496838049,0.08405100218979722,0.02694007832434092,FALSE,FALSE
TRUE,-8.364344798672194e-4,0.9710643006305776,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,10.4,0.02807022746697052,-0.010863899442338842,0.08401055308484484,0.02890666194683774,FALSE,FALSE
TRUE,-8.446035312498767e-4,0.9726703337929706,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,10.5,0.030059671875986543,-0.008128098844335713,0.08412069452909507,0.03090427540723642,FALSE,FALSE
TRUE,-8.524349042501878e-4,0.974117651224605,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,10.6,0.03208255533359691,-0.0053945360358148425,0.08440585450811974,0.0329349902378471,FALSE,FALSE
TRUE,-8.594467553913743e-4,0.9754458328290235,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,10.7,0.03414262639198282,-0.0026778198214639504,0.08489355851183061,0.03500207314737419,FALSE,FALSE
TRUE,-8.650374837901598e-4,0.9766896843218638,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,10.8,0.03624460511969951,8.178853276294418e-6,0.08561074341185979,0.03710964260348967,FALSE,FALSE
TRUE,-8.685321865476714e-4,0.9778788269462669,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,10.9,0.03839395106594423,0.0026518716757327893,0.08658096904599122,0.0392624832524919,FALSE,FALSE
TRUE,-8.692253313142551e-4,0.979037562036032,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11,0.0405966257690373,0.005245437472598785,0.08782202490046442,0.04146585110035156,FALSE,FALSE
TRUE,-8.664296845513272e-4,0.9801847272316875,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11.1,0.04285891766150554,0.007786010574293109,0.08934433370970571,0.04372534734605687,FALSE,FALSE
TRUE,-8.595251587625585e-4,0.9813336521798773,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11.2,0.04518725201721893,0.010276393093940989,0.09115005085770822,0.04604677717598149,FALSE,FALSE
TRUE,-8.479696321987695e-4,0.9824930086845113,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11.3,0.04758808753592009,0.012725263198212822,0.09323302482966173,0.04843605716811886,FALSE,FALSE
TRUE,-8.313063651692321e-4,0.9836675805769269,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11.4,0.05006784970198597,0.015146766040322487,0.09557960929872397,0.0508991560671552,FALSE,FALSE
TRUE,-8.091574920811584e-4,0.9848591737842317,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11.5,0.052632938768060133,0.017559657442064627,0.09817014189970277,0.05344209626014129,FALSE,FALSE
TRUE,-7.812091437604529e-4,0.986067498877395,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11.6,0.055289781763462026,0.019986147535680468,0.10098083666677085,0.05607099090722248,FALSE,FALSE
TRUE,-7.472248414986879e-4,0.9872903673655569,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11.7,0.05804478457297546,0.02245034598317587,0.10398598084933228,0.05879200941447415,FALSE,FALSE
TRUE,-7.072013183018755e-4,0.9885214965566171,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11.8,0.060903732701983265,0.024975508740788077,0.10716067858647246,0.06161093402028514,FALSE,FALSE
TRUE,-6.614474970456641e-4,0.9897502352989184,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,11.9,0.06387149704712164,0.02758184031371136,0.11048346283792226,0.0645329445441673,FALSE,FALSE
TRUE,-6.106353135484632e-4,0.9909619188307639,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12,0.06695185965794478,0.03028482230599447,0.11393837708725682,0.06756249497149325,FALSE,FALSE
TRUE,-5.559391170786021e-4,0.9921369734303218,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12.1,0.07014700359234072,0.033093290309682694,0.11751662134199908,0.07070294270941932,FALSE,FALSE
TRUE,-4.990462530508888e-4,0.9932521717994566,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12.2,0.07345752736136055,0.03600904480206679,0.12121700686967793,0.07395657361441144,FALSE,FALSE
TRUE,-4.4218494827524824e-4,0.9942814451625239,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12.3,0.07688241205959545,0.039026883367549836,0.12504559505448345,0.0773245970078707,FALSE,FALSE
TRUE,-3.882621953603116e-4,0.9951951822978958,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12.4,0.08041859030817627,0.04213441427085468,0.12901468230459556,0.08080685250353659,FALSE,FALSE
TRUE,-3.4090181514043194e-4,0.9959609655506109,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12.5,0.08406090743211334,0.045313200307507184,0.13314067526584344,0.08440180924725377,FALSE,FALSE
TRUE,-3.038521409147732e-4,0.9965512980648554,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12.6,0.08780238221303724,0.0485408719764569,0.13744127993594804,0.08810623435395201,FALSE,FALSE
TRUE,-2.7790665781168844e-4,0.9969763946382849,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12.7,0.09163443789963022,0.05179338836990993,0.14193252541154153,0.0919123445574419,FALSE,FALSE
TRUE,-2.612227290510888e-4,0.9972734887132553,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12.8,0.09554719380714835,0.055047370999884326,0.1466259489551678,0.09580841653619944,FALSE,FALSE
TRUE,-2.510285935237444e-4,0.9974841960059324,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,12.9,0.09952963560594541,0.05828198621092309,0.15152625663913935,0.09978066419946915,FALSE,FALSE
TRUE,-2.4432366969447117e-4,0.997646522405681,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13,0.10356956870991829,0.06148006626767255,0.15662962780836012,0.10381389237961276,FALSE,FALSE
TRUE,-2.3806970512015024e-4,0.9977934353441416,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13.1,0.10765349127319421,0.06462844520914682,0.1619229768170755,0.10789156097831436,FALSE,FALSE
TRUE,-2.295021055054025e-4,0.9979508000385888,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13.2,0.11176645232900134,0.06771723168004296,0.16738475160121194,0.11199595443450674,FALSE,FALSE
TRUE,-2.1625486537875382e-4,0.9981374766495513,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13.3,0.11589228429825749,0.0707389823250521,0.17298674142724316,0.11610853916363624,FALSE,FALSE
TRUE,-1.9640201120368905e-4,0.9983661817224803,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13.4,0.12001403626461621,0.07368765702735833,0.17869669602269542,0.1202104382758199,FALSE,FALSE
TRUE,-1.6849364446036574e-4,0.998644274254058,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13.5,0.12411449276684619,0.07655742575309737,0.18448141251436215,0.12428298641130656,FALSE,FALSE
TRUE,-1.3174940892038411e-4,0.9989731861236969,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13.6,0.12817719923396853,0.07934122369341662,0.19031158134207263,0.12830894864288891,FALSE,FALSE
TRUE,-8.590483286391448e-5,0.9993505454055012,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13.7,0.13218636422423194,0.08203064660749762,0.19616171087889325,0.13227226905709585,FALSE,FALSE
TRUE,-3.081850253353058e-5,0.9997736540260349,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13.8,0.13612580047178657,0.0846172228923737,0.2020053750940977,0.1361566189743201,FALSE,FALSE
TRUE,3.354044594042205e-5,1.0002396679255088,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,13.9,0.13997903323240782,0.08709295365338918,0.2078145663243575,0.1399454927864674,FALSE,FALSE
TRUE,1.0707535388843059e-4,1.0007455332649662,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14,0.1437295787619614,0.0894507042252321,0.21355970834956325,0.14362250340807298,FALSE,FALSE
TRUE,1.895346933357689e-4,1.0012878457604317,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14.1,0.14736142371849564,0.0916844758935397,0.21921037767306925,0.14717188902515987,FALSE,FALSE
TRUE,2.805126022287774e-4,1.0018628955825237,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14.2,0.1508593238143742,0.09378968472988852,0.22473555252602764,0.15057881121214542,FALSE,FALSE
TRUE,3.7945443854531247e-4,1.0024667163293666,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14.3,0.15420923779379572,0.09576334568427083,0.23010437349148163,0.1538297833552504,FALSE,FALSE
TRUE,4.8566750625905764e-4,1.003095138452579,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14.4,0.15739868244889002,0.09760416330223445,0.23528687158827363,0.15691301494263096,FALSE,FALSE
TRUE,5.983584563263866e-4,1.0037439999598285,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14.5,0.16041632393348706,0.09931272517080458,0.24025254390011555,0.15981796547716068,FALSE,FALSE
TRUE,7.166572625102452e-4,1.004409241983189,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14.6,0.1632519105424722,0.10089150429012886,0.24497013026581752,0.16253525327996196,FALSE,FALSE
TRUE,8.396351072810226e-4,1.0050869447316908,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14.7,0.16589649174073776,0.10234461010664161,0.24940858707711913,0.16505685663345673,FALSE,FALSE
TRUE,9.663248471732389e-4,1.0057733713964612,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14.8,0.16834250434700096,0.10367741920537188,0.25353796174436727,0.16737617949982772,FALSE,FALSE
TRUE,0.0010957481307500294,1.0064650377926816,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,14.9,0.1705840273779972,0.10489595576416047,0.25733119084287615,0.16948827924724716,FALSE,FALSE
TRUE,0.0012269413102765914,1.0071587691695236,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15,0.17261692207679494,0.10600620675434497,0.26076576222409265,0.17138998076651835,FALSE,FALSE
TRUE,0.001358973341689218,1.0078517170547687,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15.1,0.17443873821475583,0.10701358224352028,0.26382453854795207,0.17307976487306662,FALSE,FALSE
TRUE,0.0014909606637383832,1.0085413644754568,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15.2,0.1760486285893468,0.10792245800951963,0.2664964625541807,0.17455766792560842,FALSE,FALSE
TRUE,0.0016220496009798357,1.0092253735390435,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15.3,0.17744686516156552,0.1087364201754864,0.268774950357321,0.17582481556058568,FALSE,FALSE
TRUE,0.0017513914922380192,1.0099014125154324,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15.4,0.17863438566183612,0.10945880369408459,0.27065580201889305,0.1768829941695981,FALSE,FALSE
TRUE,0.0018781413212440867,1.0105671146806112,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15.5,0.17961268646535275,0.11009282974437865,0.27213670988913685,0.17773454514410866,FALSE,FALSE
TRUE,0.0020014628288801406,1.0112200728473564,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15.6,0.18038380099272863,0.11064156113784165,0.2732173054285577,0.1783823381638485,FALSE,FALSE
TRUE,0.00212054370541348,1.0118578877230802,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15.7,0.1809503450102488,0.11110757156347581,0.2738998832528573,0.1788298013048353,FALSE,FALSE
TRUE,0.002234659710642073,1.0124784710191463,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15.8,0.18131587144029318,0.11149150086180443,0.2741929070517276,0.1790812117296511,FALSE,FALSE
TRUE,0.002343177969037047,1.0130800301599379,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,15.9,0.18148481146571313,0.11179190050146387,0.27411109158700053,0.17914163349667608,FALSE,FALSE
TRUE,0.002445523200643007,1.0136608689232496,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16,0.1814621885667065,0.11200598154236815,0.2736732474075426,0.1790166653660635,FALSE,FALSE
TRUE,0.002541178001964961,1.0142193735813922,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16.1,0.18125355147040031,0.11212969367078718,0.27290187359378926,0.17871237346843535,FALSE,FALSE
TRUE,0.0026296844412949105,1.0147540099738035,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16.2,0.18086491987654565,0.11215780597526759,0.271822770576985,0.17823523543525074,FALSE,FALSE
TRUE,0.0027106447695905422,1.0152633197050887,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16.3,0.18030272971339464,0.11208404102391994,0.27046455690609406,0.1775920849438041,FALSE,FALSE
TRUE,0.002783720137584378,1.0157459090461645,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16.4,0.17957377585446763,0.11190128686641104,0.2688580532066305,0.17679005571688325,FALSE,FALSE
TRUE,0.0028486226764216638,1.0162004043160116,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16.5,0.1786851401395219,0.11160196174244894,0.26703538424239803,0.17583651746310022,FALSE,FALSE
TRUE,0.002905152538898559,1.0166256617452065,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16.6,0.17764421456367238,0.11117760283137451,0.2650307080255666,0.17473906202477382,FALSE,FALSE
TRUE,0.0029532261299523577,1.0170209397162124,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16.7,0.1764586952280787,0.11061892776855908,0.2628800648496179,0.17350546909812634,FALSE,FALSE
TRUE,0.0029928626682486636,1.017385845540838,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16.8,0.1751364987783621,0.10991686613076207,0.26061939355011277,0.17214363611011343,FALSE,FALSE
TRUE,0.0030241479510675906,1.0177201513487955,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,16.9,0.17368566723166715,0.10906391026225237,0.25828204090358076,0.17066151928059956,FALSE,FALSE
TRUE,0.0030472276032054157,1.018023778216467,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17,0.1721143103540009,0.10805483920028039,0.2558975036776444,0.1690670827507955,FALSE,FALSE
TRUE,0.0030623071606759034,1.0182968230372225,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17.1,0.1704305521530474,0.10688721857839348,0.2534905831318466,0.1673682449923715,FALSE,FALSE
TRUE,0.003069685300732039,1.018539797429052,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17.2,0.16864243831915568,0.10556136523599702,0.2510813405194464,0.16557275301842364,FALSE,FALSE
TRUE,0.0030697701226009566,1.0187537812643253,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17.3,0.16675783277695724,0.10408037035479403,0.24868488931173424,0.1636880626543563,FALSE,FALSE
TRUE,0.0030630529840682263,1.018940319798602,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17.4,0.16478434473830292,0.10245019027523433,0.24631110557701,0.1617212917542347,FALSE,FALSE
TRUE,0.0030500873295146724,1.019101350370667,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17.5,0.1627292341085054,0.10067903497253661,0.24396542949635128,0.15967914677899073,FALSE,FALSE
TRUE,0.0030314677267126444,1.0192391320748275,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17.6,0.16059926833862356,0.0987759606965419,0.2416508637193944,0.15756780061191092,FALSE,FALSE
TRUE,0.0030077974032278187,1.0193560569702518,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17.7,0.15840088225777663,0.0967504351370127,0.23936908909553087,0.1553930848545488,FALSE,FALSE
TRUE,0.0029796702446807655,1.0194545368849355,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17.8,0.15614035776472432,0.09461236610082055,0.2371208325058454,0.15316068752004355,FALSE,FALSE
TRUE,0.002947669210103976,1.0195370067557967,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,17.9,0.15382386262849387,0.09237175430248867,0.23490651199418347,0.1508761934183899,FALSE,FALSE
TRUE,0.002912360092630961,1.0196059034068476,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18,0.15145741982263985,0.09003801074073228,0.23272729880405238,0.1485450597300089,FALSE,FALSE
TRUE,0.002874276916036117,1.019663588015783,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18.1,0.14904683269421215,0.08761894524296712,0.23058668352866604,0.14617255577817603,FALSE,FALSE
TRUE,0.0028339075495755206,1.0197122579778253,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18.2,0.1465976282133082,0.08511988804498646,0.22849193505157747,0.1437637206637327,FALSE,FALSE
TRUE,0.002791641630665115,1.0197535952910117,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18.3,0.1441148584698476,0.08254212808328959,0.22645649939264037,0.14132321683918248,FALSE,FALSE
TRUE,0.0027477315593502083,1.0197884640020238,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18.4,0.14160295342342188,0.079882076322529,0.22450140834631596,0.13885522186407168,FALSE,FALSE
TRUE,0.002702399391010496,1.019817580818908,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18.5,0.13906613700887904,0.0771345596898291,0.22265085912328478,0.13636373761786855,FALSE,FALSE
TRUE,0.002655860610744465,1.0198416728570854,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18.6,0.13650851657750573,0.0742942791850707,0.22093008832663721,0.13385265596676127,FALSE,FALSE
TRUE,0.002608323821370967,1.019861479662691,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18.7,0.13393407928714268,0.07135660194157623,0.21936413789637135,0.13132575546577172,FALSE,FALSE
TRUE,0.0025599904521945716,1.0198777550899203,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18.8,0.1313466889809784,0.06831823156019345,0.21797678722237188,0.12878669852878383,FALSE,FALSE
TRUE,0.002511054523413464,1.0198912692874538,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,18.9,0.12875008367361906,0.06517773652771466,0.21678967081564296,0.1262390291502056,FALSE,FALSE
TRUE,0.002461702463689555,1.0199028108049533,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19,0.12614787361881608,0.06193591893699332,0.21582159830896366,0.12368617115512652,FALSE,FALSE
TRUE,0.0024121129782636724,1.0199131888306792,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19.1,0.12354353993221576,0.058596013569204825,0.21508808526022963,0.12113142695395208,FALSE,FALSE
TRUE,0.002362456964933188,1.0199232355716363,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19.2,0.12094043374178187,0.055163718647470716,0.2146010915922478,0.11857797677684868,FALSE,FALSE
TRUE,0.0023128974750905307,1.019933808787299,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19.3,0.11834177583797617,0.05164707209302838,0.2143689516592566,0.11602887836288564,FALSE,FALSE
TRUE,0.0022635897170458774,1.0199457944884684,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19.4,0.11575065679550017,0.04805619843984049,0.21439646835592394,0.1134870670784543,FALSE,FALSE
TRUE,0.0022146810657592275,1.0199601095416544,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19.5,0.11317003735463418,0.044402959366083405,0.2146851354380843,0.11095535628887496,FALSE,FALSE
TRUE,0.002166304787631773,1.0199776514608325,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19.6,0.11060271393607207,0.04070050386201357,0.2152334348478023,0.1084364091484403,FALSE,FALSE
TRUE,0.002118563372761284,1.0199991521261997,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19.7,0.10805122288715552,0.03696275118081099,0.21603710477236168,0.10593265951439423,FALSE,FALSE
TRUE,0.0020715265100842567,1.0200251401784326,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19.8,0.1055178191016003,0.03320399844410474,0.2170893851658807,0.10344629259151604,FALSE,FALSE
TRUE,0.002025233259365461,1.0200559364388806,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,19.9,0.10300447526769835,0.029438560414126347,0.21838129879429644,0.10097924200833289,FALSE,FALSE
TRUE,0.0019796978223463046,1.0200916809321245,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,20,0.10051290811143557,0.025680459355757662,0.2199019682566359,0.09853321028908926,FALSE,FALSE
TRUE,0.001934926116280461,1.0201324598146333,loso__chest__omit_knust,chest,l10_mean_medi,KNUST,20.1,0.09804469780319838,0.021943264572615112,0.22163893975959878,0.09610977168691792,FALSE,FALSE
