placement,metric_id,omitted_site,run_id,evaluated_grid_points,evaluated_grid_min,evaluated_grid_max,maximum_absolute_difference,median_absolute_difference,maximum_absolute_log_ratio,net_change_loso,net_change_main,direction_agreement,any_full_loso_supported_point,fit_status,concurvity_estimate,smooth_edf,k_index,k_p_value,pooled_consecutive_day_lag1,metric_order,manuscript_name,effect_scale,display_unit,influence_disposition
near_eye,longest_bout_above_250,THUAS,loso__near_eye__omit_thuas,4,10.6,11,0.019779836993090827,0.019364886143895532,0.04963312155313329,0.020639844029238352,0.01979155441198821,TRUE,FALSE,WARN_CONCURVITY,0.9988673759748092,1.0006123572743069,0.962745115931855,0.13,0.03245623652205754,8,Longest continuous period above 250 lx melEDI,ratio,h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,longest_bout_above_250,TUM,loso__near_eye__omit_tum,4,10.6,11,0.006990838443008518,0.0060908057526761206,0.01726187651919198,0.021621035733662697,0.01979155441198821,TRUE,FALSE,WARN_CONCURVITY,0.9987326167912888,1.0007508093263096,0.978913346257796,0.2425,-5.548056639154522e-4,8,Longest continuous period above 250 lx melEDI,ratio,h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,longest_bout_above_250,UCR,loso__near_eye__omit_ucr,4,10.6,11,0.004315914522498021,0.003860292263752396,0.010026784447428983,0.02069204900295385,0.01979155441198821,TRUE,FALSE,WARN_CONCURVITY,0.998740041873397,1.0918503232126393,0.985718968203224,0.3275,3.0502318781320116e-4,8,Longest continuous period above 250 lx melEDI,ratio,h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,dose_time_sensitive_corrected_medi,BAUA,loso__near_eye__omit_baua,4,10.6,11,117.21159870952124,114.08032769140118,0.05239921569529721,258.43777982133633,265.1682038102804,TRUE,FALSE,WARN_CONCURVITY,0.9985573505503916,1.7936078097034087,0.9749795095038604,0.2175,-0.00816744688541949,9,melEDI dose,ratio,lx·h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,dose_time_sensitive_corrected_medi,FUSPCEU,loso__near_eye__omit_fuspceu,4,10.6,11,637.1176935504207,606.8025473807538,0.34589965159848884,331.90946725227195,265.1682038102804,TRUE,FALSE,WARN_CONCURVITY,0.9984368258003872,2.736891563850965,0.9517160628248408,0.1025,-0.03488866866143505,9,melEDI dose,ratio,lx·h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,dose_time_sensitive_corrected_medi,IZTECH,loso__near_eye__omit_iztech,4,10.6,11,307.6723445487253,307.1937878685469,0.15221645912739679,267.0840779430164,265.1682038102804,TRUE,FALSE,WARN_CONCURVITY,0.9987101196132604,2.0263611559116685,0.9919387382000392,0.43,-0.00772191343223919,9,melEDI dose,ratio,lx·h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,dose_time_sensitive_corrected_medi,KNUST,loso__near_eye__omit_knust,4,10.6,11,232.24068455499742,228.29831896409087,0.11271079404763394,274.0668671662113,265.1682038102804,TRUE,FALSE,WARN_CONCURVITY,0.9987505740482326,2.083658279996915,0.9585119918204535,0.155,-0.01847931485054087,9,melEDI dose,ratio,lx·h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,dose_time_sensitive_corrected_medi,MPI,loso__near_eye__omit_mpi,4,10.6,11,532.9635388899374,487.1589906192062,0.21882472456969568,170.0766108939888,265.1682038102804,TRUE,FALSE,WARN_CONCURVITY,0.99886413518808,1.0001572748374228,0.9960209261961764,0.465,-0.00427465844027316,9,melEDI dose,ratio,lx·h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,dose_time_sensitive_corrected_medi,RISE,loso__near_eye__omit_rise,4,10.6,11,55.8800702272124,47.47146800053724,0.02260698961228749,281.2817742994216,265.1682038102804,TRUE,FALSE,WARN_CONCURVITY,0.999077039974862,1.976857576775724,0.9838740933856086,0.2975,-0.00261371340950197,9,melEDI dose,ratio,lx·h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,dose_time_sensitive_corrected_medi,THUAS,loso__near_eye__omit_thuas,4,10.6,11,146.46836866809463,125.42538293428856,0.06506113410140853,221.2106648985441,265.1682038102804,TRUE,FALSE,WARN_CONCURVITY,0.9989140835821424,1.576799582332584,0.9501854416977592,0.0825,0.03400248881557,9,melEDI dose,ratio,lx·h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,dose_time_sensitive_corrected_medi,TUM,loso__near_eye__omit_tum,4,10.6,11,46.95160868581479,41.43737674218028,0.021320373902001522,253.67676387362235,265.1682038102804,TRUE,FALSE,WARN_CONCURVITY,0.998667759991864,1.7134119897464184,0.9828836971733714,0.3125,-0.01999842652228237,9,melEDI dose,ratio,lx·h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,dose_time_sensitive_corrected_medi,UCR,loso__near_eye__omit_ucr,4,10.6,11,31.228293585193114,19.445162534236943,0.012696743870141445,318.68100082424417,265.1682038102804,TRUE,FALSE,WARN_CONCURVITY,0.9986794893262558,2.467512788538032,0.9803395845896532,0.305,-0.00730337504398809,9,melEDI dose,ratio,lx·h,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
