run_id,placement,metric_id,metric_order,manuscript_name,photoperiod_hours,link_estimate,link_se,response_estimate,response_lower_pointwise,response_upper_pointwise,sites,participants,participant_days,max_site_share,pooled_eligible,loso_eligible
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,17.5,3.9043590114702376,0.08397502611787261,8023.310481258189,5492.411623643814,11720.424263188797,1,5,26,1,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,17.6,3.9099844383535816,0.08497049199425173,8127.913913306022,5539.078165661308,11926.689173247145,2,10,43,0.5116279069767442,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,17.700000000000003,3.9156905504263646,0.08597997435047405,8235.410977654295,5586.825719948811,12139.606962792022,2,19,77,0.7142857142857143,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,17.8,3.9214772610566477,0.0870066868451302,8345.87848965373,5635.592496493028,12359.580197794292,1,12,64,1,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,17.900000000000002,3.9273444466780774,0.088054974319652,8459.395167723818,5685.28485600211,12587.096875017687,1,12,62,1,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18,3.9332918859146933,0.0891306671116571,8576.040472523076,5735.76588864519,12822.756536804562,1,12,56,1,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18.1,3.9393190337664032,0.09024189886632882,8695.890042191599,5786.829107495579,13067.32166859234,1,12,50,1,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18.200000000000003,3.94542490161544,0.09139978134077774,8819.01288479582,5838.175998902128,13321.769690538316,1,9,47,1,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18.3,3.9516076218334555,0.09261994064630903,8945.461830306416,5889.365389498983,13587.394138690002,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18.4,3.957863932355398,0.09392400511582352,9075.261479035178,5939.760767020943,13865.912892498038,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18.5,3.9641902917165006,0.09533576524198786,9208.429669489211,5988.642299025979,14159.303500740818,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18.6,3.9705831579612427,0.09687945099676837,9344.982891686843,6035.256427898968,14469.728798976132,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18.700000000000003,3.9770389891341025,0.09857884054747569,9484.936121482964,6078.842171900025,14799.499614831848,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18.8,3.9835542432795594,0.10045642900617384,9628.302639880441,6118.657766742189,15151.037033002072,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,18.9,3.990125378442091,0.10253268073862785,9775.093847253236,6154.0066316234315,15526.835178594803,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19,3.9967488526661765,0.10482539262449708,9925.319072467606,6184.261366169972,15929.425771731243,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19.1,4.003421123996295,0.10734919314790449,10078.985376914368,6208.88444245228,16361.345736688996,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19.200000000000003,4.010138650476926,0.11011519504983293,10236.097353494868,6227.444420881036,16825.108971351154,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19.3,4.016897890152547,0.11313080874918632,10396.656920633512,6239.626864644601,17323.183023686903,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19.4,4.023695301067637,0.1163997117819752,10560.66311142214,6245.239591051557,17857.97094547374,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19.5,4.030527341310918,0.11992195852442576,10728.111859128634,6244.212388006265,18431.798108655737,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19.6,4.0373904779205345,0.12369425312567416,10898.996000630752,6236.590561351612,19046.907777987475,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19.700000000000003,4.044281219872714,0.12771037436333407,11073.305911027177,6222.5229396017485,19705.46783860335,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19.8,4.051196151073858,0.13196153798378144,11251.030216299767,6202.2502763945995,20409.57141535236,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,19.900000000000002,4.0581319600262695,0.13643677543348734,11432.156502084159,6176.092078347192,21161.23809821877,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,20,4.06508539784078,0.14112321933393965,11616.670186676012,6144.434267162014,21962.402559591726,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,20.1,4.072053219765337,0.14600636268396455,11804.552845912905,6107.716873024646,22814.897847751814,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,20.200000000000003,4.07903218104789,0.15107039359532887,11995.781888624779,6066.420234105224,23720.447650503396,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,20.3,4.086019036936388,0.1562985058878764,12190.330334883489,6021.052051799909,24680.657182543575,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,20.400000000000002,4.093010564361974,0.16167321365765844,12388.16721048012,5972.134999898183,25697.007444846553,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,20.5,4.100003904191414,0.16717727623863626,12589.267292482944,5920.182951832721,26770.946268316555,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,20.6,4.10699747813547,0.17279600072697515,12793.638750579192,5865.649875178687,27904.218237416408,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,10.3,0.3427151889100744,0.10558577610102901,2.101482253589167,1.2670074155448792,3.4453531983484145,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,10.4,0.35161657587577877,0.10121977244093075,2.1470698667380668,1.3230804989132952,3.4481639934339907,1,10,53,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,10.5,0.36051758371731585,0.09694186035350726,2.193599491836236,1.380863499899523,3.4523859081599166,1,12,59,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,10.600000000000001,0.3694171165417351,0.0927657688470788,2.241084645388138,1.44027955422931,3.4582354526639167,2,18,98,0.6836734693877551,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,10.700000000000001,0.3783131990587489,0.0887076334869791,2.2895339158466705,1.5012141977125553,3.4659640934601197,2,19,105,0.7047619047619048,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,10.8,0.3872032060918151,0.08478502429293519,2.338951735283947,1.5635184120000511,3.4758459444357466,2,21,117,0.7350427350427351,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,10.9,0.3960839586315421,0.0810162615472638,2.3893385154030766,1.6270106026245486,3.488169195285697,2,19,104,0.7019230769230769,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11,0.40495185142789153,0.07741973501212336,2.4406910132161777,1.6914799794814355,3.50322800063105,2,17,93,0.6989247311827957,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11.100000000000001,0.41380281684548514,0.07401344548950986,2.4930017916361265,1.756688849866865,3.5213166745253455,1,14,58,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11.200000000000001,0.4226323213468351,0.07081450180573791,2.546258837123639,1.8223764973811711,3.542723390862625,1,12,58,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11.3,0.43143550529320696,0.06783848110093778,2.600446050019265,1.8882661811593568,3.567722630987191,1,10,54,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11.4,0.4402072803175357,0.0650988654822184,2.655543556933558,1.9540728796178404,3.5965681059820644,1,12,51,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11.5,0.4489424020487032,0.0626065158329126,2.7115279290741126,2.019512029627713,3.6294854596094024,1,10,49,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11.600000000000001,0.45763552921230516,0.060369191097296326,2.7683723618439764,2.0843090688493757,3.666664765313824,1,10,45,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11.700000000000001,0.46628124725356596,0.05839123836183627,2.8260466597455864,2.148208176952261,3.708254565916075,1,10,42,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11.8,0.47487400206329566,0.05667377934957166,2.8845166224422827,2.2109760021959093,3.7543625988199185,2,13,59,0.559322033898305,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,11.9,0.4834081053761376,0.05521489354824382,2.94374388031188,2.2724053930105605,3.8050563770551924,2,13,62,0.5806451612903226,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12,0.4918777707247871,0.054009826574873236,3.003685953556061,2.3323185716982717,3.860363831607561,2,11,60,0.5666666666666667,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12.100000000000001,0.500277131279356,0.05305142254835144,3.064296211548345,2.3905671396716484,3.920277291436229,2,11,58,0.5517241379310345,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12.200000000000001,0.5086002826416962,0.05233024971826921,3.1255240368805883,2.4470347949886366,3.9847519370228563,2,11,51,0.5098039215686274,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12.3,0.5168413279713104,0.051834724662108776,3.1873150495522937,2.5016396003017722,4.053703777325471,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12.4,0.5249944232996745,0.05155139365512639,3.2496113795217543,2.55433386736165,4.127010223462945,1,5,23,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12.5,0.533053813074766,0.05146500441907574,3.312351911764722,2.6051058148585016,4.204506502394781,2,20,106,0.7924528301886793,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12.600000000000001,0.541013946493446,0.0515587908528427,3.3754732204695514,2.653978676854295,4.285986793477289,2,20,105,0.8,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12.700000000000001,0.5488700726222696,0.05181580440371617,3.438914519485851,2.700999054094026,4.371231776362949,1,5,21,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12.8,0.5566181826419528,0.05221810757241447,3.5026177350435366,2.746246912118593,4.4599889769188925,1,5,21,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,12.9,0.5642545911454319,0.05274566570123765,3.5665244984366486,2.7898479045830533,4.551940981501493,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13,0.5717757115770774,0.053376259172584116,3.6305744506448034,2.831974345631828,4.646694237805374,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13.100000000000001,0.5791781276701744,0.05408620645021655,3.6947059448654525,2.8728370915938233,4.743788194353114,1,39,230,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13.200000000000001,0.5864588664373382,0.05485169988144867,3.7588586125244623,2.912669635000213,4.842722434102259,1,39,230,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13.3,0.5936155201483063,0.05565009743831635,3.822974816131189,2.951710510320093,4.942985353936902,1,39,230,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13.4,0.6006463022139293,0.056461054579156025,3.887000610970208,2.9901863420638715,5.04408262553516,1,39,230,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13.5,0.60755009854972,0.057267440545685513,3.950886719205584,3.0282969956915533,5.1455643548027625,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13.600000000000001,0.6143267250708816,0.05805645206162675,4.014591504668502,3.066198727082374,5.247062742928628,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13.700000000000001,0.6209766887737531,0.058819136910058724,4.078079397514757,3.104005838663912,5.348288277532188,1,5,18,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13.8,0.6275006289622944,0.059548666420350525,4.141315981540512,3.1418087299786466,5.448989084062785,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,13.9,0.6338993008566622,0.060239829917790554,4.204267965707778,3.1796794889859097,5.548943069844522,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14,0.6401736086812085,0.06088872076160958,4.266903637854806,3.217675524907546,5.647954324991128,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14.100000000000001,0.6463246722020323,0.06149257710858895,4.3291936866442855,3.2558414637338493,5.7458532459939455,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14.200000000000001,0.652353841504301,0.06204953057546302,4.391111543003091,3.294212248329534,5.842493107678323,1,6,26,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14.3,0.6582627268424428,0.0625584593053505,4.452633888632835,3.3328150036147184,5.9377489908729055,1,6,32,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14.400000000000002,0.6640532142962416,0.06301885687591854,4.5137410347138225,3.371670702810215,6.031516539910105,1,6,36,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14.5,0.669727361030329,0.06343037113468915,4.574416012748298,3.41080022954907,6.123699336787427,1,7,38,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14.600000000000001,0.6752873550992624,0.06379260596425486,4.6346442761315565,3.450227182970703,6.214203363951397,1,7,41,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14.700000000000001,0.6807355219949512,0.06410516602668838,4.694413880073014,3.489977323856929,6.30293862044262,1,7,36,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14.8,0.6860743138272998,0.06436772029190137,4.753715468803416,3.5300775269456817,6.389821133909375,1,7,32,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,14.900000000000002,0.6913063184902315,0.06458025792242322,4.812542475883118,3.5705516436149387,6.474781101183037,1,5,30,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15,0.6964342567576561,0.06474335136933107,4.870891189719355,3.611415864688818,6.55777162163995,1,5,24,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15.100000000000001,0.7014609571490562,0.06485829505203243,4.928760555190831,3.6526756975926404,6.638773813486159,1,6,21,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15.200000000000001,0.706389336551247,0.0649272335195273,4.9861520187070765,3.694322989937389,6.717801865050222,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15.3,0.7112223541119954,0.06495285124788777,5.043069037984855,3.7363401318464695,6.794894149218008,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15.400000000000002,0.7159629756862719,0.0649379547229858,5.099516679152967,3.7787065466820478,6.87010030828869,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15.5,0.7206141671446836,0.06488536686308911,5.155501533483629,3.8214003653960176,6.94347778721631,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15.600000000000001,0.725178894359191,0.06479793953890464,5.211031709234885,3.8643981663420224,7.015092034896504,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15.700000000000001,0.7296601247491005,0.06467872644277359,5.266116841607916,3.907671815586579,7.085021948603227,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15.8,0.7340608340976748,0.06453178614907523,5.320768168660059,3.9511736327744855,7.1533863521997985,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,15.900000000000002,0.7383840033830705,0.06436224540360252,5.374998485574468,3.9948341865767154,7.2203473086421495,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16,0.7426326124312159,0.06417586536750748,5.42882205531343,4.038569260103638,7.2860968364112235,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16.1,0.7468096371715749,0.06397899789777978,5.4822545603069415,4.082280004169958,7.350855979273958,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16.200000000000003,0.7509180472693424,0.06377854846454864,5.535313056673847,4.125853035298822,7.414874034059524,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16.3,0.7549608039362488,0.06358191827478055,5.588015928910617,4.169161006693965,7.47842703913279,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16.400000000000002,0.7589408585283036,0.0633969145000167,5.640382853432067,4.212063913789684,7.541815140679773,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16.5,0.7628611540574907,0.06323158912060292,5.692434800175884,4.254411985415221,7.605357468854479,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16.6,0.7667245999590835,0.06309450446462467,5.744193675760336,4.296040082277879,7.669401343151389,1,5,24,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16.700000000000003,0.7705340479497851,0.06299478501822116,5.795681963989973,4.336766142577723,7.734324529063853,1,5,30,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16.8,0.7742922925532512,0.06294168432955946,5.846922687889976,4.3763997018423435,7.800520912193133,1,7,37,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,16.900000000000002,0.7780020924198374,0.06294398505877172,5.897939660407172,4.41475459476207,7.868379989384829,2,14,61,0.7540983606557377,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17,0.7816661673609278,0.06300972276731456,5.948757412975524,4.451655455635759,7.938276753949941,2,15,77,0.7272727272727273,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17.1,0.785287186306575,0.06314601320922202,5.999400995562181,4.486942274164709,8.01056479044956,2,15,77,0.6493506493506493,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17.200000000000003,0.7888676959785518,0.06335915377702728,6.049894929908575,4.520468741429266,8.08557807994516,2,13,78,0.6153846153846154,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17.3,0.7924100586069235,0.06365464847293288,6.100262243447867,4.55210212677955,8.163630255713622,2,13,76,0.6052631578947368,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17.400000000000002,0.7959164471481346,0.06403709822452669,6.150524289012637,4.5817265187157945,8.245009844413902,2,13,73,0.589041095890411,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17.5,0.799388818236675,0.06451037494807157,6.20070023968921,4.609239809980063,8.329985541676574,1,5,28,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17.6,0.8028288517553668,0.06507813255401625,6.2508060780755175,4.63454289664315,8.418824038940983,2,10,47,0.5106382978723404,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17.700000000000003,0.80623807120889,0.06574378705938573,6.300856209615042,4.6575418400543676,8.511791886143294,2,19,86,0.7093023255813954,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17.8,0.8096179664179196,0.06651030414923281,6.350865194499952,4.6781542500257025,8.609149931144866,1,12,66,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,17.900000000000002,0.8129700227887804,0.06738022117226046,6.4008481663813335,4.696309678875292,8.711154765188873,1,12,63,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18,0.8162957143755427,0.06835585706726649,6.450820725470038,4.711945461291465,8.81806703181761,1,12,57,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18.1,0.8195964775484785,0.06943970866247573,6.500798532414987,4.724998131228019,8.930167490332817,1,12,51,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18.200000000000003,0.8228736942790855,0.0706348232037556,6.550797031614774,4.735395308052322,9.047773519586924,1,9,48,1,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18.3,0.8261286290414198,0.07194552776617548,6.600830447649053,4.743039216628759,9.171270927142377,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18.4,0.8293623797408434,0.0733778852134711,6.650910956393252,4.747796351113088,9.301137226130828,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18.5,0.8325760138543372,0.07493825086569518,6.7010507226721545,4.749531013910101,9.437889498940502,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18.6,0.8357705988129509,0.07663264705024482,6.751262363853768,4.74812010790245,9.582061280174788,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18.700000000000003,0.8389472020477337,0.07846645077148846,6.801558952607217,4.743460748329876,9.734190561518876,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18.8,0.8421068909897355,0.08044414322599201,6.851954019189114,4.735476394256287,9.894809351634306,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,18.9,0.8452507330700059,0.08256912228280816,6.9024615539797916,4.724121386467129,10.06443490674158,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19,0.8483797957195947,0.08484357669929325,6.953096010287632,4.709383854307879,10.24356267607471,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19.1,0.8514951463695504,0.0872684181684372,7.0038723074398535,4.69128704106067,10.432660917188368,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19.200000000000003,0.8545978524509233,0.08984326499384061,7.054805834178463,4.669889176945874,10.632166854570732,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19.3,0.8576889813947625,0.0925664694974412,7.1059124523800445,4.6452820924453935,10.842484189513613,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19.4,0.8607696006321179,0.09543518030947352,7.157208501118682,4.6175888070876745,11.063981725067391,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19.5,0.863840777543109,0.09844543059492965,7.208710800234084,4.586960345402385,11.296992853557494,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19.6,0.8669035694823303,0.10159226460427857,7.260436486058846,4.553571486216395,11.541816489930904,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19.700000000000003,0.869958995095818,0.10486990250268735,7.312402521076222,4.517615456529029,11.79871951263721,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19.8,0.8730080238113946,0.10827185696528624,7.364625495578509,4.4792998689896475,12.067937323033318,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,19.900000000000002,0.8760515698689811,0.1117910488940511,7.417121500350282,4.438842787028972,12.349674576196719,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,20,0.8790904947199693,0.11541991419509437,7.469906140799905,4.396469167674216,12.644105840307619,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,20.1,0.8821256428986641,0.11915042946460945,7.522995140187475,4.352409414721867,12.951372750039848,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,20.200000000000003,0.8851578587167205,0.12297416769071134,7.576404630142537,4.306897191921682,13.271582199306504,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,20.3,0.8881879864857931,0.12688238329037485,7.630151160539987,4.260166611867654,13.604805867315669,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,20.400000000000002,0.8912168650478194,0.1308661115219092,7.68425160785743,4.212449274274675,13.951080775813322,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,20.5,0.8942452429488212,0.1349166002818982,7.738721647446957,4.163964354710021,14.310429345705037,0,0,0,,FALSE,FALSE
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,20.6,0.8972735515697702,0.13902649330888803,7.793571580103884,4.114893754685173,14.682928329086149,0,0,0,,FALSE,FALSE
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,10.3,1.6004133712268025,0.09434785702307293,39.748627827886274,25.931246784633263,60.900272207582766,0,0,0,,FALSE,FALSE
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,10.4,1.6074195005049685,0.09310104434875788,40.39668747597061,26.503869367460236,61.54448012710255,1,10,53,1,FALSE,FALSE
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,10.5,1.6144256286216039,0.09187320404191147,41.05528643103234,27.086760263811467,62.200825283507214,1,12,59,1,FALSE,FALSE
