run_id,metric_id,model_id,fit_status,error,warnings,elapsed_seconds,observations,coefficients,model_edf,edf2_available,design_columns,design_rank,design_condition,target_smooth_design_rank,maximum_hat,maximum_participant_leverage_share,converged,optimizer_message,gradient_max_abs,hessian_min_eigenvalue,smooth_label,smooth_edf,smooth_reference_df,smooth_statistic,smooth_p_raw,k_prime,k_edf,k_index,k_p_value,concurvity_worst,concurvity_observed,concurvity_estimate,consecutive_day_pairs,participants_with_three_pairs,pooled_consecutive_day_lag1,median_participant_lag1,temporal_status,tweedie_power,dispersion,distance_to_lower_power_bound,distance_to_upper_power_bound,placement,omitted_site
loso__chest__omit_tum,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.7260000000001128,842,157,105.06467441879113,TRUE,157,149,97826527611952430,5,0.2419232346909317,0.007562784962262144,TRUE,full convergence,1.4772497956982988e-4,0.2622681217308295,s(photoperiod_hours),1.818440983978621,1.9429783996583048,12.693978604671024,6.221366862013689e-6,5,1.818440983978621,0.9087448772095865,0.0075,0.999373399667439,0.9989151231774017,0.9986688463323856,683,141,-0.020054390178472773,-0.02494876158542504,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.11271328813814142,,,chest,TUM
loso__chest__omit_fuspceu,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.15300000000002,779,145,101.54642368049372,TRUE,145,137,85796210007579490,5,0.26673928175220674,0.00812858997276397,TRUE,full convergence,2.164146731420402e-5,0.044886508789570324,s(photoperiod_hours),1.3208417620975612,1.3831382309363844,10.731477146477033,2.3397832349159042e-4,5,1.3208417620975612,0.902693475738869,0,0.9993935213397083,0.9989665036415448,0.9984433561918606,637,130,-0.06900390970219794,-0.04047097305521895,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10865248888740352,,,chest,FUSPCEU
loso__chest__omit_iztech,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5050000000001091,800,150,102.05711464978008,TRUE,150,142,97762404822897730,5,0.2519603016286915,0.007917284069147547,TRUE,full convergence,8.076662272982205e-5,0.17835969915879826,s(photoperiod_hours),1.7016816806070154,1.8085461051755685,11.427097138853822,5.4305039321689286e-5,5,1.7016816806070154,0.8855588137546881,0,0.9994518315378799,0.9988905617393237,0.9985682332309244,650,134,-0.026874873137259996,-0.03847812354373856,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.11889767195791127,,,chest,IZTECH
loso__chest__omit_ucr,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.3550000000000182,672,128,91.80007372269142,TRUE,128,120,94256506395169970,5,0.2888857612362901,0.009237056405819236,TRUE,full convergence,8.365516204866807e-6,0.08422844577532425,s(photoperiod_hours),1.439401918701979,1.507085142965002,13.178105361451676,3.971548494235977e-5,5,1.439401918701979,0.9471498472918601,0.06,0.9993993611150939,0.9990420311655968,0.9985418776759551,546,113,-0.07557455024682942,-0.024098546744472503,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.11486153436370108,,,chest,UCR
loso__chest__omit_knust,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.6479999999999109,818,152,104.32965084250968,TRUE,152,144,60529799163047336,5,0.25458162825340597,0.00780967220710412,TRUE,full convergence,6.489664599484968e-6,0.32321642169079445,s(photoperiod_hours),2.287663211160176,2.4253774765140035,11.170866505048714,8.374729874860432e-6,5,2.287663211160176,0.9169982159217916,0.0125,0.9993954761585769,0.9984689527758253,0.9986273240100718,664,136,-0.03920623221366076,-0.021576991631540993,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.1094727662686728,,,chest,KNUST
loso__chest__omit_rise,m10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5199999999999818,806,151,93.83704275876238,TRUE,151,143,71576690940923544,5,0.21424641484638104,0.008021321666033544,TRUE,full convergence,2.5746978895568873e-6,0.11140275154801597,s(photoperiod_hours),1.5620400372527308,1.6652755567605662,3.5528172213264284,0.023004298161060255,5,1.5620400372527308,0.9608516533926659,0.0875,0.9997229421050287,0.9991047104481523,0.9991414494997751,653,135,-0.03022056134708412,-0.11560445386157064,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3306243246016261,,,chest,RISE
loso__chest__omit_thuas,m10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.076999999999998,809,152,97.00167040916511,TRUE,152,144,76071642839004400,5,0.22377039281071331,0.00779222306576244,TRUE,full convergence,1.8960239747345398e-4,1.8953803284891448e-4,s(photoperiod_hours),1.0005697602450905,1.0007298145035721,14.52521531362711,1.5000579153234828e-4,5,1.0005697602450905,0.9466967019952456,0.0475,0.9995237496846885,0.9994021943793918,0.999006413143885,658,136,0.004372126120593413,-0.08068921358422344,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3109295552819255,,,chest,THUAS
loso__chest__omit_baua,m10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.9369999999998981,788,147,89.65024505723574,TRUE,147,139,99518744758908930,5,0.1455859031648927,0.008267639053231935,TRUE,full convergence,2.657899044606893e-4,1.9134787868890847e-4,s(photoperiod_hours),1.0009159075711862,1.0012021344303517,17.8731524727777,2.6657934448226506e-5,5,1.0009159075711862,0.9434495685416587,0.0575,0.9992962103267751,0.999097690210179,0.9985499958356399,640,132,-0.005364979096358812,-0.08133610316903936,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3147223047274274,,,chest,BAUA
loso__chest__omit_tum,m10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.086999999999989,842,157,93.99658172076256,TRUE,157,149,97826527611952430,5,0.1982197772032472,0.00774464371972116,TRUE,full convergence,8.330539278631477e-4,2.6616286514638684e-4,s(photoperiod_hours),1.0022392802888846,1.0029721044459559,19.03106160296596,1.4902773032510197e-5,5,1.0022392802888846,0.9335853254131871,0.0275,0.999373399667439,0.9991927489292379,0.9986688463323856,683,141,-0.014290967513266884,-0.08732457642768636,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3254853492393838,,,chest,TUM
loso__chest__omit_fuspceu,m10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.8359999999997854,779,145,92.16079083451932,TRUE,145,137,85796210007579490,5,0.22135140746704413,0.008305365807212656,TRUE,full convergence,2.385972254745905e-4,2.38496040111906e-4,s(photoperiod_hours),1.0005922820540047,1.00077417013982,13.400044524710676,2.7055744284326666e-4,5,1.0005922820540047,0.9417590590566288,0.05,0.9993935213397083,0.9990948478186763,0.9984433561918606,637,130,-0.08989415219274327,-0.10068721360446202,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.30575494120338587,,,chest,FUSPCEU
loso__chest__omit_iztech,m10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.7799999999999727,800,150,92.93555990088618,TRUE,150,142,97762404822897730,5,0.2117259709942086,0.008087842915961983,TRUE,full convergence,3.127024484683716e-5,0.009970184189453076,s(photoperiod_hours),1.2360419338227688,1.294896875646441,11.563627161567668,3.072712420369994e-4,5,1.2360419338227688,0.9225234202589138,0.0125,0.9994518315378799,0.9991175564623371,0.9985682332309244,650,134,-0.0517360057995593,-0.12065224658117349,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.33843006051998786,,,chest,IZTECH
loso__chest__omit_ucr,m10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.2350000000001273,672,128,83.45919887283851,TRUE,128,120,94256506395169970,5,0.23884915925578692,0.009444239087118115,TRUE,full convergence,1.4077554010105686e-4,1.407404279136448e-4,s(photoperiod_hours),1.0005108646070804,1.0006490044949474,15.044126006562196,1.1681913252947762e-4,5,1.0005108646070804,0.9861941113927712,0.325,0.9993993611150939,0.9991819713292116,0.9985418776759551,546,113,-0.06334483270756411,-0.08115968315441628,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3286833915864251,,,chest,UCR
loso__chest__omit_knust,m10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.80600000000004,818,152,89.54023127046422,TRUE,152,144,60529799163047336,5,0.1925779298657675,0.008312314174724656,TRUE,full convergence,0.0017160156041882146,1.508623954833009e-4,s(photoperiod_hours),2.9135373611445905,3.1452810611833453,8.386183622026765,1.2841622280712617e-5,5,2.9135373611445905,0.9518535734837235,0.0675,0.9993954761585769,0.9982893939535813,0.9986273240100718,664,136,-0.03474841266666833,-0.08320806199346273,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3223579874298485,,,chest,KNUST
loso__chest__omit_rise,l10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.9359999999999218,806,151,113.70482065874674,TRUE,151,143,71576690940923544,5,0.3113878665107323,0.007687796760048346,TRUE,full convergence,5.770829147877521e-9,0.4138436428510052,s(photoperiod_hours),2.665223682519779,2.789669162699598,5.4155193314351235,0.0011609089108330917,5,2.665223682519779,0.9968593997184325,0.4425,0.9997229421050287,0.9981789119971018,0.9991414494997751,653,135,-0.004349049342041008,-0.10235967867509353,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.05284954948134585,,,chest,RISE
loso__chest__omit_thuas,l10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5480000000000018,809,152,112.37744262429798,TRUE,152,144,76071642839004400,5,0.2971715691878033,0.007728109797656499,TRUE,full convergence,1.5664821830796427e-6,0.6541885279408856,s(photoperiod_hours),2.870408068980656,3.0010809278772905,6.393230145037246,2.724947589861637e-4,5,2.870408068980656,1.0140247122397306,0.6025,0.9995237496846885,0.9984393354843539,0.999006413143885,658,136,3.6783117226975873e-4,-0.09707783355658262,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.05251868136636818,,,chest,THUAS
loso__chest__omit_baua,l10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5609999999999218,788,147,111.18573711666738,TRUE,147,139,99518744758908930,5,0.1919193104588203,0.007937752215437655,TRUE,full convergence,2.4993994429678423e-8,0.6399600912529203,s(photoperiod_hours),2.7531312912047463,2.870103622869089,5.432884790133087,0.0011063687986972437,5,2.7531312912047463,1.023709580412169,0.71,0.9992962103267751,0.9978088097209521,0.9985499958356399,640,132,-0.007311031448192974,-0.09847307666724128,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.054062695957711,,,chest,BAUA
loso__chest__omit_tum,l10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.088999999999942,842,157,116.611430277341,TRUE,157,149,97826527611952430,5,0.2976570559705634,0.00742856614723614,TRUE,full convergence,5.0874859880423173e-11,0.673813047218139,s(photoperiod_hours),2.688957726908207,2.8236071469170616,5.542852305408907,0.0011105338536304132,5,2.688957726908207,0.990135489988515,0.4125,0.999373399667439,0.997783842231395,0.9986688463323856,683,141,-0.007581818846212029,-0.09702838891221788,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.050762516779542355,,,chest,TUM
loso__chest__omit_fuspceu,l10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.7999999999999545,779,145,109.13593566658655,TRUE,145,137,85796210007579490,5,0.3092951093318817,0.008037796469426125,TRUE,full convergence,1.937228716997197e-6,0.8034239228864385,s(photoperiod_hours),2.604087637858765,2.7282135725413577,5.869423629093428,0.0018706467883190525,5,2.604087637858765,0.9955828981610895,0.4075,0.9993935213397083,0.996682535288866,0.9984433561918606,637,130,-0.012855230187543913,-0.11854933674177173,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.056031069459092024,,,chest,FUSPCEU
loso__chest__omit_iztech,l10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.731000000000222,800,150,109.02182797988694,TRUE,150,142,97762404822897730,5,0.2874292855774305,0.007804961509939637,TRUE,full convergence,4.215417570563318e-9,0.3942882966812464,s(photoperiod_hours),2.1322720255623517,2.2491547165065064,2.892278143127309,0.04502621481507918,5,2.1322720255623517,0.9767576430211766,0.215,0.9994518315378799,0.9981053498019528,0.9985682332309244,650,134,0.017755515395952333,-0.12008381508076116,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.050331338413545375,,,chest,IZTECH
loso__chest__omit_ucr,l10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5799999999999272,672,128,96.35850701542276,TRUE,128,120,94256506395169970,5,0.3188865934618677,0.009192122200489497,TRUE,full convergence,9.225686881109141e-11,0.6347751570155785,s(photoperiod_hours),2.740634426717077,2.864784612898378,5.617794299850756,9.281796389900565e-4,5,2.740634426717077,0.9773217996278004,0.25,0.9993993611150939,0.9977794295654179,0.9985418776759551,546,113,-0.037268395630399596,-0.15666456980261,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.04928774563212566,,,chest,UCR
loso__chest__omit_knust,l10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.091999999999871,818,152,117.90496668561039,TRUE,152,144,60529799163047336,5,0.3280844280502144,0.007578949194609672,TRUE,full convergence,9.127762723437627e-7,0.6963848424687934,s(photoperiod_hours),2.761452559996001,2.8824650922565658,6.28242159581695,6.854137806674987e-4,5,2.761452559996001,1.0163667625836963,0.665,0.9993954761585769,0.9977322477115048,0.9986273240100718,664,136,-0.026293652031739816,-0.09647396088779496,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.04381075555291864,,,chest,KNUST
loso__chest__omit_rise,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.091999999999871,806,151,96.5046790647397,TRUE,151,143,71576690940923544,5,0.2481433115379243,0.008843641573958278,TRUE,full convergence,9.046911471841668e-4,0.04317450786036069,s(photoperiod_hours),3.2475488873807468,3.4552742449041403,10.221590440598789,1.961655024196318e-6,5,3.2475488873807468,0.8645338419202134,0.0325,0.9997229421050287,0.9981139773505303,0.9991414494997751,653,135,-0.015192011960178465,-0.0971102100236013,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.505343921446452,0.8193010624041284,0.4953439214464519,0.4846560785535481,chest,RISE
loso__chest__omit_thuas,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.8470000000002074,809,152,99.00320863271278,TRUE,152,144,76071642839004400,5,0.2535110782441501,0.008858386871857186,TRUE,full convergence,1.189583252880766e-5,0.184774014861385,s(photoperiod_hours),2.1159206860940163,2.2522913236595503,12.106458101288931,9.064570925143567e-6,5,2.1159206860940163,0.8981559901234156,0.1475,0.9995237496846885,0.9990761993654279,0.999006413143885,658,136,-0.02929580854390692,-0.12201219018197851,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5211350230872127,0.8131108464543473,0.5111350230872127,0.4688649769127873,chest,THUAS
loso__chest__omit_baua,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.7480000000000473,788,147,91.76670935544622,TRUE,147,139,99518744758908930,5,0.16702094220679017,0.009456502264944915,TRUE,full convergence,1.0357044659758952e-4,0.21820766292029925,s(photoperiod_hours),2.397193181265605,2.5604938420995773,11.873774094690946,8.66056541615201e-6,5,2.397193181265605,0.8958657770822578,0.12,0.9992962103267751,0.9985666298387412,0.9985499958356399,640,132,-0.0553366978864333,-0.10103898098268171,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.507546528043712,0.7967731984670504,0.4975465280437119,0.48245347195628807,chest,BAUA
loso__chest__omit_tum,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.397000000000162,842,157,96.11800317840867,TRUE,157,149,97826527611952430,5,0.22986871843235643,0.008912715717247343,TRUE,full convergence,2.5292133325804933e-5,0.18989631058757503,s(photoperiod_hours),2.7344495329417846,2.9244016708087384,17.22819829395283,0,5,2.7344495329417846,0.8813035709937874,0.0675,0.999373399667439,0.998683464239489,0.9986688463323856,683,141,-0.06406395324568546,-0.1385523397183275,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5098053250364338,0.8029912153596008,0.4998053250364338,0.48019467496356616,chest,TUM
loso__chest__omit_fuspceu,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.7740000000001146,779,145,94.11154491073265,TRUE,145,137,85796210007579490,5,0.24349305656377795,0.009231565256514843,TRUE,full convergence,8.196844254193536e-5,0.09742831906822859,s(photoperiod_hours),2.0626151821289325,2.2151328563783843,8.7144325614081,7.605830698853566e-5,5,2.0626151821289325,0.8816679614396439,0.0575,0.9993935213397083,0.9985510434702037,0.9984433561918606,637,130,-0.04794989833610212,-0.12141419295858777,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5024705437701225,0.8111658286202984,0.49247054377012245,0.48752945622987753,chest,FUSPCEU
loso__chest__omit_iztech,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,5.324999999999818,800,150,97.30733080622072,TRUE,150,142,97762404822897730,5,0.2459181012948711,0.009045521400534192,TRUE,full convergence,0.0026837960540433414,3.281311133892157e-4,s(photoperiod_hours),2.950878368294078,3.137834084005738,14.125504422643436,0,5,2.950878368294078,0.9076278369697401,0.2075,0.9994518315378799,0.9979665836237306,0.9985682332309244,650,134,-0.06021373900425467,-0.09855028819369786,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5070938974559507,0.8072405920252314,0.4970938974559507,0.4829061025440493,chest,IZTECH
loso__chest__omit_ucr,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.5850000000000364,672,128,82.14956315925842,TRUE,128,120,94256506395169970,5,0.2556000180920019,0.01072309704004891,TRUE,full convergence,1.8875547814989346e-5,0.2209080257602655,s(photoperiod_hours),2.108750920616423,2.253330994697331,14.511494875852566,9.331996828620959e-7,5,2.108750920616423,0.9020089709453546,0.175,0.9993993611150939,0.9987750547981583,0.9985418776759551,546,113,-0.08909649206933946,-0.15635289448147807,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4922736578917855,0.7877614114675917,0.48227365789178545,0.49772634210821454,chest,UCR
loso__chest__omit_knust,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,4.371000000000095,818,152,100.13430638554877,TRUE,152,144,60529799163047336,5,0.2553125336422293,0.008787175249299591,TRUE,full convergence,6.689162574957663e-7,0.23488126689491798,s(photoperiod_hours),2.245540567091623,2.3921595528722577,13.791560044269836,1.9758608609254935e-6,5,2.245540567091623,0.8931015018841749,0.145,0.9993954761585769,0.9986843236728805,0.9986273240100718,664,136,-0.05469032105067194,-0.0973334255760973,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5102856219068133,0.8117520144386401,0.5002856219068132,0.47971437809318673,chest,KNUST
loso__chest__omit_rise,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,4.028999999999996,729,151,92.62165734045244,TRUE,151,143,95516594506568130,5,0.3196930029359341,0.008728563237020393,TRUE,full convergence,3.974248314231321e-5,0.38385342559003227,s(photoperiod_hours),2.7807849102512847,2.9828742482515382,4.358838177023064,0.006195143446156459,5,2.7807849102512847,0.9285517842915733,0.24,0.9997203824671497,0.9985563678467226,0.999240952672954,551,118,0.06885707012564476,-0.06407179053897645,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5023647056012008,0.8050389438408588,0.4923647056012008,0.48763529439879916,chest,RISE
loso__chest__omit_thuas,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.158000000000129,739,152,97.62251076542194,TRUE,152,144,100544276061627870,5,0.24235220746690195,0.008758552039183812,TRUE,full convergence,8.659206685024401e-9,0.09477309850938737,s(photoperiod_hours),1.862014869211251,1.9881906255981054,8.326697647046338,2.2836673304255095e-4,5,1.862014869211251,0.9532173546789802,0.4175,0.9994762073798904,0.9991814344783787,0.9989567671740684,562,119,0.06642985483739601,-0.09004757059934258,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.506208445600237,0.7762664168873707,0.4962084456002369,0.48379155439976307,chest,THUAS
loso__chest__omit_baua,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,5.379999999999882,720,147,85.79954003863175,TRUE,147,139,116887880466713140,5,0.28599438994685045,0.00963891204938313,TRUE,full convergence,1.3836736889594192e-6,0.326868261545557,s(photoperiod_hours),2.6389320049286966,2.8405477996480917,7.852382609089639,1.1812122585697082e-4,5,2.6389320049286966,0.9207066147439882,0.1225,0.9993292913689442,0.9986562022711722,0.9986615940453468,548,118,0.06623813419006208,-0.08057732752991631,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5028610927693862,0.7971342383750866,0.49286109276938617,0.4871389072306138,chest,BAUA
loso__chest__omit_tum,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,6.000999999999976,764,157,94.83280582022209,TRUE,157,149,114479991110853460,5,0.3034201483341304,0.008819905274135648,TRUE,full convergence,1.781891628593879e-5,0.28099267292461205,s(photoperiod_hours),2.5803875563675094,2.7766513051836843,9.667909131163613,1.6485954066891573e-5,5,2.5803875563675094,0.9289243917845377,0.18,0.9994245744094935,0.9986829264498661,0.9987295650582633,582,123,0.040996242628885286,-0.11974247118473048,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.494855268611836,0.7711658788152306,0.4848552686118359,0.49514473138816406,chest,TUM
loso__chest__omit_fuspceu,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.1790000000000873,707,145,93.9258183073342,TRUE,145,137,79365293099073040,5,0.35241993314666575,0.00925338231276502,TRUE,full convergence,2.0917087234062492e-5,0.292911835701107,s(photoperiod_hours),2.688080674635856,2.859356818574246,6.948877476933627,1.498651249790539e-4,5,2.688080674635856,0.8942702093256962,0.0375,0.9994267962598326,0.9978104920323185,0.9984142023754874,538,115,-0.010573830891517297,-0.11972438103795771,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.48526684126281,0.7492249842232029,0.47526684126281005,0.5047331587371899,chest,FUSPCEU
loso__chest__omit_iztech,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.5389999999999873,723,150,94.29840371449808,TRUE,150,142,111773378760663060,5,0.3300923803806726,0.009007533593671341,TRUE,full convergence,4.722868025908156e-5,0.15910725442464957,s(photoperiod_hours),2.186300290553585,2.342675189256536,7.365858475334741,4.128118650838508e-4,5,2.186300290553585,0.8978717047430683,0.02,0.9994624865304476,0.9987021635425429,0.9986867903026657,549,116,0.04457287642985547,-0.10073595088799292,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4806191346629576,0.7813832523373104,0.47061913466295757,0.5093808653370424,chest,IZTECH
loso__chest__omit_ucr,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,4.130000000000109,607,128,79.37310970211865,TRUE,128,120,82930252011810430,5,0.33999923578044333,0.010794483870282595,TRUE,full convergence,3.4845731997434903e-4,0.28736061685440273,s(photoperiod_hours),2.4514317817938602,2.627387337276528,8.733798336147586,5.822968541491225e-5,5,2.4514317817938602,0.9370765384150085,0.2875,0.9993961526879727,0.9987266880533969,0.9986616144586151,460,98,0.031233923254177336,-0.1274617160846701,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4783361286146297,0.7781135347781226,0.4683361286146297,0.5116638713853703,chest,UCR
loso__chest__omit_knust,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,4.089999999999918,737,152,95.4471566865199,TRUE,152,144,68884705173777664,5,0.3273895101863652,0.008937592740826627,TRUE,full convergence,3.886443071809964e-7,0.45229461829497863,s(photoperiod_hours),2.9002749039476967,3.0930490450842907,7.529780740941664,6.0727262605531074e-5,5,2.9002749039476967,0.9308550571667106,0.185,0.9994297711072487,0.9984349611747005,0.9987240028823293,557,117,0.04436377902190263,-0.07056978622890384,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4960816311837908,0.7783699101898782,0.4860816311837908,0.4939183688162092,chest,KNUST
loso__chest__omit_rise,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.2039999999999509,662,150,84.23845527014296,TRUE,150,142,81200557776082260,5,0.25902579188734226,0.008473813133363055,TRUE,full convergence,0.0011936205466440697,1.0181111796945874e-4,s(photoperiod_hours),1.0002959008829484,1.0004085640375324,0.44242776918484444,0.5063523314749293,5,1.0002959008829484,1.026958669045457,0.73,0.9997416380800731,0.9994961946901046,0.9992896425723357,480,103,-0.1481047207086545,-0.2619498556772923,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.7577864583973111,,,chest,RISE
loso__chest__omit_thuas,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.3519999999998618,680,152,90.59846848321914,TRUE,152,144,1.2529153667708699e+17,5,0.2889852021284327,0.008621024793268586,TRUE,full convergence,1.2899706469893246e-4,0.38614567218320606,s(photoperiod_hours),2.1185459177383783,2.2833108262854314,2.5838291845486108,0.048030538411045265,5,2.1185459177383783,1.0229106556761436,0.715,0.9994846492703302,0.999111128283649,0.9990284189047128,497,105,-0.15660749289273582,-0.2612833309816582,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.7029682803312273,,,chest,THUAS
loso__chest__omit_baua,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.8070000000000164,651,146,84.5936102722552,TRUE,146,138,85884941025018240,5,0.2737488401704187,0.00898365313356269,TRUE,full convergence,3.9894862482015014e-5,0.030953912411248147,s(photoperiod_hours),1.4925006806996826,1.6111577809698394,0.5976632955849347,0.6455289722311076,5,1.4925006806996826,1.0370669175331875,0.795,0.9993907692392995,0.9990802589893436,0.998805114196728,471,101,-0.14019480021373085,-0.23601108949152466,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.7037319913815286,,,chest,BAUA
loso__chest__omit_tum,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.27800000000002,691,156,90.76625301140099,TRUE,156,148,100227589752378180,5,0.27736649158048127,0.008436708447131312,TRUE,full convergence,1.5476081052234747e-6,0.2697838947095282,s(photoperiod_hours),1.9080846905708626,2.06811829046326,2.628745850976819,0.06271644778896512,5,1.9080846905708626,1.0077288857997337,0.525,0.9994147906215517,0.9992058731587914,0.9987885804554206,499,106,-0.13607920623547357,-0.20535413342019565,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6865868565533535,,,chest,TUM
loso__chest__omit_fuspceu,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.0210000000001855,640,144,78.30125497016051,TRUE,144,136,90660833608248830,5,0.24566463503059863,0.009440705822749881,TRUE,full convergence,2.2254698408552542e-6,0.3327361322288284,s(photoperiod_hours),1.9910936288378185,2.183690911352028,2.8565564307231255,0.043812055401066086,5,1.9910936288378185,1.0400112954490364,0.83,0.999439817340061,0.9990502080895698,0.9985673373607599,463,97,-0.1448201304922893,-0.2615212063845698,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.7188239433756807,,,chest,FUSPCEU
loso__chest__omit_iztech,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.0699999999999363,660,149,86.52193846016667,TRUE,149,141,109994874467836850,5,0.2770379999616849,0.008886520426034772,TRUE,full convergence,6.585732813535472e-5,0.32816982461646527,s(photoperiod_hours),2.050694946095396,2.2243314167048656,2.4333812883038672,0.06053579681823529,5,2.050694946095396,1.0205464603471088,0.7475,0.9995003377242176,0.9989260972611042,0.9987664945396282,481,100,-0.1164730510466698,-0.19288078136074066,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6941272478002927,,,chest,IZTECH
