run_id,metric_order,family_id,gate_p_adjusted,current_p_adjusted,gate_supported,current_supported,disposition_changed
manuscript_prepared_data__glasses__all_available,12,H01-F3-latitude,0.01835922688501855,0.01835922688501855,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,12,H01-F4-site-latitude-adequacy,0.03631919955633925,0.03631919955633925,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,13,H01-F1-site,5.393910866178993e-12,5.393910866178993e-12,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,13,H01-F2-photoperiod,0.00407532259313824,0.0040753225931382435,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,13,H01-F3-latitude,2.1714628975659518e-7,2.1714628975659515e-7,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,13,H01-F4-site-latitude-adequacy,4.29740836699095e-6,4.29740836699095e-6,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,14,H01-F1-site,0.04363528997605588,0.04363528997605588,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,14,H01-F2-photoperiod,0.3454846897071237,0.3454846897071237,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__all_available,14,H01-F3-latitude,0.587818705026552,0.587818705026552,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__all_available,14,H01-F4-site-latitude-adequacy,0.04057726707565552,0.04057726707565552,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,15,H01-F1-site,1.1583711949600988e-8,1.1583711949600988e-8,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,15,H01-F2-photoperiod,3.785703369626737e-6,3.7857033696267365e-6,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,15,H01-F3-latitude,3.4771712457008564e-6,3.4771712457008564e-6,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,15,H01-F4-site-latitude-adequacy,2.332356026481877e-4,2.332356026481877e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,16,H01-F1-site,0.22097031139261483,0.22097031139261483,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__all_available,16,H01-F2-photoperiod,7.008794819249919e-7,7.008794819249919e-7,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,16,H01-F3-latitude,0.7114182021700717,0.7114182021700717,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__all_available,16,H01-F4-site-latitude-adequacy,0.1919827961103054,0.1919827961103054,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__all_available,17,H01-F1-site,9.457311551949736e-4,9.457311551949736e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,17,H01-F2-photoperiod,5.926262069265334e-9,5.926262069265334e-9,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,17,H01-F3-latitude,0.0161581788984895,0.016158178898489507,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__all_available,17,H01-F4-site-latitude-adequacy,0.0097973598476111309,0.009797359847611133,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,1,H01-F1-site,,,,,
manuscript_prepared_data__glasses__paired_common_sample,1,H01-F2-photoperiod,,,,,
manuscript_prepared_data__glasses__paired_common_sample,1,H01-F3-latitude,,,,,
manuscript_prepared_data__glasses__paired_common_sample,1,H01-F4-site-latitude-adequacy,,,,,
manuscript_prepared_data__glasses__paired_common_sample,2,H01-F1-site,,,,,
manuscript_prepared_data__glasses__paired_common_sample,2,H01-F2-photoperiod,,,,,
manuscript_prepared_data__glasses__paired_common_sample,2,H01-F3-latitude,,,,,
manuscript_prepared_data__glasses__paired_common_sample,2,H01-F4-site-latitude-adequacy,,,,,
manuscript_prepared_data__glasses__paired_common_sample,3,H01-F1-site,0.01246363282509908,0.012463632825099083,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,3,H01-F2-photoperiod,1.862181792234076e-4,1.862181792234076e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,3,H01-F3-latitude,0.0143097682823109,0.014309768282310908,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,3,H01-F4-site-latitude-adequacy,0.12928618761939828,0.12928618761939828,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,4,H01-F1-site,0.00896665923364354,0.008966659233643547,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,4,H01-F2-photoperiod,5.549660218362557e-4,5.549660218362557e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,4,H01-F3-latitude,0.00107910051482608,0.0010791005148260834,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,4,H01-F4-site-latitude-adequacy,0.3752050878582546,0.3752050878582546,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,5,H01-F1-site,1.990989969671417e-4,1.9909899696714167e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,5,H01-F2-photoperiod,0.00227882685582052,0.002278826855820522,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,5,H01-F3-latitude,1,1,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,5,H01-F4-site-latitude-adequacy,1.6352534905430226e-4,1.6352534905430226e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,6,H01-F1-site,0.05116243150843645,0.05116243150843645,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,6,H01-F2-photoperiod,1.3150050565243846e-4,1.3150050565243846e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,6,H01-F3-latitude,0.6648757866413622,0.6648757866413622,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,6,H01-F4-site-latitude-adequacy,0.04437813280013501,0.044378132800135014,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,7,H01-F1-site,0.00103990543210042,0.001039905432100427,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,7,H01-F2-photoperiod,8.951373441707048e-4,8.951373441707048e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,7,H01-F3-latitude,0.00188248530719472,0.001882485307194726,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,7,H01-F4-site-latitude-adequacy,0.04437813280013501,0.044378132800135014,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,8,H01-F1-site,0.2288746176601384,0.2288746176601384,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,8,H01-F2-photoperiod,0.00742166895027777,0.0074216689502777725,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,8,H01-F3-latitude,1,1,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,8,H01-F4-site-latitude-adequacy,0.19280195080980975,0.19280195080980977,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,9,H01-F1-site,0.2288746176601384,0.2288746176601384,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,9,H01-F2-photoperiod,0.16987888030033876,0.16987888030033876,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,9,H01-F3-latitude,0.7345087201658362,0.7345087201658362,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,9,H01-F4-site-latitude-adequacy,0.1965076430208384,0.19650764302083842,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,10,H01-F1-site,0.16994383609394836,0.16994383609394836,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,10,H01-F2-photoperiod,0.00108814128647739,0.001088141286477392,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,10,H01-F3-latitude,0.02652023892751167,0.026520238927511673,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,10,H01-F4-site-latitude-adequacy,0.5855898470379522,0.5855898470379522,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,11,H01-F1-site,1.990989969671417e-4,1.9909899696714167e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,11,H01-F2-photoperiod,0.5898154406606366,0.5898154406606366,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,11,H01-F3-latitude,0.00609032294474552,0.006090322944745528,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,11,H01-F4-site-latitude-adequacy,0.00657655155990519,0.00657655155990519,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,12,H01-F1-site,0.00151273512841786,0.0015127351284178602,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,12,H01-F2-photoperiod,0.00263755066365499,0.0026375506636549927,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,12,H01-F3-latitude,0.0206426291899546,0.020642629189954603,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,12,H01-F4-site-latitude-adequacy,0.01454494530332437,0.014544945303324371,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,13,H01-F1-site,2.7795589007153376e-12,2.7795589007153376e-12,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,13,H01-F2-photoperiod,0.02015258780405046,0.020152587804050468,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,13,H01-F3-latitude,1.4990142370818265e-8,1.4990142370818265e-8,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,13,H01-F4-site-latitude-adequacy,1.5241383130781151e-5,1.5241383130781153e-5,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,14,H01-F1-site,0.01176285778069291,0.011762857780692915,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,14,H01-F2-photoperiod,0.6261588932195937,0.6261588932195937,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,14,H01-F3-latitude,0.6666942721625024,0.6666942721625024,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,14,H01-F4-site-latitude-adequacy,0.0144667689265029,0.014466768926502907,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,15,H01-F1-site,2.2344126660389075e-9,2.2344126660389075e-9,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,15,H01-F2-photoperiod,3.6099917511472765e-4,3.6099917511472765e-4,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,15,H01-F3-latitude,2.7741189133960535e-9,2.774118913396053e-9,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,15,H01-F4-site-latitude-adequacy,0.01817304927641972,0.018173049276419724,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,16,H01-F1-site,0.27260359622466945,0.27260359622466945,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,16,H01-F2-photoperiod,7.846184284685292e-5,7.846184284685292e-5,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,16,H01-F3-latitude,0.5742165943626986,0.5742165943626986,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,16,H01-F4-site-latitude-adequacy,0.287860660423201,0.287860660423201,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,17,H01-F1-site,0.01246363282509908,0.012463632825099083,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,17,H01-F2-photoperiod,5.044342718503203e-6,5.044342718503203e-6,TRUE,TRUE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,17,H01-F3-latitude,0.23667377435896272,0.23667377435896272,FALSE,FALSE,FALSE
manuscript_prepared_data__glasses__paired_common_sample,17,H01-F4-site-latitude-adequacy,0.02092494893314474,0.02092494893314474,TRUE,TRUE,FALSE
