run_id,cluster_level,cluster_id,eligible_pairs,lag1_correlation
main__glasses__all_available,AR_sequence,1274,26,0.48791557613384073
main__glasses__all_available,AR_sequence,1275,18,0.06639618256838893
main__glasses__all_available,AR_sequence,1276,21,0.6452156890243046
main__glasses__all_available,AR_sequence,1277,19,-0.3578960010846973
main__glasses__all_available,AR_sequence,1279,37,0.15971079500801325
main__glasses__all_available,AR_sequence,1280,1,
main__glasses__all_available,AR_sequence,1281,47,0.12953035855548373
main__glasses__all_available,AR_sequence,1282,47,0.1495946935767565
main__glasses__all_available,AR_sequence,1283,47,-0.02463871046638464
main__glasses__all_available,AR_sequence,1284,47,0.008606395645707346
main__glasses__all_available,AR_sequence,1285,21,-0.17485925831036422
main__glasses__all_available,AR_sequence,1286,23,-0.15024612628063572
main__glasses__all_available,AR_sequence,1287,47,0.31150579585741717
main__glasses__all_available,AR_sequence,1288,25,0.29135225007992754
main__glasses__all_available,AR_sequence,1289,5,-0.7766150230611535
main__glasses__all_available,AR_sequence,1290,6,-0.13994804078417442
main__glasses__all_available,AR_sequence,1291,41,0.06166850768622609
main__glasses__all_available,AR_sequence,1292,2,
main__glasses__all_available,AR_sequence,1293,36,0.04477054778415192
main__glasses__all_available,AR_sequence,1294,5,0.2898541828082685
main__glasses__all_available,AR_sequence,1295,35,0.22015267223508703
main__glasses__all_available,AR_sequence,1296,8,0.029810879208113702
main__glasses__all_available,AR_sequence,1297,45,0.4209743744984837
main__glasses__all_available,AR_sequence,1298,47,0.17560493820620118
main__glasses__all_available,AR_sequence,1299,31,0.29068905739759276
main__glasses__all_available,AR_sequence,1300,13,-0.5051642133862542
main__glasses__all_available,AR_sequence,1301,18,0.39356684249705665
main__glasses__all_available,AR_sequence,1302,27,-0.24372552925652158
main__glasses__all_available,AR_sequence,1303,17,0.0645856658777386
main__glasses__all_available,AR_sequence,1304,28,-0.5599863996559399
main__glasses__all_available,AR_sequence,1305,33,0.14592558081332319
main__glasses__all_available,AR_sequence,1306,11,-0.2500373112920349
main__glasses__all_available,AR_sequence,1307,14,0.49670512524943145
main__glasses__all_available,AR_sequence,1308,31,0.1450219338633386
main__glasses__all_available,AR_sequence,1309,47,-0.05023186054259792
main__glasses__all_available,AR_sequence,1310,47,-0.0015487017004764151
main__glasses__all_available,AR_sequence,1311,47,0.06931460959921139
main__glasses__all_available,AR_sequence,1312,47,0.09058601232448757
main__glasses__all_available,AR_sequence,1313,47,0.025444390454322237
main__glasses__all_available,AR_sequence,1314,29,-0.04607681528098728
main__glasses__all_available,AR_sequence,1315,14,-0.2125608194680897
main__glasses__all_available,AR_sequence,1316,47,-0.20977763376427785
main__glasses__all_available,AR_sequence,1317,47,0.1831344801517785
main__glasses__all_available,AR_sequence,1318,32,0.037291253580005776
main__glasses__all_available,AR_sequence,1319,6,-0.5741018223585865
main__glasses__all_available,AR_sequence,1320,25,0.5523719849919628
main__glasses__all_available,AR_sequence,1321,19,0.39498618679662184
main__glasses__all_available,AR_sequence,1322,33,0.0864414929330344
main__glasses__all_available,AR_sequence,1323,11,0.28902678506998564
main__glasses__all_available,AR_sequence,1324,10,0.9259372670072893
main__glasses__all_available,AR_sequence,1325,12,0.355735765874559
main__glasses__all_available,AR_sequence,1326,9,0.6184480664823254
main__glasses__all_available,AR_sequence,1327,5,0.36763862898656335
main__glasses__all_available,AR_sequence,1328,11,0.5286214046836951
main__glasses__all_available,AR_sequence,1329,34,0.3905193658018347
main__glasses__all_available,AR_sequence,1330,22,-0.5472238542224541
main__glasses__all_available,AR_sequence,1331,20,-0.2605286260608874
main__glasses__all_available,AR_sequence,1332,25,-0.042166128136357506
main__glasses__all_available,AR_sequence,1333,19,-0.2985893266932283
main__glasses__all_available,AR_sequence,1334,47,0.08130336271977849
main__glasses__all_available,AR_sequence,1335,17,-0.16565529506693433
main__glasses__all_available,AR_sequence,1336,28,0.07118600178814219
main__glasses__all_available,AR_sequence,1337,47,0.21799193817241583
main__glasses__all_available,AR_sequence,1338,47,0.5716529480623581
main__glasses__all_available,AR_sequence,1339,24,0.3352565205115398
main__glasses__all_available,AR_sequence,1340,13,-0.3088367263276934
main__glasses__all_available,AR_sequence,1342,16,0.6225899297318237
main__glasses__all_available,AR_sequence,1343,29,0.4155856469138964
main__glasses__all_available,AR_sequence,1344,23,-0.051500901076692356
main__glasses__all_available,AR_sequence,1345,4,-0.8561775372792056
main__glasses__all_available,AR_sequence,1346,16,-0.4566016032371034
main__glasses__all_available,AR_sequence,1347,34,0.5737345458405521
main__glasses__all_available,AR_sequence,1348,1,
main__glasses__all_available,AR_sequence,1349,6,0.5659502622852438
main__glasses__all_available,AR_sequence,1350,35,0.47094103474632926
main__glasses__all_available,AR_sequence,1351,8,0.23953454672611676
main__glasses__all_available,AR_sequence,1352,26,-0.5006717994811684
main__glasses__all_available,AR_sequence,1353,11,0.14251943513376866
main__glasses__all_available,AR_sequence,1354,3,-0.43259825716068195
main__glasses__all_available,AR_sequence,1355,36,0.2836441232308241
main__glasses__all_available,AR_sequence,1356,7,0.5720017112945691
main__glasses__all_available,AR_sequence,1357,25,-0.12721533972365565
main__glasses__all_available,AR_sequence,1358,18,0.37838653227311647
main__chest__all_available,participant,BAUA::BAUA_S001,262,0.13338374956270915
main__chest__all_available,participant,BAUA::BAUA_S002,266,0.15011362769288214
main__chest__all_available,participant,BAUA::BAUA_S003,282,-0.12753818390311286
main__chest__all_available,participant,BAUA::BAUA_S004,256,0.0693839483255137
main__chest__all_available,participant,BAUA::BAUA_S005,216,0.2522739284382705
main__chest__all_available,participant,BAUA::BAUA_S006,233,0.1989835105873447
main__chest__all_available,participant,BAUA::BAUA_S008,282,-0.13104582016822147
main__chest__all_available,participant,BAUA::BAUA_S009,272,0.19121226210888329
main__chest__all_available,participant,BAUA::BAUA_S010,88,0.1803517018416532
main__chest__all_available,participant,BAUA::BAUA_S012,250,0.31331785439280085
main__chest__all_available,participant,BAUA::BAUA_S013,276,0.016010070965503144
main__chest__all_available,participant,BAUA::BAUA_S014,282,0.08755964186709621
main__chest__all_available,participant,BAUA::BAUA_S015,253,0.17099617870975037
main__chest__all_available,participant,BAUA::BAUA_S016,252,-0.01579328492619521
main__chest__all_available,participant,BAUA::BAUA_S017,278,0.141779479064287
main__chest__all_available,participant,BAUA::BAUA_S018,274,0.12428511559609193
main__chest__all_available,participant,BAUA::BAUA_S022,280,0.1819538623830482
main__chest__all_available,participant,BAUA::BAUA_S023,282,0.10077168085570694
main__chest__all_available,participant,BAUA::BAUA_S024,275,0.010856428315479423
main__chest__all_available,participant,BAUA::BAUA_S025,278,0.11919350007412913
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S003,272,0.022558268762504812
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S004,229,0.10723654570184454
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S005,265,0.22034302151023413
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S006,222,-0.1891022154851343
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S007,266,0.11540260390668869
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S008,279,0.41941942020320394
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S009,329,0.15533815471817228
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S010,188,0.25035701903400104
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S011,230,0.07050016878281205
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S012,282,-0.0013702313421040428
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S013,282,-0.08215710608814446
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S014,220,0.027274749572324022
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S015,274,-0.08798991012433456
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S016,217,0.031672401505499825
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S017,268,-0.07135431986442402
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S018,277,0.16104026125873389
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S019,282,-0.0243232808858512
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S020,282,0.13056220113379244
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S022,282,0.13863842794234524
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S023,282,0.15224842177977982
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S024,225,0.2321964951521583
main__chest__all_available,participant,FUSPCEU::FUSPCEU_S025,165,-0.022636764340028565
main__chest__all_available,participant,IZTECH::IZTECH_S001,326,0.33219047862048473
main__chest__all_available,participant,IZTECH::IZTECH_S002,265,0.13076345734959727
main__chest__all_available,participant,IZTECH::IZTECH_S003,279,0.11281236599453916
main__chest__all_available,participant,IZTECH::IZTECH_S004,278,0.06738676019212535
main__chest__all_available,participant,IZTECH::IZTECH_S005,274,0.09288472906755155
main__chest__all_available,participant,IZTECH::IZTECH_S006,270,0.006437975908698253
main__chest__all_available,participant,IZTECH::IZTECH_S007,266,0.0289463278526399
main__chest__all_available,participant,IZTECH::IZTECH_S008,227,-0.23981428232653826
main__chest__all_available,participant,IZTECH::IZTECH_S009,252,0.08413330890993952
main__chest__all_available,participant,IZTECH::IZTECH_S010,250,-0.02212924309590066
main__chest__all_available,participant,IZTECH::IZTECH_S011,278,-0.27951241555993994
main__chest__all_available,participant,IZTECH::IZTECH_S012,280,0.29039458978492705
main__chest__all_available,participant,IZTECH::IZTECH_S013,274,0.10620236549237382
main__chest__all_available,participant,IZTECH::IZTECH_S014,257,0.06689669990085705
main__chest__all_available,participant,IZTECH::IZTECH_S015,261,0.16723371720368715
main__chest__all_available,participant,IZTECH::IZTECH_S016,265,-0.11760352176797538
main__chest__all_available,participant,IZTECH::IZTECH_S017,282,0.11987312337918546
main__chest__all_available,participant,KNUST::KNUST_S001,258,-0.05238172574717975
main__chest__all_available,participant,KNUST::KNUST_S002,253,0.0014758755894172858
main__chest__all_available,participant,KNUST::KNUST_S003,250,0.23223114280372115
main__chest__all_available,participant,KNUST::KNUST_S004,262,0.08027656936912703
main__chest__all_available,participant,KNUST::KNUST_S005,267,-0.0011389175249291899
main__chest__all_available,participant,KNUST::KNUST_S006,245,0.06620402514480708
main__chest__all_available,participant,KNUST::KNUST_S007,174,0.2266554596260801
main__chest__all_available,participant,KNUST::KNUST_S008,207,0.3195167243180819
main__chest__all_available,participant,KNUST::KNUST_S009,266,0.05278971429780194
main__chest__all_available,participant,KNUST::KNUST_S010,262,0.11579430920253411
main__chest__all_available,participant,KNUST::KNUST_S011,267,0.18594555100161006
main__chest__all_available,participant,KNUST::KNUST_S012,274,0.09271777741361414
main__chest__all_available,participant,KNUST::KNUST_S013,182,-0.07879246552656709
main__chest__all_available,participant,KNUST::KNUST_S014,276,-0.03874651231134212
main__chest__all_available,participant,KNUST::KNUST_S015,217,-0.13357967196583542
main__chest__all_available,participant,RISE::RISE_S001,259,0.054116511498567665
main__chest__all_available,participant,RISE::RISE_S002,270,0.025200151136867206
main__chest__all_available,participant,RISE::RISE_S003,271,0.09233133377883924
main__chest__all_available,participant,RISE::RISE_S004,274,-0.09513408840142354
main__chest__all_available,participant,RISE::RISE_S005,274,-0.12187710642760477
main__chest__all_available,participant,RISE::RISE_S006,273,-0.10990977377897641
main__chest__all_available,participant,RISE::RISE_S007,276,-0.012562081007788151
main__chest__all_available,participant,RISE::RISE_S008,276,0.03949071514946204
main__chest__all_available,participant,RISE::RISE_S009,258,0.24354114520192563
main__chest__all_available,participant,RISE::RISE_S010,215,0.04071287530687023
main__chest__all_available,participant,RISE::RISE_S012,329,-0.1254564764283581
main__chest__all_available,participant,RISE::RISE_S013,261,0.12116870580972268
main__chest__all_available,participant,RISE::RISE_S014,278,0.16775414111550557
main__chest__all_available,participant,RISE::RISE_S015,268,-0.06510319449142972
main__chest__all_available,participant,RISE::RISE_S016,260,-0.1592028528068686
main__chest__all_available,participant,RISE::RISE_S017,282,-0.0842349471704969
main__chest__all_available,participant,THUAS::THUAS_S001,354,0.12820250590056897
main__chest__all_available,participant,THUAS::THUAS_S002,235,0.3715991690145398
main__chest__all_available,participant,THUAS::THUAS_S003,262,0.0787803064439447
main__chest__all_available,participant,THUAS::THUAS_S005,266,-0.10434064420716375
main__chest__all_available,participant,THUAS::THUAS_S006,229,-0.10299340665518253
main__chest__all_available,participant,THUAS::THUAS_S007,253,0.1913807645176036
main__chest__all_available,participant,THUAS::THUAS_S010,255,0.15456613709561137
main__chest__all_available,participant,THUAS::THUAS_S011,276,0.06130721578448431
main__chest__all_available,participant,THUAS::THUAS_S014,251,0.0331494634719247
main__chest__all_available,participant,THUAS::THUAS_S015,274,0.17928654558511498
main__chest__all_available,participant,THUAS::THUAS_S016,282,-0.11616642247788694
main__chest__all_available,participant,THUAS::THUAS_S017,282,0.170645575028309
main__chest__all_available,participant,THUAS::THUAS_S018,290,0.06426810425024401
main__chest__all_available,participant,THUAS::THUAS_S019,323,0.2017117089207728
main__chest__all_available,participant,THUAS::THUAS_S020,329,0.1052622148048769
main__chest__all_available,participant,TUM::TUM_S001,261,0.08332277276844949
main__chest__all_available,participant,TUM::TUM_S002,264,0.13522356716355033
main__chest__all_available,participant,TUM::TUM_S003,258,-0.15228026911726808
main__chest__all_available,participant,TUM::TUM_S004,276,0.2509066830511136
main__chest__all_available,participant,TUM::TUM_S005,260,-0.0030348666810489674
main__chest__all_available,participant,TUM::TUM_S006,274,0.1260069935152969
main__chest__all_available,participant,TUM::TUM_S007,273,0.08406256825912785
main__chest__all_available,participant,TUM::TUM_S008,241,0.21046951514782902
main__chest__all_available,participant,TUM::TUM_S009,279,0.09876667640223367
main__chest__all_available,participant,TUM::TUM_S010,255,0.19913026334903483
main__chest__all_available,participant,UCR::UCR_S001,178,-0.211717793283003
main__chest__all_available,participant,UCR::UCR_S002,280,0.017514772725089188
main__chest__all_available,participant,UCR::UCR_S003,219,0.11072975508945893
main__chest__all_available,participant,UCR::UCR_S004,258,-0.1391698723715526
main__chest__all_available,participant,UCR::UCR_S005,221,0.2571869324934126
main__chest__all_available,participant,UCR::UCR_S006,253,0.16696533444351272
main__chest__all_available,participant,UCR::UCR_S007,275,0.31945297633666925
main__chest__all_available,participant,UCR::UCR_S008,249,-0.025655304624538584
main__chest__all_available,participant,UCR::UCR_S009,282,0.19890103449412128
main__chest__all_available,participant,UCR::UCR_S010,275,-0.043989926761997505
main__chest__all_available,participant,UCR::UCR_S011,234,0.1909579370838102
main__chest__all_available,participant,UCR::UCR_S012,264,-0.10428410623255341
main__chest__all_available,participant,UCR::UCR_S013,275,0.17620214887945704
main__chest__all_available,participant,UCR::UCR_S014,271,0.053658235430467265
main__chest__all_available,participant,UCR::UCR_S015,270,0.11557906265732523
main__chest__all_available,participant,UCR::UCR_S016,268,0.19396402231109694
main__chest__all_available,participant,UCR::UCR_S017,263,0.20918382845163047
main__chest__all_available,participant,UCR::UCR_S018,317,0.09355254048052536
main__chest__all_available,participant,UCR::UCR_S019,270,0.10546147212834643
main__chest__all_available,participant,UCR::UCR_S020,276,0.036650528164495086
main__chest__all_available,participant,UCR::UCR_S021,276,0.15802460441281344
main__chest__all_available,participant,UCR::UCR_S022,243,0.06375162875415846
main__chest__all_available,participant,UCR::UCR_S023,272,0.0173561196087137
main__chest__all_available,participant,UCR::UCR_S025,258,0.13480129133855248
main__chest__all_available,participant,UCR::UCR_S026,269,0.12434718898929932
main__chest__all_available,participant,UCR::UCR_S027,277,-0.10927637126554204
main__chest__all_available,participant,UCR::UCR_S028,277,0.01674116737686123
main__chest__all_available,participant,UCR::UCR_S029,258,0.22535865199808477
main__chest__all_available,participant,UCR::UCR_S030,265,0.15431752633043916
main__chest__all_available,participant,UCR::UCR_S031,271,-0.034249390845224145
main__chest__all_available,participant,UCR::UCR_S032,261,-0.0254600139114976
main__chest__all_available,participant,UCR::UCR_S033,276,0.004565226865578007
main__chest__all_available,participant,UCR::UCR_S034,264,0.19668374074457476
main__chest__all_available,participant,UCR::UCR_S035,274,0.07327277225456844
main__chest__all_available,participant,UCR::UCR_S036,218,0.1353248853734535
main__chest__all_available,participant,UCR::UCR_S037,260,-0.06800767220690038
main__chest__all_available,participant,UCR::UCR_S038,272,0.4198906456381534
main__chest__all_available,participant,UCR::UCR_S039,261,0.004578978979683703
main__chest__all_available,participant,UCR::UCR_S040,260,-0.025703918388779053
main__chest__all_available,participant_day,BAUA::BAUA_S001::2025-06-11,45,-0.004998978166422937
main__chest__all_available,participant_day,BAUA::BAUA_S001::2025-06-12,42,-0.2161135474520375
main__chest__all_available,participant_day,BAUA::BAUA_S001::2025-06-13,41,-0.05568459454635375
main__chest__all_available,participant_day,BAUA::BAUA_S001::2025-06-14,40,0.11567421144196112
main__chest__all_available,participant_day,BAUA::BAUA_S001::2025-06-15,47,0.8476666473974417
main__chest__all_available,participant_day,BAUA::BAUA_S001::2025-06-16,47,0.16911827011577651
main__chest__all_available,participant_day,BAUA::BAUA_S002::2025-06-11,47,0.24051229989041803
main__chest__all_available,participant_day,BAUA::BAUA_S002::2025-06-12,44,0.2980030437469654
main__chest__all_available,participant_day,BAUA::BAUA_S002::2025-06-13,42,0.28217859819908075
main__chest__all_available,participant_day,BAUA::BAUA_S002::2025-06-14,42,0.04804074073734231
main__chest__all_available,participant_day,BAUA::BAUA_S002::2025-06-15,47,0.11289849372891823
main__chest__all_available,participant_day,BAUA::BAUA_S002::2025-06-16,44,-0.04619221015963281
main__chest__all_available,participant_day,BAUA::BAUA_S003::2025-06-11,47,-0.06308453795333238
main__chest__all_available,participant_day,BAUA::BAUA_S003::2025-06-12,47,-0.19444543462831546
main__chest__all_available,participant_day,BAUA::BAUA_S003::2025-06-13,47,-0.2940570187863549
main__chest__all_available,participant_day,BAUA::BAUA_S003::2025-06-14,47,0.1422860343890184
main__chest__all_available,participant_day,BAUA::BAUA_S003::2025-06-15,47,-0.23918712307102324
main__chest__all_available,participant_day,BAUA::BAUA_S003::2025-06-16,47,0.7672621758738152
main__chest__all_available,participant_day,BAUA::BAUA_S004::2025-06-11,43,0.11697061256578524
main__chest__all_available,participant_day,BAUA::BAUA_S004::2025-06-12,41,-0.22162456285522197
main__chest__all_available,participant_day,BAUA::BAUA_S004::2025-06-13,44,0.14652300088031847
main__chest__all_available,participant_day,BAUA::BAUA_S004::2025-06-14,45,0.12404679971191498
main__chest__all_available,participant_day,BAUA::BAUA_S004::2025-06-15,42,0.16820910639270545
main__chest__all_available,participant_day,BAUA::BAUA_S004::2025-06-16,41,-0.010955104683370808
main__chest__all_available,participant_day,BAUA::BAUA_S005::2025-06-11,41,0.21478271882072728
main__chest__all_available,participant_day,BAUA::BAUA_S005::2025-06-12,40,0.16006764169565343
main__chest__all_available,participant_day,BAUA::BAUA_S005::2025-06-13,41,0.15686832586338004
main__chest__all_available,participant_day,BAUA::BAUA_S005::2025-06-14,47,0.25491575044474246
main__chest__all_available,participant_day,BAUA::BAUA_S005::2025-06-15,47,0.41258121643803747
main__chest__all_available,participant_day,BAUA::BAUA_S006::2025-06-11,47,-0.0725651467934802
main__chest__all_available,participant_day,BAUA::BAUA_S006::2025-06-12,47,0.20084245192137648
main__chest__all_available,participant_day,BAUA::BAUA_S006::2025-06-13,45,0.05063443615822531
main__chest__all_available,participant_day,BAUA::BAUA_S006::2025-06-15,47,0.7489931543920508
main__chest__all_available,participant_day,BAUA::BAUA_S006::2025-06-16,47,0.2643265482162815
main__chest__all_available,participant_day,BAUA::BAUA_S008::2025-06-25,47,-0.027248699460385387
main__chest__all_available,participant_day,BAUA::BAUA_S008::2025-06-26,47,-0.017579788638492903
main__chest__all_available,participant_day,BAUA::BAUA_S008::2025-06-27,47,0.06797097135503115
main__chest__all_available,participant_day,BAUA::BAUA_S008::2025-06-28,47,-0.18757895988000847
main__chest__all_available,participant_day,BAUA::BAUA_S008::2025-06-29,47,-0.27300736470609843
main__chest__all_available,participant_day,BAUA::BAUA_S008::2025-06-30,47,-0.2597653672591812
main__chest__all_available,participant_day,BAUA::BAUA_S009::2025-06-25,43,0.11980537443531103
main__chest__all_available,participant_day,BAUA::BAUA_S009::2025-06-26,43,0.14248638132658958
main__chest__all_available,participant_day,BAUA::BAUA_S009::2025-06-27,45,0.49216162661398793
main__chest__all_available,participant_day,BAUA::BAUA_S009::2025-06-28,47,2.3462584752985632e-4
main__chest__all_available,participant_day,BAUA::BAUA_S009::2025-06-29,47,0.14821325034805832
main__chest__all_available,participant_day,BAUA::BAUA_S009::2025-06-30,47,0.3015580260562916
main__chest__all_available,participant_day,BAUA::BAUA_S010::2025-06-28,41,0.1773443999309671
main__chest__all_available,participant_day,BAUA::BAUA_S010::2025-06-29,47,0.1491902681392909
main__chest__all_available,participant_day,BAUA::BAUA_S012::2025-07-16,39,0.3077713337538506
main__chest__all_available,participant_day,BAUA::BAUA_S012::2025-07-17,44,0.4719437159468397
main__chest__all_available,participant_day,BAUA::BAUA_S012::2025-07-18,47,0.2813865556049884
main__chest__all_available,participant_day,BAUA::BAUA_S012::2025-07-19,40,0.5555617842095967
main__chest__all_available,participant_day,BAUA::BAUA_S012::2025-07-20,39,0.10112812422512839
main__chest__all_available,participant_day,BAUA::BAUA_S012::2025-07-21,41,0.483240725950393
main__chest__all_available,participant_day,BAUA::BAUA_S013::2025-07-16,47,0.08766884755744925
main__chest__all_available,participant_day,BAUA::BAUA_S013::2025-07-17,45,-0.048070409708563626
main__chest__all_available,participant_day,BAUA::BAUA_S013::2025-07-18,47,-0.2931563326505513
main__chest__all_available,participant_day,BAUA::BAUA_S013::2025-07-19,47,0.2881396841752491
main__chest__all_available,participant_day,BAUA::BAUA_S013::2025-07-20,47,0.11481249925143926
main__chest__all_available,participant_day,BAUA::BAUA_S013::2025-07-21,43,0.04413834958539393
main__chest__all_available,participant_day,BAUA::BAUA_S014::2025-07-16,47,-0.20196590367880404
main__chest__all_available,participant_day,BAUA::BAUA_S014::2025-07-17,47,0.17883534475233712
main__chest__all_available,participant_day,BAUA::BAUA_S014::2025-07-18,47,0.0069986511875797285
main__chest__all_available,participant_day,BAUA::BAUA_S014::2025-07-19,47,0.27618545211245193
main__chest__all_available,participant_day,BAUA::BAUA_S014::2025-07-20,47,0.20330319245416761
main__chest__all_available,participant_day,BAUA::BAUA_S014::2025-07-21,47,0.03637924349679173
main__chest__all_available,participant_day,BAUA::BAUA_S015::2025-07-23,45,0.4842871228413731
main__chest__all_available,participant_day,BAUA::BAUA_S015::2025-07-24,44,-0.2664972507188655
main__chest__all_available,participant_day,BAUA::BAUA_S015::2025-07-25,37,-0.19253196940960765
main__chest__all_available,participant_day,BAUA::BAUA_S015::2025-07-26,47,0.2587801279256606
main__chest__all_available,participant_day,BAUA::BAUA_S015::2025-07-27,44,0.15874873695954225
main__chest__all_available,participant_day,BAUA::BAUA_S015::2025-07-28,36,0.5418763174120703
main__chest__all_available,participant_day,BAUA::BAUA_S016::2025-07-23,39,-0.054747188837313596
main__chest__all_available,participant_day,BAUA::BAUA_S016::2025-07-24,43,-0.16509992919427846
main__chest__all_available,participant_day,BAUA::BAUA_S016::2025-07-25,45,0.22999054081615522
main__chest__all_available,participant_day,BAUA::BAUA_S016::2025-07-26,42,-0.34945245541006986
main__chest__all_available,participant_day,BAUA::BAUA_S016::2025-07-27,43,1.776000606351581e-4
main__chest__all_available,participant_day,BAUA::BAUA_S016::2025-07-28,40,0.15974308954550018
main__chest__all_available,participant_day,BAUA::BAUA_S017::2025-09-09,47,0.08419559228156023
main__chest__all_available,participant_day,BAUA::BAUA_S017::2025-09-10,47,0.16582630299692952
main__chest__all_available,participant_day,BAUA::BAUA_S017::2025-09-11,47,0.21447382775180635
main__chest__all_available,participant_day,BAUA::BAUA_S017::2025-09-12,47,0.15835822640571565
main__chest__all_available,participant_day,BAUA::BAUA_S017::2025-09-13,43,-0.26395990187346124
main__chest__all_available,participant_day,BAUA::BAUA_S017::2025-09-14,47,0.3521688691585448
main__chest__all_available,participant_day,BAUA::BAUA_S018::2025-09-09,47,0.1924957220864755
main__chest__all_available,participant_day,BAUA::BAUA_S018::2025-09-10,47,0.18892598740909103
main__chest__all_available,participant_day,BAUA::BAUA_S018::2025-09-11,45,-0.20702125725156326
main__chest__all_available,participant_day,BAUA::BAUA_S018::2025-09-12,43,-0.12483133200830729
main__chest__all_available,participant_day,BAUA::BAUA_S018::2025-09-13,45,0.38506347048152745
main__chest__all_available,participant_day,BAUA::BAUA_S018::2025-09-14,47,0.5684074899115349
main__chest__all_available,participant_day,BAUA::BAUA_S022::2025-09-24,47,0.08213485966437195
main__chest__all_available,participant_day,BAUA::BAUA_S022::2025-09-25,45,0.36977091624688335
main__chest__all_available,participant_day,BAUA::BAUA_S022::2025-09-26,47,0.11486050587296519
main__chest__all_available,participant_day,BAUA::BAUA_S022::2025-09-27,47,-0.17232974696642508
main__chest__all_available,participant_day,BAUA::BAUA_S022::2025-09-28,47,0.34515647461985527
main__chest__all_available,participant_day,BAUA::BAUA_S022::2025-09-29,47,0.5332333361507413
main__chest__all_available,participant_day,BAUA::BAUA_S023::2025-09-24,47,0.2734877653202859
main__chest__all_available,participant_day,BAUA::BAUA_S023::2025-09-25,47,0.29178721364882815
main__chest__all_available,participant_day,BAUA::BAUA_S023::2025-09-26,47,-0.20607222175127932
main__chest__all_available,participant_day,BAUA::BAUA_S023::2025-09-27,47,0.21612997695159664
main__chest__all_available,participant_day,BAUA::BAUA_S023::2025-09-28,47,0.16768990208006623
main__chest__all_available,participant_day,BAUA::BAUA_S023::2025-09-29,47,-0.17520596534576713
main__chest__all_available,participant_day,BAUA::BAUA_S024::2025-10-14,47,-0.3373586361056709
main__chest__all_available,participant_day,BAUA::BAUA_S024::2025-10-15,47,0.22627658301908554
main__chest__all_available,participant_day,BAUA::BAUA_S024::2025-10-16,42,-0.17893533040857562
main__chest__all_available,participant_day,BAUA::BAUA_S024::2025-10-17,47,0.05204644645459842
main__chest__all_available,participant_day,BAUA::BAUA_S024::2025-10-18,47,0.10708488867984053
main__chest__all_available,participant_day,BAUA::BAUA_S024::2025-10-19,45,0.13440172673898085
main__chest__all_available,participant_day,BAUA::BAUA_S025::2025-10-14,47,-0.09257633822813625
main__chest__all_available,participant_day,BAUA::BAUA_S025::2025-10-15,45,0.11995792914667798
main__chest__all_available,participant_day,BAUA::BAUA_S025::2025-10-16,45,-0.20326070612239594
main__chest__all_available,participant_day,BAUA::BAUA_S025::2025-10-17,47,0.14412487839870497
main__chest__all_available,participant_day,BAUA::BAUA_S025::2025-10-18,47,0.23462503193484882
main__chest__all_available,participant_day,BAUA::BAUA_S025::2025-10-19,47,0.2872703023819606
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S003::2024-10-08,39,-0.09039067218512763
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S003::2024-10-09,45,-0.0889481548579308
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S003::2024-10-10,47,0.004039581807986096
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S003::2024-10-11,47,0.05680230228160445
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S003::2024-10-12,47,0.11781708836335847
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S003::2024-10-13,47,0.023920230613211087
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S004::2024-10-08,47,0.0958804181456919
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S004::2024-10-09,47,0.0581671802086978
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S004::2024-10-11,47,-0.12627407488847786
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S004::2024-10-12,41,0.39749553770068846
main__chest__all_available,participant_day,FUSPCEU::FUSPCEU_S004::2024-10-13,47,0.15253202047359307
