run_id,component,group,cyclic_continuity_imposed,finite_difference_step_hours,eta_at_00,eta_at_24,midnight_value_jump_eta,midnight_ratio_24_to_00,derivative_at_00_eta_per_hour,derivative_at_24_eta_per_hour,midnight_derivative_jump_eta_per_hour
main__chest__all_available,participant_deviation_curve,RISE::RISE_S008,FALSE,0.01,-0.034806256213730014,-0.32303210846110936,-0.28822585224737934,0.5149607726658523,0.01534435164154968,-0.2498850236750616,-0.2652293753166113
main__chest__all_available,participant_deviation_curve,RISE::RISE_S009,FALSE,0.01,-0.3350829953372073,-0.3147255581883364,0.020357437148870894,1.047990720432548,0.22043554542383048,-0.1773462923238489,-0.3977818377476794
main__chest__all_available,participant_deviation_curve,RISE::RISE_S010,FALSE,0.01,-0.10255103110546711,0.529478778254942,0.6320298093604092,4.28577936372683,0.03865645882326907,0.10456801380335223,0.06591155498008316
main__chest__all_available,participant_deviation_curve,RISE::RISE_S012,FALSE,0.01,-0.04935156782998113,-0.5722486628588646,-0.5228970950288834,0.2999873247105406,-0.01927039700171662,-0.310325149876145,-0.2910547528744284
main__chest__all_available,participant_deviation_curve,RISE::RISE_S013,FALSE,0.01,-0.21980220103361242,-0.5502536961016145,-0.33045149506800203,0.4672491337871887,0.045748700868233905,-0.04662874723477817,-0.09237744810301207
main__chest__all_available,participant_deviation_curve,RISE::RISE_S014,FALSE,0.01,0.040020479918399694,0.11626329758627253,0.07624281766787283,1.191908227598937,-0.019255559248091553,0.01569324843512243,0.034948807683213984
main__chest__all_available,participant_deviation_curve,RISE::RISE_S015,FALSE,0.01,-0.011569275480754572,0.23463546206114508,0.24620473754189964,1.7628068828709635,-0.002829048180461903,0.07146872610682697,0.07429777428728887
main__chest__all_available,participant_deviation_curve,RISE::RISE_S016,FALSE,0.01,-0.09313880336325578,0.08948623514103715,0.18262503850429293,1.522737483858051,0.018002446185574894,0.13190426408866418,0.11390181790308929
main__chest__all_available,participant_deviation_curve,RISE::RISE_S017,FALSE,0.01,-0.10050978673396208,-0.2852491370625254,-0.18473935032856334,0.6535226583892063,0.01486118066816311,-0.05994176916518934,-0.07480294983335245
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S001,FALSE,0.01,0.02220654648421908,-0.01623662463148738,-0.038443171115706457,0.9152860196799819,-0.02498238315692125,0.12807280899634066,0.1530551921532619
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S002,FALSE,0.01,-0.15108937529411498,0.2274206768180089,0.37851005211212385,2.3906172675574875,0.04150419134168193,0.15367689344685798,0.11217270210517605
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S003,FALSE,0.01,0.04008653844287113,0.1214971788716589,0.08141064042878776,1.2061758823054995,-0.034080848830481125,0.060251187023545316,0.09433203585402644
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S005,FALSE,0.01,0.02145836285447108,-0.12502363562437024,-0.14648199847884133,0.7137037875558272,-0.03740236463944807,-0.008143737425232722,0.02925862721421535
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S006,FALSE,0.01,-0.15320227453360158,-0.35338726671060533,-0.20018499217700375,0.6306886389781843,0.04781519209280938,-0.06464550271987335,-0.11246069481268273
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S007,FALSE,0.01,-0.18195076649632722,0.26193322437278715,0.44388399086911434,2.7789708474245773,0.055206771757213,0.10184663312552966,0.04663986136831666
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S010,FALSE,0.01,0.14570017083354692,0.23322286456387847,0.08752269373033156,1.2232710384846355,0.0019568638314648723,-0.1184757031829603,-0.12043256701442517
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S011,FALSE,0.01,-0.2818700039896227,-0.6479270572821281,-0.3660570532925054,0.43047005589957327,0.08400565298827267,-0.20899348571855603,-0.2929991387068287
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S014,FALSE,0.01,-0.5294785815693852,-0.7835553177909393,-0.25407673622155413,0.5570873075431096,0.1425304906899849,-0.1364820808937739,-0.2790125715837588
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S015,FALSE,0.01,0.010852754514353366,-0.19399871481183856,-0.20485146932619192,0.6239481920949261,-0.023154912321840526,-0.01699575496054151,0.006159157361299017
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S016,FALSE,0.01,0.3228217068364166,0.9651778412366108,0.6423561344001942,4.388904534833027,-0.060044399283654126,0.15673798498458957,0.2167823842682437
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S017,FALSE,0.01,-0.0639290813248341,0.2907981747710557,0.3547272560958898,2.263222521124401,0.037679208674776254,0.013154400159159918,-0.024524808515616336
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S018,FALSE,0.01,-0.3714699515290361,-0.3364570296301963,0.03501292189883981,1.0839591654148775,0.10125760620018909,-0.1952716824733025,-0.2965292886734916
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S019,FALSE,0.01,-0.2311536027878184,-0.4521923050575533,-0.2210387022697349,0.6011201661107812,0.05758628913393182,-0.07379294026217398,-0.1313792293961058
main__chest__all_available,participant_deviation_curve,THUAS::THUAS_S020,FALSE,0.01,1.5920925004472832,1.1341444481768148,-0.4579480522704684,0.34837898357119385,-0.39115148943518196,0.27049394027982565,0.6616454297150076
main__chest__all_available,participant_deviation_curve,TUM::TUM_S001,FALSE,0.01,0.36053033460886524,0.2910421941352271,-0.06948814047363816,0.8521417809816606,-0.0912137060647189,0.028233779084702038,0.11944748514942094
main__chest__all_available,participant_deviation_curve,TUM::TUM_S002,FALSE,0.01,0.5593738743449139,0.003229018759889033,-0.5561448555850249,0.27787862703778526,-0.23960567751847295,-0.03500003178457875,0.2046056457338942
main__chest__all_available,participant_deviation_curve,TUM::TUM_S003,FALSE,0.01,-0.46523362414170444,0.30119143432931006,0.7664250584710145,5.84016420963169,0.09745108495273769,0.1645686712040073,0.06711758625126962
main__chest__all_available,participant_deviation_curve,TUM::TUM_S004,FALSE,0.01,-0.7869540681844321,-0.6308704008595848,0.15608366732484735,1.4324638384769675,0.18046423626960628,-0.19878851105613604,-0.3792527473257423
main__chest__all_available,participant_deviation_curve,TUM::TUM_S005,FALSE,0.01,-0.11306992010713252,-0.4605994521147521,-0.3475295320076196,0.44923177588862645,-0.0022999847057239564,0.005056434015404676,0.0073564187211286325
main__chest__all_available,participant_deviation_curve,TUM::TUM_S006,FALSE,0.01,0.11773279746121243,0.10942332906324546,-0.008309468397966965,0.9810486208920535,-0.06917700549924771,0.0028420016600486098,0.07201900715929632
main__chest__all_available,participant_deviation_curve,TUM::TUM_S007,FALSE,0.01,1.7615968830278832,1.0292420430595461,-0.7323548399683371,0.18520178153569525,-0.29742572119515476,0.19625561990419538,0.49368134109935013
main__chest__all_available,participant_deviation_curve,TUM::TUM_S008,FALSE,0.01,-0.45646914899504937,-0.15669460938555957,0.2997745396094898,1.994226759853601,0.19003873253240489,-0.11517596494168558,-0.30521469747409047
main__chest__all_available,participant_deviation_curve,TUM::TUM_S009,FALSE,0.01,-0.6722229424067588,-0.0780700675970455,0.5941528748097133,3.9278317359565076,0.19248310916715194,-0.009403476185494697,-0.20188658535264664
main__chest__all_available,participant_deviation_curve,TUM::TUM_S010,FALSE,0.01,-0.041490024793751856,0.2110863972208797,0.2525764220146316,1.7888602839228487,-0.03181444486502344,0.12713214080498358,0.15894658567000702
main__chest__all_available,participant_deviation_curve,UCR::UCR_S001,FALSE,0.01,-0.4345382425275979,-0.6360627800449439,-0.201524537517346,0.6287463291218893,0.08758420230645658,-0.10460537842370554,-0.19218958073016212
main__chest__all_available,participant_deviation_curve,UCR::UCR_S002,FALSE,0.01,-0.4038946975895956,-0.6111078315406321,-0.20721313395103647,0.6205644118815955,0.08572400746332254,-0.06256812869620543,-0.14829213615952797
main__chest__all_available,participant_deviation_curve,UCR::UCR_S003,FALSE,0.01,1.290696254415889,1.1431721111031183,-0.14752414331277075,0.711993217749181,-0.2826004530826598,0.2684480908369924,0.5510485439196522
main__chest__all_available,participant_deviation_curve,UCR::UCR_S004,FALSE,0.01,-0.3523872441326104,-0.26405903951796406,0.08832820461464636,1.2255420148437872,0.12625252780130158,-0.07817904115721142,-0.204431568958513
main__chest__all_available,participant_deviation_curve,UCR::UCR_S005,FALSE,0.01,0.6718360380568091,0.7055069902364361,0.03367095217962701,1.0806149017149527,-0.14960246399070565,0.17609562660851896,0.3256980905992246
main__chest__all_available,participant_deviation_curve,UCR::UCR_S006,FALSE,0.01,0.045378381713289256,0.06849683091532584,0.02311844920203658,1.0546745084256133,-0.040811116046432505,-0.016849511960141672,0.023961604086290833
main__chest__all_available,participant_deviation_curve,UCR::UCR_S007,FALSE,0.01,0.43365399953949607,0.8089695622111259,0.37531556267162985,2.3730973954305177,-0.15530082061472328,0.2059626241110002,0.36126344472572347
main__chest__all_available,participant_deviation_curve,UCR::UCR_S008,FALSE,0.01,-0.06252966968751021,0.08451975604950628,0.1470494257370165,1.4029733636174897,-0.01745823988502926,0.019526504586320215,0.03698474447134947
main__chest__all_available,participant_deviation_curve,UCR::UCR_S009,FALSE,0.01,0.5647419134559882,0.8175822448628834,0.2528403314068952,1.7899476578583184,-0.12859893555804414,0.17962528286211699,0.3082242184201611
main__chest__all_available,participant_deviation_curve,UCR::UCR_S010,FALSE,0.01,-0.48289998697296926,-0.7723172241350063,-0.289417237162037,0.5135500346263642,0.12087734711852538,-0.14250497392296335,-0.26338232104148873
main__chest__all_available,participant_deviation_curve,UCR::UCR_S011,FALSE,0.01,0.07433837109857251,-0.2774349817498479,-0.3517733528484204,0.4448633696827919,-0.09740131089025078,-0.02504432575070603,0.07235698513954475
main__chest__all_available,participant_deviation_curve,UCR::UCR_S012,FALSE,0.01,-0.06368916743929606,-0.24644799274592682,-0.18275882530663076,0.6565097415312008,0.010782458885502666,-0.05012060630516235,-0.06090306519066502
main__chest__all_available,participant_deviation_curve,UCR::UCR_S013,FALSE,0.01,-0.28757672501592985,0.20870518320687045,0.49628190822280027,3.135320255702523,0.15935173456106955,0.1990635513919925,0.03971181683092295
main__chest__all_available,participant_deviation_curve,UCR::UCR_S014,FALSE,0.01,-0.6458105317138949,-0.7577827097602763,-0.11197217804638138,0.7727300864660891,0.231548349705879,-0.13126524401152473,-0.36281359371740374
main__chest__all_available,participant_deviation_curve,UCR::UCR_S015,FALSE,0.01,0.02491172584667559,0.07315523016918692,0.04824350432251133,1.1174896367790674,-0.06836861215846722,0.023884234702258034,0.09225284686072525
main__chest__all_available,participant_deviation_curve,UCR::UCR_S016,FALSE,0.01,0.20311905744422906,0.167101671952145,-0.03601738549208405,0.9204127254447042,-0.12673121521909747,0.12334472918512918,0.25007594440422665
main__chest__all_available,participant_deviation_curve,UCR::UCR_S017,FALSE,0.01,1.39430349780022,1.0769787972022222,-0.3173247005979978,0.4815876036559991,-0.43705906160984576,0.14462870619589285,0.5816877678057386
main__chest__all_available,participant_deviation_curve,UCR::UCR_S018,FALSE,0.01,0.10020446746625768,0.0972400557543873,-0.002964411711870382,0.9931974327113039,0.027407425060178847,7.395443580318628e-4,-0.026667880702146984
main__chest__all_available,participant_deviation_curve,UCR::UCR_S019,FALSE,0.01,0.1860247156365764,0.3147869283471564,0.12876221271057997,1.345123662932816,-0.029388112086045637,-0.12035159803330253,-0.0909634859472569
main__chest__all_available,participant_deviation_curve,UCR::UCR_S020,FALSE,0.01,-0.2315078034180379,0.18101962106454658,0.4125274244825845,2.585398095070525,0.08687584265825721,-0.08023709196105511,-0.16711293461931231
main__chest__all_available,participant_deviation_curve,UCR::UCR_S021,FALSE,0.01,-0.5024184291032086,-0.6327609674477107,-0.13034253834450216,0.7407257828734566,0.11570941593398443,-0.08294121311446245,-0.19865062904844688
main__chest__all_available,participant_deviation_curve,UCR::UCR_S022,FALSE,0.01,-0.25500635681681993,-0.23859501040286238,0.016411346413957556,1.0385115868944252,0.06410841039419246,-0.1423247902644753,-0.20643320065866777
main__chest__all_available,participant_deviation_curve,UCR::UCR_S023,FALSE,0.01,-0.49244097300216366,-0.5452595750199073,-0.05281860201774363,0.8854853859352152,0.2067085400417612,-0.1892486991307729,-0.3959572391725341
main__chest__all_available,participant_deviation_curve,UCR::UCR_S025,FALSE,0.01,0.1432889054519723,0.7195984732092068,0.5763095677572345,3.769724114738157,-0.04766179761648004,0.141853596209629,0.18951539382610905
main__chest__all_available,participant_deviation_curve,UCR::UCR_S026,FALSE,0.01,-0.49319655426472886,-0.47756315714675124,0.01563339711797762,1.0366529720107023,0.18350341969802786,-0.08780440935163836,-0.2713078290496662
main__chest__all_available,participant_deviation_curve,UCR::UCR_S027,FALSE,0.01,0.8095676916225485,0.968600547423616,0.15903285580106752,1.4422244564051334,-0.2384779316734642,0.20103465862956194,0.43951259030302614
main__chest__all_available,participant_deviation_curve,UCR::UCR_S028,FALSE,0.01,-0.4904437186022262,-0.4310159242273237,0.059427794374902476,1.1466418653604489,0.12648211160438683,-0.15633566665065324,-0.28281777825504006
main__chest__all_available,participant_deviation_curve,UCR::UCR_S029,FALSE,0.01,0.3064776538849038,0.19488825534543194,-0.11158939853947183,0.7734114573838827,-0.09087498826604312,0.042426880631371566,0.1333018688974147
main__chest__all_available,participant_deviation_curve,UCR::UCR_S030,FALSE,0.01,-0.2660034619347139,-0.805440735433945,-0.5394372734992311,0.2887770838780079,0.04046059428499671,-0.16878438615307578,-0.2092449804380725
main__chest__all_available,participant_deviation_curve,UCR::UCR_S031,FALSE,0.01,-0.47710010338577424,-0.808440629567273,-0.3313405261814988,0.46629362053623585,0.11277668422572384,-0.198742325167367,-0.31151900939309085
main__chest__all_available,participant_deviation_curve,UCR::UCR_S032,FALSE,0.01,-0.4540772786390677,-0.3057500001737932,0.1483272784652745,1.4071075019264325,0.12909797219106678,-0.05570216722723398,-0.18480013941830076
main__chest__all_available,participant_deviation_curve,UCR::UCR_S033,FALSE,0.01,0.1422346793450753,0.427623212468401,0.2853885331233257,1.929250107508678,-0.04040814360392331,0.1435063995306296,0.1839145431345529
main__chest__all_available,participant_deviation_curve,UCR::UCR_S034,FALSE,0.01,-0.6802733039923394,-0.7935639661933604,-0.11329066220102102,0.770387695684494,0.19990356997308112,-0.1134120372678904,-0.3133156072409715
main__chest__all_available,participant_deviation_curve,UCR::UCR_S035,FALSE,0.01,0.7670465012538836,1.0903322759525937,0.3232857746987101,2.1051632247946053,-0.25158060279778516,0.20270335026790764,0.4542839530656928
main__chest__all_available,participant_deviation_curve,UCR::UCR_S036,FALSE,0.01,0.5864314536564759,0.35208295511967225,-0.23434849853680362,0.5829771079839082,-0.1868938696885314,0.13980729331453667,0.32670116300306806
main__chest__all_available,participant_deviation_curve,UCR::UCR_S037,FALSE,0.01,-0.15150640455872463,-0.045609849081386114,0.10589655547733852,1.2761348102926648,0.057814681291809555,-0.02037057693635297,-0.07818525822816252
main__chest__all_available,participant_deviation_curve,UCR::UCR_S038,FALSE,0.01,0.249179234116977,0.3404049997520661,0.0912257656350891,1.2337460227452788,-0.07868031166556322,0.143529440139889,0.22220975180545222
main__chest__all_available,participant_deviation_curve,UCR::UCR_S039,FALSE,0.01,-0.49842812589523544,-0.5431989785703211,-0.044770852675085626,0.9020469601985899,0.16249841816874389,-0.17266148875257903,-0.3351599069213229
main__chest__all_available,participant_deviation_curve,UCR::UCR_S040,FALSE,0.01,-0.15735191039864693,-0.1321201530848896,0.02523175731375732,1.0598191371765715,0.09489816846103283,-0.060216026107523524,-0.15511419456855635
