run_id,level,site,participant,observations,mean_absolute_standardized_residual,p99_absolute_standardized_residual,maximum_absolute_standardized_residual,total_leverage,maximum_leverage
main__chest__all_available,participant,UCR,UCR::UCR_S022,258,0.4628827552473105,2.3895055364172233,2.8983141798836454,,
main__chest__all_available,participant,UCR,UCR::UCR_S023,283,0.519107169669584,2.402206149559585,2.531777368330293,,
main__chest__all_available,participant,UCR,UCR::UCR_S025,272,0.4188579648144503,2.0705127062898807,2.594470130679664,,
main__chest__all_available,participant,UCR,UCR::UCR_S026,281,0.5343408951520222,2.677735992952439,3.348553493814018,,
main__chest__all_available,participant,UCR,UCR::UCR_S027,284,0.5144945516554226,2.2908237724646274,3.517991875313186,,
main__chest__all_available,participant,UCR,UCR::UCR_S028,285,0.5275408295565549,2.8104403870081764,3.4389420503368227,,
main__chest__all_available,participant,UCR,UCR::UCR_S029,270,0.4889105932150389,2.305364236990274,3.548393053798706,,
main__chest__all_available,participant,UCR,UCR::UCR_S030,277,0.49432216199814494,3.1405404332472653,4.325983952146312,,
main__chest__all_available,participant,UCR,UCR::UCR_S031,282,0.5137017858723316,2.2273870467880346,2.9077859677799163,,
main__chest__all_available,participant,UCR,UCR::UCR_S032,275,0.5640850853108607,3.0109564245869644,4.211560288673119,,
main__chest__all_available,participant,UCR,UCR::UCR_S033,285,0.47926250694562106,2.025009982021402,3.180378827553456,,
main__chest__all_available,participant,UCR,UCR::UCR_S034,275,0.4156876491156943,1.671798993258948,2.6964638512799133,,
main__chest__all_available,participant,UCR,UCR::UCR_S035,284,0.5203060111575096,1.8701915789952206,3.8480562491350243,,
main__chest__all_available,participant,UCR,UCR::UCR_S036,227,0.6019432631440358,2.8062999077759203,3.89053355355581,,
main__chest__all_available,participant,UCR,UCR::UCR_S037,272,0.40261444059955437,1.7309122313949272,2.2842585119060743,,
main__chest__all_available,participant,UCR,UCR::UCR_S038,282,0.6342824338652281,2.5992869841985637,4.096880464086001,,
main__chest__all_available,participant,UCR,UCR::UCR_S039,272,0.6122444793152471,2.928254435654443,3.017624935043967,,
main__chest__all_available,participant,UCR,UCR::UCR_S040,272,0.6269117355638624,3.144426421200278,4.242440364027064,,
main__chest__all_available,site,BAUA,,5308,0.5232892959539455,2.691193274827983,5.435891453424552,,
main__chest__all_available,site,FUSPCEU,,5783,0.4868970783435877,2.5458148401680503,4.759438276061541,,
main__chest__all_available,site,IZTECH,,4749,0.48012240729482386,2.43796864971982,4.549101498890228,,
main__chest__all_available,site,KNUST,,3838,0.6195862864267134,3.182459487741945,5.179432897328424,,
main__chest__all_available,site,RISE,,4472,0.5099640414473762,2.5920751997527445,5.008322005712736,,
main__chest__all_available,site,THUAS,,4307,0.5101516368857408,2.501231994706582,4.819447696350251,,
main__chest__all_available,site,TUM,,2757,0.4992297564940287,2.555656821128094,5.330128485764276,,
main__chest__all_available,site,UCR,,10628,0.5180887908912098,2.658161485698641,5.038155565182561,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S001,276,0.49118690394905673,2.5958792831031627,3.236020451766833,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S002,281,0.4935521533143914,2.4945332736466246,3.030768440890118,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S003,288,0.6508768693756954,3.5787071658751044,4.779530015388497,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S004,270,0.6017068042868711,2.5021613346313485,4.918038746687528,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S005,228,0.6036942142242219,3.6941108113282373,4.4916220303640335,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S006,238,0.5835309869231288,3.656741993775623,5.419688865036958,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S008,288,0.46591019767000574,2.535737800607444,3.1420437092391036,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S009,280,0.49458796749519585,1.9446429474829854,2.260403959127956,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S010,94,0.5167619999758882,2.084195704030511,4.780529240192208,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S012,261,0.3607826599799396,1.9957943397387772,3.0629922715300895,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S013,284,0.6391332523603485,3.237457627542612,5.220468023624469,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S014,288,0.6248358606204988,3.4651801873276615,5.074652448855806,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S015,230,0.6526737363049944,3.192147591863375,3.9315017631022626,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S016,267,0.44726519404389725,2.0739710783938476,3.6842246885815175,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S017,286,0.518884144162544,2.1137721867947628,2.65592053457233,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S018,282,0.5049845858564724,2.592639108116326,3.4150584163919775,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S022,288,0.4563764120933547,2.0310539460490804,2.352360033749126,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S023,288,0.5023089515226078,2.227859595787543,2.9721666613236812,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S024,282,0.3679658978606882,1.917316577483352,2.710947100359286,,
alternative_preprocessing__chest__all_available,participant,BAUA,BAUA::BAUA_S025,288,0.5205238694014007,3.375004540487689,4.179279796278623,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S003,278,0.42334123890328745,2.199630787326056,2.557214769076877,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S004,236,0.5090978793689144,2.453094657299361,4.60739600252467,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S005,276,0.5382163177766524,2.3102872519166398,3.0839603034259593,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S006,232,0.4303466524677238,2.200571253105138,2.7243898779391262,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S007,280,0.4831568419000219,2.856017150987676,3.426933206493291,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S008,288,0.39062933212734174,2.20361276083392,3.8587454962891226,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S009,336,0.48834871358082027,2.721636217935809,3.47046289276146,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S010,192,0.5218167633709452,2.613262203630211,2.7352765783569226,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S011,235,0.5864745774269251,2.3297730368311047,3.036167562450828,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S012,288,0.4861278921728236,2.341412352087321,2.7783732683925852,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S013,288,0.4388135048291678,2.0838597029921733,2.729547031718095,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S014,228,0.4578389768329306,2.372164987334939,2.8792498802320887,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S015,284,0.4481453243334474,1.9305925977903693,2.1072869916826824,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S016,228,0.5117724692346957,3.2140615507658588,3.791150910495982,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S017,278,0.6176174094301606,2.8488213895544994,3.9843435807226983,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S018,282,0.488838684251036,2.4428989272315254,4.7232087179296824,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S019,288,0.5408360189632558,2.957968016262978,3.756422745643381,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S020,288,0.47747143796886204,2.6410038588178217,3.6170697949911332,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S022,288,0.47486338594415095,2.1916137031852703,2.738695410482511,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S023,288,0.4617428395329572,2.602087924196493,3.1430744650874565,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S024,232,0.5125015345549113,2.554044760018046,2.9564894543765567,,
alternative_preprocessing__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S025,132,0.43789684231672105,2.0455186284190967,2.513408255040198,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S001,334,0.38250079794414776,1.4515549485478694,2.3161294086088553,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S002,274,0.4530666827697633,2.1823841829793285,2.934010065979566,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S003,286,0.39172842798601426,1.9400603189776089,2.464173730452646,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S004,284,0.5158265115452667,2.4979416031383477,3.1653678201661637,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S005,282,0.3968181250686861,1.9284968175903858,2.425710460054817,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S006,278,0.4196850973670947,2.0227992728173705,2.454583809062229,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S007,278,0.5381815191258207,2.945766139216527,4.5191734715681235,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S008,240,0.7038186198285733,2.912961198019851,3.5567116126802167,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S009,266,0.42896220870234886,2.3316526882998403,3.0955724325165814,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S010,223,0.498282325026989,2.074424624770046,2.42423234712346,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S011,284,0.4637626009841667,2.4216530507309453,3.054990120236953,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S012,288,0.5530157568135362,2.2064842960955624,2.535955973763427,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S013,284,0.5674328206825296,2.3853165312083484,3.0552944080011994,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S014,272,0.6144078138035699,2.576497346142125,2.84541475267236,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S015,272,0.46245880614213064,2.4314584190007973,3.0532559306873672,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S016,278,0.3490111622523273,2.229737397928795,3.0753531619076333,,
alternative_preprocessing__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S017,288,0.502047192057404,2.297666642732089,2.882425404964949,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S001,229,0.7706446120469209,2.8368638992430055,3.129521745467176,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S002,274,0.6463280027501312,3.531337341038917,4.9456064023740165,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S003,264,0.6268870188495101,2.8595226402078495,4.0099432441213265,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S004,276,0.6405575004916291,2.7795340951024388,2.860930890272043,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S005,277,0.6436002092822881,3.3507555752188942,4.718596502022828,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S006,273,0.507307365043807,2.5145912779561037,2.5941469506142445,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S007,184,0.7527149650739335,3.544570021473902,4.582654775445126,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S008,216,0.6502771231827701,3.7116086043078123,4.821997365107517,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S009,281,0.5751331439770005,3.132187894332174,5.122256391131169,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S010,275,0.6042081979219774,3.0015309744301,4.745611228658128,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S011,282,0.485731915369876,2.693368722740427,3.1994359835718114,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S012,286,0.5769917420623709,3.199460870140614,3.8887869103845314,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S013,188,0.6173987603367802,2.736826065832442,3.886235305417339,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S014,288,0.6839236633365238,3.310133827493266,3.6437230191589407,,
alternative_preprocessing__chest__all_available,participant,KNUST,KNUST::KNUST_S015,226,0.582390103136414,4.161875495534709,4.726753828380647,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S001,278,0.4077784506608535,1.7989806000130852,2.619798941609244,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S002,281,0.4299352707737666,2.1989458417240373,3.234916324974251,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S003,282,0.65508159677511,3.421970563969861,4.969914582526992,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S004,283,0.5300218636999018,2.510165895005936,4.654212201882777,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S005,286,0.5656147172323714,2.659072161867942,3.3568581587193926,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S006,282,0.49895519221040574,2.5113626866745618,3.039891883598128,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S007,284,0.5492304468954026,2.5299369606013324,2.9968179213641366,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S008,284,0.5774078548212772,2.2785745264000403,3.5463428165496884,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S009,270,0.4752950638339569,1.9522851468884617,2.2406033699310983,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S010,225,0.5844651233119847,3.1607224788056723,4.2404452914950825,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S012,336,0.5669276713117075,2.7427826278833773,3.82386073601553,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S013,272,0.5200651331826207,3.2232210437554087,4.50162212267547,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S014,288,0.4082203063276221,2.1654702559676893,2.678530942024764,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S015,280,0.502246468476265,2.960704052365487,4.369687610596103,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S016,268,0.5115553455368782,2.2979912069011417,3.2304327589328468,,
alternative_preprocessing__chest__all_available,participant,RISE,RISE::RISE_S017,288,0.412867408917085,2.2429472321237736,3.0757801215852956,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S001,370,0.43112085102058534,2.5158182342479356,3.409328519110881,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S002,240,0.6659316721690568,2.857687501185282,3.687815592978635,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S003,272,0.5130839042034144,2.198272552241125,3.057351030403954,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S005,274,0.5065487081030572,2.8651360645219213,4.717038849084227,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S006,234,0.5683165666386277,2.7043072649373348,3.0828500521023092,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S007,272,0.5413424295925013,2.1208110316078215,2.612241050462816,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S010,266,0.5263027302810692,2.700669969271413,4.198437897140974,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S011,286,0.6024612857491866,3.906972286233714,4.819349563574677,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S014,270,0.5494686128969759,3.3576453487240325,4.00871414421861,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S015,282,0.6087659167199636,2.80271054670478,4.349453412415242,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S016,288,0.4719878419098558,2.301975371134243,4.475962847570653,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S017,288,0.502962161834175,2.0349068211424868,2.4327396893168687,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S018,308,0.4680772273576832,2.129574069783045,4.021975284376225,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S019,330,0.4299727972672997,2.081087625681752,2.3364283321737807,,
alternative_preprocessing__chest__all_available,participant,THUAS,THUAS::THUAS_S020,336,0.4009327565497345,1.8700434965586554,2.3772433053621613,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S001,279,0.4873891761247168,1.8062937465395663,2.7538797334353693,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S002,273,0.5588254420171979,2.665044004714108,3.0154927348651523,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S003,278,0.3666443551714522,2.0224557108963963,2.6464954731898187,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S004,288,0.394875386509922,1.7961639561998626,3.3196000445381793,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S005,274,0.6135268393775721,3.0470013965833296,3.7968914347708593,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S006,286,0.5085438869196074,1.941566951929473,3.8241018915695295,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S007,280,0.5007169818813537,2.3850385315995064,3.146754549653481,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S008,261,0.5406822955181535,2.8055387670087066,3.810428274186203,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S009,286,0.46976271811644865,2.4873443468081247,5.2995656512270735,,
alternative_preprocessing__chest__all_available,participant,TUM,TUM::TUM_S010,267,0.5779050402593519,3.8821120569490395,4.393219438989613,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S001,188,0.48744744344866925,2.59966331861963,2.6985370817213243,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S002,288,0.4201890322896386,1.8364672453171706,3.8852311574433576,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S003,190,0.5258249340805796,2.954760009721546,4.255048906636673,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S004,270,0.49253199154335897,3.43883737972721,3.8786219646388256,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S005,192,0.49953525036338636,2.221645955511904,2.982725966605326,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S006,272,0.537444846663678,2.0405686670479946,3.642811869994383,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S007,284,0.5238355158684811,3.045670264657257,3.419878527095771,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S008,266,0.5077221454457926,2.4988555720164936,4.226404584368098,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S009,288,0.6185665284924133,2.5451197241349877,3.1300267655944096,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S010,284,0.5741477711277557,3.3837508638352003,4.788479214379168,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S011,251,0.6082332292560299,3.0184618074318297,4.2411840316644565,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S012,274,0.5441274614932189,3.009709518053277,3.9627780970997812,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S013,286,0.595234887450583,2.8917441355345055,4.092904317254855,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S014,284,0.5467615314136947,2.4639840997377083,3.030823393222163,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S015,278,0.532467722549051,2.678520598337964,3.0514329736539993,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S016,278,0.5589317901738767,2.6726429015569186,3.3329398092462252,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S017,277,0.46292587816757413,2.2335676035355476,3.0592862121421898,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S018,326,0.42723004397367803,2.127539781383454,2.556835074901059,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S019,282,0.5445810443479188,2.785899794814269,3.0082953964583643,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S020,284,0.47543695322855,2.78004974472276,4.946700225171215,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S021,288,0.506511476052417,2.219051218938391,2.546505794986642,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S022,178,0.4777063007177044,2.4232041535323554,2.628296847437094,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S023,287,0.5189171285078056,2.3787739003675776,2.512727539900112,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S025,273,0.4218657314277076,2.0572831228492823,2.5833891985964943,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S026,285,0.5509617030850021,2.6372402005715325,3.3424348315140215,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S027,284,0.5123871241550425,2.2717467384965553,3.5204560532270466,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S028,286,0.5312972152735963,2.8328876646595114,3.403085181316274,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S029,272,0.48452271728582946,2.2888456555511847,3.530897665139865,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S030,280,0.4952558124952411,3.096436192111768,4.299565118548029,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S031,286,0.5078731997994369,2.197577504490021,2.889168675403567,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S032,278,0.5603098047432257,3.0083538342107876,4.263917149870892,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S033,288,0.47894337382877156,2.0057309528954734,3.1599837024208903,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S034,278,0.4177616231924677,1.7813669749162098,2.6957059740555276,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S035,288,0.5298680528959248,2.1762647537398356,3.8637499622380296,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S036,232,0.601781749102187,2.9095137865885223,3.877489092443596,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S037,272,0.38884888202379464,1.538608343853749,1.8429433310571426,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S038,284,0.6471930758435614,2.7555417977767083,4.05706551617692,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S039,272,0.6144242847157426,2.9194939442404197,3.0156847423385,,
alternative_preprocessing__chest__all_available,participant,UCR,UCR::UCR_S040,274,0.6355198429453895,3.100099637448239,4.204299136138713,,
alternative_preprocessing__chest__all_available,site,BAUA,,5287,0.5234887346995498,2.71200803828415,5.419688865036958,,
alternative_preprocessing__chest__all_available,site,FUSPCEU,,5745,0.48739784144523984,2.5606884656488385,4.7232087179296824,,
alternative_preprocessing__chest__all_available,site,IZTECH,,4711,0.48172406186452293,2.4255626487616806,4.5191734715681235,,
alternative_preprocessing__chest__all_available,site,KNUST,,3819,0.6195396607428028,3.2009619311617197,5.122256391131169,,
alternative_preprocessing__chest__all_available,site,RISE,,4487,0.5119943634148905,2.620772648798624,4.969914582526992,,
alternative_preprocessing__chest__all_available,site,THUAS,,4316,0.5124674434624578,2.5081758433542265,4.819349563574677,,
alternative_preprocessing__chest__all_available,site,TUM,,2772,0.5006182145375336,2.58933521446808,5.2995656512270735,,
alternative_preprocessing__chest__all_available,site,UCR,,10527,0.5222332333383879,2.66748367925758,4.946700225171215,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S001,273,0.4885302245551693,2.5792263756731493,3.2707725689775846,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S002,276,0.4774999755297021,2.3203246988890482,2.9847262334749654,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S003,288,0.6584732588802725,3.579214253207091,4.772737988614359,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S004,267,0.59862422222840594,2.5125298467969372,4.970766329330746,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S005,227,0.6009530138558944,3.7233372997244736,4.52532527948268,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S006,239,0.5781886548487781,3.6431739482380925,5.4063780644340875,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S009,281,0.48883729811528137,1.953481926832545,2.2402209867373237,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S012,260,0.3586049641463418,1.9622734458749787,3.0988167954752472,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S013,284,0.6413226825696802,3.2602420515237354,5.197548402579968,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S014,288,0.6230698230411449,3.516297589967187,5.060196978821118,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S015,266,0.6312906255363169,3.0895365216636406,4.045047481077316,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S016,267,0.45443649812210934,2.1767015289608405,3.7552737499860056,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S018,283,0.5106080838051615,2.5719009473352084,3.4956925821811984,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S022,287,0.462250109929745,2.0170316425348824,2.3460038331687967,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S024,283,0.3688075106847158,1.8217875499623302,2.1128978160276595,,
main__chest__paired_common_sample,participant,BAUA,BAUA::BAUA_S025,286,0.5318085762053975,3.3901647642377437,4.221012218822524,,
main__chest__paired_common_sample,participant,FUSPCEU,FUSPCEU::FUSPCEU_S003,280,0.4281260803637974,2.209259621979812,2.5761004364949245,,
main__chest__paired_common_sample,participant,FUSPCEU,FUSPCEU::FUSPCEU_S004,235,0.5109556641111761,2.4737546649755897,4.632969561184412,,
main__chest__paired_common_sample,participant,FUSPCEU,FUSPCEU::FUSPCEU_S005,275,0.539963002912927,2.3274493167317805,3.0675344541803966,,
main__chest__paired_common_sample,participant,FUSPCEU,FUSPCEU::FUSPCEU_S006,231,0.4358785478527794,2.1880304630177374,2.708134439000086,,
main__chest__paired_common_sample,participant,FUSPCEU,FUSPCEU::FUSPCEU_S007,277,0.46865371636848807,2.844858319817757,3.416442608254324,,
main__chest__paired_common_sample,participant,FUSPCEU,FUSPCEU::FUSPCEU_S008,288,0.3904372232087192,2.2128323616398755,3.8740457443297824,,
main__chest__paired_common_sample,participant,FUSPCEU,FUSPCEU::FUSPCEU_S009,336,0.4887839772713025,2.731524509667648,3.4825025516267236,,
