path,type,sealed_sha256,live_sha256,sealed_bytes,live_bytes,exact
artifacts/06_model_data/H11/stage3/H11_reader_placement_comparison_assessment.csv,file,154c15d8ed4aad943af19f98a2877d68bb623e0fc387a44d2c5a6687e07e2bd2,154c15d8ed4aad943af19f98a2877d68bb623e0fc387a44d2c5a6687e07e2bd2,1138,1138,TRUE
artifacts/06_model_data/H11/stage3/H11_stage2_identity_reconciliation.csv,file,c1082e8924e8109515587cf15e98ebe72dc23fb84b4fa34c21a6e27248c5092f,c1082e8924e8109515587cf15e98ebe72dc23fb84b4fa34c21a6e27248c5092f,23997,23997,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_adjusted_final_fREML.rds,file,2b307c0bb8bd879b62caf65bb66320a3eea1d063d65c2eb743da6e41ae2bcbd7,2b307c0bb8bd879b62caf65bb66320a3eea1d063d65c2eb743da6e41ae2bcbd7,317632436,317632436,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_adjusted_final_fREML__metadata.rds,file,6c6ebb4e268a82009e089b4b5d5a9f375c8ae892eb7d429bfe9aed6991c01079,6c6ebb4e268a82009e089b4b5d5a9f375c8ae892eb7d429bfe9aed6991c01079,508,508,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_adjusted_preliminary_rho0_fREML.rds,file,d454f8d90764cfa609ce61f6147efe69b52f51cba8dd353164cefc318edb1523,d454f8d90764cfa609ce61f6147efe69b52f51cba8dd353164cefc318edb1523,317683556,317683556,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_adjusted_preliminary_rho0_fREML__metadata.rds,file,61587ffaa2c363b111e6e0a7fef6db000822da96708bc19b4658ec816c98295d,61587ffaa2c363b111e6e0a7fef6db000822da96708bc19b4658ec816c98295d,512,512,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_context_run_bundle.rds,file,7f136308befd98b5b08a187e6f37d486b7955ea9d7305026dc0cbbc430f45929,7f136308befd98b5b08a187e6f37d486b7955ea9d7305026dc0cbbc430f45929,580,580,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/restricted_unadjusted_final_fREML.rds,file,3dae8b1238ecaf92e378125bb074b06196168ee11582f887e72c31f2c0093ef8,3dae8b1238ecaf92e378125bb074b06196168ee11582f887e72c31f2c0093ef8,292541592,292541592,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/restricted_unadjusted_final_fREML__metadata.rds,file,1623016b44cee5bb182a5774bac6a086d13ea593c0e8302d3bd5a809df0fd426,1623016b44cee5bb182a5774bac6a086d13ea593c0e8302d3bd5a809df0fd426,500,500,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_adjusted_final_fREML.rds,file,4212ba8275b1570a96f3b7ae831d2a5291e1da2058225d4a27ffa68a2d437c18,4212ba8275b1570a96f3b7ae831d2a5291e1da2058225d4a27ffa68a2d437c18,225048888,225048888,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_adjusted_final_fREML__metadata.rds,file,e9eb33dd48d4b782bb10168e78891c5f5e893ab0608553b536e12b0c7184ed5a,e9eb33dd48d4b782bb10168e78891c5f5e893ab0608553b536e12b0c7184ed5a,512,512,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_adjusted_preliminary_rho0_fREML.rds,file,8d78890213a9423a8fdf031a0e4de576221cbb743b6de1b0b0b5f5829ae990bf,8d78890213a9423a8fdf031a0e4de576221cbb743b6de1b0b0b5f5829ae990bf,225744396,225744396,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_adjusted_preliminary_rho0_fREML__metadata.rds,file,39668df6c43d84e191833cdd2153834ad380d6b06790723cfb9bdbd8c83160f7,39668df6c43d84e191833cdd2153834ad380d6b06790723cfb9bdbd8c83160f7,512,512,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_context_run_bundle.rds,file,50b2e0e583a08615ee9b85aadf5542c6f15850ef9a9b86ac7b73b1a0bbfdbb21,50b2e0e583a08615ee9b85aadf5542c6f15850ef9a9b86ac7b73b1a0bbfdbb21,588,588,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/restricted_unadjusted_final_fREML.rds,file,032238735407a5b7454fdf8e57cb37df23ae5dd348ce5552f99e6fb8eca24d40,032238735407a5b7454fdf8e57cb37df23ae5dd348ce5552f99e6fb8eca24d40,206233736,206233736,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/restricted_unadjusted_final_fREML__metadata.rds,file,e0361d35bdd2ecd324418c178a7e69fb0e40bcd5451f839eba1617f04bfdafd5,e0361d35bdd2ecd324418c178a7e69fb0e40bcd5451f839eba1617f04bfdafd5,504,504,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/m0_effect_size_fREML.rds,file,2f422e3ab537bd7db57b111d97d3c5cbb6fecf6f1510749ad53dbf27eec3646b,2f422e3ab537bd7db57b111d97d3c5cbb6fecf6f1510749ad53dbf27eec3646b,277677980,277677980,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/m0_effect_size_fREML__metadata.rds,file,3ef38e6f119827df891c84467f853495513ae24327d32a4418257b75d8325b8d,3ef38e6f119827df891c84467f853495513ae24327d32a4418257b75d8325b8d,480,480,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/mpattern_final_fREML.rds,file,f6ca61576a9fa216315c8cf82a8d968e194733a16b200a19157e911bc1901613,f6ca61576a9fa216315c8cf82a8d968e194733a16b200a19157e911bc1901613,278505364,278505364,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/mpattern_final_fREML__metadata.rds,file,ad1fb7441c0fd5f540a264c719aa91ca1a6ba110184b78dfd313b1de1a30d327,ad1fb7441c0fd5f540a264c719aa91ca1a6ba110184b78dfd313b1de1a30d327,496,496,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/mpattern_preliminary_rho0_fREML.rds,file,f85c22fb0705822effcc5a98d45e4e099826ed409009a09e1a5ebaeb68fbc324,f85c22fb0705822effcc5a98d45e4e099826ed409009a09e1a5ebaeb68fbc324,279973176,279973176,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/mpattern_preliminary_rho0_fREML__metadata.rds,file,05c110f31266567763c29c3e650b8cb7031c28c7eeda0bd9146c1110fcbb64d1,05c110f31266567763c29c3e650b8cb7031c28c7eeda0bd9146c1110fcbb64d1,492,492,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/stage2_run_bundle.rds,file,236e2cf6b62a1c00b949fc4cd6a7b66aa3ab69d1ebbfff85fc8b1466d5d2b9b1,236e2cf6b62a1c00b949fc4cd6a7b66aa3ab69d1ebbfff85fc8b1466d5d2b9b1,1432,1432,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/m0_effect_size_fREML.rds,file,401beef65b53bff6688a90e74c5edc6ba6ab07207e7faf0ca1c072c028ef3d20,401beef65b53bff6688a90e74c5edc6ba6ab07207e7faf0ca1c072c028ef3d20,229712764,229712764,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/m0_effect_size_fREML__metadata.rds,file,417d8b07622febd4120c952069d4c53e1552d0ad703776f0d272dc65c44d7c7e,417d8b07622febd4120c952069d4c53e1552d0ad703776f0d272dc65c44d7c7e,480,480,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/mpattern_final_fREML.rds,file,64306bfd12962dccaf996f1e44f0198b34541554f36e4c32473bd3e183758b50,64306bfd12962dccaf996f1e44f0198b34541554f36e4c32473bd3e183758b50,233760572,233760572,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/mpattern_final_fREML__metadata.rds,file,0b615d76f2b5dcf2d299cb46378bafeb78610c7ece4419b8564b4e39d1e5964f,0b615d76f2b5dcf2d299cb46378bafeb78610c7ece4419b8564b4e39d1e5964f,496,496,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/mpattern_preliminary_rho0_fREML.rds,file,beac79badac4b0cd1b885eb073daf518d60b5d431b84b7c808003777d8d768d7,beac79badac4b0cd1b885eb073daf518d60b5d431b84b7c808003777d8d768d7,235872856,235872856,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/mpattern_preliminary_rho0_fREML__metadata.rds,file,7880bb35f37d74991ad02944f47a2d3d3e6618749919433e23c493a872d04773,7880bb35f37d74991ad02944f47a2d3d3e6618749919433e23c493a872d04773,492,492,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/stage2_run_bundle.rds,file,c29da935c91717fb9ae38e9595f39c7beb238a4ead46524e746782d40f580d2b,c29da935c91717fb9ae38e9595f39c7beb238a4ead46524e746782d40f580d2b,1440,1440,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/mpattern_final_fREML.rds,file,d22845ce5107942d7a7620675f10a162be82b6e7a7cd12812da014871476526d,d22845ce5107942d7a7620675f10a162be82b6e7a7cd12812da014871476526d,257631140,257631140,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/mpattern_final_fREML__metadata.rds,file,3e197ccee9156863fbc572dd2f3bca51b635f614ab6cfe3b0e80cae7f6c6efd8,3e197ccee9156863fbc572dd2f3bca51b635f614ab6cfe3b0e80cae7f6c6efd8,508,508,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/mpattern_preliminary_rho0_fREML.rds,file,c83ac9506c1c96362d4645a4e3f904bc48cd1119690853ded1f28431f14c9e8b,c83ac9506c1c96362d4645a4e3f904bc48cd1119690853ded1f28431f14c9e8b,261061644,261061644,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/mpattern_preliminary_rho0_fREML__metadata.rds,file,fb6c2b3ca7486639b58386c002407b04cdd60061080bea1fa55db8b32392daac,fb6c2b3ca7486639b58386c002407b04cdd60061080bea1fa55db8b32392daac,508,508,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/stage2_run_bundle.rds,file,951839b9b6df65813d84b0be45ef504b033e9a66c570146460e145d877beb948,951839b9b6df65813d84b0be45ef504b033e9a66c570146460e145d877beb948,1456,1456,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/mpattern_final_fREML.rds,file,6a6807a61dac8678697138799700a5cd0e1463872e42ba3eb77fe6f05022000c,6a6807a61dac8678697138799700a5cd0e1463872e42ba3eb77fe6f05022000c,221262240,221262240,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/mpattern_final_fREML__metadata.rds,file,727fea1c6917df9d51b3d467f7f7f2e3e15c2b5e7ba9aaf78bbc8a470b75ebe7,727fea1c6917df9d51b3d467f7f7f2e3e15c2b5e7ba9aaf78bbc8a470b75ebe7,512,512,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/mpattern_preliminary_rho0_fREML.rds,file,9f914de35fdd5a137445ed20f2599bca597c8c31425687cb7ae21112eef5f430,9f914de35fdd5a137445ed20f2599bca597c8c31425687cb7ae21112eef5f430,223514440,223514440,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/mpattern_preliminary_rho0_fREML__metadata.rds,file,e2847b865c9281fd82c8db55a01fc42b5495a560fcea07c7fa9ac0ff309a4a5c,e2847b865c9281fd82c8db55a01fc42b5495a560fcea07c7fa9ac0ff309a4a5c,508,508,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/stage2_run_bundle.rds,file,6f825274916e10ac15791aa011584f10803c02aa7e1e656b7ff4ccc5018ee369,6f825274916e10ac15791aa011584f10803c02aa7e1e656b7ff4ccc5018ee369,1464,1464,TRUE
artifacts/09_tables/H11/activity_context/activity_adjusted_effect_size_curve_variation.csv,file,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,TRUE
artifacts/09_tables/H11/activity_context/activity_adjusted_effect_size_gate.csv,file,97c0305550488d4341dff8fe5e404fd739e64dd1b488b6b4a9b558a4dad8663b,97c0305550488d4341dff8fe5e404fd739e64dd1b488b6b4a9b558a4dad8663b,449,449,TRUE
artifacts/09_tables/H11/activity_context/activity_adjusted_effect_size_model_fit_summary.csv,file,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,TRUE
artifacts/09_tables/H11/activity_context/activity_adjusted_effect_size_pilot_50rep.csv,file,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,TRUE
artifacts/09_tables/H11/activity_context/activity_category_support_by_sex.csv,file,044ba0f5f9bbd61b7cf0cd689cd240ff9432ce29161bf7b58e3e89450878da2a,044ba0f5f9bbd61b7cf0cd689cd240ff9432ce29161bf7b58e3e89450878da2a,1747,1747,TRUE
artifacts/09_tables/H11/activity_context/activity_common_sample_counts.csv,file,a8e39f34e78a63f7a63ba179bc00ea0d218b96aa4329963e3b33c100ab18b60e,a8e39f34e78a63f7a63ba179bc00ea0d218b96aa4329963e3b33c100ab18b60e,574,574,TRUE
artifacts/09_tables/H11/activity_context/global_sex_curve_tests.csv,file,f9b2035548de21d4440b78ec0770b95d0b752e3637f3bbd7fb765fb8093f3695,f9b2035548de21d4440b78ec0770b95d0b752e3637f3bbd7fb765fb8093f3695,2717,2717,TRUE
artifacts/09_tables/H11/activity_context/model_fit_summary.csv,file,dc11e3cba96a20d29fa3506e3eff2d97b82c015c8e9e0e97b3240c3e84a0c0da,dc11e3cba96a20d29fa3506e3eff2d97b82c015c8e9e0e97b3240c3e84a0c0da,2634,2634,TRUE
artifacts/09_tables/H11/activity_context/rho_summary.csv,file,f1c582f80096b87ce4b8cd5456f156086651f44073e55737644d6ed39614b8bb,f1c582f80096b87ce4b8cd5456f156086651f44073e55737644d6ed39614b8bb,722,722,TRUE
artifacts/09_tables/H11/activity_context/same_sample_activity_attenuation.csv,file,a8f66e7d0710a478849e9a9f729601f701bf5c78decc21c25c152fbf64cdd748,a8f66e7d0710a478849e9a9f729601f701bf5c78decc21c25c152fbf64cdd748,1470,1470,TRUE
artifacts/09_tables/H11/stage2/data_preparation_comparison.csv,file,02620caae7c552053e9b16dac7ba672b0b7b217465c4a2151b70bad02b5b2d24,02620caae7c552053e9b16dac7ba672b0b7b217465c4a2151b70bad02b5b2d24,1655,1655,TRUE
artifacts/09_tables/H11/stage2/effect_size_curve_variation.csv,file,680467ae81c7e6122293e08619c9fc72d64f4be559f5968738ff8f8ce3f6cfb6,680467ae81c7e6122293e08619c9fc72d64f4be559f5968738ff8f8ce3f6cfb6,1195,1195,TRUE
artifacts/09_tables/H11/stage2/effect_size_gate.csv,file,07a6e2508d746d9aee736efe4e521709bd3a02eb283362a2a1213386ace98817,07a6e2508d746d9aee736efe4e521709bd3a02eb283362a2a1213386ace98817,625,625,TRUE
artifacts/09_tables/H11/stage2/effect_size_model_fit_summary.csv,file,f7254ff328b17b04df6481b9165c9e56c4543ffa373543d334503c6190179e69,f7254ff328b17b04df6481b9165c9e56c4543ffa373543d334503c6190179e69,1469,1469,TRUE
artifacts/09_tables/H11/stage2/effect_size_pilot_50rep.csv,file,101621e86fc5b564c6c33c945ab194ab4afc8810b3a062f3d0799efad3476577,101621e86fc5b564c6c33c945ab194ab4afc8810b3a062f3d0799efad3476577,5123,5123,TRUE
artifacts/09_tables/H11/stage2/model_comparisons.csv,file,4ee2baa960309d2113fa9fb048dd8a3483b1ddffce4ba692997f19658c610325,4ee2baa960309d2113fa9fb048dd8a3483b1ddffce4ba692997f19658c610325,8171,8171,TRUE
artifacts/09_tables/H11/stage2/model_fit_summary.csv,file,44db045308ce4d3986ca7876e02757c710b7cb41d8ee7e234d115142423cc9c3,44db045308ce4d3986ca7876e02757c710b7cb41d8ee7e234d115142423cc9c3,4976,4976,TRUE
artifacts/09_tables/H11/stage2/parametric_sex_component.csv,file,ad715a19b976b3a47a19c1b5dc8eb71fc6ff20fbac9c2691e3b4ee319704d506,ad715a19b976b3a47a19c1b5dc8eb71fc6ff20fbac9c2691e3b4ee319704d506,1762,1762,TRUE
artifacts/09_tables/H11/stage2/pointwise_descriptive_segments.csv,file,3320b7bc8879d7b405e6c8ed95b651ee81ce73dba711ecb5668e6b432f3fe98c,3320b7bc8879d7b405e6c8ed95b651ee81ce73dba711ecb5668e6b432f3fe98c,2131,2131,TRUE
artifacts/09_tables/H11/stage2/rho_summary.csv,file,dd27577e9dda59acaf8c2ab08d6205bd9e614218eb1a83ab2c65a3326f8fad90,dd27577e9dda59acaf8c2ab08d6205bd9e614218eb1a83ab2c65a3326f8fad90,1313,1313,TRUE
artifacts/09_tables/H11/stage2/sample_counts.csv,file,6df625fa39d7563b44c6214f1f8ad716328ef37595a5e888bc6419ff6b856fe6,6df625fa39d7563b44c6214f1f8ad716328ef37595a5e888bc6419ff6b856fe6,1115,1115,TRUE
artifacts/09_tables/H11/stage2/v0_new_implementation_comparison.csv,file,90b3545d18d54573144bbdcf71d89b44f35761b74f6b66c6fe7eb717ae27aadf,90b3545d18d54573144bbdcf71d89b44f35761b74f6b66c6fe7eb717ae27aadf,2348,2348,TRUE
artifacts/09_tables/H11/stage3/H11_reader_activity_attenuation.csv,file,f3b006d5d07aef1e36c07806f77bd3c5fbf1d48d010dc567b3271c381a055219,f3b006d5d07aef1e36c07806f77bd3c5fbf1d48d010dc567b3271c381a055219,1496,1496,TRUE
artifacts/09_tables/H11/stage3/H11_reader_activity_global_comparison.csv,file,445d74c2eb2f65e9ba0d5a125fefd0eb1713e3b99931044f4d3681f20527a62e,445d74c2eb2f65e9ba0d5a125fefd0eb1713e3b99931044f4d3681f20527a62e,1853,1853,TRUE
artifacts/09_tables/H11/stage3/H11_reader_activity_pointwise_context.csv,file,55761e6d7b0c42d3b14364b26c006151aab253dc2e9f9afbe6e75a1bcbfccb56,55761e6d7b0c42d3b14364b26c006151aab253dc2e9f9afbe6e75a1bcbfccb56,1670,1670,TRUE
artifacts/09_tables/H11/stage3/H11_reader_activity_samples.csv,file,5843617b8ca30224de764d0919c8c464454af47cba719a32678737987d45cef1,5843617b8ca30224de764d0919c8c464454af47cba719a32678737987d45cef1,718,718,TRUE
artifacts/09_tables/H11/stage3/H11_reader_activity_support.csv,file,39dae5fb1ed3d3c66967ea6df21b51d1920de6c5fb080460cecd6f01946f4c8a,39dae5fb1ed3d3c66967ea6df21b51d1920de6c5fb080460cecd6f01946f4c8a,1913,1913,TRUE
artifacts/09_tables/H11/stage3/H11_reader_curve_variation_effect_size.csv,file,2777b5e0d33671b0b953df1beb86da300a135fb93965124b4951e74d98cfa9b4,2777b5e0d33671b0b953df1beb86da300a135fb93965124b4951e74d98cfa9b4,1277,1277,TRUE
artifacts/09_tables/H11/stage3/H11_reader_global_tests.csv,file,bb96c5a8009813e058fe41e8d0b52d46ae9ae5b15d853fda74e1f241235532fb,bb96c5a8009813e058fe41e8d0b52d46ae9ae5b15d853fda74e1f241235532fb,1918,1918,TRUE
artifacts/09_tables/H11/stage3/H11_reader_level_shape_decomposition.csv,file,613cf9f0012823ef5996b74e65fd0f80a43a96edb1a7c9aefc8553e163b7732e,613cf9f0012823ef5996b74e65fd0f80a43a96edb1a7c9aefc8553e163b7732e,2245,2245,TRUE
artifacts/09_tables/H11/stage3/H11_reader_parametric_level_estimates.csv,file,547a933b18df63af82d664c4e03e2bad991d136d9b503bb8d51237737e2bfbd5,547a933b18df63af82d664c4e03e2bad991d136d9b503bb8d51237737e2bfbd5,1031,1031,TRUE
artifacts/09_tables/H11/stage3/H11_reader_pointwise_context.csv,file,27b7cdf70349ab7907ae1c68c5564d525608d0f2b9bbf82d6903e30277cb43fa,27b7cdf70349ab7907ae1c68c5564d525608d0f2b9bbf82d6903e30277cb43fa,1628,1628,TRUE
artifacts/09_tables/H11/stage3/H11_reader_pointwise_segments.csv,file,b5485f853557c5632b9c4cabe47ffacb7d513546e81ce07a9768a5fede566b50,b5485f853557c5632b9c4cabe47ffacb7d513546e81ce07a9768a5fede566b50,2305,2305,TRUE
artifacts/09_tables/H11/stage3/H11_reader_samples.csv,file,2aa7c87705db6068c410319eccbc35036b65fbac678c5ab4409581109315d58c,2aa7c87705db6068c410319eccbc35036b65fbac678c5ab4409581109315d58c,1090,1090,TRUE
