frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,removed_site,remaining_participants,remaining_participant_days,refit_status,refit_error,estimate,std_error,conf_low,conf_high,estimate_change,sign_reversal,material_change
primary__chest__all_available__first_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MEQ,ESTIMABLE,6f770b18d6cbbfbeb5f661f348887869b29d44fe11bdbd349a5dd4662b7c4e43,154,802,802,8,18634.65,1,6,7,TRUE,THUAS,139,722,FITTED,,-0.4505139835388281,0.12939849805521253,-0.7041303793806208,-0.19689758769703541,0.01108088251667877,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MEQ,ESTIMABLE,6f770b18d6cbbfbeb5f661f348887869b29d44fe11bdbd349a5dd4662b7c4e43,154,802,802,8,18634.65,1,6,7,TRUE,BAUA,134,699,FITTED,,-0.42032025520306976,0.12029803121868134,-0.6561000638027602,-0.18454044660337934,0.04127461085243711,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MEQ,ESTIMABLE,6f770b18d6cbbfbeb5f661f348887869b29d44fe11bdbd349a5dd4662b7c4e43,154,802,802,8,18634.65,1,6,7,TRUE,TUM,144,748,FITTED,,-0.4453246895815443,0.11354235399838924,-0.6678636141382845,-0.22278576502480407,0.01627017647396256,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MEQ,ESTIMABLE,6f770b18d6cbbfbeb5f661f348887869b29d44fe11bdbd349a5dd4662b7c4e43,154,802,802,8,18634.65,1,6,7,TRUE,FUSPCEU,132,690,FITTED,,-0.5087249750492262,0.1244203112177955,-0.7525843039813702,-0.26486564611708224,-0.04713010899371933,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MEQ,ESTIMABLE,6f770b18d6cbbfbeb5f661f348887869b29d44fe11bdbd349a5dd4662b7c4e43,154,802,802,8,18634.65,1,6,7,TRUE,IZTECH,137,705,FITTED,,-0.37774386380664704,0.12908724928871948,-0.6307502232758808,-0.12473750433741326,0.08385100224885983,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MEQ,ESTIMABLE,6f770b18d6cbbfbeb5f661f348887869b29d44fe11bdbd349a5dd4662b7c4e43,154,802,802,8,18634.65,1,6,7,TRUE,UCR,115,602,FITTED,,-0.47387836995608285,0.14703489789661975,-0.7620614743039815,-0.1856952656081841,-0.012283503900575976,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MEQ,ESTIMABLE,6f770b18d6cbbfbeb5f661f348887869b29d44fe11bdbd349a5dd4662b7c4e43,154,802,802,8,18634.65,1,6,7,TRUE,KNUST,139,738,FITTED,,-0.4859332889562844,0.12448493487288226,-0.7299192779249477,-0.24194729998762105,-0.024338422900777534,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE,137,800,FITTED,,0.20448580055247034,0.08695816181044948,0.034050935242183084,0.37492066586275763,0.030014518400738044,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS,138,803,FITTED,,0.16204435580909735,0.08127763330078971,0.002743121790896197,0.3213455898272985,-0.012426926342634953,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA,133,782,FITTED,,0.14221901096738607,0.08303240785913327,-0.02052151798615562,0.3049595399209277,-0.03225227118434623,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM,143,836,FITTED,,0.19414843132520385,0.07167593133639116,0.05366618734751136,0.33463067530289636,0.019677149173471548,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU,132,779,FITTED,,0.24873844976652396,0.09283515748541737,0.06678488459600196,0.43069201493704595,0.07426716761479166,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH,136,794,FITTED,,0.1731774162670526,0.083969794909658,0.008599642454908213,0.33775519007919697,-0.0012938658846796958,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR,114,666,FITTED,,0.0697228818594861,0.08858996776638593,-0.10391026435419458,0.24335602807316675,-0.1047484002922462,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,KNUST,138,812,FITTED,,0.19462984034298134,0.07980805820731526,0.03820892058056721,0.3510507601053955,0.020158558191249037,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,RISE,138,806,FITTED,,-0.26758236227967264,0.09597805426634849,-0.45569589194794646,-0.07946883261139878,-0.04081127988508371,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,THUAS,139,809,FITTED,,-0.2018117317074271,0.08831507169272969,-0.3749060915172501,-0.02871737189760415,0.02495935068716182,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,BAUA,134,788,FITTED,,-0.20591139018766,0.09052778169895359,-0.3833425819179132,-0.02848019845740679,0.02085969220692893,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,TUM,144,842,FITTED,,-0.2474490335762723,0.07734747745373283,-0.3990473036806124,-0.09585076347193217,-0.020677951181683363,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,FUSPCEU,132,779,FITTED,,-0.2353699321870612,0.09396395591044254,-0.41953590161643806,-0.05120396275768435,-0.008598849792472274,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,IZTECH,137,800,FITTED,,-0.20623352229332567,0.09176729752628712,-0.38609412040341995,-0.026372924183231367,0.020537560101263258,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,UCR,115,672,FITTED,,-0.21356465680612638,0.09702172389136528,-0.4037237413511916,-0.023405572261061186,0.01320642558846255,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MEQ,ESTIMABLE,a53255e778373e68d08ff71302616cadee864974760dd069ccfe88d52361e099,154,902,902,8,20891.75,2,6,8,TRUE,KNUST,139,818,FITTED,,-0.2356031267930019,0.08671118557982205,-0.40555392758622194,-0.06565232599978188,-0.00883204439841298,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MCTQ,ESTIMABLE,6d692f12236dbb899e5d86d1c00fd6209cc200edf0ed7c4a7f7f0ba1e4e570a2,153,783,783,8,18263.85,2,5,7,TRUE,RISE,137,694,FITTED,,-0.1693460442869354,0.1223096820372198,-0.4090686160404317,0.07037652746656092,0.01746398187975362,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MCTQ,ESTIMABLE,6d692f12236dbb899e5d86d1c00fd6209cc200edf0ed7c4a7f7f0ba1e4e570a2,153,783,783,8,18263.85,2,5,7,TRUE,THUAS,138,710,FITTED,,-0.2009642213955233,0.11548019738179019,-0.42730124919140866,0.025372806400362047,-0.014154195228834293,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MCTQ,ESTIMABLE,6d692f12236dbb899e5d86d1c00fd6209cc200edf0ed7c4a7f7f0ba1e4e570a2,153,783,783,8,18263.85,2,5,7,TRUE,BAUA,133,683,FITTED,,-0.1662869141642524,0.10889003994651654,-0.3797074707345526,0.047133642406047754,0.020523112002436616,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MCTQ,ESTIMABLE,6d692f12236dbb899e5d86d1c00fd6209cc200edf0ed7c4a7f7f0ba1e4e570a2,153,783,783,8,18263.85,2,5,7,TRUE,TUM,143,732,FITTED,,-0.16314833357054243,0.1122730631949723,-0.3831994938666775,0.05690282672559269,0.02366169259614659,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MCTQ,ESTIMABLE,6d692f12236dbb899e5d86d1c00fd6209cc200edf0ed7c4a7f7f0ba1e4e570a2,153,783,783,8,18263.85,2,5,7,TRUE,FUSPCEU,132,683,FITTED,,-0.1596864183447614,0.12927111494453272,-0.413053147877383,0.09368031118786016,0.027123607821927603,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MCTQ,ESTIMABLE,6d692f12236dbb899e5d86d1c00fd6209cc200edf0ed7c4a7f7f0ba1e4e570a2,153,783,783,8,18263.85,2,5,7,TRUE,IZTECH,136,693,FITTED,,-0.22191550902087312,0.1214713357224237,-0.4599949521907972,0.016163934149050957,-0.035105482854184106,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MCTQ,ESTIMABLE,6d692f12236dbb899e5d86d1c00fd6209cc200edf0ed7c4a7f7f0ba1e4e570a2,153,783,783,8,18263.85,2,5,7,TRUE,UCR,114,573,FITTED,,-0.21417057615607235,0.12372471090316409,-0.45666655352390406,0.028325401211759332,-0.027360549989383337,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MCTQ,ESTIMABLE,6d692f12236dbb899e5d86d1c00fd6209cc200edf0ed7c4a7f7f0ba1e4e570a2,153,783,783,8,18263.85,2,5,7,TRUE,KNUST,138,713,FITTED,,-0.20073200751155407,0.11683221997869152,-0.4297189509036503,0.028254935880542204,-0.013921981344865053,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MEQ,ESTIMABLE,af544e57c0ec2cbfc3370f8bc8a2758575541a6768d247f0b79fe458e2d60b52,154,787,787,8,18358.116666666665,2,5,7,TRUE,RISE,138,698,FITTED,,0.14825376320091777,0.13830883593645518,-0.12282657397819347,0.419334100380029,-0.028177256699482872,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MEQ,ESTIMABLE,af544e57c0ec2cbfc3370f8bc8a2758575541a6768d247f0b79fe458e2d60b52,154,787,787,8,18358.116666666665,2,5,7,TRUE,THUAS,139,714,FITTED,,0.17353995050731738,0.12817117927976182,-0.07767094473704214,0.4247508457516769,-0.0028910693930832565,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MEQ,ESTIMABLE,af544e57c0ec2cbfc3370f8bc8a2758575541a6768d247f0b79fe458e2d60b52,154,787,787,8,18358.116666666665,2,5,7,TRUE,BAUA,134,687,FITTED,,0.16014505367751425,0.12188441234227862,-0.07874400479018101,0.3990341121452095,-0.01628596622288639,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MEQ,ESTIMABLE,af544e57c0ec2cbfc3370f8bc8a2758575541a6768d247f0b79fe458e2d60b52,154,787,787,8,18358.116666666665,2,5,7,TRUE,TUM,144,736,FITTED,,0.14094434590815744,0.12454040453363668,-0.10315036159781923,0.38503905341413414,-0.0354866739922432,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MEQ,ESTIMABLE,af544e57c0ec2cbfc3370f8bc8a2758575541a6768d247f0b79fe458e2d60b52,154,787,787,8,18358.116666666665,2,5,7,TRUE,FUSPCEU,132,683,FITTED,,0.21223681636757585,0.12996320229758235,-0.04248637945117867,0.4669600121863304,0.035805796467175216,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MEQ,ESTIMABLE,af544e57c0ec2cbfc3370f8bc8a2758575541a6768d247f0b79fe458e2d60b52,154,787,787,8,18358.116666666665,2,5,7,TRUE,IZTECH,137,697,FITTED,,0.16448016127326445,0.1357853142487519,-0.1016541642837426,0.4306144868302715,-0.011950858627136185,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MEQ,ESTIMABLE,af544e57c0ec2cbfc3370f8bc8a2758575541a6768d247f0b79fe458e2d60b52,154,787,787,8,18358.116666666665,2,5,7,TRUE,UCR,115,577,FITTED,,0.20338442338284854,0.1413308456214585,-0.07361894393980042,0.48038779070549753,0.026953403482447902,FALSE,FALSE
primary__chest__all_available__last_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,last_timing_above_250,MEQ,ESTIMABLE,af544e57c0ec2cbfc3370f8bc8a2758575541a6768d247f0b79fe458e2d60b52,154,787,787,8,18358.116666666665,2,5,7,TRUE,KNUST,139,717,FITTED,,0.21226663161353543,0.12952363336470235,-0.041595024928051616,0.46612828815512247,0.03583561171313479,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MCTQ,ESTIMABLE,a7cc6709b751267c2ee88145f2c47547e5aa1c035f65e819d307a30380048d27,149,547,547,8,12980.05,1,4,7,TRUE,RISE,133,483,FITTED,,0.08367872120874363,0.13632101523649107,-0.1835055589907147,0.350863001408202,0.025254270449873648,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MCTQ,ESTIMABLE,a7cc6709b751267c2ee88145f2c47547e5aa1c035f65e819d307a30380048d27,149,547,547,8,12980.05,1,4,7,TRUE,THUAS,134,488,FITTED,,0.012532598101775597,0.12820591151577307,-0.2387463710742685,0.2638115672778197,-0.04589185265709439,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MCTQ,ESTIMABLE,a7cc6709b751267c2ee88145f2c47547e5aa1c035f65e819d307a30380048d27,149,547,547,8,12980.05,1,4,7,TRUE,BAUA,129,473,FITTED,,0.06753402166039371,0.13062520072837777,-0.1884866672405419,0.32355471056132934,0.009109570901523728,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MCTQ,ESTIMABLE,a7cc6709b751267c2ee88145f2c47547e5aa1c035f65e819d307a30380048d27,149,547,547,8,12980.05,1,4,7,TRUE,TUM,140,517,FITTED,,0.05860753618914,0.1251722491041715,-0.1867255639189121,0.3039406362971921,1.8308543027001356e-4,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MCTQ,ESTIMABLE,a7cc6709b751267c2ee88145f2c47547e5aa1c035f65e819d307a30380048d27,149,547,547,8,12980.05,1,4,7,TRUE,FUSPCEU,128,459,FITTED,,0.00927429493215597,0.1546898162340638,-0.29391217366172834,0.3124607635260403,-0.04915015582671402,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MCTQ,ESTIMABLE,a7cc6709b751267c2ee88145f2c47547e5aa1c035f65e819d307a30380048d27,149,547,547,8,12980.05,1,4,7,TRUE,IZTECH,133,485,FITTED,,0.12096291028578239,0.13662860419010686,-0.1468242331848053,0.38875005375637006,0.06253845952691241,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MCTQ,ESTIMABLE,a7cc6709b751267c2ee88145f2c47547e5aa1c035f65e819d307a30380048d27,149,547,547,8,12980.05,1,4,7,TRUE,UCR,111,413,FITTED,,0.01792102316591771,0.1496198212713471,-0.2753284378992424,0.3111704842310778,-0.04050342759295227,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MCTQ,ESTIMABLE,a7cc6709b751267c2ee88145f2c47547e5aa1c035f65e819d307a30380048d27,149,547,547,8,12980.05,1,4,7,TRUE,KNUST,135,511,FITTED,,0.08231809875415738,0.12694837572324785,-0.16649614555926726,0.331132343067582,0.023893647995287398,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MEQ,ESTIMABLE,1907b1e46384901f463be25c32a2f6c825a358de50139ec89478fffe2933eb1f,150,549,549,8,13027.8,1,4,7,TRUE,RISE,134,485,FITTED,,-0.06654279693398212,0.15749010288559645,-0.37521772651125873,0.24213213264329447,1.929000670100045e-4,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MEQ,ESTIMABLE,1907b1e46384901f463be25c32a2f6c825a358de50139ec89478fffe2933eb1f,150,549,549,8,13027.8,1,4,7,TRUE,THUAS,135,490,FITTED,,-0.01835103017995266,0.14175877936678988,-0.29619313223122046,0.25949107187131515,0.04838466682103946,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MEQ,ESTIMABLE,1907b1e46384901f463be25c32a2f6c825a358de50139ec89478fffe2933eb1f,150,549,549,8,13027.8,1,4,7,TRUE,BAUA,130,475,FITTED,,-0.05000726341237901,0.1449009613811441,-0.3340079290446506,0.2339934022198926,0.01672843358861311,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MEQ,ESTIMABLE,1907b1e46384901f463be25c32a2f6c825a358de50139ec89478fffe2933eb1f,150,549,549,8,13027.8,1,4,7,TRUE,TUM,141,519,FITTED,,-0.09548662738376977,0.13813692457288093,-0.3662300244817423,0.17525676971420273,-0.02875093038277765,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MEQ,ESTIMABLE,1907b1e46384901f463be25c32a2f6c825a358de50139ec89478fffe2933eb1f,150,549,549,8,13027.8,1,4,7,TRUE,FUSPCEU,128,459,FITTED,,-0.04597148703028362,0.1538678477975671,-0.34754692709220575,0.25560395303163846,0.0207642099707085,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MEQ,ESTIMABLE,1907b1e46384901f463be25c32a2f6c825a358de50139ec89478fffe2933eb1f,150,549,549,8,13027.8,1,4,7,TRUE,IZTECH,134,487,FITTED,,-0.17249480672842774,0.15116620141174988,-0.4687751171751853,0.12378550371832983,-0.10575910972743562,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MEQ,ESTIMABLE,1907b1e46384901f463be25c32a2f6c825a358de50139ec89478fffe2933eb1f,150,549,549,8,13027.8,1,4,7,TRUE,UCR,112,415,FITTED,,-0.051511640404629744,0.1658747069060985,-0.3766200918867201,0.2735968110774606,0.015224056596362376,FALSE,FALSE
primary__chest__all_available__longest_period_midpoint__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,longest_period_midpoint,MEQ,ESTIMABLE,1907b1e46384901f463be25c32a2f6c825a358de50139ec89478fffe2933eb1f,150,549,549,8,13027.8,1,4,7,TRUE,KNUST,136,513,FITTED,,-0.034588656490821365,0.14135790655349306,-0.31164506226564614,0.2424677492840034,0.032147040510170755,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,RISE,137,800,FITTED,,0.17150497524078656,0.08520785286491679,0.004500652425561635,0.3385092980560115,0.05487847214190886,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS,138,803,FITTED,,0.09842533166710914,0.0830111929570441,-0.06427361684240222,0.2611242801766205,-0.018201171431768567,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA,133,782,FITTED,,0.09394698145075198,0.08341146076693819,-0.06953647755032252,0.2574304404518265,-0.022679521648125728,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM,143,836,FITTED,,0.12603180398827296,0.07531373254579364,-0.02158039934276465,0.2736440073193106,0.009405300889395257,FALSE,FALSE
primary__chest__all_available__m10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,m10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU,132,779,FITTED,,0.1590778937192944,0.0921633151075034,-0.02155888458722846,0.3397146720258173,0.042451390620416696,FALSE,FALSE
