frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,participant_key,deletion_converged,deleted_estimate,estimate_change,dfbeta,cooks_distance,dfbeta_threshold,influence_error,dfbeta_flag,sign_reversal,material_change
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S002,TRUE,0.1588480518949288,-0.01562323025680351,-0.20592288067495645,0.07020360990600961,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S003,TRUE,0.17298290950195325,-0.0014883726497790517,-0.01901521823633041,0.0010221092459490357,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S005,TRUE,0.17451520960411812,4.392745238582241e-5,5.63764534142272e-4,0.007721421640662167,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S006,TRUE,0.18187717292810848,0.007405890776376184,0.09423104102410321,0.005248185276461051,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S007,TRUE,0.1741031475002012,-3.6813465153109903e-4,-0.004705314495454622,1.5505915873876902e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S010,TRUE,0.17450540538591677,3.412323418447438e-5,4.3611931625917223e-4,2.808081705736537e-6,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S011,TRUE,0.17506800418438181,5.96722032649516e-4,0.00754733128955671,2.678464667464219e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S014,TRUE,0.16835219670948345,-0.006119085442248845,-0.07815353986534435,0.006468561254386619,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S015,TRUE,0.1774805170720408,0.0030092349203084956,0.03855880518690004,0.006741131353245418,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S016,TRUE,0.17824986704374912,0.003778584892016823,0.048151734476053885,0.0022349589782117815,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S017,TRUE,0.17544495724396075,9.736750922284543e-4,0.012429813277675427,3.311230813310828e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S018,TRUE,0.17426999255889206,-2.012895928402425e-4,-0.0025688488429002443,1.4811973304406703e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S019,TRUE,0.17420454699203863,-2.667351596936651e-4,-0.003410834919759486,5.335205122054449e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,THUAS:THUAS_S020,TRUE,0.173899723888089,-5.715582636433014e-4,-0.007309267549429805,9.607302812865043e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S001,TRUE,0.16139659616421748,-0.013074685987514822,-0.16668899136930074,0.012138037070925195,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S002,TRUE,0.16856887453705358,-0.005902407614678723,-0.07539577983862021,0.004872999726266229,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S003,TRUE,0.1746650771352643,1.9379498353200297e-4,0.002497322085187189,0.012521549791413284,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S004,TRUE,0.17419277273076744,-2.785094209648564e-4,-0.003581505569493647,0.008706116296447842,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S005,TRUE,0.16746851174582678,-0.007002770405905523,-0.08993576046542934,0.011134016296297386,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S006,TRUE,0.17493003836761709,4.587562158847869e-4,0.0059020688522492685,0.00905549644755255,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S008,TRUE,0.1733101710410572,-0.0011611111106751004,-0.014915583827455326,0.0075832033211851654,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S009,TRUE,0.17398484016019586,-4.864419915364404e-4,-0.006211803664543629,7.952909060040709e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S010,TRUE,0.17776574233374334,0.003294460182011044,0.042264308158396165,0.004067143824117188,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S012,TRUE,0.17497984947341041,5.085673216781161e-4,0.006492600216870362,7.555715929186948e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S013,TRUE,0.1798765127342741,0.0054052305825418034,0.06904944624494577,0.004490932191914001,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S014,TRUE,0.1749606754048185,4.893932530861955e-4,0.006281221763973056,0.005715344916426208,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S015,TRUE,0.1775118448032459,0.0030405626515135897,0.038807890782072085,0.001675059097108714,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S016,TRUE,0.17279701592028002,-0.0016742662314522816,-0.021324902897185395,3.587014681263739e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S017,TRUE,0.1722575261806688,-0.0022137559710634913,-0.028292021729763153,0.0016492899957543704,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S018,TRUE,0.17727968943833253,0.0028084072866002285,0.03582264069884581,0.0012628530625029926,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S022,TRUE,0.17464446587743002,1.7318372569771756e-4,0.002215435067169715,7.118593337830542e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S023,TRUE,0.18047316416252188,0.006001882010789578,0.07654023282373486,0.004186821545005219,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S024,TRUE,0.1743962979454234,-7.49842063088868e-5,-9.588898403071377e-4,7.053004622151764e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,BAUA:BAUA_S025,TRUE,0.15256618954987589,-0.021905092601856413,-0.27778719280491804,0.02200673906172153,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S001,TRUE,0.17161987476645219,-0.0028514073852801136,-0.03644786503112999,0.004622358231866592,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S002,TRUE,0.18826379575053911,0.013792513598806816,0.17779809130785018,0.04403086881812966,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S003,TRUE,0.18025280635069374,0.005781524198961441,0.07450805100384279,0.02941704141764782,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S004,TRUE,0.17967652091859862,0.005205238766866321,0.06652267279249288,0.00877344144967001,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S005,TRUE,0.18439154552567347,0.009920263373941168,0.12825149192234422,0.04433822528144141,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S006,TRUE,0.17280175400360762,-0.0016695281481246826,-0.02138310090371464,0.006580045433768314,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S007,TRUE,0.15655616617344295,-0.017915115978289348,-0.24221531659387913,0.18337389178311977,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S008,TRUE,0.1847865627242667,0.010315280572534391,0.13327176720010117,0.04310476131761797,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S009,TRUE,0.17319160599477415,-0.0012796761569581483,-0.016723678110054308,0.06957297847765014,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,TUM:TUM_S010,TRUE,0.17444557632049498,-2.5705831237315957e-5,-3.2891106039517707e-4,0.0022513697064010917,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S003,TRUE,0.1605911373477121,-0.013880144804020195,-0.17264091482974858,0.00630971762125022,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S004,TRUE,0.17422051156693674,-2.507705847955566e-4,-0.003207422717628047,1.9078717124022866e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S005,TRUE,0.17587908639858196,0.0014078042468496643,0.017997540970223515,0.001018566179318766,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S006,TRUE,0.17642938574042122,0.0019581035886889198,0.025081632207784324,0.0031256670023885515,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S008,TRUE,0.21782669940836935,0.04335541725663705,0.5416274646189544,0.05539234996474181,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S009,TRUE,0.17568496138082845,0.001213679229096154,0.015486035786454619,3.444212557571923e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S010,TRUE,0.18388319059239858,0.009411908440666278,0.12002916395376365,0.006618076729175343,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S011,TRUE,0.1748859714795694,4.1468932783711443e-4,0.005302746256407051,2.084357259125859e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S012,TRUE,0.1745429999512141,7.1717799481813e-5,9.173021047458109e-4,3.849286596045008e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S013,TRUE,0.17467303885001909,2.0175669828678688e-4,0.002579395197253874,6.649816699191949e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S014,TRUE,0.1751335936350327,6.623114833003985e-4,0.008457985504220928,1.1958686923126814e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S015,TRUE,0.17338221581733004,-0.0010890663344022555,-0.013856732486278793,1.246377892285696e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S016,TRUE,0.17631440373525825,0.001843121583525953,0.023674626123125236,0.006717700295460326,0.16169041669088866,,FALSE,FALSE,FALSE
