site,Id,position,local_date,day_expected_wall_minutes,day_observed_wall_minutes,day_source_real_minutes,day_valid_minutes_raw,day_zero_medi_minutes_raw,day_valid_fraction_raw,day_valid_minutes_after_hour,day_valid_fraction_after_hour,day_eligible_hours,day_dst_fold_minutes,day_all_finite_medi_zero,day_eligible_without_all_zero_screen,day_eligible_after_hour_without_all_zero_screen,day_all_zero_medi_excluded,day_eligible,day_eligible_after_hour
FUSPCEU,FUSPCEU_S022,chest,2025-02-03,1440,1440,1440,787,634,0.5465277777777777,780,0.5416666666666666,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S023,chest,2025-01-27,1440,1440,1440,610,338,0.4236111111111111,600,0.4166666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S023,chest,2025-01-28,1440,1440,1440,1440,881,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S023,chest,2025-01-29,1440,1440,1440,1440,756,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S023,chest,2025-01-30,1440,1440,1440,1440,856,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S023,chest,2025-01-31,1440,1440,1440,1440,694,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S023,chest,2025-02-01,1440,1440,1440,1440,774,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S023,chest,2025-02-02,1440,1440,1440,1440,664,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S023,chest,2025-02-03,1440,1440,1440,582,537,0.4041666666666667,582,0.4041666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S024,chest,2025-02-03,1440,1440,1440,633,353,0.4395833333333333,633,0.4395833333333333,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S024,chest,2025-02-04,1440,1440,1440,1430,841,0.9930555555555556,1430,0.9930555555555556,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S024,chest,2025-02-05,1440,1440,1440,1315,558,0.9131944444444444,1290,0.8958333333333334,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S024,chest,2025-02-06,1440,1440,1440,1350,702,0.9375,1350,0.9375,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S024,chest,2025-02-07,1440,1440,1440,1125,932,0.78125,1125,0.78125,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S024,chest,2025-02-08,1440,1440,1440,1440,854,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S024,chest,2025-02-09,1440,1440,1440,1440,970,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S024,chest,2025-02-10,1440,1440,1440,794,495,0.5513888888888889,780,0.5416666666666666,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S025,chest,2025-02-03,1440,1440,1440,576,199,0.4,568,0.39444444444444443,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S025,chest,2025-02-04,1440,1440,1440,1287,562,0.89375,1243,0.8631944444444445,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S025,chest,2025-02-05,1440,1440,1440,1302,616,0.9041666666666667,1258,0.8736111111111111,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S025,chest,2025-02-06,1440,1440,1440,1428,546,0.9916666666666667,1428,0.9916666666666667,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S025,chest,2025-02-07,1440,1440,1440,1060,486,0.7361111111111112,989,0.6868055555555556,17,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S025,chest,2025-02-08,1440,1440,1440,1131,548,0.7854166666666667,1083,0.7520833333333333,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S025,chest,2025-02-09,1440,1440,1440,1156,481,0.8027777777777778,1140,0.7916666666666666,20,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
FUSPCEU,FUSPCEU_S025,chest,2025-02-10,1440,1440,1440,692,481,0.48055555555555557,690,0.4791666666666667,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S001,chest,2024-12-23,1440,1440,1440,586,1,0.40694444444444444,586,0.40694444444444444,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S001,chest,2024-12-24,1440,1440,1440,1440,1364,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S001,chest,2024-12-25,1440,1440,1440,1440,559,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S001,chest,2024-12-26,1440,1440,1440,1415,663,0.9826388888888888,1415,0.9826388888888888,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S001,chest,2024-12-27,1440,1440,1440,1440,523,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S001,chest,2024-12-28,1440,1440,1440,1440,558,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S001,chest,2024-12-29,1440,1440,1440,1440,665,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S001,chest,2024-12-30,1440,1440,1440,1375,716,0.9548611111111112,1375,0.9548611111111112,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S001,chest,2024-12-31,1440,1440,1440,662,498,0.4597222222222222,660,0.4583333333333333,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S002,chest,2025-01-06,1440,1440,1440,434,6,0.3013888888888889,420,0.2916666666666667,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S002,chest,2025-01-07,1440,1440,1440,1279,432,0.8881944444444444,1252,0.8694444444444445,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S002,chest,2025-01-08,1440,1440,1440,1440,523,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S002,chest,2025-01-09,1440,1440,1440,1412,397,0.9805555555555555,1412,0.9805555555555555,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S002,chest,2025-01-10,1440,1440,1440,1202,500,0.8347222222222223,1178,0.8180555555555555,20,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S002,chest,2025-01-11,1440,1440,1440,1440,420,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S002,chest,2025-01-12,1440,1440,1440,1440,451,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S002,chest,2025-01-13,1440,1440,1440,957,417,0.6645833333333333,931,0.6465277777777778,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S003,chest,2025-01-06,1440,1440,1440,434,1,0.3013888888888889,420,0.2916666666666667,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S003,chest,2025-01-07,1440,1440,1440,1440,476,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S003,chest,2025-01-08,1440,1440,1440,1440,527,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S003,chest,2025-01-09,1440,1440,1440,1440,415,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S003,chest,2025-01-10,1440,1440,1440,1440,402,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S003,chest,2025-01-11,1440,1440,1440,1402,435,0.9736111111111111,1380,0.9583333333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S003,chest,2025-01-12,1440,1440,1440,1440,470,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S003,chest,2025-01-13,1440,1440,1440,987,423,0.6854166666666667,960,0.6666666666666666,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S004,chest,2025-01-20,1440,1440,1440,591,56,0.41041666666666665,591,0.41041666666666665,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S004,chest,2025-01-21,1440,1440,1440,1403,587,0.9743055555555555,1380,0.9583333333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S004,chest,2025-01-22,1440,1440,1440,1440,632,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S004,chest,2025-01-23,1440,1440,1440,1440,582,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S004,chest,2025-01-24,1440,1440,1440,1440,528,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S004,chest,2025-01-25,1440,1440,1440,1440,574,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S004,chest,2025-01-26,1440,1440,1440,1395,561,0.96875,1370,0.9513888888888888,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S004,chest,2025-01-27,1440,1440,1440,863,544,0.5993055555555555,840,0.5833333333333334,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S005,chest,2025-01-20,1440,1440,1440,590,44,0.4097222222222222,590,0.4097222222222222,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S005,chest,2025-01-21,1440,1440,1440,1440,560,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S005,chest,2025-01-22,1440,1440,1440,1386,532,0.9625,1373,0.9534722222222223,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S005,chest,2025-01-23,1440,1440,1440,1440,580,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S005,chest,2025-01-24,1440,1440,1440,1387,539,0.9631944444444445,1370,0.9513888888888888,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S005,chest,2025-01-25,1440,1440,1440,1440,601,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S005,chest,2025-01-26,1440,1440,1440,1385,669,0.9618055555555556,1358,0.9430555555555555,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S005,chest,2025-01-27,1440,1440,1440,835,551,0.5798611111111112,810,0.5625,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S006,chest,2025-02-17,1440,1440,1440,540,0,0.375,540,0.375,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S006,chest,2025-02-18,1440,1440,1440,1374,423,0.9541666666666667,1363,0.9465277777777777,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S006,chest,2025-02-19,1440,1440,1440,1440,438,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S006,chest,2025-02-20,1440,1440,1440,1440,443,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S006,chest,2025-02-21,1440,1440,1440,1297,428,0.9006944444444445,1240,0.8611111111111112,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S006,chest,2025-02-22,1440,1440,1440,1440,440,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S006,chest,2025-02-23,1440,1440,1440,1370,66,0.9513888888888888,1370,0.9513888888888888,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S006,chest,2025-02-24,1440,1440,1440,770,354,0.5347222222222222,770,0.5347222222222222,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S007,chest,2025-02-24,1440,1440,1440,503,76,0.34930555555555554,480,0.3333333333333333,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S007,chest,2025-02-25,1440,1440,1440,1353,519,0.9395833333333333,1343,0.9326388888888889,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S007,chest,2025-02-26,1440,1440,1440,1351,529,0.9381944444444444,1351,0.9381944444444444,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S007,chest,2025-02-27,1440,1440,1440,1440,557,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S007,chest,2025-02-28,1440,1440,1440,1440,693,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S007,chest,2025-03-01,1440,1440,1440,1261,519,0.8756944444444444,1250,0.8680555555555556,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S007,chest,2025-03-02,1440,1440,1440,1440,681,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S007,chest,2025-03-03,1440,1440,1440,640,410,0.4444444444444444,618,0.42916666666666664,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S008,chest,2025-03-03,1440,1440,1440,362,47,0.2513888888888889,340,0.2361111111111111,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S008,chest,2025-03-04,1440,1440,1440,1435,701,0.9965277777777778,1435,0.9965277777777778,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S008,chest,2025-03-05,1440,1440,1440,1393,386,0.9673611111111111,1393,0.9673611111111111,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S008,chest,2025-03-06,1440,1440,1440,1410,722,0.9791666666666666,1410,0.9791666666666666,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S008,chest,2025-03-07,1440,1440,1440,1413,672,0.98125,1413,0.98125,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S008,chest,2025-03-08,1440,1440,1440,1104,607,0.7666666666666667,1097,0.7618055555555555,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S008,chest,2025-03-09,1440,1440,1440,1440,537,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S008,chest,2025-03-10,1440,1440,1440,750,519,0.5208333333333334,750,0.5208333333333334,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S009,chest,2025-03-17,1440,1440,1440,626,280,0.43472222222222223,600,0.4166666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S009,chest,2025-03-18,1440,1440,1440,1440,1440,1,1440,1,24,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
IZTECH,IZTECH_S009,chest,2025-03-19,1440,1440,1440,1440,1440,1,1440,1,24,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
IZTECH,IZTECH_S009,chest,2025-03-20,1440,1440,1440,1365,692,0.9479166666666666,1336,0.9277777777777778,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S009,chest,2025-03-21,1440,1440,1440,1293,473,0.8979166666666667,1282,0.8902777777777777,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S009,chest,2025-03-22,1440,1440,1440,1307,433,0.9076388888888889,1294,0.8986111111111111,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S009,chest,2025-03-23,1440,1440,1440,1138,254,0.7902777777777777,1103,0.7659722222222223,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S009,chest,2025-03-24,1440,1440,1440,1317,459,0.9145833333333333,1299,0.9020833333333333,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S009,chest,2025-03-25,1440,1440,1440,1366,444,0.9486111111111111,1366,0.9486111111111111,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S009,chest,2025-03-26,1440,1440,1440,1276,306,0.8861111111111111,1224,0.85,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S009,chest,2025-03-27,1440,1440,1440,752,381,0.5222222222222223,752,0.5222222222222223,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S010,chest,2025-04-14,1440,1440,1440,594,0,0.4125,576,0.4,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S010,chest,2025-04-15,1440,1440,1440,1370,357,0.9513888888888888,1370,0.9513888888888888,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S010,chest,2025-04-16,1440,1440,1440,1375,287,0.9548611111111112,1352,0.9388888888888889,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S010,chest,2025-04-17,1440,1440,1440,1243,348,0.8631944444444445,1137,0.7895833333333333,19,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
IZTECH,IZTECH_S010,chest,2025-04-18,1440,1440,1440,1304,309,0.9055555555555556,1276,0.8861111111111111,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S010,chest,2025-04-19,1440,1440,1440,1332,368,0.925,1304,0.9055555555555556,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S010,chest,2025-04-20,1440,1440,1440,1282,336,0.8902777777777777,1278,0.8875,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S010,chest,2025-04-21,1440,1440,1440,609,280,0.42291666666666666,597,0.41458333333333336,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S011,chest,2025-04-14,1440,1440,1440,540,10,0.375,540,0.375,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S011,chest,2025-04-15,1440,1440,1440,1440,269,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S011,chest,2025-04-16,1440,1440,1440,1397,110,0.9701388888888889,1370,0.9513888888888888,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S011,chest,2025-04-17,1440,1440,1440,1440,321,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S011,chest,2025-04-18,1440,1440,1440,1384,319,0.9611111111111111,1368,0.95,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S011,chest,2025-04-19,1440,1440,1440,1440,176,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S011,chest,2025-04-20,1440,1440,1440,1440,251,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S011,chest,2025-04-21,1440,1440,1440,625,251,0.4340277777777778,600,0.4166666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S012,chest,2025-04-21,1440,1440,1440,520,2,0.3611111111111111,520,0.3611111111111111,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S012,chest,2025-04-22,1440,1440,1440,1380,504,0.9583333333333334,1380,0.9583333333333334,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S012,chest,2025-04-23,1440,1440,1440,1421,434,0.9868055555555556,1421,0.9868055555555556,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S012,chest,2025-04-24,1440,1440,1440,1440,557,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S012,chest,2025-04-25,1440,1440,1440,1440,464,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S012,chest,2025-04-26,1440,1440,1440,1440,395,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S012,chest,2025-04-27,1440,1440,1440,1440,262,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S012,chest,2025-04-28,1440,1440,1440,741,446,0.5145833333333333,720,0.5,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S013,chest,2025-04-21,1440,1440,1440,519,26,0.36041666666666666,519,0.36041666666666666,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S013,chest,2025-04-22,1440,1440,1440,1400,266,0.9722222222222222,1400,0.9722222222222222,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S013,chest,2025-04-23,1440,1440,1440,1440,189,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S013,chest,2025-04-24,1440,1440,1440,1440,223,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S013,chest,2025-04-25,1440,1440,1440,1440,144,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S013,chest,2025-04-26,1440,1440,1440,1393,383,0.9673611111111111,1380,0.9583333333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S013,chest,2025-04-27,1440,1440,1440,1381,162,0.9590277777777778,1366,0.9486111111111111,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S013,chest,2025-04-28,1440,1440,1440,753,159,0.5229166666666667,753,0.5229166666666667,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S014,chest,2025-04-28,1440,1440,1440,561,95,0.38958333333333334,540,0.375,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S014,chest,2025-04-29,1440,1440,1440,1413,490,0.98125,1413,0.98125,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S014,chest,2025-04-30,1440,1440,1440,1379,417,0.9576388888888889,1377,0.95625,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S014,chest,2025-05-01,1440,1440,1440,1264,437,0.8777777777777778,1241,0.8618055555555556,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S014,chest,2025-05-02,1440,1440,1440,1306,476,0.9069444444444444,1291,0.8965277777777778,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S014,chest,2025-05-03,1440,1440,1440,1311,378,0.9104166666666667,1265,0.8784722222222222,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S014,chest,2025-05-04,1440,1440,1440,1440,312,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S014,chest,2025-05-05,1440,1440,1440,713,368,0.4951388888888889,713,0.4951388888888889,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S015,chest,2025-04-28,1440,1440,1440,113,0,0.07847222222222222,113,0.07847222222222222,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S015,chest,2025-04-29,1440,1440,1440,1403,466,0.9743055555555555,1380,0.9583333333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S015,chest,2025-04-30,1440,1440,1440,1380,494,0.9583333333333334,1379,0.9576388888888889,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S015,chest,2025-05-01,1440,1440,1440,1297,733,0.9006944444444445,1260,0.875,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S015,chest,2025-05-02,1440,1440,1440,1372,433,0.9527777777777777,1352,0.9388888888888889,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S015,chest,2025-05-03,1440,1440,1440,1360,665,0.9444444444444444,1360,0.9444444444444444,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S015,chest,2025-05-04,1440,1440,1440,1395,481,0.96875,1380,0.9583333333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S015,chest,2025-05-05,1440,1440,1440,905,411,0.6284722222222222,900,0.625,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S016,chest,2025-05-05,1440,1440,1440,398,130,0.2763888888888889,398,0.2763888888888889,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZTECH,IZTECH_S016,chest,2025-05-06,1440,1440,1440,1440,388,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S016,chest,2025-05-07,1440,1440,1440,1322,370,0.9180555555555555,1303,0.9048611111111111,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S016,chest,2025-05-08,1440,1440,1440,1281,328,0.8895833333333333,1234,0.8569444444444444,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S016,chest,2025-05-09,1440,1440,1440,1440,442,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
IZTECH,IZTECH_S016,chest,2025-05-10,1440,1440,1440,1419,383,0.9854166666666667,1419,0.9854166666666667,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
