site,Id,position,local_date,gap_reason,reason_class,signal,run_number,start_clock_minute,end_clock_minute,start_clock,end_clock_exclusive,start_datetime_wall,end_datetime_wall_exclusive,wall_minutes,source_real_minutes,dst_fold_minutes,finite_medi_wall_minutes,finite_light_wall_minutes
RISE,RISE_S015,chest,2025-10-10,signal_invalidity,measurement,LIGHT,1,1342,1379,22:22,23:00,2025-10-10T22:22:00Z,2025-10-10T23:00:00Z,38,38,0,0,0
RISE,RISE_S015,chest,2025-10-10,signal_invalidity,measurement,MEDI,1,1342,1379,22:22,23:00,2025-10-10T22:22:00Z,2025-10-10T23:00:00Z,38,38,0,0,0
RISE,RISE_S015,chest,2025-10-12,signal_invalidity,measurement,LIGHT,1,1334,1379,22:14,23:00,2025-10-12T22:14:00Z,2025-10-12T23:00:00Z,46,46,0,0,0
RISE,RISE_S015,chest,2025-10-12,signal_invalidity,measurement,MEDI,1,1334,1379,22:14,23:00,2025-10-12T22:14:00Z,2025-10-12T23:00:00Z,46,46,0,0,0
RISE,RISE_S015,chest,2025-10-13,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-10-13T00:00:00Z,2025-10-14T00:00:00Z,1440,1440,0,953,953
RISE,RISE_S015,chest,2025-10-13,signal_invalidity,measurement,LIGHT,1,953,1439,15:53,24:00,2025-10-13T15:53:00Z,2025-10-14T00:00:00Z,487,487,0,0,0
RISE,RISE_S015,chest,2025-10-13,signal_invalidity,measurement,MEDI,1,953,1439,15:53,24:00,2025-10-13T15:53:00Z,2025-10-14T00:00:00Z,487,487,0,0,0
RISE,RISE_S016,chest,2025-10-06,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-10-06T00:00:00Z,2025-10-07T00:00:00Z,1440,1440,0,213,213
RISE,RISE_S016,chest,2025-10-06,signal_invalidity,measurement,LIGHT,1,0,1226,00:00,20:27,2025-10-06T00:00:00Z,2025-10-06T20:27:00Z,1227,1227,0,0,0
RISE,RISE_S016,chest,2025-10-06,signal_invalidity,measurement,MEDI,1,0,1226,00:00,20:27,2025-10-06T00:00:00Z,2025-10-06T20:27:00Z,1227,1227,0,0,0
RISE,RISE_S016,chest,2025-10-08,signal_invalidity,measurement,LIGHT,1,925,1104,15:25,18:25,2025-10-08T15:25:00Z,2025-10-08T18:25:00Z,180,180,0,0,0
RISE,RISE_S016,chest,2025-10-08,signal_invalidity,measurement,MEDI,1,925,1104,15:25,18:25,2025-10-08T15:25:00Z,2025-10-08T18:25:00Z,180,180,0,0,0
RISE,RISE_S016,chest,2025-10-09,signal_invalidity,measurement,LIGHT,1,455,516,07:35,08:37,2025-10-09T07:35:00Z,2025-10-09T08:37:00Z,62,62,0,0,0
RISE,RISE_S016,chest,2025-10-09,signal_invalidity,measurement,LIGHT,2,927,938,15:27,15:39,2025-10-09T15:27:00Z,2025-10-09T15:39:00Z,12,12,0,0,0
RISE,RISE_S016,chest,2025-10-09,signal_invalidity,measurement,LIGHT,3,1085,1188,18:05,19:49,2025-10-09T18:05:00Z,2025-10-09T19:49:00Z,104,104,0,0,0
RISE,RISE_S016,chest,2025-10-09,signal_invalidity,measurement,MEDI,1,455,516,07:35,08:37,2025-10-09T07:35:00Z,2025-10-09T08:37:00Z,62,62,0,0,0
RISE,RISE_S016,chest,2025-10-09,signal_invalidity,measurement,MEDI,2,927,938,15:27,15:39,2025-10-09T15:27:00Z,2025-10-09T15:39:00Z,12,12,0,0,0
RISE,RISE_S016,chest,2025-10-09,signal_invalidity,measurement,MEDI,3,1085,1188,18:05,19:49,2025-10-09T18:05:00Z,2025-10-09T19:49:00Z,104,104,0,0,0
RISE,RISE_S016,chest,2025-10-11,signal_invalidity,measurement,LIGHT,1,625,756,10:25,12:37,2025-10-11T10:25:00Z,2025-10-11T12:37:00Z,132,132,0,0,0
RISE,RISE_S016,chest,2025-10-11,signal_invalidity,measurement,MEDI,1,625,756,10:25,12:37,2025-10-11T10:25:00Z,2025-10-11T12:37:00Z,132,132,0,0,0
RISE,RISE_S016,chest,2025-10-12,signal_invalidity,measurement,LIGHT,1,1335,1383,22:15,23:04,2025-10-12T22:15:00Z,2025-10-12T23:04:00Z,49,49,0,0,0
RISE,RISE_S016,chest,2025-10-12,signal_invalidity,measurement,MEDI,1,1335,1383,22:15,23:04,2025-10-12T22:15:00Z,2025-10-12T23:04:00Z,49,49,0,0,0
RISE,RISE_S016,chest,2025-10-13,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-10-13T00:00:00Z,2025-10-14T00:00:00Z,1440,1440,0,932,932
RISE,RISE_S016,chest,2025-10-13,signal_invalidity,measurement,LIGHT,1,523,548,08:43,09:09,2025-10-13T08:43:00Z,2025-10-13T09:09:00Z,26,26,0,0,0
RISE,RISE_S016,chest,2025-10-13,signal_invalidity,measurement,LIGHT,2,958,1439,15:58,24:00,2025-10-13T15:58:00Z,2025-10-14T00:00:00Z,482,482,0,0,0
RISE,RISE_S016,chest,2025-10-13,signal_invalidity,measurement,MEDI,1,523,548,08:43,09:09,2025-10-13T08:43:00Z,2025-10-13T09:09:00Z,26,26,0,0,0
RISE,RISE_S016,chest,2025-10-13,signal_invalidity,measurement,MEDI,2,958,1439,15:58,24:00,2025-10-13T15:58:00Z,2025-10-14T00:00:00Z,482,482,0,0,0
RISE,RISE_S017,chest,2025-10-13,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-10-13T00:00:00Z,2025-10-14T00:00:00Z,1440,1440,0,449,449
RISE,RISE_S017,chest,2025-10-13,signal_invalidity,measurement,LIGHT,1,0,950,00:00,15:51,2025-10-13T00:00:00Z,2025-10-13T15:51:00Z,951,951,0,0,0
RISE,RISE_S017,chest,2025-10-13,signal_invalidity,measurement,LIGHT,2,1193,1232,19:53,20:33,2025-10-13T19:53:00Z,2025-10-13T20:33:00Z,40,40,0,0,0
RISE,RISE_S017,chest,2025-10-13,signal_invalidity,measurement,MEDI,1,0,950,00:00,15:51,2025-10-13T00:00:00Z,2025-10-13T15:51:00Z,951,951,0,0,0
RISE,RISE_S017,chest,2025-10-13,signal_invalidity,measurement,MEDI,2,1193,1232,19:53,20:33,2025-10-13T19:53:00Z,2025-10-13T20:33:00Z,40,40,0,0,0
RISE,RISE_S017,chest,2025-10-20,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-10-20T00:00:00Z,2025-10-21T00:00:00Z,1440,1440,0,659,659
RISE,RISE_S017,chest,2025-10-20,signal_invalidity,measurement,LIGHT,1,659,1439,10:59,24:00,2025-10-20T10:59:00Z,2025-10-21T00:00:00Z,781,781,0,0,0
RISE,RISE_S017,chest,2025-10-20,signal_invalidity,measurement,MEDI,1,659,1439,10:59,24:00,2025-10-20T10:59:00Z,2025-10-21T00:00:00Z,781,781,0,0,0
THUAS,THUAS_S001,chest,2025-02-21,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-02-21T00:00:00Z,2025-02-22T00:00:00Z,1440,1440,0,595,595
THUAS,THUAS_S001,chest,2025-02-21,signal_invalidity,measurement,LIGHT,1,0,844,00:00,14:05,2025-02-21T00:00:00Z,2025-02-21T14:05:00Z,845,845,0,0,0
THUAS,THUAS_S001,chest,2025-02-21,signal_invalidity,measurement,MEDI,1,0,844,00:00,14:05,2025-02-21T00:00:00Z,2025-02-21T14:05:00Z,845,845,0,0,0
THUAS,THUAS_S001,chest,2025-02-23,signal_invalidity,measurement,LIGHT,1,683,710,11:23,11:51,2025-02-23T11:23:00Z,2025-02-23T11:51:00Z,28,28,0,0,0
THUAS,THUAS_S001,chest,2025-02-23,signal_invalidity,measurement,LIGHT,2,1130,1380,18:50,23:01,2025-02-23T18:50:00Z,2025-02-23T23:01:00Z,251,251,0,0,0
THUAS,THUAS_S001,chest,2025-02-23,signal_invalidity,measurement,MEDI,1,683,710,11:23,11:51,2025-02-23T11:23:00Z,2025-02-23T11:51:00Z,28,28,0,0,0
THUAS,THUAS_S001,chest,2025-02-23,signal_invalidity,measurement,MEDI,2,1130,1380,18:50,23:01,2025-02-23T18:50:00Z,2025-02-23T23:01:00Z,251,251,0,0,0
THUAS,THUAS_S001,chest,2025-02-25,signal_invalidity,measurement,LIGHT,1,570,584,09:30,09:45,2025-02-25T09:30:00Z,2025-02-25T09:45:00Z,15,15,0,0,0
THUAS,THUAS_S001,chest,2025-02-25,signal_invalidity,measurement,MEDI,1,570,584,09:30,09:45,2025-02-25T09:30:00Z,2025-02-25T09:45:00Z,15,15,0,0,0
THUAS,THUAS_S001,chest,2025-02-27,signal_invalidity,measurement,LIGHT,1,506,535,08:26,08:56,2025-02-27T08:26:00Z,2025-02-27T08:56:00Z,30,30,0,0,0
THUAS,THUAS_S001,chest,2025-02-27,signal_invalidity,measurement,LIGHT,2,868,901,14:28,15:02,2025-02-27T14:28:00Z,2025-02-27T15:02:00Z,34,34,0,0,0
THUAS,THUAS_S001,chest,2025-02-27,signal_invalidity,measurement,LIGHT,3,928,946,15:28,15:47,2025-02-27T15:28:00Z,2025-02-27T15:47:00Z,19,19,0,0,0
THUAS,THUAS_S001,chest,2025-02-27,signal_invalidity,measurement,MEDI,1,506,535,08:26,08:56,2025-02-27T08:26:00Z,2025-02-27T08:56:00Z,30,30,0,0,0
THUAS,THUAS_S001,chest,2025-02-27,signal_invalidity,measurement,MEDI,2,868,901,14:28,15:02,2025-02-27T14:28:00Z,2025-02-27T15:02:00Z,34,34,0,0,0
THUAS,THUAS_S001,chest,2025-02-27,signal_invalidity,measurement,MEDI,3,928,946,15:28,15:47,2025-02-27T15:28:00Z,2025-02-27T15:47:00Z,19,19,0,0,0
THUAS,THUAS_S001,chest,2025-02-28,signal_invalidity,measurement,LIGHT,1,973,1071,16:13,17:52,2025-02-28T16:13:00Z,2025-02-28T17:52:00Z,99,99,0,0,0
THUAS,THUAS_S001,chest,2025-02-28,signal_invalidity,measurement,MEDI,1,973,1071,16:13,17:52,2025-02-28T16:13:00Z,2025-02-28T17:52:00Z,99,99,0,0,0
THUAS,THUAS_S001,chest,2025-03-01,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-03-01T00:00:00Z,2025-03-02T00:00:00Z,1440,1440,0,712,712
THUAS,THUAS_S001,chest,2025-03-01,signal_invalidity,measurement,LIGHT,1,612,1339,10:12,22:20,2025-03-01T10:12:00Z,2025-03-01T22:20:00Z,728,728,0,0,0
THUAS,THUAS_S001,chest,2025-03-01,signal_invalidity,measurement,MEDI,1,612,1339,10:12,22:20,2025-03-01T10:12:00Z,2025-03-01T22:20:00Z,728,728,0,0,0
THUAS,THUAS_S001,chest,2025-03-03,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-03-03T00:00:00Z,2025-03-04T00:00:00Z,1440,1440,0,614,614
THUAS,THUAS_S001,chest,2025-03-03,signal_invalidity,measurement,LIGHT,1,614,1439,10:14,24:00,2025-03-03T10:14:00Z,2025-03-04T00:00:00Z,826,826,0,0,0
THUAS,THUAS_S001,chest,2025-03-03,signal_invalidity,measurement,MEDI,1,614,1439,10:14,24:00,2025-03-03T10:14:00Z,2025-03-04T00:00:00Z,826,826,0,0,0
THUAS,THUAS_S002,chest,2025-03-03,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-03-03T00:00:00Z,2025-03-04T00:00:00Z,1440,1440,0,591,591
THUAS,THUAS_S002,chest,2025-03-03,signal_invalidity,measurement,LIGHT,1,0,848,00:00,14:09,2025-03-03T00:00:00Z,2025-03-03T14:09:00Z,849,849,0,0,0
THUAS,THUAS_S002,chest,2025-03-03,signal_invalidity,measurement,MEDI,1,0,848,00:00,14:09,2025-03-03T00:00:00Z,2025-03-03T14:09:00Z,849,849,0,0,0
THUAS,THUAS_S002,chest,2025-03-04,signal_invalidity,measurement,LIGHT,1,617,634,10:17,10:35,2025-03-04T10:17:00Z,2025-03-04T10:35:00Z,18,18,0,0,0
THUAS,THUAS_S002,chest,2025-03-04,signal_invalidity,measurement,MEDI,1,617,634,10:17,10:35,2025-03-04T10:17:00Z,2025-03-04T10:35:00Z,18,18,0,0,0
THUAS,THUAS_S002,chest,2025-03-09,all_zero_medi_day,plausibility,MEDI,1,0,1439,00:00,24:00,2025-03-09T00:00:00Z,2025-03-10T00:00:00Z,1440,1440,0,1440,1440
THUAS,THUAS_S002,chest,2025-03-10,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-03-10T00:00:00Z,2025-03-11T00:00:00Z,1440,1440,0,825,825
THUAS,THUAS_S002,chest,2025-03-10,signal_invalidity,measurement,LIGHT,1,825,1439,13:45,24:00,2025-03-10T13:45:00Z,2025-03-11T00:00:00Z,615,615,0,0,0
THUAS,THUAS_S002,chest,2025-03-10,signal_invalidity,measurement,MEDI,1,825,1439,13:45,24:00,2025-03-10T13:45:00Z,2025-03-11T00:00:00Z,615,615,0,0,0
THUAS,THUAS_S003,chest,2025-03-17,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-03-17T00:00:00Z,2025-03-18T00:00:00Z,1440,1440,0,465,465
THUAS,THUAS_S003,chest,2025-03-17,signal_invalidity,measurement,LIGHT,1,0,974,00:00,16:15,2025-03-17T00:00:00Z,2025-03-17T16:15:00Z,975,975,0,0,0
THUAS,THUAS_S003,chest,2025-03-17,signal_invalidity,measurement,MEDI,1,0,974,00:00,16:15,2025-03-17T00:00:00Z,2025-03-17T16:15:00Z,975,975,0,0,0
THUAS,THUAS_S003,chest,2025-03-18,signal_invalidity,measurement,LIGHT,1,1249,1363,20:49,22:44,2025-03-18T20:49:00Z,2025-03-18T22:44:00Z,115,115,0,0,0
THUAS,THUAS_S003,chest,2025-03-18,signal_invalidity,measurement,MEDI,1,1249,1363,20:49,22:44,2025-03-18T20:49:00Z,2025-03-18T22:44:00Z,115,115,0,0,0
THUAS,THUAS_S003,chest,2025-03-19,signal_invalidity,measurement,LIGHT,1,452,468,07:32,07:49,2025-03-19T07:32:00Z,2025-03-19T07:49:00Z,17,17,0,0,0
THUAS,THUAS_S003,chest,2025-03-19,signal_invalidity,measurement,LIGHT,2,1168,1400,19:28,23:21,2025-03-19T19:28:00Z,2025-03-19T23:21:00Z,233,233,0,0,0
THUAS,THUAS_S003,chest,2025-03-19,signal_invalidity,measurement,MEDI,1,452,468,07:32,07:49,2025-03-19T07:32:00Z,2025-03-19T07:49:00Z,17,17,0,0,0
THUAS,THUAS_S003,chest,2025-03-19,signal_invalidity,measurement,MEDI,2,1168,1400,19:28,23:21,2025-03-19T19:28:00Z,2025-03-19T23:21:00Z,233,233,0,0,0
THUAS,THUAS_S003,chest,2025-03-21,signal_invalidity,measurement,LIGHT,1,688,733,11:28,12:14,2025-03-21T11:28:00Z,2025-03-21T12:14:00Z,46,46,0,0,0
THUAS,THUAS_S003,chest,2025-03-21,signal_invalidity,measurement,MEDI,1,688,733,11:28,12:14,2025-03-21T11:28:00Z,2025-03-21T12:14:00Z,46,46,0,0,0
THUAS,THUAS_S003,chest,2025-03-22,signal_invalidity,measurement,LIGHT,1,1289,1338,21:29,22:19,2025-03-22T21:29:00Z,2025-03-22T22:19:00Z,50,50,0,0,0
THUAS,THUAS_S003,chest,2025-03-22,signal_invalidity,measurement,MEDI,1,1289,1338,21:29,22:19,2025-03-22T21:29:00Z,2025-03-22T22:19:00Z,50,50,0,0,0
THUAS,THUAS_S003,chest,2025-03-24,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-03-24T00:00:00Z,2025-03-25T00:00:00Z,1440,1440,0,502,502
THUAS,THUAS_S003,chest,2025-03-24,signal_invalidity,measurement,LIGHT,1,439,458,07:19,07:39,2025-03-24T07:19:00Z,2025-03-24T07:39:00Z,20,20,0,0,0
THUAS,THUAS_S003,chest,2025-03-24,signal_invalidity,measurement,LIGHT,2,522,1439,08:42,24:00,2025-03-24T08:42:00Z,2025-03-25T00:00:00Z,918,918,0,0,0
THUAS,THUAS_S003,chest,2025-03-24,signal_invalidity,measurement,MEDI,1,439,458,07:19,07:39,2025-03-24T07:19:00Z,2025-03-24T07:39:00Z,20,20,0,0,0
THUAS,THUAS_S003,chest,2025-03-24,signal_invalidity,measurement,MEDI,2,522,1439,08:42,24:00,2025-03-24T08:42:00Z,2025-03-25T00:00:00Z,918,918,0,0,0
THUAS,THUAS_S005,chest,2025-03-24,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-03-24T00:00:00Z,2025-03-25T00:00:00Z,1440,1440,0,733,733
THUAS,THUAS_S005,chest,2025-03-24,signal_invalidity,measurement,LIGHT,1,0,567,00:00,09:28,2025-03-24T00:00:00Z,2025-03-24T09:28:00Z,568,568,0,0,0
THUAS,THUAS_S005,chest,2025-03-24,signal_invalidity,measurement,LIGHT,2,1000,1082,16:40,18:03,2025-03-24T16:40:00Z,2025-03-24T18:03:00Z,83,83,0,0,0
THUAS,THUAS_S005,chest,2025-03-24,signal_invalidity,measurement,LIGHT,3,1242,1297,20:42,21:38,2025-03-24T20:42:00Z,2025-03-24T21:38:00Z,56,56,0,0,0
THUAS,THUAS_S005,chest,2025-03-24,signal_invalidity,measurement,MEDI,1,0,567,00:00,09:28,2025-03-24T00:00:00Z,2025-03-24T09:28:00Z,568,568,0,0,0
THUAS,THUAS_S005,chest,2025-03-24,signal_invalidity,measurement,MEDI,2,1000,1082,16:40,18:03,2025-03-24T16:40:00Z,2025-03-24T18:03:00Z,83,83,0,0,0
THUAS,THUAS_S005,chest,2025-03-24,signal_invalidity,measurement,MEDI,3,1242,1297,20:42,21:38,2025-03-24T20:42:00Z,2025-03-24T21:38:00Z,56,56,0,0,0
THUAS,THUAS_S005,chest,2025-03-25,signal_invalidity,measurement,LIGHT,1,1300,1311,21:40,21:52,2025-03-25T21:40:00Z,2025-03-25T21:52:00Z,12,12,0,0,0
THUAS,THUAS_S005,chest,2025-03-25,signal_invalidity,measurement,MEDI,1,1300,1311,21:40,21:52,2025-03-25T21:40:00Z,2025-03-25T21:52:00Z,12,12,0,0,0
THUAS,THUAS_S005,chest,2025-03-26,signal_invalidity,measurement,LIGHT,1,1036,1124,17:16,18:45,2025-03-26T17:16:00Z,2025-03-26T18:45:00Z,89,89,0,0,0
THUAS,THUAS_S005,chest,2025-03-26,signal_invalidity,measurement,LIGHT,2,1215,1242,20:15,20:43,2025-03-26T20:15:00Z,2025-03-26T20:43:00Z,28,28,0,0,0
THUAS,THUAS_S005,chest,2025-03-26,signal_invalidity,measurement,MEDI,1,1036,1124,17:16,18:45,2025-03-26T17:16:00Z,2025-03-26T18:45:00Z,89,89,0,0,0
THUAS,THUAS_S005,chest,2025-03-26,signal_invalidity,measurement,MEDI,2,1215,1242,20:15,20:43,2025-03-26T20:15:00Z,2025-03-26T20:43:00Z,28,28,0,0,0
THUAS,THUAS_S005,chest,2025-03-28,signal_invalidity,measurement,LIGHT,1,1002,1029,16:42,17:10,2025-03-28T16:42:00Z,2025-03-28T17:10:00Z,28,28,0,0,0
THUAS,THUAS_S005,chest,2025-03-28,signal_invalidity,measurement,LIGHT,2,1254,1362,20:54,22:43,2025-03-28T20:54:00Z,2025-03-28T22:43:00Z,109,109,0,0,0
THUAS,THUAS_S005,chest,2025-03-28,signal_invalidity,measurement,MEDI,1,1002,1029,16:42,17:10,2025-03-28T16:42:00Z,2025-03-28T17:10:00Z,28,28,0,0,0
THUAS,THUAS_S005,chest,2025-03-28,signal_invalidity,measurement,MEDI,2,1254,1362,20:54,22:43,2025-03-28T20:54:00Z,2025-03-28T22:43:00Z,109,109,0,0,0
THUAS,THUAS_S005,chest,2025-03-30,raw_absence,availability,row,1,120,179,02:00,03:00,2025-03-30T02:00:00Z,2025-03-30T03:00:00Z,60,0,0,0,0
THUAS,THUAS_S005,chest,2025-03-30,signal_invalidity,measurement,LIGHT,1,180,239,03:00,04:00,2025-03-30T03:00:00Z,2025-03-30T04:00:00Z,60,60,0,0,0
THUAS,THUAS_S005,chest,2025-03-30,signal_invalidity,measurement,LIGHT,2,1144,1174,19:04,19:35,2025-03-30T19:04:00Z,2025-03-30T19:35:00Z,31,31,0,0,0
THUAS,THUAS_S005,chest,2025-03-30,signal_invalidity,measurement,MEDI,1,180,239,03:00,04:00,2025-03-30T03:00:00Z,2025-03-30T04:00:00Z,60,60,0,0,0
THUAS,THUAS_S005,chest,2025-03-30,signal_invalidity,measurement,MEDI,2,1144,1174,19:04,19:35,2025-03-30T19:04:00Z,2025-03-30T19:35:00Z,31,31,0,0,0
THUAS,THUAS_S005,chest,2025-03-31,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-03-31T00:00:00Z,2025-04-01T00:00:00Z,1440,1440,0,557,557
THUAS,THUAS_S005,chest,2025-03-31,signal_invalidity,measurement,LIGHT,1,557,1439,09:17,24:00,2025-03-31T09:17:00Z,2025-04-01T00:00:00Z,883,883,0,0,0
THUAS,THUAS_S005,chest,2025-03-31,signal_invalidity,measurement,MEDI,1,557,1439,09:17,24:00,2025-03-31T09:17:00Z,2025-04-01T00:00:00Z,883,883,0,0,0
THUAS,THUAS_S006,chest,2025-03-31,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-03-31T00:00:00Z,2025-04-01T00:00:00Z,1440,1440,0,702,702
THUAS,THUAS_S006,chest,2025-03-31,signal_invalidity,measurement,LIGHT,1,0,737,00:00,12:18,2025-03-31T00:00:00Z,2025-03-31T12:18:00Z,738,738,0,0,0
THUAS,THUAS_S006,chest,2025-03-31,signal_invalidity,measurement,MEDI,1,0,737,00:00,12:18,2025-03-31T00:00:00Z,2025-03-31T12:18:00Z,738,738,0,0,0
THUAS,THUAS_S006,chest,2025-04-01,signal_invalidity,measurement,LIGHT,1,499,529,08:19,08:50,2025-04-01T08:19:00Z,2025-04-01T08:50:00Z,31,31,0,0,0
THUAS,THUAS_S006,chest,2025-04-01,signal_invalidity,measurement,MEDI,1,499,529,08:19,08:50,2025-04-01T08:19:00Z,2025-04-01T08:50:00Z,31,31,0,0,0
THUAS,THUAS_S006,chest,2025-04-03,signal_invalidity,measurement,LIGHT,1,1413,1439,23:33,24:00,2025-04-03T23:33:00Z,2025-04-04T00:00:00Z,27,27,0,0,0
THUAS,THUAS_S006,chest,2025-04-03,signal_invalidity,measurement,MEDI,1,1413,1439,23:33,24:00,2025-04-03T23:33:00Z,2025-04-04T00:00:00Z,27,27,0,0,0
THUAS,THUAS_S006,chest,2025-04-04,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-04-04T00:00:00Z,2025-04-05T00:00:00Z,1440,1440,0,1134,1134
THUAS,THUAS_S006,chest,2025-04-04,signal_invalidity,measurement,LIGHT,1,0,264,00:00,04:25,2025-04-04T00:00:00Z,2025-04-04T04:25:00Z,265,265,0,0,0
THUAS,THUAS_S006,chest,2025-04-04,signal_invalidity,measurement,LIGHT,2,565,574,09:25,09:35,2025-04-04T09:25:00Z,2025-04-04T09:35:00Z,10,10,0,0,0
THUAS,THUAS_S006,chest,2025-04-04,signal_invalidity,measurement,LIGHT,3,917,947,15:17,15:48,2025-04-04T15:17:00Z,2025-04-04T15:48:00Z,31,31,0,0,0
THUAS,THUAS_S006,chest,2025-04-04,signal_invalidity,measurement,MEDI,1,0,264,00:00,04:25,2025-04-04T00:00:00Z,2025-04-04T04:25:00Z,265,265,0,0,0
THUAS,THUAS_S006,chest,2025-04-04,signal_invalidity,measurement,MEDI,2,565,574,09:25,09:35,2025-04-04T09:25:00Z,2025-04-04T09:35:00Z,10,10,0,0,0
THUAS,THUAS_S006,chest,2025-04-04,signal_invalidity,measurement,MEDI,3,917,947,15:17,15:48,2025-04-04T15:17:00Z,2025-04-04T15:48:00Z,31,31,0,0,0
THUAS,THUAS_S006,chest,2025-04-06,signal_invalidity,measurement,LIGHT,1,1349,1439,22:29,24:00,2025-04-06T22:29:00Z,2025-04-07T00:00:00Z,91,91,0,0,0
THUAS,THUAS_S006,chest,2025-04-06,signal_invalidity,measurement,MEDI,1,1349,1439,22:29,24:00,2025-04-06T22:29:00Z,2025-04-07T00:00:00Z,91,91,0,0,0
THUAS,THUAS_S006,chest,2025-04-07,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-04-07T00:00:00Z,2025-04-08T00:00:00Z,1440,1440,0,629,629
THUAS,THUAS_S006,chest,2025-04-07,signal_invalidity,measurement,LIGHT,1,0,13,00:00,00:14,2025-04-07T00:00:00Z,2025-04-07T00:14:00Z,14,14,0,0,0
THUAS,THUAS_S006,chest,2025-04-07,signal_invalidity,measurement,LIGHT,2,643,1439,10:43,24:00,2025-04-07T10:43:00Z,2025-04-08T00:00:00Z,797,797,0,0,0
THUAS,THUAS_S006,chest,2025-04-07,signal_invalidity,measurement,MEDI,1,0,13,00:00,00:14,2025-04-07T00:00:00Z,2025-04-07T00:14:00Z,14,14,0,0,0
THUAS,THUAS_S006,chest,2025-04-07,signal_invalidity,measurement,MEDI,2,643,1439,10:43,24:00,2025-04-07T10:43:00Z,2025-04-08T00:00:00Z,797,797,0,0,0
THUAS,THUAS_S007,chest,2025-04-07,day_failure,coverage,MEDI,1,0,1439,00:00,24:00,2025-04-07T00:00:00Z,2025-04-08T00:00:00Z,1440,1440,0,645,645
THUAS,THUAS_S007,chest,2025-04-07,signal_invalidity,measurement,LIGHT,1,0,794,00:00,13:15,2025-04-07T00:00:00Z,2025-04-07T13:15:00Z,795,795,0,0,0
THUAS,THUAS_S007,chest,2025-04-07,signal_invalidity,measurement,MEDI,1,0,794,00:00,13:15,2025-04-07T00:00:00Z,2025-04-07T13:15:00Z,795,795,0,0,0
THUAS,THUAS_S007,chest,2025-04-08,signal_invalidity,measurement,LIGHT,1,1082,1091,18:02,18:12,2025-04-08T18:02:00Z,2025-04-08T18:12:00Z,10,10,0,0,0
THUAS,THUAS_S007,chest,2025-04-08,signal_invalidity,measurement,LIGHT,2,1115,1151,18:35,19:12,2025-04-08T18:35:00Z,2025-04-08T19:12:00Z,37,37,0,0,0
THUAS,THUAS_S007,chest,2025-04-08,signal_invalidity,measurement,LIGHT,3,1243,1259,20:43,21:00,2025-04-08T20:43:00Z,2025-04-08T21:00:00Z,17,17,0,0,0
THUAS,THUAS_S007,chest,2025-04-08,signal_invalidity,measurement,MEDI,1,1082,1091,18:02,18:12,2025-04-08T18:02:00Z,2025-04-08T18:12:00Z,10,10,0,0,0
THUAS,THUAS_S007,chest,2025-04-08,signal_invalidity,measurement,MEDI,2,1115,1151,18:35,19:12,2025-04-08T18:35:00Z,2025-04-08T19:12:00Z,37,37,0,0,0
THUAS,THUAS_S007,chest,2025-04-08,signal_invalidity,measurement,MEDI,3,1243,1259,20:43,21:00,2025-04-08T20:43:00Z,2025-04-08T21:00:00Z,17,17,0,0,0
THUAS,THUAS_S007,chest,2025-04-09,signal_invalidity,measurement,LIGHT,1,748,800,12:28,13:21,2025-04-09T12:28:00Z,2025-04-09T13:21:00Z,53,53,0,0,0
THUAS,THUAS_S007,chest,2025-04-09,signal_invalidity,measurement,LIGHT,2,1104,1146,18:24,19:07,2025-04-09T18:24:00Z,2025-04-09T19:07:00Z,43,43,0,0,0
THUAS,THUAS_S007,chest,2025-04-09,signal_invalidity,measurement,LIGHT,3,1331,1349,22:11,22:30,2025-04-09T22:11:00Z,2025-04-09T22:30:00Z,19,19,0,0,0
THUAS,THUAS_S007,chest,2025-04-09,signal_invalidity,measurement,MEDI,1,748,800,12:28,13:21,2025-04-09T12:28:00Z,2025-04-09T13:21:00Z,53,53,0,0,0
THUAS,THUAS_S007,chest,2025-04-09,signal_invalidity,measurement,MEDI,2,1104,1146,18:24,19:07,2025-04-09T18:24:00Z,2025-04-09T19:07:00Z,43,43,0,0,0
THUAS,THUAS_S007,chest,2025-04-09,signal_invalidity,measurement,MEDI,3,1331,1349,22:11,22:30,2025-04-09T22:11:00Z,2025-04-09T22:30:00Z,19,19,0,0,0
