"relative_path","role","sha256","bytes","is_symlink","symlink_target"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_280.png","scientific artifact","776c5770a0e4d5a9bc539eff700a9a9d752ee8b374b3d540591ef5aa577ee20e",246577,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_281.png","scientific artifact","e9f8471ccb8ff0a4b828ffacc350d30efc6d230e4ca78e6413fad8496bf11c63",263626,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_282.png","scientific artifact","39cc155d2138197687b308c45f88824b0f47e2283c5cce3f9fbcc1e8a65fa983",288939,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_283.png","scientific artifact","fc2736078e3f1e02debc2d33a4bb5f9f8a972e8b190fe3e6c85065725d04a5dc",238709,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_284.png","scientific artifact","d0daa0ecf7a84a5dce9c56980d3b1ac93ca7a387b0118858fc14f262ecda3779",237948,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_285.png","scientific artifact","dd1670031bbdcb2a3a5035382e7da2085df026cf1cf1fb1005a6180899ec7830",266043,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_286.png","scientific artifact","b30e12de91b3a7b0af82f3349216f702d03a345d6a6fc722e3af6e312364e07d",263871,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_287.png","scientific artifact","f7c1d069510693b8289c34cbafe99b0579050ac4601ead892637b1ab9251dc84",296763,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_288.png","scientific artifact","ccb076e4ce42f8d6d9b0026c373fdef32182659f6f48b02b92e403eda114480a",292338,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_289.png","scientific artifact","b2e09947917648b601e2581ebf97809f983ad6122b75902bd633c70a65c7411c",180250,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_290.png","scientific artifact","260f37274a5620aa61ba39eec74bf87ce731695599240fc52ee668bf12b09f3b",190984,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_291.png","scientific artifact","91b71d268921dd50ac44c03a6063a4bcc2a584530738bb3b51ed1c01b26fdf60",168200,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_292.png","scientific artifact","226059d2f79539b38e722bb7949a5b84c77dc76d75c967354635592a3ebc596e",181522,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_293.png","scientific artifact","001d8a9db3645c31555e8cd13312ccc833db40307f56bcdd6e92b234aba6bf45",172969,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_294.png","scientific artifact","3dec44abc1c6132f0c7fe5849ae17b86a017359decff5ac8765847475ce5782b",174850,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_295.png","scientific artifact","d822e2a41a530b793555e449662a9d0b2e94df650d2bb5efc7fd0dc9c87d5527",158773,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_296.png","scientific artifact","86ec09ab7861dc0bb57eb2496320d93524081e257adcdb57f6e003c38a0e8b28",164918,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_297.png","scientific artifact","0414bd743c68d564d6e5646d0da48b285b5d07b1a12c2e0980d5959134e52506",179044,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_298.png","scientific artifact","84a15136efcaf52da781c8aa58553e37afdd77d4a3f4f0b37addae11ede93af9",172912,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_299.png","scientific artifact","5c2867d31481a7b60b4d1dd7076cac4d9ac4b95541ff661ec4587eb95affa671",188230,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_300.png","scientific artifact","7a0b6adf6ef4d7eab35c9c73885a26fe67ebfb06782f6737d3e776a42cb2a86d",174693,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_301.png","scientific artifact","007d8d62e9c9741ef612ae695c9ffe910126b6aabf4b983c06848cb967d9fd46",176577,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_302.png","scientific artifact","3ae7a66d735af355fa6f8b47c0a1f2b4ee4bc294c76354c04488cea3d36cff5a",170268,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_303.png","scientific artifact","05afebea60a7b9fdc58f66a76cff06ada7d25f6f12c30c0fa2f993846d0c35c7",160442,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_304.png","scientific artifact","1545b066e949d7182487b73f1a076c2ecaccdcfdc438614fe8d9017bc1361a04",147194,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_305.png","scientific artifact","3e0965e4e176a51c4a3c4cb9023fad8f00ed2c0fa760a2ca05a631259dc60f73",172446,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_306.png","scientific artifact","a8c9769c23965c9e0b83b3f57e59692a16fedf0dd1ea8d2e9e3282c88dcc2584",176545,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_307.png","scientific artifact","6a85c117d3a0c183fbacb9be67b43e888e85846d821bd4224436ea35c5e1554c",160712,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_308.png","scientific artifact","7bb09d5ee833fd7485aa6cf754d78bf45147f86665df2a7537739cb40b89f49c",166068,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_309.png","scientific artifact","cf134c938b537c73de82994d887ca433de01e5878e9e659d1e5f5661d1f01a1d",172881,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_310.png","scientific artifact","99f89b4b5d2e45f03245b3c854146f04527f1a1622fe59ed712f8c6c7aff3d1a",172150,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_311.png","scientific artifact","819485cf122c4d14ad73544882dc469607858223503c56185f4bff71ba331db7",171005,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_312.png","scientific artifact","43f18e9d36f62fae2c56cc56b7454c0b62a77927e21166c82d2386d34c46d70f",176388,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_313.png","scientific artifact","7b485a2e3802609be3d75bbc42c59532f4a7b767ad3975554fbb9e0f0acae283",245430,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_314.png","scientific artifact","18e2052d835cd1a1dd157750969bf5645ed073f40786e93cfd08475c43e72f62",278962,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_315.png","scientific artifact","343737e64f21a3b654924ba8a3f257758cfb7a52a9fc69e8a77e2d114e462cfa",219420,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_316.png","scientific artifact","eebbb231435b3063baf28be69ace8a3c81200ee11866ed8a0bd8738035893163",236684,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_317.png","scientific artifact","e0260187095427979db3394ea9fa529abafa70729fe91f165c8bf49d22e17d72",237920,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_318.png","scientific artifact","05a73b968ae0d86a6e333ef05fc5558882ba5b97d7cbbf70b262c60ecfeeea8f",261825,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_319.png","scientific artifact","477632b32046804c8ad3323ce56fa76fbe7a8efe3340c52c3234945ead4586e9",214518,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_320.png","scientific artifact","a50544e663059502c48d3d44475b2bd7d40b1664612072f2d5423ea95a4b99de",224336,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_321.png","scientific artifact","2b49839ab9f81cbfd6fb0c56a2659fc34f56e3c772b5a7945f299c8f83336014",242187,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_322.png","scientific artifact","74985c136690ac154a65472baf23dfd332cf112e63f439020529723b3c0c90b3",237973,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_323.png","scientific artifact","e8d564cd3efc8e8e82d5ededb1da69e9cb541f52286ff1025f3aedfec28c9638",278413,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_324.png","scientific artifact","4f405d6236a9aec174cddad3fb19c7efea81949dfbb1dc90e9c9091888125898",263150,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_325.png","scientific artifact","9855af2e55907898fd7e970aa8f89f6ac3a7c562ea0c558e34af6f8e975b7115",247405,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_326.png","scientific artifact","45967ead394f1ad50608d908311f826431f1654d70fb64da5f12b6ad3c20c749",275877,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_327.png","scientific artifact","845281580ce7bcd1f92cbcdc1180cad55fcba01786d5d7cbcc6880d95a12d3b6",221297,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_328.png","scientific artifact","ca0505ab9b8f0d6f8ae49d54eba690015285c7e32b288faf6c1c488015b61538",220846,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_329.png","scientific artifact","0032ada3352e38f0075b6bda3252e9173e6e9bd123b70e52e6f681e1cb8d348a",277336,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_330.png","scientific artifact","7c145c4f364d9a66c43db70859fcbb10f7c798d7d10a1c5b92c6354466b86a44",280625,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_331.png","scientific artifact","f417ce3efd32edc52a5d2584d51c92434582c3c0280c05f81d3029d7c5a04dda",245052,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_332.png","scientific artifact","ae19ebf49d412931ceb6a067919e3af4cb9e6c3a06496dfa19ec84113f4f0681",229451,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_333.png","scientific artifact","edcabf11054a48622d94b5ad531092a3d50c79b3bc77e753b734e3919f39c593",248939,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_334.png","scientific artifact","93dcf43c764eb0b8f26e26f8577b3e72afcdc093280b13247e5a379d50f4fbad",269046,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_335.png","scientific artifact","2b13ef8eb8ddc9618617472eda09b4140cfaa3632464819d070ac008f2c000f1",274852,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_336.png","scientific artifact","081fba72fc720679b621e1bd1ae987fb3c0506549fe3bdf5ffecdbb45560497a",272831,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_337.png","scientific artifact","e50484cfd1015d6706404706c7190132f61864df62d0049f478de0b90d257bab",249343,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_338.png","scientific artifact","78bc6c63f032dbd23e88baef438f1cbb23ef1bc4be724cfe4734ac95187a22e2",264389,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_339.png","scientific artifact","eddaab8f8613fd9cfd258db04e56f8e7649fcb4169bc92c9095a3a00e64c0667",217297,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_340.png","scientific artifact","d30dc628bcd5481cf11b4082b141206b643c798cb19bed34f49fd9e475bfe6c3",215292,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_341.png","scientific artifact","3a843d45e92db96f0397f50ce13c41773bf0a5c7f84c6259658e96908c5682b3",263292,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_342.png","scientific artifact","d44e749dfa8046f986d7c95a574115cb394c1bfe85469d3b15ab4b0329ce830e",272677,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_343.png","scientific artifact","e66b40dc4f9a9739d94fc5e115d42cd437619172a6fca4c49b80b1f52aa0674c",225505,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_344.png","scientific artifact","b9c61ce2a5faaabdc1370a7b6105e4784e384e94059a1938d5544b3d976e55ba",219987,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_345.png","scientific artifact","87dbe17d1bea47ed2121ba23f5b6ab40fdc49d50d4958e51c86309afd5dd65ce",247968,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_346.png","scientific artifact","8f7aac8fb4b935adf6da9854ecd19f1ee9e4af5848ce638586e064b938547b46",255658,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_347.png","scientific artifact","012904d8c08ae9fd1d623cafcc46b1122df8dea265b2e41bbe37c698a870b305",263550,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_348.png","scientific artifact","b9a196de73da2f694519aa20abbfe4c5e2cd759a1fcf356655a7a8f707ce4d11",264647,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_349.png","scientific artifact","bfeee297a7b1ca25f784791d6cd57b8128256838a7b190684832c11985321443",250944,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_350.png","scientific artifact","4d08629241c55e6c530190fea22d75f2a3fa6d1302bc42c64cb76064a7479d16",278369,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_351.png","scientific artifact","a91d01cdfbf4a6eb354dc0629508c79100279cb8da353da8b85c9a20d30adb4f",221792,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_352.png","scientific artifact","0da16844a4032b3cb8160ccd73ffbc10fccde045411df8cbdf9bc3c4f273a4a4",220225,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_353.png","scientific artifact","e2cf47a2c80a299cacd55bf62396a8d59763f5884c48f0a52ba1a038ecd528f7",278145,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_354.png","scientific artifact","5ff4d493393cfa2ec8939c5cf0013f6169d96757e2326670954b629b7c9f3bdf",283611,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_355.png","scientific artifact","2a324559c40d4294ea220c588957c5fc55d5a7b92d45d0ed1dc9c77278bf0c84",245973,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_356.png","scientific artifact","0942b087d34195043b01f413d3ee19726d7e030455fb2130ac40e6d3bf41c9f2",234130,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_357.png","scientific artifact","8c7d87e0142ee36ab4787a72ad4e96eb43316b735733cb13be5f2ac29b9df5d8",250911,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_358.png","scientific artifact","e20948dcea4248fbcefaf4626e141ed2bd97ecbe83dfc4f991397e0f2bc5c355",268489,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_359.png","scientific artifact","8a2898cb42c0bdfbf55db918b47953d81d914b82fbca3288603c56ae531d2199",278178,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_360.png","scientific artifact","c295e063f870d1b8862c2780fae38852567636c6719099cd7219d542dc5b8f7f",276759,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_361.png","scientific artifact","4f1bc26281f92e5825ac21794b46ae94138b220b68348a2894ed1261a4a4552b",194129,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_362.png","scientific artifact","55571742dfff66f1d06e6561cee77d4461b4c2484cc48c1510d279ae38096598",191263,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_363.png","scientific artifact","3f2c847baf8aff76da3e137efd61c9bcbc8c461d5ffb0c747a76212ce7a2d308",177897,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_364.png","scientific artifact","d817f785b26501037c99d31401e2ec28e293346e4a1409b1177663ddf642afcc",171457,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_365.png","scientific artifact","89f3b354265235149b845d2ba7449f43785ace750923a1341cba2b20fd7b08e4",194459,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_366.png","scientific artifact","182f33c05d89faa1f1cbad54013b4ef176a0ba4c278b394212fc1c97a84959d9",195832,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_367.png","scientific artifact","4d58954c7725ece87b4b29604be73cb6d53f39223c17e763ecac7aa6863b4867",182227,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_368.png","scientific artifact","c57239421940d465fed8892e82e1821c778e81281b3daeae108b1b235ac7acd3",180683,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_369.png","scientific artifact","9dd71dd3f7843223741a2eeadb4ea2cd80945a2b44cc1959e54db216590a7539",192921,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_370.png","scientific artifact","6a76f3f54b6d32de8d07e22d4d404edb21039a404047356324d86058fb6b4abc",192671,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_371.png","scientific artifact","dfaeb0b9405af81cbd61ebdbaa0f8ebbcb8efe36d8b3a1bd3cab2a0bea3612c6",191263,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_372.png","scientific artifact","c927c74da5535290d2b63371720f442314e259eae22711628f9714eb2d962a5d",190109,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_373.png","scientific artifact","c59c16012fe62f1cdfad10c40dd659fc3ca84b20010f9b369aed6767dff72579",193222,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_374.png","scientific artifact","41026e5a552e77d330e31d6f6c4d522c57603b48f954ffdb540986cd7ecae9d6",193383,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_375.png","scientific artifact","5475af5e3cb5c2c9314f2de3add382f38e5aafb17e8cf191e95a4b3021501828",174792,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_376.png","scientific artifact","395edd7bd04dbcea2a34b300e84570126c5dbf2b6ff25ed97dd71e7033464a47",165942,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_377.png","scientific artifact","99a514e134f6f5455653bfd455347004969d67922fb7cce8a143573587700696",199743,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_378.png","scientific artifact","5e74de1aac8f1e0b2c7fca93df5932df08adbb190505188d35f07477f3382141",198608,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_379.png","scientific artifact","161a31a00d300666d49ff13fb1db14ce8aafc848d3817b1255bdb8ba555db5f0",177824,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_380.png","scientific artifact","5e5ac54a883a387dbb7cd76bd68e35b32a82fe5fd92a9dcb45765994395d9add",172762,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_381.png","scientific artifact","4698634d183ab8d69523d35b41fbfae30d0b2428dacddcca5327bde007b1c434",191893,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_382.png","scientific artifact","714518eb18414e16c5d3352ad047c11d68c485a32f9024afe9a44a57bbb1bdb9",195260,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_383.png","scientific artifact","4f530d2244d54df10824a6c20a3a86101c8a27c35d3fe5274c0eb065174d8e8f",193636,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_384.png","scientific artifact","b75177e546fc953594d2fa92eaf37061b281ea8a2e6c213e18d794bf66c74a49",195493,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_385.png","scientific artifact","0c66ebf5ba6b264ec6e11e640b81901b3b63decce30fedf2a3b68f89a2dd6b7b",248900,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_386.png","scientific artifact","874275e6f0b6080c866adb769eec18ed1a9ec2ef6bfd2b81c10674b80bab0e5a",262276,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_387.png","scientific artifact","1de560f20f92f4773a733e0b6d0a6dae953cb6517e5630443294d73de3ea5d4d",220473,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_388.png","scientific artifact","a331a087f18b74b1220576a0e76d5572b82370c00dd19c44100dffdbd85ef82d",221824,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_389.png","scientific artifact","09cfa7ad3f28711ba233a362d8563d5718b8c8eff271d24a44682d4e886f3f32",263682,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_390.png","scientific artifact","18c98cc3a3f3ec48f1475fbba18f4beff38b320973f5648327cf0a4a7e0606af",275285,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_391.png","scientific artifact","df3bfb4d8c559d254a0ac31dd502e519201fd7826d30e99189f98b42ff4803d5",230644,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_392.png","scientific artifact","c07d4ca55bf86eabe3e7762e96542837b1fc46082df61c80cbe384a0bfeee6aa",231809,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_393.png","scientific artifact","51de80c4b554c658b5e83f69a57eca29c637bd495b4d9e48bea617fdf34b2eb7",248553,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_394.png","scientific artifact","fd78b05a3e84e8bec6548e12677d896e6df756e7589a00ce2a31efec99d587b5",248426,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_395.png","scientific artifact","483468f538543d9629e0c529ee0de593c3e37024158b8807be962c526fb1e331",262428,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_396.png","scientific artifact","0b997f65e79252674ad47bb5e58975283e18e485a27668bb68d7cb8420652a5e",262377,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_397.png","scientific artifact","341dc4209316affed78c3b950660513d930f0fab15523054ebb07f7ca8d19bc6",211656,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_398.png","scientific artifact","6a7855a02aa58ce073b1a8e02e9bf5a8d5601bd9d9c77ff54a850d9d89bbe906",193893,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_399.png","scientific artifact","cdf9354e3dc238d3f49c545aa294dee3a80af00206c39ea98f564126dd462edc",186143,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_400.png","scientific artifact","50264cf163719f6f1319519495e394c602575bd0bba88ff90774b931baf2e831",171196,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_401.png","scientific artifact","968e7bca0f4e8915cd83811c6d41877bdce729bd523db57fa1c432fb6f668dcb",208792,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_402.png","scientific artifact","326d21feb27927c16eb0e76e450c010e8bd3599faa0b0cd2ff8c14427adaf491",199036,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_403.png","scientific artifact","0f55a7c1b9ace63722d30cf2ccd33a8b703f19908aa5a8b0f0c3f2c1dfa57fa3",197687,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_404.png","scientific artifact","424b167e08a7007ac875533a4c37406fe7e6962ba29488d15e1a0c3d2240b833",184576,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_405.png","scientific artifact","03bc14944a3a04502b5c75fa3f8525c4c7dfa49d1488b6a949af95349d34baa0",211662,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_406.png","scientific artifact","b2114b0c72044c6169a07cbb94c53b9bbccd38426aeba8657e248d6d9a8b62fc",209226,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_407.png","scientific artifact","7cbb70832ee050d0478e7cf426cac70a37f62ae61bfd386f145f460a0108d0a8",194441,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_408.png","scientific artifact","3bf7320e0370ea77eebb68a6239cc1e3d798b0245b5febb7776e9be2a4a8f658",197528,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_409.png","scientific artifact","c6ece91f94e381e59f3769591b37cf8511b2a6926cf9396bc977fabbc214d145",201619,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_410.png","scientific artifact","2e2c83ea12d8712cf46e1bd27d43718f89249cb4b2a8e080541d81a561197638",195744,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_411.png","scientific artifact","db100b2f848231747c2effddff7ffcc02c57e194dce98cb4983798b1474abcaa",174802,FALSE,""
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_412.png","scientific artifact","b0faca7ef3b409bd3e52e88b44c098b07fcaace67f4d5a8c72da2cbe607ad1d0",179464,FALSE,""
