placement,state_domain,signal,clock_bin,reference_value,observations,participant_days,participants,participant_observations,profile_variant,profile_scope,profile_site,held_out_site,bin_minutes,participant_day_count_basis,minimum_participants,profile_supported,support_reason,supported_reference_value,reference_total,reference_weight,supported_bins,profile_complete,profile_estimable,training_sites,training_site_count
glasses,wake,LIGHT,750,192.875,20093,682,128,20093,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,192.875,3144.8475,0.06133047786895867,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,780,196.51083333333332,20115,686,128,20115,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,196.51083333333332,3144.8475,0.06248660176155865,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,810,211.70125000000002,19979,680,128,19979,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,211.70125000000002,3144.8475,0.06731685717669936,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,840,163.6820833333333,20085,682,128,20085,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,163.6820833333333,3144.8475,0.052047701306131164,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,870,164.29666666666668,20176,684,128,20176,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,164.29666666666668,3144.8475,0.052243126786487,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,900,149.75041666666664,20053,681,128,20053,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,149.75041666666664,3144.8475,0.047617703773129426,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,930,158.8525,19899,684,128,19899,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,158.8525,3144.8475,0.05051198826016206,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,960,150.14208333333332,19750,677,128,19750,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,150.14208333333332,3144.8475,0.04774224611315281,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,990,139.0054166666667,19571,671,128,19571,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,139.0054166666667,3144.8475,0.04420100391725408,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1020,99.92166666666667,19499,667,128,19499,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,99.92166666666667,3144.8475,0.03177313579328304,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1050,58.57083333333333,19315,669,128,19315,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,58.57083333333333,3144.8475,0.01862437950753839,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1080,38.92166666666667,18987,652,127,18987,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,38.92166666666667,3144.8475,0.012376328793897532,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1110,35.74666666666667,18131,632,127,18131,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,35.74666666666667,3144.8475,0.011366740888601647,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1140,30.00958333333333,16933,599,126,16933,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,30.00958333333333,3144.8475,0.009542460590961354,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1170,29.054166666666667,15000,534,121,15000,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,29.054166666666667,3144.8475,0.009238656776414967,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1200,23.84583333333333,12416,459,115,12416,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,23.84583333333333,3144.8475,0.007582508637806231,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1230,19.818749999999998,10291,382,108,10291,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,19.818749999999998,3144.8475,0.006301974897033958,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1260,19.901666666666664,8063,305,97,8063,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,19.901666666666664,3144.8475,0.006328340775400608,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1290,14.028333333333332,5728,216,81,5728,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,14.028333333333332,3144.8475,0.004460735642454311,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1320,18.317083333333336,3875,146,66,3875,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,18.317083333333336,3144.8475,0.0058244742657102885,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1350,13.244166666666667,2503,99,52,2503,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,13.244166666666667,3144.8475,0.0042113859787053795,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1380,14.43,1594,61,39,1594,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,14.43,3144.8475,0.004588457786903816,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,LIGHT,1410,11.943750000000001,1220,44,30,1220,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,11.943750000000001,3144.8475,0.0037978789114575516,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,0,0.2058333333333333,958,35,26,958,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0.2058333333333333,2335.3787500000008,8.813702416934865e-5,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,30,0.4441666666666667,792,28,22,792,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0.4441666666666667,2335.3787500000008,1.901904205759629e-4,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,60,0,637,22,19,637,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,90,0,513,19,18,513,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,120,0,405,15,15,405,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,150,0,300,10,10,300,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,180,0,280,10,10,280,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,210,0,295,10,10,295,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,240,0,475,18,12,475,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,270,0,692,26,16,692,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,300,0,934,38,22,934,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,330,0,1542,62,36,1542,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,360,0,2770,113,48,2770,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0,2335.3787500000008,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,390,0.36666666666666664,4228,163,62,4228,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,0.36666666666666664,2335.3787500000008,1.5700522524094497e-4,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,420,3.71,6671,256,82,6671,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,3.71,2335.3787500000008,0.0015886074153924705,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,450,11.192083333333333,9152,341,102,9152,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,11.192083333333333,2335.3787500000008,0.0047924060854511626,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,480,32.937916666666666,11481,411,116,11481,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,32.937916666666666,2335.3787500000008,0.014103886432411297,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,510,60.52916666666667,13400,477,121,13400,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,60.52916666666667,2335.3787500000008,0.025918351216763724,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,540,88.05791666666667,15335,539,124,15335,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,88.05791666666667,2335.3787500000008,0.03770605374681372,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,570,102.79416666666667,16781,580,125,16781,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,102.79416666666667,2335.3787500000008,0.044016058066241565,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,600,115.58458333333333,17932,612,126,17932,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,115.58458333333333,2335.3787500000008,0.0494928642017203,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,630,117.56416666666667,18462,630,126,18462,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,117.56416666666667,2335.3787500000008,0.05034051400299271,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,660,120.34958333333333,19241,654,128,19241,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,120.34958333333333,2335.3787500000008,0.05153321846973785,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,690,122.58000000000001,19419,662,128,19419,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,122.58000000000001,2335.3787500000008,0.052488274118277375,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,720,137.93583333333333,19804,676,128,19804,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,137.93583333333333,2335.3787500000008,0.05906358158535668,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,750,143.84458333333333,20090,682,128,20090,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,143.84458333333333,2335.3787500000008,0.06159368510710877,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,780,149.86249999999998,20114,686,128,20114,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,149.86249999999998,2335.3787500000008,0.06417053336637576,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,810,175.09708333333333,19976,680,128,19976,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,175.09708333333333,2335.3787500000008,0.07497588274849776,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,840,122.18791666666667,20081,682,128,20081,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,122.18791666666667,2335.3787500000008,0.05232038557628677,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,870,116.36958333333334,20175,684,128,20175,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,116.36958333333334,2335.3787500000008,0.04982899811575887,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,900,116.04041666666666,20052,681,128,20052,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,116.04041666666666,2335.3787500000008,0.04968805024309938,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,930,122.525,19899,684,128,19899,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,122.525,2335.3787500000008,0.05246472333449123,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,960,109.22625000000001,19750,677,128,19750,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,109.22625000000001,2335.3787500000008,0.04677025086401937,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,990,95.53208333333333,19571,671,128,19571,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,95.53208333333333,2335.3787500000008,0.04090646253132744,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1020,75.35958333333333,19497,667,128,19497,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,75.35958333333333,2335.3787500000008,0.0322686773326739,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1050,43.54208333333334,19315,669,128,19315,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,43.54208333333334,2335.3787500000008,0.018644548912390903,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1080,26.15,18987,652,127,18987,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,26.15,2335.3787500000008,0.011197327200138303,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1110,25.039166666666667,18131,632,127,18131,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,25.039166666666667,2335.3787500000008,0.010721672733669713,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1140,17.67125,16933,599,126,16933,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,17.67125,2335.3787500000008,0.007566759781470134,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1170,16.8,15000,534,121,15000,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,16.8,2335.3787500000008,0.007193693956494207,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1200,13.221666666666668,12416,459,115,12416,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,13.221666666666668,2335.3787500000008,0.00566146569016553,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1230,11.399999999999999,10291,382,108,10291,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,11.399999999999999,2335.3787500000008,0.0048814351847639255,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1260,10.385,8063,305,97,8063,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,10.385,2335.3787500000008,0.004446816174892401,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1290,7.376666666666667,5728,216,81,5728,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,7.376666666666667,2335.3787500000008,0.0031586596678019204,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1320,7.647083333333334,3875,146,66,3875,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,7.647083333333334,2335.3787500000008,0.0032744510214171175,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1350,6.0408333333333335,2503,99,52,2503,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,6.0408333333333335,2335.3787500000008,0.0025866610858445685,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1380,5.3475,1594,61,39,1594,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,5.3475,2335.3787500000008,0.0022897784781162364,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
glasses,wake,MEDI,1410,4.460416666666667,1220,44,30,1220,leave_one_site_out::RISE,leave_one_site_out,,RISE,30,.profile_participant_day,5,TRUE,supported,4.460416666666667,2335.3787500000008,0.0019099328820503594,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|MPI|THUAS|TUM|UCR,8
chest,full_day,LIGHT,0,0,23926,803,139,23926,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,30,0,24047,803,139,24047,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,60,0,24123,807,139,24123,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,90,0,24199,807,139,24199,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,120,0,24205,807,139,24205,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,150,0,24236,808,139,24236,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,180,0,24235,808,139,24235,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,210,0,24236,808,139,24236,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,240,0,24212,808,139,24212,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,270,0,24188,808,139,24188,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,300,0,24078,808,139,24078,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,330,0,23980,808,139,23980,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,360,0,23815,804,139,23815,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0,2429.6883333333335,0,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,390,0.05333333333333334,23628,796,139,23628,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,0.05333333333333334,2429.6883333333335,2.1950689148745416e-5,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,420,2.5650000000000004,23251,793,139,23251,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,2.5650000000000004,2429.6883333333335,0.0010556909562474748,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,450,11.943333333333332,23179,793,139,23179,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,11.943333333333332,2429.6883333333335,0.004915582451247175,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,480,25.91,23167,792,139,23167,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,25.91,2429.6883333333335,0.010663919172074881,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
chest,full_day,LIGHT,510,55.8775,23370,793,139,23370,leave_one_site_out::THUAS,leave_one_site_out,,THUAS,30,.profile_participant_day,20,TRUE,supported,55.8775,2429.6883333333335,0.02299780561704416,48,TRUE,TRUE,BAUA|FUSPCEU|IZTECH|KNUST|RISE|TUM|UCR,7
