placement,placement_label,site,metric_id,manuscript_name,metric_label,abbreviation,manuscript_category,analysis_unit,display_unit,analytical_role,variant_label,n_possible_observations,n_observations,n_participants,n_participant_days,mean,sd,q1,median,q3,circular_resultant,mean_display,median_middle_50_display
near_eye,Near-eye (primary),FUSPCEU,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,129,125,23,125,6114.698122352733,8790.47597217098,1703.1295833333347,3316.7103611111097,6289.954073231398,,"6,115","3,317 [1,703, 6,290]"
near_eye,Near-eye (primary),IZTECH,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,101,96,17,96,7489.639842119539,8898.07557685221,1791.0242525115355,4349.603995772226,10624.584951983485,,"7,490","4,350 [1,791, 10,625]"
near_eye,Near-eye (primary),UCR,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,32,30,6,30,3281.471444337376,2572.8122677358297,1338.8382229789338,2195.3132938152426,4116.802999648449,,"3,281","2,195 [1,339, 4,117]"
near_eye,Near-eye (primary),KNUST,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,81,76,15,76,10015.99476658573,10798.505217277401,2489.946183951557,6044.861286196379,14907.130219834047,,"10,016","6,045 [2,490, 14,907]"
near_eye,Near-eye (primary),Overall,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,811,687,137,687,0.7242573273064842,0.11555245561038217,0.6427507098156997,0.7238676304180038,0.7948891160531768,,0.7243,"0.7239 [0.6428, 0.7949]"
near_eye,Near-eye (primary),RISE,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,78,74,13,74,0.7957184493624767,0.1617066489445403,0.7253851578941934,0.7877667559196821,0.8721335607936682,,0.7957,"0.7878 [0.7254, 0.8721]"
near_eye,Near-eye (primary),THUAS,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,78,65,13,65,0.743100121574821,0.07688077490803805,0.6988482493971019,0.7431649467396645,0.7963198792317311,,0.7431,"0.7432 [0.6988, 0.7963]"
near_eye,Near-eye (primary),BAUA,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,106,97,18,97,0.7678893927419133,0.11802638130901134,0.6749772832251771,0.7807193795607377,0.8529438931338418,,0.7679,"0.7807 [0.675, 0.8529]"
near_eye,Near-eye (primary),MPI,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,150,144,26,144,0.6668691555871069,0.09848919104245399,0.5919550972476113,0.6502185016507745,0.7282090714401707,,0.6669,"0.6502 [0.592, 0.7282]"
near_eye,Near-eye (primary),TUM,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,60,55,10,55,0.719555953919293,0.09269777014966328,0.6517498284254422,0.7237862472734335,0.7729837624257799,,0.7196,"0.7238 [0.6517, 0.773]"
near_eye,Near-eye (primary),FUSPCEU,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,127,83,22,83,0.6725188865490007,0.07001396348831465,0.6292503837494523,0.668483400109194,0.7209188483004205,,0.6725,"0.6685 [0.6293, 0.7209]"
near_eye,Near-eye (primary),IZTECH,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,102,91,17,91,0.7351058792643176,0.1224636307434356,0.6339051385715073,0.7473639556258872,0.8340692839946344,,0.7351,"0.7474 [0.6339, 0.8341]"
near_eye,Near-eye (primary),UCR,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,30,30,6,30,0.7059366770983097,0.06688244235878985,0.6607305459406002,0.719430819735585,0.7611932110080566,,0.7059,"0.7194 [0.6607, 0.7612]"
near_eye,Near-eye (primary),KNUST,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,80,48,12,48,0.7582979339318466,0.09708526458176817,0.7286667335601753,0.7550127437295431,0.8204918350592664,,0.7583,"0.755 [0.7287, 0.8205]"
near_eye,Near-eye (primary),Overall,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,141,141,141,816,0.31833544671642744,0.09485770609390777,0.24767711908516649,0.30770686031022043,0.3798585680624405,,0.3183,"0.3077 [0.2477, 0.3799]"
near_eye,Near-eye (primary),RISE,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,13,13,13,78,0.3150660696399776,0.07753714496713186,0.272140998688822,0.31101025613144406,0.36677315419732737,,0.3151,"0.311 [0.2721, 0.3668]"
near_eye,Near-eye (primary),THUAS,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,13,13,13,78,0.2884566731878814,0.0938557237302961,0.2389848179136932,0.2584510206234788,0.3894394294829616,,0.2885,"0.2585 [0.239, 0.3894]"
near_eye,Near-eye (primary),BAUA,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,18,18,18,107,0.2740951302950339,0.0740484982513636,0.21945659912288104,0.2637136380744237,0.31881935226791497,,0.2741,"0.2637 [0.2195, 0.3188]"
near_eye,Near-eye (primary),MPI,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,26,26,26,150,0.343544446520156,0.10724872476549233,0.2629989754569833,0.32905135763115123,0.42422587901685194,,0.3435,"0.3291 [0.263, 0.4242]"
near_eye,Near-eye (primary),TUM,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,10,10,10,60,0.2515033999842584,0.05806718903463113,0.21771193560716098,0.24361306127963606,0.27658434814745064,,0.2515,"0.2436 [0.2177, 0.2766]"
near_eye,Near-eye (primary),FUSPCEU,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,23,23,23,129,0.3679662558087782,0.09214561722901625,0.3207927044919118,0.35214261274813924,0.4548047683949149,,0.368,"0.3521 [0.3208, 0.4548]"
near_eye,Near-eye (primary),IZTECH,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,17,17,17,101,0.32314236455423156,0.1036097646023272,0.25374875005665926,0.27808005814121134,0.3941178210347614,,0.3231,"0.2781 [0.2537, 0.3941]"
near_eye,Near-eye (primary),UCR,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,6,6,6,32,0.3704943597897031,0.11849629599002386,0.31528714893271226,0.34203933874590786,0.47252372663470443,,0.3705,"0.342 [0.3153, 0.4725]"
near_eye,Near-eye (primary),KNUST,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,15,15,15,81,0.2985993423876532,0.0624555734614101,0.2551327042404549,0.29296586587494766,0.35363811714981375,,0.2986,"0.293 [0.2551, 0.3536]"
near_eye,Near-eye (primary),Overall,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,141,141,141,816,1.229035231172599,0.38889872026394173,0.9304017244702456,1.2526334367099268,1.501575031592302,,1.229,"1.253 [0.9304, 1.502]"
near_eye,Near-eye (primary),RISE,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,13,13,13,78,1.0879359849688175,0.3434748144015783,0.8181462330103151,0.9969244758983208,1.3883441505973868,,1.088,"0.9969 [0.8181, 1.388]"
near_eye,Near-eye (primary),THUAS,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,13,13,13,78,1.2377952505194594,0.3449957419096682,0.9601081799386818,1.1925833552442506,1.3888627057760183,,1.238,"1.193 [0.9601, 1.389]"
near_eye,Near-eye (primary),BAUA,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,18,18,18,107,1.1774485650962228,0.40720982060194955,0.9283954487837411,1.1819890018025458,1.4899199099430376,,1.177,"1.182 [0.9284, 1.49]"
near_eye,Near-eye (primary),MPI,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,26,26,26,150,1.1251248234052211,0.3541723325107138,0.8014016843423561,1.1543246597203587,1.4420855462216944,,1.125,"1.154 [0.8014, 1.442]"
near_eye,Near-eye (primary),TUM,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,10,10,10,60,1.3322647654603252,0.47743303173945967,0.8693113106046253,1.4801533618939935,1.6416029007158823,,1.332,"1.48 [0.8693, 1.642]"
near_eye,Near-eye (primary),FUSPCEU,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,23,23,23,129,1.2513890933117515,0.4130859666559255,0.9991321169832257,1.2514679142451912,1.496746701908477,,1.251,"1.251 [0.9991, 1.497]"
near_eye,Near-eye (primary),IZTECH,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,17,17,17,101,1.306869725527071,0.4148845447097661,0.9500203863868356,1.3592871113167992,1.5464402956772123,,1.307,"1.359 [0.95, 1.546]"
near_eye,Near-eye (primary),UCR,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,6,6,6,32,1.355001441656919,0.2563254715128543,1.2819742732054522,1.3989946077514985,1.4833931612730908,,1.355,"1.399 [1.282, 1.483]"
near_eye,Near-eye (primary),KNUST,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,15,15,15,81,1.344050077936389,0.41263883324044215,1.0292660928395363,1.3243734369395743,1.5948963056041943,,1.344,"1.324 [1.029, 1.595]"
chest,Chest (complementary),Overall,thirty_minute_arithmetic_medi,Mean melEDI,Mean melEDI ; 30-minute arithmetic mean,Mean,level-based,participant-30-minute,lx,primary_outcome,30-minute arithmetic mean,43296,41842,154,902,524.5231565307018,2573.294721482463,0,10.345083333333331,122.25859722222225,,524.5,"10.35 [0, 122.3]"
chest,Chest (complementary),RISE,thirty_minute_arithmetic_medi,Mean melEDI,Mean melEDI ; 30-minute arithmetic mean,Mean,level-based,participant-30-minute,lx,primary_outcome,30-minute arithmetic mean,4608,4472,16,96,1075.2239541851816,4646.41940967434,0,13.010499999999999,190.94844444444448,,"1,075","13.01 [0, 190.9]"
chest,Chest (complementary),THUAS,thirty_minute_arithmetic_medi,Mean melEDI,Mean melEDI ; 30-minute arithmetic mean,Mean,level-based,participant-30-minute,lx,primary_outcome,30-minute arithmetic mean,4464,4307,15,93,727.608246172965,3421.820554041785,0,12.271333333333333,171.1313888888889,,727.6,"12.27 [0, 171.1]"
chest,Chest (complementary),BAUA,thirty_minute_arithmetic_medi,Mean melEDI,Mean melEDI ; 30-minute arithmetic mean,Mean,level-based,participant-30-minute,lx,primary_outcome,30-minute arithmetic mean,5472,5308,20,114,661.3929130958014,3072.303066975674,0,8.239944444444445,155.5918888888889,,661.4,"8.24 [0, 155.6]"
chest,Chest (complementary),TUM,thirty_minute_arithmetic_medi,Mean melEDI,Mean melEDI ; 30-minute arithmetic mean,Mean,level-based,participant-30-minute,lx,primary_outcome,30-minute arithmetic mean,2880,2757,10,60,349.78720199995934,1274.4501011298012,0,15.363111111111111,140.5105,,349.8,"15.36 [0, 140.5]"
chest,Chest (complementary),FUSPCEU,thirty_minute_arithmetic_medi,Mean melEDI,Mean melEDI ; 30-minute arithmetic mean,Mean,level-based,participant-30-minute,lx,primary_outcome,30-minute arithmetic mean,5904,5783,22,123,283.6986727326804,1657.8501997716207,0,3.6777777777777776,106.2148611111111,,283.7,"3.678 [0, 106.2]"
chest,Chest (complementary),IZTECH,thirty_minute_arithmetic_medi,Mean melEDI,Mean melEDI ; 30-minute arithmetic mean,Mean,level-based,participant-30-minute,lx,primary_outcome,30-minute arithmetic mean,4896,4749,17,102,379.50615478274364,1833.8252584204365,0,14.745055555555558,84.8313888888889,,379.5,"14.75 [0, 84.83]"
chest,Chest (complementary),UCR,thirty_minute_arithmetic_medi,Mean melEDI,Mean melEDI ; 30-minute arithmetic mean,Mean,level-based,participant-30-minute,lx,primary_outcome,30-minute arithmetic mean,11040,10628,39,230,396.12686352563975,1586.8973718170848,0,14.634083333333333,117.26775,,396.1,"14.63 [0, 117.3]"
chest,Chest (complementary),KNUST,thirty_minute_arithmetic_medi,Mean melEDI,Mean melEDI ; 30-minute arithmetic mean,Mean,level-based,participant-30-minute,lx,primary_outcome,30-minute arithmetic mean,4032,3838,15,84,489.0334336950527,1950.5648276573456,0,3.053638888888889,56.50655555555556,,489,"3.054 [0, 56.51]"
chest,Chest (complementary),Overall,one_hour_geometric_mean_medi,Mean melEDI,Mean melEDI ; Hourly geometric mean,Mean,level-based,participant-hour,lx,primary_outcome,Hourly geometric mean,21648,21004,154,902,198.99940173924,1226.8574458075873,0,5.151408945068765,76.18074886836978,,199,"5.151 [0, 76.18]"
chest,Chest (complementary),RISE,one_hour_geometric_mean_medi,Mean melEDI,Mean melEDI ; Hourly geometric mean,Mean,level-based,participant-hour,lx,primary_outcome,Hourly geometric mean,2304,2245,16,96,462.93069510921595,2512.743367642816,0,6.276964638739067,116.98203254907344,,462.9,"6.277 [0, 117]"
chest,Chest (complementary),THUAS,one_hour_geometric_mean_medi,Mean melEDI,Mean melEDI ; Hourly geometric mean,Mean,level-based,participant-hour,lx,primary_outcome,Hourly geometric mean,2232,2158,15,93,260.45382084507224,1537.792303180501,0,6.116400585429739,109.0557434218639,,260.5,"6.116 [0, 109.1]"
chest,Chest (complementary),BAUA,one_hour_geometric_mean_medi,Mean melEDI,Mean melEDI ; Hourly geometric mean,Mean,level-based,participant-hour,lx,primary_outcome,Hourly geometric mean,2736,2664,20,114,298.71193259809763,1635.7124240526102,0,3.856036540951057,87.26164404377556,,298.7,"3.856 [0, 87.26]"
chest,Chest (complementary),TUM,one_hour_geometric_mean_medi,Mean melEDI,Mean melEDI ; Hourly geometric mean,Mean,level-based,participant-hour,lx,primary_outcome,Hourly geometric mean,1440,1390,10,60,157.17171206694255,566.8248917758144,0,8.401898030550402,101.3911361135664,,157.2,"8.402 [0, 101.4]"
chest,Chest (complementary),FUSPCEU,one_hour_geometric_mean_medi,Mean melEDI,Mean melEDI ; Hourly geometric mean,Mean,level-based,participant-hour,lx,primary_outcome,Hourly geometric mean,2952,2894,22,123,103.73061751491947,572.7520765065016,0,1.1412319052558602,59.93098697597904,,103.7,"1.141 [0, 59.93]"
chest,Chest (complementary),IZTECH,one_hour_geometric_mean_medi,Mean melEDI,Mean melEDI ; Hourly geometric mean,Mean,level-based,participant-hour,lx,primary_outcome,Hourly geometric mean,2448,2375,17,102,99.85228822593344,597.5332842185321,0,9.41183174002192,60.700715517081555,,99.85,"9.412 [0, 60.7]"
chest,Chest (complementary),UCR,one_hour_geometric_mean_medi,Mean melEDI,Mean melEDI ; Hourly geometric mean,Mean,level-based,participant-hour,lx,primary_outcome,Hourly geometric mean,5520,5345,39,230,155.6332158906469,661.8052959110162,0,8.373210710503317,74.46832112800426,,155.6,"8.373 [0, 74.47]"
chest,Chest (complementary),KNUST,one_hour_geometric_mean_medi,Mean melEDI,Mean melEDI ; Hourly geometric mean,Mean,level-based,participant-hour,lx,primary_outcome,Hourly geometric mean,2016,1933,15,84,100.8806412066222,433.9284290659355,0,1.019499566701886,32.92194848730305,,100.9,"1.019 [0, 32.92]"
chest,Chest (complementary),Overall,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,902,902,154,902,6.433427982301349,7.558364113498253,2.4318557705331822,4.666686730771975,8.347658294726038,,6.433,"4.667 [2.432, 8.348]"
chest,Chest (complementary),RISE,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,96,96,16,96,7.644686801506597,8.379785888778182,3.27352410864957,5.206051671278057,9.177645487530157,,7.645,"5.206 [3.274, 9.178]"
chest,Chest (complementary),THUAS,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,93,93,15,93,7.365751800137162,7.546384747676553,3.373642869804643,5.579488526850678,9.249247945633009,,7.366,"5.579 [3.374, 9.249]"
chest,Chest (complementary),BAUA,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,114,114,20,114,7.577211507272077,11.90489299974326,1.967377486360367,3.7648828517319863,9.261050123341597,,7.577,"3.765 [1.967, 9.261]"
chest,Chest (complementary),TUM,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,60,60,10,60,9.843881227122052,11.635646581803334,2.9478640846151682,5.689407408661344,13.281421597201543,,9.844,"5.689 [2.948, 13.28]"
chest,Chest (complementary),FUSPCEU,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,123,123,22,123,3.6869786951382855,3.230512872503636,0.9452389938667201,2.817738061543551,5.0898617978905865,,3.687,"2.818 [0.9452, 5.09]"
chest,Chest (complementary),IZTECH,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,102,102,17,102,6.649898750541541,5.702528347826509,3.1006353256963104,5.020248735835416,8.424271564197822,,6.65,"5.02 [3.101, 8.424]"
chest,Chest (complementary),UCR,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,230,230,39,230,6.405629883466722,4.14154660200265,3.147984834607361,5.661188072202062,8.892851422082583,,6.406,"5.661 [3.148, 8.893]"
chest,Chest (complementary),KNUST,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,84,84,15,84,3.863443797232081,7.378051464750293,0.9976031064767092,2.1199021999896237,4.686955538916935,,3.863,"2.12 [0.9976, 4.687]"
chest,Chest (complementary),Overall,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,902,902,154,902,192.16952418023533,392.83669912940115,34.90371429753337,97.69910262657382,204.45175864406494,,192.2,"97.7 [34.9, 204.5]"
chest,Chest (complementary),RISE,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,96,96,16,96,395.42686024289014,680.2410390544908,64.31862708987578,169.3870664594832,366.22083456370774,,395.4,"169.4 [64.32, 366.2]"
chest,Chest (complementary),THUAS,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,93,93,15,93,227.62432184062465,260.9193854603074,80.83096347810199,146.21590064387448,291.6224454601145,,227.6,"146.2 [80.83, 291.6]"
chest,Chest (complementary),BAUA,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,114,114,20,114,300.3274061069923,758.8111331398828,31.998974466789953,92.41748668419132,272.1711435483054,,300.3,"92.42 [32, 272.2]"
chest,Chest (complementary),TUM,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,60,60,10,60,200.73990359223788,256.4741490765751,32.08365141603317,121.5383583501094,261.261748557225,,200.7,"121.5 [32.08, 261.3]"
chest,Chest (complementary),FUSPCEU,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,123,123,22,123,113.7523380540791,116.76126610528856,15.754975377409206,76.7011494135596,183.9716913418518,,113.8,"76.7 [15.75, 184]"
chest,Chest (complementary),IZTECH,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,102,102,17,102,102.89666338509696,89.76769484909101,43.13654934497879,78.7195804742943,133.06183447081764,,102.9,"78.72 [43.14, 133.1]"
chest,Chest (complementary),UCR,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,230,230,39,230,162.30563331212485,189.32849236039033,43.93750845579085,106.80098394213826,208.01242454898505,,162.3,"106.8 [43.94, 208]"
chest,Chest (complementary),KNUST,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,84,84,15,84,72.71260567410707,97.87088329254233,8.422937536907876,38.46611464543988,91.2439141920187,,72.71,"38.47 [8.423, 91.24]"
chest,Chest (complementary),Overall,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,902,902,154,902,0.2224475248393035,0.8592531869006836,0.01017810472818372,0.07015915648952029,0.22047212507107353,,0.2224,"0.07016 [0.01018, 0.2205]"
chest,Chest (complementary),RISE,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,96,96,16,96,0.10740237383491262,0.1669964640662174,0.006085162648045161,0.03700430500109268,0.1268823961415668,,0.1074,"0.037 [0.006085, 0.1269]"
chest,Chest (complementary),THUAS,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,93,93,15,93,0.17493529955301385,0.2823694721783697,0.01017314851692816,0.05379885509292725,0.18806364260601324,,0.1749,"0.0538 [0.01017, 0.1881]"
chest,Chest (complementary),BAUA,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,114,114,20,114,0.1026137768435143,0.13147445681110834,0.010762282199747359,0.05173782131311662,0.1413845337608679,,0.1026,"0.05174 [0.01076, 0.1414]"
chest,Chest (complementary),TUM,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,60,60,10,60,0.3359057358638659,0.5313900941578529,0.02187170169084938,0.18137955597550354,0.3955763296815745,,0.3359,"0.1814 [0.02187, 0.3956]"
chest,Chest (complementary),FUSPCEU,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,123,123,22,123,0.051852820018827434,0.08004126499847972,0,0.01736266807088625,0.07980540798267871,,0.05185,"0.01736 [0, 0.07981]"
chest,Chest (complementary),IZTECH,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,102,102,17,102,0.42932128677692594,0.7854085303615946,0.03397340957071684,0.13293706493111934,0.3952352027314989,,0.4293,"0.1329 [0.03397, 0.3952]"
chest,Chest (complementary),UCR,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,230,230,39,230,0.23875139104425544,0.3872598819903487,0.04372196516178581,0.14529700785403243,0.2747342730505544,,0.2388,"0.1453 [0.04372, 0.2747]"
chest,Chest (complementary),KNUST,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,84,84,15,84,0.4420744511040039,2.5108163435867215,0,0.03475367595742519,0.1361755969699694,,0.4421,"0.03475 [0, 0.1362]"
chest,Chest (complementary),Overall,duration_above_1000,"Time above 1,000 lx melEDI","Time above 1,000 lx melEDI",TAT1000,duration-based,participant-day,h,primary_outcome,Full 24-hour cycle,902,902,154,902,1.2973392461197342,1.4576680752150202,0.26666666666666666,0.8,1.8458333333333334,,1.297,"0.8 [0.2667, 1.846]"
chest,Chest (complementary),RISE,duration_above_1000,"Time above 1,000 lx melEDI","Time above 1,000 lx melEDI",TAT1000,duration-based,participant-day,h,primary_outcome,Full 24-hour cycle,96,96,16,96,1.8727430555555555,1.8720678746874129,0.4416666666666667,1.0916666666666668,2.816666666666667,,1.873,"1.092 [0.4417, 2.817]"
chest,Chest (complementary),THUAS,duration_above_1000,"Time above 1,000 lx melEDI","Time above 1,000 lx melEDI",TAT1000,duration-based,participant-day,h,primary_outcome,Full 24-hour cycle,93,93,15,93,1.5664874551971326,1.4238277970153126,0.5166666666666667,1.2333333333333334,2.25,,1.566,"1.233 [0.5167, 2.25]"
chest,Chest (complementary),BAUA,duration_above_1000,"Time above 1,000 lx melEDI","Time above 1,000 lx melEDI",TAT1000,duration-based,participant-day,h,primary_outcome,Full 24-hour cycle,114,114,20,114,1.847514619883041,1.9964290052835252,0.45,1.2416666666666667,2.9291666666666663,,1.848,"1.242 [0.45, 2.929]"
chest,Chest (complementary),TUM,duration_above_1000,"Time above 1,000 lx melEDI","Time above 1,000 lx melEDI",TAT1000,duration-based,participant-day,h,primary_outcome,Full 24-hour cycle,60,60,10,60,1.2533333333333334,1.525251360841106,0.1,0.6166666666666667,1.9041666666666666,,1.253,"0.6167 [0.1, 1.904]"
chest,Chest (complementary),FUSPCEU,duration_above_1000,"Time above 1,000 lx melEDI","Time above 1,000 lx melEDI",TAT1000,duration-based,participant-day,h,primary_outcome,Full 24-hour cycle,123,123,22,123,0.6235772357723577,0.8335626100693297,0.09166666666666667,0.38333333333333336,0.85,,0.6236,"0.3833 [0.09167, 0.85]"
