placement,placement_label,site,metric_id,manuscript_name,metric_label,abbreviation,manuscript_category,analysis_unit,display_unit,analytical_role,variant_label,n_possible_observations,n_observations,n_participants,n_participant_days,mean,sd,q1,median,q3,circular_resultant,mean_display,median_middle_50_display,category,metric_order,table_name,unit,scaling,meaning_and_relevance,reader_site,median_formatted,q1_formatted,q3_formatted,mean_formatted,sd_formatted,display
near_eye,Near-eye (primary),Overall,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,816,816,141,816,214.86618652753097,508.5602758483912,41.51263577050514,110.56628011878851,243.21171747146462,,214.9,"110.6 [41.51, 243.2]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,Overall,110.566,41.513,243.212,214.866,508.56,110.566 (41.513–243.212); mean 214.866 ± 508.56; n=816 obs / 141 participants / 816 participant-days
near_eye,Near-eye (primary),RISE,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,78,78,13,78,399.302145705205,518.1024273608163,104.51423748156128,252.68899197650234,461.9532732532582,,399.3,"252.7 [104.5, 462]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,Borås (SE),252.689,104.514,461.953,399.302,518.102,252.689 (104.514–461.953); mean 399.302 ± 518.102; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),THUAS,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,78,78,13,78,262.20621513902626,329.2007747335267,78.62472493203975,175.9740598155915,299.10598857256645,,262.2,"176 [78.62, 299.1]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,Delft (NL),175.974,78.625,299.106,262.206,329.201,175.974 (78.625–299.106); mean 262.206 ± 329.201; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),BAUA,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,107,107,18,107,422.53956381353026,1209.615869681233,67.78322461874427,156.1842988170162,339.7308090607721,,422.5,"156.2 [67.78, 339.7]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,Dortmund (DE),156.184,67.783,339.731,422.54,"1,209.616","156.184 (67.783–339.731); mean 422.54 ± 1,209.616; n=107 obs / 18 participants / 107 participant-days"
near_eye,Near-eye (primary),MPI,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,150,150,26,150,179.37218134354907,241.52994571484749,33.254794767384936,100.05744450681635,209.9041173972846,,179.4,"100.1 [33.25, 209.9]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,Tübingen (DE),100.057,33.255,209.904,179.372,241.53,100.057 (33.255–209.904); mean 179.372 ± 241.53; n=150 obs / 26 participants / 150 participant-days
near_eye,Near-eye (primary),TUM,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,60,60,10,60,201.94670957615674,194.04201209808534,54.043684978664615,130.77982715355864,259.7260525904151,,201.9,"130.8 [54.04, 259.7]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,Munich (DE),130.78,54.044,259.726,201.947,194.042,130.78 (54.044–259.726); mean 201.947 ± 194.042; n=60 obs / 10 participants / 60 participant-days
near_eye,Near-eye (primary),FUSPCEU,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,129,129,23,129,136.31220942595252,134.06965906686372,24.35534534563954,101.10229332149171,218.457380268682,,136.3,"101.1 [24.36, 218.5]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,Madrid (ES),101.102,24.355,218.457,136.312,134.07,101.102 (24.355–218.457); mean 136.312 ± 134.07; n=129 obs / 23 participants / 129 participant-days
near_eye,Near-eye (primary),IZTECH,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,101,101,17,101,120.17219889574618,101.54514693357844,53.1700904853076,83.23990922475328,151.78584291188832,,120.2,"83.24 [53.17, 151.8]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,Izmir (TR),83.24,53.17,151.786,120.172,101.545,83.24 (53.17–151.786); mean 120.172 ± 101.545; n=101 obs / 17 participants / 101 participant-days
near_eye,Near-eye (primary),UCR,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,32,32,6,32,96.73493032266826,72.31130160382496,45.33082873678474,68.14259228765505,132.45799437445058,,96.73,"68.14 [45.33, 132.5]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,San José (CR),68.143,45.331,132.458,96.735,72.311,68.143 (45.331–132.458); mean 96.735 ± 72.311; n=32 obs / 6 participants / 32 participant-days
near_eye,Near-eye (primary),KNUST,m10_mean_medi,Brightest 10 h mean,Brightest 10 h mean,M10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,81,81,15,81,82.4889886632364,115.06986405542433,9.241670381663036,46.66001438528885,103.17454713309584,,82.49,"46.66 [9.242, 103.2]",Level,10,Brightest 10 h mean,lx,Symlog,Mean of the brightest 10 hours; reflects the strength of the main daytime light episode.,Kumasi (GH),46.66,9.242,103.175,82.489,115.07,46.66 (9.242–103.175); mean 82.489 ± 115.07; n=81 obs / 15 participants / 81 participant-days
near_eye,Near-eye (primary),Overall,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,816,816,141,816,0.24337850402448383,0.5128027997099345,0.020115217700580824,0.10250743148540206,0.2533830225702579,,0.2434,"0.1025 [0.02012, 0.2534]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,Overall,0.103,0.02,0.253,0.243,0.513,0.103 (0.02–0.253); mean 0.243 ± 0.513; n=816 obs / 141 participants / 816 participant-days
near_eye,Near-eye (primary),RISE,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,78,78,13,78,0.18317267598055403,0.29933580198565024,0.016182548912023774,0.08021371458010296,0.1908165891322119,,0.1832,"0.08021 [0.01618, 0.1908]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,Borås (SE),0.08,0.016,0.191,0.183,0.299,0.08 (0.016–0.191); mean 0.183 ± 0.299; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),THUAS,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,78,78,13,78,0.20026748101784486,0.33226870466130476,0.03523847878464211,0.100118526085668,0.2300557677955958,,0.2003,"0.1001 [0.03524, 0.2301]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,Delft (NL),0.1,0.035,0.23,0.2,0.332,0.1 (0.035–0.23); mean 0.2 ± 0.332; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),BAUA,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,107,107,18,107,0.22328747864216777,0.29913665490683294,0.03643234726283956,0.1396563321197556,0.28223311268775775,,0.2233,"0.1397 [0.03643, 0.2822]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,Dortmund (DE),0.14,0.036,0.282,0.223,0.299,0.14 (0.036–0.282); mean 0.223 ± 0.299; n=107 obs / 18 participants / 107 participant-days
near_eye,Near-eye (primary),MPI,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,150,150,26,150,0.2732712146684821,0.46522077076256035,0.07387716801789632,0.14949458643732344,0.30860648805559865,,0.2733,"0.1495 [0.07388, 0.3086]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,Tübingen (DE),0.149,0.074,0.309,0.273,0.465,0.149 (0.074–0.309); mean 0.273 ± 0.465; n=150 obs / 26 participants / 150 participant-days
near_eye,Near-eye (primary),TUM,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,60,60,10,60,0.5154779228732361,0.6529480583687862,0.11855447812495919,0.3253668879400816,0.7101694375271438,,0.5155,"0.3254 [0.1186, 0.7102]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,Munich (DE),0.325,0.119,0.71,0.515,0.653,0.325 (0.119–0.71); mean 0.515 ± 0.653; n=60 obs / 10 participants / 60 participant-days
near_eye,Near-eye (primary),FUSPCEU,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,129,129,23,129,0.05360966070920336,0.07490782693379149,0,0.02170804399561728,0.07961074370661775,,0.05361,"0.02171 [0, 0.07961]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,Madrid (ES),0.022,0,0.08,0.054,0.075,0.022 (0–0.08); mean 0.054 ± 0.075; n=129 obs / 23 participants / 129 participant-days
near_eye,Near-eye (primary),IZTECH,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,101,101,17,101,0.4753719934751619,0.8822993212248209,0.05193079547655344,0.15196541883284195,0.481391482316906,,0.4754,"0.152 [0.05193, 0.4814]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,Izmir (TR),0.152,0.052,0.481,0.475,0.882,0.152 (0.052–0.481); mean 0.475 ± 0.882; n=101 obs / 17 participants / 101 participant-days
near_eye,Near-eye (primary),UCR,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,32,32,6,32,0.4113267334401226,1.0444451759982105,0.055413422084315156,0.13271189784234727,0.3086254632258014,,0.4113,"0.1327 [0.05541, 0.3086]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,San José (CR),0.133,0.055,0.309,0.411,1.044,0.133 (0.055–0.309); mean 0.411 ± 1.044; n=32 obs / 6 participants / 32 participant-days
near_eye,Near-eye (primary),KNUST,l10_mean_medi,Darkest 10 h mean,Darkest 10 h mean,L10mean,level-based,participant-day,lx,primary_outcome,Supported 10-hour window,81,81,15,81,0.059095508742750304,0.10414740066455078,0,0.01021452065466628,0.09174090965726324,,0.0591,"0.01021 [0, 0.09174]",Level,11,Darkest 10 h mean,lx,Symlog,Mean of the darkest 10 hours; lower values during the biological night favour melatonin preservation and sleep.,Kumasi (GH),0.01,0,0.092,0.059,0.104,0.01 (0–0.092); mean 0.059 ± 0.104; n=81 obs / 15 participants / 81 participant-days
near_eye,Near-eye (primary),Overall,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,811,687,137,687,0.7242573273064842,0.11555245561038217,0.6427507098156997,0.7238676304180038,0.7948891160531768,,0.7243,"0.7239 [0.6428, 0.7949]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,Overall,0.724,0.643,0.795,0.724,0.116,0.724 (0.643–0.795); mean 0.724 ± 0.116; n=687 obs / 137 participants / 687 participant-days
near_eye,Near-eye (primary),RISE,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,78,74,13,74,0.7957184493624767,0.1617066489445403,0.7253851578941934,0.7877667559196821,0.8721335607936682,,0.7957,"0.7878 [0.7254, 0.8721]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,Borås (SE),0.788,0.725,0.872,0.796,0.162,0.788 (0.725–0.872); mean 0.796 ± 0.162; n=74 obs / 13 participants / 74 participant-days
near_eye,Near-eye (primary),THUAS,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,78,65,13,65,0.743100121574821,0.07688077490803805,0.6988482493971019,0.7431649467396645,0.7963198792317311,,0.7431,"0.7432 [0.6988, 0.7963]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,Delft (NL),0.743,0.699,0.796,0.743,0.077,0.743 (0.699–0.796); mean 0.743 ± 0.077; n=65 obs / 13 participants / 65 participant-days
near_eye,Near-eye (primary),BAUA,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,106,97,18,97,0.7678893927419133,0.11802638130901134,0.6749772832251771,0.7807193795607377,0.8529438931338418,,0.7679,"0.7807 [0.675, 0.8529]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,Dortmund (DE),0.781,0.675,0.853,0.768,0.118,0.781 (0.675–0.853); mean 0.768 ± 0.118; n=97 obs / 18 participants / 97 participant-days
near_eye,Near-eye (primary),MPI,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,150,144,26,144,0.6668691555871069,0.09848919104245399,0.5919550972476113,0.6502185016507745,0.7282090714401707,,0.6669,"0.6502 [0.592, 0.7282]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,Tübingen (DE),0.65,0.592,0.728,0.667,0.098,0.65 (0.592–0.728); mean 0.667 ± 0.098; n=144 obs / 26 participants / 144 participant-days
near_eye,Near-eye (primary),TUM,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,60,55,10,55,0.719555953919293,0.09269777014966328,0.6517498284254422,0.7237862472734335,0.7729837624257799,,0.7196,"0.7238 [0.6517, 0.773]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,Munich (DE),0.724,0.652,0.773,0.72,0.093,0.724 (0.652–0.773); mean 0.72 ± 0.093; n=55 obs / 10 participants / 55 participant-days
near_eye,Near-eye (primary),FUSPCEU,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,127,83,22,83,0.6725188865490007,0.07001396348831465,0.6292503837494523,0.668483400109194,0.7209188483004205,,0.6725,"0.6685 [0.6293, 0.7209]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,Madrid (ES),0.668,0.629,0.721,0.673,0.07,0.668 (0.629–0.721); mean 0.673 ± 0.07; n=83 obs / 22 participants / 83 participant-days
near_eye,Near-eye (primary),IZTECH,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,102,91,17,91,0.7351058792643176,0.1224636307434356,0.6339051385715073,0.7473639556258872,0.8340692839946344,,0.7351,"0.7474 [0.6339, 0.8341]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,Izmir (TR),0.747,0.634,0.834,0.735,0.122,0.747 (0.634–0.834); mean 0.735 ± 0.122; n=91 obs / 17 participants / 91 participant-days
near_eye,Near-eye (primary),UCR,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,30,30,6,30,0.7059366770983097,0.06688244235878985,0.6607305459406002,0.719430819735585,0.7611932110080566,,0.7059,"0.7194 [0.6607, 0.7612]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,San José (CR),0.719,0.661,0.761,0.706,0.067,0.719 (0.661–0.761); mean 0.706 ± 0.067; n=30 obs / 6 participants / 30 participant-days
near_eye,Near-eye (primary),KNUST,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,80,48,12,48,0.7582979339318466,0.09708526458176817,0.7286667335601753,0.7550127437295431,0.8204918350592664,,0.7583,"0.755 [0.7287, 0.8205]",Spectrum,12,Melanopic daylight efficacy ratio,dimensionless,Linear,Mean of viable one-minute melEDI/illuminance ratios; indicates melanopic efficacy relative to visual light.,Kumasi (GH),0.755,0.729,0.82,0.758,0.097,0.755 (0.729–0.82); mean 0.758 ± 0.097; n=48 obs / 12 participants / 48 participant-days
near_eye,Near-eye (primary),Overall,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,816,816,141,816,835.6067574928579,111.2101153882233,768,824,900,0.8889345399547339,13:56,"13:44 [12:48, 15:00]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,Overall,13:44,12:48,15:00,13:56,01:51,13:44 (12:48–15:00); mean 13:56 ± 01:51; n=816 obs / 141 participants / 816 participant-days
near_eye,Near-eye (primary),RISE,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,78,78,13,78,800.3400384301485,92.5097690893727,748.5,795.5,850,0.9217634341206129,13:20,"13:16 [12:28, 14:10]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,Borås (SE),13:16,12:28,14:10,13:20,01:33,13:16 (12:28–14:10); mean 13:20 ± 01:33; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),THUAS,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,78,78,13,78,861.9928189334901,111.2723465575687,803,851.5,918,0.8888173879668826,14:22,"14:12 [13:23, 15:18]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,Delft (NL),14:12,13:23,15:18,14:22,01:51,14:12 (13:23–15:18); mean 14:22 ± 01:51; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),BAUA,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,107,107,18,107,840.476056367193,102.47163567525607,774,832,904.5,0.9048765599751281,14:00,"13:52 [12:54, 15:04]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,Dortmund (DE),13:52,12:54,15:04,14:00,01:42,13:52 (12:54–15:04); mean 14:00 ± 01:42; n=107 obs / 18 participants / 107 participant-days
near_eye,Near-eye (primary),MPI,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,150,150,26,150,831.5965833987987,102.47768417145531,766.75,818,883.75,0.90486588208553,13:52,"13:38 [12:47, 14:44]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,Tübingen (DE),13:38,12:47,14:44,13:52,01:42,13:38 (12:47–14:44); mean 13:52 ± 01:42; n=150 obs / 26 participants / 150 participant-days
near_eye,Near-eye (primary),TUM,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,60,60,10,60,870.8836268649317,134.26423094845873,770.25,893.5,963.25,0.8423133261849544,14:31,"14:54 [12:50, 16:03]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,Munich (DE),14:54,12:50,16:03,14:31,02:14,14:54 (12:50–16:03); mean 14:31 ± 02:14; n=60 obs / 10 participants / 60 participant-days
near_eye,Near-eye (primary),FUSPCEU,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,129,129,23,129,850.0846647485421,110.64730129991632,786,824,920,0.8899917750748633,14:10,"13:44 [13:06, 15:20]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,Madrid (ES),13:44,13:06,15:20,14:10,01:51,13:44 (13:06–15:20); mean 14:10 ± 01:51; n=129 obs / 23 participants / 129 participant-days
near_eye,Near-eye (primary),IZTECH,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,101,101,17,101,865.4496867295014,97.40559135961446,812,850,921,0.9136409396581082,14:25,"14:10 [13:32, 15:21]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,Izmir (TR),14:10,13:32,15:21,14:25,01:37,14:10 (13:32–15:21); mean 14:25 ± 01:37; n=101 obs / 17 participants / 101 participant-days
near_eye,Near-eye (primary),UCR,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,32,32,6,32,774.6551848494927,104.08245648919109,709.25,754,842,0.9020151008420078,12:55,"12:34 [11:49, 14:02]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,San José (CR),12:34,11:49,14:02,12:55,01:44,12:34 (11:49–14:02); mean 12:55 ± 01:44; n=32 obs / 6 participants / 32 participant-days
near_eye,Near-eye (primary),KNUST,m10_midpoint,Midpoint of the brightest 10 hours,Midpoint of the brightest 10 hours,M10,timing-based,participant-day,clock time,primary_outcome,Supported 10-hour window,81,81,15,81,783.384968297979,118.21693562610656,726,769,819,0.8754349238768334,13:03,"12:49 [12:06, 13:39]",Timing,13,Midpoint of the brightest 10 hours,HH:MM clock time,Circular clock,Centre time of the brightest 10 hours; indexes the main daily circadian light cue.,Kumasi (GH),12:49,12:06,13:39,13:03,01:58,12:49 (12:06–13:39); mean 13:03 ± 01:58; n=81 obs / 15 participants / 81 participant-days
near_eye,Near-eye (primary),Overall,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,816,816,141,816,177.97246526830264,101.14746263140896,120.75000000000006,174.00000000000006,230.00000000000006,0.907202051760594,02:58,"02:54 [02:01, 03:50]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,Overall,02:54,02:01,03:50,02:58,01:41,02:54 (02:01–03:50); mean 02:58 ± 01:41; n=816 obs / 141 participants / 816 participant-days
near_eye,Near-eye (primary),RISE,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,78,78,13,78,123.02240832954308,66.60583824339116,84.50000000000003,121.50000000000003,167.75000000000003,0.9586484947743246,02:03,"02:02 [01:24, 02:48]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,Borås (SE),02:02,01:24,02:48,02:03,01:07,02:02 (01:24–02:48); mean 02:03 ± 01:07; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),THUAS,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,78,78,13,78,169.5685170793266,124.93360794128222,121.24999999999997,174.99999999999997,207.49999999999997,0.8619301750016951,02:50,"02:55 [02:01, 03:28]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,Delft (NL),02:55,02:01,03:28,02:50,02:05,02:55 (02:01–03:28); mean 02:50 ± 02:05; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),BAUA,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,107,107,18,107,156.69413898270577,79.17357293475693,104.99999999999997,151.99999999999997,201.99999999999997,0.9420741753840776,02:37,"02:32 [01:45, 03:22]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,Dortmund (DE),02:32,01:45,03:22,02:37,01:19,02:32 (01:45–03:22); mean 02:37 ± 01:19; n=107 obs / 18 participants / 107 participant-days
near_eye,Near-eye (primary),MPI,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,150,150,26,150,195.5293288000842,94.2025390656453,131.25000000000003,187.50000000000003,249.75000000000003,0.9189943129120974,03:16,"03:08 [02:11, 04:10]",Timing,14,Midpoint of the darkest 10 hours,HH:MM clock time,Circular clock,Centre time of the darkest 10 hours; indexes the main daily darkness cue.,Tübingen (DE),03:08,02:11,04:10,03:16,01:34,03:08 (02:11–04:10); mean 03:16 ± 01:34; n=150 obs / 26 participants / 150 participant-days
