clock_hour,activity_status,expected_melEDI_lx,expected_low_melEDI_lx,expected_high_melEDI_lx,positive_probability,conditional_positive_mean_melEDI_lx,participants,participant_days,observations,positive_observations,zero_observations,zero_fraction,sites_with_support,sites_standardized,standardization,population_prediction,display_scale,interval_scope,inferential_role
13.75,Sedentary,267.76184611785953,197.3728228781491,363.25369010254826,0.9951033330890114,268.73105006752695,90,203,203,202,1,0.00492610837438423,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
13.75,Active,517.5059618028174,407.50673263184586,657.1975357850318,0.9954910793757656,519.6340730435508,131,487,487,485,2,0.00410677618069815,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
14,Sedentary,258.6292616267326,189.53205269453036,352.9170608276708,0.9950515240845964,259.54233110520033,92,210,210,209,1,0.00476190476190476,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
14,Active,521.0144438884319,408.2220519865789,664.9715502123252,0.99529443833913,523.278882893319,130,478,478,474,4,0.00836820083682008,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
14.25,Sedentary,249.39790094393507,181.21770267550033,343.2297842701316,0.9949611319913686,250.26661966121952,92,210,210,209,1,0.00476190476190476,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
14.25,Active,520.268718831427,404.9705106856384,668.3932104987555,0.9950283810106286,522.6831486981996,130,478,478,474,4,0.00836820083682008,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
14.5,Sedentary,240.31657931428924,173.65293918186637,332.57172936668513,0.99484903766837,241.1520631318509,92,210,210,209,1,0.00476190476190476,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
14.5,Active,514.2624058311651,398.86807244757176,663.0408406178461,0.994712231192268,516.8175992760943,130,478,478,474,4,0.00836820083682008,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
14.75,Sedentary,231.4383280285025,167.46371069115463,319.8525785649988,0.9947289220835696,232.25088562484063,92,210,210,209,1,0.00476190476190476,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
14.75,Active,502.405255342478,390.6111084825503,646.1952441043201,0.9943642698295938,505.0693026240773,130,478,478,474,4,0.00836820083682008,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
15,Sedentary,222.4141074087632,161.74802733821585,305.833931878495,0.994601454628362,223.2123179805094,92,207,207,205,2,0.00966183574879227,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
15,Active,485.4380729265432,379.50447213527224,620.9416224287326,0.9939823483539354,488.1771245146013,130,476,476,471,5,0.01050420168067227,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
15.25,Sedentary,212.92449772574616,155.3594503638007,291.81901471456905,0.9944623708703813,213.7153367815652,92,207,207,205,2,0.00966183574879227,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
15.25,Active,464.5630829591552,364.6760661228386,591.8097678936186,0.9935572588323268,467.3493272379529,130,476,476,471,5,0.01050420168067227,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
15.5,Sedentary,202.77167603081685,147.68628401299858,278.40332550264264,0.9943051785871267,203.5608475755036,92,207,207,205,2,0.00966183574879227,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
15.5,Active,441.0081826318011,346.1904897524852,561.7953782822194,0.9930777175081624,443.82175527671006,130,476,476,471,5,0.01050420168067227,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
15.75,Sedentary,191.85553667812596,138.88171708288405,265.03522369387593,0.9941208050057644,192.6477103588057,92,207,207,205,2,0.00966183574879227,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
15.75,Active,415.8921458068589,325.3515599411979,531.628853954456,0.992529848760032,418.72202402024794,130,476,476,471,5,0.01050420168067227,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
16,Sedentary,180.15641063757508,129.6276358922749,250.38127148123684,0.9938970704653556,180.95539197383775,90,202,202,201,1,0.00495049504950495,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
16,Active,390.146169258895,304.1337910011574,500.4837932882339,0.9918964858363796,392.9903074350684,129,468,468,463,5,0.01068376068376068,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
16.25,Sedentary,167.72406706222648,120.62310551942508,233.21703209974132,0.993617975240208,168.53291899890394,90,202,202,201,1,0.00495049504950495,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
16.25,Active,364.47847545224016,284.24077522414154,467.3662987417373,0.9911564480822525,367.3433540084473,129,468,468,463,5,0.01068376068376068,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
16.5,Sedentary,154.8023102607201,112.010232922969,213.94255361058364,0.99326535281358,155.62340883547046,90,202,202,201,1,0.00495049504950495,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
16.5,Active,338.9664215149224,265.6845667200487,432.4610809467907,0.9902976745919194,341.8573593639967,129,468,468,463,5,0.01068376068376068,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
16.75,Sedentary,141.8285283059197,103.3907121592354,194.5564647087719,0.992824255230068,142.66323690960047,90,202,202,201,1,0.00495049504950495,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
16.75,Active,313.0650796115013,246.81967648499804,397.0904810667017,0.9893313188457182,315.97161265728647,129,468,468,463,5,0.01068376068376068,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
17,Sedentary,129.16790916621534,94.50229190009247,176.5496732715254,0.9922854927016898,130.01594606174754,91,202,202,199,3,0.01485148514851485,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
17,Active,286.41551710261524,226.43962592866723,362.2769120056784,0.9882787673338038,289.3103816115763,130,466,466,457,9,0.01931330472103004,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
17.25,Sedentary,117.09096591640488,85.47390233158713,160.40328012694482,0.9916496055631264,117.94977748639285,91,202,202,199,3,0.01485148514851485,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
17.25,Active,258.9086476540743,204.3407203929334,328.0486028490082,0.9871719922138464,261.7491837876297,130,466,466,457,9,0.01931330472103004,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
17.5,Sedentary,105.78194101417144,76.76406286008812,145.76897870974412,0.9909313467188436,106.6462078633394,91,202,202,199,3,0.01485148514851485,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
17.5,Active,230.6753962691879,181.240225594404,293.5945277569208,0.9860544227782598,233.406919693586,130,466,466,457,9,0.01931330472103004,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
17.75,Sedentary,95.3524841865811,68.88572930685993,131.98809582243584,0.990163517787961,96.2138900147576,91,202,202,199,3,0.01485148514851485,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
17.75,Active,202.06375736972387,158.22219527298012,258.0533152882074,0.9849800706308572,204.62525601469832,130,466,466,457,9,0.01931330472103004,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
18,Sedentary,85.84627576861779,62.124050854154945,118.62689187224312,0.989394807719358,86.69388033769081,92,207,207,203,4,0.01932367149758454,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
18,Active,173.6539217013588,136.16006334328378,221.47231561014928,0.9840056500599588,175.98722756224316,130,461,461,449,12,0.02603036876355748,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
18.25,Sedentary,77.15520356693474,56.20569436490028,105.91320870101494,0.9886419262766772,77.978526386662793,92,207,207,203,4,0.01932367149758454,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
18.25,Active,146.6528163508243,115.57098925457592,186.09383446786612,0.9831332731371908,148.7252080970049,130,461,461,449,12,0.02603036876355748,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
18.5,Sedentary,69.12770863231484,50.67138626095823,94.3064805084306,0.987883599925722,69.91885339452674,92,207,207,203,4,0.01932367149758454,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
18.5,Active,122.18906296301368,96.73593524180784,154.3394093462667,0.9823224462687768,123.99816412934062,130,461,461,449,12,0.02603036876355748,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
18.75,Sedentary,61.657192665162825,45.26697951604624,83.98195435154702,0.98708173895788,62.41106387944171,92,207,207,203,4,0.01932367149758454,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
18.75,Active,100.8402281258292,79.90662950653679,127.25792179280216,0.9815280717241636,102.40347911063296,130,461,461,449,12,0.02603036876355748,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
19,Sedentary,54.67348810909037,39.990283915246536,74.74791397705472,0.9861808935774578,55.387745841587154,91,208,208,205,3,0.01442307692307692,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
19,Active,82.75808221385594,65.36370446347166,104.78139554564008,0.9807056640928972,84.10335960527742,129,457,457,444,13,0.02844638949671772,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
19.25,Sedentary,48.13582087671995,35.00386010780059,66.19433526302186,0.9851054604158468,48.81068098771714,91,208,208,205,3,0.01442307692307692,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
19.25,Active,67.8086546009814,53.29265656066976,86.27855947771526,0.979813718560579,68.96761217717146,129,457,457,444,13,0.02844638949671772,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
19.5,Sedentary,42.02716745756763,30.479049766241577,57.95071756018968,0.9837534770650932,42.665135947691745,91,208,208,205,3,0.01442307692307692,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
19.5,Active,55.693736836358354,43.659503794241594,71.045065867346,0.9788135831667708,56.697876988044,129,457,457,444,13,0.02844638949671772,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
19.75,Sedentary,36.38099761636481,26.477864945355353,49.988055694578165,0.9819942405521948,36.98694366635689,91,208,208,205,3,0.01442307692307692,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
19.75,Active,46.01403903049532,36.153579934859486,58.563821113008025,0.9776560798913996,46.89281828347453,129,457,457,444,13,0.02844638949671772,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
20,Sedentary,31.332091242724996,22.942979354630317,42.78868609295589,0.9796855848350304,31.914162445514044,86,201,201,197,4,0.01990049751243781,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
20,Active,38.2807699027942,30.207938981237383,48.511000543958566,0.9762367423275344,39.060982106999234,128,460,460,446,14,0.03043478260869565,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
20.25,Sedentary,26.959104623858067,19.80792604461404,36.69204542076465,0.976639663258762,27.528567257616988,86,201,201,197,4,0.01990049751243781,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
20.25,Active,32.079331735560686,25.372047752400626,40.559734659287905,0.9744053538176816,32.78552610780468,128,460,460,446,14,0.03043478260869565,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
20.5,Sedentary,23.2685470738215,17.0587621938333,31.73883759997376,0.9725928998724606,23.839713290629483,86,201,201,197,4,0.01990049751243781,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
