data_scenario,placement,sample_scenario,metric_order,metric_id,manuscript_name,abbreviation,predictor,comparison_status,p_raw,observations,participants,participant_days,unavailable_reason,statistic,degrees_freedom,comparison_method,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,reduced_formula,full_formula,reduced_warnings,full_ml_warnings,final_warnings,fit_errors,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display
primary,chest,paired_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,age,ESTIMABLE,0.2654951520885171,643,112,643,,1.2398749670129234,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.024504739435980315,0.022923284209440297,-0.06943355089385901,0.020424072021898377,normal,ESTIMABLE,0.945138078135477,0.8522488995092748,1.0481515285686815,ratio,ratio,-0.0024504739435980316,-0.0069433550893859015,0.0020424072021898378,,,,0.9943734638079412,0.9841394584311206,1.0047138919738854,0.33125480139881475,-0.07397549962295578,-0.20960768146048508,0.061656682214573495,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,2.759747985692229e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.45134175855047903,FALSE,FALSE,0.265,0.451
primary,chest,paired_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,age,ESTIMABLE,5.6408413903753705e-5,643,112,643,,16.21956876843865,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.2682732466324135,0.06462770374848584,0.14160527488185704,0.3949412183829699,normal,ESTIMABLE,1.307704417028488,1.152121787361714,1.484296938982308,ratio,ratio,0.026827324663241347,0.014160527488185703,0.039494121838296994,,,,1.0271904169976864,1.0142612626837673,1.0402843839071598,1.5079372049115343,0.17790743922135152,0.09390661257022606,0.26190826587247695,643,14873.716666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,4.794715181819065e-4,TRUE,TRUE,<0.001,<0.001
primary,chest,paired_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,age,ESTIMABLE,0.0027660916041913567,578,112,578,,8.95567370727349,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.15027064633824858,0.049487877464066764,0.053276188837346375,0.2472651038391508,normal,ESTIMABLE,1.1621487314674226,1.0547209070368988,1.2805185381653668,ratio,ratio,0.015027064633824857,0.005327618883734638,0.02472651038391508,,,,1.0151405386508894,1.0053418358815889,1.0250347458272824,2.2984881325472246,0.06537803881184978,0.023178796567596274,0.1075772810561033,578,7170.2,7477.166666666667,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.009404711454250612,TRUE,TRUE,0.003,0.009
primary,chest,paired_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,age,ESTIMABLE,0.01901419814312283,505,110,505,,5.500209261996133,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.1535766467533693,0.06763458421018129,-0.286137995914666,-0.0210152975920726,normal,ESTIMABLE,-0.1535766467533693,-0.286137995914666,-0.0210152975920726,difference,h,-0.015357664675336929,-0.0286137995914666,-0.00210152975920726,-9.214598805202158,-17.168279754879958,-1.260917855524356,-0.015357664675336929,-0.0286137995914666,-0.00210152975920726,0.997469251249948,-0.15396629676646115,-0.2868639765647923,-0.021068616968130022,505,1479.1833333333334,1499.8333333333333,8,61,49,18,68,TRUE,TRUE,FALSE,7.582912076031789e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.04617733834758401,TRUE,TRUE,0.019,0.046
primary,chest,paired_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,age,ESTIMABLE,0.5250756244375651,608,112,608,,0.403912383970237,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.011578989033551453,0.01819946737351633,-0.024091311556352316,0.04724928962345522,normal,ESTIMABLE,1.0116462850160652,0.9761965676602206,1.0483833275912775,ratio,ratio,0.0011578989033551453,-0.0024091311556352314,0.004724928962345522,,,,1.0011585695271035,0.9975937684718322,1.0047361090406184,2.0486000964674163,0.005652147070342394,-0.011759889886706103,0.02306418402739089,608,4966.766666666666,4969.216666666666,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.637591829674186,FALSE,FALSE,0.525,0.638
primary,chest,paired_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,age,ESTIMABLE,1.2344970539706476e-4,643,112,643,,14.739245054583307,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.07762707383828991,0.020399837647048776,0.03764412675961001,0.11761002091696982,normal,ESTIMABLE,1.1957133382147866,1.0905463455509696,1.3110221248436857,ratio,ratio,0.007762707383828992,0.0037644126759610007,0.011761002091696981,,,,1.0180349955476007,1.008705555362857,1.027450723007851,0.38203257303427723,0.20319490880513205,0.09853643227493183,0.30785338533533224,643,14873.716666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,1.3528733688872308e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,6.99548330583367e-4,TRUE,TRUE,<0.001,<0.001
primary,chest,paired_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,age,ESTIMABLE,0.4647151320026367,643,112,643,,0.5345142541036694,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,4.24395427216638,6.084216925753153,-7.680891776438805,16.168800320771563,normal,ESTIMABLE,4.24395427216638,-7.680891776438805,16.168800320771563,difference,min,0.424395427216638,-0.7680891776438805,1.6168800320771564,4.24395427216638,-7.680891776438805,16.168800320771563,0.424395427216638,-0.7680891776438805,1.6168800320771564,116.39456666777788,0.0364617902163749,-0.06599012304725686,0.13891370348000665,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,4.843059286940843e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6077044033880634,FALSE,FALSE,0.465,0.608
primary,chest,paired_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,age,ESTIMABLE,0.43083535942905926,643,112,643,,0.6205705112433861,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,4.338847651710311,5.755723087417295,-6.9421623046132686,15.61985760803389,normal,ESTIMABLE,4.338847651710311,-6.9421623046132686,15.61985760803389,difference,min,0.4338847651710311,-0.6942162304613269,1.561985760803389,4.338847651710311,-6.9421623046132686,15.61985760803389,0.4338847651710311,-0.6942162304613269,1.561985760803389,105.63987266632297,0.04107206438439315,-0.06571536039749853,0.14785948916628483,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,7.844391802791506e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6077044033880634,FALSE,FALSE,0.431,0.608
primary,chest,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,age,ESTIMABLE,0.9691699478254404,573,112,573,,0.001493773052970937,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.11196345073396108,5.524526420613909,-10.715909365309274,10.939836266777197,normal,ESTIMABLE,0.11196345073396108,-10.715909365309274,10.939836266777197,difference,min,0.011196345073396109,-1.0715909365309275,1.0939836266777196,0.11196345073396108,-10.715909365309274,10.939836266777197,0.011196345073396109,-1.0715909365309275,1.0939836266777196,112.45391493241583,9.956385315820306e-4,-0.09529156340843692,0.09728284047160099,573,13312.683333333332,13751,8,63,49,18,68,TRUE,TRUE,FALSE,4.092726157978177e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.969,1.000
primary,chest,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,age,ESTIMABLE,0.32898986236746147,563,112,563,,0.9528699034472083,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-8.023509343586406,8.480927171957042,-24.645821156129337,8.598802468956523,normal,ESTIMABLE,-8.023509343586406,-24.645821156129337,8.598802468956523,difference,min,-0.8023509343586406,-2.4645821156129335,0.8598802468956522,-8.023509343586406,-24.645821156129337,8.598802468956523,-0.8023509343586406,-2.4645821156129335,0.8598802468956522,139.09069457341718,-0.05768545026102593,-0.17719245152752017,0.061821551005468295,563,13055.283333333333,13511,8,63,49,18,68,TRUE,TRUE,FALSE,4.956746124662459e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.5084388782042586,FALSE,FALSE,0.329,0.508
primary,chest,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,age,ESTIMABLE,0.23510166929189602,524,112,524,,1.4097272937788148,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,8.609333987361703,7.523297483041042,-6.1360581243795735,23.35472609910298,normal,ESTIMABLE,8.609333987361703,-6.1360581243795735,23.35472609910298,difference,min,0.8609333987361703,-0.6136058124379573,2.335472609910298,8.609333987361703,-6.1360581243795735,23.35472609910298,0.8609333987361703,-0.6136058124379573,2.335472609910298,137.6514849622251,0.06254443233739405,-0.04457676665139832,0.16966563132618642,524,12226.583333333334,12575,8,63,49,18,68,TRUE,TRUE,FALSE,5.502442945726216e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.44408093088469247,FALSE,FALSE,0.235,0.444
primary,chest,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,age,ESTIMABLE,4.876990169202594e-5,598,112,598,,16.49533576216868,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.15683355927376905,0.03875802897315371,0.08086921837462786,0.23279790017291024,normal,ESTIMABLE,1.4349393961403878,1.2046731155170578,1.7092197410846801,ratio,ratio,0.015683355927376904,0.008086921837462787,0.023279790017291024,,,,1.0367722296327246,1.0187952743560469,1.0550663938022529,0.7118629950501655,0.22031424637084399,0.11360222253009367,0.3270262702115943,598,13915.166666666666,14352,8,63,49,18,68,TRUE,TRUE,FALSE,3.1798208510736004e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,4.794715181819065e-4,TRUE,TRUE,<0.001,<0.001
primary,chest,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,age,ESTIMABLE,0.17967587852321282,489,107,489,,1.800302912710663,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.011669016960848924,0.009048938722098287,-0.006066577032773612,0.029404610954471458,normal,ESTIMABLE,0.011669016960848924,-0.006066577032773612,0.029404610954471458,difference,dimensionless,0.0011669016960848923,-6.066577032773612e-4,0.002940461095447146,,,,0.0011669016960848923,-6.066577032773612e-4,0.002940461095447146,0.11496192572544246,0.10150331848752625,-0.052770314993349186,0.25577695196840167,489,7435.616666666667,11736,8,60,47,18,68,TRUE,TRUE,FALSE,5.737774699809961e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.38181124186182724,FALSE,FALSE,0.180,0.382
primary,chest,paired_common_sample,1,interdaily_stability,Interdaily stability,IS,biological_sex,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,chest,paired_common_sample,2,intradaily_variability,Intradaily variability,IV,biological_sex,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,chest,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,biological_sex,ESTIMABLE,0.0011972541182986812,643,112,643,,10.494577138181967,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.19254178206604475,0.06054341013282086,-0.3112046854276109,-0.07387887870447854,normal,ESTIMABLE,0.6418864647187554,0.4884221090058005,0.8435699899577005,ratio,ratio,,,,,,,,,,0.46997389849451243,-0.4096861180649013,-0.6621744025030034,-0.15719783362679912,643,14873.716666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,2.0381776266731322e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.01017666000553879,TRUE,TRUE,0.001,0.010
primary,chest,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,biological_sex,ESTIMABLE,0.003426418410118732,643,112,643,,8.565239800928111,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.2522712648549266,0.08818379137363581,-0.4251083199674467,-0.07943420974240659,normal,ESTIMABLE,0.5594080802381354,0.3757436761372293,0.8328480826419151,ratio,ratio,,,,,,,,,,0.7305156808191887,-0.3453331276503656,-0.581929082604684,-0.10873717269604716,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,5.7980287238024175e-8,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.019416370990672817,TRUE,TRUE,0.003,0.019
primary,chest,paired_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,biological_sex,ESTIMABLE,8.43564497692982e-4,643,112,643,,11.142844221188014,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.14249806060239975,0.04342132242742909,-0.22760228872126204,-0.05739383248353745,normal,ESTIMABLE,0.720280967738019,0.5921036131849278,0.8762058885183367,ratio,ratio,,,,,,,,,,0.33125480139881475,-0.4301765891412363,-0.6870912897266654,-0.1732618885558071,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.1228848961764015e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.01017666000553879,TRUE,TRUE,<0.001,0.010
primary,chest,paired_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,biological_sex,ESTIMABLE,0.028323509476417846,643,112,643,,4.808267343156558,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.30455934186773936,0.13760014135691892,-0.5742506631949207,-0.03486802054055799,normal,ESTIMABLE,0.7374482653787033,0.5631266822959986,0.9657328647485449,ratio,ratio,,,,,,,,,,1.5079372049115343,-0.20197083862361953,-0.3808186848394725,-0.02312299240776646,643,14873.716666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.07631512583658485,TRUE,FALSE,0.028,0.076
primary,chest,paired_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,biological_sex,ESTIMABLE,0.04894549239003268,578,112,578,,3.877221604226179,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.20247792587773797,0.1018864368080465,-0.40217167253462516,-0.00278417922085078,normal,ESTIMABLE,0.8167045104343511,0.668865909927474,0.9972196930116194,ratio,ratio,,,,,,,,,,2.2984881325472246,-0.08809178651418505,-0.17497226408949587,-0.001211308938874226,578,7170.2,7477.166666666667,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.10400917132881944,TRUE,FALSE,0.049,0.104
primary,chest,paired_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,biological_sex,ESTIMABLE,0.8513597592095349,505,110,505,,0.035112671368096926,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.022559134441842228,0.1369970927428092,-0.2459502333207573,0.29106850220444175,normal,ESTIMABLE,0.022559134441842228,-0.2459502333207573,0.29106850220444175,difference,h,,,,1.3535480665105337,-14.757013999245437,17.464110132266505,,,,0.997469251249948,0.022616370793959752,-0.24657425079775874,0.29180699238567825,505,1479.1833333333334,1499.8333333333333,8,61,49,18,68,TRUE,TRUE,FALSE,4.529283614829183e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.851,1.000
primary,chest,paired_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,biological_sex,ESTIMABLE,0.03142387534447612,608,112,608,,4.629655355028717,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.07695433898792958,0.035389083368002484,0.007593010140759304,0.14631566783509986,normal,ESTIMABLE,1.0799927617042016,1.0076219101419523,1.1575615353274222,ratio,ratio,,,,,,,,,,2.0486000964674163,0.03756435388274598,0.0037064384375713974,0.07142226932792056,608,4966.766666666666,4969.216666666666,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.07631512583658485,TRUE,FALSE,0.031,0.076
primary,chest,paired_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,biological_sex,ESTIMABLE,0.02989073709738264,643,112,643,,4.71556525269483,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.08929029536654597,0.04235137469623355,-0.17229746446692468,-0.006283126266167269,normal,ESTIMABLE,0.8141598933763244,0.6725158673296817,0.9856367175610469,ratio,ratio,,,,,,,,,,0.38203257303427723,-0.2337242991019369,-0.4510020260797646,-0.016446572124109233,643,14873.716666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,1.4881607057759538e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.07631512583658485,TRUE,FALSE,0.030,0.076
primary,chest,paired_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,biological_sex,ESTIMABLE,0.8602835569250151,643,112,643,,0.030980653439655725,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,2.0864853155944947,12.106140839871747,-21.641114722323604,25.814085353512592,normal,ESTIMABLE,2.0864853155944947,-21.641114722323604,25.814085353512592,difference,min,,,,2.0864853155944947,-21.641114722323604,25.814085353512592,,,,116.39456666777788,0.017925968327627335,-0.18592890838361295,0.2217808450388676,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,4.456524038687348e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.860,1.000
primary,chest,paired_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,biological_sex,ESTIMABLE,0.49662271219300147,643,112,643,,0.46214606276134873,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,7.545137293247079,11.429539064863135,-14.856347633778269,29.946622220272424,normal,ESTIMABLE,7.545137293247079,-14.856347633778269,29.946622220272424,difference,min,,,,7.545137293247079,-14.856347633778269,29.946622220272424,,,,105.63987266632297,0.07142319564393416,-0.1406320100432527,0.283478401331121,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.2123564374633133e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.7675078279346386,FALSE,FALSE,0.497,0.768
primary,chest,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,biological_sex,ESTIMABLE,0.18912953604020563,573,112,573,,1.7243853140907959,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-14.030658530229104,10.999078018026584,-35.588455308707395,7.527138248249191,normal,ESTIMABLE,-14.030658530229104,-35.588455308707395,7.527138248249191,difference,min,,,,-14.030658530229104,-35.588455308707395,7.527138248249191,,,,112.45391493241583,-0.12476807533700762,-0.3164714659342528,0.06693531526023758,573,13312.683333333332,13751,8,63,49,18,68,TRUE,TRUE,FALSE,9.00399754755199e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.32152021126834956,FALSE,FALSE,0.189,0.322
primary,chest,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,biological_sex,ESTIMABLE,0.956394408431545,563,112,563,,0.0029897644171796856,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.890304904183075,17.078443950279205,-34.36343995871628,32.58283015035013,normal,ESTIMABLE,-0.890304904183075,-34.36343995871628,32.58283015035013,difference,min,,,,-0.890304904183075,-34.36343995871628,32.58283015035013,,,,139.09069457341718,-0.006400894804023998,-0.2470577925008347,0.2342560028927867,563,13055.283333333333,13511,8,63,49,18,68,TRUE,TRUE,FALSE,8.731149137020111e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.956,1.000
primary,chest,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,biological_sex,ESTIMABLE,0.03113787130127425,524,112,524,,4.645345347730654,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-30.724193350347807,14.69648708763304,-59.52877874136651,-1.9196079593291095,normal,ESTIMABLE,-30.724193350347807,-59.52877874136651,-1.9196079593291095,difference,min,,,,-30.724193350347807,-59.52877874136651,-1.9196079593291095,,,,137.6514849622251,-0.2232027744472155,-0.43246012752933716,-0.013945421365093854,524,12226.583333333334,12575,8,63,49,18,68,TRUE,TRUE,FALSE,5.366018740460277e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.07631512583658485,TRUE,FALSE,0.031,0.076
primary,chest,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,biological_sex,ESTIMABLE,0.06492069793886293,598,112,598,,3.4069916862997616,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.1465810480737423,0.08188536014962243,-0.3070734048280936,0.01391130868060897,normal,ESTIMABLE,0.7135410316074551,0.49309045433713145,1.0325505174742766,ratio,ratio,,,,,,,,,,0.7118629950501655,-0.20591188064693916,-0.43136587652860636,0.019542115234728038,598,13915.166666666666,14352,8,63,49,18,68,TRUE,TRUE,FALSE,7.116796041373163e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.12262798499562998,FALSE,FALSE,0.065,0.123
primary,chest,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,biological_sex,ESTIMABLE,0.8883727026870153,489,107,489,,0.019701944963912865,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.002255087119403845,0.018405424829446685,-0.033818882666470915,0.0383290569052786,normal,ESTIMABLE,0.002255087119403845,-0.033818882666470915,0.0383290569052786,difference,dimensionless,,,,,,,,,,0.11496192572544246,0.019615947672880423,-0.29417463610725153,0.33340653145301236,489,7435.616666666667,11736,8,60,47,18,68,TRUE,TRUE,FALSE,5.674678504874464e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.888,1.000
primary,glasses,paired_common_sample,1,interdaily_stability,Interdaily stability,IS,age,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,glasses,paired_common_sample,2,intradaily_variability,Intradaily variability,IV,age,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,glasses,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,age,ESTIMABLE,0.16529350457421735,643,112,643,,1.9251184259463798,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.040230758643335945,0.030125300361509674,-0.018813745088674463,0.09927526237534635,normal,ESTIMABLE,1.0970609552247037,0.9576046690332232,1.2568263067196714,ratio,ratio,0.004023075864333594,-0.0018813745088674463,0.009927526237534635,,,,1.0093065132867676,0.9956773447866173,1.0231222424583826,0.4606036427208032,0.08734355292044876,-0.04084584519901093,0.21553295103990844,643,14874.116666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,1.9244339455326553e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.40142708253738496,FALSE,FALSE,0.165,0.401
primary,glasses,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,age,ESTIMABLE,0.013028734171020726,643,112,643,,6.165204082884202,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.10060401696633887,0.04173125523900704,0.01881225966823666,0.1823957742644411,normal,ESTIMABLE,1.26067754398998,1.0442686967143415,1.5219338422392275,ratio,ratio,0.010060401696633888,0.0018812259668236659,0.01823957742644411,,,,1.0234353218148284,1.0043410781669153,1.042892579729918,0.6865567667854605,0.14653415687296872,0.0274008801287006,0.2656674336172368,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.4582610674551688e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.07382949363578412,TRUE,FALSE,0.013,0.074
primary,glasses,paired_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,age,ESTIMABLE,0.05207212091200516,643,112,643,,3.7734501356522685,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.043845822659071686,0.023341319462249797,-0.0895939681567251,0.0019023228385817229,normal,ESTIMABLE,0.9039703320612293,0.8135908053532702,1.004389867572395,ratio,ratio,-0.004384582265907168,-0.00895939681567251,1.902322838581723e-4,,,,0.9899549184945939,0.97958156444839,1.0004381219684242,0.3438558466946663,-0.1275122208348124,-0.26055676824446106,0.005532326574836253,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,7.623626174790843e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.17704521110081753,FALSE,FALSE,0.052,0.177
primary,glasses,paired_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,age,ESTIMABLE,5.640280382597013e-4,643,112,643,,11.89109993211764,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.22069731044834706,0.06246055062556739,0.09827688076769427,0.34311774012899987,normal,ESTIMABLE,1.2469459359288244,1.1032682165732848,1.4093346874061146,ratio,ratio,0.022069731044834708,0.009827688076769427,0.03431177401289999,,,,1.0223150690829514,1.0098761383913584,1.03490721361025,1.5034430098365903,0.1467945968050593,0.06536787901150706,0.22822131459861153,643,14874.116666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.009588476650414924,TRUE,TRUE,<0.001,0.010
