"path","sha256","bytes","mode","scope"
"artifacts/08_diagnostics/H01/main/glasses/all_available/duration_above_250_wake_diagnostics.png","57561680d936790688ed092d18bd4d5b3ffecd9593caf18dd9f7737afb2829d5",180891,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostics.png","de8e2f79918a509addc890578c916278efbbf9b803622e8025ef7a1f109a446a",180767,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png","bad792b679f53f26209b969a23286312ccc3a18bc1e95aff06f1b591d25b736a",166089,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/first_timing_above_250_diagnostics.png","b4d4c12e951ca55de08e1541a34912ab30c4fd4a885b1e972f6334e1eb2f180f",156712,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/interdaily_stability_diagnostics.png","a4fff721e5d85734ddfdd9f3c0339301b07fc72112922bc4558bff536972be26",100696,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/intradaily_variability_diagnostics.png","2517d1668edbbd4c955c5c08755072d0acf00e06545fc50337796c6fae4e6ab9",99953,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/l10_mean_medi_diagnostics.png","868bcda066ef546c921494dc5e0946c9b47d3cf448dcdde4cb099dd00e9b7606",163241,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/l10_midpoint_diagnostics.png","a596eb0e99eccc5505e981040331c59fa4439fc51aa439a54ba3e342122e8b73",147797,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/last_timing_above_250_diagnostics.png","d07fd09e36fd78950fc721f764a29dd9fb4db2e32505e9b2eb422cebcc3fbe0a",171435,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/longest_bout_above_250_diagnostics.png","47456d808532e79b8bce88dd01786dc0ebdf416dd5845202d6a17dc983bd3de8",188687,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/m10_mean_medi_diagnostics.png","45a65bb6ced7b559d70104e7539cd686cd32173eaccd33e5d277c7dec065abcc",168704,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/m10_midpoint_diagnostics.png","b3392b226c1a66f0d82f8ec414b7ee9b2f581704bfa196e23ef0fc0e5cf6c753",167761,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/mder_ratio_of_integrals_diagnostics.png","dbe655fe0fdcfa965010f37d286a6531119a019f77570b787fa41b25ece61257",138399,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/all_available/mean_timing_above_250_diagnostics.png","cd9808d17879b823b7bfb44e212e00e36533630d8b25f48ffe5d2ff3ae822043",157798,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/daily_geometric_mean_medi_diagnostics.png","73119063ec99e5b1a254cccb36202c849b0905210a7b4b3672024d1b319cff8c",157278,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/dose_time_sensitive_corrected_medi_diagnostics.png","8211773f53691ec58b67168b3ba7dace9f85a04bf6b6727a59c2a31c74b31cf4",146444,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_above_1000_diagnostics.png","66eaba2bf80b8bf302d25e18b49dc7a2b3d4984fb7de064c40dd61d31a252a3b",152323,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_above_250_wake_diagnostics.png","dee5f33d843b6d72723831a48de231fa6edc6b7c5adc715bd01b3917862ba8bf",166395,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_below_1_sleep_environment_diagnostics.png","87b1d153db84112dce562fffda97bb3da33e5f28f4eaea665f90226167315c4b",164121,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png","ae1390f3fdf8bbfcb96b56594e467878518ca8b937666465f63ea1bb7dd2175e",147345,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/first_timing_above_250_diagnostics.png","9e2674a58c2a9ed5779f655f01c5af11f4d636fe471dc2951a431d4603b3f2a9",142418,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/l10_mean_medi_diagnostics.png","98eecf2cedbe185150a9c65f5e74ebb0c6d676c251a38c138390ae9a67099fbc",148211,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/l10_midpoint_diagnostics.png","36520ce8e8074e4f46d6e1d69967aad7a8273572b7b7780fa5a08cca06771313",136456,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/last_timing_above_250_diagnostics.png","1ea15c573620786e13cf98dcc5b2cb4c5968d85381ff218c27048e253cc2768b",152889,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/longest_bout_above_250_diagnostics.png","7bf2405f6c67eab0342426673ae31404b50a7f8987bbd865e8ee29db546b4283",172872,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/m10_mean_medi_diagnostics.png","bc719b6c555820d0cb6285a2554a860feb8acad4cd011b5406f9e90b2a66340d",152804,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/m10_midpoint_diagnostics.png","01bec2180090378f4e59979d9121ad143cf9063f1fbe0882f5bd08d89a9bc1ff",154425,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/mder_ratio_of_integrals_diagnostics.png","029bf45ba3d33d0a7c25822747c0b9867e8f88279d31abacec6d40c0b47dbeb7",128343,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/mean_timing_above_250_diagnostics.png","3fd360cc5353f5adc0b7b148a2a902f40e5548baf95554154357b733e1b68d05",143000,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/daily_geometric_mean_medi_diagnostics.png","b54bec0a2403c5e097bbdbf672bfc31b8fb2973f42e1e49315bee055d2583f75",175140,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/dose_time_sensitive_corrected_medi_diagnostics.png","561d1b938be0af83786290771c168fb3c0a2a41094e6f07b427721dc6f0ec53e",164084,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_above_1000_diagnostics.png","a1790da8e92aa94edf0552ed4e0a402c26f7686cd1392aa4dfca391cf4bf8f55",173410,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_above_250_wake_diagnostics.png","89882bdaa36219af1648fd0f34b35b40adca4f8966e0516e349a0ad4e8831d5b",193827,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_below_1_sleep_environment_diagnostics.png","7affe325e48af449d34112ac553872adbc4746ea7a5292c4450f3d69710bcfea",188146,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_diagnostics.png","762535115528e6818f4b414450837b5935e6870745b416afd6b3195eb4c1ec35",194717,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/first_timing_above_250_diagnostics.png","fe6ff4adbd60b510f2eac12d936acb678a37dd68fb2e2936cba1ba4de60df438",163885,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/interdaily_stability_diagnostics.png","d055155caf1ac736ad59b5d56c86f59b7e4d3ee4704a3653f53b3427beafbdec",97322,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/intradaily_variability_diagnostics.png","73618eac7f565a2bd99e6b84413480878d5c34526642b22bfea0e0d6082f6a89",105212,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/l10_mean_medi_diagnostics.png","f0ae2910b2b7e6a5125c1cf413e0f78862fc919d5a2ac11c4f7273a73ffe1fa5",150631,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/l10_midpoint_diagnostics.png","c156e0f9a0a8e763caa1d9dcdc5693460247eadb3795dafc5fbca0732ba1f2da",159427,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/last_timing_above_250_diagnostics.png","2504488cf39bdbc621827310aeed3c6b29f192e09bff7ae7d51c92535cbc26f5",187003,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/longest_bout_above_250_diagnostics.png","36f81481a3b3e1914664ab80056dc6077fe5718d0c868d167e62f6806f7adeb6",198372,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/m10_mean_medi_diagnostics.png","eb82ccb4346c5d8eb258a27a6b10a30faa81143f87141d80e6cd8f8a73bb1d39",181081,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/m10_midpoint_diagnostics.png","748104b25524d921142cef75a18aa85a042eb51bcf93313d4349ebc0a06e5ccf",182657,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/mder_ratio_of_integrals_diagnostics.png","fb970fb1f5c3b2877bd1844f774f020082a4a1af76806b82a8846aa143341de6",90057,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/mean_timing_above_250_diagnostics.png","b2688aae972a20c8d90d263599c60ca9eb905d1b681b30ee29f12b537c0102ec",175700,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/daily_geometric_mean_medi_diagnostics.png","441b4ab8979d65b7543e841d3d9c9207c7654c333ec92dd07369208b19bb8045",152375,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/dose_time_sensitive_corrected_medi_diagnostics.png","e7fca8fecfe54f2ca90e0494955c39764ae747393b1cfce9b97807d4a3f6be2d",150342,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_1000_diagnostics.png","3066044965626bf889bdc6f12f76fcc937a2dba7d0e390284fbf132d63caae3f",159804,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_250_wake_diagnostics.png","60d9b205a670c445b43a5dec23b2097ce6d9fbad10557f1ae2c8ef1f1974a947",165215,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_1_sleep_environment_diagnostics.png","8af755882fa3185e7959b8ddcd7a34d2c5bb10587b244d0596e3394dd02e4f00",163649,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png","116105544c187d61b6e52bd8ef061d6754fd5037ed62da84d830cf6ccb66dd60",165997,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/first_timing_above_250_diagnostics.png","0f97140c09050601dd24a86ff0007b9e4ec7986016f136846aa49d90b8e5cdd0",144953,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/l10_mean_medi_diagnostics.png","c7529092423e17708916badda19e51ad35332305ed7d7877c9ed1f36fd574681",129936,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/l10_midpoint_diagnostics.png","83c04f46455783a166bcff3c045bcb7a8afe44da675a0ca067feee48482d0644",137342,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/last_timing_above_250_diagnostics.png","55e1823c738cb18aa4134235f8defc983ad3c1c86e54a4e6dbab18e658c7a7fd",159758,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/longest_bout_above_250_diagnostics.png","4f57b6eb6c5e926869584980ea4e0a444b84478ee39bc3898a205ad45043711f",171678,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/m10_mean_medi_diagnostics.png","dc6784e22e4ecd020e54aa95c6ec390a988fdb9be73d3ab3adc01c9647a99f9a",159600,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/m10_midpoint_diagnostics.png","1ed796ac0d5296ee2f068bf20ee1aa1c269174f547b43ded14480b5d3dabc6db",156807,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/mder_ratio_of_integrals_diagnostics.png","fe007e3c2b4313ee5a60b012e3619795139e83ebc6372d2ab9a5873bf6663267",93900,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/mean_timing_above_250_diagnostics.png","22e0142ad766e71d2aba800c0190c84722afa8d05ff597de6179c17a9efc2529",148381,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/daily_geometric_mean_medi_diagnostics.png","1d334e9c4e0071e1ec2d89b756146d2c14caae169fe2b5366d71926f3e57b7ee",167672,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/dose_time_sensitive_corrected_medi_diagnostics.png","28d3da9b968db22b4fbbea036a626ed506ab97d7c6d605a5eef72b9d115ce0bc",167831,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/duration_above_1000_diagnostics.png","859c6a66f94cd8e857416bf4b52ccc51a626f5cf46cfb642e049d3a793c11791",170111,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/duration_above_250_wake_diagnostics.png","0752a85a47473417462ebbbd71c247fa9ccca76ca7919129c0ab4d2c3ab5d8af",184388,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/duration_below_1_sleep_environment_diagnostics.png","0dffe3b5b68fac437ecd84a02543dfc735fd852c095d51af1cf5ac0716c78e65",182154,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png","83989929c8caf92bf44f2d46858007bea4d6456a72ea45e92bdc9bc21d659afd",183048,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/first_timing_above_250_diagnostics.png","6e3a15266b684556e0ffe9eeb6f6de281c8dcf5f236a8dbbc16ffdb0476d6a50",165345,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/interdaily_stability_diagnostics.png","dd829b3c3811b97ffb9970ef124debfe1d34535eb4ace523cddfce621ba564c9",101756,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/intradaily_variability_diagnostics.png","65144b351ba55af138e49de54ab6c786f01ce25ee115c6bc9879b00c36fe62c4",100693,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/l10_mean_medi_diagnostics.png","4d73ae16b74fd0fae066c04c962da0fc2185bf5f3a18afcce7ef3f85b3b1b7bf",164088,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/l10_midpoint_diagnostics.png","c692548f4ad987e8a17eedc19bbd3fb25a4dcfa9e6720e7831055a02cdcfe163",148450,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/last_timing_above_250_diagnostics.png","0dcf722bd8fb83881c0006fc02b631cba5ae5cfe52dee5575c5a5fe7e178d6b9",181175,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/longest_bout_above_250_diagnostics.png","17d51f67cb3ec4e5ca3b37e106dcbdf858ad24a7935af6adc9a36f0672ac6a76",188880,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/m10_mean_medi_diagnostics.png","711bb5b64d55dbad612c5e133d693f25de6052f6b5d8be7d0bfcd62dad44b25b",167148,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/m10_midpoint_diagnostics.png","5d37b3cfc309d79821b75ac3a3ea691ab9b79c45676e2daa50b8eab9c6f8926a",168838,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/mder_ratio_of_integrals_diagnostics.png","4c467bede38d5540767eced4f3ed2a5f30fd35cce3a0bcd428176a88ae6aa10f",126536,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/mean_timing_above_250_diagnostics.png","cffca55e99eb1689b96019133c7db5408512340212b666c159c8c83837959151",181905,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/daily_geometric_mean_medi_diagnostics.png","5cff577580c113c13a6c3e0a37849c40476c20d99302718257f41d6d72ce4cda",159194,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/dose_time_sensitive_corrected_medi_diagnostics.png","dec47cf7fb862cf9093fcf8681d908dae60b686d0f5e54a197f880c9b4ee6cf0",152730,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_above_1000_diagnostics.png","d85b320f6a1d9ac31429fc294bb6563eb1159d019d396dc7840dbe571f5829b1",158107,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_above_250_wake_diagnostics.png","cec0ea7eadd98b26551abeb6885b75075f8743b5ba14374763995a9d3bcc05b4",172948,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_1_sleep_environment_diagnostics.png","812374cfbe7b198b32e7c54b055707e3c8d5f596b9cdb28804b923da3cda1e10",166693,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png","6993cf0a2ed081819f00567ddedcdc9c6c0a63c4a4a0ed4ebcc0366f48aa0b54",166179,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/first_timing_above_250_diagnostics.png","f9e9165fa4e168b549b02d128c2878450e04e0669cee024d80f62d9b3dbf1775",148759,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_mean_medi_diagnostics.png","a5f6327ad26256f9945d4e6cbb7b142c0db3b08dbad77993ddd44dedfb8d8642",149583,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_midpoint_diagnostics.png","43f29c3cbcbc68762a143681d801ea1979898d1576beb7e1a25746db6c982ba3",139021,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/last_timing_above_250_diagnostics.png","fbec20a0fe3ca39fed7557c65d02cf48931a45da3cbe39ca4c86f3877246f497",161881,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/longest_bout_above_250_diagnostics.png","dcd849233752389a790417d074e0a1cf5c8d35e62938d77e557687595758b959",171589,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_mean_medi_diagnostics.png","06a7229b4306df985cf79331007f8d466cdb5fde6023cdce2478c03873d41a6c",155283,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_midpoint_diagnostics.png","f5cb9bb5761a9a05ba75149acbe90786d8b75055418b8e023982eb674a11e90e",156096,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_ratio_of_integrals_diagnostics.png","70a55411b6acb89ccf92aa077fe22c8de7ee97e71c005dbed90209578edea17d",117135,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/mean_timing_above_250_diagnostics.png","7ac7ff6c4006a91c25087d4528a685bfa27ceecd2cdea86dc1d5f617d0a92219",163910,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/reporting/H01_reporting_provenance.csv","fe497366777c72a8b9a62225928ea5b20ea62b984dd7097c583004f93247f675",1142,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/response_family_candidates/H01_response_family_candidate_diagnostics.csv","f2d64b248110f07ec9cc43ac00043430d5b62073c5b5d9e0080b2b180b5741d4",43628,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/response_family_candidates/H01_response_family_candidate_full_fit_status.csv","15a0d1c3960705a47debf63c7f41182576be8e70de370f59768bb2aa4deabecb",110247,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/response_family_candidates/H01_response_family_candidate_provenance.csv","1ac7eeb48668ba767e354846bd82b3e54f1573d7ec9012d3f2673269a70e3078",940,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/response_family_candidates/H01_response_family_candidate_sample_invariance.csv","94387bb4b3a427908613ad17e1614faf8643f9121325ff258d614470fe641b4a",2125,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/stage3/H01_stage3_reporting_provenance.csv","9463be81373ec3f6b6a973ea6481cfc8a45c5a3c7558ca0c1bf029d0c5a66a03",934,"644","h01_scientific_or_input_artifact"
"artifacts/08_diagnostics/H01/v0/H01_v0_extraction_provenance.csv","9629cbfb0400a962c5f5356487f4d2d5b5e717195358ec90a16565db41d45e5c",1003,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/bootstrap_pilot/response_family_change/H01_response_family_bootstrap_pilot_r2_summaries.csv","bbfde564671690ec7ede194160158cc3e0451c5ae257b3aaadb9f3081c198122",26632,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/gates/H01_l10_midpoint_noon_conversion_sensitivity_histogram_provenance.csv","ef218a0aaa5882ecb135baf0870d1bfce5c5d658a190f2a3bfa032cc53d088a1",1043,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/gates/H01_l10_midpoint_noon_conversion_sensitivity_histogram_summary.csv","45ec16be5777103dde8e50e0ea3460d1b81fcdc7531763100a8a5d738a837234",1254,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/gates/H01_l10_midpoint_primary_16h_conversion_histogram_provenance.csv","2fbc2928d1940b6928ced33e45b1d79c8f308de692d23c868cadfd49d324d782",1044,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/gates/H01_l10_midpoint_primary_16h_conversion_histogram_summary.csv","380ea32230b55bfa8410ab3fdb63a3a1bd2fad79b33daa1ea7672fdd3534c36a",1185,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_exact_samples_by_site.csv","938e8eda2c9a05fa32e073fe70e4e94e71b0565463e964f70d6172e063a203c6",200885,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_exact_samples.csv","24145d978cf42fc4cbad5150e022493e7c33b4dea785b5a3b8137a74b3299558",33811,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_exactly_identified_period_sensitivity.csv","1d487c3d6fcfb27418d70572be57b64d2b94a7cfb4018b1472aea41b57987a95",9821,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_l10_noon_conversion_model_manifest.csv","13e5dec13f55c704d9d7d31a5f0c9b7767f8bd2d883c09eeeb9861c16e1d9c50",33987,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_l10_noon_conversion_model_tests.csv","828ba8575822fdd7cf17edcec4ae463447bf7027c12ba837ca6f989c8cc2cefa",12013,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_l10_noon_conversion_r2.csv","a9897860d5fca90475f4dc91f654d641bce0150d4bba48245aefb22eb4cf3623",3372,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_l10_noon_conversion_samples.csv","12210b69708bf7402b57d3e156b4fe15f9b316c2a0a95fd2b69d28604841e0dc",2701,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_l10_noon_conversion_site_deviations.csv","936731e5e69248961a54050cc06f7fd1b78a945a425982606160e46ef96312f1",32032,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_l10_noon_conversion_site_estimates.csv","7a166ef54e0184f8e7f466e051a1a513142ef170b93300f6e5b3936cf3961303",30972,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_l10_noon_conversion_term_effects.csv","835c4a55ddb837473b17d5751551f1ed515692040139f3a6bfa02fbd93f29454",7586,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_marginalization_comparison.csv","1427170a7dee6e3aa22cf61ffc613f7ae620ea736f48fe8b3859b2bbc89b33bd",51553,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_model_level_tests.csv","947bc2ea33866480c9c2bf71080ec2f249877e46f9457e770b7dcc459a5847c6",230414,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_model_manifest.csv","dfe18969b526e2e5082165012fe1bf8e2df4badce282facaec6cc5ed11bf9f6c",479277,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_preregistered_scope_sensitivity.csv","ecbe7f5d1c105f6e2eb7374846cc27eed5d13d291f1e244c80419ef1427cbbd5",23058,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_r2_bootstrap_summaries.csv","5e7b2a8a66fa310d7326adbf99349e139c88262457353c6b149ba06d54494aaa",357953,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_r2_point_summaries.csv","36b1fc5ee138dc3026e4368adbc9ab14d02fb4127dbb31d3476c9106b1a1767a",51916,"644","h01_scientific_or_input_artifact"
"artifacts/09_tables/H01/H01_random_site_descriptions.csv","bde8109e606b038d914c9cd8630a005b6ebc29c465a568252a8a5b28de84a28e",33242,"644","h01_scientific_or_input_artifact"
