data_scenario,placement,sample_scenario,metric_order,metric_id,manuscript_name,abbreviation,predictor,comparison_status,p_raw,observations,participants,participant_days,unavailable_reason,statistic,degrees_freedom,comparison_method,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,row_key_hash,model_frame_sha256,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,reduced_formula,full_formula,reduced_warnings,full_ml_warnings,final_warnings,fit_errors,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display
gap_timing_unaware,glasses,paired_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,biological_sex,ESTIMABLE,0.487457048499998,621,112,621,,0.4821345329237374,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.02844942078283884,0.0408814047290964,-0.05167666012359553,0.1085755016892732,normal,ESTIMABLE,1.0288579706877323,0.9496358723522488,1.1146890662687936,ratio,ratio,,,,,,,,,,2.094361505913966,0.0135838157369225,-0.02467418350541358,0.05184181497925858,621,,,8,63,49,18,68,93e0d6e815bab6c6c297c1efe3e5acbdffe20c0f7868ca20f294e3a1c731e4fc,a01d2a67f51d019359288fe65c24fac51a4c251e5adcd59ef4626640d866292c,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8286769824499965,FALSE,FALSE,0.487,0.829
gap_timing_unaware,glasses,paired_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,biological_sex,ESTIMABLE,0.3423336226579566,640,112,640,,0.9016725945983808,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.04210120940848842,0.04605012959605604,-0.13235780490016025,0.04815538608318341,normal,ESTIMABLE,0.9076089933580624,0.7372965387400097,1.117262921418532,ratio,ratio,,,,,,,,,,0.3966286283364938,-0.10614768173710946,-0.33370713923320194,0.12141177575898304,640,,,8,63,49,18,68,2393f0171e22f900fa4875e823eaad77bc2d5a7135bdc40202f46c5fb70db49c,003a242aed55f8f7dd16c0f69b89efa08a8754ded6fa336e614b00164cca387c,TRUE,TRUE,FALSE,3.9256065065274015e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.342,0.647
gap_timing_unaware,glasses,paired_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,biological_sex,ESTIMABLE,0.921432082384398,640,112,640,,0.00972786875354359,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,1.1103059053266349,11.986724678684698,-22.38324275749282,24.603854568146087,normal,ESTIMABLE,1.1103059053266349,-22.38324275749282,24.603854568146087,difference,min,,,,1.1103059053266349,-22.38324275749282,24.603854568146087,,,,114.14924299893562,0.00972679166463668,-0.19608752690284184,0.2155411102321152,640,,,8,63,49,18,68,254b8a3696e35a5d6958e55cd7da3c31d7edcbec20f5205177760f4dcbb20fc1,6bd84f26af202a0b4ffff4b0e9f05c0b2b5f0cd732ad217a522aaab2e260417c,TRUE,TRUE,FALSE,2.28283170145005e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.921,1.000
gap_timing_unaware,glasses,paired_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,biological_sex,ESTIMABLE,0.8404681879491638,640,112,640,,0.04051953492580651,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-2.4579925773605247,12.281669914642038,-26.52962328006803,21.61363812534698,normal,ESTIMABLE,-2.4579925773605247,-26.52962328006803,21.61363812534698,difference,min,,,,-2.4579925773605247,-26.52962328006803,21.61363812534698,,,,110.53699042382227,-0.02223683282796156,-0.2400067450574493,0.19553307940152617,640,,,8,63,49,18,68,bc3a3cd6d28ca95c6ba2643937f840e000e17dc3cd036a2b01c6561aea761868,67ab33c1f0b7bdc7674097447230a368acade3df2c792604af148a2728721251,TRUE,TRUE,FALSE,4.37012204201892e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.840,1.000
gap_timing_unaware,glasses,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,biological_sex,ESTIMABLE,0.07108639034831864,603,112,603,,3.257754918795399,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-17.257780963051232,9.856102380826702,-36.575386657411045,2.059824731308577,normal,ESTIMABLE,-17.257780963051232,-36.575386657411045,2.059824731308577,difference,min,,,,-17.257780963051232,-36.575386657411045,2.059824731308577,,,,109.81866376156714,-0.1571479780569947,-0.33305255595553157,0.01875659984154211,603,,,8,63,49,18,68,423a9c46be9a8c0b4e62bd216ce7ae6d0e3a5eff93720cada2bdc6434765aaac,0f61bc0a0c7289f782bbebbb0b3a3ed79acec08d5299b39921a75edb60a97781,TRUE,TRUE,FALSE,2.473825588822365e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6043886210829753,FALSE,FALSE,0.071,0.604
gap_timing_unaware,glasses,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,biological_sex,ESTIMABLE,0.555125661351432,603,112,603,,0.3482143966239164,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-9.144705907528124,16.115947628136635,-40.731382835409626,22.441971020353375,normal,ESTIMABLE,-9.144705907528124,-40.731382835409626,22.441971020353375,difference,min,,,,-9.144705907528124,-40.731382835409626,22.441971020353375,,,,144.84331949529258,-0.06313515831722794,-0.2812099513967118,0.15493963476225597,603,,,8,63,49,18,68,d540975b421735c5bf9e77cc67047e2f1731128bb58d7977d4129997f68d418d,3acddd25bdd9d1f1dcee248771ad94f9d5f0d17c37d11be905be8f33293b0ce0,TRUE,TRUE,FALSE,5.0749804358929396e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.85012937751597,FALSE,FALSE,0.555,0.850
gap_timing_unaware,glasses,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,biological_sex,ESTIMABLE,0.23835008351922105,603,112,603,,1.3903258237196496,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-18.27240082040537,16.032376567404167,-49.695281479101425,13.15047983829069,normal,ESTIMABLE,-18.27240082040537,-49.695281479101425,13.15047983829069,difference,min,,,,-18.27240082040537,-49.695281479101425,13.15047983829069,,,,151.72812440033317,-0.12042856848473138,-0.3275284768430994,0.0866713398736366,603,,,8,63,49,18,68,ecfc7a36c5b231b82c287526e0a427a5aa651a9a77d4d7e2fcf2a151ed6ad778,cc8d98bf563c8e088d82d0ab4c3b27274e23a13cb86848767d017ddf82782c07,TRUE,TRUE,FALSE,9.595169103704393e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.238,0.647
gap_timing_unaware,glasses,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,biological_sex,ESTIMABLE,0.3379128613956721,640,112,640,,0.9183337285924154,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.0759102223813117,0.08215835297393864,-0.23693763523936065,0.08511719047673721,normal,ESTIMABLE,0.8396335381346527,0.5795119084596221,1.2165142218292062,ratio,ratio,,,,,,,,,,0.7107248544067377,-0.10680676482698234,-0.3333746298166809,0.1197611001627162,640,,,8,63,49,18,68,c1fe3b4773c9006173b8082aa3dd11c3ba477dec73b2987c9029168a31135d82,5cb972d457ca5fdfde5707170e4111b6e3d14a7ae3533e7fc2e62ee8a6b068f0,TRUE,TRUE,FALSE,1.6473222785862165e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.338,0.647
gap_timing_unaware,glasses,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,biological_sex,ESTIMABLE,0.6500989357475064,478,107,478,,0.2057754147894002,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.00711972837093631,0.01666629650850399,-0.02554561254139715,0.03978506928326978,normal,ESTIMABLE,0.00711972837093631,-0.02554561254139715,0.03978506928326978,difference,dimensionless,,,,,,,,,,0.11607661695375054,0.061336456538642,-0.2200754399275396,0.3427483530048236,478,,,8,60,47,18,68,bca9a6d43b71024acb50fd25c7f8ee29567097bf86edc21b9f1baace1206bafa,e1561921e2f29f78d82b8de4d81d798cc6151a59e6e05b6936e48c034b2d1a68,TRUE,TRUE,FALSE,7.588027983729262e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.85012937751597,FALSE,FALSE,0.650,0.850
primary,chest,paired_common_sample,1,interdaily_stability,Interdaily stability,IS,age,UNAVAILABLE,,,,,No current artifact recomputes participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,chest,paired_common_sample,2,intradaily_variability,Intradaily variability,IV,age,UNAVAILABLE,,,,,No current artifact recomputes participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,chest,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,age,ESTIMABLE,0.01092204641411909,643,112,643,,6.4779567961758175,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.07704750861942117,0.03112052406770817,0.01605240226670123,0.1380426149721411,normal,ESTIMABLE,1.1941187251181362,1.0376536122532518,1.3741768089462885,ratio,ratio,0.00770475086194211,0.00160524022667012,0.01380426149721411,,,,1.0178991480219082,1.0037030415959982,1.0322960403668635,0.4699738984945124,0.1639399738288249,0.03415594423035532,0.29372400342729443,643,14873.716666666667,15432,8,63,49,18,68,3934cc607615b33e9e7c51f2dbf63ebdbb71ea3dd36ce9f6ea2535e76d4f932b,cd4bc8b15fa5cc662cb79e9ae989ff2de8f81c271f6e157e4fe8a35ab3dc2335,TRUE,TRUE,FALSE,5.185825102671515e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.03094579817333742,TRUE,TRUE,0.011,0.031
primary,chest,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,age,ESTIMABLE,7.435016094467332e-4,643,112,643,,11.377223724562556,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.14548095608184908,0.04385841969763691,0.05952003305563866,0.2314418791080595,normal,ESTIMABLE,1.3979156150406933,1.1468854235213035,1.703891275184823,ratio,ratio,0.0145480956081849,0.00595200330556386,0.02314418791080594,,,,1.0340656114419369,1.0137993380179433,1.0547370161607474,0.7305156808191887,0.19914830016887392,0.08147673570660911,0.3168198646311387,643,,,8,63,49,18,68,acfc55241ac6264f872c7847027a11d40338a5c2554c28d039a5e49f9df1cc19,9573c836b923dfeea39ee41af2d96dbd087c4617f41e7140bfded9d8fed25440,TRUE,TRUE,FALSE,9.458744898438454e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.0031598818401486163,TRUE,TRUE,<0.001,0.003
primary,chest,paired_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,age,ESTIMABLE,0.2654951520885171,643,112,643,,1.2398749670129234,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.024504739435980315,0.022923284209440297,-0.06943355089385901,0.020424072021898377,normal,ESTIMABLE,0.945138078135477,0.8522488995092748,1.0481515285686815,ratio,ratio,-0.0024504739435980316,-0.0069433550893859015,0.0020424072021898378,,,,0.9943734638079412,0.9841394584311206,1.0047138919738854,0.33125480139881475,-0.07397549962295578,-0.20960768146048508,0.061656682214573495,643,,,8,63,49,18,68,3f26d9456d4004c479ceb1e7721e9f0fef44a426de8a393c74222141a30a0191,ae666685dde82ca57c2bd8f014d94b059d335b4be5c4d66e343fcd429a019e5c,TRUE,TRUE,FALSE,2.759747985692229e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.45134175855047903,FALSE,FALSE,0.265,0.451
primary,chest,paired_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,age,ESTIMABLE,5.6408413903753705e-5,643,112,643,,16.21956876843865,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.2682732466324135,0.06462770374848584,0.14160527488185704,0.3949412183829699,normal,ESTIMABLE,1.307704417028488,1.152121787361714,1.484296938982308,ratio,ratio,0.02682732466324134,0.0141605274881857,0.03949412183829699,,,,1.0271904169976864,1.0142612626837673,1.0402843839071598,1.5079372049115345,0.17790743922135152,0.09390661257022606,0.26190826587247695,643,14873.716666666667,15432,8,63,49,18,68,48cd3dfcdf34175669bd47263fe935b80fec8bda6b55c393ed1b8e41bfc62283,bbbc7fc868fbd3cdaf804569f5bdce57e8282d61670dc7d134cb4cfa01810c6f,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,4.794715181819065e-4,TRUE,TRUE,<0.001,<0.001
primary,chest,paired_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,age,ESTIMABLE,0.00276609160419135,578,112,578,,8.95567370727349,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.15027064633824858,0.04948787746406676,0.05327618883734637,0.2472651038391508,normal,ESTIMABLE,1.1621487314674226,1.0547209070368988,1.2805185381653668,ratio,ratio,0.01502706463382485,0.00532761888373463,0.02472651038391508,,,,1.0151405386508894,1.0053418358815889,1.0250347458272824,2.2984881325472246,0.06537803881184978,0.02317879656759627,0.1075772810561033,578,7170.2,7477.166666666667,8,63,49,18,68,95df3e60856aec81c3bfb8c7a0f28c48f7fa5fda75e69538aac2e2a19ec01c37,fdd6b307aa88cecc7b06b68d7dd844b81d529db21c84f7f29a72a753915f5c34,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.00940471145425059,TRUE,TRUE,0.003,0.009
primary,chest,paired_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,age,ESTIMABLE,0.01901419814312283,505,110,505,,5.500209261996133,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.1535766467533693,0.06763458421018129,-0.286137995914666,-0.0210152975920726,normal,ESTIMABLE,-0.1535766467533693,-0.286137995914666,-0.0210152975920726,difference,h,-0.01535766467533692,-0.0286137995914666,-0.00210152975920726,-9.214598805202158,-17.168279754879958,-1.260917855524356,-0.01535766467533692,-0.0286137995914666,-0.00210152975920726,0.997469251249948,-0.15396629676646115,-0.2868639765647923,-0.02106861696813002,505,1479.1833333333334,1499.8333333333333,8,61,49,18,68,cc83b7cd16e685ba19d0375d33958f613f52e78b85b09b9a7a03955300dde5f1,e94bdd34e26619f05d84012c79f2da479a6fc1211080e5b378457bafea53860e,TRUE,TRUE,FALSE,7.582912076031789e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.04617733834758401,TRUE,TRUE,0.019,0.046
primary,chest,paired_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,age,ESTIMABLE,0.5250756244375651,608,112,608,,0.403912383970237,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.01157898903355145,0.01819946737351633,-0.02409131155635231,0.04724928962345522,normal,ESTIMABLE,1.0116462850160652,0.9761965676602206,1.0483833275912775,ratio,ratio,0.00115789890335514,-0.00240913115563523,0.00472492896234552,,,,1.0011585695271037,0.9975937684718322,1.0047361090406184,2.0486000964674163,0.00565214707034239,-0.0117598898867061,0.02306418402739089,608,4966.766666666666,4969.216666666666,8,63,49,18,68,ec580ea056e35687b57515f215d529b2767170671d5247327a02b6c586f925c4,d003eb17dcb707ec01921379cb1c63068444d2a53523aec70a0b2db61a281466,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.637591829674186,FALSE,FALSE,0.525,0.638
primary,chest,paired_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,age,ESTIMABLE,1.2344970539706476e-4,643,112,643,,14.739245054583307,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.07762707383828991,0.02039983764704877,0.03764412675961001,0.11761002091696982,normal,ESTIMABLE,1.1957133382147866,1.0905463455509696,1.3110221248436855,ratio,ratio,0.00776270738382899,0.003764412675961,0.01176100209169698,,,,1.018034995547601,1.008705555362857,1.027450723007851,0.3820325730342772,0.20319490880513205,0.09853643227493183,0.30785338533533224,643,14873.716666666667,15432,8,63,49,18,68,ce250c0e55c54dcb947543e516f41a492c6e7d403183fcca2873f8b68c7d0871,4a2f7cd4bad58181455c7f22c957597ac45d855f98ce5cc5c09109313fb693ee,TRUE,TRUE,FALSE,1.3528733688872308e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,6.99548330583367e-4,TRUE,TRUE,<0.001,<0.001
primary,chest,paired_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,age,ESTIMABLE,0.4647151320026367,643,112,643,,0.5345142541036694,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,4.24395427216638,6.084216925753153,-7.680891776438805,16.168800320771563,normal,ESTIMABLE,4.24395427216638,-7.680891776438805,16.168800320771563,difference,min,0.424395427216638,-0.7680891776438805,1.6168800320771564,4.24395427216638,-7.680891776438805,16.168800320771563,0.424395427216638,-0.7680891776438805,1.6168800320771564,116.39456666777788,0.0364617902163749,-0.06599012304725686,0.13891370348000665,643,,,8,63,49,18,68,0e704f0ce0ec844216428b0619eb1a18090228f9663a3c9c8db2e7ce4859e883,8aba4f2880bb8b89d2e776c052b52a0a4ac9ccdd15e854978c9108b83bcf4c75,TRUE,TRUE,FALSE,4.843059286940843e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6077044033880634,FALSE,FALSE,0.465,0.608
primary,chest,paired_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,age,ESTIMABLE,0.43083535942905926,643,112,643,,0.6205705112433861,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,4.338847651710311,5.755723087417295,-6.9421623046132686,15.61985760803389,normal,ESTIMABLE,4.338847651710311,-6.9421623046132686,15.61985760803389,difference,min,0.4338847651710311,-0.6942162304613269,1.561985760803389,4.338847651710311,-6.9421623046132686,15.61985760803389,0.4338847651710311,-0.6942162304613269,1.561985760803389,105.63987266632296,0.04107206438439315,-0.06571536039749853,0.14785948916628483,643,,,8,63,49,18,68,12feef245feee82d30c9dae37ec60e696e8034c9ffaf3e100c36b657ecb89bb1,9be39096ee78d77a9146a311d30199ab7d611443eb891826ebaac876989b740a,TRUE,TRUE,FALSE,7.844391802791506e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6077044033880634,FALSE,FALSE,0.431,0.608
primary,chest,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,age,ESTIMABLE,0.9691699478254404,573,112,573,,0.00149377305297093,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.11196345073396108,5.524526420613909,-10.715909365309274,10.939836266777196,normal,ESTIMABLE,0.11196345073396108,-10.715909365309274,10.939836266777196,difference,min,0.0111963450733961,-1.0715909365309275,1.0939836266777196,0.11196345073396108,-10.715909365309274,10.939836266777196,0.0111963450733961,-1.0715909365309275,1.0939836266777196,112.45391493241584,9.956385315820306e-4,-0.09529156340843692,0.097282840471601,573,13312.683333333332,13751,8,63,49,18,68,b2acdb78d1b7656efa0e50422a5296021cb95db982bef6db0d7ecc80796efd7b,d7df4448c427afb144148191250c3d4869e6dc63fde53fbb165708335588142a,TRUE,TRUE,FALSE,4.092726157978177e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.969,1.000
primary,chest,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,age,ESTIMABLE,0.32898986236746147,563,112,563,,0.9528699034472085,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-8.023509343586406,8.480927171957042,-24.645821156129337,8.598802468956523,normal,ESTIMABLE,-8.023509343586406,-24.645821156129337,8.598802468956523,difference,min,-0.8023509343586406,-2.4645821156129335,0.8598802468956522,-8.023509343586406,-24.645821156129337,8.598802468956523,-0.8023509343586406,-2.4645821156129335,0.8598802468956522,139.09069457341718,-0.05768545026102593,-0.17719245152752017,0.06182155100546829,563,13055.283333333333,13511,8,63,49,18,68,4a51c6f8eb506ad5a2fdf822ddef7f319ae003e8a7376420c98fb66a0b80fee6,6e6058c816477f61838a0d245f135e1d57e4bcd6dce5bb8633c01980da590d62,TRUE,TRUE,FALSE,4.956746124662459e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.5084388782042586,FALSE,FALSE,0.329,0.508
primary,chest,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,age,ESTIMABLE,0.235101669291896,524,112,524,,1.4097272937788148,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,8.609333987361703,7.523297483041042,-6.1360581243795735,23.35472609910298,normal,ESTIMABLE,8.609333987361703,-6.1360581243795735,23.35472609910298,difference,min,0.8609333987361703,-0.6136058124379573,2.335472609910298,8.609333987361703,-6.1360581243795735,23.35472609910298,0.8609333987361703,-0.6136058124379573,2.335472609910298,137.6514849622251,0.06254443233739405,-0.04457676665139832,0.16966563132618642,524,12226.583333333334,12575,8,63,49,18,68,c3a70dc14903cfc80ab0d69f03be19d9a09d350d6ef79383385d5d9603e63147,dc8e5caefdaa9ce50b35ba45441ccb2d0f294eb1a3106e1cfd3570c8b588741f,TRUE,TRUE,FALSE,5.502442945726216e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.4440809308846924,FALSE,FALSE,0.235,0.444
primary,chest,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,age,ESTIMABLE,4.876990169202594e-5,598,112,598,,16.49533576216868,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.15683355927376905,0.03875802897315371,0.08086921837462786,0.23279790017291024,normal,ESTIMABLE,1.4349393961403878,1.2046731155170578,1.7092197410846801,ratio,ratio,0.0156833559273769,0.00808692183746278,0.02327979001729102,,,,1.0367722296327246,1.0187952743560469,1.0550663938022529,0.7118629950501655,0.220314246370844,0.11360222253009368,0.3270262702115943,598,13915.166666666666,14352,8,63,49,18,68,2e98a77f003bf2025a77c02387db717a444d25a0e8670c43522fe58a138fe559,c98c2f3eca9640de10284371f1454742a108a758d38c64415c7d81ec4720777b,TRUE,TRUE,FALSE,3.1798208510736004e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,4.794715181819065e-4,TRUE,TRUE,<0.001,<0.001
primary,chest,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,age,ESTIMABLE,0.17967587852321282,489,107,489,,1.800302912710663,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.01166901696084892,0.00904893872209828,-0.00606657703277361,0.02940461095447145,normal,ESTIMABLE,0.01166901696084892,-0.00606657703277361,0.02940461095447145,difference,dimensionless,0.00116690169608489,-6.066577032773612e-4,0.00294046109544714,,,,0.00116690169608489,-6.066577032773612e-4,0.00294046109544714,0.11496192572544246,0.10150331848752624,-0.05277031499334918,0.25577695196840167,489,7435.616666666667,11736,8,60,47,18,68,a154c840843dde3e9b0b3c8be28370e01b8d56672656aa488e98acc677b52d31,7def6407d7c36df444920e8bd4cabe088f74af8d73e1607ca5fb9e47bc29c199,TRUE,TRUE,FALSE,5.737774699809961e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.38181124186182724,FALSE,FALSE,0.180,0.382
primary,chest,paired_common_sample,1,interdaily_stability,Interdaily stability,IS,biological_sex,UNAVAILABLE,,,,,No current artifact recomputes participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,chest,paired_common_sample,2,intradaily_variability,Intradaily variability,IV,biological_sex,UNAVAILABLE,,,,,No current artifact recomputes participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,chest,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,biological_sex,ESTIMABLE,0.00119725411829868,643,112,643,,10.494577138181969,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.19254178206604475,0.06054341013282086,-0.3112046854276109,-0.07387887870447854,normal,ESTIMABLE,0.6418864647187554,0.4884221090058005,0.8435699899577005,ratio,ratio,,,,,,,,,,0.4699738984945124,-0.4096861180649013,-0.6621744025030034,-0.15719783362679912,643,14873.716666666667,15432,8,63,49,18,68,3934cc607615b33e9e7c51f2dbf63ebdbb71ea3dd36ce9f6ea2535e76d4f932b,cd4bc8b15fa5cc662cb79e9ae989ff2de8f81c271f6e157e4fe8a35ab3dc2335,TRUE,TRUE,FALSE,2.038177626673132e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.010176660005538778,TRUE,TRUE,0.001,0.010
primary,chest,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,biological_sex,ESTIMABLE,0.00342641841011873,643,112,643,,8.565239800928111,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.2522712648549266,0.08818379137363581,-0.4251083199674467,-0.07943420974240659,normal,ESTIMABLE,0.5594080802381354,0.3757436761372293,0.8328480826419151,ratio,ratio,,,,,,,,,,0.7305156808191887,-0.3453331276503656,-0.581929082604684,-0.10873717269604716,643,,,8,63,49,18,68,acfc55241ac6264f872c7847027a11d40338a5c2554c28d039a5e49f9df1cc19,9573c836b923dfeea39ee41af2d96dbd087c4617f41e7140bfded9d8fed25440,TRUE,TRUE,FALSE,5.7980287238024175e-8,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.019416370990672803,TRUE,TRUE,0.003,0.019
