relative_path,before_sha256,before_bytes,after_sha256,after_bytes,present_before,present_after,hash_identical,bytes_identical,byte_identical,status
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_067.png,ef3f8928b223787f884bd7cfba83869ddef9d96b77ef9b3f2865b4c989963679,225146,ef3f8928b223787f884bd7cfba83869ddef9d96b77ef9b3f2865b4c989963679,225146,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_068.png,329681e2bb9dc3320b7cd58a776009af725f154fba60e90c5937b8348ab8f866,232831,329681e2bb9dc3320b7cd58a776009af725f154fba60e90c5937b8348ab8f866,232831,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_069.png,758087ee1a30e9ff5854c00bc2d74175e35cdcf74c9149110d54f94c89d391aa,254192,758087ee1a30e9ff5854c00bc2d74175e35cdcf74c9149110d54f94c89d391aa,254192,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_070.png,3c52d612a152d538610272715a67f2a5981c3fda8c00deee010590b88a9b94b9,247029,3c52d612a152d538610272715a67f2a5981c3fda8c00deee010590b88a9b94b9,247029,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_071.png,5ff05c6fcf703e5cfc16a49f7c44fec6ece6575e23eeb31097e1e6f0798cbe98,273185,5ff05c6fcf703e5cfc16a49f7c44fec6ece6575e23eeb31097e1e6f0798cbe98,273185,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_072.png,14cdb36ef5bbf847f77da62a3d74b3d05734adcb58429698e6e4b2d6469f0231,269985,14cdb36ef5bbf847f77da62a3d74b3d05734adcb58429698e6e4b2d6469f0231,269985,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_073.png,f487ac282f86e25c0fd935c36041965a5f029876744e49ea92bb62e95900736c,260944,f487ac282f86e25c0fd935c36041965a5f029876744e49ea92bb62e95900736c,260944,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_074.png,ada4bf50cfc6f92942398e5367b0909b2c1a915ec31f0e85440e483f0911baf9,271174,ada4bf50cfc6f92942398e5367b0909b2c1a915ec31f0e85440e483f0911baf9,271174,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_075.png,fdbc64096bce1a15a0ad6a7008b109c73cd0d5dbe4d05e1913cdd146a680dd0a,233240,fdbc64096bce1a15a0ad6a7008b109c73cd0d5dbe4d05e1913cdd146a680dd0a,233240,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_076.png,b04b829e6514bf20ac8d9397b6da24ad53569efcc83bd21917d356f7f4e52478,236055,b04b829e6514bf20ac8d9397b6da24ad53569efcc83bd21917d356f7f4e52478,236055,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_077.png,6d3e5a143a78e47ee8f3e4cd5d52a6beb1852257ef1b13df6ca12a001772bd89,258379,6d3e5a143a78e47ee8f3e4cd5d52a6beb1852257ef1b13df6ca12a001772bd89,258379,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_078.png,bb0fda698d6d044d00193ae3f490c362d6f4f141a54f8cfcf572a018c81b4208,274348,bb0fda698d6d044d00193ae3f490c362d6f4f141a54f8cfcf572a018c81b4208,274348,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_079.png,30ade55338161ba2bae374bed375a9ac205cd0fe7c8902d7680bde07ae69d06e,232015,30ade55338161ba2bae374bed375a9ac205cd0fe7c8902d7680bde07ae69d06e,232015,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_080.png,ef41a3b4b6e402aca24b0b725343d8ab81f0c16d3df04d1bd1e98521f771bafe,238579,ef41a3b4b6e402aca24b0b725343d8ab81f0c16d3df04d1bd1e98521f771bafe,238579,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_081.png,5dd27b2da26ffe3b011ba894414eebf2a4b247fa04cfcec12f1d87b6b56ae26c,257838,5dd27b2da26ffe3b011ba894414eebf2a4b247fa04cfcec12f1d87b6b56ae26c,257838,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_082.png,637e95625910e850de191e81891dd97229c777e6033150fe4cee89f931d7541a,259262,637e95625910e850de191e81891dd97229c777e6033150fe4cee89f931d7541a,259262,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_083.png,2202b3d876fba3f13d8dd61750409728ebb78161fdce5994563cb3ec103ec49e,272243,2202b3d876fba3f13d8dd61750409728ebb78161fdce5994563cb3ec103ec49e,272243,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_084.png,0d05529f16c798c88f0b3528ba7835be7481e56fce8f0b18fa405c21033a622b,275043,0d05529f16c798c88f0b3528ba7835be7481e56fce8f0b18fa405c21033a622b,275043,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_085.png,9d6209261f9f8e71c0789f7b7d9b85f705b4140963872cc2db8c84c6adf76689,249211,9d6209261f9f8e71c0789f7b7d9b85f705b4140963872cc2db8c84c6adf76689,249211,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_086.png,9631f9e19332af752df8b2db0a74032170bc2862219d032b9c1bbe7ae6ed5e1f,262949,9631f9e19332af752df8b2db0a74032170bc2862219d032b9c1bbe7ae6ed5e1f,262949,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_087.png,0553f5d073f41c78fc1ccd84e4e7fbc3fbfe5835e65e4582cb4c584ac921b578,225030,0553f5d073f41c78fc1ccd84e4e7fbc3fbfe5835e65e4582cb4c584ac921b578,225030,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_088.png,6f91d891ff4c974a680274be0299c33fdba33494d5a01baeb5946903f3fbd3c0,222809,6f91d891ff4c974a680274be0299c33fdba33494d5a01baeb5946903f3fbd3c0,222809,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_089.png,d064b4eb7113d2c5e896a2011dc85196e69035ca56eb95e829c60c165c326196,250060,d064b4eb7113d2c5e896a2011dc85196e69035ca56eb95e829c60c165c326196,250060,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_090.png,01e0bfa7aca90b7d15a20890acf0fae2201d0988b029abd4f68db93d502d480b,261554,01e0bfa7aca90b7d15a20890acf0fae2201d0988b029abd4f68db93d502d480b,261554,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_091.png,8374f108ec48dc6b8cb5038333e87cf1c8bbff69ec8347c846e1c4645dc34f55,223263,8374f108ec48dc6b8cb5038333e87cf1c8bbff69ec8347c846e1c4645dc34f55,223263,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_092.png,1e91c3183355deca3a13e4262e5d197c8cbf5256efa40fd346c382b9ed008480,224882,1e91c3183355deca3a13e4262e5d197c8cbf5256efa40fd346c382b9ed008480,224882,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_093.png,bb13c7ea0227268fa4352cbabecb29ab9121f90ac5ab766f293e86169b0d9796,247907,bb13c7ea0227268fa4352cbabecb29ab9121f90ac5ab766f293e86169b0d9796,247907,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_094.png,9a68ee4a63b207778454691b799cfad5de7b6b1d0f1f80adc6d48d9f985399ce,249003,9a68ee4a63b207778454691b799cfad5de7b6b1d0f1f80adc6d48d9f985399ce,249003,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_095.png,a895046e188b444eb803a0638b0b5e2097b3974d90ad489a8bf78305a8249012,261480,a895046e188b444eb803a0638b0b5e2097b3974d90ad489a8bf78305a8249012,261480,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_096.png,e1d0d2651aff5da3f3a523fae6156d9f126cfb2da53342807deff8bd7622cec3,261907,e1d0d2651aff5da3f3a523fae6156d9f126cfb2da53342807deff8bd7622cec3,261907,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_097.png,0f261760f6d2d26a708b9b7ff21afbadf41d595c5ac15bc0e2b997f6d492e9d9,260601,0f261760f6d2d26a708b9b7ff21afbadf41d595c5ac15bc0e2b997f6d492e9d9,260601,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_098.png,a8f5049bea229a26605ef31f8d9692e19a7bb7513f46205224509330ac1128d6,276579,a8f5049bea229a26605ef31f8d9692e19a7bb7513f46205224509330ac1128d6,276579,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_099.png,cf8b396235da8620542d4b887778ceae8596428e5052d85aff6ae3a922b70bdb,234455,cf8b396235da8620542d4b887778ceae8596428e5052d85aff6ae3a922b70bdb,234455,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_100.png,d5d2bafde296b600b5c392b92fe655f815429aa86c6272875bc435655e25caa4,238557,d5d2bafde296b600b5c392b92fe655f815429aa86c6272875bc435655e25caa4,238557,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_101.png,ff7b01b3ba9066c0e4d4c585e58522049251a0f35f1d338477616d1804cffc6e,260295,ff7b01b3ba9066c0e4d4c585e58522049251a0f35f1d338477616d1804cffc6e,260295,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_102.png,8ad3b819953e87390e2f24d1a663e3892f96809e5422db4ad51c0be56f1e80bf,274862,8ad3b819953e87390e2f24d1a663e3892f96809e5422db4ad51c0be56f1e80bf,274862,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_103.png,91490d6e1f0f5821b27f47e9bb025626a8a25095487c8acbf4904f9181cfa269,231876,91490d6e1f0f5821b27f47e9bb025626a8a25095487c8acbf4904f9181cfa269,231876,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_104.png,d02d1c7fcaffe55c28b3d951d8b6ad2ddcbbd9fca861a48c1e10dd292081f98c,238637,d02d1c7fcaffe55c28b3d951d8b6ad2ddcbbd9fca861a48c1e10dd292081f98c,238637,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_105.png,0d21416081cb36fa62bd3fa31079938c0cf36b1b63bbaa9603bdbf59272b8c7b,257664,0d21416081cb36fa62bd3fa31079938c0cf36b1b63bbaa9603bdbf59272b8c7b,257664,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_106.png,6a300a96fc3d74509319d2809f6d90ccfaeaec28da29b1ebb72aa9a055cbde00,259732,6a300a96fc3d74509319d2809f6d90ccfaeaec28da29b1ebb72aa9a055cbde00,259732,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_107.png,ac4ee4ec1e74c8b9f0e42113dc6589a9059bfd41a94684b044e7122b204ab105,274346,ac4ee4ec1e74c8b9f0e42113dc6589a9059bfd41a94684b044e7122b204ab105,274346,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_108.png,2c0ffa3ac37ce6ac91c1883cc4023fc1424324a76ba8d5921015d63206ab3857,275488,2c0ffa3ac37ce6ac91c1883cc4023fc1424324a76ba8d5921015d63206ab3857,275488,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_109.png,e9f89e253de5e677788cad5d0ff1cec55da7543981dafb020e5c6fb83f42c76f,266984,e9f89e253de5e677788cad5d0ff1cec55da7543981dafb020e5c6fb83f42c76f,266984,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_110.png,04437327481447ff07eed99f191ef18ce20b113a66e5467bdbd69547b8173313,269205,04437327481447ff07eed99f191ef18ce20b113a66e5467bdbd69547b8173313,269205,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_111.png,231fe04e1e2b17614b4493e5db414c48b70b608e58dfcd8e29491f9eaf478354,237852,231fe04e1e2b17614b4493e5db414c48b70b608e58dfcd8e29491f9eaf478354,237852,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_112.png,5eeebd91a45a535adbaa42cbaaf12cccb3c343fec923506ea2540f627152673a,234333,5eeebd91a45a535adbaa42cbaaf12cccb3c343fec923506ea2540f627152673a,234333,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_113.png,c521668b41fe3c8dc3e093bfffe6a53b4f0f79c970697dc8b6d8b871485fcb05,272186,c521668b41fe3c8dc3e093bfffe6a53b4f0f79c970697dc8b6d8b871485fcb05,272186,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_114.png,f0a3b227624983942c4cdff0a0d952602afc40929de9edb6de36287e3afcc1ac,272315,f0a3b227624983942c4cdff0a0d952602afc40929de9edb6de36287e3afcc1ac,272315,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_115.png,679504e4d250a56dbadde669db485e4e68c49a993c48c64d2211ee616f1660e8,245094,679504e4d250a56dbadde669db485e4e68c49a993c48c64d2211ee616f1660e8,245094,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_116.png,5a6d509e5fb66660f09b639b78198e1ecddfd8cdee97b10554d792bccd66b71c,237373,5a6d509e5fb66660f09b639b78198e1ecddfd8cdee97b10554d792bccd66b71c,237373,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_117.png,1fe55d3cb00d5669617c4e30783f3dd37cc2dacddca79eccc420a4d9efe588aa,263511,1fe55d3cb00d5669617c4e30783f3dd37cc2dacddca79eccc420a4d9efe588aa,263511,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_118.png,2668b25dbccde74a773ba426dd9981ece7cc233a82cf98edf64053c7f2bde0a7,265052,2668b25dbccde74a773ba426dd9981ece7cc233a82cf98edf64053c7f2bde0a7,265052,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_119.png,7580e799f0db0702e7ead1a3eab70bce0ccb3d962c06d38ab38ca96d3338930d,265898,7580e799f0db0702e7ead1a3eab70bce0ccb3d962c06d38ab38ca96d3338930d,265898,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_120.png,5a23e34e5e2247f860f1ff4411eec1e8169cda457b5a73ae084270a078f8be92,264363,5a23e34e5e2247f860f1ff4411eec1e8169cda457b5a73ae084270a078f8be92,264363,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_121.png,1ec3f55ff3549ebcf12822be9f5d72777c34060de8826d4cf00b4d5175b51189,257093,1ec3f55ff3549ebcf12822be9f5d72777c34060de8826d4cf00b4d5175b51189,257093,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_122.png,54a4fd3806bffe0af66ca75299432508bcf2740cb7164433d0111407502ffb7b,259147,54a4fd3806bffe0af66ca75299432508bcf2740cb7164433d0111407502ffb7b,259147,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_123.png,8de36f9d4e1b359763853a3ebf090be870817cbbb651a398e270e68f365122b3,230839,8de36f9d4e1b359763853a3ebf090be870817cbbb651a398e270e68f365122b3,230839,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_124.png,572a7763b743cb503a517115fd09a44dbb37bd5ce4803bddee4f28bd88348e3b,225062,572a7763b743cb503a517115fd09a44dbb37bd5ce4803bddee4f28bd88348e3b,225062,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_125.png,da2975e1e1fc3678161f1e4874e55710a9661c1cfa190db33dc792de88bcbb6c,262820,da2975e1e1fc3678161f1e4874e55710a9661c1cfa190db33dc792de88bcbb6c,262820,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_126.png,7688b82cb250a62c6c21c4a3d6f6d1b43bb0c2b39aaf031484b3cee2cd5935eb,269214,7688b82cb250a62c6c21c4a3d6f6d1b43bb0c2b39aaf031484b3cee2cd5935eb,269214,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_127.png,bfbaae8813581e7699d6f440e64451d926accd7ccaaae68cc0af89b78e856f76,236076,bfbaae8813581e7699d6f440e64451d926accd7ccaaae68cc0af89b78e856f76,236076,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_128.png,e9010e1b236d458fcdd2510a766f45e0c4fdf6db3d5e48f4ec8fbb1cfd38c4da,225659,e9010e1b236d458fcdd2510a766f45e0c4fdf6db3d5e48f4ec8fbb1cfd38c4da,225659,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_129.png,1ad1fb9f824af8d50929aecf01e029a0487760cdf35d1f64ee314eee7d59b3a3,254515,1ad1fb9f824af8d50929aecf01e029a0487760cdf35d1f64ee314eee7d59b3a3,254515,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_130.png,b3f2a74f86e5201e8069368b31b3dbbc27a6509dbee38387d767ced59c3e449c,254284,b3f2a74f86e5201e8069368b31b3dbbc27a6509dbee38387d767ced59c3e449c,254284,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_131.png,dba48c4e817ad18b1283e20dd34ddadd41005990c7de7c9ec198fc8e4f622167,259606,dba48c4e817ad18b1283e20dd34ddadd41005990c7de7c9ec198fc8e4f622167,259606,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_132.png,1c52b273f34d325d5358b8edd8a666376d5b92954add08f2168d998dea277e8a,260662,1c52b273f34d325d5358b8edd8a666376d5b92954add08f2168d998dea277e8a,260662,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_133.png,67bd2df9ec32102892b697c6bedff8abbf06c8b23ed85f7f406971995debae62,267902,67bd2df9ec32102892b697c6bedff8abbf06c8b23ed85f7f406971995debae62,267902,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_134.png,7d3db2edf309cc40f10400247cce34c8d043fa15b320c1913790d2bf38c2dd21,277351,7d3db2edf309cc40f10400247cce34c8d043fa15b320c1913790d2bf38c2dd21,277351,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_135.png,59a39029926ed494576863ad38cbb271a7f522e4265efe953fca49d18a99efce,243380,59a39029926ed494576863ad38cbb271a7f522e4265efe953fca49d18a99efce,243380,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_136.png,70bc96d2928d796682d2b6547440b444f71ceb195c9a78d794ad46dfe8b3f16d,240396,70bc96d2928d796682d2b6547440b444f71ceb195c9a78d794ad46dfe8b3f16d,240396,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_137.png,ac94ac997e8679bddaea8e07cb207a4ef6ad06146f6113b55cccf8f05bcb013f,272158,ac94ac997e8679bddaea8e07cb207a4ef6ad06146f6113b55cccf8f05bcb013f,272158,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_138.png,32353b601f8db1e654dd36f32fdcd0563a682b7cd51f33cdd3716b5defce291d,281053,32353b601f8db1e654dd36f32fdcd0563a682b7cd51f33cdd3716b5defce291d,281053,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_139.png,1f37a5664b5246d2a88af2a46b88b0f4a4f191a2a598c65edaa69b893eebd7ad,247314,1f37a5664b5246d2a88af2a46b88b0f4a4f191a2a598c65edaa69b893eebd7ad,247314,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_140.png,db45ad2c02cf1d28496a433a552ad699e3c1b17cdbf2111a207e810aa375af12,242977,db45ad2c02cf1d28496a433a552ad699e3c1b17cdbf2111a207e810aa375af12,242977,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_141.png,0e7ed3b6b99970e229f22ed1a82702bbcf8c7476ddb84ba441b546215f3e6cd8,263851,0e7ed3b6b99970e229f22ed1a82702bbcf8c7476ddb84ba441b546215f3e6cd8,263851,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_142.png,e3ae17d502d0f635dd42790830c87f8ce495e11e723156b60c3906bd583e65e4,264311,e3ae17d502d0f635dd42790830c87f8ce495e11e723156b60c3906bd583e65e4,264311,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_143.png,8c203e9ae14b4ca5c2bed01e6119c25f5e2ca0d1fb2bb49792783332dd2a17e2,274448,8c203e9ae14b4ca5c2bed01e6119c25f5e2ca0d1fb2bb49792783332dd2a17e2,274448,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_144.png,be0a788c52d86ff8f293d04e8261a8d780ebbeb6c1f397a58927b7a98800f698,276445,be0a788c52d86ff8f293d04e8261a8d780ebbeb6c1f397a58927b7a98800f698,276445,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_145.png,1c8a2f4adc7abc66aa16c5820408eb9955fb1867a69c13db7588258e1122ca8e,253583,1c8a2f4adc7abc66aa16c5820408eb9955fb1867a69c13db7588258e1122ca8e,253583,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_146.png,367f24966ac1aa5a1da3f3ba368b152ded9bdbe763007fe511ec4e5ad4c10d73,270412,367f24966ac1aa5a1da3f3ba368b152ded9bdbe763007fe511ec4e5ad4c10d73,270412,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_147.png,eb21fdb10b761943172a4d3bd62220bb6ce9d7cbbd7584ed7844895f77c5cd2d,221490,eb21fdb10b761943172a4d3bd62220bb6ce9d7cbbd7584ed7844895f77c5cd2d,221490,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_148.png,ee7eb0c27528404e71402864ec1aed82ff26fd9822d808e3138bfcb7f2d637ac,224150,ee7eb0c27528404e71402864ec1aed82ff26fd9822d808e3138bfcb7f2d637ac,224150,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_149.png,91c95cff331d053d1519c9b011a594ff303920be31367b8cd8edd8a89627d99f,274039,91c95cff331d053d1519c9b011a594ff303920be31367b8cd8edd8a89627d99f,274039,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_150.png,e1fa267412135173533569041fc83c972262e4b9e5f6f5c088ed6cb4e3f9602b,288620,e1fa267412135173533569041fc83c972262e4b9e5f6f5c088ed6cb4e3f9602b,288620,TRUE,TRUE,TRUE,TRUE,TRUE,PASS
