"attribute","element","token","matches_in_document","status"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0010",1,"PASS"
"headers","td","tbl-h06-daily-placement-sleep--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-gap-decision-changes--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0009",1,"PASS"
"headers","td","tbl-h06-daily-joint-family-summary--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0007",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0008",1,"PASS"
"headers","td","tbl-h06-daily-joint-stability-limitations--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-joint-site-interactions--gt-0006",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0004",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0005",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0001",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0002",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0003",1,"PASS"
"headers","td","tbl-h06-daily-temporal-gamm--gt-0004",1,"PASS"
