run_id,family_id,metric_order,old_metric_id,old_p_raw,old_p_adjusted,old_supported,new_metric_id,new_p_raw,new_p_adjusted,new_supported,p_adjusted_change,support_changed,raw_p_unchanged_for_non_mder
main__glasses__paired_common_sample,H01-F2-photoperiod,13,mean_timing_above_250,0.04545667750596075,0.06439695980011106,FALSE,mean_timing_above_250,0.04545667750596075,0.06439695980011106,FALSE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,13,mean_timing_above_250,8.02109711894005e-8,6.817932551099043e-7,TRUE,mean_timing_above_250,8.02109711894005e-8,6.817932551099043e-7,TRUE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,13,mean_timing_above_250,1.2571367472859166e-5,2.1371324703860583e-4,TRUE,mean_timing_above_250,1.2571367472859166e-5,2.1371324703860583e-4,TRUE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,14,first_timing_above_250,0.02044905049341532,0.03862598426534004,TRUE,first_timing_above_250,0.02044905049341532,0.03476338583880604,TRUE,-0.0038625984265339974,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,14,first_timing_above_250,0.42663935377709983,0.5180620724436211,FALSE,first_timing_above_250,0.42663935377709983,0.5180620724436211,FALSE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,14,first_timing_above_250,0.9331222002274152,1,FALSE,first_timing_above_250,0.9331222002274152,1,FALSE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,14,first_timing_above_250,0.01106548985606677,0.03135222125885586,TRUE,first_timing_above_250,0.01106548985606677,0.026873332507590726,TRUE,-0.004478888751265134,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,15,last_timing_above_250,2.7653001236788366e-9,2.350505105127011e-8,TRUE,last_timing_above_250,2.7653001236788366e-9,2.350505105127011e-8,TRUE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,15,last_timing_above_250,1.0145084025019225e-4,4.0246587662767086e-4,TRUE,last_timing_above_250,1.0145084025019225e-4,3.4493285685065363e-4,TRUE,-5.753301977701723e-5,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,15,last_timing_above_250,4.397104655567987e-9,7.475077914465578e-8,TRUE,last_timing_above_250,4.397104655567987e-9,7.475077914465577e-8,TRUE,-1.3234889800848443e-23,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,15,last_timing_above_250,0.00383129274454549,0.01628299416431836,TRUE,last_timing_above_250,0.00383129274454549,0.016282994164318332,TRUE,-2.7755575615628914e-17,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,16,dose_time_sensitive_corrected_medi,0.1965341648501045,0.23864862874655543,FALSE,dose_time_sensitive_corrected_medi,0.1965341648501045,0.22273872016345175,FALSE,-0.015909908583103677,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,16,dose_time_sensitive_corrected_medi,7.246122336895984e-6,1.2318407972723174e-4,TRUE,dose_time_sensitive_corrected_medi,7.246122336895984e-6,6.159203986361587e-5,TRUE,-6.159203986361587e-5,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,16,dose_time_sensitive_corrected_medi,0.36437521059712447,0.6305284879234028,FALSE,dose_time_sensitive_corrected_medi,0.36437521059712447,0.5732077162940025,FALSE,-0.0573207716294003,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,16,dose_time_sensitive_corrected_medi,0.1713873939041211,0.24279880803083825,FALSE,dose_time_sensitive_corrected_medi,0.1713873939041211,0.2241219766438507,FALSE,-0.018676831386987558,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,17,mder_ratio_of_integrals,0.5122283764923394,0.5805254933579846,FALSE,mder_mean_of_viable_ratios,0.00798106655716568,0.01507534794131295,TRUE,-0.5654501454166717,TRUE,
main__glasses__paired_common_sample,H01-F2-photoperiod,17,mder_ratio_of_integrals,1.1837231665519731e-4,4.0246587662767086e-4,TRUE,mder_mean_of_viable_ratios,2.7196284796261113e-7,4.623368415364389e-6,TRUE,-3.9784250821230647e-4,FALSE,
main__glasses__paired_common_sample,H01-F3-latitude,17,mder_ratio_of_integrals,0.7790625224729874,1,FALSE,mder_mean_of_viable_ratios,0.12954064426265213,0.2446878836072318,FALSE,-0.7553121163927682,FALSE,
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,17,mder_ratio_of_integrals,0.4055631684285597,0.49246956166325107,FALSE,mder_mean_of_viable_ratios,0.01017213556299186,0.026873332507590726,TRUE,-0.46559622915566035,TRUE,
manuscript_prepared_data__chest__all_available,H01-F1-site,1,interdaily_stability,0.799374041029189,0.799374041029189,FALSE,interdaily_stability,0.799374041029189,0.799374041029189,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,1,interdaily_stability,0.8845976944822218,0.8845976944822218,FALSE,interdaily_stability,0.8845976944822218,0.8845976944822218,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,1,interdaily_stability,0.5101822750976778,0.6194310062897807,FALSE,interdaily_stability,0.5101822750976778,0.6194310062897807,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,1,interdaily_stability,0.7579889337003253,0.7579889337003253,FALSE,interdaily_stability,0.7579889337003253,0.7579889337003253,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,2,intradaily_variability,0.29792384440473196,0.3165440846800277,FALSE,intradaily_variability,0.29792384440473196,0.3165440846800277,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,2,intradaily_variability,0.19503052952145292,0.2368227858474785,FALSE,intradaily_variability,0.19503052952145292,0.2368227858474785,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,2,intradaily_variability,0.4404819431520931,0.5760148487373526,FALSE,intradaily_variability,0.4404819431520931,0.5760148487373525,FALSE,-1.1102230246251565e-16,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,2,intradaily_variability,0.2520616462630366,0.2678154991544764,FALSE,intradaily_variability,0.2520616462630366,0.2678154991544764,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,3,daily_geometric_mean_medi,0.00137417070075688,0.00259565576809633,TRUE,daily_geometric_mean_medi,0.00137417070075688,0.00292011273910837,TRUE,3.2445697101203975e-4,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,3,daily_geometric_mean_medi,2.6556170182185125e-5,7.823750483833685e-5,TRUE,daily_geometric_mean_medi,2.6556170182185125e-5,9.388500580600422e-5,TRUE,1.5647500967667368e-5,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,3,daily_geometric_mean_medi,0.3402965416816988,0.4820867673824067,FALSE,daily_geometric_mean_medi,0.3402965416816988,0.4820867673824067,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,3,daily_geometric_mean_medi,9.316466042608632e-4,0.00226257032463352,TRUE,daily_geometric_mean_medi,9.316466042608632e-4,0.0022625703246335247,TRUE,4.7704895589362195e-18,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,4,m10_mean_medi,0.00388863332244507,0.00550889720679719,TRUE,m10_mean_medi,0.00388863332244507,0.006009706043778745,TRUE,5.008088369815545e-4,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,4,m10_mean_medi,9.311962762084578e-5,2.261476670791969e-4,TRUE,m10_mean_medi,9.311962762084578e-5,2.6383894492572975e-4,TRUE,3.769127784653285e-5,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,4,m10_mean_medi,0.5465567702556888,0.6194310062897807,FALSE,m10_mean_medi,0.5465567702556888,0.6194310062897807,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,4,m10_mean_medi,0.00220225018070611,0.00467978163400048,TRUE,m10_mean_medi,0.00220225018070611,0.004679781634000484,TRUE,4.336808689942018e-18,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,5,l10_mean_medi,1.238164669232415e-6,3.5081332294918425e-6,TRUE,l10_mean_medi,1.238164669232415e-6,3.5081332294918425e-6,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,5,l10_mean_medi,0.00853937029210724,0.01241154424637893,TRUE,l10_mean_medi,0.00853937029210724,0.013539866450595196,TRUE,0.0011283222042162665,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,5,l10_mean_medi,2.552760633002563e-4,6.199561537291938e-4,TRUE,l10_mean_medi,2.552760633002563e-4,7.232821793507262e-4,TRUE,1.033260256215324e-4,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,5,l10_mean_medi,1.673335322662557e-4,7.111675121315869e-4,TRUE,l10_mean_medi,1.673335322662557e-4,7.111675121315868e-4,TRUE,-1.0842021724855044e-19,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,6,duration_above_1000,0.00165068781005222,0.00280616927708877,TRUE,duration_above_1000,0.00165068781005222,0.003117965863431971,TRUE,3.11796586343201e-4,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,6,duration_above_1000,1.7426043571883457e-6,1.4812137036100937e-5,TRUE,duration_above_1000,1.7426043571883457e-6,1.4812137036100938e-5,TRUE,1.6940658945086007e-21,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,6,duration_above_1000,0.01112879418696989,0.02102105568649868,TRUE,duration_above_1000,0.01112879418696989,0.02102105568649868,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,6,duration_above_1000,0.01072046528515598,0.02024976776085019,TRUE,duration_above_1000,0.01072046528515598,0.020249767760850187,TRUE,-3.469446951953614e-18,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,7,duration_above_250_wake,7.359088435421517e-4,0.00156380629252707,TRUE,duration_above_250_wake,7.359088435421517e-4,0.001787207191459511,TRUE,2.234008989324412e-4,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,7,duration_above_250_wake,2.7613237001765948e-5,7.823750483833685e-5,TRUE,duration_above_250_wake,2.7613237001765948e-5,9.388500580600422e-5,TRUE,1.5647500967667368e-5,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,7,duration_above_250_wake,0.940017248914266,0.940017248914266,FALSE,duration_above_250_wake,0.940017248914266,0.940017248914266,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,7,duration_above_250_wake,3.3150346661548575e-4,9.392598220772096e-4,TRUE,duration_above_250_wake,3.3150346661548575e-4,9.392598220772097e-4,TRUE,1.0842021724855044e-19,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,8,duration_below_10_pre_sleep,0.27142346479738705,0.3076132601037053,FALSE,duration_below_10_pre_sleep,0.27142346479738705,0.3076132601037053,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,8,duration_below_10_pre_sleep,0.00876109005626748,0.01241154424637893,TRUE,duration_below_10_pre_sleep,0.00876109005626748,0.013539866450595196,TRUE,0.0011283222042162665,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,8,duration_below_10_pre_sleep,0.7225162780116763,0.7676735453874061,FALSE,duration_below_10_pre_sleep,0.7225162780116763,0.7676735453874061,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,8,duration_below_10_pre_sleep,0.1961203464719134,0.2381461350016091,FALSE,duration_below_10_pre_sleep,0.1961203464719134,0.25116092564229237,FALSE,0.013014790640683255,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,9,duration_below_1_sleep_environment,0.00267539157851198,0.00413469607588215,TRUE,duration_below_1_sleep_environment,0.00267539157851198,0.004548165683470366,TRUE,4.1346960758821636e-4,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,9,duration_below_1_sleep_environment,0.12118147212592,0.1584680789338954,FALSE,duration_below_1_sleep_environment,0.12118147212592,0.1584680789338954,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,9,duration_below_1_sleep_environment,0.00208951869408284,0.00444022722492605,TRUE,duration_below_1_sleep_environment,0.00208951869408284,0.0050745453999154685,TRUE,6.343181749894188e-4,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,9,duration_below_1_sleep_environment,0.05361162166073776,0.08285432438477654,FALSE,duration_below_1_sleep_environment,0.05361162166073776,0.08285432438477654,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,10,longest_bout_above_250,0.15022733131226637,0.182418902307752,FALSE,longest_bout_above_250,0.15022733131226637,0.182418902307752,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,10,longest_bout_above_250,1.088126189801986e-4,2.312268153329221e-4,TRUE,longest_bout_above_250,1.088126189801986e-4,2.6425921752333943e-4,TRUE,3.303240219041734e-5,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,10,longest_bout_above_250,0.11937741621795876,0.20294160757052987,FALSE,longest_bout_above_250,0.11937741621795876,0.2029416075705299,FALSE,2.7755575615628914e-17,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,10,longest_bout_above_250,0.21574891193391432,0.24451543352510288,FALSE,longest_bout_above_250,0.21574891193391432,0.25116092564229237,FALSE,0.006645492117189483,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,11,m10_midpoint,1.3130751091461504e-11,1.1161138427742278e-10,TRUE,m10_midpoint,1.3130751091461504e-11,1.1161138427742278e-10,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,11,m10_midpoint,0.35185836827696837,0.37384951629427887,FALSE,m10_midpoint,0.35185836827696837,0.37384951629427887,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,11,m10_midpoint,9.525543872863803e-10,8.096712291934234e-9,TRUE,m10_midpoint,9.525543872863803e-10,8.096712291934234e-9,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,11,m10_midpoint,9.926434070267258e-5,5.62497930648478e-4,TRUE,m10_midpoint,9.926434070267258e-5,5.62497930648478e-4,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,12,l10_midpoint,6.143650277163528e-8,2.6110513677944985e-7,TRUE,l10_midpoint,6.143650277163528e-8,2.611051367794499e-7,TRUE,5.293955920339377e-23,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,12,l10_midpoint,0.00181023398884462,0.00341933086781762,TRUE,l10_midpoint,0.00181023398884462,0.0038467472262948173,TRUE,4.274163584771975e-4,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,12,l10_midpoint,4.239565507768395e-6,1.630660616333422e-5,TRUE,l10_midpoint,4.239565507768395e-6,1.630660616333422e-5,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,12,l10_midpoint,2.6054199582193087e-4,8.858427857945649e-4,TRUE,l10_midpoint,2.6054199582193087e-4,8.858427857945649e-4,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,13,mean_timing_above_250,2.410555803892208e-21,4.0979448666167544e-20,TRUE,mean_timing_above_250,2.410555803892208e-21,4.097944866616754e-20,TRUE,-6.018531076210112e-36,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,13,mean_timing_above_250,0.00848474117738171,0.01241154424637893,TRUE,mean_timing_above_250,0.00848474117738171,0.013539866450595196,TRUE,0.0011283222042162665,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,13,mean_timing_above_250,2.428793815337237e-16,4.128949486073303e-15,TRUE,mean_timing_above_250,2.428793815337237e-16,4.128949486073303e-15,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,13,mean_timing_above_250,3.591251136767016e-8,6.105126932503927e-7,TRUE,mean_timing_above_250,3.591251136767016e-8,6.105126932503927e-7,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,14,first_timing_above_250,5.0282561416713855e-11,2.8493451469471185e-10,TRUE,first_timing_above_250,5.0282561416713855e-11,2.8493451469471185e-10,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,14,first_timing_above_250,0.2557691402446758,0.2898716922772992,FALSE,first_timing_above_250,0.2557691402446758,0.2898716922772992,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,14,first_timing_above_250,4.796060636274771e-6,1.630660616333422e-5,TRUE,first_timing_above_250,4.796060636274771e-6,1.630660616333422e-5,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,14,first_timing_above_250,2.3392025630429854e-7,1.9883221785865376e-6,TRUE,first_timing_above_250,2.3392025630429854e-7,1.9883221785865376e-6,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,15,last_timing_above_250,8.859413489856774e-8,3.012200586551303e-7,TRUE,last_timing_above_250,8.859413489856774e-8,3.012200586551303e-7,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,15,last_timing_above_250,3.035529277380541e-6,1.7201332571823067e-5,TRUE,last_timing_above_250,3.035529277380541e-6,1.7201332571823067e-5,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,15,last_timing_above_250,5.5363743976759394e-9,3.1372788253496994e-8,TRUE,last_timing_above_250,5.5363743976759394e-9,3.1372788253496994e-8,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,15,last_timing_above_250,0.06243713617358082,0.0884526095792395,FALSE,last_timing_above_250,0.06243713617358082,0.0884526095792395,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,16,dose_time_sensitive_corrected_medi,0.01939461163044296,0.02536218443981002,TRUE,dose_time_sensitive_corrected_medi,0.01939461163044296,0.025362184439810025,TRUE,3.469446951953614e-18,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,16,dose_time_sensitive_corrected_medi,5.771640774293721e-7,9.811789316299326e-6,TRUE,dose_time_sensitive_corrected_medi,5.771640774293721e-7,9.811789316299326e-6,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F3-latitude,16,dose_time_sensitive_corrected_medi,0.14710748655466252,0.2273479337662966,FALSE,dose_time_sensitive_corrected_medi,0.14710748655466252,0.2273479337662966,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,16,dose_time_sensitive_corrected_medi,0.02357199052421854,0.04007238389117152,TRUE,dose_time_sensitive_corrected_medi,0.02357199052421854,0.04007238389117152,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__all_available,H01-F1-site,17,mder_ratio_of_integrals,2.138200417688532e-4,5.192772442957862e-4,TRUE,mder_mean_of_viable_ratios,0.01553446508475272,0.022007158870066355,TRUE,0.021487881625770568,FALSE,
manuscript_prepared_data__chest__all_available,H01-F2-photoperiod,17,mder_ratio_of_integrals,1.5065263524719454e-5,6.402736998005767e-5,TRUE,mder_mean_of_viable_ratios,0.04322147530539427,0.061230423349308546,FALSE,0.06116639597932849,TRUE,
manuscript_prepared_data__chest__all_available,H01-F3-latitude,17,mder_ratio_of_integrals,4.458598102621108e-5,1.263269462409314e-4,TRUE,mder_mean_of_viable_ratios,0.00259437136691216,0.00551303915468834,TRUE,0.005386712208447409,FALSE,
manuscript_prepared_data__chest__all_available,H01-F4-site-latitude-adequacy,17,mder_ratio_of_integrals,0.07672791368620742,0.10033650251273278,FALSE,mder_mean_of_viable_ratios,0.2216125814490815,0.25116092564229237,FALSE,0.15082442312955957,FALSE,
manuscript_prepared_data__chest__paired_common_sample,H01-F1-site,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
manuscript_prepared_data__chest__paired_common_sample,H01-F2-photoperiod,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
manuscript_prepared_data__chest__paired_common_sample,H01-F3-latitude,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
manuscript_prepared_data__chest__paired_common_sample,H01-F4-site-latitude-adequacy,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
manuscript_prepared_data__chest__paired_common_sample,H01-F1-site,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
manuscript_prepared_data__chest__paired_common_sample,H01-F2-photoperiod,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
manuscript_prepared_data__chest__paired_common_sample,H01-F3-latitude,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
manuscript_prepared_data__chest__paired_common_sample,H01-F4-site-latitude-adequacy,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
manuscript_prepared_data__chest__paired_common_sample,H01-F1-site,3,daily_geometric_mean_medi,0.1515618520758262,0.19819626809915736,FALSE,daily_geometric_mean_medi,0.1515618520758262,0.19819626809915736,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F2-photoperiod,3,daily_geometric_mean_medi,6.265332354385024e-5,2.130213000490908e-4,TRUE,daily_geometric_mean_medi,6.265332354385024e-5,1.7751775004090902e-4,TRUE,-3.550355000818178e-5,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F3-latitude,3,daily_geometric_mean_medi,0.21720096051714663,0.3356742117083175,FALSE,daily_geometric_mean_medi,0.21720096051714663,0.3356742117083175,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F4-site-latitude-adequacy,3,daily_geometric_mean_medi,0.16307387040711208,0.23102131641007545,FALSE,daily_geometric_mean_medi,0.16307387040711208,0.23102131641007545,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F1-site,4,m10_mean_medi,0.07090565890768231,0.10044968345254995,FALSE,m10_mean_medi,0.07090565890768231,0.10044968345254995,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F2-photoperiod,4,m10_mean_medi,1.5084890308668066e-4,4.274052254122619e-4,TRUE,m10_mean_medi,1.5084890308668066e-4,3.6634733606765303e-4,TRUE,-6.105788934460886e-5,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F3-latitude,4,m10_mean_medi,0.01175208279925567,0.02854077251247807,TRUE,m10_mean_medi,0.01175208279925567,0.030288444335151,TRUE,0.001747671822672929,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F4-site-latitude-adequacy,4,m10_mean_medi,0.3493019535639299,0.3958755473724539,FALSE,m10_mean_medi,0.3493019535639299,0.3958755473724539,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F1-site,5,l10_mean_medi,1.1516933459742532e-4,3.91575737631246e-4,TRUE,l10_mean_medi,1.1516933459742532e-4,3.915757376312461e-4,TRUE,1.0842021724855044e-19,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F2-photoperiod,5,l10_mean_medi,0.00526733759778398,0.00814043083293889,TRUE,l10_mean_medi,0.00526733759778398,0.008140430832938878,TRUE,-1.214306433183765e-17,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F3-latitude,5,l10_mean_medi,0.02129931207272425,0.04526103815453903,TRUE,l10_mean_medi,0.02129931207272425,0.04526103815453903,TRUE,0,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F4-site-latitude-adequacy,5,l10_mean_medi,4.716599336917059e-4,0.002672739624253,TRUE,l10_mean_medi,4.716599336917059e-4,0.0026727396242530004,TRUE,4.336808689942018e-19,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F1-site,6,duration_above_1000,0.02753863400256641,0.05201741978262545,FALSE,duration_above_1000,0.02753863400256641,0.052017419782625446,FALSE,-6.938893903907228e-18,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F2-photoperiod,6,duration_above_1000,1.1973298537799342e-5,6.784869171419628e-5,TRUE,duration_above_1000,1.1973298537799342e-5,5.08865187856472e-5,TRUE,-1.6962172928549076e-5,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F3-latitude,6,duration_above_1000,0.7579549206593998,0.9203738322292712,FALSE,duration_above_1000,0.7579549206593998,0.9203738322292712,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F4-site-latitude-adequacy,6,duration_above_1000,0.01575331305058729,0.0338903089754264,TRUE,duration_above_1000,0.01575331305058729,0.030124719089267896,TRUE,-0.003765589886158504,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F1-site,7,duration_above_250_wake,0.00141668778987053,0.00344052748968558,TRUE,duration_above_250_wake,0.00141668778987053,0.003010461553474876,TRUE,-4.300659362107039e-4,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F2-photoperiod,7,duration_above_250_wake,4.617223034920157e-5,1.9623197898410667e-4,TRUE,duration_above_250_wake,4.617223034920157e-5,1.5698558318728533e-4,TRUE,-3.924639579682134e-5,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F3-latitude,7,duration_above_250_wake,0.00510791489635445,0.01475042297021166,TRUE,duration_above_250_wake,0.00510791489635445,0.01736691064760513,TRUE,0.0026164876773934684,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F4-site-latitude-adequacy,7,duration_above_250_wake,0.0159483806943183,0.0338903089754264,TRUE,duration_above_250_wake,0.0159483806943183,0.030124719089267896,TRUE,-0.003765589886158504,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F1-site,8,duration_below_10_pre_sleep,0.2730816724196165,0.33159917365239144,FALSE,duration_below_10_pre_sleep,0.2730816724196165,0.33159917365239144,FALSE,0,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F2-photoperiod,8,duration_below_10_pre_sleep,0.00780517568020862,0.01105733221362888,TRUE,duration_below_10_pre_sleep,0.00780517568020862,0.011057332213628878,TRUE,-1.734723475976807e-18,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F3-latitude,8,duration_below_10_pre_sleep,0.8478597514893532,0.9609077183546004,FALSE,duration_below_10_pre_sleep,0.8478597514893532,0.9609077183546003,FALSE,-1.1102230246251565e-16,FALSE,TRUE
manuscript_prepared_data__chest__paired_common_sample,H01-F4-site-latitude-adequacy,8,duration_below_10_pre_sleep,0.19194762036174337,0.25100842662689515,FALSE,duration_below_10_pre_sleep,0.19194762036174337,0.25100842662689515,FALSE,0,FALSE,TRUE
