run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,model_name,estimation_stage,formula,engine,estimation_method,family,link,observations,log_likelihood,aic,converged,positive_definite_hessian,singular,max_gradient,warnings,error,status
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-639.985515060528,1289.971030121056,TRUE,TRUE,FALSE,1.50702135215397e-4,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-648.5719640600954,1319.1439281201908,TRUE,TRUE,FALSE,1.0516032489249485e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-646.0194421366799,1300.0388842733598,TRUE,TRUE,FALSE,1.206217348226346e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-652.369047109026,1324.738094218052,TRUE,TRUE,FALSE,1.050466380547732e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-645.5422198695397,1301.0844397390797,TRUE,TRUE,FALSE,1.0822986951097846e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-35.23662812897017,92.473256257940335,TRUE,TRUE,FALSE,4.60858018414001e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-50.00789947218641,108.01579894437282,TRUE,TRUE,FALSE,1.158170448434248e-5,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-39.12927242670376,98.25854485340751,TRUE,TRUE,FALSE,2.1336745703592896e-5,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-47.35683238845738,104.71366477691475,TRUE,TRUE,FALSE,1.6441958905488718e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-44.939233107333976,99.87846621466797,TRUE,TRUE,FALSE,1.554259654312773e-4,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-55.920266473324425,133.84053294664886,TRUE,TRUE,FALSE,3.695532768688281e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-56.70613610856837,121.41227221713676,TRUE,TRUE,FALSE,1.6200374375330284e-8,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-56.07733962213369,132.15467924426738,TRUE,TRUE,FALSE,1.886490963443066e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-57.35042449205304,124.70084898410607,TRUE,TRUE,FALSE,2.9402258405752946e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,640,-889.7405287432405,1803.481057486481,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,640,-897.6136474813285,1805.227294962657,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,640,-899.3242924436252,1820.6485848872503,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,640,-897.5661638933404,1807.132327786681,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),glmmTMB,maximum_likelihood,Tweedie,log,640,-896.7231740563792,1805.4463481127584,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,640,-889.7405287432405,1803.481057486481,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,640,-897.6136474813285,1805.227294962657,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,640,-899.3242924436252,1820.6485848872503,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,640,-897.5661638933404,1807.132327786681,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,592,-1164.046702852089,2352.093405704178,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,592,-1175.7768952685124,2361.5537905370247,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,592,-1172.3462671626717,2366.6925343253433,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,592,-1171.8564802778235,2355.712960555647,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),glmmTMB,maximum_likelihood,Tweedie,log,592,-1172.3713022473014,2356.742604494603,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,592,-1164.046702852089,2352.093405704178,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,592,-1175.7768952685124,2361.5537905370247,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,592,-1172.3462671626717,2366.6925343253433,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,592,-1171.8564802778235,2355.712960555647,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,615,-846.9171796357746,1715.8343592715491,TRUE,TRUE,FALSE,1.375610736431554e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,615,-851.2791933860427,1710.5583867720854,TRUE,TRUE,FALSE,5.798028723802418e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,615,-850.455999440817,1720.911998881634,TRUE,TRUE,FALSE,5.08975972479675e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,615,-851.2607901864197,1712.5215803728397,TRUE,TRUE,FALSE,6.195932655828074e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,615,-851.2791933860437,1712.5583867720875,FALSE,TRUE,TRUE,4.240291673340835e-5,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,615,-858.4106654156781,1738.821330831356,TRUE,TRUE,FALSE,1.6984813555609437e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,615,-856.1181112077454,1720.2362224154908,TRUE,TRUE,FALSE,4.488356353249401e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,615,-859.1881203284541,1738.3762406569083,TRUE,TRUE,FALSE,1.5120349416974932e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,615,-858.3951725162642,1726.7903450325284,TRUE,TRUE,FALSE,1.4506440493278203e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,621,-1353.1836622700298,2730.3673245400596,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,621,-1360.0463164710468,2730.0926329420936,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,621,-1354.1053840995155,2730.2107681990315,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,621,-1358.2126326449509,2728.4252652899017,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),glmmTMB,maximum_likelihood,Tweedie,log,621,-1359.3328727733203,2730.6657455466407,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,621,-1353.1836622700298,2730.3673245400596,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,621,-1360.0463164710468,2730.0926329420936,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,621,-1354.1053840995155,2730.2107681990315,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,621,-1358.2126326449509,2728.4252652899017,TRUE,TRUE,FALSE,,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-257.44357911492847,536.8871582298569,TRUE,TRUE,FALSE,1.2028067430946976e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-261.0767323349605,530.153464669921,TRUE,TRUE,FALSE,5.911715561524034e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-263.9539419407439,547.9078838814878,TRUE,TRUE,FALSE,1.9258550310041755e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-260.85172371403263,531.7034474280653,TRUE,TRUE,FALSE,1.4097167877480388e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-261.07673233496286,532.1534646699257,FALSE,TRUE,TRUE,6.603386282222345e-5,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-278.2935649696232,578.5871299392464,TRUE,TRUE,FALSE,6.7336713982513174e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-268.011533355431,544.023066710862,TRUE,TRUE,FALSE,2.5619328880566172e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-280.76901823133215,581.5380364626643,TRUE,TRUE,FALSE,5.6917315305327065e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-271.1298002654248,552.2596005308496,TRUE,TRUE,FALSE,6.962750376260374e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1313.4697565831505,2648.939513166301,TRUE,TRUE,FALSE,6.366462912410499e-8,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1329.46284105221,2666.92568210442,TRUE,TRUE,FALSE,1.7462298274040222e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1313.762976130855,2647.52595226171,TRUE,TRUE,FALSE,7.73070496506989e-8,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1322.7693768260103,2655.5387536520207,TRUE,TRUE,FALSE,1.7280399333685637e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1323.6530206379878,2657.3060412759755,TRUE,TRUE,FALSE,1.566536411701236e-4,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1319.9311771598796,2661.862354319759,TRUE,TRUE,FALSE,5.3796611609868705e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1332.9845395160462,2673.9690790320924,TRUE,TRUE,FALSE,9.299583325628192e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1318.2861107294218,2656.5722214588436,TRUE,TRUE,FALSE,6.098161975387484e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1328.093954849648,2666.187909699296,TRUE,TRUE,FALSE,1.623448042664677e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1244.579896235687,2511.1597924713747,TRUE,TRUE,FALSE,1.0436451702844352e-6,,,FITTED
