run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,site,participants,participant_days,observations,derivation_support_hours
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,THUAS,15,88,88,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,TUM,10,60,60,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,UCR,39,226,226,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA,20,113,113,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,IZTECH,17,103,103,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,KNUST,15,83,83,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,THUAS,15,94,94,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,TUM,10,60,60,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,UCR,39,226,226,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,BAUA,20,113,113,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,IZTECH,17,103,103,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,KNUST,15,83,83,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,THUAS,15,94,94,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,TUM,10,60,60,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,UCR,39,226,226,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,BAUA,20,113,113,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,IZTECH,17,103,103,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,KNUST,15,83,83,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,THUAS,15,94,94,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,TUM,10,60,60,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,UCR,39,226,226,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,BAUA,20,108,108,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,22,116,116,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,17,98,98,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,KNUST,15,79,79,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,THUAS,15,88,88,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM,10,57,57,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,UCR,39,225,225,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,BAUA,20,108,108,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,22,116,116,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,17,98,98,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,KNUST,15,79,79,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,THUAS,15,88,88,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,TUM,10,57,57,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,UCR,39,225,225,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA,20,108,108,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,22,116,116,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,17,98,98,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,KNUST,15,79,79,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,THUAS,15,88,88,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,TUM,10,57,57,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,UCR,39,225,225,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,BAUA,20,113,113,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,17,103,103,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,KNUST,15,83,83,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,THUAS,15,94,94,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,TUM,10,60,60,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,UCR,39,226,226,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,16,93,93,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,17,102,102,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,10,60,60,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,6,30,30,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,16,93,93,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,17,102,102,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,10,60,60,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,6,30,30,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,16,93,93,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,17,102,102,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,10,60,60,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,6,30,30,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA,16,93,93,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,IZTECH,17,102,102,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,RISE,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,THUAS,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,TUM,10,60,60,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,UCR,6,30,30,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,BAUA,16,79,79,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,FUSPCEU,22,111,111,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,IZTECH,17,98,98,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,RISE,13,74,74,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,THUAS,12,66,66,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,TUM,10,60,60,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,UCR,6,27,27,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,BAUA,16,88,88,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU,22,117,117,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,IZTECH,17,100,100,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,RISE,13,76,76,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,THUAS,13,70,70,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,TUM,10,59,59,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,UCR,6,28,28,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,BAUA,16,88,88,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,FUSPCEU,22,117,117,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,IZTECH,17,99,99,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,RISE,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,THUAS,13,72,72,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,TUM,10,60,60,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,UCR,6,30,30,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA,16,93,93,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,IZTECH,17,102,102,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,RISE,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,THUAS,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,TUM,10,60,60,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,UCR,6,30,30,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,BAUA,16,93,93,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,IZTECH,17,102,102,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,RISE,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,THUAS,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,TUM,10,60,60,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,UCR,6,30,30,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,BAUA,16,93,93,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,IZTECH,17,102,102,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,KNUST,15,77,77,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,RISE,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,THUAS,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,TUM,10,60,60,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,UCR,6,30,30,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,BAUA,16,85,85,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,22,116,116,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,17,95,95,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,KNUST,15,71,71,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,RISE,13,78,78,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,THUAS,13,72,72,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM,10,57,57,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,UCR,6,29,29,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,BAUA,16,85,85,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,22,116,116,
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,17,95,95,
