run_order,run_id,run_label,metric_order,metric_id,manuscript_name,analysis_unit,display_order,site,site_name,site_color,observations,participants,participant_days,represented_days
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,3,BAUA,Dortmund (DE),#DDCC77,106,18,106,106
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,4,MPI,Tübingen (DE),#DDCC77,150,26,150,150
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,6,FUSPCEU,Madrid (ES),#CC6677,127,23,127,127
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,9,KNUST,Kumasi (GH),#AA4499,80,15,80,80
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,1,RISE,Borås (SE),#88CCEE,74,13,74,74
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,2,THUAS,Delft (NL),#117733,66,12,66,66
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,3,BAUA,Dortmund (DE),#DDCC77,91,18,91,91
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,4,MPI,Tübingen (DE),#DDCC77,146,26,146,146
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,113,23,113,113
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,7,IZTECH,Izmir (TR),#332288,98,17,98,98
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,8,UCR,San José (CR),#44AA99,27,6,27,27
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,9,KNUST,Kumasi (GH),#AA4499,80,15,80,80
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,1,RISE,Borås (SE),#88CCEE,76,13,76,76
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,2,THUAS,Delft (NL),#117733,70,13,70,70
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,3,BAUA,Dortmund (DE),#DDCC77,101,18,101,101
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,4,MPI,Tübingen (DE),#DDCC77,145,26,145,145
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,5,TUM,Munich (DE),#DDCC77,59,10,59,59
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,121,23,121,121
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,7,IZTECH,Izmir (TR),#332288,100,17,100,100
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,8,UCR,San José (CR),#44AA99,28,6,28,28
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,9,KNUST,Kumasi (GH),#AA4499,80,15,80,80
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,2,THUAS,Delft (NL),#117733,72,13,72,72
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,3,BAUA,Dortmund (DE),#DDCC77,101,18,101,101
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,4,MPI,Tübingen (DE),#DDCC77,150,26,150,150
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,120,23,120,120
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,7,IZTECH,Izmir (TR),#332288,99,17,99,99
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,9,KNUST,Kumasi (GH),#AA4499,80,15,80,80
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,106,18,106,106
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,4,MPI,Tübingen (DE),#DDCC77,150,26,150,150
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,127,23,127,127
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,80,15,80,80
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,3,BAUA,Dortmund (DE),#DDCC77,106,18,106,106
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,4,MPI,Tübingen (DE),#DDCC77,150,26,150,150
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,127,23,127,127
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,9,KNUST,Kumasi (GH),#AA4499,80,15,80,80
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,3,BAUA,Dortmund (DE),#DDCC77,106,18,106,106
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,4,MPI,Tübingen (DE),#DDCC77,150,26,150,150
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,127,23,127,127
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,9,KNUST,Kumasi (GH),#AA4499,80,15,80,80
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,75,13,75,75
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,99,18,99,99
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,4,MPI,Tübingen (DE),#DDCC77,147,26,147,147
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,59,10,59,59
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,120,23,120,120
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,96,17,96,96
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,74,15,74,74
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,75,13,75,75
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,99,18,99,99
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,4,MPI,Tübingen (DE),#DDCC77,147,26,147,147
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,59,10,59,59
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,120,23,120,120
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,96,17,96,96
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,74,15,74,74
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,75,13,75,75
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,99,18,99,99
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,4,MPI,Tübingen (DE),#DDCC77,147,26,147,147
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,59,10,59,59
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,120,23,120,120
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,96,17,96,96
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,74,15,74,74
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,1,RISE,Borås (SE),#88CCEE,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,2,THUAS,Delft (NL),#117733,78,13,78,78
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,3,BAUA,Dortmund (DE),#DDCC77,106,18,106,106
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,4,MPI,Tübingen (DE),#DDCC77,150,26,150,150
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,127,23,127,127
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,9,KNUST,Kumasi (GH),#AA4499,80,15,80,80
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,1,RISE,Borås (SE),#88CCEE,74,13,74,74
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,2,THUAS,Delft (NL),#117733,65,13,65,65
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,3,BAUA,Dortmund (DE),#DDCC77,97,18,97,97
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,4,MPI,Tübingen (DE),#DDCC77,144,26,144,144
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,5,TUM,Munich (DE),#DDCC77,55,10,55,55
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,83,22,83,83
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,7,IZTECH,Izmir (TR),#332288,91,17,91,91
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,8,UCR,San José (CR),#44AA99,30,6,30,30
5,manuscript_prepared_data__glasses__all_available,Gap-timing-unaware near-eye sensitivity,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,9,KNUST,Kumasi (GH),#AA4499,48,12,48,48
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,1,RISE,Borås (SE),#88CCEE,16,16,,96
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,2,THUAS,Delft (NL),#117733,15,15,,94
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,3,BAUA,Dortmund (DE),#DDCC77,20,20,,113
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,5,TUM,Munich (DE),#DDCC77,10,10,,60
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,6,FUSPCEU,Madrid (ES),#CC6677,22,22,,122
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,7,IZTECH,Izmir (TR),#332288,17,17,,103
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,8,UCR,San José (CR),#44AA99,39,39,,226
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,1,interdaily_stability,Interdaily stability,participant,9,KNUST,Kumasi (GH),#AA4499,15,15,,83
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,1,RISE,Borås (SE),#88CCEE,16,16,,96
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,2,THUAS,Delft (NL),#117733,15,15,,94
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,3,BAUA,Dortmund (DE),#DDCC77,20,20,,113
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,5,TUM,Munich (DE),#DDCC77,10,10,,60
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,6,FUSPCEU,Madrid (ES),#CC6677,22,22,,122
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,7,IZTECH,Izmir (TR),#332288,17,17,,103
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,8,UCR,San José (CR),#44AA99,39,39,,226
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,2,intradaily_variability,Intradaily variability,participant,9,KNUST,Kumasi (GH),#AA4499,15,15,,83
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,96,16,96,96
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,2,THUAS,Delft (NL),#117733,94,15,94,94
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,113,20,113,113
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,103,17,103,103
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,8,UCR,San José (CR),#44AA99,226,39,226,226
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,3,daily_geometric_mean_medi,Mean melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,83,15,83,83
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,1,RISE,Borås (SE),#88CCEE,96,16,96,96
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,2,THUAS,Delft (NL),#117733,94,15,94,94
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,3,BAUA,Dortmund (DE),#DDCC77,113,20,113,113
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,122,22,122,122
6,manuscript_prepared_data__chest__all_available,Gap-timing-unaware chest supporting analysis,4,m10_mean_medi,Brightest 10 h mean,participant_day,7,IZTECH,Izmir (TR),#332288,103,17,103,103
