"relative_path","sha256_pre","bytes_pre","sha256_post","bytes_post","exact","expected_transition","coordination_evidence_only","status"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_provenance.png","76313b4b32bd8053e0af5f0f00ade66378be427931c3480addb1cf3817c6b3fa",56054,"76313b4b32bd8053e0af5f0f00ade66378be427931c3480addb1cf3817c6b3fa",56054,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_samples_primary.png","1ceb4dadfdbcf8dc672ae38a5587bb7cf19850b3ee020643535de210c91fcd77",97630,"1ceb4dadfdbcf8dc672ae38a5587bb7cf19850b3ee020643535de210c91fcd77",97630,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_sensitivities.png","1be710aa486cf5ef87ee1baafaf9e425ee912ee93f6becc27e5e82e5cdc6db00",134282,"1be710aa486cf5ef87ee1baafaf9e425ee912ee93f6becc27e5e82e5cdc6db00",134282,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_clip_top.png","e5b43c675378832ff3de3c08308260cd586f63243579291dfb8872b2d97e6b40",151832,"e5b43c675378832ff3de3c08308260cd586f63243579291dfb8872b2d97e6b40",151832,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_1440x1000_full.png","13f5fb794c55f2dd45f4e645ff813879d25da1a1742e9d2185660c50494e02e4",1515907,"13f5fb794c55f2dd45f4e645ff813879d25da1a1742e9d2185660c50494e02e4",1515907,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_170mm_diagnostics_chest.png","257f4123026d8de97f21ddde48b6f7a53f40a7b07528800c73894faef0cc061d",77194,"257f4123026d8de97f21ddde48b6f7a53f40a7b07528800c73894faef0cc061d",77194,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_170mm_diagnostics_near_eye.png","5c855eeb46c533c93cc90fe6df712063d188f1ebd74b7f72d205a0dd31c2db1a",72443,"5c855eeb46c533c93cc90fe6df712063d188f1ebd74b7f72d205a0dd31c2db1a",72443,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_170mm_paired_placement.png","ab7e69012b2d950a919cb468b048ed637308f10ca13071c43e7080296049f929",43661,"ab7e69012b2d950a919cb468b048ed637308f10ca13071c43e7080296049f929",43661,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_170mm_primary_effects.png","216a7e0a1f5faf65ea121315f7734285510357ef9ecc539e35f1ecca764359b1",46519,"216a7e0a1f5faf65ea121315f7734285510357ef9ecc539e35f1ecca764359b1",46519,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_diagnostics_chest.png","ae019a6424849e34c4de2676cb5374513f830687199bccb3ce4b7525d9a54594",78913,"ae019a6424849e34c4de2676cb5374513f830687199bccb3ce4b7525d9a54594",78913,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_diagnostics_near.png","1830c8f0c200cc2d808718c34548aa637aeada4b3b91cbfe271da2b778a1c143",73400,"1830c8f0c200cc2d808718c34548aa637aeada4b3b91cbfe271da2b778a1c143",73400,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_interactions.png","d48382ada1893523b611a1b5c64617c71d753fe6f6be0618c7fc03afac265329",87610,"d48382ada1893523b611a1b5c64617c71d753fe6f6be0618c7fc03afac265329",87610,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_interpretation.png","bd75dab4f1de84db95b1fd944878771a3c3fd9115d851c2b451b7a988c83933b",92544,"bd75dab4f1de84db95b1fd944878771a3c3fd9115d851c2b451b7a988c83933b",92544,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_metrics_formulas.png","9333b931b69a9abee791b88e986da39bb06f200cb52a2086d53772d6ae4660f3",95485,"9333b931b69a9abee791b88e986da39bb06f200cb52a2086d53772d6ae4660f3",95485,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_model_checks.png","c8f818ef02697bcb6481618af31c2a4e7d0d7cd1b795f528984f0be52b80f828",84221,"c8f818ef02697bcb6481618af31c2a4e7d0d7cd1b795f528984f0be52b80f828",84221,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_paired.png","c38e7ba454742eeec858b636788c5c679222bfc157cb8027f41681a1adeb7f8a",68686,"c38e7ba454742eeec858b636788c5c679222bfc157cb8027f41681a1adeb7f8a",68686,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_primary_chest.png","e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,"e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_primary.png","e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,"e3c86cd95a5e3ac2596518b3d852842e3bbaa081f4644e048befc8329f9dd954",76397,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_provenance.png","b02fcc24fadd5eeba1fc77f0518d7e6146a74d3dc7a14941cb8d4b65fea33850",61051,"b02fcc24fadd5eeba1fc77f0518d7e6146a74d3dc7a14941cb8d4b65fea33850",61051,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_samples.png","05bec0e00578766ee68db67d7c0d3c8ab84868379ae805b786f887f0767e4a7d",73155,"05bec0e00578766ee68db67d7c0d3c8ab84868379ae805b786f887f0767e4a7d",73155,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_sensitivities.png","4078300fcaf223cea343d8d568621c4a68855a3ff3cdd8076a40a41ea64487f0",86726,"4078300fcaf223cea343d8d568621c4a68855a3ff3cdd8076a40a41ea64487f0",86726,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_clip_top.png","ba5420aec380f03cb533bc20f6e8da912b7230b797144bf58741e2148f88b1cd",95186,"ba5420aec380f03cb533bc20f6e8da912b7230b797144bf58741e2148f88b1cd",95186,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_708x1000_full.png","e3a7da0d87ef9b9e9c6be347184a506d0327d7585acbf497bd4f9645da469ffa",1147987,"e3a7da0d87ef9b9e9c6be347184a506d0327d7585acbf497bd4f9645da469ffa",1147987,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_diagnostics.png","b6444c2e06013c7c981ce64b86d03e6a27a6d618d03203f0eb6f306ef6927644",36924,"b6444c2e06013c7c981ce64b86d03e6a27a6d618d03203f0eb6f306ef6927644",36924,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_formulas.png","37497467ccbf1a3a415554021540c4fcd39922278f1e462c412cf7b7c536e8ce",50716,"37497467ccbf1a3a415554021540c4fcd39922278f1e462c412cf7b7c536e8ce",50716,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_primary.png","66cb19f373fd44d11fee5c8d93bf0478719643b1482b4d77e694eecaa757a984",35907,"66cb19f373fd44d11fee5c8d93bf0478719643b1482b4d77e694eecaa757a984",35907,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_provenance.png","d9f54a6f3ec999c14226ee753b0f3c97f1d2e27f2b062a28ea2f130e1880169e",41401,"d9f54a6f3ec999c14226ee753b0f3c97f1d2e27f2b062a28ea2f130e1880169e",41401,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_sensitivities.png","37436a9f0925345f493715030e022884c5c5258bb495603afecd01f2c0688bfc",43991,"37436a9f0925345f493715030e022884c5c5258bb495603afecd01f2c0688bfc",43991,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_clip_top.png","3384de616bea3b3e2162170bad9544ba1443dcdedb9840c6530da0de7317307d",47683,"3384de616bea3b3e2162170bad9544ba1443dcdedb9840c6530da0de7317307d",47683,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_720x500_full.png","3c91d23a71629a5bf07cba3e9c6459af72f5e0eafaa3a985bd99c3127b3f2f68",1158699,"3c91d23a71629a5bf07cba3e9c6459af72f5e0eafaa3a985bd99c3127b3f2f68",1158699,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_qa_status.csv","b59f1ca55635315e22dc637aa347493a2f9f83c039447f72276790d3abec800a",2201,"b59f1ca55635315e22dc637aa347493a2f9f83c039447f72276790d3abec800a",2201,TRUE,FALSE,FALSE,"PASS"
"audit/hypotheses/H09/report018_order56_result_render/visual_screenshot_manifest.csv","b85237e2af753d9d5abdea92acbe775d57e21d6194f52c29bdd5af9d8da8396f",7908,"b85237e2af753d9d5abdea92acbe775d57e21d6194f52c29bdd5af9d8da8396f",7908,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/change_log.csv","734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42",212363,"734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42",212363,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/claim_provenance.csv","910ddeb476e08bf95ce53e238594f530ab2c30df0e21800bc6b664d77b83f095",15353,"910ddeb476e08bf95ce53e238594f530ab2c30df0e21800bc6b664d77b83f095",15353,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/decision_register.csv","7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6",147325,"7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6",147325,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/deviation_hypothesis_crosswalk.csv","ff1b99af72c778b668601d845f6b968cb8a4c845dc8b4687237df11de9ddd3f9",11230,"ff1b99af72c778b668601d845f6b968cb8a4c845dc8b4687237df11de9ddd3f9",11230,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/deviation_reader_dispositions.csv","0ae6f9d0ea161759d1a514c3c8ca7ac6869f5cf7634e7af8198224fa8b5cac6d",52495,"0ae6f9d0ea161759d1a514c3c8ca7ac6869f5cf7634e7af8198224fa8b5cac6d",52495,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/deviation_register.csv","87dfe055c5961f30d5dc68903c2af8389e14eab75398d0ee5d362473ce1ca131",63585,"87dfe055c5961f30d5dc68903c2af8389e14eab75398d0ee5d362473ce1ca131",63585,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/external_evidence_ledger.csv","c8d2f22123d016912daa7f0558ca2eada7933a2764f589cd50b91f5737772383",5735,"c8d2f22123d016912daa7f0558ca2eada7933a2764f589cd50b91f5737772383",5735,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/finding_register.csv","0b55b1044d8acbc2b291da0816a32bde68b24e6e6811d49451ff3bb40c78e45d",60649,"0b55b1044d8acbc2b291da0816a32bde68b24e6e6811d49451ff3bb40c78e45d",60649,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/hypothesis_comparison_status.csv","0d15bf069cac3e65b0120aade0ced08938a14378b76f233db33d67ec27cf0edd",7886,"0d15bf069cac3e65b0120aade0ced08938a14378b76f233db33d67ec27cf0edd",7886,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/hypothesis_contracts.csv","878d887ef9a1c48b1b364a7cab8a052c2220e3510eed18401c5819f09fdbf640",11710,"878d887ef9a1c48b1b364a7cab8a052c2220e3510eed18401c5819f09fdbf640",11710,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/hypothesis_data_sensitivity_comparisons.csv","604e79fdb020c611338f08a4fd6429a095cdc2c74ae34d1bad26f6e78f3eedc5",3575,"604e79fdb020c611338f08a4fd6429a095cdc2c74ae34d1bad26f6e78f3eedc5",3575,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/hypothesis_implementation_audit.csv","a9287d8bfa569a2824194b0e093197c7f7ce972ac7d97ebea0498393b2adf481",3832,"a9287d8bfa569a2824194b0e093197c7f7ce972ac7d97ebea0498393b2adf481",3832,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/hypothesis_result_comparisons.csv","c489f1232293ab959b687cf1b4aeaefbf07e92cdca00568dc1f26207a10f911a",5248,"c489f1232293ab959b687cf1b4aeaefbf07e92cdca00568dc1f26207a10f911a",5248,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/hypothesis_stage_gates.csv","1a5f9d70db3d315367368197d91c2406621b773d3c1c4bf0e78a808965875820",4579,"1a5f9d70db3d315367368197d91c2406621b773d3c1c4bf0e78a808965875820",4579,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/metric_validity.csv","b3016e2f56109444c3cd7ad8f73a1e6928592ac05c5e05fd3407cf870faa0b71",29732,"b3016e2f56109444c3cd7ad8f73a1e6928592ac05c5e05fd3407cf870faa0b71",29732,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/result_differences.csv","b1a43d15d27130f541e71f3cc185628a65aa3af4488d46d1a3058c4fb331015c",34472,"b1a43d15d27130f541e71f3cc185628a65aa3af4488d46d1a3058c4fb331015c",34472,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/reviewer_feedback_disposition.csv","5ebb863dd2671ef468d9e3b5a0d5bed0720337480be4188a2da98099a89e7fac",8094,"5ebb863dd2671ef468d9e3b5a0d5bed0720337480be4188a2da98099a89e7fac",8094,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/sample_flow.csv","57d969a093dbbc66bc0f9f98a24d2d74242248a48caf42e1d76ac23577fadd30",34820,"57d969a093dbbc66bc0f9f98a24d2d74242248a48caf42e1d76ac23577fadd30",34820,TRUE,FALSE,FALSE,"PASS"
"audit/ledgers/software_versions.csv","9171aced04d33a348f3a4ba29f67953b30e0cefa71d9c424f916e233a5376f92",6140,"9171aced04d33a348f3a4ba29f67953b30e0cefa71d9c424f916e233a5376f92",6140,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/coordination_matrix.csv","fe39920333934c30552698e98d370b47ce284c3814430123eda6c45867386e70",36418,"d171f7c241b1c2a28a3005bf8a48f6f04ce882d1732b9ddbebd155e21c7ea6ba",36788,FALSE,FALSE,TRUE,"PASS"
"audit/report_harmonization/deviation_link_plan.csv","89ff952248bedb7ad7b9ce1a0652ec0046c99ea34e52832778a4f17ec2176051",8748,"89ff952248bedb7ad7b9ce1a0652ec0046c99ea34e52832778a4f17ec2176051",8748,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/owner_orders/56_h09_result_report018_render.md","6af0122bbe33399ac1d90351c06d538c163e6e472410800ba4b8750dbc169854",10028,"6af0122bbe33399ac1d90351c06d538c163e6e472410800ba4b8750dbc169854",10028,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/owner_orders/56a_h09_consolidated_figure_typography_repair_and_result_rerender.md","7515c2539bb2841bf18af3293bfaff1820494a145381db696db6a2a72220b635",11137,"7515c2539bb2841bf18af3293bfaff1820494a145381db696db6a2a72220b635",11137,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/phase4_corpus_manifest.csv","73f1a371f8352f1baf69d38f1613de1a662112642370b0cc89798b4d6d469334",11937,"73f1a371f8352f1baf69d38f1613de1a662112642370b0cc89798b4d6d469334",11937,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/phase4_gt_source_audit.csv","2c265f89e48e98f3575fb2032f5523cf649a6d8356f7667cf68f451bb6f49921",60870,"2c265f89e48e98f3575fb2032f5523cf649a6d8356f7667cf68f451bb6f49921",60870,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/report018_h09_order56_consolidated_display_repair_concurrence_manifest.csv","23c38a47b6d177218f734ac2f09b3ad4f36bc67627da5891941b8a5203ba0265",4123,"23c38a47b6d177218f734ac2f09b3ad4f36bc67627da5891941b8a5203ba0265",4123,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/report018_h09_order56_consolidated_display_repair_concurrence.md","d874576ef3250e139dfc65b68af54742cb0f0ccc444cd1ec19cfbf3b5115d192",13031,"d874576ef3250e139dfc65b68af54742cb0f0ccc444cd1ec19cfbf3b5115d192",13031,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/report018_h09_order56_dispatch_manifest.csv","e7ccebebc2c8da84908556c0f26dce22b81cff5be47e7c2899a6877014615442",7235,"e7ccebebc2c8da84908556c0f26dce22b81cff5be47e7c2899a6877014615442",7235,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/report018_h09_order56_stopped_independent_acceptance_manifest.csv","02dcf6491b22fa154a7036c6badb4f0ea510f54978f92665210cf9dfd43029f5",6637,"02dcf6491b22fa154a7036c6badb4f0ea510f54978f92665210cf9dfd43029f5",6637,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/report018_h09_order56_stopped_independent_acceptance.md","1c470541bcd7a125a7332d256389f4b5776075b5923de6f88019c5d0c5b75c28",4643,"1c470541bcd7a125a7332d256389f4b5776075b5923de6f88019c5d0c5b75c28",4643,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/report018_h09_order56_stopped_independent_verification.csv","c840236e8c5c84465c1ae3147aaa99b5c8cc36c9124734b872701ca84a2029aa",2170,"c840236e8c5c84465c1ae3147aaa99b5c8cc36c9124734b872701ca84a2029aa",2170,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/report018_h09_result_release_manifest.csv","51feb12b928136c0816b626985524f3052fc3dfde66a759db345c0574ca38c5b",6805,"51feb12b928136c0816b626985524f3052fc3dfde66a759db345c0574ca38c5b",6805,TRUE,FALSE,FALSE,"PASS"
"audit/report_harmonization/report018_h09_result_release.md","68482d5bb752dc2a47f5b666cb7c8e3ca5289488a442f43d50cf55012b56103c",10380,"68482d5bb752dc2a47f5b666cb7c8e3ca5289488a442f43d50cf55012b56103c",10380,TRUE,FALSE,FALSE,"PASS"
"config/metric_display_registry.csv","c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0",3203,"c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0",3203,TRUE,FALSE,FALSE,"PASS"
"config/site_display_registry.csv","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,"3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,TRUE,FALSE,FALSE,"PASS"
"notebooks/hypotheses/H08.qmd","1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1",44031,"1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1",44031,TRUE,FALSE,FALSE,"PASS"
"notebooks/hypotheses/H09.qmd","c738a4365d01497030a260691ceff35fd5c2dab478148fd28676e27981e203c6",36970,"c738a4365d01497030a260691ceff35fd5c2dab478148fd28676e27981e203c6",36970,TRUE,FALSE,FALSE,"PASS"
"notebooks/preregistration_deviations.qmd","b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d",94061,"b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d",94061,TRUE,FALSE,FALSE,"PASS"
"renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,TRUE,FALSE,FALSE,"PASS"
"renv/activate.R","51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6",39946,"51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6",39946,TRUE,FALSE,FALSE,"PASS"
"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","c7a320367e0115aee221a3a6ba5228a9a27ba55f734bd07881455b3159cebf56",9753,"c7a320367e0115aee221a3a6ba5228a9a27ba55f734bd07881455b3159cebf56",9753,TRUE,FALSE,FALSE,"PASS"
"scripts/hypotheses/H09/build_h09_stage3_manifest.R","81a2c488ef399350489c27897729a9e0ea5879ebb5fc09f7c7afd6d8189c79c5",6987,"81a2c488ef399350489c27897729a9e0ea5879ebb5fc09f7c7afd6d8189c79c5",6987,TRUE,FALSE,FALSE,"PASS"
"scripts/hypotheses/H09/finalize_h09_figure_qa.R","8898f49aa1d39bbc52db292309144fb9267adee3cfed65a4144099ef17720f4c",1792,"8898f49aa1d39bbc52db292309144fb9267adee3cfed65a4144099ef17720f4c",1792,TRUE,FALSE,FALSE,"PASS"
"scripts/hypotheses/H09/h09_contract.R","458dc3c08f0cd74acecc790d30226d930839b3f8f252a3018085e35611de3cd1",16374,"458dc3c08f0cd74acecc790d30226d930839b3f8f252a3018085e35611de3cd1",16374,TRUE,FALSE,FALSE,"PASS"
"scripts/hypotheses/H09/h09_modeling.R","503e13bd955d4b0dc3fc1ee449eca31e681ad88cf029f70f6ab603dd523f8dc8",40104,"503e13bd955d4b0dc3fc1ee449eca31e681ad88cf029f70f6ab603dd523f8dc8",40104,TRUE,FALSE,FALSE,"PASS"
"scripts/hypotheses/H09/reseal_h09_metric011.R","656ed6450ecf94cc13d8303d1e0344f974b6342d41010bab4e90f06346a6acee",21911,"656ed6450ecf94cc13d8303d1e0344f974b6342d41010bab4e90f06346a6acee",21911,TRUE,FALSE,FALSE,"PASS"
"scripts/hypotheses/H09/run_h09_stage2.R","4711057eacebdfc7ee9295d9f895e8ab73f60c0f7a51d0b03ea61459b7ac611c",92080,"4711057eacebdfc7ee9295d9f895e8ab73f60c0f7a51d0b03ea61459b7ac611c",92080,TRUE,FALSE,FALSE,"PASS"
"scripts/pipeline/hypothesis_preparation_provenance_contract.R","6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026",13175,"6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026",13175,TRUE,FALSE,FALSE,"PASS"
"scripts/pipeline/p_value_display.R","ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2",1750,"ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2",1750,TRUE,FALSE,FALSE,"PASS"
"scripts/report_harmonization/check_h09_order56_stopped_acceptance.R","40807ca7788272984227b7afcea33ae509f0ace89d26862bf2e4f3e27ddcbaa2",13213,"40807ca7788272984227b7afcea33ae509f0ace89d26862bf2e4f3e27ddcbaa2",13213,TRUE,FALSE,FALSE,"PASS"
"scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453,"28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453,TRUE,FALSE,FALSE,"PASS"
"scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747,"7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747,TRUE,FALSE,FALSE,"PASS"
"tests/hypotheses/H09/test_h09_metric011_reseal.R","6685649ecd95067bcfb475fc4fee8d48b1728fcea7c6976b1371c588a178e503",8925,"6685649ecd95067bcfb475fc4fee8d48b1728fcea7c6976b1371c588a178e503",8925,TRUE,FALSE,FALSE,"PASS"
"tests/hypotheses/H09/test_h09_preparation_report.R","9a243e391de7069179fcd0ccb7cc6813a5e779b1ae1bf7fcb52706349553dfe7",12824,"9a243e391de7069179fcd0ccb7cc6813a5e779b1ae1bf7fcb52706349553dfe7",12824,TRUE,FALSE,FALSE,"PASS"
"tests/hypotheses/H09/test_h09_stage2.R","df354fd860cc1bde914a04ef1f14f9c390093b564eca52b91194cfface1f9d9f",16378,"df354fd860cc1bde914a04ef1f14f9c390093b564eca52b91194cfface1f9d9f",16378,TRUE,FALSE,FALSE,"PASS"
"tests/hypotheses/H09/test_h09_stage3_reader_report.R","a0309e55d305b13be7571e404eb9650154f0ffc494c44b4512c833aa579d2bd1",17786,"a0309e55d305b13be7571e404eb9650154f0ffc494c44b4512c833aa579d2bd1",17786,TRUE,FALSE,FALSE,"PASS"
