site,Id,position,local_date,profile_variant,measurement_construct,expected_real_minutes,valid_medi_real_minutes,valid_light_real_minutes,diary_state_domain_complete,unknown_diary_state_real_minutes,daily_ordinary_support,daily_profile_support,daily_geometric_mean_medi_lx,m10_mean_medi_lx,m10_midpoint_clock_minute,m10_onset_clock_minute,m10_offset_clock_minute,l10_mean_medi_lx,l10_midpoint_clock_minute,l10_onset_clock_minute,l10_offset_clock_minute,duration_above_1000_h,duration_above_250_full_day_h,longest_bout_above_250_observed_h,longest_bout_above_250_observed_lower_bound_h,longest_bout_above_250_possible_h,longest_bout_above_250_possible_upper_bound_h,longest_bout_above_250_exact_only_sensitivity_h,longest_bout_above_250_h,longest_bout_above_250_exact_identifiable,longest_bout_above_250_censored,longest_bout_above_250_missing_invalid_breaks_runs,longest_bout_above_250_estimate_interpretation,longest_bout_above_250_onset_utc,longest_bout_above_250_offset_utc,longest_bout_above_250_winner_selection_rule,longest_bout_above_250_day_boundary_contact,longest_bout_above_250_selected_winner_day_boundary_contact,longest_bout_above_250_any_winning_run_day_boundary_contact,longest_bout_above_250_censor_reason,first_timing_above_250_clock_minute,last_timing_above_250_clock_minute,mean_timing_above_250_clock_minute,dose_observed_medi_lx_h,dose_corrected_medi_lx_h,dose_correction_factor,dose_relevance_coverage,mder,mder_medi_integral_lx_h,mder_light_integral_lx_h,mder_ordinary_paired_coverage,mder_medi_profile_coverage,mder_light_profile_coverage,mder_minimum_support,mder_passes_ordinary_paired_support,mder_passes_medi_profile_support,mder_passes_light_profile_support,mder_support_threshold_enforced,mder_ratio_scaled_or_weighted,mder_estimable,mder_failure_reason,duration_above_250_wake_h,duration_below_10_pre_sleep_h,duration_below_1_sleep_environment_h,serial,file.name,source_modality,source_repository,source_commit,source_doi,source_sha256,approved_anomalous_day,passes_registered_90pct_support,mder_descending_rank_within_position
KNUST,KNUST_S014,chest,2025-01-22,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1437,1437,TRUE,0,0.9979166666666667,0.9995816265208337,0.8109541915199189,5.935823436442574,777,477,1077,0,142,1282,442,1.2166666666666666,1.35,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-22T09:43:00Z,2025-01-22T10:12:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,478,1219,654.536861812178,13052.686555555569,13058.149739093387,1.0004185485887955,0.9995816265208337,0.888981999846507,13052.686555555572,14682.734361111101,0.9979166666666667,0.9995816265208337,0.9994334979134504,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1.3333333333333333,2.7,7.65,2962,KNUST_S014_c_actlumus_Log_2962_20250127110335762,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,37
KNUST,KNUST_S014,chest,2025-01-23,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1400,1400,TRUE,0,0.9722222222222222,0.9689795438714243,3.2702030876227135,41.97468958869727,859,559,1159,0.08963520760033944,196,1336,496,0.85,1.55,0.4,0.4,0.6666666666666666,0.6666666666666666,,0.4,FALSE,TRUE,TRUE,observed_lower_bound,2025-01-23T09:46:00Z,2025-01-23T10:10:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,937,698.1708039941107,14192.54447222221,14646.897926779604,1.0320135304452742,0.9689795438714243,0.8870974092355599,14192.544472222226,15998.856861111108,0.9722222222222222,0.9689795438714243,0.9712847091206683,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1.55,1.4666666666666666,6,2962,KNUST_S014_c_actlumus_Log_2962_20250127110335762,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,38
KNUST,KNUST_S014,chest,2025-01-24,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1415,1415,TRUE,0,0.9826388888888888,0.9454988709040338,0.5064261265909049,3.491393796206213,987,687,1287,0.007523245725185548,250,1390,550,0,0.3,0.06666666666666667,0.06666666666666667,0.4,0.4,,0.06666666666666667,FALSE,TRUE,TRUE,observed_lower_bound,2025-01-24T13:08:00Z,2025-01-24T13:12:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,776,1081,821.1607284858264,311.65988888888904,329.6248133970769,1.0576427225596317,0.9454988709040338,0.8729410552795335,311.65988888888876,357.02283333333304,0.9826388888888888,0.9454988709040338,0.9508493991364174,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.3,2.466666666666667,7.616666666666666,2962,KNUST_S014_c_actlumus_Log_2962_20250127110335762,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,48
KNUST,KNUST_S014,chest,2025-01-25,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1439,1439,TRUE,0,0.9993055555555556,0.9980978384752591,1.4771703593620766,18.734919711479787,792,492,1092,0.0036702895335709584,196,1336,496,0.65,0.8666666666666667,0.3,0.3,0.3333333333333333,0.3333333333333333,,0.3,FALSE,TRUE,TRUE,observed_lower_bound,2025-01-25T14:57:00Z,2025-01-25T15:15:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,503,1191,724.7954724845379,5015.26680555555,5024.824834023391,1.0019057866387595,0.9980978384752591,0.849155598859843,5015.26680555556,5906.181166666666,0.9993055555555556,0.9980978384752591,0.9981710179697244,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.8166666666666667,1.5333333333333334,8.5,2962,KNUST_S014_c_actlumus_Log_2962_20250127110335762,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,58
KNUST,KNUST_S014,chest,2025-01-26,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,0.3757006398726145,2.2872212247252284,1020,720,1320,0,250,1390,550,0.5,0.5666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-26T16:38:00Z,2025-01-26T16:58:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,637,1034,983.1101121742422,1635.7997222222218,1635.7997222222218,1,1,0.8968734279834208,1635.7997222222223,1823.891388888891,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.5666666666666667,1.9666666666666666,7.5,2962,KNUST_S014_c_actlumus_Log_2962_20250127110335762,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,28
KNUST,KNUST_S015,chest,2025-01-28,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1292,1292,TRUE,0,0.8972222222222223,0.9917232860718302,11.029652251102556,154.4950872831571,852,552,1152,0.15124348823025455,129,1269,429,0.7166666666666667,2.433333333333333,0.6833333333333333,0.6833333333333333,2.466666666666667,2.466666666666667,,0.6833333333333333,FALSE,TRUE,TRUE,observed_lower_bound,2025-01-28T12:27:00Z,2025-01-28T13:08:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,423,970,634.1973474626644,4933.306333333323,4974.478670228587,1.0083457896415375,0.9917232860718302,0.8782631282326299,4933.306333333326,5617.116527777785,0.8972222222222223,0.9917232860718302,0.98806499426235594,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2.433333333333333,,5.216666666666667,2962,KNUST_S015_c_actlumus_Log_2962_20250203122855822,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,FALSE,45
KNUST,KNUST_S015,chest,2025-01-29,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1367,1367,TRUE,0,0.9493055555555555,0.9679179081068391,8.495715028658593,316.2169375452579,758,458,1058,6.897309356508341e-4,64,1204,364,2.35,3.8666666666666667,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-29T14:04:00Z,2025-01-29T14:59:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,458,1085,723.6084092719942,27820.127361111114,28742.2384978131,1.0331454678381875,0.9679179081068391,0.8416962331579187,27820.127361111103,33052.45558333335,0.9493055555555555,0.9679179081068391,0.9664285578281753,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,3.8666666666666667,,6.5,2962,KNUST_S015_c_actlumus_Log_2962_20250203122855822,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,61
KNUST,KNUST_S015,chest,2025-01-30,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1439,1439,TRUE,0,0.9993055555555556,0.999894315214909,4.580585166128601,135.41286889636413,766,466,1066,0,149,1289,449,0.7833333333333333,1.55,0.25,0.25,0.25,0.25,0.25,0.25,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-30T07:51:00Z,2025-01-30T08:06:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,471,1032,680.6295320798457,12392.782055555532,12394.09192249676,1.0001056959555454,0.999894315214909,0.8603679379360628,12392.782055555566,14404.049138888902,0.9993055555555556,0.999894315214909,0.9998721386538543,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1.55,0.85,7.4,2962,KNUST_S015_c_actlumus_Log_2962_20250203122855822,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,53
KNUST,KNUST_S015,chest,2025-01-31,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1320,1320,TRUE,0,0.9166666666666666,0.968395475657754,3.34365595858893,222.19553202309157,780,480,1080,0,55,1195,355,1.9666666666666666,3.816666666666667,1,1,1.5333333333333334,1.5333333333333334,,1,FALSE,TRUE,TRUE,observed_lower_bound,2025-01-31T08:02:00Z,2025-01-31T09:02:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,480,,724.5379727361421,16080.260416666648,16605.055290809374,1.032635968606503,0.968395475657754,0.9035320389921022,16080.260416666672,17797.111472222216,0.9166666666666666,0.968395475657754,0.9634934643967125,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,3.816666666666667,,6.916666666666667,2962,KNUST_S015_c_actlumus_Log_2962_20250203122855822,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,24
KNUST,KNUST_S015,chest,2025-02-01,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1301,1301,TRUE,0,0.9034722222222222,0.7943549137985889,2.3388208344380774,28.038516487051826,908,608,1208,0,159,1299,459,1.5,2.7,0.48333333333333334,0.48333333333333334,1.5166666666666666,1.5166666666666666,,0.48333333333333334,FALSE,TRUE,TRUE,observed_lower_bound,2025-02-01T09:02:00Z,2025-02-01T09:31:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,487,1001,713.9667340046208,23172.6733611111,,1.2588831297310423,0.7943549137985889,,23172.673361111127,25975.98866666667,0.9034722222222222,0.7943549137985889,0.7885247351552724,0.8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,below_medi_profile_support,2.7,1.05,9.216666666666667,2962,KNUST_S015_c_actlumus_Log_2962_20250203122855822,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,FALSE,
KNUST,KNUST_S001,glasses,2024-10-08,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,1.5551873477206322,47.07256827211683,743,443,1043,0.001283959431154516,115,1255,415,0.7,0.8166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,TRUE,FALSE,TRUE,observed_lower_bound,2024-10-08T15:19:00Z,2024-10-08T15:50:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,694,949,883.3162086079284,5462.853083333333,5462.853083333333,1,1,0.8734161628304894,5462.853083333331,6254.582083333336,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.8166666666666667,2.966666666666667,9.8,2962,KNUST_S001_h_actlumus_Log_2962_20241014112817666,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,TRUE,21
KNUST,KNUST_S001,glasses,2024-10-09,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,0.9168191689076847,21.744490603590133,817,517,1117,0,88,1228,388,0.43333333333333335,0.48333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,TRUE,FALSE,TRUE,observed_lower_bound,2024-10-09T08:41:00Z,2024-10-09T09:01:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,521,751,569.8395847766341,3372.562138888888,3372.562138888888,1,1,0.8921917763846607,3372.562138888888,3780.0865555555592,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.48333333333333334,1.95,12,2962,KNUST_S001_h_actlumus_Log_2962_20241014112817666,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,TRUE,13
KNUST,KNUST_S001,glasses,2024-10-11,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1214,1214,TRUE,0,0.8430555555555556,0.7604345570988785,2.6023958553064044,18.444000132098104,554,254,854,7.397642437383667e-4,73,1213,373,0.6166666666666667,0.9666666666666667,0.26666666666666666,0.26666666666666666,1.7666666666666666,1.7666666666666666,,0.26666666666666666,FALSE,TRUE,TRUE,observed_lower_bound,2024-10-11T08:41:00Z,2024-10-11T08:57:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,965,,3294.706111111108,,1.315037554073139,0.7604345570988785,,3294.706111111109,3786.6719722222215,0.8430555555555556,0.7604345570988785,0.7623939986729535,0.8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,below_medi_profile_support,,3,7.15,2962,KNUST_S001_h_actlumus_Log_2962_20241014112817666,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,FALSE,
KNUST,KNUST_S001,glasses,2024-10-12,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1320,1320,TRUE,0,0.9166666666666666,0.7400426365188559,0.23674315759838657,0.7698874220751044,1110,810,1410,0,260,1400,560,0.23333333333333334,0.38333333333333336,0.21666666666666667,0.21666666666666667,1.2,1.2,,0.21666666666666667,FALSE,TRUE,TRUE,observed_lower_bound,2024-10-12T12:07:00Z,2024-10-12T12:20:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,711,,,686.035472222223,,1.3512734951380339,0.7400426365188559,,686.0354722222226,790.2036388888891,0.9166666666666666,0.7400426365188559,0.750490426460363,0.8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,below_medi_profile_support,0.38333333333333336,2.5166666666666666,10,2962,KNUST_S001_h_actlumus_Log_2962_20241014112817666,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,FALSE,
KNUST,KNUST_S001,glasses,2024-10-13,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1420,1420,TRUE,0,0.9861111111111112,0.9717647210137587,0.2166131157013895,1.5456444727046315,874,574,1174,4.163336342344337e-17,201,1341,501,0,0,0,0,0.3333333333333333,0.3333333333333333,,0,FALSE,TRUE,TRUE,observed_lower_bound,,,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,,,64.52472222222227,66.39953151922326,1.0290556740491525,0.9717647210137587,0.7920191512003085,64.52472222222221,81.46863888888888,0.9861111111111112,0.9717647210137587,0.9694842092370761,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0,3,10.65,2962,KNUST_S001_h_actlumus_Log_2962_20241014112817666,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,TRUE,59
KNUST,KNUST_S002,glasses,2024-10-15,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1325,1325,TRUE,0,0.9201388888888888,0.7987479758289204,0.4199554408609867,6.928869680173874,758,458,1058,0,3,1143,303,0,0,0,0,1.4833333333333334,1.4833333333333334,,0,FALSE,TRUE,TRUE,observed_lower_bound,,,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,,,118.86702777777785,,1.2519593542158594,0.7987479758289204,,118.86702777777788,148.2691666666666,0.9201388888888888,0.7987479758289204,0.7998757627538731,0.8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,below_medi_profile_support,0,3,9.05,2962,KNUST_S002_h_actlumus_Log_2962_20241021090741933,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,FALSE,
KNUST,KNUST_S002,glasses,2024-10-16,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1292,1292,TRUE,0,0.8972222222222223,0.9431331039499493,0.6019050524707639,10.173150341742774,872,572,1172,0,235,1375,535,0.36666666666666664,1.6833333333333333,0.4666666666666667,0.4666666666666667,2.3666666666666667,2.3666666666666667,,0.4666666666666667,FALSE,TRUE,TRUE,observed_lower_bound,2024-10-16T12:34:00Z,2024-10-16T13:02:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,610,,753.0730284729074,1847.778944444445,1959.1921190187636,1.0602957268829667,0.9431331039499493,0.937947401826707,1847.7789444444445,1970.0240555555545,0.8972222222222223,0.9431331039499493,0.9336822734838693,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1.6833333333333333,,11.25,2962,KNUST_S002_h_actlumus_Log_2962_20241021090741933,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,FALSE,6
KNUST,KNUST_S002,glasses,2024-10-17,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1278,1278,TRUE,0,0.8875,0.8591976454193971,0.3105963052781675,1.3390828973496598,824,524,1124,0.009861111434425474,183,1323,483,0.8333333333333334,0.8666666666666667,0.31666666666666665,0.31666666666666665,1.6,1.6,,0.31666666666666665,FALSE,TRUE,TRUE,observed_lower_bound,2024-10-17T12:48:00Z,2024-10-17T13:07:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,786,661.1774633570112,4956.014166666665,5768.188720125627,1.1638765601037855,0.8591976454193971,0.9615078440866806,4956.014166666669,5154.418861111112,0.8875,0.8591976454193971,0.860860176830741,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,2.95,8.833333333333334,2962,KNUST_S002_h_actlumus_Log_2962_20241021090741933,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,FALSE,4
KNUST,KNUST_S002,glasses,2024-10-18,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1300,1300,TRUE,0,0.9027777777777778,0.9932540224332695,1.2954196373398301,69.83030296542213,645,345,945,0,156,1296,456,2.8333333333333335,4.7,1.7666666666666666,1.7666666666666666,1.9166666666666667,1.9166666666666667,,1.7666666666666666,FALSE,TRUE,TRUE,observed_lower_bound,2024-10-18T12:58:00Z,2024-10-18T14:44:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,914,763.3541152323842,5947.551027777781,5987.945574292762,1.0067917948625107,0.9932540224332695,0.7423625861231677,5947.551027777779,8011.6524444444485,0.9027777777777778,0.9932540224332695,0.9918207134747927,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,4.7,2.65,8.8,2962,KNUST_S002_h_actlumus_Log_2962_20241021090741933,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,TRUE,66
KNUST,KNUST_S002,glasses,2024-10-19,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1363,1363,TRUE,0,0.9465277777777777,0.9933531997052693,0.0964845057150236,0.28101485887294875,722,422,1022,-5.551115123125783e-17,215,1355,515,0.36666666666666664,0.5166666666666667,0.35,0.35,0.8333333333333334,0.8333333333333334,,0.35,FALSE,TRUE,TRUE,observed_lower_bound,2024-10-19T09:09:00Z,2024-10-19T09:30:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,578,561.225630588168,1533.1698333333325,1543.4286956424244,1.00669127586915,0.9933531997052693,0.8864011514679525,1533.1698333333322,1729.65686111111,0.9465277777777777,0.9933531997052693,0.992163211286757,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.5166666666666667,2.6666666666666665,8.833333333333334,2962,KNUST_S002_h_actlumus_Log_2962_20241021090741933,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,TRUE,17
KNUST,KNUST_S002,glasses,2024-10-20,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1427,1427,TRUE,0,0.9909722222222223,0.9990364982749252,0.031229776211437132,0.09361425926801817,710,410,1010,-5.551115123125783e-17,1438,1138,298,0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.21666666666666667,0.21666666666666667,,0.03333333333333333,FALSE,TRUE,TRUE,observed_lower_bound,2024-10-20T11:46:00Z,2024-10-20T11:48:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,706,719,710.2495581704185,48.95961111111112,49.00682927565866,1.0009644309559644,0.9990364982749252,0.929217853591775,48.95961111111113,52.68905555555556,0.9909722222222223,0.9990364982749252,0.9989374540107063,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.06666666666666667,3,9.416666666666666,2962,KNUST_S002_h_actlumus_Log_2962_20241021090741933,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,TRUE,8
KNUST,KNUST_S003,glasses,2024-10-22,pooled,hybrid_near_eye_wake_and_bedside_sleep_environment,1440,1310,1310,TRUE,0,0.9097222222222222,0.9744943931666807,1.402214600076057,36.98498889079345,706,406,1006,0,61,1201,361,0.9833333333333333,1.25,0.55,0.55,1.8,1.8,,0.55,FALSE,TRUE,TRUE,observed_lower_bound,2024-10-22T07:44:00Z,2024-10-22T08:17:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,464,957,719.7693576269144,4239.814138888888,4350.783512577579,1.0261731694016598,0.9744943931666807,0.9231731325680845,4239.814138888891,4592.653305555556,0.9097222222222222,0.9744943931666807,0.9670859272795622,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1.25,,8.833333333333334,2962,KNUST_S003_h_actlumus_Log_2962_2024102809425943,light_glasses,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,405d423f4a322fb66d0fc1225456a2456404d4f9ab42a209e31e27c1ebe7e0e9,FALSE,TRUE,10
