frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,predictor_value,linear_prediction,spline_prediction,linear_anchored,spline_anchored,anchored_departure_hour
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-2.280250965250147,13.148203215431613,13.159238206889011,-0.20455318300236414,-0.19194896063946487,0.012604222362899264
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-2.2302137628689285,13.15265002375775,13.161397460225459,-0.20010637467622594,-0.18978970730301725,0.010316667373208688
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-2.18017656048771,13.157096832083889,13.163596025845418,-0.19565956635008774,-0.18759114168305757,0.008068424667030172
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-2.130139358106492,13.161543640410029,13.165837480010058,-0.19121275802394777,-0.18534968751841774,0.0058630705055300325
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-2.0801021557252732,13.165990448736167,13.168125398980543,-0.18676594969780957,-0.1830617685479332,0.003704181149876362
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-2.0300649533440547,13.170437257062305,13.170463359018035,-0.18231914137167138,-0.18072380851044123,0.0015953328612301476
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.9800277509628361,13.174884065388444,13.172854936383702,-0.17787233304553318,-0.1783322311447737,-4.5989809924051883e-4
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.9299905485816176,13.179330873714582,13.175303707338712,-0.17342552471939499,-0.1758834601897643,-0.0024579354703693213
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.8799533462003992,13.18377768204072,13.177813248144222,-0.1689787163932568,-0.17337391938425384,-0.004395202990997049
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.8299161438191809,13.188224490366858,13.180387135061402,-0.1645319080671186,-0.1708000324670742,-0.00626812439995561
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.7798789414379623,13.192671298692996,13.18302894435142,-0.1600850997409804,-0.16815822317705553,-0.008073123436075136
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.7298417390567438,13.197118107019135,13.185742252275437,-0.1556382914148422,-0.16544491525303862,-0.009806623838196415
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.6798045366755252,13.201564915345273,13.188530635094617,-0.151191483088704,-0.1626565324338589,-0.01146504934515491
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.6297673342943069,13.206011723671411,13.191397669070131,-0.1467446747625658,-0.15978949845834478,-0.013044823695778973
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.5797301319130883,13.21045853199755,13.194346930463139,-0.1422978664364276,-0.156840237065337,-0.014542370628909396
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.52969292953187,13.21490534032369,13.197381995534808,-0.13785105811028764,-0.1538051719936675,-0.01595411388337986
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.4796557271506514,13.219352148649827,13.200506440546302,-0.13340424978414944,-0.1506807269821735,-0.017276477198024054
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.4296185247694329,13.223798956975966,13.203723841758789,-0.12895744145801125,-0.1474633257696869,-0.018505884311675658
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.3795813223882145,13.228245765302104,13.207037775433431,-0.12451063313187305,-0.14414939209504496,-0.01963875896317191
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.329544120006996,13.232692573628242,13.210451817831393,-0.12006382480573485,-0.14073534969708312,-0.02067152489134827
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.2795069176257776,13.23713938195438,13.21396954521384,-0.11561701647959666,-0.13721762231463508,-0.021600605835038422
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.229469715244559,13.241586190280518,13.217594533841941,-0.11117020815345846,-0.1335926336865345,-0.02242242553307605
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.1794325128633405,13.246032998606657,13.221330359976857,-0.10672339982732026,-0.12985680755161866,-0.023133407724298394
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.1293953104821222,13.250479806932795,13.225180599879756,-0.10227659150118207,-0.12600656764871943,-0.023729976147537357
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.0793581081009036,13.254926615258933,13.2291488298118,-0.09782978317504387,-0.12203833771667583,-0.024208554541631955
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-1.029320905719685,13.259373423585071,13.23323862603416,-0.09338297484890568,-0.11794854149431622,-0.02456556664541054
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.9792837033384667,13.26382023191121,13.237453564807995,-0.08893616652276748,-0.11373360272048139,-0.024797436197713907
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.9292465009572481,13.26826704023735,13.24179722239447,-0.0844893581966275,-0.10938994513400502,-0.02490058693737751
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.8792092985760296,13.272713848563487,13.246273175054753,-0.08004254987048931,-0.10491399247372257,-0.024871442603233263
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.8291720961948112,13.277160656889626,13.25088499905001,-0.07559574154435111,-0.10030216847846596,-0.024706426934114845
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.7791348938135927,13.281607465215764,13.255636270641405,-0.07114893321821292,-0.09555089688707064,-0.024401963668857718
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.7290976914323744,13.286054273541902,13.260530566090102,-0.06670212489207472,-0.09065660143837384,-0.02395447654629912
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.6790604890511558,13.29050108186804,13.265571461657265,-0.062255316565936525,-0.08561570587121103,-0.02336038930527451
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.6290232866699372,13.294947890194178,13.270762533604065,-0.05780850823979833,-0.08042463392441057,-0.022616125684612243
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.5789860842887189,13.299394698520317,13.27610735819166,-0.05336169991366013,-0.07507980933681502,-0.021718109423154885
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.5289488819075003,13.303841506846455,13.28160951168122,-0.048914891587521936,-0.06957765584725628,-0.020662764259734345
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.478911679526282,13.308288315172593,13.287272570333908,-0.04446808326138374,-0.06391459719456805,-0.019446513933184306
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.42887447714506344,13.312735123498731,13.293099975921805,-0.04002127493524554,-0.05808719160667053,-0.018065916671424986
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.3788372747638449,13.31718193182487,13.299088483552117,-0.03557446660910735,-0.052098683976359084,-0.016524217367251737
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.32880007238262654,13.32162874015101,13.305225209344071,-0.031127658282967374,-0.04596195818440485,-0.014834299901437475
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.2787628700014082,13.326075548477148,13.311496519596657,-0.026680849956829178,-0.039690647931818646,-0.013009797974989468
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.22872566762018964,13.330522356803286,13.317888780608852,-0.02223404163069098,-0.033298386919623724,-0.011064345288932742
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.17868846523897108,13.334969165129424,13.324388358679645,-0.017787233304552785,-0.026798808848830902,-0.009011575544278116
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.12865126285775252,13.339415973455562,13.330981620108021,-0.013340424978414589,-0.02020554742045455,-0.0068651224420399615
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.07861406047653396,13.3438627817817,13.337654931192963,-0.008893616652276393,-0.013532236335512593,-0.0046386196832362
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,-0.028576858095315405,13.348309590107839,13.344394658233451,-0.004446808326138196,-0.006792509295024729,-0.0023457009688865327
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.02146034428590271,13.352756398433977,13.351187167528476,0,0,0
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.07149754666712127,13.357203206760115,13.358018825377014,0.004446808326138196,0.006831657848538342,0.0023848495224001454
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.12153474904833983,13.361650015086253,13.364875998078055,0.008893616652276393,0.013688830549579478,0.0047952138973030856
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.1715719514295584,13.366096823412391,13.371745051930581,0.013340424978414589,0.020557884402105486,0.007217459423690897
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.22160915381077695,13.37054363173853,13.378612353233578,0.017787233304552785,0.027425185705101995,0.00963795240054921
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.27164635619199506,13.37499044006467,13.385464268286023,0.022234041630692758,0.03427710075754753,0.012043059126854772
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.3216835585732136,13.379437248390808,13.392287163386909,0.026680849956830954,0.04109999585843305,0.014419145901602093
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.3717207609544322,13.383884056716946,13.399067404835215,0.03112765828296915,0.04788023730673885,0.016752579023769698
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.42175796333565074,13.388330865043084,13.405791358929925,0.03557446660910735,0.05460419140144879,0.01902972479234144
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.4717951657168693,13.392777673369222,13.412445391970023,0.04002127493524554,0.061258224441546716,0.021236949506301173
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.5218323680980879,13.39722448169536,13.419015870254496,0.04446808326138374,0.06782870272602004,0.0233606194646363
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.571869570479306,13.401671290021499,13.425489160082323,0.048914891587521936,0.07430199255384728,0.02538710096632535
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.6219067728605245,13.406118098347637,13.431851627752492,0.05336169991366013,0.08066446022401585,0.027302760310355723
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.6719439752417431,13.410564906673775,13.438089639563986,0.05780850823979833,0.0869024720355096,0.029093963795711275
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,0.7219811776229617,13.415011714999913,13.444189561815788,0.062255316565936525,0.09300239428731238,0.03074707772137586
