"path","role","expected_sha256","current_sha256","expected_bytes","current_bytes","live_exact","status"
"artifacts/11_source_data/H08/H08_near_eye_model_adequacy_data.csv","reader_figure_or_table_source_data","24bade0ab6e45655e870b2b219cc6007bd804710e9e41d4bca31406da82d62e4","24bade0ab6e45655e870b2b219cc6007bd804710e9e41d4bca31406da82d62e4",2553208,2553208,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_paired_placement_effects_data.csv","reader_figure_or_table_source_data","54963bb499ebb7f162b25346786a15d0b782bb7e7065cd434cb4155b21910513","54963bb499ebb7f162b25346786a15d0b782bb7e7065cd434cb4155b21910513",4055,4055,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_metric_availability.csv","reader_figure_or_table_source_data","43978d5ba574b3bbb39908f26e8f8fdd20e89d7d4e068621fdceabb6461c08f3","43978d5ba574b3bbb39908f26e8f8fdd20e89d7d4e068621fdceabb6461c08f3",7173,7173,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_sample_support.csv","reader_figure_or_table_source_data","89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16","89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16",4313,4313,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_site_support.csv","reader_figure_or_table_source_data","0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4","0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4",22217,22217,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_site_support_summary.csv","reader_figure_or_table_source_data","7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e","7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e",1174,1174,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_vlsq_score_distribution.csv","reader_figure_or_table_source_data","d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05","d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05",610,610,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_preparation_vlsq_site_support.csv","reader_figure_or_table_source_data","436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd","436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd",730,730,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_primary_diagnostic_plot_data.csv","reader_figure_or_table_source_data","bc5e0922840e9d1ca20e5c3c73f5f608102cbbf09a6bb4e049138d66fa057369","bc5e0922840e9d1ca20e5c3c73f5f608102cbbf09a6bb4e049138d66fa057369",5336657,5336657,TRUE,"PASS"
"artifacts/12_manifests/H08/H08_execution_environment.csv","referenced_H08_manifest","3aeab1c5da4263aa5fa8a37b50674bc0528da6b2b85164a951888adff6511d03","3aeab1c5da4263aa5fa8a37b50674bc0528da6b2b85164a951888adff6511d03",355,355,TRUE,"PASS"
"artifacts/12_manifests/H08/H08_figure_manifest.csv","referenced_H08_manifest","d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5","d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5",2364,2364,TRUE,"PASS"
"artifacts/12_manifests/H08/H08_metric011_reconciliation.csv","referenced_H08_manifest","687f33b47168da939dc70333615473efe50e379a653142a6d83947b871b59caa","687f33b47168da939dc70333615473efe50e379a653142a6d83947b871b59caa",15112,15112,TRUE,"PASS"
"artifacts/12_manifests/H08/H08_stage2_artifacts.csv","referenced_H08_manifest","7f1073c274109cbb17de9faec9a4f662c02a6710c9a9a66833c9dc9a0b02e213","7f1073c274109cbb17de9faec9a4f662c02a6710c9a9a66833c9dc9a0b02e213",14407,14407,TRUE,"PASS"
"artifacts/12_manifests/H08/H08_stage3_artifacts.csv","referenced_H08_manifest","e8dcec4bfdaf129002c875681f22b0f9d226ebbc95f706309c98ae4e21244af2","e8dcec4bfdaf129002c875681f22b0f9d226ebbc95f706309c98ae4e21244af2",23368,23368,TRUE,"PASS"
"_build/nathealth/notebooks/hypotheses/H08.html","result_report_render","472848d0da3e3996fa1727151048e3cab4a7e363dba3dc8eda8b024eb5a4ca9a","472848d0da3e3996fa1727151048e3cab4a7e363dba3dc8eda8b024eb5a4ca9a",340040,340040,TRUE,"PASS"
"notebooks/hypotheses/H08.qmd","result_report_source","1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1","1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1",44031,44031,TRUE,"PASS"
"config/metric_display_registry.csv","shared_display_registry","c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0","c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0",3203,3203,TRUE,"PASS"
"config/site_display_registry.csv","shared_display_registry","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,295,TRUE,"PASS"
"audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv","shared_metric_reconciliation_evidence","a37efd3449a8d1a6065d0eb8964bd6cf8b241f1683a26c065ea1a946e23214fb","a37efd3449a8d1a6065d0eb8964bd6cf8b241f1683a26c065ea1a946e23214fb",1515,1515,TRUE,"PASS"
"audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv","shared_metric_reconciliation_evidence","a32b850d7af2b8c8471445ae1af7f4362d74f4e733c874775a4edfa9a6a3dbeb","a32b850d7af2b8c8471445ae1af7f4362d74f4e733c874775a4edfa9a6a3dbeb",647,647,TRUE,"PASS"
"scripts/pipeline/hypothesis_preparation_provenance_contract.R","shared_pipeline_code","6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026","6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026",13175,13175,TRUE,"PASS"
"scripts/pipeline/multiplicity.R","shared_pipeline_code","c5cfebf6fc694938c9530bab11483732560cfe7e51ef7e450a3a71a6f57cd56b","c5cfebf6fc694938c9530bab11483732560cfe7e51ef7e450a3a71a6f57cd56b",2282,2282,TRUE,"PASS"
"scripts/pipeline/p_value_display.R","shared_pipeline_code","ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2","ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2",1750,1750,TRUE,"PASS"
"scripts/pipeline/paths_io.R","shared_pipeline_code","ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c","ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c",4596,4596,TRUE,"PASS"
"_quarto-nathealth.yml","shared_quarto_profile","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480,7480,TRUE,"PASS"
"artifacts/08_diagnostics/H08/H08_leave_one_site_out.csv","stored_diagnostic_output","a09eb38fb573413aafdb8778bbc582a3738bf15797fbf44119597e3a17a4ac97","a09eb38fb573413aafdb8778bbc582a3738bf15797fbf44119597e3a17a4ac97",44935,44935,TRUE,"PASS"
"artifacts/08_diagnostics/H08/H08_leave_one_site_out_summary.csv","stored_diagnostic_output","feb4a5cd1a9e215db717b6fe8df462f93cea78951ad0341f891e1092f1cc0614","feb4a5cd1a9e215db717b6fe8df462f93cea78951ad0341f891e1092f1cc0614",2868,2868,TRUE,"PASS"
"artifacts/08_diagnostics/H08/H08_model_diagnostics.csv","stored_diagnostic_output","d6bc40b41094209c08d6bae6cb4cce38ebd45f85f95ee570ff33de9a123e4a68","d6bc40b41094209c08d6bae6cb4cce38ebd45f85f95ee570ff33de9a123e4a68",79980,79980,TRUE,"PASS"
"artifacts/08_diagnostics/H08/H08_participant_influence_screen.csv","stored_diagnostic_output","f5845bb55bb40716b948937ce33785a51790edbd66f775ab09ff5518bfe2f4f9","f5845bb55bb40716b948937ce33785a51790edbd66f775ab09ff5518bfe2f4f9",29833,29833,TRUE,"PASS"
"artifacts/08_diagnostics/H08/H08_response_family_gate.csv","stored_diagnostic_output","f24d55266ef09f8c5f55c08ed6beed8611fa731432d2f04c3edfeb3690ae6621","f24d55266ef09f8c5f55c08ed6beed8611fa731432d2f04c3edfeb3690ae6621",1105,1105,TRUE,"PASS"
"artifacts/08_diagnostics/H08/H08_vlsq_score_audit.csv","stored_diagnostic_output","fdaa008b2296a324ef144cfa911e821375f98800ebdb1bd11196bc0afb95632a","fdaa008b2296a324ef144cfa911e821375f98800ebdb1bd11196bc0afb95632a",317,317,TRUE,"PASS"
"artifacts/08_diagnostics/H08/H08_vlsq_score_rows.csv","stored_diagnostic_output","f4c7811186816dee4835dca58d64034dae4890f3269757d3a121adf2f3608cbb","f4c7811186816dee4835dca58d64034dae4890f3269757d3a121adf2f3608cbb",5327,5327,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_author_approvals.csv","stored_model_data_or_contract","e276b3512b01841e684d273ce6629a8d2f66dceca8f71b72ca2936c55ead7a41","e276b3512b01841e684d273ce6629a8d2f66dceca8f71b72ca2936c55ead7a41",1663,1663,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_family_registry.csv","stored_model_data_or_contract","5360380a1004ba54df279b3a1c6d48ee2623885368f596de426cf2e290dde0d0","5360380a1004ba54df279b3a1c6d48ee2623885368f596de426cf2e290dde0d0",954,954,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_formula_registry.csv","stored_model_data_or_contract","9eb848cda9c8d19e87919a1012b4819b48cf01f6069b0e7621ccb78b84e79b01","9eb848cda9c8d19e87919a1012b4819b48cf01f6069b0e7621ccb78b84e79b01",1044,1044,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_input_audit.csv","stored_model_data_or_contract","47b46bc99953dd7a75df9eca28491dc474b048c5f5e802b6e2f6043db5cc24bb","47b46bc99953dd7a75df9eca28491dc474b048c5f5e802b6e2f6043db5cc24bb",5350,5350,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_main_gap_common_sample_audit.csv","stored_model_data_or_contract","5de5091dde55f0c69845da4c31102b0b5b5d80e794255d1b0eb973320392dbc3","5de5091dde55f0c69845da4c31102b0b5b5d80e794255d1b0eb973320392dbc3",3747,3747,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_metric_missingness.csv","stored_model_data_or_contract","74b037ad1911f90595f7a31a18e05029d5a7e2a18150cffd6ed329348d245892","74b037ad1911f90595f7a31a18e05029d5a7e2a18150cffd6ed329348d245892",3875,3875,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_metric_registry.csv","stored_model_data_or_contract","ba60163a1248a03c6c95cfa36fc0b66801f1fdd4af2fa114e024944c2aa3893f","ba60163a1248a03c6c95cfa36fc0b66801f1fdd4af2fa114e024944c2aa3893f",2786,2786,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_model_frame_by_site.csv","stored_model_data_or_contract","35bd76c2b985da32630566725329008c7740160a63228241e0d5840f7c43198d","35bd76c2b985da32630566725329008c7740160a63228241e0d5840f7c43198d",93464,93464,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_model_frame_index.csv","stored_model_data_or_contract","3a95b69384db3be721e76de59eb5d84d6f911fbbe902c2b8cdf09afc00f6d7c5","3a95b69384db3be721e76de59eb5d84d6f911fbbe902c2b8cdf09afc00f6d7c5",45369,45369,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_model_frame_rows.csv","stored_model_data_or_contract","45043ba03e96f127ddda924d1cddc187e635412fedeef5d89d2226087adbb18f","45043ba03e96f127ddda924d1cddc187e635412fedeef5d89d2226087adbb18f",20538107,20538107,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_model_frames.rds","stored_model_data_or_contract","811f097452de1484d63c7e9dd011056d605d7ab759d62cdf8f28fdcec8f22434","811f097452de1484d63c7e9dd011056d605d7ab759d62cdf8f28fdcec8f22434",811016,811016,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_paired_sample_audit.csv","stored_model_data_or_contract","abe0a16848d5ebe288c4b78ce96fa2d2388561b9a571a4c960a4d8ed45b032eb","abe0a16848d5ebe288c4b78ce96fa2d2388561b9a571a4c960a4d8ed45b032eb",3804,3804,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_response_contract_audit.csv","stored_model_data_or_contract","2ad711fab7bd3fe6bcd1f682f2901572657eb19f0b0828c14fcd755f2eb330a9","2ad711fab7bd3fe6bcd1f682f2901572657eb19f0b0828c14fcd755f2eb330a9",3341,3341,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_run_registry.csv","stored_model_data_or_contract","b7a1e6ea8338e4224b4c934bf0446322c1058a16772196ae3ef393f0eebbc496","b7a1e6ea8338e4224b4c934bf0446322c1058a16772196ae3ef393f0eebbc496",1860,1860,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_sensitivity_registry.csv","stored_model_data_or_contract","fa6312841b2099702d6af733abc93edc37f442fb67f8b387167224fa944e6cab","fa6312841b2099702d6af733abc93edc37f442fb67f8b387167224fa944e6cab",1142,1142,TRUE,"PASS"
"artifacts/06_model_data/H08/H08_v0_model_rows.csv","stored_model_data_or_contract","59537bbe3362e5bc8ef24db3ab1c4242fa1e313238e266f7282896c12d85e7d8","59537bbe3362e5bc8ef24db3ab1c4242fa1e313238e266f7282896c12d85e7d8",1417520,1417520,TRUE,"PASS"
"artifacts/07_models/H08/H08_model_bundles.rds","stored_model_output","a5baac89dc6f20c706fd5a29c49123ca14c245969ea5b237376df759ffa887dc","a5baac89dc6f20c706fd5a29c49123ca14c245969ea5b237376df759ffa887dc",3799132,3799132,TRUE,"PASS"
"artifacts/07_models/H08/H08_model_fit_index.csv","stored_model_output","8aca6db05b91283321bb2115f732c4b150faba954f99fbd72c7d2b35a9eff3a2","8aca6db05b91283321bb2115f732c4b150faba954f99fbd72c7d2b35a9eff3a2",130666,130666,TRUE,"PASS"
"artifacts/07_models/H08/H08_sensitivity_models.rds","stored_model_output","fec750c73168fbe6b01603e0bc884ee033a0e5120feba788c62c293cc990eb9c","fec750c73168fbe6b01603e0bc884ee033a0e5120feba788c62c293cc990eb9c",1463096,1463096,TRUE,"PASS"
"artifacts/07_models/H08/H08_v0_models.rds","stored_model_output","b2db39862b06780953090d9e6e85421ef4061fd9519bdf3340bba6a129b7ce61","b2db39862b06780953090d9e6e85421ef4061fd9519bdf3340bba6a129b7ce61",909144,909144,TRUE,"PASS"
"artifacts/09_tables/H08/H08_centered_predictions.csv","stored_table_output","cd963f18ea179ebd7348b59e14fb62c983ea6db3eb8e55a9d8a727bb619c5f89","cd963f18ea179ebd7348b59e14fb62c983ea6db3eb8e55a9d8a727bb619c5f89",87686,87686,TRUE,"PASS"
"artifacts/09_tables/H08/H08_exactly_identified_longest_period_sensitivity.csv","stored_table_output","435be3e82b4fb64f3d5bb673fe887e232328817e496823f6c7eff8085ee2c8a9","435be3e82b4fb64f3d5bb673fe887e232328817e496823f6c7eff8085ee2c8a9",3236,3236,TRUE,"PASS"
"artifacts/09_tables/H08/H08_family_audit.csv","stored_table_output","d590f03a417948142d13a9649a67318013ba9605a5752a8822f57a320c7bb6d9","d590f03a417948142d13a9649a67318013ba9605a5752a8822f57a320c7bb6d9",1268,1268,TRUE,"PASS"
"artifacts/09_tables/H08/H08_gap_timing_unaware_sensitivity.csv","stored_table_output","22309f1cfa3fff204f7098baf24c31a6a415187f435b6112b553d15751ab7db2","22309f1cfa3fff204f7098baf24c31a6a415187f435b6112b553d15751ab7db2",15731,15731,TRUE,"PASS"
"artifacts/09_tables/H08/H08_metric011_bh_recalculation.csv","stored_table_output","cf6d4f1218773c7cf74b629692bfdb7cb32814643cd98a65df4ad5460c0bc3f1","cf6d4f1218773c7cf74b629692bfdb7cb32814643cd98a65df4ad5460c0bc3f1",9097,9097,TRUE,"PASS"
"artifacts/09_tables/H08/H08_metric011_display_invariance.csv","stored_table_output","3de6dfddd442826e638ff39064ad30a3819ddfaab42739c354bd07259a1e137c","3de6dfddd442826e638ff39064ad30a3819ddfaab42739c354bd07259a1e137c",1202,1202,TRUE,"PASS"
"artifacts/09_tables/H08/H08_metric011_result_comparison.csv","stored_table_output","b77e94084804c5a02755eab19dfad97fe1fc45ead573dbe9ebb6acf06ef9a75e","b77e94084804c5a02755eab19dfad97fe1fc45ead573dbe9ebb6acf06ef9a75e",2327,2327,TRUE,"PASS"
"artifacts/09_tables/H08/H08_model_effects.csv","stored_table_output","b933dcab57421424d98706b1f27138e5cb1262372d8b268e880b719116ab9018","b933dcab57421424d98706b1f27138e5cb1262372d8b268e880b719116ab9018",58409,58409,TRUE,"PASS"
"artifacts/09_tables/H08/H08_model_results_master.csv","stored_table_output","45d11175943af6637347a39e533a4f44c600ce29010dd0bbb4caa38ead82e575","45d11175943af6637347a39e533a4f44c600ce29010dd0bbb4caa38ead82e575",98459,98459,TRUE,"PASS"
"artifacts/09_tables/H08/H08_model_tests.csv","stored_table_output","c16f4b52fc63dc4ac22bf905bcc03a100029ef866a6b325b6543109323831ea3","c16f4b52fc63dc4ac22bf905bcc03a100029ef866a6b325b6543109323831ea3",74177,74177,TRUE,"PASS"
"artifacts/09_tables/H08/H08_observed_dose_sensitivity.csv","stored_table_output","d859f8cd51f1cf203a50919d29f3181aa43b0d5e34e9a6672e139362a6bdcdaf","d859f8cd51f1cf203a50919d29f3181aa43b0d5e34e9a6672e139362a6bdcdaf",3160,3160,TRUE,"PASS"
"artifacts/09_tables/H08/H08_participant_summary_sensitivity.csv","stored_table_output","fc6961db006fe62d95348b62db2a2a276c40803e68d0844f725c0a80a60ce29a","fc6961db006fe62d95348b62db2a2a276c40803e68d0844f725c0a80a60ce29a",11085,11085,TRUE,"PASS"
"artifacts/09_tables/H08/H08_photoperiod_sensitivity.csv","stored_table_output","f99d6deb929961993823f1420fea166134ea4314d8247ff16e40b158c44bcd0d","f99d6deb929961993823f1420fea166134ea4314d8247ff16e40b158c44bcd0d",11423,11423,TRUE,"PASS"
"artifacts/09_tables/H08/H08_site_specific_slopes.csv","stored_table_output","47a8fd41e19baec4c33fb27a9e52b3c69a40aa2f706a3bd2c3db7e93dccc2242","47a8fd41e19baec4c33fb27a9e52b3c69a40aa2f706a3bd2c3db7e93dccc2242",430411,430411,TRUE,"PASS"
"artifacts/09_tables/H08/H08_v0_reproduction.csv","stored_table_output","cff307130dd9b7b1320f8a6c49acb88390963ed2dd58dd8423092ba55b58b5a6","cff307130dd9b7b1320f8a6c49acb88390963ed2dd58dd8423092ba55b58b5a6",5327,5327,TRUE,"PASS"
"artifacts/09_tables/H08/H08_v0_to_new_comparison.csv","stored_table_output","47376caeab4261d226462335d0ce4a922d128d6e702e04e920f3e4bef37c1ceb","47376caeab4261d226462335d0ce4a922d128d6e702e04e920f3e4bef37c1ceb",11823,11823,TRUE,"PASS"
