path,initial_sha256,final_sha256,initially_exists,finally_exists,exact
_build/nathealth/audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,True,True,True
_build/nathealth/audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,True,True,True
_build/nathealth/audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,True,True,True
_build/nathealth/audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,True,True,True
_build/nathealth/audit/hypotheses/H10/H10_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation.html,8eaf3fa9ee561f90a18ab5980c12447e33a0955d17eb6a7ebc3183c5d089517c,8eaf3fa9ee561f90a18ab5980c12447e33a0955d17eb6a7ebc3183c5d089517c,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation.qmd,3f5a0d2ead03d2cb149451709110b59ba1387401f9ff633dfba1a0663f4b0816,3f5a0d2ead03d2cb149451709110b59ba1387401f9ff633dfba1a0663f4b0816,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css,a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec,a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/clipboard/clipboard.min.js,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js,a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a,a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram/mermaid.css,7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562,7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js,07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b,07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/anchor.min.js,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/popper.min.js,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,True,True,True
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract.html,f866ce43ee767c92cde2fb39f88fa2f89925b34dff3936666f377841dbac8e7d,f866ce43ee767c92cde2fb39f88fa2f89925b34dff3936666f377841dbac8e7d,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/clipboard/clipboard.min.js,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/anchor.min.js,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/popper.min.js,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,True,True,True
_build/nathealth/audit/hypotheses/implementation_result_comparison_contract_files/libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,True,True,True
_build/nathealth/audit/ledgers/hypothesis_comparison_status.csv,b3ad3c9267b1d68624c283dcd471c2db766a4d28fc53cf6bbe58d16c3c21a01f,b3ad3c9267b1d68624c283dcd471c2db766a4d28fc53cf6bbe58d16c3c21a01f,True,True,True
_build/nathealth/audit/ledgers/hypothesis_data_sensitivity_comparisons.csv,cf3f035073f8062174bfebe4c42d2939ba59ade52c7fb45f79370f22a16a3f5e,cf3f035073f8062174bfebe4c42d2939ba59ade52c7fb45f79370f22a16a3f5e,True,True,True
_build/nathealth/audit/ledgers/hypothesis_implementation_audit.csv,9d1cbfeae08a682b36baab83fb9d743ce9ec8e4206393334b9bb35ec97056890,9d1cbfeae08a682b36baab83fb9d743ce9ec8e4206393334b9bb35ec97056890,True,True,True
_build/nathealth/audit/ledgers/hypothesis_result_comparisons.csv,6ccda4e24a6efffd1abf3273d278278fb40b9ba08d85f119a18558d4ce20f87b,6ccda4e24a6efffd1abf3273d278278fb40b9ba08d85f119a18558d4ce20f87b,True,True,True
_build/nathealth/audit/ledgers/result_differences.csv,a1853dcb3a9b8f865e45e9fc477df564ed74379dffbd9d425d159ca6bd968953,a1853dcb3a9b8f865e45e9fc477df564ed74379dffbd9d425d159ca6bd968953,True,True,True
_build/nathealth/audit/reconciliation/preparation06/normalization_gate.md,ecd5e25fb64db545b19cb7944f4c92e11d947251217180e1e64bcf68a9414e76,ecd5e25fb64db545b19cb7944f4c92e11d947251217180e1e64bcf68a9414e76,True,True,True
_build/nathealth/data_preparation.qmd,f9cc6d085439f4a22d07f628228bdea0866cabf6c144040d52e9c74a1b3f71fa,f9cc6d085439f4a22d07f628228bdea0866cabf6c144040d52e9c74a1b3f71fa,True,True,True
_build/nathealth/editable_tables/Table_1.docx,,,False,False,True
_build/nathealth/editable_tables/Table_2.docx,,,False,False,True
_build/nathealth/editable_tables/Table_3.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S1.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S10.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S11a.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S11b.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S12.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S13.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S14.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S15.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S2.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S3.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S4.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S5.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S6.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S7.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S8.docx,,,False,False,True
_build/nathealth/editable_tables/Table_S9.docx,,,False,False,True
_build/nathealth/index.html,9c1beea41a0b203b8a8b032eade2ba7e4ab5067857d39e296a8503231af46eec,9c1beea41a0b203b8a8b032eade2ba7e4ab5067857d39e296a8503231af46eec,True,True,True
_build/nathealth/manuscript/R0_NatMed/Supplements/FigureS10.png,056e217c682ac8ad43b9974f1601eb4c05e6c4373f74fb5e9fd33002149832f0,056e217c682ac8ad43b9974f1601eb4c05e6c4373f74fb5e9fd33002149832f0,True,True,True
_build/nathealth/manuscript/R0_NatMed/Supplements/TableS2.png,3eebff001c7031deb6c92dd259373e956524122a3c27d4e2f9222e1ff3cc5321,3eebff001c7031deb6c92dd259373e956524122a3c27d4e2f9222e1ff3cc5321,True,True,True
_build/nathealth/manuscript/R0_NatMed/Supplements/TableS3.png,650f2bb26b2bedcd52acada6236fe799ee4e5fc74c2f38d8e68281785427a03f,650f2bb26b2bedcd52acada6236fe799ee4e5fc74c2f38d8e68281785427a03f,True,True,True
_build/nathealth/manuscript_changes.csv,,,False,False,True
_build/nathealth/manuscript_changes.md,,,False,False,True
_build/nathealth/metric_preparation.qmd,eca301dc5ca068e55923f27f2f98bf893a6f65bd1a0c5b978d25f14869a74bb6,eca301dc5ca068e55923f27f2f98bf893a6f65bd1a0c5b978d25f14869a74bb6,True,True,True
_build/nathealth/notebooks/.DS_Store,08083a0ff9c979cd6439a911a408f860d020d349c3373b0d99612e35a323d210,08083a0ff9c979cd6439a911a408f860d020d349c3373b0d99612e35a323d210,True,True,True
_build/nathealth/notebooks/descriptives 2.html,676d74983b992db194845f4ffd98c461212c0f26174131fc0c93d64eabeab66d,676d74983b992db194845f4ffd98c461212c0f26174131fc0c93d64eabeab66d,True,True,True
_build/nathealth/notebooks/descriptives.html,75ce099e8b94c4d6e67d2186ffdb62337c05071c769998ffe67c3e5d8419c2af,75ce099e8b94c4d6e67d2186ffdb62337c05071c769998ffe67c3e5d8419c2af,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css,a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec,a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/clipboard/clipboard.min.js,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/quarto-html/anchor.min.js,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/quarto-html/popper.min.js,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,True,True,True
_build/nathealth/notebooks/descriptives_files/libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,True,True,True
_build/nathealth/notebooks/hypotheses/H01 2.html,eab336d8cde80608968679d68cfc4ed67828c4f60969d51f90d3738b59e63839,eab336d8cde80608968679d68cfc4ed67828c4f60969d51f90d3738b59e63839,True,True,True
_build/nathealth/notebooks/hypotheses/H01 3.html,4b3ee0d424f5f5eb3c49664d1e2954e89ef1d5c0146978073c2bdaf1c33ab6ef,4b3ee0d424f5f5eb3c49664d1e2954e89ef1d5c0146978073c2bdaf1c33ab6ef,True,True,True
_build/nathealth/notebooks/hypotheses/H01.html,421ac96ce2739b238d6e8d2e20430a7468a8c0a96aa065b3661615f4245cae41,421ac96ce2739b238d6e8d2e20430a7468a8c0a96aa065b3661615f4245cae41,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/clipboard/clipboard.min.js,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/quarto-html/anchor.min.js,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/quarto-html/popper.min.js,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,True,True,True
_build/nathealth/notebooks/hypotheses/H01_files/libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,True,True,True
_build/nathealth/notebooks/hypotheses/H02.html,2f8ea6ded87b5ff9f43aec445c096369b47315c474752c06f856e68e725c7143,2f8ea6ded87b5ff9f43aec445c096369b47315c474752c06f856e68e725c7143,True,True,True
_build/nathealth/notebooks/hypotheses/H02_files/figure-html/fig-h02-paired-placement-curves-1.png,c7bfc7965a328210a8b1c35a9a57ef1bc019cb22b368411a8c9c5155a2e071eb,c7bfc7965a328210a8b1c35a9a57ef1bc019cb22b368411a8c9c5155a2e071eb,True,True,True
_build/nathealth/notebooks/hypotheses/H03.html,8751090b4d38794c8ff24606a3c92ec2895880c97108074595dfcaf78edf551c,8751090b4d38794c8ff24606a3c92ec2895880c97108074595dfcaf78edf551c,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/clipboard/clipboard.min.js,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/quarto-html/anchor.min.js,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/quarto-html/popper.min.js,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,True,True,True
_build/nathealth/notebooks/hypotheses/H03_files/libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,True,True,True
_build/nathealth/notebooks/hypotheses/H04.html,9f56f3c5bda2058c7e97f524e12f4b9734c9a61b0fafee3e5a810f2444229543,9f56f3c5bda2058c7e97f524e12f4b9734c9a61b0fafee3e5a810f2444229543,True,True,True
_build/nathealth/notebooks/hypotheses/H04_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,True,True,True
_build/nathealth/notebooks/hypotheses/H04_files/libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,True,True,True
_build/nathealth/notebooks/hypotheses/H04_files/libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,True,True,True
_build/nathealth/notebooks/hypotheses/H04_files/libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,True,True,True
