"endpoint","table_id","row","column","expected","actual","exact_value"
"tbl-main-grouping-sensitivity","grouping",3,"Diary-indexed grouping (95% CI)","-6.1 pp (-8.8 pp to -3.5 pp)","-6.1 pp (-8.8 pp to -3.5 pp)",TRUE
"tbl-main-grouping-sensitivity","grouping",3,"Point-estimate difference (pp)","-0.36","-0.36",TRUE
"tbl-main-grouping-sensitivity","grouping",3,"Direction retained","Yes","Yes",TRUE
"tbl-main-grouping-sensitivity","grouping",3,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-grouping-sensitivity","grouping",4,"Sample","At least 80% coverage","At least 80% coverage",TRUE
"tbl-main-grouping-sensitivity","grouping",4,"Window","Daytime","Daytime",TRUE
"tbl-main-grouping-sensitivity","grouping",4,"Wake-anchored grouping (95% CI)","-5.7 pp (-8.5 pp to -2.9 pp)","-5.7 pp (-8.5 pp to -2.9 pp)",TRUE
"tbl-main-grouping-sensitivity","grouping",4,"Diary-indexed grouping (95% CI)","-5.5 pp (-8.3 pp to -2.7 pp)","-5.5 pp (-8.3 pp to -2.7 pp)",TRUE
"tbl-main-grouping-sensitivity","grouping",4,"Point-estimate difference (pp)","-0.14","-0.14",TRUE
"tbl-main-grouping-sensitivity","grouping",4,"Direction retained","Yes","Yes",TRUE
"tbl-main-grouping-sensitivity","grouping",4,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-grouping-sensitivity","grouping",5,"Sample","At least 80% coverage","At least 80% coverage",TRUE
"tbl-main-grouping-sensitivity","grouping",5,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-grouping-sensitivity","grouping",5,"Wake-anchored grouping (95% CI)","+4.1 pp (-0.9 pp to +9.1 pp)","+4.1 pp (-0.9 pp to +9.1 pp)",TRUE
"tbl-main-grouping-sensitivity","grouping",5,"Diary-indexed grouping (95% CI)","+8.9 pp (+3.7 pp to +14.0 pp)","+8.9 pp (+3.7 pp to +14.0 pp)",TRUE
"tbl-main-grouping-sensitivity","grouping",5,"Point-estimate difference (pp)","-4.74","-4.74",TRUE
"tbl-main-grouping-sensitivity","grouping",5,"Direction retained","Yes","Yes",TRUE
"tbl-main-grouping-sensitivity","grouping",5,"CI conclusion retained","No","No",TRUE
"tbl-main-grouping-sensitivity","grouping",6,"Sample","At least 80% coverage","At least 80% coverage",TRUE
"tbl-main-grouping-sensitivity","grouping",6,"Window","Sleep","Sleep",TRUE
"tbl-main-grouping-sensitivity","grouping",6,"Wake-anchored grouping (95% CI)","-6.3 pp (-9.0 pp to -3.6 pp)","-6.3 pp (-9.0 pp to -3.6 pp)",TRUE
"tbl-main-grouping-sensitivity","grouping",6,"Diary-indexed grouping (95% CI)","-6.1 pp (-8.7 pp to -3.4 pp)","-6.1 pp (-8.7 pp to -3.4 pp)",TRUE
"tbl-main-grouping-sensitivity","grouping",6,"Point-estimate difference (pp)","-0.21","-0.21",TRUE
"tbl-main-grouping-sensitivity","grouping",6,"Direction retained","Yes","Yes",TRUE
"tbl-main-grouping-sensitivity","grouping",6,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",1,"Scenario","Complementary chest","Complementary chest",TRUE
"tbl-main-all-sensitivities","sensitivities",1,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",1,"Free minus Work (95% CI)","-5.5 pp (-7.6 pp to -3.3 pp)","-5.5 pp (-7.6 pp to -3.3 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",1,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",1,"Point-estimate shift (pp)","-0.37","-0.37",TRUE
"tbl-main-all-sensitivities","sensitivities",1,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",1,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",2,"Scenario","Complementary chest","Complementary chest",TRUE
"tbl-main-all-sensitivities","sensitivities",2,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",2,"Free minus Work (95% CI)","+4.8 pp (+0.9 pp to +8.8 pp)","+4.8 pp (+0.9 pp to +8.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",2,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",2,"Point-estimate shift (pp)","-1.08","-1.08",TRUE
"tbl-main-all-sensitivities","sensitivities",2,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",2,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",3,"Scenario","Calendar-day chunks","Calendar-day chunks",TRUE
"tbl-main-all-sensitivities","sensitivities",3,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",3,"Free minus Work (95% CI)","-5.4 pp (-8.0 pp to -2.9 pp)","-5.4 pp (-8.0 pp to -2.9 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",3,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",3,"Point-estimate shift (pp)","-0.35","-0.35",TRUE
"tbl-main-all-sensitivities","sensitivities",3,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",3,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",4,"Scenario","Calendar-day chunks","Calendar-day chunks",TRUE
"tbl-main-all-sensitivities","sensitivities",4,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",4,"Free minus Work (95% CI)","+5.5 pp (+1.5 pp to +9.6 pp)","+5.5 pp (+1.5 pp to +9.6 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",4,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",4,"Point-estimate shift (pp)","-0.38","-0.38",TRUE
"tbl-main-all-sensitivities","sensitivities",4,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",4,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",5,"Scenario","Calendar-day chunks","Calendar-day chunks",TRUE
"tbl-main-all-sensitivities","sensitivities",5,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",5,"Free minus Work (95% CI)","-6.1 pp (-8.8 pp to -3.4 pp)","-6.1 pp (-8.8 pp to -3.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",5,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",5,"Point-estimate shift (pp)","+0.42","+0.42",TRUE
"tbl-main-all-sensitivities","sensitivities",5,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",5,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",6,"Scenario","Fractional model, equal periods","Fractional model, equal periods",TRUE
"tbl-main-all-sensitivities","sensitivities",6,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",6,"Free minus Work (95% CI)","-4.8 pp (-7.7 pp to -2.0 pp)","-4.8 pp (-7.7 pp to -2.0 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",6,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",6,"Point-estimate shift (pp)","+0.24","+0.24",TRUE
"tbl-main-all-sensitivities","sensitivities",6,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",6,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",7,"Scenario","Fractional model, equal periods","Fractional model, equal periods",TRUE
"tbl-main-all-sensitivities","sensitivities",7,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",7,"Free minus Work (95% CI)","+7.9 pp (+2.7 pp to +13.0 pp)","+7.9 pp (+2.7 pp to +13.0 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",7,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",7,"Point-estimate shift (pp)","+1.96","+1.96",TRUE
"tbl-main-all-sensitivities","sensitivities",7,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",7,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",8,"Scenario","Fractional model, equal periods","Fractional model, equal periods",TRUE
"tbl-main-all-sensitivities","sensitivities",8,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",8,"Free minus Work (95% CI)","-6.9 pp (-10.7 pp to -3.1 pp)","-6.9 pp (-10.7 pp to -3.1 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",8,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",8,"Point-estimate shift (pp)","-0.40","-0.40",TRUE
"tbl-main-all-sensitivities","sensitivities",8,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",8,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",9,"Scenario","Fractional model, minute weighting","Fractional model, minute weighting",TRUE
"tbl-main-all-sensitivities","sensitivities",9,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",9,"Free minus Work (95% CI)","-5.1 pp (-8.0 pp to -2.2 pp)","-5.1 pp (-8.0 pp to -2.2 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",9,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",9,"Point-estimate shift (pp)","-0.02","-0.02",TRUE
"tbl-main-all-sensitivities","sensitivities",9,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",9,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",10,"Scenario","Fractional model, minute weighting","Fractional model, minute weighting",TRUE
"tbl-main-all-sensitivities","sensitivities",10,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",10,"Free minus Work (95% CI)","+7.1 pp (+1.8 pp to +12.4 pp)","+7.1 pp (+1.8 pp to +12.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",10,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",10,"Point-estimate shift (pp)","+1.18","+1.18",TRUE
"tbl-main-all-sensitivities","sensitivities",10,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",10,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",11,"Scenario","Fractional model, minute weighting","Fractional model, minute weighting",TRUE
"tbl-main-all-sensitivities","sensitivities",11,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",11,"Free minus Work (95% CI)","-7.5 pp (-11.3 pp to -3.7 pp)","-7.5 pp (-11.3 pp to -3.7 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",11,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",11,"Point-estimate shift (pp)","-1.01","-1.01",TRUE
"tbl-main-all-sensitivities","sensitivities",11,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",11,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",12,"Scenario","Beta-binomial benchmark","Beta-binomial benchmark",TRUE
"tbl-main-all-sensitivities","sensitivities",12,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",12,"Free minus Work (95% CI)","-5.0 pp (-7.4 pp to -2.5 pp)","-5.0 pp (-7.4 pp to -2.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",12,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",12,"Point-estimate shift (pp)","+0.10","+0.10",TRUE
"tbl-main-all-sensitivities","sensitivities",12,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",12,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",13,"Scenario","Beta-binomial benchmark","Beta-binomial benchmark",TRUE
"tbl-main-all-sensitivities","sensitivities",13,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",13,"Free minus Work (95% CI)","+5.5 pp (+1.5 pp to +9.6 pp)","+5.5 pp (+1.5 pp to +9.6 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",13,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",13,"Point-estimate shift (pp)","-0.37","-0.37",TRUE
"tbl-main-all-sensitivities","sensitivities",13,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",13,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",14,"Scenario","Beta-binomial benchmark","Beta-binomial benchmark",TRUE
"tbl-main-all-sensitivities","sensitivities",14,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",14,"Free minus Work (95% CI)","-6.4 pp (-8.9 pp to -4.0 pp)","-6.4 pp (-8.9 pp to -4.0 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",14,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",14,"Point-estimate shift (pp)","+0.06","+0.06",TRUE
"tbl-main-all-sensitivities","sensitivities",14,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",14,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",15,"Scenario","Actual-date temporal, any valid","Actual-date temporal, any valid",TRUE
"tbl-main-all-sensitivities","sensitivities",15,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",15,"Free minus Work (95% CI)","-4.1 pp (-6.6 pp to -1.5 pp)","-4.1 pp (-6.6 pp to -1.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",15,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",15,"Point-estimate shift (pp)","+1.00","+1.00",TRUE
"tbl-main-all-sensitivities","sensitivities",15,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",15,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",16,"Scenario","Actual-date temporal, any valid","Actual-date temporal, any valid",TRUE
"tbl-main-all-sensitivities","sensitivities",16,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",16,"Free minus Work (95% CI)","+5.4 pp (+1.2 pp to +9.5 pp)","+5.4 pp (+1.2 pp to +9.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",16,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",16,"Point-estimate shift (pp)","-0.54","-0.54",TRUE
"tbl-main-all-sensitivities","sensitivities",16,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",16,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",17,"Scenario","Actual-date temporal, any valid","Actual-date temporal, any valid",TRUE
"tbl-main-all-sensitivities","sensitivities",17,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",17,"Free minus Work (95% CI)","-5.8 pp (-8.3 pp to -3.3 pp)","-5.8 pp (-8.3 pp to -3.3 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",17,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",17,"Point-estimate shift (pp)","+0.65","+0.65",TRUE
"tbl-main-all-sensitivities","sensitivities",17,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",17,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",18,"Scenario","Actual-date temporal, at least 80%","Actual-date temporal, at least 80%",TRUE
"tbl-main-all-sensitivities","sensitivities",18,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",18,"Free minus Work (95% CI)","-4.6 pp (-7.3 pp to -2.0 pp)","-4.6 pp (-7.3 pp to -2.0 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",18,"Primary comparator (95% CI)","-5.7 pp (-8.5 pp to -2.9 pp)","-5.7 pp (-8.5 pp to -2.9 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",18,"Point-estimate shift (pp)","+1.03","+1.03",TRUE
"tbl-main-all-sensitivities","sensitivities",18,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",18,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",19,"Scenario","Actual-date temporal, at least 80%","Actual-date temporal, at least 80%",TRUE
"tbl-main-all-sensitivities","sensitivities",19,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",19,"Free minus Work (95% CI)","+4.1 pp (-0.5 pp to +8.6 pp)","+4.1 pp (-0.5 pp to +8.6 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",19,"Primary comparator (95% CI)","+4.1 pp (-0.9 pp to +9.1 pp)","+4.1 pp (-0.9 pp to +9.1 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",19,"Point-estimate shift (pp)","-0.04","-0.04",TRUE
"tbl-main-all-sensitivities","sensitivities",19,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",19,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",20,"Scenario","Actual-date temporal, at least 80%","Actual-date temporal, at least 80%",TRUE
"tbl-main-all-sensitivities","sensitivities",20,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",20,"Free minus Work (95% CI)","-5.6 pp (-8.1 pp to -3.1 pp)","-5.6 pp (-8.1 pp to -3.1 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",20,"Primary comparator (95% CI)","-6.3 pp (-9.0 pp to -3.6 pp)","-6.3 pp (-9.0 pp to -3.6 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",20,"Point-estimate shift (pp)","+0.65","+0.65",TRUE
"tbl-main-all-sensitivities","sensitivities",20,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",20,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",21,"Scenario","Both day types observed","Both day types observed",TRUE
"tbl-main-all-sensitivities","sensitivities",21,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",21,"Free minus Work (95% CI)","-4.8 pp (-7.7 pp to -1.9 pp)","-4.8 pp (-7.7 pp to -1.9 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",21,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",21,"Point-estimate shift (pp)","+0.28","+0.28",TRUE
"tbl-main-all-sensitivities","sensitivities",21,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",21,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",22,"Scenario","Both day types observed","Both day types observed",TRUE
"tbl-main-all-sensitivities","sensitivities",22,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",22,"Free minus Work (95% CI)","+3.8 pp (-0.7 pp to +8.4 pp)","+3.8 pp (-0.7 pp to +8.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",22,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",22,"Point-estimate shift (pp)","-2.08","-2.08",TRUE
"tbl-main-all-sensitivities","sensitivities",22,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",22,"CI conclusion retained","No","No",TRUE
"tbl-main-all-sensitivities","sensitivities",23,"Scenario","Both day types observed","Both day types observed",TRUE
"tbl-main-all-sensitivities","sensitivities",23,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",23,"Free minus Work (95% CI)","-7.1 pp (-9.8 pp to -4.5 pp)","-7.1 pp (-9.8 pp to -4.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",23,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",23,"Point-estimate shift (pp)","-0.65","-0.65",TRUE
"tbl-main-all-sensitivities","sensitivities",23,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",23,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",24,"Scenario","Complete three-window cycles","Complete three-window cycles",TRUE
"tbl-main-all-sensitivities","sensitivities",24,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",24,"Free minus Work (95% CI)","-5.3 pp (-8.0 pp to -2.5 pp)","-5.3 pp (-8.0 pp to -2.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",24,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",24,"Point-estimate shift (pp)","-0.18","-0.18",TRUE
"tbl-main-all-sensitivities","sensitivities",24,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",24,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",25,"Scenario","Complete three-window cycles","Complete three-window cycles",TRUE
"tbl-main-all-sensitivities","sensitivities",25,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",25,"Free minus Work (95% CI)","+5.5 pp (+0.9 pp to +10.1 pp)","+5.5 pp (+0.9 pp to +10.1 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",25,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",25,"Point-estimate shift (pp)","-0.39","-0.39",TRUE
"tbl-main-all-sensitivities","sensitivities",25,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",25,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",26,"Scenario","Complete three-window cycles","Complete three-window cycles",TRUE
"tbl-main-all-sensitivities","sensitivities",26,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",26,"Free minus Work (95% CI)","-7.0 pp (-9.6 pp to -4.3 pp)","-7.0 pp (-9.6 pp to -4.3 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",26,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",26,"Point-estimate shift (pp)","-0.47","-0.47",TRUE
"tbl-main-all-sensitivities","sensitivities",26,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",26,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",27,"Scenario","Common dispersion","Common dispersion",TRUE
"tbl-main-all-sensitivities","sensitivities",27,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",27,"Free minus Work (95% CI)","-5.2 pp (-8.5 pp to -1.9 pp)","-5.2 pp (-8.5 pp to -1.9 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",27,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",27,"Point-estimate shift (pp)","-0.12","-0.12",TRUE
"tbl-main-all-sensitivities","sensitivities",27,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",27,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",28,"Scenario","Common dispersion","Common dispersion",TRUE
"tbl-main-all-sensitivities","sensitivities",28,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",28,"Free minus Work (95% CI)","+6.7 pp (+2.7 pp to +10.7 pp)","+6.7 pp (+2.7 pp to +10.7 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",28,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",28,"Point-estimate shift (pp)","+0.77","+0.77",TRUE
"tbl-main-all-sensitivities","sensitivities",28,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",28,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",29,"Scenario","Common dispersion","Common dispersion",TRUE
"tbl-main-all-sensitivities","sensitivities",29,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",29,"Free minus Work (95% CI)","-6.4 pp (-9.2 pp to -3.6 pp)","-6.4 pp (-9.2 pp to -3.6 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",29,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",29,"Point-estimate shift (pp)","+0.10","+0.10",TRUE
"tbl-main-all-sensitivities","sensitivities",29,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",29,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",30,"Scenario","Exclude zero periods, conditional route","Exclude zero periods, conditional route",TRUE
"tbl-main-all-sensitivities","sensitivities",30,"Window","Daytime","Daytime",TRUE
