"path","bytes","sha256","observed_sha256","observed_bytes","exact"
"qa/main_round2/page-71.png",429715,"483c4c14a80c963c8b23155c6817eb10733f10d61d688e6700af92b9fe8a41c5","483c4c14a80c963c8b23155c6817eb10733f10d61d688e6700af92b9fe8a41c5",429715,TRUE
"qa/main_round2/page-72.png",288514,"6f5b86fde3dfdb9c530c8ae7fd0c4c2dca595862f0292ddb1ed55117c802a71c","6f5b86fde3dfdb9c530c8ae7fd0c4c2dca595862f0292ddb1ed55117c802a71c",288514,TRUE
"qa/main_round2/page-73.png",257686,"d66a5dac81b2b16678a755283f93fe344b4d3bb3644e71df7c423c45c357fd92","d66a5dac81b2b16678a755283f93fe344b4d3bb3644e71df7c423c45c357fd92",257686,TRUE
"qa/main_round2/page-74.png",196413,"3da4b4edd771fa7ee33313772e2111ffb9304e466adf9dac09c8ee564c2d2d81","3da4b4edd771fa7ee33313772e2111ffb9304e466adf9dac09c8ee564c2d2d81",196413,TRUE
"qa/main_round2/page-75.png",328830,"0b97c8f7a3052953f2141e92377f596a80e7787e68af9b55d89ba5f49c9934f1","0b97c8f7a3052953f2141e92377f596a80e7787e68af9b55d89ba5f49c9934f1",328830,TRUE
"qa/main_round2/page-76.png",174302,"183dfea29e1c3e469daa3b29cf50e64b13d1df6cdd47981725705135d384533c","183dfea29e1c3e469daa3b29cf50e64b13d1df6cdd47981725705135d384533c",174302,TRUE
"qa/main_round2/page-77.png",181480,"d31976cc7a92a777130ab05ff971d497ea2917cbe01c8c590bf0359a072047cb","d31976cc7a92a777130ab05ff971d497ea2917cbe01c8c590bf0359a072047cb",181480,TRUE
"qa/main_round2/page-78.png",378722,"b216302c6c04e8a7ebf595aa1c9794012b08c99c7a880092f811ae0e64888a98","b216302c6c04e8a7ebf595aa1c9794012b08c99c7a880092f811ae0e64888a98",378722,TRUE
"qa/main_round2/page-79.png",395805,"c06796f58c6fac962703df7b6e7830cb92c6ae457a7553681bd04df007874e59","c06796f58c6fac962703df7b6e7830cb92c6ae457a7553681bd04df007874e59",395805,TRUE
"qa/main_round2/page-8.png",403624,"db5ce8665439b1a7132bb4d7c38a383d31a472476255d21fbe6b49312c9a5a9e","db5ce8665439b1a7132bb4d7c38a383d31a472476255d21fbe6b49312c9a5a9e",403624,TRUE
"qa/main_round2/page-80.png",353360,"d1a809efaef7c0ef7a1b9724c4889abb137957b64556b927b4660080014dbbe0","d1a809efaef7c0ef7a1b9724c4889abb137957b64556b927b4660080014dbbe0",353360,TRUE
"qa/main_round2/page-81.png",324047,"18ad7ee16f5ef6a4a13b8c8eafdbc0240efab95a2fb6965c520149535bb464e6","18ad7ee16f5ef6a4a13b8c8eafdbc0240efab95a2fb6965c520149535bb464e6",324047,TRUE
"qa/main_round2/page-82.png",508399,"d1ddbb321ec9317654eab991752dd0743f1d6bf252c43e6ab2287cf6d1388df0","d1ddbb321ec9317654eab991752dd0743f1d6bf252c43e6ab2287cf6d1388df0",508399,TRUE
"qa/main_round2/page-83.png",17688,"429c6f6bf426379c06719894185f162bee9fe2d745dd42e76ec4cf74735f6377","429c6f6bf426379c06719894185f162bee9fe2d745dd42e76ec4cf74735f6377",17688,TRUE
"qa/main_round2/page-84.png",94207,"e8627a69a88084c909f352f21440a1c93d43b8c04c8dc46b4140ddf16bb48263","e8627a69a88084c909f352f21440a1c93d43b8c04c8dc46b4140ddf16bb48263",94207,TRUE
"qa/main_round2/page-85.png",170407,"1631f8af0d8955a60dd67fe0fcd6bbb3547e3df8f66e97e7cf2d3bcf0cd8b108","1631f8af0d8955a60dd67fe0fcd6bbb3547e3df8f66e97e7cf2d3bcf0cd8b108",170407,TRUE
"qa/main_round2/page-86.png",171729,"7e30f6c7e381490b5c720d35652f0bc7ccd4c050046b110bc06bcaaee3618cf1","7e30f6c7e381490b5c720d35652f0bc7ccd4c050046b110bc06bcaaee3618cf1",171729,TRUE
"qa/main_round2/page-87.png",189948,"ecba712a0ac0de90a4461f7291b8e027fd5ea2d331098a9a20bf469844ea4be5","ecba712a0ac0de90a4461f7291b8e027fd5ea2d331098a9a20bf469844ea4be5",189948,TRUE
"qa/main_round2/page-88.png",144692,"55829a3f3770a554b262d8f32505bdb542ab355f04433d4a21a3981c22730816","55829a3f3770a554b262d8f32505bdb542ab355f04433d4a21a3981c22730816",144692,TRUE
"qa/main_round2/page-89.png",307223,"f43ad9ae78eac494d57d52b657e76f9c278dc5bcbdad1539a9865a17a88583b8","f43ad9ae78eac494d57d52b657e76f9c278dc5bcbdad1539a9865a17a88583b8",307223,TRUE
"qa/main_round2/page-9.png",366545,"b6c1476bac57fc369fe4adf1eb2b9e03ccbf72640e9343f2a0bcbb772373bc7d","b6c1476bac57fc369fe4adf1eb2b9e03ccbf72640e9343f2a0bcbb772373bc7d",366545,TRUE
"qa/main_round2/page-90.png",334763,"72f5655c0ec10b81937653590d6812b356f07cf4bd9acd848ce8c2a732786bb6","72f5655c0ec10b81937653590d6812b356f07cf4bd9acd848ce8c2a732786bb6",334763,TRUE
"qa/main_round2/page-91.png",204397,"69215bb564fa45c9ec15fd369c6bb467f468d7576a6e3e918b6c30bf19649309","69215bb564fa45c9ec15fd369c6bb467f468d7576a6e3e918b6c30bf19649309",204397,TRUE
"qa/main_round2/page-92.png",400607,"2b09da28131f5719037cb3b9c50923e7d0d23e63bee45651474023b8ba14c994","2b09da28131f5719037cb3b9c50923e7d0d23e63bee45651474023b8ba14c994",400607,TRUE
"qa/main_round2/page-93.png",303607,"feae237ef458dc073870aaae362eb010db423b7f6172e930083be4784ac2d18c","feae237ef458dc073870aaae362eb010db423b7f6172e930083be4784ac2d18c",303607,TRUE
"qa/main_round2/page-94.png",145849,"caafb1bf6cf79c1073fa58aa05f9321830e330fc303fbabdea1947f15de455d9","caafb1bf6cf79c1073fa58aa05f9321830e330fc303fbabdea1947f15de455d9",145849,TRUE
"qa/main_round2/page-95.png",241216,"cf4b5309a871cef682393f939747514a1bbd5b2464c587b7c6bb784c698a1b54","cf4b5309a871cef682393f939747514a1bbd5b2464c587b7c6bb784c698a1b54",241216,TRUE
"qa/main_round2/page-96.png",52095,"14a58f7db41dbaad15ee34d51572dc74a476339cd264de15de57d52c88c02d55","14a58f7db41dbaad15ee34d51572dc74a476339cd264de15de57d52c88c02d55",52095,TRUE
"qa/main_round2/page-97.png",371209,"c60cbd9c923e0c653e4ef5e3c87fac3874e68f47cab80785106d15621347e75e","c60cbd9c923e0c653e4ef5e3c87fac3874e68f47cab80785106d15621347e75e",371209,TRUE
"qa/main_round2/page-98.png",278979,"daf28edbe829f2d04562872e1c0d56feaddb2d66058ac94d64ab5d595b2b9d82","daf28edbe829f2d04562872e1c0d56feaddb2d66058ac94d64ab5d595b2b9d82",278979,TRUE
"qa/main_round2/page-99.png",333243,"caff5d0eead43cb8e289e26c6fd7308d7778b67dc9b09a4ff3e32f059280355f","caff5d0eead43cb8e289e26c6fd7308d7778b67dc9b09a4ff3e32f059280355f",333243,TRUE
