run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,model_name,formula,engine,observations,log_likelihood,aic,converged,positive_definite_hessian,singular,max_gradient,warnings,error,status
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,615,-849.0660234219532,1720.1320468439064,TRUE,TRUE,FALSE,5.383071766118519e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,615,-846.820947840761,1715.641895681522,TRUE,TRUE,FALSE,4.189359970041551e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,615,-849.0845434947956,1720.1690869895913,TRUE,TRUE,FALSE,5.445599526865408e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,615,-848.9624607291825,1719.924921458365,TRUE,TRUE,FALSE,5.411493475548923e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,621,-1327.4132517041407,2678.8265034082815,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,621,-1328.191489696992,2680.382979393984,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,621,-1326.711440055189,2677.422880110378,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),glmmTMB,621,-1328.199746298529,2680.399492597058,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-280.3065499444458,582.6130998888916,TRUE,TRUE,FALSE,1.446665010007564e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-280.83183210127027,583.6636642025405,TRUE,TRUE,FALSE,6.652385309280362e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-281.6239141482139,585.2478282964278,TRUE,TRUE,FALSE,1.4597389963455498e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-280.86703634062656,583.7340726812531,TRUE,TRUE,FALSE,1.439843799744267e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-1282.3582909421814,2586.7165818843628,TRUE,TRUE,FALSE,3.0036062526050955e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-1283.273842964064,2588.547685928128,TRUE,TRUE,FALSE,1.9099388737231493e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-1283.6743515664339,2589.3487031328677,TRUE,TRUE,FALSE,2.112301444867626e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-1283.6690947787065,2589.338189557413,TRUE,TRUE,FALSE,3.7061909097246826e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-1260.9634297194145,2543.926859438829,TRUE,TRUE,FALSE,4.2587089410517365e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-1260.7531981964032,2543.5063963928064,TRUE,TRUE,FALSE,9.802079148357734e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-1260.985382096589,2543.970764193178,TRUE,TRUE,FALSE,8.728875400265679e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,640,-1258.730837440563,2539.461674881126,TRUE,TRUE,FALSE,1.439275365555659e-6,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,603,-1161.873579797461,2345.747159594922,TRUE,TRUE,FALSE,1.9228991732234135e-5,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,603,-1161.6882332573678,2345.3764665147355,TRUE,TRUE,FALSE,2.0495463104452938e-5,,,FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),,,,,FALSE,FALSE,,,,Not an inferential family,NOT_FITTED
