run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,site,estimate_model,standard_error,conf_low_model,conf_high_model,participants,observed_participant_weight,equal_site_weight,weighting,predictor,estimate_practical,conf_low_practical,conf_high_practical,site_display_order,site_display_name,site_color_hex
primary__chest__all_available,primary,chest,all_available,complementary_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,UCR,-3.6057279264595063,10.358274205271774,-23.907572310782427,16.69611645786342,39,0.2532467532467532,0.125,site_specific,age,-3.6057279264595063,-23.907572310782427,16.69611645786342,8,San José (CR),#44AA99
primary__chest__all_available,primary,chest,all_available,complementary_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,KNUST,-135.6249537083238,79.30382639727837,-291.0575972832062,19.807689866558576,15,0.0974025974025974,0.125,site_specific,age,-135.6249537083238,-291.0575972832062,19.807689866558576,9,Kumasi (GH),#AA4499
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,,35.147339321114515,14.14739011238574,7.418964225600405,62.875714416628625,,,,equal_site,age,35.147339321114515,7.418964225600405,62.875714416628625,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,,20.407196513349717,10.534511895206451,-0.24006739596370963,41.05446042266314,,,,observed_participant,age,20.407196513349717,-0.24006739596370963,41.05446042266314,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,RISE,12.730990819804449,9.86644819961138,-6.6068923067639105,32.068873946372804,16,0.1038961038961039,0.125,site_specific,age,12.730990819804449,-6.6068923067639105,32.068873946372804,1,Borås (SE),#88CCEE
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,THUAS,-12.79044353647832,11.838385241291302,-35.99325224451978,10.412365171563142,15,0.0974025974025974,0.125,site_specific,age,-12.79044353647832,-35.99325224451978,10.412365171563142,2,Delft (NL),#117733
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,BAUA,-9.424279466460137,9.433397291622276,-27.91339840989748,9.064839476977207,20,0.12987012987012986,0.125,site_specific,age,-9.424279466460137,-27.91339840989748,9.064839476977207,3,Dortmund (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,TUM,208.6409649155528,67.1276491182029,77.07319027703323,340.20873955407234,10,0.06493506493506493,0.125,site_specific,age,208.6409649155528,77.07319027703323,340.20873955407234,5,Munich (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,FUSPCEU,-13.022924210230997,10.992269913556024,-34.56737734914401,8.521528928682017,22,0.14285714285714285,0.125,site_specific,age,-13.022924210230997,-34.56737734914401,8.521528928682017,6,Madrid (ES),#CC6677
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,IZTECH,67.88835452171216,47.02116660761773,-24.27143854027599,160.0481475837003,17,0.11038961038961038,0.125,site_specific,age,67.88835452171216,-24.27143854027599,160.0481475837003,7,Izmir (TR),#332288
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,UCR,-1.749727664976362,9.6880708513069,-20.73799761321018,17.238542283257456,39,0.2532467532467532,0.125,site_specific,age,-1.749727664976362,-20.73799761321018,17.238542283257456,8,San José (CR),#44AA99
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,KNUST,28.905779189992543,74.50657795041555,-117.124430204148,174.9359885841331,15,0.0974025974025974,0.125,site_specific,age,28.905779189992543,-117.124430204148,174.9359885841331,9,Kumasi (GH),#AA4499
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,,34.87814177263271,21.957650223045224,-8.158061849663802,77.91434539492923,,,,equal_site,age,34.87814177263271,-8.158061849663802,77.91434539492923,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,,13.274927426379955,16.407227316606587,-18.882647200330695,45.432502053090616,,,,observed_participant,age,13.274927426379955,-18.882647200330695,45.432502053090616,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,RISE,-4.225267248242901,14.986477358545706,-33.59822312611743,25.14768862963163,16,0.1038961038961039,0.125,site_specific,age,-4.225267248242901,-33.59822312611743,25.14768862963163,1,Borås (SE),#88CCEE
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,THUAS,-4.404908269197364,17.6549969710921,-39.00806647970161,30.198249941306884,15,0.0974025974025974,0.125,site_specific,age,-4.404908269197364,-39.00806647970161,30.198249941306884,2,Delft (NL),#117733
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,BAUA,-13.558894049931231,14.23730926327238,-41.46350744270357,14.345719342841113,20,0.12987012987012986,0.125,site_specific,age,-13.558894049931231,-41.46350744270357,14.345719342841113,3,Dortmund (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,TUM,258.31122311367284,101.45993818233865,59.45339840262892,457.1690478247168,10,0.06493506493506493,0.125,site_specific,age,258.31122311367284,59.45339840262892,457.1690478247168,5,Munich (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,FUSPCEU,-35.10727886388155,16.535301534266125,-67.51587434455304,-2.698683383210053,22,0.14285714285714285,0.125,site_specific,age,-35.10727886388155,-67.51587434455304,-2.698683383210053,6,Madrid (ES),#CC6677
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,IZTECH,118.40738707549832,71.53263398126991,-21.793999247076655,258.6087733980733,17,0.11038961038961038,0.125,site_specific,age,118.40738707549832,-21.793999247076655,258.6087733980733,7,Izmir (TR),#332288
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,UCR,-32.02192325379056,14.894636721118356,-61.21487478999029,-2.828971717590836,39,0.2532467532467532,0.125,site_specific,age,-32.02192325379056,-61.21487478999029,-2.828971717590836,8,San José (CR),#44AA99
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,KNUST,-8.375204323065944,119.2122486804931,-242.0269182528649,225.27650960673304,15,0.0974025974025974,0.125,site_specific,age,-8.375204323065944,-242.0269182528649,225.27650960673304,9,Kumasi (GH),#AA4499
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,,-6.7634877249510605,21.21007043883074,-48.33446189461696,34.80748644471483,,,,equal_site,age,-6.7634877249510605,-48.33446189461696,34.80748644471483,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,,-0.968249372384113,15.799269024840092,-31.934247643129943,29.997748898361714,,,,observed_participant,age,-0.968249372384113,-31.934247643129943,29.997748898361714,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,RISE,43.94605507942173,14.85414883931802,14.83245833336098,73.05965182548249,16,0.1038961038961039,0.125,site_specific,age,43.94605507942173,14.83245833336098,73.05965182548249,1,Borås (SE),#88CCEE
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,THUAS,-29.561566376093086,18.200867720754687,-65.23461159614988,6.111478843963706,15,0.0974025974025974,0.125,site_specific,age,-29.561566376093086,-65.23461159614988,6.111478843963706,2,Delft (NL),#117733
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,BAUA,-25.099206363840192,14.128303037076885,-52.79017147917874,2.5917587514983573,20,0.12987012987012986,0.125,site_specific,age,-25.099206363840192,-52.79017147917874,2.5917587514983573,3,Dortmund (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,TUM,-39.39546251905223,100.1137739099737,-235.6148537389863,156.82392870088188,10,0.06493506493506493,0.125,site_specific,age,-39.39546251905223,-235.6148537389863,156.82392870088188,5,Munich (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,FUSPCEU,35.66183319662061,16.510025802533647,3.3027772398276696,68.02088915341355,22,0.14285714285714285,0.125,site_specific,age,35.66183319662061,3.3027772398276696,68.02088915341355,6,Madrid (ES),#CC6677
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,IZTECH,-27.2523067075767,69.83862179111186,-164.1334901480701,109.6288767329167,17,0.11038961038961038,0.125,site_specific,age,-27.2523067075767,-164.1334901480701,109.6288767329167,7,Izmir (TR),#332288
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,UCR,14.66469036792921,14.437727374848151,-13.632735305381182,42.9621160412396,39,0.2532467532467532,0.125,site_specific,age,14.66469036792921,-13.632735305381182,42.9621160412396,8,San José (CR),#44AA99
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,KNUST,-27.07193847701783,112.5110555417802,-247.58955520149263,193.44567824745695,15,0.0974025974025974,0.125,site_specific,age,-27.07193847701783,-247.58955520149263,193.44567824745695,9,Kumasi (GH),#AA4499
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,,-0.05889309552423716,0.09484667821665752,-0.2447891688821455,0.12700297783367118,,,,equal_site,age,0.8731862825478678,0.5691291512884474,1.3396858732392287,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,,0.00314203390687859,0.07063375072178957,-0.13529757360080896,0.14158164141456614,,,,observed_participant,age,1.007261034833047,0.7323225821541202,1.3854206015449888,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,RISE,0.25306927818073455,0.06727857993012132,0.1212056845866975,0.3849328717747716,16,0.1038961038961039,0.125,site_specific,age,1.7908915123059592,1.3219215562830622,2.4262350467055627,1,Borås (SE),#88CCEE
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,THUAS,0.07281570545000836,0.07889039114358996,-0.08180661991770556,0.2274380308177223,15,0.0974025974025974,0.125,site_specific,age,1.1825396339503738,0.8283109069996298,1.688254946356886,2,Delft (NL),#117733
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,BAUA,0.10997573777120602,0.0635403857241899,-0.01456112981198913,0.23451260535440116,20,0.12987012987012986,0.125,site_specific,age,1.288177584551898,0.9670276015586624,1.715981515592033,3,Dortmund (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,TUM,-0.6172731881128449,0.45066328447378745,-1.500556994835997,0.26601061861030706,10,0.06493506493506493,0.125,site_specific,age,0.2413941893462638,0.03158224550174814,1.8450605308262331,5,Munich (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,FUSPCEU,0.18675127752344303,0.07352745796061162,0.04264010804586143,0.3308624470010247,22,0.14285714285714285,0.125,site_specific,age,1.5372739841642646,1.1031640689784472,2.1422119962415516,6,Madrid (ES),#CC6677
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,IZTECH,-0.5708008918773263,0.31637262779669956,-1.1908798480531528,0.04927806429850023,17,0.11038961038961038,0.125,site_specific,age,0.2686575860047887,0.06443475060916956,1.1201548517772812,7,Izmir (TR),#332288
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,UCR,0.1456697340857218,0.06523639737020107,0.01780874475898428,0.2735307234124593,39,0.2532467532467532,0.125,site_specific,age,1.3985233894736064,1.041858513171268,1.877287219117079,8,San José (CR),#44AA99
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,KNUST,-0.05135241721483982,0.49809489019777287,-1.027600462885907,0.9248956284562274,15,0.0974025974025974,0.125,site_specific,age,0.8884798499541668,0.09384249310311094,8.411929581913569,9,Kumasi (GH),#AA4499
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,,-0.05172721707609094,0.06043434122100191,-0.17017634929865902,0.06672191514647716,,,,equal_site,age,-0.05172721707609094,-0.17017634929865902,0.06672191514647716,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,,-0.03430798246782049,0.044082451397147,-0.12070799955646597,0.05209203462082498,,,,observed_participant,age,-0.03430798246782049,-0.12070799955646597,0.05209203462082498,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,RISE,0.04382226612871736,0.0429595027371069,-0.040376812029762,0.12802134428719672,16,0.10526315789473684,0.125,site_specific,age,0.04382226612871736,-0.040376812029762,0.12802134428719672,1,Borås (SE),#88CCEE
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,THUAS,0.01212611998427196,0.0494661853476203,-0.08482582174964673,0.10907806171819064,15,0.0986842105263158,0.125,site_specific,age,0.01212611998427196,-0.08482582174964673,0.10907806171819064,2,Delft (NL),#117733
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,BAUA,0.00121289448141424,0.04014133126258772,-0.0774626690847494,0.0798884580475779,20,0.13157894736842105,0.125,site_specific,age,0.00121289448141424,-0.0774626690847494,0.0798884580475779,3,Dortmund (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,TUM,-0.13298305730500762,0.2883520571355731,-0.6981427041587666,0.4321765895487514,10,0.06578947368421052,0.125,site_specific,age,-0.13298305730500762,-0.6981427041587666,0.4321765895487514,5,Munich (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,FUSPCEU,0.01079162628256193,0.0468761636629693,-0.08108396623026304,0.10266721879538691,21,0.13815789473684212,0.125,site_specific,age,0.01079162628256193,-0.08108396623026304,0.10266721879538691,6,Madrid (ES),#CC6677
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,IZTECH,0.01695232766406906,0.20115486779904385,-0.3773039685369725,0.41120862386511065,17,0.1118421052631579,0.125,site_specific,age,0.01695232766406906,-0.3773039685369725,0.41120862386511065,7,Izmir (TR),#332288
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,UCR,-0.00746974551627575,0.04123403130714612,-0.08828696181567919,0.07334747078312767,39,0.2565789473684211,0.125,site_specific,age,-0.00746974551627575,-0.08828696181567919,0.07334747078312767,8,San José (CR),#44AA99
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,KNUST,-0.3582701683284787,0.31675898681725717,-0.9791063742697004,0.2625660376127429,14,0.09210526315789472,0.125,site_specific,age,-0.3582701683284787,-0.9791063742697004,0.2625660376127429,9,Kumasi (GH),#AA4499
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,,0.07051464514059103,0.07509165939142926,-0.07797394592403475,0.2190032362052168,,,,equal_site,biological_sex,1.0730602844343666,0.924988525950916,1.2448353052235217,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,,0.04251123961042222,0.07036964781652418,-0.09663989838110582,0.18166237760195025,,,,observed_participant,biological_sex,1.0434277840295672,0.907882877370217,1.1992092456226435,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,RISE,0.21278155886997624,0.21922434940467547,-0.22071951214078,0.6462826298807325,16,0.1045751633986928,0.125,site_specific,biological_sex,1.2371143850618087,0.8019415836254039,1.908433273665665,1,Borås (SE),#88CCEE
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,THUAS,0.24232294344089575,0.22374491468127797,-0.20011723444509075,0.6847631213268823,15,0.09803921568627452,0.125,site_specific,biological_sex,1.2742056227265357,0.8186347752585291,1.983301977948808,2,Delft (NL),#117733
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,BAUA,-0.16001205672885954,0.19505629444536415,-0.5457224615222945,0.22569834806457545,19,0.12418300653594772,0.125,site_specific,biological_sex,0.852133514961534,0.5794230212503274,1.2531975787806835,3,Dortmund (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,TUM,0.24506081695721132,0.2740304367558438,-0.296815521806233,0.7869371557206557,10,0.06535947712418301,0.125,site_specific,biological_sex,1.2776990166084423,0.74318110042372,2.196658090620729,5,Munich (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,FUSPCEU,0.04280842479290031,0.18815109615351133,-0.3292474253710478,0.4148642749568484,22,0.1437908496732026,0.125,site_specific,biological_sex,1.0437379213877978,0.7194649808328442,1.5141652166056183,6,Madrid (ES),#CC6677
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,IZTECH,-0.19150295607322576,0.21545516847035295,-0.6175507310596158,0.2345448189131643,17,0.1111111111111111,0.125,site_specific,biological_sex,0.8257171842224148,0.5392636230578446,1.264333137203023,7,Izmir (TR),#332288
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,UCR,-0.00923416937702736,0.13972865443364013,-0.28553797190792907,0.26706963315387433,39,0.2549019607843137,0.125,site_specific,biological_sex,0.9908083346346536,0.7516098005783265,1.306131393212442,8,San José (CR),#44AA99
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,KNUST,0.1818925992428572,0.21971314454751265,-0.2525750305397699,0.6163602290254844,15,0.09803921568627452,0.125,site_specific,biological_sex,1.199485361325647,0.7767979270849736,1.8521742680669289,9,Kumasi (GH),#AA4499
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,,0.02339768787887356,0.06851052967006209,-0.11207717186247183,0.15887254762021896,,,,equal_site,biological_sex,0.02339768787887356,-0.11207717186247183,0.15887254762021896,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,,0.05599841219794788,0.06420236126991304,-0.07095734088106306,0.1829541652769588,,,,observed_participant,biological_sex,0.05599841219794788,-0.07095734088106306,0.1829541652769588,,,
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,RISE,-0.02036687166917174,0.20001124513707744,-0.4158753506158484,0.37514160727750495,16,0.1045751633986928,0.125,site_specific,biological_sex,-0.02036687166917174,-0.4158753506158484,0.37514160727750495,1,Borås (SE),#88CCEE
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,THUAS,0.06083820261466961,0.20413562225190088,-0.3428259483701885,0.4645023535995277,15,0.09803921568627452,0.125,site_specific,biological_sex,0.06083820261466961,-0.3428259483701885,0.4645023535995277,2,Delft (NL),#117733
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,BAUA,0.14807675576870255,0.1779613096345658,-0.2038294924859257,0.4999830040233308,19,0.12418300653594772,0.125,site_specific,biological_sex,0.14807675576870255,-0.2038294924859257,0.4999830040233308,3,Dortmund (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,TUM,-0.10454719917771818,0.25001405642134633,-0.5989327978610631,0.3898383995056268,10,0.06535947712418301,0.125,site_specific,biological_sex,-0.10454719917771818,-0.5989327978610631,0.3898383995056268,5,Munich (DE),#DDCC77
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,FUSPCEU,0.3996451257664332,0.17166129181253795,0.06019672939118048,0.7390935221416859,22,0.1437908496732026,0.125,site_specific,biological_sex,0.3996451257664332,0.06019672939118048,0.7390935221416859,6,Madrid (ES),#CC6677
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,IZTECH,-0.2824927399617038,0.1965724000732512,-0.6712011393448787,0.10621565942147104,17,0.1111111111111111,0.125,site_specific,biological_sex,-0.2824927399617038,-0.6712011393448787,0.10621565942147104,7,Izmir (TR),#332288
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,UCR,0.10136783221188936,0.12748265523649324,-0.15072034928067338,0.3534560137044521,39,0.2549019607843137,0.125,site_specific,biological_sex,0.10136783221188936,-0.15072034928067338,0.3534560137044521,8,San José (CR),#44AA99
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,KNUST,-0.11533960252211244,0.20045720164419575,-0.5117299297852969,0.281050724741072,15,0.09803921568627452,0.125,site_specific,biological_sex,-0.11533960252211244,-0.5117299297852969,0.281050724741072,9,Kumasi (GH),#AA4499
primary__chest__all_available,primary,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,,-0.16925141983255504,0.05037466565410392,-0.26798395024784555,-0.07051888941726454,,,,equal_site,biological_sex,0.6772493239303877,0.5395305609949834,0.8501217167722811,,,
