"source","line","kind","label","content"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",785,"figure","fig-h04-prep-category-support","#| label: fig-h04-prep-category-support"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",786,"figure",,"#| fig-cap: ""Observed activity support in the primary frames. Effective weighted hours reflect the accepted 1/k sharing across concurrent memberships; participants are unique within each category. The two measures use separate horizontal scales."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",787,"figure",,"#| fig-alt: ""Two-panel horizontal bar chart shows effective weighted participant-hours and participants for six activity categories, with near-eye bars in blue and chest bars in orange. Sleeping and At home have the largest weighted-hour support, while Other or unspecified activity and vehicle or public transport have less support."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",863,"table","tbl-h04-prep-site-cell-support","#| label: tbl-h04-prep-site-cell-support"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",864,"table",,"#| tbl-cap: ""Site/category support status by placement."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",897,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",903,"figure","fig-h04-prep-site-category-support","#| label: fig-h04-prep-site-category-support"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",904,"figure",,"#| fig-cap: ""Effective weighted-hour support for every observed placement-by-site-by-activity cell. Fill shows the sum of 1/k weights; an open circle marks an observed cell that failed the 20-unique-hour, five-participant, or five-shared-participant reporting rule."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",905,"figure",,"#| fig-alt: ""Two stacked heatmaps show six activity categories by submitted-manuscript site. Darker cells contain more effective weighted hours. Open circles identify sparse near-eye Outdoors and Other cells at San José, near-eye Other at Kumasi, and chest Other at Kumasi."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",982,"figure","fig-h04-prep-clock-category-support","#| label: fig-h04-prep-clock-category-support"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",983,"figure",,"#| fig-cap: ""Effective weighted hours by reported activity and local clock hour. Fill shows the sum of 1/k weights; an open circle denotes nonzero but locally sparse support with fewer than 20 unique participant-hours or five participants, and × denotes no observation."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",984,"figure",,"#| fig-alt: ""Two stacked heatmaps show local hours zero through 23 for six activity categories. Sleeping is concentrated overnight, Office or home working is concentrated in daytime, and Outdoors and vehicle or public transport have narrower daytime support. Open circles mark sparse cells and crosses mark hours without observations."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1076,"table","tbl-h04-prep-primary-specification","#| label: tbl-h04-prep-primary-specification"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1077,"table",,"#| tbl-cap: ""Primary and complementary population-mean model settings."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1091,"table",,"  gt::gt() |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1113,"table","tbl-h04-prep-formulas","#| label: tbl-h04-prep-formulas"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1114,"table",,"#| tbl-cap: ""Recorded H04 formulas used for the primary, heterogeneity, and temporal analyses."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1132,"table",,"  gt::gt() |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1143,"table","tbl-h04-prep-primary-tests","#| label: tbl-h04-prep-primary-tests"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1144,"table",,"#| tbl-cap: ""Recorded additive-model category omnibus tests."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1165,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1183,"table","tbl-h04-prep-estimand-contract","#| label: tbl-h04-prep-estimand-contract"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1184,"table",,"#| tbl-cap: ""Reported H04 estimands and their reference distributions."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1196,"table",,"  gt::gt() |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1225,"table","tbl-h04-prep-heterogeneity-checks","#| label: tbl-h04-prep-heterogeneity-checks"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1226,"table",,"#| tbl-cap: ""Recorded estimability checks for the five-category site-heterogeneity models."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1248,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1270,"table","tbl-h04-prep-heterogeneity-tests","#| label: tbl-h04-prep-heterogeneity-tests"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1271,"table",,"#| tbl-cap: ""Recorded robust site-heterogeneity tests for the five named categories."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1284,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1298,"table","tbl-h04-prep-multiplicity","#| label: tbl-h04-prep-multiplicity"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1299,"table",,"#| tbl-cap: ""Predefined H04 inferential and exploratory multiplicity families."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1312,"table",,"  gt::gt() |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1332,"table","tbl-h04-prep-primary-diagnostics","#| label: tbl-h04-prep-primary-diagnostics"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1333,"table",,"#| tbl-cap: ""Recorded diagnostics for the additive primary and complementary GLMs."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1368,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1393,"table","tbl-h04-prep-zero-diagnostics","#| label: tbl-h04-prep-zero-diagnostics"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1394,"table",,"#| tbl-cap: ""Observed and working-model exact-zero fractions at the original participant-hour level."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1405,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1426,"table","tbl-h04-prep-residual-acf","#| label: tbl-h04-prep-residual-acf"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1427,"table",,"#| tbl-cap: ""Recorded Pearson residual autocorrelation within contiguous participant-hour sequences."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1437,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1449,"table","tbl-h04-prep-diagnostic-interpretation","#| label: tbl-h04-prep-diagnostic-interpretation"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1450,"table",,"#| tbl-cap: ""Diagnostic domains, evidence units, and interpretive limits."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1461,"table",,"  gt::gt() |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1479,"table","tbl-h04-prep-influence","#| label: tbl-h04-prep-influence"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1480,"table",,"#| tbl-cap: ""Recorded deterministic deletion-refit plan and primary-decision stability."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1512,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1539,"table","tbl-h04-prep-sensitivity-samples","#| label: tbl-h04-prep-sensitivity-samples"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1540,"table",,"#| tbl-cap: ""Exact fitted samples for the predefined H04 sensitivity branches."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1569,"table",,"  gt::gt(groupname_col = ""Sensitivity"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1589,"table","tbl-h04-prep-sensitivity-tests","#| label: tbl-h04-prep-sensitivity-tests"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1590,"table",,"#| tbl-cap: ""Recorded four-restriction five-category omnibus tests across sensitivity branches."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1607,"table",,"  gt::gt(groupname_col = ""Sensitivity"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1644,"table","tbl-h04-prep-temporal-basis","#| label: tbl-h04-prep-temporal-basis"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1645,"table",,"#| tbl-cap: ""Constructed smooth classes and midnight continuity."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1659,"table",,"  gt::gt() |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1669,"table","tbl-h04-prep-temporal-models","#| label: tbl-h04-prep-temporal-models"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1670,"table",,"#| tbl-cap: ""Recorded final exploratory time-of-day model settings and diagnostics."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1692,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1718,"table","tbl-h04-prep-temporal-comparison","#| label: tbl-h04-prep-temporal-comparison"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1719,"table",,"#| tbl-cap: ""Recorded descriptive comparison of time-of-day models with and without activity deviations."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1744,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1764,"table","tbl-h04-prep-temporal-retention","#| label: tbl-h04-prep-temporal-retention"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1765,"table",,"#| tbl-cap: ""Recorded construction and adequacy evidence for the exploratory activity models."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1785,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1815,"table","tbl-h04-prep-temporal-uncertainty","#| label: tbl-h04-prep-temporal-uncertainty"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1816,"table",,"#| tbl-cap: ""Recorded uncertainty construction for the exploratory temporal curves."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1833,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1844,"table","tbl-h04-prep-temporal-performance","#| label: tbl-h04-prep-temporal-performance"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1845,"table",,"#| tbl-cap: ""Stored participant-balanced temporal-model performance and fitted-variance allocation."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1877,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1896,"table","tbl-h04-prep-script-map","#| label: tbl-h04-prep-script-map"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1897,"table",,"#| tbl-cap: ""H04 code modules and scripts in analytical order."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1913,"table",,"  gt::gt() |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1932,"table","tbl-h04-prep-output-map","#| label: tbl-h04-prep-output-map"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1933,"table",,"#| tbl-cap: ""Stored H04 outputs supporting the results report."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1947,"table",,"  gt::gt() |>"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1972,"table","tbl-h04-prep-environment","#| label: tbl-h04-prep-environment"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1973,"table",,"#| tbl-cap: ""Recorded R and consequential package versions."""
"audit/hypotheses/H04/H04_analysis_preparation.qmd",2004,"table",,"  gt::gt() |>"
"notebooks/hypotheses/H05.qmd",238,"table",,"    gt::gt(rowname_col = ""Metric"", groupname_col = ""Group"") |>"
"notebooks/hypotheses/H05.qmd",296,"table",,"    gt::gt(rowname_col = ""Metric"") |>"
"notebooks/hypotheses/H05.qmd",334,"table",,"    gt::gt(rowname_col = ""Assessment"") |>"
"notebooks/hypotheses/H05.qmd",355,"table",,"    gt::gt(rowname_col = ""Limitation"") |>"
"notebooks/hypotheses/H05.qmd",375,"table",,"    gt::gt(rowname_col = ""Factor"") |>"
"notebooks/hypotheses/H05.qmd",429,"table",,"    gt::gt(rowname_col = ""Metric"") |>"
"notebooks/hypotheses/H05.qmd",514,"table",,"    gt::gt(groupname_col = ""Scenario"", rowname_col = ""Factor"") |>"
"notebooks/hypotheses/H05.qmd",860,"table","tbl-h05-factors","#| label: tbl-h05-factors"
"notebooks/hypotheses/H05.qmd",861,"table",,"#| tbl-cap: ""The four analysed LEBA factors and their score interpretation."""
"notebooks/hypotheses/H05.qmd",870,"table",,"  gt::gt(rowname_col = ""Factor"") |>"
"notebooks/hypotheses/H05.qmd",893,"table","tbl-h05-model-deviations","#| label: tbl-h05-model-deviations"
"notebooks/hypotheses/H05.qmd",894,"table",,"#| tbl-cap: ""H05 model and inferential deviations or operational clarifications."""
"notebooks/hypotheses/H05.qmd",919,"table",,"  gt::gt(rowname_col = ""Aspect"") |>"
"notebooks/hypotheses/H05.qmd",934,"table","tbl-h05-data-deviations","#| label: tbl-h05-data-deviations"
"notebooks/hypotheses/H05.qmd",935,"table",,"#| tbl-cap: ""H05 metric, clock, placement, and descriptive-output clarifications."""
"notebooks/hypotheses/H05.qmd",969,"table",,"  gt::gt(rowname_col = ""Aspect"") |>"
"notebooks/hypotheses/H05.qmd",1015,"table","tbl-h05-formulas","#| label: tbl-h05-formulas"
"notebooks/hypotheses/H05.qmd",1016,"table",,"#| tbl-cap: ""Exact evaluated formulas supplied to the H05 full, reduced, and random-site sensitivity models."""
"notebooks/hypotheses/H05.qmd",1054,"table",,"  gt::gt(rowname_col = ""Model"") |>"
"notebooks/hypotheses/H05.qmd",1073,"table","tbl-h05-response-specifications","#| label: tbl-h05-response-specifications"
"notebooks/hypotheses/H05.qmd",1074,"table",,"#| tbl-cap: ""Metric-specific analysis level, response model, transform, and reported effect scale."""
"notebooks/hypotheses/H05.qmd",1106,"table",,"  gt::gt(rowname_col = ""Metric"", groupname_col = ""Group"") |>"
"notebooks/hypotheses/H05.qmd",1122,"table","tbl-h05-near-samples","#| label: tbl-h05-near-samples"
"notebooks/hypotheses/H05.qmd",1123,"table",,"#| tbl-cap: ""Exact fitted near-eye sample for each light-exposure metric."""
"notebooks/hypotheses/H05.qmd",1134,"figure","fig-h05-near-effects","#| label: fig-h05-near-effects"
"notebooks/hypotheses/H05.qmd",1135,"figure",,"#| fig-cap: ""Near-eye effects per participant SD of each LEBA factor. Grey sleep-environment cells are unfit for inference and their estimates are suppressed."""
"notebooks/hypotheses/H05.qmd",1136,"figure",,"#| fig-alt: ""Heatmap with 17 light-exposure metrics as rows and LEBA factors F2 to F5 as columns. Cells show practical-scale effects per participant standard deviation, except four grey sleep-environment cells labelled unfit. No cell is marked as retained after the 68-test adjustment."""
"notebooks/hypotheses/H05.qmd",1140,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H05.qmd",1152,"table","tbl-h05-near-results-a","#| label: tbl-h05-near-results-a"
"notebooks/hypotheses/H05.qmd",1153,"table",,"#| tbl-cap: ""Near-eye associations for stability, light level, duration, and continuous-period metrics."""
"notebooks/hypotheses/H05.qmd",1159,"table","tbl-h05-near-results-b","#| label: tbl-h05-near-results-b"
"notebooks/hypotheses/H05.qmd",1160,"table",,"#| tbl-cap: ""Near-eye associations for timing, exposure-history, and spectrum metrics."""
"notebooks/hypotheses/H05.qmd",1193,"figure","fig-h05-near-adequacy","#| label: fig-h05-near-adequacy"
"notebooks/hypotheses/H05.qmd",1194,"figure",,"#| fig-cap: ""Near-eye model-adequacy classifications for all 68 associations."""
"notebooks/hypotheses/H05.qmd",1195,"figure",,"#| fig-alt: ""Heatmap of model assessments for 17 near-eye metrics and four LEBA factors. Nineteen cells are green for acceptable, 45 are orange for acceptable with specified limitations, and the four sleep-environment cells are red for unfit for inference."""
"notebooks/hypotheses/H05.qmd",1199,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H05.qmd",1205,"table","tbl-h05-near-adequacy-counts","#| label: tbl-h05-near-adequacy-counts"
"notebooks/hypotheses/H05.qmd",1206,"table",,"#| tbl-cap: ""Near-eye model-adequacy counts."""
"notebooks/hypotheses/H05.qmd",1212,"table","tbl-h05-near-limitations","#| label: tbl-h05-near-limitations"
"notebooks/hypotheses/H05.qmd",1213,"table",,"#| tbl-cap: ""Specified near-eye diagnostic limitations."""
"notebooks/hypotheses/H05.qmd",1234,"figure","fig-h05-near-residual-fitted","#| label: fig-h05-near-residual-fitted"
"notebooks/hypotheses/H05.qmd",1235,"figure",,"#| fig-cap: ""Selected near-eye standardized residuals against fitted values."""
"notebooks/hypotheses/H05.qmd",1236,"figure",,"#| fig-alt: ""Four vertically stacked residual-versus-fitted plots for F2 models of time above 1,000 lx melEDI, melEDI dose, MDER, and time below 1 lx melEDI during sleep. Points show standardized Pearson residuals and blue smooths show their average pattern."""
"notebooks/hypotheses/H05.qmd",1240,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H05.qmd",1247,"figure","fig-h05-near-residual-qq","#| label: fig-h05-near-residual-qq"
"notebooks/hypotheses/H05.qmd",1248,"figure",,"#| fig-cap: ""Selected near-eye residual quantile checks."""
"notebooks/hypotheses/H05.qmd",1249,"figure",,"#| fig-alt: ""Four vertically stacked normal-reference quantile plots for the same F2 models, including MDER. The Gaussian melEDI-dose model has tail departures, while simulation diagnostics and response-support failures make the Tweedie sleep model unfit for inference."""
"notebooks/hypotheses/H05.qmd",1253,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H05.qmd",1277,"table","tbl-h05-near-sleep-diagnostics","#| label: tbl-h05-near-sleep-diagnostics"
"notebooks/hypotheses/H05.qmd",1278,"table",,"#| tbl-cap: ""Diagnostic evidence for classifying the near-eye sleep-environment models as unfit for inference."""
"notebooks/hypotheses/H05.qmd",1302,"table","tbl-h05-chest-samples","#| label: tbl-h05-chest-samples"
"notebooks/hypotheses/H05.qmd",1303,"table",,"#| tbl-cap: ""Exact fitted chest sample for each light-exposure metric."""
"notebooks/hypotheses/H05.qmd",1312,"figure","fig-h05-chest-effects","#| label: fig-h05-chest-effects"
"notebooks/hypotheses/H05.qmd",1313,"figure",,"#| fig-cap: ""Chest effects per participant SD of each LEBA factor. Grey sleep-environment cells are unfit for inference and their estimates are suppressed."""
"notebooks/hypotheses/H05.qmd",1314,"figure",,"#| fig-alt: ""Heatmap with 17 chest light-exposure metrics as rows and LEBA factors F2 to F5 as columns. Cells show practical-scale effects per participant standard deviation, except four grey sleep-environment cells labelled unfit. No cell is retained after the chest-specific 68-test adjustment."""
"notebooks/hypotheses/H05.qmd",1318,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H05.qmd",1324,"table","tbl-h05-chest-results-a","#| label: tbl-h05-chest-results-a"
"notebooks/hypotheses/H05.qmd",1325,"table",,"#| tbl-cap: ""Chest associations for stability, light level, duration, and continuous-period metrics."""
"notebooks/hypotheses/H05.qmd",1331,"table","tbl-h05-chest-results-b","#| label: tbl-h05-chest-results-b"
"notebooks/hypotheses/H05.qmd",1332,"table",,"#| tbl-cap: ""Chest associations for timing, exposure-history, and spectrum metrics."""
"notebooks/hypotheses/H05.qmd",1352,"figure","fig-h05-chest-adequacy","#| label: fig-h05-chest-adequacy"
"notebooks/hypotheses/H05.qmd",1353,"figure",,"#| fig-cap: ""Chest model-adequacy classifications for all 68 associations."""
"notebooks/hypotheses/H05.qmd",1354,"figure",,"#| fig-alt: ""Heatmap of model assessments for 17 chest metrics and four LEBA factors. Fourteen cells are green for acceptable, 50 are orange for acceptable with specified limitations, and the four sleep-environment cells are red for unfit for inference."""
"notebooks/hypotheses/H05.qmd",1358,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H05.qmd",1364,"table","tbl-h05-chest-adequacy-counts","#| label: tbl-h05-chest-adequacy-counts"
"notebooks/hypotheses/H05.qmd",1365,"table",,"#| tbl-cap: ""Chest model-adequacy counts."""
"notebooks/hypotheses/H05.qmd",1371,"table","tbl-h05-chest-limitations","#| label: tbl-h05-chest-limitations"
"notebooks/hypotheses/H05.qmd",1372,"table",,"#| tbl-cap: ""Specified chest diagnostic limitations."""
"notebooks/hypotheses/H05.qmd",1385,"table","tbl-h05-chest-sleep-diagnostics","#| label: tbl-h05-chest-sleep-diagnostics"
"notebooks/hypotheses/H05.qmd",1386,"table",,"#| tbl-cap: ""Diagnostic evidence for classifying the chest sleep-environment models as unfit for inference."""
"notebooks/hypotheses/H05.qmd",1413,"table","tbl-h05-mder-primary-scenarios","#| label: tbl-h05-mder-primary-scenarios"
"notebooks/hypotheses/H05.qmd",1414,"table",,"#| tbl-cap: ""MDER estimates, 95% confidence intervals, and exact fitted samples in the primary dataset."""
"notebooks/hypotheses/H05.qmd",1420,"table","tbl-h05-mder-gap-scenarios","#| label: tbl-h05-mder-gap-scenarios"
"notebooks/hypotheses/H05.qmd",1421,"table",,"#| tbl-cap: ""MDER estimates, 95% confidence intervals, and exact fitted samples in the gap-timing-unaware dataset."""
"notebooks/hypotheses/H05.qmd",1447,"table","tbl-h05-mder-upper-tail","#| label: tbl-h05-mder-upper-tail"
"notebooks/hypotheses/H05.qmd",1448,"table",,"#| tbl-cap: ""Current-estimand MDER upper-tail screen in the all-available analyses."""
"notebooks/hypotheses/H05.qmd",1471,"table",,"  gt::gt(groupname_col = ""Dataset"", rowname_col = ""Placement"") |>"
"notebooks/hypotheses/H05.qmd",1486,"table","tbl-h05-mder-influence","#| label: tbl-h05-mder-influence"
"notebooks/hypotheses/H05.qmd",1487,"table",,"#| tbl-cap: ""Current-estimand MDER upper-tail day and participant influence refits."""
"notebooks/hypotheses/H05.qmd",1500,"table",,"  gt::gt(groupname_col = ""Analysis"", rowname_col = ""Factor"") |>"
"notebooks/hypotheses/H05.qmd",1551,"figure","fig-h05-paired-placement","#| label: fig-h05-paired-placement"
"notebooks/hypotheses/H05.qmd",1552,"figure",,"#| fig-cap: ""Exact common-sample model-scale effects, with near eye on x and chest on y. The dashed identity line describes concordance, grey lines mark the null, and equal x/y geometry preserves the 45-degree comparison. Samples contain 107–112 participants, 489–643 matched participant-days, and eight sites; IS and IV use 112 participant rows. Component 95% confidence intervals are in the adjacent tables. This is not an equivalence analysis."""
"notebooks/hypotheses/H05.qmd",1553,"figure",,"#| fig-alt: ""Four equal-axis scatterplot panels, one per LEBA factor, compare 17 exactly matched estimands with near-eye effects on the horizontal axis and chest effects on the vertical axis. A dashed 45-degree identity line and grey horizontal and vertical null lines are visible. Samples contain 107 to 112 participants, 489 to 643 matched participant-days, and eight sites; IS and IV use 112 participant rows. Most points have the same sign, while nine cross an axis; proximity to identity does not establish equivalence."""
"notebooks/hypotheses/H05.qmd",1557,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H05.qmd",1571,"table","tbl-h05-paired-f2","#| label: tbl-h05-paired-f2"
"notebooks/hypotheses/H05.qmd",1572,"table",,"#| tbl-cap: ""Exact paired/common near-eye and chest component estimates for F2."""
"notebooks/hypotheses/H05.qmd",1580,"table","tbl-h05-paired-f3","#| label: tbl-h05-paired-f3"
"notebooks/hypotheses/H05.qmd",1581,"table",,"#| tbl-cap: ""Exact paired/common near-eye and chest component estimates for F3."""
"notebooks/hypotheses/H05.qmd",1589,"table","tbl-h05-paired-f4","#| label: tbl-h05-paired-f4"
"notebooks/hypotheses/H05.qmd",1590,"table",,"#| tbl-cap: ""Exact paired/common near-eye and chest component estimates for F4."""
"notebooks/hypotheses/H05.qmd",1598,"table","tbl-h05-paired-f5","#| label: tbl-h05-paired-f5"
"notebooks/hypotheses/H05.qmd",1599,"table",,"#| tbl-cap: ""Exact paired/common near-eye and chest component estimates for F5."""
"notebooks/hypotheses/H05.qmd",1612,"table","tbl-h05-leading-sensitivities","#| label: tbl-h05-leading-sensitivities"
"notebooks/hypotheses/H05.qmd",1613,"table",,"#| tbl-cap: ""The two leading F2 estimates across placement, sample, and preparation sensitivities."""
"notebooks/hypotheses/H05.qmd",1616,"table",,"  gt::gt(rowname_col = ""Scenario"", groupname_col = ""Metric"") |>"
"notebooks/hypotheses/H05.qmd",1632,"table","tbl-h05-descriptive-spearman","#| label: tbl-h05-descriptive-spearman"
"notebooks/hypotheses/H05.qmd",1633,"table",,"#| tbl-cap: ""Descriptive participant-level F2 rank correlations for the two leading metrics."""
"notebooks/hypotheses/H05.qmd",1636,"table",,"  gt::gt(rowname_col = ""Metric"") |>"
"notebooks/hypotheses/H05.qmd",1658,"table","tbl-h05-random-site-summary","#| label: tbl-h05-random-site-summary"
"notebooks/hypotheses/H05.qmd",1659,"table",,"#| tbl-cap: ""Random-site sensitivity fit status across near-eye and chest associations."""
"notebooks/hypotheses/H05.qmd",1662,"table",,"  gt::gt(rowname_col = ""Status"", groupname_col = ""Placement"") |>"
"notebooks/hypotheses/H05.qmd",1676,"table","tbl-h05-leave-site-summary","#| label: tbl-h05-leave-site-summary"
"notebooks/hypotheses/H05.qmd",1677,"table",,"#| tbl-cap: ""Primary leave-one-site-out stability classifications."""
"notebooks/hypotheses/H05.qmd",1680,"table",,"  gt::gt(rowname_col = ""Classification"") |>"
"notebooks/hypotheses/H05.qmd",1709,"table","tbl-h05-exact-period","#| label: tbl-h05-exact-period"
"notebooks/hypotheses/H05.qmd",1710,"table",,"#| tbl-cap: ""Exactly identified longest-period sensitivity."""
"notebooks/hypotheses/H05.qmd",1728,"table",,"  gt::gt(rowname_col = ""Factor"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",293,"table","tbl-h05-prep-boundary","#| label: tbl-h05-prep-boundary"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",294,"table",,"#| tbl-cap: ""Calculations performed when this page is rendered."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",304,"table",,"  gt::gt() |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",322,"table","tbl-h05-prep-input-identities","#| label: tbl-h05-prep-input-identities"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",323,"table",,"#| tbl-cap: ""Verified inputs used by the H05 result-producing analysis."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",385,"table",,"  gt::gt() |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",406,"table","tbl-h05-prep-integrity-checks","#| label: tbl-h05-prep-integrity-checks"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",407,"table",,"#| tbl-cap: ""Bounded integrity checks performed from the stored H05 inputs and model frames."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",456,"table",,"  gt::gt() |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",476,"table","tbl-h05-prep-factor-contract","#| label: tbl-h05-prep-factor-contract"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",477,"table",,"#| tbl-cap: ""LEBA factors and score-construction rules."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",488,"table",,"  gt::gt(rowname_col = ""Factor"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",506,"table","tbl-h05-prep-leba-audit","#| label: tbl-h05-prep-leba-audit"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",507,"table",,"#| tbl-cap: ""Observed LEBA score support and reconstruction checks."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",520,"table",,"  gt::gt(rowname_col = ""Factor"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",531,"figure","fig-h05-prep-leba-distribution","#| label: fig-h05-prep-leba-distribution"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",532,"figure",,"#| fig-cap: ""Distribution of the four verified LEBA factor scores. Each panel contains all 184 questionnaire participants."""
