"source","line","kind","label","content"
"notebooks/hypotheses/H10.qmd",854,"heading","##","## Stability of retained findings"
"notebooks/hypotheses/H10.qmd",889,"heading","#","# Interpretation and limitations"
"notebooks/hypotheses/H10.qmd",899,"heading","#","# Reproducibility and provenance"
"notebooks/hypotheses/H10.qmd",291,"callout","callout-note","::: {.callout-note title=""Answer in brief""}"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",565,"heading","##","## Purpose"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",585,"heading","##","## Analysis map"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",610,"heading","##","## What is calculated when this page opens"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",645,"heading","##","## Verified analytical inputs"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",647,"heading","###","### Current preparation identities"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",694,"heading","###","### Input roles and checks"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",755,"heading","##","## Demographic provenance and site support"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",833,"heading","##","## Metrics, transformations, and model frames"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",835,"heading","###","### Seventeen registered metrics"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",885,"heading","###","### Exact frame construction"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",981,"heading","##","## Model construction and inference"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",983,"heading","###","### Exact Wilkinson formulae"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1025,"heading","###","### Engines, estimation, and confidence intervals"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1073,"heading","###","### Comparisons and multiplicity"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1129,"heading","##","## Diagnostics and influence"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1176,"heading","##","## Sensitivity branches"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1233,"heading","##","## Code in execution order"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1265,"heading","##","## Stored outputs and checksums"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1267,"heading","###","### Result and claim map"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1292,"heading","###","### Current key identities"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1350,"heading","##","## Computational environment"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",1369,"heading","##","## Reproducibility boundary"
"audit/hypotheses/H10/H10_analysis_preparation.qmd",549,"callout","callout-note","::: {.callout-note title=""About this analysis record""}"
"notebooks/hypotheses/H11.qmd",529,"heading","##","## Question"
"notebooks/hypotheses/H11.qmd",561,"heading","##","## What was analysed"
"notebooks/hypotheses/H11.qmd",590,"heading","###","### Model and inference"
"notebooks/hypotheses/H11.qmd",628,"heading","###","### Deviations and operational clarifications"
"notebooks/hypotheses/H11.qmd",701,"heading","##","## Primary near-eye result"
"notebooks/hypotheses/H11.qmd",742,"heading","###","### Can the global result be separated into level and shape?"
"notebooks/hypotheses/H11.qmd",765,"heading","###","### Effect-size context"
"notebooks/hypotheses/H11.qmd",781,"heading","##","## Complementary chest result"
"notebooks/hypotheses/H11.qmd",840,"heading","###","### Why there is no direct placement identity plot"
"notebooks/hypotheses/H11.qmd",851,"heading","##","## Exploratory activity-context sensitivity"
"notebooks/hypotheses/H11.qmd",973,"heading","##","## Data-preparation sensitivity"
"notebooks/hypotheses/H11.qmd",1023,"heading","###","### Near eye"
"notebooks/hypotheses/H11.qmd",1045,"heading","###","### Chest"
"notebooks/hypotheses/H11.qmd",1073,"heading","##","## Diagnostics"
"notebooks/hypotheses/H11.qmd",1091,"heading","###","### Near eye"
"notebooks/hypotheses/H11.qmd",1106,"heading","###","### Chest"
"notebooks/hypotheses/H11.qmd",1164,"heading","##","## Interpretation"
"notebooks/hypotheses/H11.qmd",1190,"heading","##","## Source data"
"notebooks/hypotheses/H11.qmd",540,"callout","callout-tip","::: {.callout-tip title=""Answer in brief""}"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",241,"heading","##","## Purpose"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",264,"heading","##","## Analysis map"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",279,"heading","##","## What is calculated when this page opens"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",288,"heading","##","## 1. Verified inputs"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",290,"heading","###","### File identity"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",322,"heading","###","### Schema, keys, and values"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",375,"heading","##","## 2. Temporal and analytical-frame construction"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",377,"heading","###","### Inherited time structure"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",427,"heading","###","### Coverage, missingness, and transformation"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",478,"heading","###","### Site and biological-sex support"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",520,"heading","###","### Original-unit melEDI support"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",566,"heading","##","## 3. Activity-context construction"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",614,"heading","##","## 4. Model construction"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",616,"heading","###","### Exact Wilkinson formulas"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",712,"heading","###","### Engine and estimation settings"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",767,"heading","##","## 5. Estimand, uncertainty, and multiplicity"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",769,"heading","###","### Complete-curve inference"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",828,"heading","###","### What the two-component decomposition can and cannot say"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",897,"heading","###","### Conditional effect-size branch"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",952,"heading","##","## 6. Diagnostics and influence"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",1029,"heading","##","## 7. Sensitivity findings"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",1031,"heading","###","### Gap timing"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",1042,"heading","###","### Activity context"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",1177,"heading","###","### Placement comparability and analyses not run"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",1252,"heading","##","## 8. Code map and execution order"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",1278,"heading","##","## 9. Output and claim provenance"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",1336,"heading","##","## 10. How to examine or reproduce H11"
"audit/hypotheses/H11/H11_analysis_preparation.qmd",227,"callout","callout-note","::: {.callout-note title=""About this analysis record""}"
"notebooks/sensitivity_battery.qmd",6,"heading","##","## Purpose"
"notebooks/sensitivity_battery.qmd",11,"heading","##","## Manuscript-prepared-data sensitivity"
"notebooks/sensitivity_battery.qmd",29,"heading","##","## What this notebook uses and produces"
"notebooks/assemble_artifacts.qmd",5,"heading","##","## Purpose"
"notebooks/assemble_artifacts.qmd",10,"heading","##","## What this notebook uses and produces"
"audit/hypotheses/implementation_result_comparison_contract.qmd",12,"heading","##","## Purpose"
"audit/hypotheses/implementation_result_comparison_contract.qmd",52,"heading","##","## Site names, order and colours"
"audit/hypotheses/implementation_result_comparison_contract.qmd",66,"heading","##","## Required comparison content"
"audit/hypotheses/implementation_result_comparison_contract.qmd",88,"heading","##","## Files used to record the comparisons"
"audit/hypotheses/implementation_result_comparison_contract.qmd",119,"heading","##","## Method comparison"
"audit/hypotheses/implementation_result_comparison_contract.qmd",150,"heading","###","### Exact formula display"
"audit/hypotheses/implementation_result_comparison_contract.qmd",172,"heading","###","### Pilot before a computation-heavy bootstrap"
"audit/hypotheses/implementation_result_comparison_contract.qmd",192,"heading","##","## Result comparison"
"audit/hypotheses/implementation_result_comparison_contract.qmd",219,"heading","###","### P-value display"
"audit/hypotheses/implementation_result_comparison_contract.qmd",233,"heading","###","### Paired near-eye and chest comparison"
"audit/hypotheses/implementation_result_comparison_contract.qmd",248,"heading","###","### Figure readability and layout"
"audit/hypotheses/implementation_result_comparison_contract.qmd",281,"heading","##","## Preregistration section"
"audit/hypotheses/implementation_result_comparison_contract.qmd",289,"heading","##","## When author approval is needed"
"audit/hypotheses/H03-H11_gated_workflow.qmd",12,"heading","##","## Scope"
"audit/hypotheses/H03-H11_gated_workflow.qmd",39,"heading","##","## Terms used in the audit reports"
"audit/hypotheses/H03-H11_gated_workflow.qmd",67,"heading","##","## File layout and gate ownership"
"audit/hypotheses/H03-H11_gated_workflow.qmd",92,"heading","##","## Stage 1: Audit and proposed analysis"
"audit/hypotheses/H03-H11_gated_workflow.qmd",129,"heading","###","### Gate after Stage 1"
"audit/hypotheses/H03-H11_gated_workflow.qmd",136,"heading","##","## Stage 2: Implementation and comparison with V0"
"audit/hypotheses/H03-H11_gated_workflow.qmd",177,"heading","###","### Gate after Stage 2"
"audit/hypotheses/H03-H11_gated_workflow.qmd",185,"heading","##","## Optional production-computation gate between Stages 2 and 3"
"audit/hypotheses/H03-H11_gated_workflow.qmd",208,"heading","###","### Gate after the production run"
"audit/hypotheses/H03-H11_gated_workflow.qmd",214,"heading","##","## Stage 3: Standalone reader-facing hypothesis report"
"audit/hypotheses/H03-H11_gated_workflow.qmd",282,"heading","##","## Stage 4: Scientific description and provenance of the result-producing pipeline"
"audit/hypotheses/H03-H11_gated_workflow.qmd",325,"heading","###","### Bounded rendering"
"audit/hypotheses/H03-H11_gated_workflow.qmd",338,"heading","###","### Displays, source data, and website identity"
"audit/hypotheses/H03-H11_gated_workflow.qmd",384,"heading","###","### Structural verification and closure"
"audit/hypotheses/H03-H11_gated_workflow.qmd",400,"heading","##","## Reopening rules"
