"document","manuscript_role","label","caption","source_qmd","source_sha256","render_html","html_exists","html_sha256","anchor_count","rendered_table_count","rendered_gt_table_count","caption_count","figcaption_count","table_caption_count","rendered_caption","caption_matches_source","aria_describedby_count","caption_relation_valid","thead_count","tbody_count","column_header_count","body_row_count","semantic_core_present","unresolved_reference","render_contract_complete","targeted_render_accepted","visual_qa_status","integration_complete"
"H05","main table","tbl-h05-near-results-a","Primary near-eye associations across all 68 factor–metric cells.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 7: Near-eye associations for stability, light level, duration, and continuous-period metrics.",FALSE,1,TRUE,1,1,5,10,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","main table","tbl-h05-near-results-b","Primary near-eye associations (continued).","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 8: Near-eye associations for timing, exposure-history, and spectrum metrics.",FALSE,1,TRUE,1,1,5,7,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-near-adequacy-counts","Near-eye model-adequacy counts.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 9: Near-eye model-adequacy counts.",TRUE,1,TRUE,1,1,2,3,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-near-limitations","Specified limitations identified by the near-eye model checks.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 10: Specified near-eye diagnostic limitations.",FALSE,1,TRUE,1,1,2,4,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-near-sleep-diagnostics","Model-check evidence for classifying the near-eye sleep-environment models as unfit for inference.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 11: Diagnostic evidence for classifying the near-eye sleep-environment models as unfit for inference.",FALSE,1,TRUE,1,1,7,4,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-chest-samples","Exact fitted chest sample for each light-exposure metric.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 12: Exact fitted chest sample for each light-exposure metric.",TRUE,1,TRUE,1,1,7,21,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-chest-results-a","Chest associations for stability, light level, duration, and continuous-period metrics.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 13: Chest associations for stability, light level, duration, and continuous-period metrics.",TRUE,1,TRUE,1,1,5,10,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-chest-results-b","Chest associations for timing, exposure-history, and spectrum metrics.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 14: Chest associations for timing, exposure-history, and spectrum metrics.",TRUE,1,TRUE,1,1,5,7,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-chest-adequacy-counts","Chest model-adequacy counts.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 15: Chest model-adequacy counts.",TRUE,1,TRUE,1,1,2,3,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-chest-limitations","Specified limitations identified by the chest model checks.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 16: Specified chest diagnostic limitations.",FALSE,1,TRUE,1,1,2,5,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-chest-sleep-diagnostics","Model-check evidence for classifying the chest sleep-environment models as unfit for inference.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 17: Diagnostic evidence for classifying the chest sleep-environment models as unfit for inference.",FALSE,1,TRUE,1,1,7,4,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-mder-primary-scenarios","MDER estimates, 95% confidence intervals, and exact fitted samples in the primary dataset.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 18: MDER estimates, 95% confidence intervals, and exact fitted samples in the primary dataset.",TRUE,1,TRUE,1,1,5,20,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-mder-gap-scenarios","MDER estimates, 95% confidence intervals, and exact fitted samples in the gap-timing-unaware dataset.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 19: MDER estimates, 95% confidence intervals, and exact fitted samples in the gap-timing-unaware dataset.",TRUE,1,TRUE,1,1,5,20,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-mder-upper-tail","Accepted MDER upper-tail screen in the all-available analyses.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 20: Current-estimand MDER upper-tail screen in the all-available analyses.",FALSE,1,TRUE,1,1,8,6,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-mder-influence","Accepted MDER upper-tail day and participant influence refits.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 21: Current-estimand MDER upper-tail day and participant influence refits.",FALSE,1,TRUE,1,1,5,20,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-paired-f2","Exact paired/common near-eye and chest component estimates for F2.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 22: Exact paired/common near-eye and chest component estimates for F2.",TRUE,1,TRUE,1,1,4,17,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-paired-f3","Exact paired/common near-eye and chest component estimates for F3.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 23: Exact paired/common near-eye and chest component estimates for F3.",TRUE,1,TRUE,1,1,4,17,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-paired-f4","Exact paired/common near-eye and chest component estimates for F4.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 24: Exact paired/common near-eye and chest component estimates for F4.",TRUE,1,TRUE,1,1,4,17,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-paired-f5","Exact paired/common near-eye and chest component estimates for F5.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 25: Exact paired/common near-eye and chest component estimates for F5.",TRUE,1,TRUE,1,1,4,17,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-leading-sensitivities","The two leading F2 estimates across placement, sample, and preparation sensitivities.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 26: The two leading F2 estimates across placement, sample, and preparation sensitivities.",TRUE,1,TRUE,1,1,3,10,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-descriptive-spearman","Descriptive participant-level F2 rank correlations for the two leading metrics.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 27: Descriptive participant-level F2 rank correlations for the two leading metrics.",TRUE,1,TRUE,1,1,5,2,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-random-site-summary","Random-site sensitivity fit status across near-eye and chest associations.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 28: Random-site sensitivity fit status across near-eye and chest associations.",TRUE,1,TRUE,1,1,2,6,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-leave-site-summary","Primary leave-one-site-out stability classifications.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 29: Primary leave-one-site-out stability classifications.",TRUE,1,TRUE,1,1,2,3,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-exact-period","Exactly identified longest-period sensitivity.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 30: Exactly identified longest-period sensitivity.",TRUE,1,TRUE,1,1,7,4,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-model-deviations","H05 model and inferential changes or operational clarifications.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 2: H05 model and inferential deviations or operational clarifications.",FALSE,1,TRUE,1,1,4,5,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-data-deviations","H05 metric, clock, placement, and descriptive-output clarifications.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 3: H05 metric, clock, placement, and descriptive-output clarifications.",TRUE,1,TRUE,1,1,4,6,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-exact-samples","Exact fitted samples for the six core H06 analyses.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-fdr-adjustment","Declared sets of tests and FDR adjustment.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","main table","tbl-h06-primary-effects","Primary near-eye associations.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-primary-site-interactions","Predictor-by-site interaction tests for the primary near-eye analysis.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-site-specific-associations","Site-specific near-eye associations with separate nine-site FDR adjustments.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-gap-sensitivity-comparisons","Primary and gap-sensitivity estimates on all available and exact common hours.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-key-sensitivities","Selected declared sensitivities for the three primary predictors.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-influence-checks","Targeted participant and site deletion checks.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-model-checks","Model checks for the six common-effect mean models.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-exploratory-diary-associations","Exploratory one-at-a-time diary associations.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H06","supplementary table","tbl-h06-figure-readability-checks","Physical-size checks for all reader-facing H06 figures.","notebooks/hypotheses/H06.qmd","692c28ce165eda27e0b85dbb73f2e834a31a188ae8eefe9f1391980bd5641459","_build/nathealth/notebooks/hypotheses/H06.html",TRUE,"ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555",0,0,0,0,0,0,"",FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-response-specifications","Response specification for each planned personal light-exposure metric.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 1: Response specification for each planned personal light-exposure metric.",TRUE,1,TRUE,1,1,4,12,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-near-samples","Exact fitted near-eye sample for each personal light-exposure metric.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 2: Exact fitted near-eye sample for each personal light-exposure metric.",TRUE,1,TRUE,1,1,6,12,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","main table","tbl-h07-near-results","Primary near-eye qualifying-transition classifications and derivative estimates at the longest recorded photoperiod.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 3: Near-eye derivative-defined plateau classifications and derivative estimates at the longest recorded photoperiod.",FALSE,1,TRUE,1,1,5,12,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-chest-samples","Exact fitted chest sample for each personal light-exposure metric.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 4: Exact fitted chest sample for each personal light-exposure metric.",TRUE,1,TRUE,1,1,6,12,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-chest-results","Complementary chest qualifying-transition classifications and derivative estimates at the longest recorded photoperiod.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 5: Chest derivative-defined plateau classifications and derivative estimates at the longest recorded photoperiod.",FALSE,1,TRUE,1,1,5,12,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-diagnostic-summary","Summary of convergence, smooth-basis, temporal, overlap among nonlinear terms (concurvity), and residual model checks.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 6: Summary of convergence, smooth-basis, temporal, concurvity, and residual diagnostics for the reported models.",FALSE,1,TRUE,1,1,9,2,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-sensitivity-samples","Fitted sample sizes for the main data and metric-definition sensitivities. Ranges indicate metric-specific counts.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 7: Fitted sample sizes for the main data and metric-definition sensitivities. Ranges indicate metric-specific counts.",TRUE,1,TRUE,1,1,5,15,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-sensitivity-classifications","Agreement of sensitivity qualifying-transition classifications with the reported pooled photoperiod analysis.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 8: Agreement of sensitivity classifications with the reported pooled photoperiod analysis.",FALSE,1,TRUE,1,1,3,18,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-model-form-sensitivities","Qualifying-transition stability under broader photoperiod smooths and fixed site effects.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 9: Classification stability under broader photoperiod smooths and fixed site effects.",FALSE,1,TRUE,1,1,4,6,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-near-loso","Leave-one-site-out influence on primary near-eye qualifying-transition classifications.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 10: Leave-one-site-out influence on near-eye derivative classifications.",FALSE,1,TRUE,1,1,4,12,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H07","supplementary table","tbl-h07-chest-loso","Leave-one-site-out influence on complementary chest qualifying-transition classifications.","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226","_build/nathealth/notebooks/hypotheses/H07.html",TRUE,"c45058b98da10a0e86d8fc6ed6183cabe7997fdb33414942874102faf953068d",1,1,1,1,1,0,"Table 11: Leave-one-site-out influence on chest derivative classifications.",FALSE,1,TRUE,1,1,4,12,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H08","supplementary table","tbl-h08-metrics","H08 light-exposure metrics, response specifications, and reported effect scales.","notebooks/hypotheses/H08.qmd","1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1","_build/nathealth/notebooks/hypotheses/H08.html",TRUE,"a08a888a40ec58669c61a47b7500159388577eaad49ece5440b9bee9da6a93e1",1,1,1,1,1,0,"Table 1: H08 light-exposure metrics, response specifications, and reported effect scales.",TRUE,1,TRUE,1,1,6,9,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
