"path","role","artifact_class","artifact_type","sha256","bytes","producer","r_version","written_utc","live_exact","status"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_chest.png","H09_audit_record","H09_audit_record","png","e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_near_eye.pdf","H09_audit_record","H09_audit_record","pdf","a01d7184d3fc68bf33375f950c9ba422ac7f86f803cd214064ddf86d003ca5ac",627893,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_diagnostics_near_eye.png","H09_audit_record","H09_audit_record","png","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_paired_placement_effects.pdf","H09_audit_record","H09_audit_record","pdf","5d8f8e95c4642ca29391941f63852776ee6d4ee3cb0cbdedfe74d24ec645ff7c",16857,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_paired_placement_effects.png","H09_audit_record","H09_audit_record","png","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_primary_effects.pdf","H09_audit_record","H09_audit_record","pdf","b354077d2c1225104ecef7af1d879acd2037a7b740940392092b2d09f2f833e0",17970,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/10_figures/H09/H09_primary_effects.png","H09_audit_record","H09_audit_record","png","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/artifacts/12_manifests/H09/H09_figure_manifest.csv","H09_audit_record","H09_audit_record","csv","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",4284,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/recoverable_preimages/scripts/hypotheses/H09/run_h09_stage2.R","H09_audit_record","H09_audit_record","r","a234fcaabf254ee924fe3ceb2de1e6c9fbf3ef3f7be1e5a3c5ff3b2cf39bd9c6",90288,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/render_console.log","H09_audit_record","H09_audit_record","log","c87ef03eb439a353b33035bb6f4f82fd20a4c771cbb1ec1b5288304de1abc82f",2394,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/render_execution.csv","H09_audit_record","H09_audit_record","csv","f743b584f5762f39c75610d5fcc80ea40343ac31b8b25eeb6608971cdeba5c2a",438,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/render_failure_classification.csv","H09_audit_record","H09_audit_record","csv","c99f07673a2d7252d524b12b997073fe7e65aa3dabe7204df7812e1072f72704",932,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/scale_break_label_panel_audit.csv","H09_audit_record","H09_audit_record","csv","16df746ac958306a7aeb222b3e8f7a42b28756d7fb71bfaca6a78ff5969866d5",281,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/scientific_layer_audit.csv","H09_audit_record","H09_audit_record","csv","75fbf7306b87d2c9df155475600f786984bf1864dc2fa1e690903f4e2b924e8e",1167,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/semantic_directory_prerender.csv","H09_audit_record","H09_audit_record","csv","0465a14d199e3310f12469e90b31fd87ea42bf2f094b48244c96ddc2c4bcf284",118,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/semantic_directory_stopped.csv","H09_audit_record","H09_audit_record","csv","47e3d7a4dbbd05359dd400abd603279de9025a27a0ae804b88836d0f93e9615b",113,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/software_versions_preflight.csv","H09_audit_record","H09_audit_record","csv","256033374e36ef1efb5f2b94fe3429288df4b19d67afed8e626e56fdb7ce06ab",439,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_chunk_audit_prerender.csv","H09_audit_record","H09_audit_record","csv","756cf3d07c9a03673e539701e667d36f0d52de368a3ebaf2fc3bcf4ca492bc83",149,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_endpoint_contract_prerender.csv","H09_audit_record","H09_audit_record","csv","311ada93c998cbba6add1e2c0a4d5953b393812b07dd63aaaa1a8c54b208d07e",1063,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_forward_reverse_proof.csv","H09_audit_record","H09_audit_record","csv","925aaa9b491eb8e24b633945e3ec8524089288d377d16080c0410db58de46510",460,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_input_inventory.csv","H09_audit_record","H09_audit_record","csv","537601b35ec22277a25b78473b6debd82893ed0f1af551dde14b9aa1f82328d8",701,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_input_inventory_candidate.csv","H09_audit_record","H09_audit_record","csv","f4ec2c860203d11e5257bcb9f60b1408dac7665e3f97cda2206d192e31b688a2",964,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_layer_cardinality_audit.csv","H09_audit_record","H09_audit_record","csv","d9a3798a8748b4e6486f38008c60d81f886463212509af18e4e8d8e4fef7c4f4",346,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_prohibited_call_audit_prerender.csv","H09_audit_record","H09_audit_record","csv","e7014b19c84161e7135b0bc31816dd9bb8c453e36d92e566c974eb12a92562d6",896,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_reader_targets_prerender.csv","H09_audit_record","H09_audit_record","csv","02443d4b031926ac82886d586740b82dd19f56492ea1a2f16473f716c1cae187",2750,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_row_reconciliation.csv","H09_audit_record","H09_audit_record","csv","1184f18b4f7b270749df914035d42a7b84a91ce4ea170faff48da6311f3ddde6",214,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/source_scientific_contract_prerender.csv","H09_audit_record","H09_audit_record","csv","9906a572b9dd4a58d1a3338553bdd1627353c71c67eac163fb315430ff93b931",857,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/stage3_manifest_prerender_audit.csv","H09_audit_record","H09_audit_record","csv","a40874ec2ac7eb7f5f6a2fe6790245bb60f0e9728f6c7a6cd13389e56a2413ca",8676,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/stopped_render_log_audit.csv","H09_audit_record","H09_audit_record","csv","97b5038b38bd69483facc64a6f9618a284704b3a12d9519213ee033a7aababca",227,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/verifier_development_history.csv","H09_audit_record","H09_audit_record","csv","c351828ea11691282e9f0c9b1ce29a2bfeaa194c266122e8714f4fd2bd5138df",725,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/verify_order56a_h09_result.R","H09_audit_record","H09_audit_record","r","0a3a13130428aaebabad95dbbae735a1aa36ddd8f1eec388f1066c593949532e",85305,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/verify_order56a_source_transition.R","H09_audit_record","H09_audit_record","r","0f8e72415ec3d2f12eac0b3d0023550544f18bb5f52ee2fdaf69f02cb43a930f",6164,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56a_display_repair/versions_prerender.csv","H09_audit_record","H09_audit_record","csv","c5dd65ee74c8644233750d4fc2e9d95ca53a47c59ff806bb39b8d49f8a899197",141,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/001__build__nathealth__notebooks__hypotheses__H09.html_gt_semantic_ledger.csv","H09_audit_record","H09_audit_record","csv","47ce3ee4425f071ec581c18b55733af8acd7bac86c26eaf080335462bb3d153a",98930,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/ORDER56B_ACCEPTANCE.md","H09_audit_record","H09_audit_record","md","a44988f7e9afae9ca4064ae3f7ec971a7e48a3dc47bb5056aef6992b3b845cdd",1201,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/browser_anchor_figure_captures.json","H09_audit_record","H09_audit_record","json","2f1ac1f0f134aff65e7a1ee037e5fba4d2d30b4e4d86a608347a20087eeaf971",2176,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/browser_anchor_table_captures.json","H09_audit_record","H09_audit_record","json","ac64c42dda59c921f5ce1ae2e0530f69cdaf075eaf9d66d7beef188753999721",4543,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/browser_console_warn_error.json","H09_audit_record","H09_audit_record","json","37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570",3,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/browser_layout_708x1000.json","H09_audit_record","H09_audit_record","json","f335af2c7cce46f5362294345b545af2aacc34d18ac2f7b5f48d1a099dc61f02",12070,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/browser_layout_exact_170mm.json","H09_audit_record","H09_audit_record","json","a1fc7b62d3cac0f16c9d023524ec52fed3230762fd3514f74272809cd04eb2a5",12074,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/browser_reader_link_qa.json","H09_audit_record","H09_audit_record","json","bcab5dd828a601d9d8c258bde9057c760eea81ad8165b793f505bf5454c50ca4",375,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/build_delta_postrender.csv","H09_audit_record","H09_audit_record","csv","2652880bc671e41ea79420a17a47ee7f1dd00a18ea79ba7601d5961304708949",1805,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/build_inventory_postqa.csv","H09_audit_record","H09_audit_record","csv","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47",185785,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/build_inventory_postrender.csv","H09_audit_record","H09_audit_record","csv","55bb586c82ee621fd666d82cdccebfccc6698a771612a509305d3300548f5b47",185785,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/build_inventory_prerender.csv","H09_audit_record","H09_audit_record","csv","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/build_symlink_inventory_postqa.csv","H09_audit_record","H09_audit_record","csv","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/build_symlink_inventory_postrender.csv","H09_audit_record","H09_audit_record","csv","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/candidate_inventory.csv","H09_audit_record","H09_audit_record","csv","bfcd7db98ebfd6343e68a37b9ccb7460d028ab4023f05a04cd7352c16e0d7c70",1480,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/capture_order56b_postrender_environment.R","H09_audit_record","H09_audit_record","r","b3b0c61d51bc2f779baff345df764a931b3c99003ea3229ac687da5881325953",4967,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/capture_order56b_preflight.R","H09_audit_record","H09_audit_record","r","cd172787504b87f6620b3bd63818ac6d71187df6290c51ee344c36d28402fb0a",14208,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/controlling_identities_preflight.csv","H09_audit_record","H09_audit_record","csv","6a524391d7c993dda0e83d0ac675271d986f86dc8a3d16d64406b568c1181b96",1011,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/coordination_matrix_observation_preflight.csv","H09_audit_record","H09_audit_record","csv","4992aa42fba8330a7f5d35be98050c3d7811fd1903a0ec968f30e5b85ea5576d",369,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/country_site_audit.csv","H09_audit_record","H09_audit_record","csv","c234aedc5c3512297a8cf845192e1c26be132eea0706dc6219c2d60fad671da0",353,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/crop_visual_endpoints.R","H09_audit_record","H09_audit_record","r","ae49f0df32bfcc1b6e7094e009b533f46d73c5db265433e583f3e70e41db8ac9",3242,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/current_display_manifest.csv","H09_audit_record","H09_audit_record","csv","53a3981a7de6684444025e2d763efc4ef2884ca4ec385e93a87a89d18ee73e27",3416,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/dispatch_hard_pin_audit_preflight.csv","H09_audit_record","H09_audit_record","csv","d3fe200f0ce00146f0f8fdb00e8424ab3b15e7af8d552072d9e713caf7d3debc",8573,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/duplicate_id_audit.csv","H09_audit_record","H09_audit_record","csv","ec2e530bdc20f4e327dcb65143c43199395218aa10bb12862757fd8a2ab16538",15,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/dynamic_link_audit.csv","H09_audit_record","H09_audit_record","csv","220694ed454443a5bd297209af5189c5a0c2a88f300678e46d7bb53a9963e2ab",218,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/embedded_defect_audit.csv","H09_audit_record","H09_audit_record","csv","b3be125ccd93b24cdb8b88d09519e1fd16f535813fb503a64abba1abd82380c5",341,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/external_semantic_inventory_postrender.csv","H09_audit_record","H09_audit_record","csv","dd3e1e844b5e4038b05c4e794125cb34ce57d84980ca798e0fda2d9478020368",361,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/failed_semantic_directory_preflight.csv","H09_audit_record","H09_audit_record","csv","c3629da67bdcc92208ba9726643f2d62969149069d9e73037446a57a9ab4c154",108,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/figure_endpoint_audit.csv","H09_audit_record","H09_audit_record","csv","a16c3ebe28a6858f181f0a099ed13f5385b50cd575fbecc9a5eabeaf64859f4e",4140,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/final_source_freeze_audit.csv","H09_audit_record","H09_audit_record","csv","a96716aa5d00d50fa9d4249e1a9aa1c73c22e929e4d216de2b3be7faa623d500",1172,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/fixed_identities_preflight.csv","H09_audit_record","H09_audit_record","csv","3f849ebc5ad65d0a9c63017c64cd2f30c7e2d684b0edada1fe5b1efcc202a679",2285,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/fixed_identity_postrender.csv","H09_audit_record","H09_audit_record","csv","e66059a79a24508c98ab0145f29a761716fc3ba231afd19bfa70374d755053a0",1739,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/formula_table_audit.csv","H09_audit_record","H09_audit_record","csv","998cfdb56b292d474a71cf542912c7bc48d60897db848ec69268877206063215",614,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/fresh_semantic_directory_prerender.csv","H09_audit_record","H09_audit_record","csv","36bdf9842ac8a2f19dd192e7347f1602bfb3b5de7aa4925254d62bd73686e618",73,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/frozen_source_postrender.csv","H09_audit_record","H09_audit_record","csv","e9b98752463ccd93366d6de35cb2185abc2026f3437c1c28491e11c04dfc6b54",674,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/gt_html_semantic_post_render_summary.csv","H09_audit_record","H09_audit_record","csv","766fdd39d908b2395a4a953e8cd73d59473869db27e7344effedc34d9c55c81a",454,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/independent_39_row_seal_audit_preflight.csv","H09_audit_record","H09_audit_record","csv","7faaa985a72de32886eed44be95fc15058509fedd68e1a00bac15474c667d3fc",8559,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/loopback_exit_probe.csv","H09_audit_record","H09_audit_record","csv","f1cff4208c0b58bbe5927190cbacc4c0c666914b22986113e997e48c9ba95edf",96,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/loopback_lifecycle.csv","H09_audit_record","H09_audit_record","csv","63dea4dd58fba0f67aaa18e43a55d68a911193d1ad8b1a1d677787c7108e9263",186,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/make_visual_contact_sheets.R","H09_audit_record","H09_audit_record","r","aa4ea55618921f1c3e06f89151770501127118e8bf01a21537daff5d9baced88",1697,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/nonvisual_status.csv","H09_audit_record","H09_audit_record","csv","a4a1edc96012ad92cdb453f58d744e66504d1f174bd43eb1042412bd71f38e46",727,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/order56b_evidence_manifest.csv","H09_audit_record","H09_audit_record","csv","2b4e45d93120364f4b9589184e93d92f2e247a749226667c75ce00e46779ce2a",27931,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/phase4_manifest_transition.csv","H09_audit_record","H09_audit_record","csv","a27cddc7fd909cad9a5df9817f99741af53aaffc0e641e66ff26390e04dd1dec",308,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/postqa_rehash_reconciliation.csv","H09_audit_record","H09_audit_record","csv","3d6d8398f78331a362043450cfe7049d6f3cf594a1969dd1e607066f4c08b31e",139,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/postrender_baseline_provenance.csv","H09_audit_record","H09_audit_record","csv","494a1afd20decb07d13febc89f06195a8a060a6147116fc6caf3de9e73a68389",2268,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/postrender_environment_status.csv","H09_audit_record","H09_audit_record","csv","a0ea98db73b2ef28492501d24c6e05bea44c1c79104900665358d390e04cb252",471,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/preflight_summary.csv","H09_audit_record","H09_audit_record","csv","3ad1bff3fe851d4cf5a3b720b3e1ab77762989bd20935d0040c137d97aeaea07",887,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
"audit/hypotheses/H09/report018_order56b_environment_retry/prepare_order56b_postrender_baselines.R","H09_audit_record","H09_audit_record","r","983a216cb2a85f73d7b6ee9043059be81bd2ddeed46a22aa0e5327f0d8eb1bd3",2226,"scripts/hypotheses/H09/build_h09_preparation_report_manifest.R","4.6.1","2026-08-22 11:20:32 UTC",TRUE,"PASS"
