"endpoint","element","header_token","matches_in_table","resolves_to_th","pass"
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0009",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0004",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0005",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0006",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0007",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0008",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0001",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0002",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0010",1,TRUE,TRUE
"tbl-h01-paired-placement","td","tbl-h01-paired-placement--gt-0003",1,TRUE,TRUE
