run_order,run_id,data_scenario_id,data_scenario_label,placement_id,placement_label,sample_scenario,analytical_role,multiplicity_role,estimand_order,estimand_id,estimand_label,time_hour,link_estimate,link_standard_error,link_lower_95,link_upper_95,shifted_response_ratio,shifted_response_ratio_lower_95,shifted_response_ratio_upper_95,interval_type,covariance_type,response_scale,panel
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,15.75,-0.02213073136644137,0.01494652467649814,-0.05142538142641691,0.00716391869353417,0.9503186855747618,0.8883305922751766,1.0166323348602966,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,16.25,-0.02068616669659484,0.01502524785822064,-0.05013511135749488,0.00876277796430518,0.953484929932304,0.8909737082823085,1.0203819744139389,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,16.75,-0.01887299052030093,0.01506127989966693,-0.04839255668472515,0.01064657564412328,0.957474043766854,0.8945558153204447,1.0248176008546257,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,17.25,-0.01664542837236099,0.01503223959930138,-0.0461080765939685,0.01281721984924651,0.9623976893621484,0.8992737644111275,1.0299525563231715,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,17.75,-0.01401251014635251,0.01491361680970532,-0.04324266197260608,0.01521764167990106,0.9682499647642758,0.9052266643108344,1.03566104626377,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,18.25,-0.01107328411694111,0.01478747771505723,-0.04005620786064193,0.01790963962675971,0.9748251290038378,0.9118928114665876,1.0421005848363003,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,18.75,-0.00801771815069878,0.01478687698029145,-0.03699946447589442,0.02096402817449685,0.9817078909265304,0.9183337288708574,1.0494555005535968,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,19.25,-0.00507806374501048,0.01490257559819864,-0.03428657519436526,0.02413044770434429,0.9883754197733408,0.9240882003863878,1.057134989932415,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,19.75,-0.0024438884349475,0.01497332358010154,-0.03179106338081086,0.02690328651091585,0.9943885422972388,0.929413414777755,1.0639060694948927,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,20.25,-1.7725582121235766e-4,0.01492612431510996,-0.02943192190759546,0.02907741026517075,0.9995919366689276,0.9344758410986342,1.0692454485274097,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,20.75,0.00182976256111577,0.01489832942385664,-0.02737042653945659,0.03102995166168816,1.004222071934428,0.9389221259828222,1.074063483917436,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,21.25,0.00382877251072867,0.01501792024749732,-0.02560581029706092,0.03326335531851829,1.0088550505468892,0.942744895738704,1.0796011918117685,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,21.75,0.00612398185194385,0.01518665112743042,-0.02364130740359438,0.03588927110748208,1.0142008772258442,0.9470190005994124,1.0861486609187576,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,22.25,0.00895174135708315,0.01533909172304052,-0.02111232597563271,0.03901580868979901,1.0208260435910008,0.9525497645780304,1.093996187942253,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,22.75,0.01238353817635405,0.01592139745824038,-0.01882182742534464,0.04358890377805275,1.028924570429247,0.9575868479195868,1.105576767196695,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,23.25,0.01630052409368118,0.01775990917928885,-0.01850825826642726,0.05110930645378962,1.0382466155777357,0.9582784941214584,1.1248880585042067,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,23.75,0.02046295048903434,0.02115478674309474,-0.02099966962805672,0.0619255706061254,1.04824536431959,0.9527968888250324,1.153255595925117,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,0.25,-0.09874541216530808,0.10407314657037066,-0.30272503120099276,0.1052342068703766,0.7966262039357216,0.498052321551631,1.2741900425641328,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,0.75,-0.08535720301414332,0.0919488263091854,-0.26557359100087563,0.09485918497258902,0.8215666413573971,0.5425333115187184,1.2441111575284096,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,1.25,-0.07296981905112886,0.08106511872477598,-0.2318545321541533,0.08591489405189558,0.8453375891810767,0.586334525603172,1.2187507446322705,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,1.75,-0.06232070232157976,0.07130408697423782,-0.20207414474159743,0.0774327400984379,0.8663219089481201,0.6279511429683005,1.1951784120908933,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,2.25,-0.05332355957084602,0.06232941951988697,-0.17548697700711227,0.06883985786542021,0.8844564235355088,0.6675949195321208,1.1717632088654402,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,2.75,-0.0450409274384401,0.05410738611281897,-0.15108945551716793,0.06100760064028771,0.9014861785282684,0.7061720827041608,1.1508205294175566,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,3.25,-0.03638375806768145,0.04705980507987688,-0.1286192811437152,0.05585176500835229,0.919636588981241,0.74367078196919,1.137239052949764,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,3.75,-0.02717932690212639,0.04167542858986074,-0.10886166597852431,0.05450301217427153,0.9393353643894656,0.7782844152714804,1.1337127012686092,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,4.25,-0.01900500012138381,0.03816405376775846,-0.09380517101024054,0.05579517076747291,0.9571830509867532,0.8057398233391564,1.1370908655096448,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,4.75,-0.01523002370074898,0.03655875440839554,-0.08688386566084914,0.05642381825935117,0.965539346446674,0.8186836824133364,1.138738012694369,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,5.25,-0.02004570442602014,0.03677130546156086,-0.0921161387952004,0.05202472994316011,0.9548920894846212,0.8088795601190379,1.127261643780588,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,5.75,-0.03675256008446434,0.03835470831697216,-0.1119264070232686,0.03842128685433993,0.9188559669034144,0.772811530076283,1.092499600556774,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,6.25,-0.06598411458593419,0.0406812077244834,-0.1457178165735143,0.0137495874016459,0.8590449426622683,0.7149607218834549,1.0321660909841053,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,6.75,-0.10467633791438348,0.04350118090437132,-0.18993708577191276,-0.01941559005685417,0.7858210570401217,0.6457477687445575,0.9562785402854848,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,7.25,-0.14635553108267543,0.0469447288526498,-0.23836550889786737,-0.05434555326748351,0.7139116497476456,0.5776097175844925,0.8823775433986719,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,7.75,-0.18279791521625535,0.050889632364538,-0.2825397618372337,-0.08305606859527699,0.6564506531645817,0.5217473334679533,0.8259313127216478,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,8.25,-0.20652871121524988,0.05468912931787807,-0.31371743502414445,-0.09933998740635532,0.6215431561661091,0.4856043461093053,0.7955363210237248,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,8.75,-0.21323551487715525,0.05771099162785457,-0.32634697997984274,-0.10012404977446776,0.6120184083903072,0.47168603668228853,0.7941013790512097,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,9.25,-0.20315367801453335,0.05992972136856092,-0.3206137735004332,-0.0856935825286335,0.6263921723805989,0.47795413858777985,0.8209305494853973,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,9.75,-0.1808632417718865,0.06181755706107,-0.30202342722383335,-0.05970305631993963,0.6593815001133244,0.498857576771948,0.8715593045717313,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,10.25,-0.15356535005961955,0.06369068162818849,-0.27839679220167585,-0.02873390791756326,0.7021576792601203,0.5267483790014806,0.9359789725002116,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,10.75,-0.12851667021949884,0.06535041465742066,-0.25660112932280177,-4.3221111619592967e-4,0.7438465101096318,0.5538585580428205,0.9990052921769615,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,11.25,-0.11063175421414288,0.06643307309613876,-0.2408381848648916,0.01957467643660587,0.7751187558094738,0.5743304139060215,1.0461035513016343,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,11.75,-0.10117242595984764,0.06687882566854875,-0.232252515598536,0.02990766367884076,0.7921867497396523,0.5857974601881492,1.0712915113382568,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,12.25,-0.09796972341414582,0.06688710844978905,-0.22906604700575703,0.03312660017746539,0.7980503209401877,0.5901113298945084,1.0792612893343183,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,12.75,-0.0969735727290744,0.06654155843208513,-0.22739263073112875,0.03344548527297997,0.7998829272342014,0.5923895233862604,1.0800540388077942,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,13.25,-0.09438034283216416,0.06570692615622681,-0.2231635516332015,0.03440286596887319,0.8046734222867077,0.5981862807370735,1.0824375907397377,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,13.75,-0.08838271678458459,0.06430219281580973,-0.21441269883052183,0.03764726526135265,0.8158630849508088,0.6103617382362336,1.0905542265950905,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,14.25,-0.07980265861819093,0.06246031130248623,-0.20222261923422397,0.04261730199784211,0.8321418065531856,0.6277364987678132,1.1031061401923137,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,14.75,-0.0714022995121756,0.06031589370248449,-0.1896192788643914,0.04681467984004021,0.8483942188773412,0.64622048533921,1.1138191483463658,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,15.25,-0.06627545643995736,0.05779354850480087,-0.1795487300481357,0.04699781716822099,0.8584688547125904,0.6613803230868601,1.114288932987744,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,15.75,-0.06613060277058784,0.05477993968310855,-0.17349731162475707,0.0412361060835814,0.8587552343679764,0.6706604382202299,1.0996034811766138,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,16.25,-0.07030374452514189,0.0514174877670743,-0.17108016872413628,0.03047267967385251,0.850542962409404,0.6744035244798471,1.0726861658413271,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,16.75,-0.07597966472343845,0.04802114190015629,-0.17009937334423209,0.01814004389735518,0.8394992940661459,0.6759282947704591,1.0426535923856968,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,17.25,-0.07952105897181098,0.04472353340694843,-0.16717757371080383,0.00813545576718186,0.8326815482159259,0.6804910635837884,1.0189091346588983,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,17.75,-0.07827471187596206,0.04148494953743224,-0.1595837188697908,0.00303429511786668,0.8350746267897112,0.6924944245432533,1.007011186794644,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,18.25,-0.07198684873034619,0.03858208184021445,-0.14760633958574337,0.00363264212505096,0.8472530701996757,0.7118584758781588,1.0083995475044971,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,18.75,-0.06312694204768031,0.03677846493659312,-0.135211408730072,0.00895752463471138,0.8647151300394319,0.7324678907944593,1.020839637500145,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,19.25,-0.0559166660577185,0.03665820636225576,-0.12776543026557685,0.01593209815013983,0.8791912029255695,0.745134324785492,1.037366211151571,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,19.75,-0.05446267845212502,0.03810087816418352,-0.12913902743327327,0.02021367052902323,0.8821396064637811,0.742781318823817,1.047643856369861,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,20.25,-0.06082277784702437,0.04092256516628626,-0.14102953172793878,0.01938397603389002,0.8693150975354853,0.7227206574204947,1.0456443039837484,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,20.75,-0.07389395271768362,0.0454628557535257,-0.16299951262893353,0.0152116071935663,0.8435407108279404,0.6870692110520422,1.0356466559381448,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,4,sleep_between_plus_1h,+1 h participant-mean previous-night sleep between participants,21.25,-0.08966361060319719,0.05195799625201517,-0.191499411966014,0.01217219075961963,0.8134603502962829,0.6434289361933858,1.02842397082569,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h mean sleep
between participants"
