run_order,run_id,dataset_id,placement_id,sample_role,analysis_role,test_role,metric_slot,metric_id,predictor_order,predictor_id,predictor,contrast,participant_days,participants,sites,estimate,lower_95,upper_95,effect_scale,interval_type,response_family,response_transform,result_status,source_frame_sha256,source_branch,abbreviation,manuscript_category,analysis_unit,display_unit,variant_label,manuscript_name,dataset_label,placement_label,sample_role_label,scenario_label
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,6,duration_below_10_pre_sleep,1,work_free_day,Work/free day,Free day minus Work day,499,110,8,0.14494486123692926,-0.01101503403690898,0.30090475651076753,absolute difference,model-based pointwise 95% confidence interval,gaussian,identity,ESTIMABLE,d92ed36e474c105145f8692c6e1fa25733d35f8e7b8d7d0637250aa420ea2448,accepted_non_l10,TBT10,duration-based,participant-day,h,Three hours before attempted sleep,Time below 10 lx melEDI before sleep,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,7,duration_below_1_sleep_environment,1,work_free_day,Work/free day,Free day minus Work day,601,112,8,1.0153724290123212,0.9804532936621476,1.051535219742599,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,5b1a047a89cbd28f92a7158cf56c595bc04b77720d09948271f43276a7b660b6,accepted_non_l10,TBT1,duration-based,participant-day,h,Bedside sleep-environment measurement,Time below 1 lx melEDI during sleep,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,8,longest_bout_above_250,1,work_free_day,Work/free day,Free day minus Work day,614,112,8,0.9053855726152926,0.7991012674144489,1.025806200698687,ratio for fitted period + 0.1 h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,ae28927c78712e43a08c46612015dd72d159cfa97af3a990d079e4b986c768be,accepted_non_l10,PAT250,duration-based,participant-day,h,Observed lower bound,Longest continuous period above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,9,m10_midpoint,1,work_free_day,Work/free day,Free day minus Work day,614,112,8,0.7709449989963416,0.4436175583462862,1.098272439646397,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,66bd253a0bd4f676c430feccab9fd50f1ccaf6635cd0ab966b7eb54ecb298cc8,accepted_non_l10,M10,timing-based,participant-day,clock time,Supported 10-hour window,Midpoint of the brightest 10 hours,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,10,l10_midpoint,1,work_free_day,Work/free day,Free day minus Work day,614,112,8,0.5509938729044388,0.24039340892615615,0.8615943368827215,absolute unwrapped clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours_midnight_after_16,ESTIMABLE,d07091cd70c3adc4b7f79763ec5bbbf1b65706a0dd0454e89e111f21a5b9eceb,accepted_non_l10,L10,timing-based,participant-day,clock time,Supported midnight-wrapping 10-hour window,Midpoint of the darkest 10 hours,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,11,mean_timing_above_250,1,work_free_day,Work/free day,Free day minus Work day,550,112,8,0.25932388866154,-0.03623796333789991,0.55488574066098,absolute clock-hour difference,model-based pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,ab3507de07d5c6431315ff1a1eaec4011033b2112fee3522cea0c208e0341b16,accepted_non_l10,MLIT250,timing-based,participant-day,clock time,Duration-weighted mean timing,Mean timing of exposure above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,12,first_timing_above_250,1,work_free_day,Work/free day,Free day minus Work day,541,112,8,1.2725206855931603,0.8568469116194108,1.6881944595669098,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,9fb8d49d09ea9f6f2df96910814c0c9c07bce3c8a4f8f7c068ca28057a0f0df7,accepted_non_l10,FLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,First light timing above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,13,last_timing_above_250,1,work_free_day,Work/free day,Free day minus Work day,502,112,8,-0.9256316113528544,-1.347466170370658,-0.5037970523350509,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,ae171b2f0b3e3048385db083546bb1edca4711f0c49db502db5b59a5b15b228a,accepted_non_l10,LLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,Last light timing above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,14,dose_time_sensitive_corrected_medi,1,work_free_day,Work/free day,Free day minus Work day,569,112,8,0.6825466739220617,0.5491777152479426,0.8483045636178779,ratio for fitted dose + 0.1 lx h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,0a59e7d202335fb3bd013185228c4ecda29d05caf7ce0d8bad9fdbd1fedfdd5c,accepted_non_l10,Dose,exposure-history-based,participant-day,lx·h,Time-sensitive missing-coverage correction,melEDI dose,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,15,mder_mean_of_viable_ratios,1,work_free_day,Work/free day,Free day minus Work day,469,106,8,9.393334410303488e-4,-0.01558122373252952,0.01745989061459022,absolute MDER difference,model-based pointwise 95% confidence interval,Gaussian,identity,ESTIMABLE_FROZEN_MDER,87d6f0f32215592269194e3197a1fc7723e4704363fe4db3c2f1565c475ab7d8,accepted_frozen_mder,MDER,spectrum-based,participant-day,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Melanopic daylight efficacy ratio,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,1,daily_geometric_mean_medi,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,1.1441129540966712,0.9916194625355592,1.3200572408943334,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,03f7e0128d126c4dad663d13a077e72f04185f6a4fd4561546b18641e70debc0,accepted_non_l10,Mean,level-based,participant-day,lx,Daily geometric mean,Mean melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,2,m10_mean_medi,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,1.3541068953493225,1.0721688616298737,1.7101834884900475,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,7c12c4eb09022273b689ec59e4088e263b027bbb44ea8900a6e5cbc8ae80eb8f,accepted_non_l10,M10mean,level-based,participant-day,lx,Supported 10-hour window,Brightest 10 h mean,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,3,l10_mean_medi,3,activity_status,Daily activity status,Active versus Sedentary,571,109,8,,,,overall two-part L10 association,,two-part occurrence and positive magnitude,component-specific,NON_ESTIMABLE_COMPONENT_FAILURE,852228378badd7b05f85f35554335192a48f68c7bb52868b98b6f3e41c98b8ea,accepted_l10_two_part,L10mean,level-based,participant-day,lx,Supported 10-hour window,Darkest 10 h mean,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,4,duration_above_1000,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,1.7530881542717616,1.4481713895280726,2.1222060447206452,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,408d03b3966f86de8a085eb8e65c564b780a8faebb28646ea98494dde299be07,accepted_non_l10,TAT1000,duration-based,participant-day,h,Full 24-hour cycle,"Time above 1,000 lx melEDI",Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,5,duration_above_250_wake,3,activity_status,Daily activity status,Active minus Sedentary,521,108,8,1.1955223533715806,1.026663730921201,1.3921536861233712,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,bf6dca524a27e045266ef77c5b8027f519db76446fe7d4b4c89abb16ab3bbd05,accepted_non_l10,TAT250,duration-based,participant-day,h,Waking near-eye measurement,Time above 250 lx melEDI during wake,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,6,duration_below_10_pre_sleep,3,activity_status,Daily activity status,Active minus Sedentary,458,106,8,0.0324012605823302,-0.16066148567343855,0.22546400683809897,absolute difference,model-based pointwise 95% confidence interval,gaussian,identity,ESTIMABLE,e8116cdcf3e73793dbe9e509dda91d4f67496d1769840ad137499935abf89d68,accepted_non_l10,TBT10,duration-based,participant-day,h,Three hours before attempted sleep,Time below 10 lx melEDI before sleep,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,7,duration_below_1_sleep_environment,3,activity_status,Daily activity status,Active minus Sedentary,550,108,8,1.0088157436947631,0.959032558139487,1.0611831643137992,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,d07190d8ac930b0977aaf77b56d52fcaa83633a345be6c1425db1547cc098796,accepted_non_l10,TBT1,duration-based,participant-day,h,Bedside sleep-environment measurement,Time below 1 lx melEDI during sleep,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,8,longest_bout_above_250,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,1.2543861956703657,1.0829815826721654,1.4529191937003516,ratio for fitted period + 0.1 h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,a5f5530e955bdc24e00a3f51ff36b26bbe9ccc3291c49bd935d3e305073ee81b,accepted_non_l10,PAT250,duration-based,participant-day,h,Observed lower bound,Longest continuous period above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,9,m10_midpoint,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,-0.24226522039432952,-0.6431642566014217,0.15863381581276262,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,51e577d49fa1659e47a3d0f37f77be2648acc23071708e575756d9dc2be72a0a,accepted_non_l10,M10,timing-based,participant-day,clock time,Supported 10-hour window,Midpoint of the brightest 10 hours,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,10,l10_midpoint,3,activity_status,Daily activity status,Active minus Sedentary,571,109,8,-0.21899140994274316,-0.5936017105933702,0.15561889070788384,absolute unwrapped clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours_midnight_after_16,ESTIMABLE,7804c6efe00ac81a098ede4d87881ba0823b3e3e7602d26c1d69ed2c8a8c6adf,accepted_non_l10,L10,timing-based,participant-day,clock time,Supported midnight-wrapping 10-hour window,Midpoint of the darkest 10 hours,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,11,mean_timing_above_250,3,activity_status,Daily activity status,Active minus Sedentary,516,109,8,-0.05120376287331883,-0.384030291125793,0.2816227653791553,absolute clock-hour difference,model-based pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,7f8f38b96b2e28918e69ff5e66ba17a4f122e6f33b83429a8e26972742817d7b,accepted_non_l10,MLIT250,timing-based,participant-day,clock time,Duration-weighted mean timing,Mean timing of exposure above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,12,first_timing_above_250,3,activity_status,Daily activity status,Active minus Sedentary,505,109,8,-0.29408812128117195,-0.898766249897502,0.3105900073351581,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,647d88de8c262a300748f6f22b4f03fd82e7b4a66dda858c257262cfca9d5c20,accepted_non_l10,FLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,First light timing above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,13,last_timing_above_250,3,activity_status,Daily activity status,Active minus Sedentary,473,109,8,0.2946407598001134,-0.22078742603700796,0.8100689456372347,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,58d9fd23e68a1383fe545bd5d164bda8a4ee543fa6203ff2d45eac559694070d,accepted_non_l10,LLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,Last light timing above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,14,dose_time_sensitive_corrected_medi,3,activity_status,Daily activity status,Active minus Sedentary,532,109,8,2.0650805483278685,1.6210570099894968,2.6307265227579877,ratio for fitted dose + 0.1 lx h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,cc99611aab8074b36a3bcf7672067c5eb990f2aef0b6bda2f7a68ae75126040b,accepted_non_l10,Dose,exposure-history-based,participant-day,lx·h,Time-sensitive missing-coverage correction,melEDI dose,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,15,mder_mean_of_viable_ratios,3,activity_status,Daily activity status,Active minus Sedentary,444,104,8,0.00938585135320003,-0.01044529574359808,0.02921699844999814,absolute MDER difference,model-based pointwise 95% confidence interval,Gaussian,identity,ESTIMABLE_FROZEN_MDER,0f0cb67f24c4c0f51c4a4557a17ba48f49d78a9554879cc6423984aa182a4662,accepted_frozen_mder,MDER,spectrum-based,participant-day,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Melanopic daylight efficacy ratio,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,1,daily_geometric_mean_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.8703617142726103,0.8346310414022973,0.9076220222995792,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,cb0ee8d6241c5c429f3337d930bd75f8f062fc44249fdd059f5df29bd24b77f2,accepted_non_l10,Mean,level-based,participant-day,lx,Daily geometric mean,Mean melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,2,m10_mean_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.8454492199788775,0.7890725799828282,0.90585378543815,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,2c3a7b6df7cf3e4174d80bd63990665b943df801c4eeb318317fb70c5937dd6a,accepted_non_l10,M10mean,level-based,participant-day,lx,Supported 10-hour window,Brightest 10 h mean,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,3,l10_mean_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,,,,overall two-part L10 association,,two-part occurrence and positive magnitude,component-specific,NON_ESTIMABLE_COMPONENT_FAILURE,93c60ec30c07ff76ecc1b6431956726c9d6384e601709b59b9a6c974f4177232,accepted_l10_two_part,L10mean,level-based,participant-day,lx,Supported 10-hour window,Darkest 10 h mean,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,4,duration_above_1000,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.908681368598638,0.8582189487594108,0.9621109284896102,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,1faf7ef84fcf507b74bb93c633760c7675fc8fad604757c2d145ca896041217e,accepted_non_l10,TAT1000,duration-based,participant-day,h,Full 24-hour cycle,"Time above 1,000 lx melEDI",Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,5,duration_above_250_wake,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,571,112,8,0.8846688859642834,0.8466209921103132,0.9244266857150052,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,07dc67dfe02ba656e8ea586ac4da57f6790a3f23b2a39388395316dcebde9fb9,accepted_non_l10,TAT250,duration-based,participant-day,h,Waking near-eye measurement,Time above 250 lx melEDI during wake,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,6,duration_below_10_pre_sleep,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,499,110,8,-0.1111788988748017,-0.1655142801354136,-0.0568435176141898,absolute difference,model-based pointwise 95% confidence interval,gaussian,identity,ESTIMABLE,a3fb8f31422bcd370dd8fca76d4372671daa10a87613301e4127cb0a23555fdb,accepted_non_l10,TBT10,duration-based,participant-day,h,Three hours before attempted sleep,Time below 10 lx melEDI before sleep,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,7,duration_below_1_sleep_environment,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,601,112,8,1.0768719323578246,1.0645008395833533,1.0893867957435943,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,decb1fb78dd384e812dda5cde6f2c6dd7b27269a7476b00650b7f5af0491aca3,accepted_non_l10,TBT1,duration-based,participant-day,h,Bedside sleep-environment measurement,Time below 1 lx melEDI during sleep,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,8,longest_bout_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.9340864210724852,0.8951615563777028,0.9747038797808422,ratio for fitted period + 0.1 h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,61aeaecf633638165edac8d63bcaa5ca38546ef782d4d674f8695ce26820e821,accepted_non_l10,PAT250,duration-based,participant-day,h,Observed lower bound,Longest continuous period above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,9,m10_midpoint,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.2570377034375111,0.1497199207110288,0.3643554861639934,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,a6bee6c0f9684a1e7a5c5b76226b8e19ae9ddcdb3410fd5b10994d80c2014c7c,accepted_non_l10,M10,timing-based,participant-day,clock time,Supported 10-hour window,Midpoint of the brightest 10 hours,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,10,l10_midpoint,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,614,112,8,0.1696839680106482,0.06411003772555035,0.27525789829574604,absolute unwrapped clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours_midnight_after_16,ESTIMABLE,74534746c229f9bf6bfd9cc979f83a8c728c82c24870523424022a291fe69f97,accepted_non_l10,L10,timing-based,participant-day,clock time,Supported midnight-wrapping 10-hour window,Midpoint of the darkest 10 hours,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,11,mean_timing_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,550,112,8,0.1552847314255987,0.06125282931212206,0.24931663353907535,absolute clock-hour difference,model-based pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,0914d7d54bcd921210e61a07a88f0188f1354fcd21397cf246a053ddd89b21ae,accepted_non_l10,MLIT250,timing-based,participant-day,clock time,Duration-weighted mean timing,Mean timing of exposure above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,12,first_timing_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,541,112,8,0.4702522976449427,0.32271822493049696,0.6177863703593885,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,7e86688733a9d7e61d5177e08282b7ae7d7fe834c7c8861db4ed888344cb424a,accepted_non_l10,FLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,First light timing above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,13,last_timing_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,502,112,8,-0.1946186320456582,-0.3559130378637121,-0.03332422622760428,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,10014bc1373a33191b11aaa9374726af780f168fefe217173f261020ebb30a0b,accepted_non_l10,LLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,Last light timing above 250 lx melEDI,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,14,dose_time_sensitive_corrected_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,569,112,8,0.8707474622673939,0.8095883950588867,0.9365266939009884,ratio for fitted dose + 0.1 lx h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,52048fd80484fbccdd2320e09045decc4b18bd7f6edf2db73b9b72de938b13b9,accepted_non_l10,Dose,exposure-history-based,participant-day,lx·h,Time-sensitive missing-coverage correction,melEDI dose,Primary,Near eye,Paired/common,Paired/common near eye
3,primary__near_eye__paired_common,primary,near_eye,paired_common,paired_complement,estimate_only,15,mder_mean_of_viable_ratios,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,469,106,8,5.335601521003025e-4,-0.00549566236752249,0.00656278267172309,absolute MDER difference,model-based pointwise 95% confidence interval,Gaussian,identity,ESTIMABLE_FROZEN_MDER,ee0612a84bd3e09379b77e022eceeaaaf778cd45926802c40e19997d87f202e1,accepted_frozen_mder,MDER,spectrum-based,participant-day,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Melanopic daylight efficacy ratio,Primary,Near eye,Paired/common,Paired/common near eye
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,1,daily_geometric_mean_medi,1,work_free_day,Work/free day,Free day minus Work day,614,112,8,0.6069790104032975,0.5367988170066946,0.6863344467198623,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,c2376dd2d812c4aa8ff2ebb988a92f8bd93fe7fbf09572771608b92ce9724bb7,accepted_non_l10,Mean,level-based,participant-day,lx,Daily geometric mean,Mean melEDI,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,2,m10_mean_medi,1,work_free_day,Work/free day,Free day minus Work day,614,112,8,0.4534138551287298,0.36847895028755634,0.5579263723538658,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,428bd26fe9fc1573e5ad0851713da9dcaeccefb99ee578a18e65136f7bd76e97,accepted_non_l10,M10mean,level-based,participant-day,lx,Supported 10-hour window,Brightest 10 h mean,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,3,l10_mean_medi,1,work_free_day,Work/free day,Free day versus Work day,614,112,8,,,,overall two-part L10 association,,two-part occurrence and positive magnitude,component-specific,NON_ESTIMABLE_COMPONENT_FAILURE,07806ea9011a092a70907a3421343dc6d5cdb78e1046b3aa1530b8186af0e3c4,accepted_l10_two_part,L10mean,level-based,participant-day,lx,Supported 10-hour window,Darkest 10 h mean,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,4,duration_above_1000,1,work_free_day,Work/free day,Free day minus Work day,614,112,8,0.9490888875463716,0.8167544747804927,1.1028647461112424,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,8382e842a85bfeae0d3775fdfa39c3b0d71758ca4d6ecfcc0232bb47729e0390,accepted_non_l10,TAT1000,duration-based,participant-day,h,Full 24-hour cycle,"Time above 1,000 lx melEDI",Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,5,duration_above_250_wake,1,work_free_day,Work/free day,Free day minus Work day,571,112,8,0.7008989900517341,0.6197966340233148,0.7926138466848486,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,2923e235801c0211f559150c5325ba4c99bf8fdfb12ffa5e2952280e4107350a,accepted_non_l10,TAT250,duration-based,participant-day,h,Waking near-eye measurement,Time above 250 lx melEDI during wake,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,6,duration_below_10_pre_sleep,1,work_free_day,Work/free day,Free day minus Work day,499,110,8,0.13717169607752183,-0.02290890419042152,0.2972522963454652,absolute difference,model-based pointwise 95% confidence interval,gaussian,identity,ESTIMABLE,960ca249577eed1c2644ba17aa72c40f9a52bbb7b74881edb901430ef93dd224,accepted_non_l10,TBT10,duration-based,participant-day,h,Three hours before attempted sleep,Time below 10 lx melEDI before sleep,Primary,Chest,Paired/common,Paired/common chest
4,primary__chest__paired_common,primary,chest,paired_common,paired_complement,estimate_only,7,duration_below_1_sleep_environment,1,work_free_day,Work/free day,Free day minus Work day,601,112,8,1.0333142895723422,0.9941685124722008,1.074001447077867,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,53a31f4a47fa2f912d4cdda461a3f53af22accf2d158ee349074f1bde898ad6f,accepted_non_l10,TBT1,duration-based,participant-day,h,Bedside sleep-environment measurement,Time below 1 lx melEDI during sleep,Primary,Chest,Paired/common,Paired/common chest
