variable_id,placement,analysis_unit,series,comparison_unit,axis_geometry,summary_interpretation,probability,value,n_finite
light_l10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,0.8772652558212417,816
light_l10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,1.4233451091520346,816
light_l10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,5.90720429348675,816
light_l10_midpoint,chest,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0,-11.9,897
light_l10_midpoint,chest,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.025,-0.5366666666666651,897
light_l10_midpoint,chest,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.05,0.22333333333333355,897
light_l10_midpoint,chest,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.25,1.55,897
light_l10_midpoint,chest,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.5,2.6333333333333333,897
light_l10_midpoint,chest,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.75,3.7,897
light_l10_midpoint,chest,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.95,4.983333333333333,897
light_l10_midpoint,chest,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.975,5.55,897
light_l10_midpoint,chest,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",1,8.7,897
light_l10_midpoint,chest,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0,-9.1,902
light_l10_midpoint,chest,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.025,0.05958333333333344,902
light_l10_midpoint,chest,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.05,0.48416666666666675,902
light_l10_midpoint,chest,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.25,1.6541666666666666,902
light_l10_midpoint,chest,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.5,2.7,902
light_l10_midpoint,chest,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.75,3.7,902
light_l10_midpoint,chest,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.95,5.3649999999999975,902
light_l10_midpoint,chest,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.975,6.15,902
light_l10_midpoint,chest,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",1,8.783333333333333,902
light_l10_midpoint,glasses,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0,-11.883333333333333,811
light_l10_midpoint,glasses,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.025,-0.6583333333333323,811
light_l10_midpoint,glasses,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.05,0.4666666666666667,811
light_l10_midpoint,glasses,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.25,1.85,811
light_l10_midpoint,glasses,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.5,2.8,811
light_l10_midpoint,glasses,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.75,3.783333333333333,811
light_l10_midpoint,glasses,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.95,5.241666666666667,811
light_l10_midpoint,glasses,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.975,6.229166666666666,811
light_l10_midpoint,glasses,participant_day,baseline,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",1,11.983333333333333,811
light_l10_midpoint,glasses,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0,-11.483333333333333,816
light_l10_midpoint,glasses,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.025,-0.24791666666666545,816
light_l10_midpoint,glasses,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.05,0.7166666666666667,816
light_l10_midpoint,glasses,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.25,2,816
light_l10_midpoint,glasses,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.5,2.8666666666666667,816
light_l10_midpoint,glasses,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.75,3.8041666666666663,816
light_l10_midpoint,glasses,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.95,5.866666666666666,816
light_l10_midpoint,glasses,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",0.975,6.470833333333333,816
light_l10_midpoint,glasses,participant_day,canonical,centered_decimal_hour,linear,"Ordinary linear summaries on the midnight-centred half-open [-12, 12) hour axis; clock values at or after 12:00 are shifted by -24 hours.",1,8.816666666666666,816
light_last_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,7.75,867
light_last_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,12.660833333333333,867
light_last_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,13.855,867
light_last_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,16.525,867
light_last_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,17.716666666666665,867
light_last_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,19.441666666666666,867
light_last_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,21.533333333333335,867
light_last_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,22.09,867
light_last_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,23.916666666666668,867
light_last_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,7.75,787
light_last_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,12.921666666666667,787
light_last_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,13.888333333333332,787
light_last_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,16.608333333333334,787
light_last_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,17.75,787
light_last_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,19.533333333333335,787
light_last_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,21.61833333333333,787
light_last_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,22.19166666666667,787
light_last_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,23.916666666666668,787
light_last_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,8.733333333333333,778
light_last_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,11.92375,778
light_last_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,12.914166666666665,778
light_last_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,16.224999999999998,778
light_last_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,18.033333333333335,778
light_last_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,19.629166666666666,778
light_last_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,21.67666666666667,778
light_last_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,22.359583333333333,778
light_last_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,23.983333333333334,778
light_last_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,8.733333333333333,687
light_last_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,11.879166666666666,687
light_last_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,12.95,687
light_last_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,16.45,687
light_last_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,18.133333333333333,687
light_last_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,19.7,687
light_last_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,21.76833333333333,687
light_last_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,22.40916666666667,687
light_last_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,23.983333333333334,687
light_longest_bout_above_250,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,897
light_longest_bout_above_250,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,897
light_longest_bout_above_250,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.03333333333333333,897
light_longest_bout_above_250,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.26666666666666666,897
light_longest_bout_above_250,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.5666666666666667,897
light_longest_bout_above_250,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,1.1,897
light_longest_bout_above_250,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,2.3233333333333315,897
light_longest_bout_above_250,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,3.353333333333336,897
light_longest_bout_above_250,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,13.533333333333333,897
light_longest_bout_above_250,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,902
light_longest_bout_above_250,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,902
light_longest_bout_above_250,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.03333333333333333,902
light_longest_bout_above_250,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.2833333333333333,902
light_longest_bout_above_250,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.575,902
light_longest_bout_above_250,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,1.0791666666666666,902
light_longest_bout_above_250,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,2.2491666666666656,902
light_longest_bout_above_250,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,2.907916666666667,902
light_longest_bout_above_250,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,10.516666666666667,902
light_longest_bout_above_250,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,811
light_longest_bout_above_250,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,811
light_longest_bout_above_250,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.016666666666666666,811
light_longest_bout_above_250,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.2833333333333333,811
light_longest_bout_above_250,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.6333333333333333,811
light_longest_bout_above_250,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,1.2166666666666666,811
light_longest_bout_above_250,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,2.85,811
light_longest_bout_above_250,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,3.970833333333333,811
light_longest_bout_above_250,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,14.516666666666667,811
light_longest_bout_above_250,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,816
light_longest_bout_above_250,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,816
light_longest_bout_above_250,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.01666666666666666,816
light_longest_bout_above_250,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.2833333333333333,816
light_longest_bout_above_250,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.6333333333333333,816
light_longest_bout_above_250,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,1.2041666666666666,816
light_longest_bout_above_250,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,2.7708333333333335,816
light_longest_bout_above_250,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,3.633333333333333,816
light_longest_bout_above_250,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,10.783333333333331,816
light_longest_bout_above_250_exact_only_sensitivity,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,564
light_longest_bout_above_250_exact_only_sensitivity,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0.0012500000000000172,564
light_longest_bout_above_250_exact_only_sensitivity,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.05,564
light_longest_bout_above_250_exact_only_sensitivity,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.36666666666666664,564
light_longest_bout_above_250_exact_only_sensitivity,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.775,564
light_longest_bout_above_250_exact_only_sensitivity,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,1.4333333333333331,564
light_longest_bout_above_250_exact_only_sensitivity,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,2.6,564
light_longest_bout_above_250_exact_only_sensitivity,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,3.7312499999999886,564
light_longest_bout_above_250_exact_only_sensitivity,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,10.516666666666667,564
light_longest_bout_above_250_exact_only_sensitivity,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,500
light_longest_bout_above_250_exact_only_sensitivity,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,500
light_longest_bout_above_250_exact_only_sensitivity,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.01666666666666666,500
light_longest_bout_above_250_exact_only_sensitivity,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.45,500
light_longest_bout_above_250_exact_only_sensitivity,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.8833333333333333,500
light_longest_bout_above_250_exact_only_sensitivity,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,1.5875,500
light_longest_bout_above_250_exact_only_sensitivity,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,3.4166666666666665,500
light_longest_bout_above_250_exact_only_sensitivity,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,4.234166666666666,500
light_longest_bout_above_250_exact_only_sensitivity,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,10.783333333333331,500
light_m10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,897
light_m10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,1.2971934293909504,897
light_m10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,3.258068057651273,897
light_m10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,38.923988546179565,897
light_m10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,102.80473787735177,897
light_m10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,209.98168188817905,897
light_m10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,618.2919895346605,897
light_m10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,978.6378755493781,897
light_m10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,6650.059253980769,897
light_m10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0.00202563815351616,902
light_m10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,1.38608176229255,902
light_m10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,3.1286652402676047,902
light_m10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,34.90371429753337,902
light_m10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,97.69910262657382,902
light_m10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,204.45175864406494,902
light_m10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,590.7249300622228,902
light_m10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,941.0370837756259,902
light_m10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,6650.059253980715,902
light_m10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,811
light_m10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,2.5620352654325558,811
light_m10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,7.1995374965206835,811
light_m10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,45.123734658055454,811
light_m10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,114.3675474328725,811
light_m10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,250.79851690944804,811
light_m10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,714.044866396558,811
light_m10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,994.415852506286,811
light_m10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,10013.612463001895,811
light_m10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,6.194643829153523e-5,816
light_m10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,2.457469782917702,816
light_m10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,4.6542608471654585,816
light_m10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,41.51263577050514,816
light_m10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,110.56628011878851,816
light_m10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,243.21171747146462,816
light_m10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,704.2337209689974,816
light_m10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,967.0035928644136,816
light_m10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,9983.970445213678,816
light_m10_midpoint,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,4.983333333333333,897
light_m10_midpoint,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,10.530000000000001,897
light_m10_midpoint,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,10.983333333333333,897
light_m10_midpoint,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,12.466666666666667,897
light_m10_midpoint,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,13.466666666666667,897
light_m10_midpoint,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,14.85,897
light_m10_midpoint,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,17.213333333333324,897
light_m10_midpoint,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,18.093333333333334,897
light_m10_midpoint,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,18.983333333333334,897
light_m10_midpoint,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,5,902
light_m10_midpoint,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,10.334166666666667,902
light_m10_midpoint,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,10.95,902
light_m10_midpoint,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,12.416666666666666,902
light_m10_midpoint,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,13.45,902
light_m10_midpoint,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,14.833333333333334,902
