data_scenario,placement,sample_scenario,metric_order,metric_id,manuscript_name,abbreviation,statistic,degrees_freedom,p_raw,comparison_method,comparison_status,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,row_key_hash,model_frame_sha256,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,reduced_formula,full_formula,reduced_warnings,full_ml_warnings,final_warnings,fit_errors,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display
primary,glasses,preregistered_exclusions_applied,5,l10_mean_medi,Darkest 10 h mean,L10mean,2.9679306937208594,1,0.08493042936698941,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.06990491705612706,0.04193187252936085,-0.15208987701799875,0.01228004290574463,normal,ESTIMABLE,0.8513244038447246,0.7045472481909507,1.0286794000579913,ratio,ratio,,,,,,,,,,0.3358287455028578,-0.20815644280674653,-0.45287926973096027,0.03656638411746721,782,135,782,782,,,9,77,58,18,64,bca03cce50a1a3fedac94097ebafc9771a2789c1001ce0268eec81ba66fd62af,0dbbdedab305cc48e1572e23a6247d54da773d4cdb0348d811a574a59b3ca1de,TRUE,TRUE,FALSE,2.5129196501438855e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.20625961417697428,FALSE,FALSE,0.085,0.206
primary,glasses,preregistered_exclusions_applied,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,5.304953936735728,1,0.02126486196016726,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.31295706253837824,0.13439470189514366,-0.5763658379658567,-0.04954828711089981,normal,ESTIMABLE,0.731281311258024,0.5619368297614095,0.9516592041534488,ratio,ratio,,,,,,,,,,1.4385255639629164,-0.21755405004846057,-0.4006642998947183,-0.03444380020220281,782,135,782,782,18058.583333333332,18770,9,77,58,18,64,fd4e0e9868d7214f6a97294e736b074c7750692c00714f58c27fd3115be4e19d,f355be3165175ffbcc1cbc04b9ae83b6b9c820b8a464eebbc999e2195327b714,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.13520094937760507,TRUE,FALSE,0.021,0.135
primary,glasses,preregistered_exclusions_applied,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,3.831472233815475,1,0.05029873380760243,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.22373313883387955,0.11332705804516968,-0.44585009107629225,-0.00161618659146689,normal,ESTIMABLE,0.799528469002319,0.6402797485155758,0.9983851187347706,ratio,ratio,,,,,,,,,,2.469022513254278,-0.0906160788866156,-0.18057757216990403,-6.54585603327161e-4,707,135,707,707,8811.216666666667,9212.2,9,77,58,18,64,a81405f534def93e3fd51f83be8ba814830a19448a06e7ab2535534bafec2798,f1693ca5e2be20b5a40fb4c6126475ca8adb86594026bcdada07680119f89966,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.1506295405614292,FALSE,FALSE,0.050,0.151
primary,glasses,preregistered_exclusions_applied,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,0.01499567442874649,1,0.9025372358220468,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.01648080590095344,0.13320578112904646,-0.27755933944640965,0.24459772764450272,normal,ESTIMABLE,-0.01648080590095344,-0.27755933944640965,0.24459772764450272,difference,h,,,,-0.9888483540572064,-16.65356036678458,14.675863658670163,,,,1.0328911905190568,-0.01595599425402338,-0.2687207926586423,0.23680880415059552,628,133,628,628,1848.7833333333333,1876.5166666666669,9,75,58,18,64,bd473f3bbf36d9f4d746ebca1510cdfdbd3b53a77d83de8927f775717226c7f1,c83cd64229686b9348bc89db747920797a3be5904f547b04afa77727faf5327d,TRUE,TRUE,FALSE,3.774403012357652e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.9589458130609247,FALSE,FALSE,0.903,0.959
primary,glasses,preregistered_exclusions_applied,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,2.5684907226800533,1,0.109011693200111,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.05643523924413227,0.03502162755226127,-0.01220588943827545,0.12507636792653998,normal,ESTIMABLE,1.0580580919396678,0.987868300272964,1.1332349925690282,ratio,ratio,,,,,,,,,,1.9601766397727491,0.02879089470767033,-0.00622693342559705,0.06380872284093772,746,135,746,746,6006.5,6010.516666666666,9,77,58,18,64,22ee104b677e2965b7d73c3e229efad425d8cfa612e0180ee498b1712cecd35a,b4e6923fd85f848f87a1429dc31b67aa0c3d7d9d1599deb609c50fc11c9f5b2a,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.2316498480502359,FALSE,FALSE,0.109,0.232
primary,glasses,preregistered_exclusions_applied,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,3.7537728741823457,1,0.05268845690104445,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.08732574444147498,0.04646263265278196,-0.1783908310678423,0.00373934218489233,normal,ESTIMABLE,0.8178511252740909,0.6631460222380531,1.0086473275594574,ratio,ratio,,,,,,,,,,0.39722405615610173,-0.219840019978945,-0.4490937250732317,0.00941368511534165,782,135,782,782,18058.583333333332,18770,9,77,58,18,64,a23ddab90bd5be4b87a507aeadcd368e7be4f18195e0dc50e5670a3e33b7d918,fdbf776c8133fe26773593b16c07cd43eafe4983dbf6ec72c490247d1baa0d41,TRUE,TRUE,FALSE,1.3307044355315156e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.1506295405614292,FALSE,FALSE,0.053,0.151
primary,glasses,preregistered_exclusions_applied,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,9.142817216343246e-4,1,0.9758779670528198,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.31043765142461993,11.176930454518066,-21.59594349713968,22.21681879998892,normal,ESTIMABLE,0.31043765142461993,-21.59594349713968,22.21681879998892,difference,min,,,,0.31043765142461993,-21.59594349713968,22.21681879998892,,,,112.13023369026124,0.00276854547794973,-0.19259697216715363,0.19813406312305312,782,135,782,782,,,9,77,58,18,64,3bfddb9dbc6b0aa75ac09874ff9c5e5545e339778b8141043ae62c5feade664d,a8bbcf1b8c42ee0d22392c3bbc7481304500ac4409a59e155bf13d6d00d7dddf,TRUE,TRUE,FALSE,2.2646418074145913e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.9758779670528198,FALSE,FALSE,0.976,0.976
primary,glasses,preregistered_exclusions_applied,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,0.5950879559768509,1,0.4404583546504282,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,8.290866309260956,11.192744522026802,-13.646509842069548,30.22824246059146,normal,ESTIMABLE,8.290866309260956,-13.646509842069548,30.22824246059146,difference,min,,,,8.290866309260956,-13.646509842069548,30.22824246059146,,,,106.11775632210156,0.07812892579537309,-0.1285977984744419,0.2848556500651881,782,135,782,782,,,9,77,58,18,64,dced909416ccc5a8de67bb75867ffa8547904d276ddf5e153b96b659f9cc629b,dbf86146e4d87af9952feb33a82e48c84bd924b14609f7ba9caae6c55d9dba78,TRUE,TRUE,FALSE,7.503331289626658e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6107366417450641,FALSE,FALSE,0.440,0.611
primary,glasses,preregistered_exclusions_applied,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,0.6716803757371963,1,0.4124663643786696,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-8.348164180427034,10.50139351831997,-28.930517263816533,12.234188902962464,normal,ESTIMABLE,-8.348164180427034,-28.930517263816533,12.234188902962464,difference,min,,,,-8.348164180427034,-28.930517263816533,12.234188902962464,,,,113.98233084152297,-0.07324086214760803,-0.2538158068029027,0.10733408250768668,713,135,713,713,16530.733333333334,17112,9,77,58,18,64,9002c191d82107229d8ee06e825b084a18607c2a6f06e9bfd52dcf2e54a0b202,248ee3f66ee45b2e79984ec6258cbaa941ace8786b8e4ffbc67ed816c628631d,TRUE,TRUE,FALSE,9.731593308970332e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6107366417450641,FALSE,FALSE,0.412,0.611
primary,glasses,preregistered_exclusions_applied,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,0.5289849925338785,1,0.4670339025109314,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,11.995404171973442,16.833817461964433,-20.9982717757983,44.98908011974518,normal,ESTIMABLE,11.995404171973442,-20.9982717757983,44.98908011974518,difference,min,,,,11.995404171973442,-20.9982717757983,44.98908011974518,,,,150.48284492586316,0.07971276844136682,-0.1395393061989445,0.2989648430816781,703,134,703,703,16268.4,16872,9,76,58,18,64,96c37e42546e8d0d95fa932512bacc998b25c16cf6a0036c70102f6c8735b8a3,33306572539d95aef28f38cc05322353d7b787593929b6e39218180d04b3043f,TRUE,TRUE,FALSE,1.014996087178588e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6107366417450641,FALSE,FALSE,0.467,0.611
primary,glasses,preregistered_exclusions_applied,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,1.117490025180814,1,0.29045955904499593,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-16.7699273501417,16.43226039489712,-48.97656590872397,15.43671120844057,normal,ESTIMABLE,-16.7699273501417,-48.97656590872397,15.43671120844057,difference,min,,,,-16.7699273501417,-48.97656590872397,15.43671120844057,,,,158.99400768142544,-0.1054752162971036,-0.308040325688612,0.0970898930944048,659,135,659,659,15340.483333333334,15815,9,77,58,18,64,c039a6b497efcd3e0493bf15b2140f630d40f1f81504ebf7443ff182da14633b,939ff0a20479b6a51dc85ca8b804bc1c1478fcf5ea68eeac4b7e62d7f1397bbe,TRUE,TRUE,FALSE,4.583853296935558e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.548645833751659,FALSE,FALSE,0.290,0.549
primary,glasses,preregistered_exclusions_applied,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,3.7387762749292506,1,0.053163367256975,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.1417190135183885,0.07569519177710528,-0.29007886320436727,0.00664083616759023,normal,ESTIMABLE,0.7215741832825052,0.5127682623382565,1.0154085972589817,ratio,ratio,,,,,,,,,,0.6358413901414924,-0.22288422193914129,-0.45621261481549136,0.01044417093720882,729,135,729,729,16928.233333333334,17497,9,77,58,18,64,dd4b81edb56c916f25ec894eb2997341dc21c656bc27e959cd2cd808d4ebc1b4,e690e37fa7671bb274814fdb976aa5d24efdf5989470776115ac00809c14fada,TRUE,TRUE,FALSE,7.31915861251764e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.1506295405614292,FALSE,FALSE,0.053,0.151
primary,glasses,preregistered_exclusions_applied,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,0.9201585538025938,1,0.3374333446609957,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.014112598397046252,0.015281154297375716,-0.04406311046210212,0.015837913668009615,normal,ESTIMABLE,-0.014112598397046252,-0.04406311046210212,0.015837913668009615,difference,dimensionless,,,,,,,,,,0.11343221679215525,-0.1244143753525079,-0.388453225267034,0.1396244745620182,675,131,675,675,10555.683333333332,16200,9,74,57,18,64,89ec1baa709a403e66d54eaf746a8f5eaa0120664b0223374fd60ba724865b28,591cea08cd71fe3b5d61cbdbe07337da8df893717310bb8f34cdca04154e06f3,TRUE,TRUE,FALSE,7.472635843441822e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.5736366859236928,FALSE,FALSE,0.337,0.574
